search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material
19, Funda Cafele Tpu Slim Para iPhone X 7 8 Plus Xs Max Xr Wow! ,415,439,1155,3,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,63,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-692079495-funda-cafele-tpu-slim-para-iphone-x-7-8-plus-xs-max-xr-wow-_JM?searchVariation=29449780908,48,12,2,0,1,#692079495,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,TPU,Rugerizada,TPU/Policarbonato
20, iPhone Xs Max Xr X 6 7 8 Plus Funda Peluche Caniche ,550,NA,147,16,6 cuotas sin interés,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4,7,https://perfil.mercadolibre.com.ar/ILOVEPHONE.ARG,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=qKuk%2FL1wkPcQx%2F40l3AOVHeLU0%2FAcltLOvgXjfSWhpq9HfIECYoMyq3xajhotXSvWWdppr3x%2F%2BzpASxcmO7%2Fk%2F521zn9rzZ8PO1PjcrwqXDN9hLsGGoAgL0xE08QRGNdLuI%2F4CaaXV6destnZRKg9ZOcfnH7GgiFoFv1cpXxJhW1lVZCQYC1vz22sVShRBwZgu4MzDZ5jCwLqaF2U4o0avONHqm1qYZ1ib9ZF6lBJBm4%2F7piIlLKrH9z9Wy8djcsaaSm5UXhOsMXvz%2Bt9oliVe%2FjSPXBpTQeMOXwA%2BbIpUVIfgDGU3Omn38Oq0OjSYp9hAy4iSsweg6CvwjDG8vrojYoXtIS6EuVhlWdu%2F5HeLk%2BxMv4gtHlGFUKKJ3hB71ihEtCnackSZhRmHbaPhiHELZy4agpRF%2FjT%2FEAE%2FRGW%2BbXN51NfxNfoZEB%2BeTQQ1NaeDyTlmEkCVVyPl4SOXjJyjsZFOLCEaa9pN6nRqaKq7ZJoUfxdywbNHDjPDRSj8jF8UGIPPneB1yAsFbhs87uTOxqhnKEqB4IpUTs0Y89ofRC61%2FMm9zZ74%2FdtkSogfZaBed%2Bn%2F%2F1p5f0imlu1glBNletsHMuHbSykrVzGHb4BACcI37WRU7sK9UYDim56hQz83a4c4adf0pH6v0%2Fn0Vecu6Wv5a4cuSGrRgPltb94uVLU1K98K4rrH676sZ6K1UdBSV7xRA7jYVNyT5oCsnAyyS2E2kVpxjO2aD%2B0uP%2Bca8AvJ3BnCD%2FSn5QZgE2Oiyt47%2BF%2BGwSKXGWvyf287uyXrfCwfd0Ltau22zM3Y8fEmYqSYxRPMyh4hRzhBuEf2QunBN3FebRtiM5%2F2JHIScl%2FVlKgVJpInTyGPnvocxum6ToDYH0FWNxSoWFo7BXJd2iERz%2B8lBT3YBy1k7UU38IPo1tIyCYCuqK2qwcx81awyCORIboZL%2F0PQM2lgLFMWVQ8ut0O9KGjoMvGqyiYRHnffWRObtyY3FiMkkUVE8YeL6ZOrlEcZP5RaWgm9M9GYWwNfX7Isidve51v%2F88seXqPMIoYNSAifLV1cpPo1Y3%2FI%2Fhmp0%2Fpi9K1TxU8bX4k21h8bO9Uf4hm8hbZFEEoP17LjJfewx9FDqkYz6bM%2F7UbXmXtlfYBnnoZ316j2HEZuq4Q7LpCnGSaP%2BL2Hh21K8cYZp8P%2BpS4ToHLp9ZnyJGEid8GxMot5Ruk3r52YSpMiR%2F1POWM2WKsKrLryssygW%2FvWRFbHzOI1yrpSWrM27a71JtTMgJBpIahZGU2KPGMZOA9ZAEK9AgQGlAIZd%2Bsci1j%2BGLmpp6OjFWhRqETzRQM%2Bt5NKEmg5qPhgqjtwH9O9qHR0qWVF%2FBqhMuXOVD5axQCFptTtu0qs2RVLEINZ1pF1VEnwDgJj9DAoibNPfsE%2BQy%2BQsEiJJAMWu247JwQSHjc90%2Boke4L4zvjSLA9bJmd8KTfi8kGD7d2HmNwHr4pWLlA%2FPLyzUq%2FodMcGfqVv3wxDUBzKHvuFilJc8u5TNMVztDgjJs6rmkNrLWO4DAhCXQMwOdrtdNuHAoLEHDAF4mXhPkIlmpXkK7%2FBwsFY3u1g9JIjPgT24CHsKyhHnOJh5g%2F66g67ZyhE9b97BLAWKB2GuwACqnWanggVmrPLQDqnG01IRrkPrK7CTFIDyVSGWWbIW1IqK7eAn0aTN4WPvyHfEOwFwsHjTEvQAUYa7iUnbyoArDTYDYBDk8nvJLm493jcaNl7nsGsVcdtFI3pzmTo9Wv2yynuteYGjgVtV77XIvgyY88qzE0KESyF0NKNj36irFouikn%2FB9vPZjoAKPCx%2BYSW86MULczAV1dQ%3D%3D,3,2,1,1,0,#680931708,Apple,iPhone,ILOVEPHONE,iPhone,Carcasa,TPU/Policarbonato
21, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr Baseglass ,617,650,235,177,12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,9,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745476453-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-baseglass-_JM?searchVariation=31080576366,6,1,2,0,0,#745476453,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
22, Funda Tpu Rigida Antigolpe iPhone 6s 7 8 Plus X Xs Max Xr ,620,NA,155,659,12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,5,6,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-666367720-funda-tpu-rigida-antigolpe-iphone-6s-7-8-plus-x-xs-max-xr-_JM?searchVariation=34622412465,6,0,0,0,0,#666367720,Apple,"iPhone 6, 6s, 6 Plus, 6s Plus, 7, 7 Plus, 8, 8 Plus X, Xs, Xs Max, Xr",Sin Marca,Fusion,Silicona,Silicona
23, Funda Marmol iPhone 6 S 7 8 Plus Xs Max Proteccion Tpu Flex ,363,385,217,169,12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,5,6,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-754756123-funda-marmol-iphone-6-s-7-8-plus-xs-max-proteccion-tpu-flex-_JM?searchVariation=29066340868,6,0,0,0,0,#754756123,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus; Iphone X; Iphone XS Max; XR,Norcel,Marmol,Flexible,TPU/Policarbonato
24, Funda Cafele Super Fina Slim P/ iPhone X 7 8 Plus Xs Max Xr ,363,385,212,13,12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,4,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-756243896-funda-cafele-super-fina-slim-p-iphone-x-7-8-plus-xs-max-xr-_JM?searchVariation=36656772950,3,1,0,0,0,#756243896,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,Super Fina,Rugerizada,TPU/Policarbonato
25, Funda Cafele Tpu Slim iPhone 6s 7 8 Plus X Xs Max + Glass 5d ,999,NA,209,226,12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,20,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-714609040-funda-cafele-tpu-slim-iphone-6s-7-8-plus-x-xs-max-glass-5d-_JM?searchVariation=29057070704,18,1,1,0,0,#714609040,Apple,"iPhone 6/6s, iPhone 6/6s Plus, iPhone 7, iPhone 7 plus, iPhone 8, iPhone 8 plus, iPhone X 10",Cafele,TPU,TPU (Silicona Flexible),TPU/Policarbonato
26, Funda Rigida Transparente Antigolpe iPhone 5 6s 7 8 Plus X ,499,NA,105,37,12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,5,3,https://perfil.mercadolibre.com.ar/CLUBDELCELUOFICIAL,https://articulo.mercadolibre.com.ar/MLA-721627899-funda-rigida-transparente-antigolpe-iphone-5-6s-7-8-plus-x-_JM?searchVariation=34805249032,3,0,0,0,0,#721627899,Apple,"iPhone 6, 6s, 6 Plus, 6s Plus, 7, 7 Plus, 8, 8 Plus X",OEM,Fusion,Acrilico Reforzada,TPU/Policarbonato
27, Funda Metalica Magnetica Vidrio iPhone X Xsmax 7 8 6 Plus ,622,659,260,210,12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,3.3,8,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-665943616-funda-metalica-magnetica-vidrio-iphone-x-xsmax-7-8-6-plus-_JM?searchVariation=28794239910,2,2,2,0,2,#665943616,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
28, Funda 360 Luxury iPhone 6 S 7 8 Plus Proteccion Envio Gratis ,556,589,1566,177,12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,178,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-639436625-funda-360-luxury-iphone-6-s-7-8-plus-proteccion-envio-gratis-_JM?searchVariation=27050666986,107,44,12,5,10,#639436625,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
