search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Linha,Modelo,Formato,Modelo alfanumérico
11, Fone De Ouvido Bluetooth Xiaomi Redmi Airdots Original ,114,NA,1643,711,12x,9.54,NA,NA,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/MILAIBR,https://produto.mercadolivre.com.br/MLB-1294516194-fone-de-ouvido-bluetooth-xiaomi-redmi-airdots-original-_JM,NA,NA,NA,NA,NA,#1294516194,Xiaomi,NA,TWSEJ04LS,NA,NA
12, Fone De Ouvido iPhone 7 Plus 8 8 Plus X Xs Max Xr Bluetooth ,27,NA,1988,9970,5x,5.58,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,43,https://perfil.mercadolivre.com.br/SHOPEX.,https://produto.mercadolivre.com.br/MLB-1202718769-fone-de-ouvido-iphone-7-plus-8-8-plus-x-xs-max-xr-bluetooth-_JM,29,6,5,1,2,#1202718769,Apple,EarPods,EarPods,In-Ear e bluetooth,Todos
13, Fone Ouvido Bluetooth Haiz Fm Mp3 Cartão Sd Ultrabass Hz-18 ,42,45,1464,9,6x,7.77,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,66,https://perfil.mercadolivre.com.br/HAIZ_SHOP,https://produto.mercadolivre.com.br/MLB-1089729923-fone-ouvido-bluetooth-haiz-fm-mp3-carto-sd-ultrabass-hz-18-_JM,48,12,2,2,2,#1089729923,HAIZ,NA,Bluetooth,Over-ear,HZ018
14, Fones De Ouvido Sem Fio Bluetooth I7s Tws ,37,NA,1207,1793,6x,7.03,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4,27,https://perfil.mercadolivre.com.br/BOLLINK,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=KQud88eKB8sf0y00KbYX6ku7vOmMlrydJLMLZiHtAdmKWc%2Bs80DxjmuNij%2FIuMoB8nbJ%2F83Ci9n3DnnUT0Hqr%2FayHibjWY12cpLNXg%2BL%2F1P7UcTY8LXWFtKYCo%2BJ3z52SBVT0oG3DEIzceCF2%2BWo5523GUttBCSRqqFsoLSR2pbp2NGlhLiDXKt6VvzmA8Yk2oTBFPSN1lhTrEEU7Sxl1aoqPejxsO3ygiqGFeKaJGfI17dFDWQUud2JlbU1bwS1FwDn71GWAgQoKzM19OI3WyHp9CPsrRnKHoBQvdAv6Xh7lqPN3J94Zd1FdHUdYiL3k7YMKdp3wtSMcIyg4EM8GAMS%2F0HR%2F1GXv0rxE9MQxyNyqDq7f4%2BMhDT995glSCRTk3TUsbz%2FyXhLp8EUJMTJk5b5%2F09n54%2B1XEMfIXMZHY8PXh5KBJ01%2BOjs0OpHvm84%2Btyar4AfBn%2FmKX5X64Ynj8dOfWJJuA3Ac7xleUwTn%2Bqi4YnOgzW87366UOV4LyPhc%2B538MozyojmcJF9iJSw40imlAtNSwu%2F%2F70eYtaavUkjDwPqrIJfg22YTkqMFoaEjD4%2FFyYtlSjpIu0vTSOwWKKpXsITf4Em%2Fmmpmn2GqHAt8jvoSDA%2B2CzN3QauSq%2BynbSy5B3dD3bzeQWWybKAHcE8EDvwl8JAvxevg9NeEZeTGYHj6lo9SKz7T63WOjpLb4xRQEiZvqmB7Z8%2FywATDy7BS8O4%2FPiwXGOlBSUNV371a%2BOZoCX5mMi5mH%2Bh0STprRObH5sLlW0BYsZhUFAA0hccAcZCU%2BX1GD6bJ5wwrqFBvMm2MWnN7yettLM%2BR2UKpoxOdKe7UYJRccb4tE2rFG0LBZZQtP2A5IZiR7ge1iocbJ9Mz6meEHypYSWdl8rC92ghOZF8xTfwy634IcfWEWY2tMKZtHFa0ef1nsWyF%2BD8W%2BnEvlc14gqurhAGDI8YtzmDhucDPrREYPogjZl2cmq212TlgwbFT96osY5V8XOebzhoXUsrZoAwuek%2F8shgGuy%2FAJsddmncSHyJhLOjpNDotUgtLDOHOEb1w8aA2c2NeadTi8CDY5fFLINpWmBADwu8xdy0hismIEfU%2BOLDp69T74HKOJz44Zzy6u77nbY40P4MzhLrTj4Knl2rOieGeqZPQNSaO8uUDDFAupQlfiKaxEW9MPCWO0GiyUObdLgrK1%2FiVufeKbrwzN%2FKJJr1JbVpDIsvGnGRlB6D7o6pyPIrE6DzmwSoHXpZur%2F%2Ff6puYAigEDn7dafrtVL%2Fc%2B%2FRcKPp5Ev4rw9fNW1NTAYVuE6oij7gFydiQ%2Bgh5R9GzPYIOX9OVM9h3gYo5Ci48bG1BWnCLrEXAajqWx28yd0cShXRESmN%2FJArS1NZTZI6ilbMQN1qHRR33YDiVglphYBtTE8BdkavMiBRYTPuu4aeafuuC6v%2Fih9dP0jy7Ih7S5sZSQJmHPRRpvc3ge1wi3VE%2F%2BtgGRkMXNyCz9QcueorBcL%2BrGYf%2B4lPAc%2F0kPZMbW7nN%2FXUc%2F%2BPnt91tKT0sMnBLw5XuHJ0O4jBi9vUj0tfcmnv%2F3pSZVuD4SsnPSoUhHcWaK6WflQ%2FcBBeX0pwa1vDC60prRx6LRQz4mhKxBW3,15,4,3,2,3,#1229462888,TWS,Bluetooth,Airpods i7s,Ear-Buds,i7s
15, Fone De Ouvido Sem Fio Bluetooth 4.1 Esportivo Stereo Sport ,39,NA,4474,17,6x,6.58,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,203,https://perfil.mercadolivre.com.br/SUEDVENDAS,https://produto.mercadolivre.com.br/MLB-687286154-fone-de-ouvido-sem-fio-bluetooth-41-esportivo-stereo-sport-_JM,108,53,26,6,10,#687286154,Universal,Fone Bluetooth Sem Fio,BH-503,Over-ear,3.0
16, Fone Ouvido Bluetooth 4.1 Sem Fio Esportivo Corrida Chamadas ,31,NA,2413,5,6x,5.92,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,160,https://perfil.mercadolivre.com.br/FIXEXPLODE,https://produto.mercadolivre.com.br/MLB-1234865706-fone-ouvido-bluetooth-41-sem-fio-esportivo-corrida-chamadas-_JM,128,14,10,4,4,#1234865706,Universal,Bluetooth,Esportivo,In-ear,BT-1
17, Fone De Ouvido Duplo Sem Fio Bluetooth 5.0 Qcy - Nova Versão ,152,NA,1255,784,12x,14.62,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,85,https://perfil.mercadolivre.com.br/TECHWEB-STORE,https://produto.mercadolivre.com.br/MLB-1184388935-fone-de-ouvido-duplo-sem-fio-bluetooth-50-qcy-nova-verso-_JM,67,10,4,1,3,#1184388935,QCY XIAOMI,Fone Bluetooth Sem Fio QCY - NOVA VERSÃO LANÇAMENTO,QCY - NOVA VERSÃO LANÇAMENTO,COMPACTO E ANATÔMICO,QCY - NOVA VERSÃO LANÇAMENTO
18, Fone Ouvido Bluetooth 4.2 Par I7s Tws Sem Fio Case Base ,28,NA,2199,601,5x,6.22,NA,Envio para todo o país,NA,NA,3.3,31,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1158138352-fone-ouvido-bluetooth-42-par-i7s-tws-sem-fio-case-base-_JM,10,5,6,5,5,#1158138352,Universal,Bluetooth,TWS,NA,NA
19, Fone De Ouvido Bluetooth Orelha De Gato Com Led Celular P2 ,66,NA,181,101,12x,6.36,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REIDOSELETR%C3%94NICOS,https://produto.mercadolivre.com.br/MLB-1132628488-fone-de-ouvido-bluetooth-orelha-de-gato-com-led-celular-p2-_JM,NA,NA,NA,NA,NA,#1132628488,Exbom,Kawaii,HF-C240BT,Over-ear,HF-C240BT
20, Fone De Ouvido Bluetooth Jbl Jb950 Everest Super Bass + P2 ,55,NA,582,792,10x,5.51,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2425,https://perfil.mercadolivre.com.br/MOMI9908338,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=NRlwCVDvoEPFbvDM7RjX%2B%2BJgB4clbYRhV%2BOm33QEEs%2Fo2xsbsDP13gIwFCaT0POqxBWfp4ljSTsPovG20rNpxInlZ2B9hJB%2BIng2nbHC%2F9qawUNwf3PuBXK6Tt%2BiWBLSSSkGLl084yNmm7NffB11HZYw5Fm6QfYpmMkkr3WajYuXpUvwQ0ic7YmVHZb6exRLpc2SsAYEpFEkWcg1PL5m6BzF07QkkhXAr8yTS673lZCo2ofe2Ni3QUexcIcu%2BCbtmYAGvflDHfRpdX%2FdgFbyIiOX7HXuIkVlUyKMfw1DyGLNatwemxIUsROR38moQ%2F7j6i%2F8afAgmYCaoQpuOZoxZiwZNptaOyaSvlnaH12tZdaJ7xrOAbwbbFiC7pJDChSRnrXr6Ar3l4ySkfsOp%2Fu%2BVbj76eptfm0gH0zTws9cMFuRKEvXRh7E3xpBeJquoQ2B%2FiDm917kxRfyzg5vhhrFo6MsX64omLv9x0rcpKMYExJGEjdG7DGB%2FudYEBCFhe8QQKRupslZNyYxKXphOjGtIgOO1GY55D7L%2BBOMnNpc45PTrXlokPtE7rI5wGHXY4fBuXcVpa9B1mhQok9V1PGAC4s%2Ft3G3YUIN2EZHLFtxqggVBF07YOHFzi%2FhvxOOACmDq%2F0dD3kTFrelCpcS7yRfW4G2bhi57BrMpgKl9q%2BNxJHj9hjR7FwTGsG8gCgf7AHmZBpRYsCUQw24rB4QYCX1RyKRyVpzop8lyNdh82z4aQZN9zron1iXpRYz2kgYRIXa0tn2IU3eFM99RkYrX8ePYKwE1PnhG7QWPq5ZH6s59XDxHuftn1WtM8c5Vl1KaOCsxE5YEo05koOwKNNVuX%2FsmeGY7VVPeH1%2FBdvYfmclTk%2F2UyizQkqtThlqWUcOL4t8P1ideGtHsDi75C9F5u5r4HcvA1ORr8OPxvSkuJtwv%2BgjW38arKr7x9XUlnCIZBT1mApnOzTTKxxPR3rDk5YrR2tVua%2FeIcTzH97lOy%2Bofrj5OKin0xMogBNXgnjIZhqVT2JZck9b9%2B2%2FulZpxPJO9%2FidcdsQ4r44rpgnCBXP%2FWAy8L7T3YQdYxEzRDKeND3qlLNvbOLms3xjQmHVRIbyJ5kAMlDkiDRi5mb9PsQDSnzhis5hEcNL8RoX%2BOu8N2SgQQNxcjX%2FVfPflwaNGRNOubXa3oytHRvHyem9hVMWB8QWp0DKdUFE5HSkXGpVH9C6W4QYnlCVMxda%2F7VEtoX%2FcoQhd8RGxTxwyDZTNXVZezKNBNZ0MG2F5aB8QCABZfU%2B0yfRshfyxn4e8C7r4LBTDCsIRswhAgND933b96qC1XlmiRatC6tfzKptsXSHtMX6BYIj6F97kxuHLTS64qCEZCmAYYlJhkW8jyCOS6N5kplJ1nl5cOHnSV41zvCVxHv7PYRZUp1fucYB7hp9i%2FRvtArrjJo7dqDeAstUf7LaltdWcnn7D4XyxPh9wdZXz0D9OY7t5QRVDzd7NQ0mZZo6rJTg76cZ%2B0oOABX5y3xJ0DPxAglYqnlfB62VnI2OLgr%2F960OPvnvXqBxa%2BUWb80Y%2BHqjwiRQqhPWlLcDyLMILmbp%2FXfA0s%2BVywdSRPiUQG%2FI58VPQJTkTHySgwReBQTVbI6jMiTYAchks5Kyl%2Fq%2F,1739,414,151,53,68,#1264473001,JBL,Everest Series,Everest Series JB 950,Over-ear,950
21, Fone De Ouvido Bluetooth 4.1 Bateria Dura 20 Horas De Musica ,47,NA,3972,60,6x,8.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,78,https://perfil.mercadolivre.com.br/NATHCELLDIGITALL,https://produto.mercadolivre.com.br/MLB-920966446-fone-de-ouvido-bluetooth-41-bateria-dura-20-horas-de-musica-_JM,55,15,3,2,3,#920966446,Universal,Primeira,Marca JWCOM Modelo H30,In-ear,4.1 + EDR
22, Fone Ouvido Xiaomi Redmi Airdots Com Bluetooth 100% Original ,215,NA,403,12,12x,17.96,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,292,https://perfil.mercadolivre.com.br/ENCONTREAKI+SHOP,https://produto.mercadolivre.com.br/MLB-1267444151-fone-ouvido-xiaomi-redmi-airdots-com-bluetooth-100-original-_JM,253,26,9,1,3,#1267444151,Xiaomi,AirDots,Redmi Airdots,Ear-Buds,TWSEJ04LS
23, Fone Ouvido Sem Fio I7s Tws Bluetooth AirPods Ios Android ,49,NA,1451,965,6x,9.23,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.4,60,https://perfil.mercadolivre.com.br/MOBILETECHRJ,https://produto.mercadolivre.com.br/MLB-1223803179-fone-ouvido-sem-fio-i7s-tws-bluetooth-airpods-ios-android-_JM,24,12,5,3,16,#1223803179,Universal,Airpod Bluetooth,Airpods i7S TWS,In-ear,i7S TWS
24, Fone Ouvido Sem Fio Bluetooth Chamadas Sd Fm Mp3 Usb Aux P2 ,33,NA,3792,879,6x,6.29,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,227,https://perfil.mercadolivre.com.br/MEGA+EXOPLANET.SHOP,https://produto.mercadolivre.com.br/MLB-1169782507-fone-ouvido-sem-fio-bluetooth-chamadas-sd-fm-mp3-usb-aux-p2-_JM,199,14,7,3,4,#1169782507,Goldenultra,Bluetooth,P.47,Over-ear,B05 Over-Ear
25, Fone Ouvido Bluetooth Sport Mp3 Hz-k4 Corrida Cartão Micro ,39,NA,641,78,6x,7.40,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,29,https://perfil.mercadolivre.com.br/HAIZ_SHOP,https://produto.mercadolivre.com.br/MLB-1135367218-fone-ouvido-bluetooth-sport-mp3-hz-k4-corrida-carto-micro-_JM,18,10,1,0,0,#1135367218,HAIZ,NA,Sport,Neckband,HZ-K4
26, Fone De Ouvido Bluetooth Sem Fio Duplo Tws Original - Preto ,159,NA,759,86,12x,15.24,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,25,https://perfil.mercadolivre.com.br/LIFE+SHAPER,https://produto.mercadolivre.com.br/MLB-1187330826-fone-de-ouvido-bluetooth-sem-fio-duplo-tws-original-preto-_JM,17,3,2,2,1,#1187330826,TSW,Linha,HBQ-Q32,Headset,1452
27, Fone De Ouvido Headset Bluetooth 4.1 Sem Fio Música Chamadas ,34,NA,2090,58,6x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4,102,https://perfil.mercadolivre.com.br/NATHCELLDIGITALL,https://produto.mercadolivre.com.br/MLB-920969981-fone-de-ouvido-headset-bluetooth-41-sem-fio-musica-chamadas-_JM,52,24,11,9,6,#920969981,Universal,Primeira,S-810,Headset,Fone Bluetooth 4.1
28, Fones De Ouvido Xiaomi Redmi Airdots Bluetooth 5.0 No Brasil ,189,NA,277,143,12x,18.16,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,831,https://perfil.mercadolivre.com.br/CRSPSHOP,https://produto.mercadolivre.com.br/MLB-1276445368-fones-de-ouvido-xiaomi-redmi-airdots-bluetooth-50-no-brasil-_JM,691,99,25,3,13,#1276445368,Xiaomi,True Wireless,AirDots,Ear-Buds,TWSEJ04LS
29, Fone Jbl T500bt Bluetooth T500 Bt Garantia 1 Ano Jbl ,248,NA,1005,175,12x,20.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,173,https://perfil.mercadolivre.com.br/TECHMAISMUSIC,https://produto.mercadolivre.com.br/MLB-875932473-fone-jbl-t500bt-bluetooth-t500-bt-garantia-1-ano-jbl-_JM,150,20,1,0,2,#875932473,JBL,Tune Series,JBL T500BT TUNE 500BT,Over-ear,JBLT500BTBLK
30, Fone Ouvido Bluetooth Sem Fio Headphone Rock In Rio 100% Nf ,33,NA,439,34,6x,6.27,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.8,13,https://perfil.mercadolivre.com.br/ELETRO+SHOK,https://produto.mercadolivre.com.br/MLB-1170559488-fone-ouvido-bluetooth-sem-fio-headphone-rock-in-rio-100-nf-_JM,7,2,1,0,3,#1170559488,Universal,Rock In Rio,Rock in Rio,On-ear,NA
31, Fone De Ouvido Headphone Sem Fio Micro Sd Usb Fm Bluetooth ,31,NA,350,99649,6x,5.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/CASA.ELETRONICO,https://produto.mercadolivre.com.br/MLB-1242799579-fone-de-ouvido-headphone-sem-fio-micro-sd-usb-fm-bluetooth-_JM,1,0,0,0,0,#1242799579,Universal,Importado,B05,In-ear,B-05
32, Fones De Ouvido Xiaomi Bluetooth ,115,152,1493,522,12x,9.58,NA,NA,NA,NA,4.7,831,https://perfil.mercadolivre.com.br/TOPDEALSBR?brandId=2069,https://produto.mercadolivre.com.br/MLB-1224551757-fones-de-ouvido-xiaomi-bluetooth-_JM,691,99,25,3,13,#1224551757,Xiaomi,NA,Redmi AirDots,NA,NA
33, Fone De Ouvidobluetooth Haiz Stereo Mp3 Hz-k168 ,51,NA,357,29,10x,5.20,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.1,14,https://perfil.mercadolivre.com.br/HAIZ_SHOP,https://produto.mercadolivre.com.br/MLB-1135321825-fone-de-ouvidobluetooth-haiz-stereo-mp3-hz-k168-_JM,8,3,1,0,2,#1135321825,HAIZ,sem fio,Wireless Bluetooth,In-ear,HZ-K168
34, Headset B 05 B-05 Fone De Ouvido Bluetooth Sem Fio Sd Fm P2 ,35,NA,1841,401,6x,6.64,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,65,https://perfil.mercadolivre.com.br/ELLECTRO.COM.BR,https://produto.mercadolivre.com.br/MLB-1184173314-headset-b-05-b-05-fone-de-ouvido-bluetooth-sem-fio-sd-fm-p2-_JM,54,9,1,0,1,#1184173314,JBL,B-05,B-05,Over-ear,B-05
35, Fones De Ouvido Sem Fio Bluetooth 5.0 Qcy Tws - Nova Versão ,149,NA,599,306,12x,14.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,177,https://perfil.mercadolivre.com.br/TECHWEB-STORE,https://produto.mercadolivre.com.br/MLB-1184384409-fones-de-ouvido-sem-fio-bluetooth-50-qcy-tws-nova-verso-_JM,149,19,3,4,2,#1184384409,QCY XIAOMI,Fone Bluetooth Sem Fio,T1 QS1 - NOVA VERSÃO,COMPACTO E ANATÔMICO,QCY QS1 T1
36, Mini Micro Fone Ouvido Bluetooth 4.0 Universal ,20,NA,2229,972,4x,5.22,NA,Envio para todo o país,NA,NA,3.5,61,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-925483094-mini-micro-fone-ouvido-bluetooth-40-universal-_JM,27,6,11,7,10,#925483094,Universal,NA,NA,In-ear,NA
37, Fone De Ouvido Bluetooth I11 Tws Ios E Android Sem Fio ,47,NA,1204,96,6x,7.92,NA,Chegará amanhã,Devolução grátis,Você tem 30 dias a partir do recebimento,3.5,35,https://perfil.mercadolivre.com.br/SPTECH+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1241671091-fone-de-ouvido-bluetooth-i11-tws-ios-e-android-sem-fio-_JM,13,7,5,5,5,#1241671091,Fly,i11,i11,In-ear,NA
