search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material,Fabricante
11, Funda Vrs Duo Guard Hard Case iPhone 7 | 8 Alto Impacto ,349,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1939
		
		 sin intereses
		
	

	
		",39,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TODO+FUNDA,https://articulo.mercadolibre.com.mx/MLM-633787458-funda-vrs-duo-guard-hard-case-iphone-7-8-alto-impacto-_JM,NA,NA,NA,NA,NA,#633787458,Apple,iPhone 7 | iPhone 8,VRS Design (Verus),Duo Guard,Rugerizada,TPU/Policarbonato,VRS
12, Funda 360 iPhone X 8 7 6 Plus 6s 5s Se + Cristal ,169,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3949
				vendidos
			
		",(52 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 939
		
		 sin intereses
		
	

	
		",39,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.2,222,https://perfil.mercadolibre.com.mx/ONE-CLICK,https://articulo.mercadolibre.com.mx/MLM-580652933-funda-360-iphone-x-8-7-6-plus-6s-5s-se-cristal-_JM?searchVariation=27291722345,135,38,17,12,20,#580652933,Apple,iPhone 5 / 5s / SE / 6 / 6s / 6 Plus / 6s Plus / 7 / 7 Plus / 8 / 8 Plus / X,Funda 360°,Protector 360º,Funda Protectora 360°,Plástico,Apple
13, Funda Lujo Cromo 3 En 1 iPhone X 8 7 6 Plus 6s 5 Se ,169,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6368
				vendidos
			
		",(17 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 939
		
		 sin intereses
		
	

	
		",39,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,347,https://perfil.mercadolibre.com.mx/ONE-CLICK,https://articulo.mercadolibre.com.mx/MLM-577013572-funda-lujo-cromo-3-en-1-iphone-x-8-7-6-plus-6s-5-se-_JM,234,61,31,11,10,#577013572,Apple,iPhone 5 / 5s / SE / 6 / 6s / 6 Plus / 6s Plus / 7 / 7 Plus / 8 / 8 Plus / X / Xs / XR / XS Max,3 EN 1,Funda 3 en 1 Lujosa,Funda Protectora de Lujo,Plástico,Apple
14," Funda 360 iPhone 6, 6 Plus, 7, 7 Plus, 8, 8 Plus X + Cristal ",189,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5175
				vendidos
			
		",(72 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1050
		
		 sin intereses
		
	

	
		",50,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,319,https://perfil.mercadolibre.com.mx/VIGU+ACCESORIOS,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=yXeIhPrOZvU%2FyEfkWBIELO1K1D6RigYtBZvMOJ3FGee4j41d6gX9V9qg66D5zlcI4EpzrIR%2FfQrfl6e2B38AuoTjT7XEEbjOL%2FVXXtLGYVg1AaP7uTzCgcmjRDcGD%2BwR05v%2F9Xvjpqwhj%2BDO9kw6ExUqVeqv0%2FPwPh6LkLo7tEQxefusCzylNDTkkhIQZ%2FYaNQX9WR36ekv6TqMQ3jBC6wDwngwXHGSIZnWmHgaODNeoMZ79VYlx9UJ9iDVsychOG7y2eCW8RpkyA3Ly6XD9n7oMXf7fZry2Ef9hjflyalYHXTd%2FA43jmR8KPQ9FtUy9gH4GhUGpSuD21XoDdlZOJZ%2BpdVwFyC4JXD1l4Yj05nqwKZXpaKPJTImnKwXSMMkC2RXZ5tfDZV2Zx9Gt3Ao5IRFPAZ8yqV%2Fj9Cw%2Bs0yVARFeMOOGXQigb3N9m4mZWh3iwgRGhs20sRI0eFqe4WbguWnu00rrF0uEGzEE2s35Ch9moGetBldED9vKTgzH%2BtG8sY5cbhv3dw9IawIYUFYhYiQ5c3tbUKp%2BZoTgOzxBRdTLsGzWLdlfL1mDYUDQI1O6qgRuNGwsOe8srCEbtTLPmLtATteF%2Bd41ayP22ysNreT1ZD6NBYNJrKjwALzlkcUQzXnAalh6B%2BzMT1CAQqWX6Lm%2BXDIfTaz2bP8YpipSTqgxJrtXEieGArjVPDiLASYbZt0CIH4n5M94YcJFCw%2FAddhLzxpr0vqHBQktCjVqejWKJK2%2FEuA%2FalRakH6b3qzLtgbw0PavBKi7T98nCy9GzzkzHoT7WEfdzb%2B1NUfiRnzh28Gs4AB2u%2BkF7OyQRsn2OPvgd%2FztfUtXOeadKlVkfmiMp2rrY02ESEXCtga2l3rtJIfmQN7x2fq6UC2CL7b%2FFbYXzPsrUDQtSvhCUdjlSQrNgH1Niaw8QIR2ZCC7GxnNVFgH00uGkwNgTriyDHPjq6d%2FHHjSrvkugUT%2F8rsvg3TGisqNkYIW60KDrMfESUFKoXWaMHSkwoITs3MgYYSWx4N70qDeMrt1%2BeYR1vruqPXpYkjpTRsVjDXss6kMpxWyv4cj3%2FEzLXRrx6tCJBTQ%2FiL3JfksOLT%2BQ26eUhbYymDzEVu6%2BCSJ4DGkVeKpLMDk66O4Ul8tpBPjkRS4bOUrg8URZ4TlPhSXLWa1e9x2XT6Hn5ZlzDjYA5PotBMK1Y0tz6Fma1DH2qKHUCzFf5f8asv%2BWRTVQT6CVpccuASSvKC1A5Qvu%2BRdRA8ypA8x%2BNR%2F4DcaPBE5Xhejfmj9TvC6pMZN7gP%2BH8Wq0ZWy%2FYm3vk29pqNiiw7Rn8YtM1cLUB4LOQOLWtVhOFcyaSBX729AQMAD1CvsyNaQLRkQ4cH5Z5Iz0D7rDPX%2FLZTzq%2BO7rG3Mw3JoGMRCJuj3AK0x%2FY3QehotrZVDOQH6x3WGdMIFyDzXb8AcyL4qS69oYuMWH0EztnnP0oozlLFWUzot%2B3p4mwFyLb5S3BXgz%2BWL9ZSIAa%2BPjYJBSEADzE%2BXboSyhxi4iac9YNly2kkaP%2Bmyd3BsPYUKYeVCWKT42ZE4GxcnbBoThn0%2Bnc%2FEnP2QicmgE2f%2F%2ByMDi34Lqn9daUpIDX41Zgh0Jtemo0ybEXBSndSkWuaKhvit1uCf0c7Ln%2BVo2V3ysapZTkkLvwbYbN5LO2y8x7h8whpDUpjZY%2BHaLcrxwhNwdtYgdhB9NM4r,231,55,16,8,9,#588207953,Apple,iPhone,360,360°,360,Plástico,VIGU
15, Funda Marmol Arcoiris Sujetador iPhone 6 7 8 Plus Xr Xs Max ,330,NA,"
			
				Nuevo
			
			
				
					 - 
				
				936
				vendidos
			
		",(85 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1833
		
		 sin intereses
		
	

	
		",33,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,24,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-639416252-funda-marmol-arcoiris-sujetador-iphone-6-7-8-plus-xr-xs-max-_JM?searchVariation=32045615187,20,4,0,0,0,#639416252,Apple,iPhone 6 6s 7 8 Plus X XS XR XS MAX,iPhoneMX,marmol soporte arcoiris sock sujetador tornasol galaxia marble negra blanca lila morada dama caballero niño niña mujer hombre love amor pop pareja novios,Case Protector Resistente,Goma Dura,NA
16, Celular Original iPhone 8 Plus 64gb + Funda + Audifonos ,"13,899",NA,"
			
				Nuevo
			
			
				
					 - 
				
				114
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 77217
		
		 sin intereses
		
	

	
		",17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,125,https://perfil.mercadolibre.com.mx/TEKKNOSHOP,https://articulo.mercadolibre.com.mx/MLM-660440827-celular-original-iphone-8-plus-64gb-funda-audifonos-_JM?searchVariation=31858499427,102,13,2,0,8,#660440827,NA,NA,NA,NA,NA,NA,NA
17, Funda Uso Rudo Antigolpes Camuflaje iPhone 5 6s 7 7+ 8 8+ X ,219,NA,"
			
				Nuevo
			
			
				
					 - 
				
				300
				vendidos
			
		",(52 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1217
		
		 sin intereses
		
	

	
		",17,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,11,https://perfil.mercadolibre.com.mx/NETONBOX,https://articulo.mercadolibre.com.mx/MLM-650104729-funda-uso-rudo-antigolpes-camuflaje-iphone-5-6s-7-7-8-8-x-_JM?searchVariation=34880612172,9,2,0,0,0,#650104729,NA,NA,NA,NA,NA,NA,NA
18, Funda Brazo Deportivo Ejercicio Correr iPhone 6 7 8 Plus Max ,200,NA,"
			
				Nuevo
			
			
				
					 - 
				
				600
				vendidos
			
		",(137 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1111
		
		 sin intereses
		
	

	
		",11,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,13,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-641222385-funda-brazo-deportivo-ejercicio-correr-iphone-6-7-8-plus-max-_JM?searchVariation=33938134997,8,4,1,0,0,#641222385,Apple,iPhone 4 5 5S SE 6S 5C 6 7 8 Plus X XR XS Max Galaxy S2 S3 S4 S5 S6 S7 Edge S8 Plus S9 Note 2 3 4 5 6 7 8 9 J1 J2 J3 J4 J5 J6 J7 J8 J9 A1 A2 A3 A4 A5 A6 A7 A8 A9 2016 2017 2018 Grand Prime Moto G G2 G3 G4 G5 Stylus LG PRO LITE HUAWEI P20 MATE 20 PRO S10 +,iPhoneMX,GYM Brazalete correr deportes bici bicicleta maraton 21k 42k 10k 5k ejercicio pesas musica banda sport gym atleta velcro para celular universal gimnasio mp3 cel deporte extremo porta deportivo lote mayoreo negocio hombre mujer dama caballero prime y9 2019,bumper case protector funda,elastico con plastico neopreno y velcro,NA
19, Case Diamantes Con Pop Pompon iPhone 5 6 7 8 Plus Xr Xs Max ,396,NA,"
			
				Nuevo
			
			
				
					 - 
				
				377
				vendidos
			
		",(32 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2200
		
		 sin intereses
		
	

	
		",00,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,7,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-673557025-case-diamantes-con-pop-pompon-iphone-5-6-7-8-plus-xr-xs-max-_JM,5,2,0,0,0,#673557025,Apple,iPhone 5 / 5s / SE / 5C / 6 / 6s / 6 Plus / 6s Plus / 8 / 7 / 8 Plus / 7 Plus / X / XS / XR / XS Max Sujetador,iPhoneMX,Diamantes Relieve goma transparente 3d Pop Sujetador Correa colguije Pon Pom Peluche Piel piedras arcoiris diamante marmol tornasol galaxia negra blanca sock lila dama caballero niño niña mujer hombre love chupon mayoreo lote negocio promocion triangulo,Funda Bumper Case Protector,"Goma Dura con colgante para cuello, colguije con peluche para mano y sujetador pop de diamantes brillos",NA
20," Funda Case De Moda iPhone 8, 8 +, 7 7 Plus, 6s, 6s+ X ",49,NA,"
			
				Nuevo
			
			
				
					 - 
				
				424
				vendidos
			
		",(1322 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 272
		
		 sin intereses
		
	

	
		",72,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,27,https://perfil.mercadolibre.com.mx/PROSU+ELECTRONICOS,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=vzDbwBWMWTQeC6JTKRO%2Bs19J9s1ha1GHBKm8lrILqMiNOaMXqcUcREj4NSketvwkyTDzCnmBsvLWBpqudJYsn%2BUYV%2BwCC1ivgh2OVzojNJUL4uE1csUX5FJpD3GXU2RgyaO%2BsRG5zITBuSO7wm1z9F6%2FhBrKkyMdva98S9m6xLtHJBwri2y5YO%2FGVPyQ5gQGWWs9qJiDjoJjVHa86ImSREq%2BcDivXIGrnsN%2BSJ2lgpJsc7GK%2FWL%2BF3smwAuoRJR8Db854ktmZXBo1QG7%2FjwzLKTU4FVMU2h2yDfe8wrpCDGDXZn29QYIGkI1lYPJJmI%2FRGdU1FyNvpNkZrwuRav1no2EkQsnDPghMnOF8Nz%2FzbxDxXSpIUXe4X3unWI6RfzG362g%2FHgchxWJ8YKX7JvnPcxL6wjxzstlxzdhGklkeGs6q9%2FpuEkvGtW8Y0sf4xygSd9%2FUmlmm0XfvMmqHG7d15Akl3Ds9LVPURyyOgg3WzrWi6EJpDuXS9CPWc1dwCGiQe11XKLc0FLKTLkrvPTyXes1bF%2BL9EPotP6kdCzL4irABg1M0jFqRc%2FCJ7yrMI8yJutKOIl8cWYjNiBhN87mZ1Rqc30exl%2B%2F8TVva8f7lhxhxNj8Y0nlhXui29xO4lDA98Dt4H3rWqARsPWrYVWE592kqjTm98oAuMnNSzoBUOvw4ACkVUCSmW67wcxcvEY5%2FJzTOlKGZ9fEUH767H6y%2BE9CNF1FklLPtTmZqO3SA%2Ff6C407FrjEwC2hwfxbvE9PVr3wFTp2BsvR41Bku2ilHS%2BGKP8toVRilBP%2BspZF1f92VIonVlsYea5F4sbOYsbBNnIRucoyyzkv1%2BP1bHHiYnK4GDKNAzMDXhvLJrQLd7FJQxXu87xIaexUH0pO87ZhuMqcAOKtXE%2BS2eFwYh9MDxQwE%2BBsxhhlAWwN3yLvkj3CE1VEoIqu0Sn2Rxyp8SRMWkdjDLzf%2BIO4ifRW6zsLWtHBKxN2w19xSrGdz2evA%2BqzpK6BwYhy1oM2gi2Ddk5KNdIit8o4xSCx8QTABuvGAmLgIvEuKUBo0izOSjh7lM2flGdpKWJ%2FOO%2Bw0QlBMy%2B09nOfYY2Z3WB2NLRMzo2O42WcV6H3ocQ4verM19aMZZUqQWu%2FgFpE5znyxlIWB4ovTUyT8ZDCaSrFg5Dg1MdU6j2cdcg9TLkF5Mkersgzjfw0xfcz%2Bco%2B5Q4U%2B%2B3wLg6RjqNqzOlY%2BblPqjLTTLcdhbKIWkgiUDyZO%2FCG00pi3Hlfe0jbWm%2BK7eBliboTewG5teeFHY2U9Xg9tYXSKFzHBOAf0i02AjrR235sPTyJANiWrFGWsv3kNkNPpz4i24NxGRqQwm74FhVIfD0Q4IH5aWWMLHhuVGgxk3Yi3Z5f6tW%2FAUNBRlFa5%2BBQ%2BGwQhn1Om%2FNt8yVsrqlRUateaCnLyxhl87lAf0i69FK6Dz5CeqI9tZLMTPcGdPSeJunVWObYKN%2Bm3NEx%2FqWpyKJ%2FiUxqXIvBfIH9A9adwYEPwaq9wfic%2B9IYRHXQtJZRjIkguobTuyG4inbSb8CN6n2PNS1ee2D6ODulPMiHvsanbXAC7c4zgHH4jabBYb%2FHpK9W4WOA%2FM0gY92geu%2F6uacQoocdFrxdEGyx%2Bh2DXWzqu2K4p2jP2ESE0%2B45Ew8m1OAtuNWVi8ISJsV1EXJbeebqlHqGfqrUtG0%3D,22,3,0,2,0,#607256963,Apple,IPHONE,s/n,s/n,Plastico,Silicona,s/n
21, Funda 360 Bicolor iPhone X 8 7 6 Plus 6s Se 5 + Mica ,169,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2027
				vendidos
			
		",(33 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 939
		
		 sin intereses
		
	

	
		",39,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,99,https://perfil.mercadolibre.com.mx/ONE-CLICK,https://articulo.mercadolibre.com.mx/MLM-604203954-funda-360-bicolor-iphone-x-8-7-6-plus-6s-se-5-mica-_JM,65,18,7,3,6,#604203954,Apple,iPhone 5 / 5s / SE / 6 / 6s / 6 Plus / 6s Plus / 7 / 7 Plus / 8 / 8 Plus / X,360° Bicolor,Protector 360º,Funda Protectora 360°,Plástico,Apple
22," Funda Case 360° iPhone 8, 8 Plus, 7, 7 Plus, 6, 6s, 6+, X ",189,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1748
				vendidos
			
		",(212 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1050
		
		 sin intereses
		
	

	
		",50,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,68,https://perfil.mercadolibre.com.mx/PISITOU+TEAM,https://articulo.mercadolibre.com.mx/MLM-590869446-funda-case-360-iphone-8-8-plus-7-7-plus-6-6s-6-x-_JM?searchVariation=21075473391,47,10,6,2,3,#590869446,Apple,"IPHONE 7, IPHONE 7 PLUS",360,iPhone,FUNDA CASE BUMPER,Plástico,IPHONE
23, Airbag Espejo Anti Caidas iPhone 6 7 8 Plus X Xr Xs Max Goma ,250,NA,"
			
				Nuevo
			
			
				
					 - 
				
				435
				vendidos
			
		",(32 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1389
		
		 sin intereses
		
	

	
		",89,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,15,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-664085234-airbag-espejo-anti-caidas-iphone-6-7-8-plus-x-xr-xs-max-goma-_JM?searchVariation=32842632270,11,1,1,1,1,#664085234,Apple,iPhone 6 6s 7 8 Plus X XR XS Max,IphoneMx,Case Espejo Anti Caidas air bag esquinas reforzadas anti crack shock proof shockproof air bag bolsas de aire anti estrellado resistente uso rudo duro fuerte caballero hombre mujer dama transparente niña,Case Protector Bumper Funda,Goma Dura Flexible,NA
