search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material
14, Funda Silicone Case iPhone 8 7 Plus 5s Se 6 6s Original ,489,NA,366,152,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,9,https://perfil.mercadolibre.com.ar/REMOTODOMICILIO,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=72L3oRWFVsm27bLCXf6OuPKuj5laY2dBvLNuZlg0Kb%2F3TAIAfWJrLOtbI0ENSLMrfGUL5w3G3pJ976GF53UV%2F90ykfw9SqZv0NyvrKA9N%2F45yPHta%2BpCtsdtOX1UGs9gU8PBVvjetUJySasS%2FgAEFeK%2BNuKOh5WasVAVyPtXGRMmYSvuqqQOwzBDxUBRp6dWTeX5w6Hd1Yp49cxcnwlvwKZKwfg0g1Ou1Fq5MogH9rpl%2BQleM1VfPqgRX14gF4KeDq3uWaBjEyGNRE7KThxlazZt7ORUcIFC9%2F2sWNFpSJrE%2FGF9wD4d8j0lgEdvYAM6S823Pjd7C182UpQrWLagTb6nmLSiFxSoj4%2Fsgri%2Bu5nIQmen3z4p6d%2BhwNZc94UVxWiDy59spJyoRmWu41nOgWjwpzCxCUlp%2Bxzr4GTRgE05IEh5rdgwCQ%2BMCfTtFsqzjkUKyzobCYX3q3zDVhwyU1zClNbicqlpWEbj64b8N4C%2FomrcppNEjrwzJ40qi2UOphhVMXfgaRQuD%2FjnSQlYO6t%2FPaJ7entEnjHYwIdg3DsVUgIrxGYfYRnY9jHHEexhGYW5UXMfZOFBXkYK76FkYbXkOqCPUw996KG7LIZQv%2F0MwJp7bYFkZ7AXJkUL%2BYjJ9F%2BrVETeiOGRuEwFKoQW%2BBOcEeCuZlY7ZyMkbyAVNTdA9bStrxBXDnFfGxGAhlndx9exnZvw8SGrDNfHtI8kX%2BJM1PzQetRNZ8rP03B24DMCxll5fATLV7Bn5pa2b8fzvpuXS0jMRZBiuJhHw8RYh0WGJIEAMMKjPMWa%2Bkus82clLglIepn37q5r2ks0sFZu8fD7O2WnqLemJRnEWHgA6Ck0VngdsBfPT4%2FjXsjeeqDRjynNEwygLZ6FgnDDzD%2FfVMco9JZ1l44ww9N5zzFVp8M5NCsikPIOgjFOKSMsYVqIdhqmdJneYtqftF7S0lKHQ9xk2hlCsE7vE3d4nFcsEdZMnAtjidxbbmH5oTdDI%2F%2FlIee9oUog7JBMRGv5eG%2B6SSytVaCitg7fssDpgqRiS7x0z2bfS9akcenbFvKUZDyGkNB7Pdnh0vlDSL4E9XPhBVbFR3irHuBnz%2BubHt7eMojWNpSzf3swdP3gkhf6dAHrJNZWIfc7Pqim3qD5X9bpnIe9fNRZh4COumD%2F9NutAejpNRue%2Bb%2FV8F6Md8Ckq2T1v6SetvxbJHcT%2By1x7g7xYRhTgdM7Pyrl%2FBpj01q97gQ3DXmxkPR%2BcTWst%2BYMN9eWjEthzDTPqT8I%2B3E4YhXnmGDgZWcXBKTMnHt%2BHAtdFXHSNYJxdp5yrpwVZFhejgEp%2BwnVB7VyU1EBxyIm9hvR1pGyMH5PzZjMCSl4wAcRVFc7Q4fLZeLux1xRGIBRspu8oQX0qqkbDPdH5LL7u%2BNgp2imTn9lbKB0cOX7KZLSWJFuuwCueJGfW6yCxeHCVOlXEICqDd%2B%2F1iyVnq%2BINV1V2d7DGWGYUxXIilOvR6TXa3CBYKsB7xY5zpOWiYrEjSvEeJv9Uj%2Blv4d819C4B%2FXbMM56A5JYIyRg30iU%2B1Bdf6vexgVLh%2FUSwnw%2FhsJMR5UdjDqzGQ%2FK9yESuwc1uiFH1cn6P8amGFvpWewcHp7%2BnfZQpvZVlrYOqUXKLhPKX2gLXg%3D%3D,7,2,0,0,0,#686264793,Apple,Iphone 7 8 y Plus,Apple,Silicone Case,Silicone Case,Silicona
15, Funda Cafele Original Tpu Slim iPhone 6s 7 8 Plus Xs Max Xr ,670,NA,1779,238,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,183,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-640386439-funda-cafele-original-tpu-slim-iphone-6s-7-8-plus-xs-max-xr-_JM?searchVariation=19538549421,102,39,19,10,13,#640386439,Apple,"iphone 6, 6plus, 7 y 7 plus, 8, 8 plus, X, Xs, Xs Max, Xr",Cafele,Tpu Slim,Tpu Slim,Gel
16, Funda Cafele Tpu Slim Para iPhone X 7 8 Plus Xs Max Xr Wow! ,415,439,1151,12,12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,62,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-692079495-funda-cafele-tpu-slim-para-iphone-x-7-8-plus-xs-max-xr-wow-_JM?searchVariation=18526555706,48,11,2,0,1,#692079495,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,TPU,Rugerizada,TPU/Policarbonato
17, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr Baseglass ,617,650,209,177,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,8,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745476453-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-baseglass-_JM?searchVariation=26969906485,5,1,2,0,0,#745476453,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
18, Funda 360 Luxury iPhone 6 S 7 8 Plus Proteccion Envio Gratis ,556,589,1552,175,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,178,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-639436625-funda-360-luxury-iphone-6-s-7-8-plus-proteccion-envio-gratis-_JM?searchVariation=27050667052,107,44,12,5,10,#639436625,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
19, Funda Marmol iPhone 6 S 7 8 Plus Xs Max Proteccion Tpu Flex ,363,385,183,192,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,4,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-754756123-funda-marmol-iphone-6-s-7-8-plus-xs-max-proteccion-tpu-flex-_JM?searchVariation=29066340967,4,0,0,0,0,#754756123,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus; Iphone X; Iphone XS Max; XR,Norcel,Marmol,Flexible,TPU/Policarbonato
20, Funda Tpu Slim iPhone 6s 7 8 Plus X Xr Xs Max + Templado ,520,NA,588,851,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4,22,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=NHfuDennFFKwZgcJUa4uoJtfElcG6Xy%2FKywFRk9J8sivgYBamcNUbTipEe9wdr1TtnfA08CAkMu0NOS81dYl26mIJxJAyu4pntcIC6WYzyn%2BCA8QXo9TeGNrWbJeXPO%2BmCZO4tQrkHFaXSX0hYTAjNBq5MlObdXfYHGMKCKZAWTmE1GX2OrvR77yNhmiyqA%2B0pLwX83yY1qvNEckK3Aqn4%2Fxx2c%2FXaE3uM5d0olQq3RO4q6EwKMV0pp%2Bc1F6yJMFWAFGW2OjyCuWuBwVIUye78xUmh1Ptrl%2FwKSxLRapcxG8IH4azEwXQAo8iMG6rB2ZZChESRxPWoLuRd0K8xOSNJ7rMHxLHHlOtrL%2BLhacnuDfhNvl5DgOPg73QkOqI1RBBBsFMNEOY3qXIqvWBKk%2BXGCMt6aPi4RW7o6cDTwTrtKa994BANqIEyX73T2aZGp0n%2Bq2ig99Ym4f2uul6yXowxPvpy8vpgtNrWfdUFzHq7o06Og2lzgbiYuZcOR9YKzQwA1v9JxHfZhIRecDTs6QglerLHi9UICCljP9O3RFV%2Bw1YYqnrOhUrSipcyq7h96%2FQxmX8AEP9EF3mjmVh%2F5nt3RrzoqnGpYpCbXk%2FACEyjj8Pz1vCzURB9l6BEep3gW8XGe2EV1973ijyEM36Hrt%2BXqPqUGutIUt%2FhVdj6fUaX8yEj2r%2F%2FX9Ihdi3cJElLj2FGobxMTzqGxbe%2Fz7FDE43OMbHsQLTmNLwmISxIiwDQTPhAT8HRgejK6vwWLO4mfhEGsTvhAzh949k%2BjnESoG1NJQamG7G212uLt7yqJa96S48rpOl4AryCnaPKgCFrO17JohqlY7gT1UUE%2B8Qt7ZaR5IqJa9lnBKy6rmtoLxVtWG8%2FOr%2FzkZDaon%2FI1vp72IsafOTQSIn8KaJ93OyLCz1okrowHsqlnS%2BPdltml5%2BFHN8WeE%2FJ7zM7aB0aZi0nuFV%2F4jP2c02g0uUwtoyYB5JITn3ZScUsj7SwacOm9X8TMwuIu%2BtqCT5NfcOyEMZAY0cuNv2BsM0yf6aI8AqgPeIeTjYNy33pO8cHFOHGSRihkOZDs28MFDY89j0mnUO4ULNaNYbKLLkpy2%2B4zYKnIz3gyXYdlNr%2BRF4u90Mk8uRobfJaXfTc0hXfXbLE%2BDNInPPvQ8Z4Ky9tx9Hetw%2BwEn%2BMKQI9tRbKTtVVQDprnxJAYEkBLrkyiswu2AWotq8hA0hB9VZmwf%2FxmrX0jJEgTM5vhcC7grf1cPdQrbzte%2BoBthZ3q1BlJFpQEVX6XbgghvOCW5EuOyyZzPLKDr1gunMb%2BdWkz5IGOEmvZDF9z2vwQ5InGjbaWF9DU7xZhMm3Ph9K9dQ34S6WBtPd4YdSh55y3ORA7eOIjGvIetrHGzG9WyUZoJIPAJ2Yg1RUXLkdyYWWs%2BRiyhL81kTUOTq6GqDp%2FK9cZVC6gEZQDCWHLMPiDrGQBhF42nrtC102dk%2B5bdjjuoiO%2B93fAD6CJKFWf2Bthq%2FDi6EAQTWsrvTBY7IUO4OReNYPhG4lAfAxf8JViccWvRQMzHEix0bfpTNXmasvPMmNscNB1c21vW2iZxMitO1EqAaybgtwU%2BA2LCjkxWlHnIEIa%2BmQTDoeCsT60OAhMCqm%2BpQHjrsskwhQCbWV6Q,10,7,2,1,2,#636606079,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr, Xs Max",Sin Marca,TPU,Silicona,Silicona
21, Funda Cafele Tpu Slim iPhone 6s 7 8 Plus X Xs Max + Glass 5d ,999,NA,193,250,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,18,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-714609040-funda-cafele-tpu-slim-iphone-6s-7-8-plus-x-xs-max-glass-5d-_JM?searchVariation=22018425385,16,1,1,0,0,#714609040,Apple,"iPhone 6/6s, iPhone 6/6s Plus, iPhone 7, iPhone 7 plus, iPhone 8, iPhone 8 plus, iPhone X 10",Cafele,TPU,TPU (Silicona Flexible),TPU/Policarbonato
22, Funda Metalica Magnetica Vidrio iPhone X Xsmax 7 8 6 Plus ,622,659,250,203,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3.6,7,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-665943616-funda-metalica-magnetica-vidrio-iphone-x-xsmax-7-8-6-plus-_JM?searchVariation=26194471730,2,2,2,0,1,#665943616,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
23, Funda Tpu Slim Transparente iPhone 6s 7 8 Plus X Xr Xs Max ,130,NA,419,1016,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,10,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-636606930-funda-tpu-slim-transparente-iphone-6s-7-8-plus-x-xr-xs-max-_JM?searchVariation=28306495629,6,2,1,1,0,#636606930,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr Xs Max",Sin Marca,TPU,Silicona,Silicona
24, Funda Metalica Magnetica Vidrio Ip 786plusx Xs Max + Envio ,877,929,274,203,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,28,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-677977788-funda-metalica-magnetica-vidrio-ip-786plusx-xs-max-envio-_JM?searchVariation=26200348928,22,1,1,1,3,#677977788,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
25, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr + Envio ,920,NA,106,182,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,2.5,2,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745477719-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-envio-_JM?searchVariation=26970228395,0,0,1,1,0,#745477719,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
26, Funda 360 Luxury iPhone 6 6s Plus 7 Plus + Vidrio + 6 Cuotas ,499,529,121,175,6 cuotas sin interés,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,3,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-751607491-funda-360-luxury-iphone-6-6s-plus-7-plus-vidrio-6-cuotas-_JM?searchVariation=38635241828,3,0,0,0,0,#751607491,Apple,IPHONE 6; 6 PLUS; 7; 7 PLUS; 8; 8 PLUS,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
27, Funda Silicone Apple Original iPhone 8 Y 8 Plus /7 +templado ,1000,NA,208,274,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,17,https://perfil.mercadolibre.com.ar/TEKHNETSHOP,https://articulo.mercadolibre.com.ar/MLA-703697533-funda-silicone-apple-original-iphone-8-y-8-plus-7-templado-_JM,11,4,1,0,1,#703697533,Apple,iPhone,Apple,Funda Silicone Case,NA,Silicona
28, Funda Silicona Soft Case Gamuza iPhone 6 6s 7 8 Plus X Xs ,250,NA,150,115,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,7,https://perfil.mercadolibre.com.ar/TIENDASHOPEALOML,https://articulo.mercadolibre.com.ar/MLA-689214616-funda-silicona-soft-case-gamuza-iphone-6-6s-7-8-plus-x-xs-_JM?searchVariation=26278722579,7,0,0,0,0,#689214616,Apple,Iphone 6 6s 7 8 Plus X Xs,TiendaShopealo,Silicona Liquida,Silicona Liquida,Silicona
29, Funda Silicona Premium iPhone 8 7 8 Plus 7 Plus + Vidrio ,550,NA,200,201,6 cuotas sin interés,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,11,https://perfil.mercadolibre.com.ar/GENERACIONUNO,https://articulo.mercadolibre.com.ar/MLA-645676402-funda-silicona-premium-iphone-8-7-8-plus-7-plus-vidrio-_JM,8,2,1,0,0,#645676402,Apple,"Iphone 7, Iphone 7 Plus, Iphone 8, Iphone 8 Plus.",Soul,Cover,Silicone,Silicona
30, Funda Cafele Super Fina P/ iPhone X 7 8 Plus Xs Max Xr Envio ,608,644,112,43,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,3,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-756240355-funda-cafele-super-fina-p-iphone-x-7-8-plus-xs-max-xr-envio-_JM?searchVariation=29635847293,2,1,0,0,0,#756240355,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,Super Fina,Rugerizada,TPU/Policarbonato
