search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Modelo,Material
272," Bentoben Funda iPhone 8 Plus, A Prueba De Golpes Luxury Slee ",1020,NA,0,100,18 cuotas,56.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457716043-bentoben-funda-iphone-8-plus-a-prueba-de-golpes-luxury-slee-_JM,NA,NA,NA,NA,NA,#457716043,Apple,NA,NA,Silicona
273, Funda Protectora De Silicón Para iPhone 7+ / iPhone 8+ ,998,NA,0,100,18 cuotas,55.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-459922231-funda-protectora-de-silicon-para-iphone-7-iphone-8-_JM,NA,NA,NA,NA,NA,#459922231,Apple,DOUJIAZ,R-imd-dls-TJ-jiu bei-7P,Silicona
274, Protector Funda iPhone 8 7 Silicona 3d Carcasa Coneja ,199,NA,0,2,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448303329-protector-funda-iphone-8-7-silicona-3d-carcasa-coneja-_JM,NA,NA,NA,NA,NA,#448303329,Apple,Apple,NA,Silicona
275, Protector Funda iPhone 8 Plus 7 Plus Silicona Sp Negro ,399,NA,0,NA,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448333769-protector-funda-iphone-8-plus-7-plus-silicona-sp-negro-_JM,NA,NA,NA,NA,NA,#448333769,NA,NA,NA,NA
276, Protector Funda iPhone 8 7 Antigravedad Negro Carcasa ,289,NA,0,3,18 cuotas,16.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449478675-protector-funda-iphone-8-7-antigravedad-negro-carcasa-_JM,NA,NA,NA,NA,NA,#449478675,Apple,Apple,NA,NA
277, Protector Funda iPhone 8 7 Plus Silicona Frutilla Carcasa ,199,NA,0,9,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450227728-protector-funda-iphone-8-7-plus-silicona-frutilla-carcasa-_JM,NA,NA,NA,NA,NA,#450227728,Apple,Apple,NA,Silicona
278, Protector Funda iPhone 8 7 Plus Silicona Anana Carcasa ,199,NA,0,10,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450233527-protector-funda-iphone-8-7-plus-silicona-anana-carcasa-_JM,NA,NA,NA,NA,NA,#450233527,Apple,Apple,NA,Silicona
279, Funda Con Bateria Remax Original iPhone 8 7 Plus ®tecnocel ,790,NA,10,90,18 cuotas,43.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=diIdLaohXDnFQCAcGDn%2FSWZxLdI9UozgsyYCGHp4yLM4IdfUOapJTyNm0XNe2BVnU6oXeHEYPtg8F4Q6bu3XkKmdB1vcxD1wfi8PS%2F0heeJBxNgP7QRna0cRNVeHgw9QMNW0bpqf%2BoP%2FMlytmdXdrulm78y%2BrS1olkQqgIQpM6926JaLdeA4e6vCO9Ds%2Bvne5g85pBjSqSA6heT2XQxiNdwAf3HHjF3SW%2BtXrHp%2FaiaCzb%2Fij5YxJ7Jr3IlvgYE04CjDpQfLNsKQtpsUSo7P5hn%2FnxNbJ%2Bw16JPbwEvJfwxiJuNT9u4HYKuNLNV4IyBMjkbD5CDjYM9O0S3BIc4U%2FEhzHQJm4F3W4FnkdchZ7bq5w%2BvKWI0hFyjXRifFwZF22W%2F2wLEqn3o7vyD%2FumprhgXcDrWqRcSrv2v4B4eUEqIy1UIfkoRQjD7yXJvMqJIItwNiMLWGNMVTlxhWTK7U1gNMKj5IWVTcb2dWz3sdzO1DBxf88wizVhxkdjCWy%2FzVIcfPrCOJcQG%2FAl9YPiJcwOgiqkJnA9ACimECgB0YJpypTj5HV%2BDW9cEO1YaykECVN1xh3rzB%2FVmttet70sAs%2BHTO5Z1tMAx2ILpW%2Be%2FifatzNMXphn%2BJIeXGDGNG4w7e92roX6A9JH9zA6OS4Q0l2uxIsGWpghTFz50M8Kx4cYap1CidUmEg%2FsXHve3NPsQXSc3ou3cy6cNSdEklXDWLP3Z1p0%2BZsUPizyKqIIHSfxeN1pRF6aNL1m9Fl7gpk5UQ8ds5IzPxsrC5ZiIe9vFETXKFr%2F0M25NXm9QcYYxIV7YhrKJsH8mc9%2FdPl8%2BqActAQoUoU39U4NyXF8Bdf4Wsi4ZKEUXu3NhiS4RDs6AYER71bUZrQ2vklR29S%2BYn%2BMsu5Gg8NM9ma7OtAuuC%2B%2Bqx4RYPRFcY1SnCOJJodEouWM%2Bbn%2FK28tUwY0Maacx8Bmt8NYP8uRN45LlqsYOHRBMi5g5Jc1k%2BpPcKkP7VU9rKjSvNqRe1tidGy6CWAmMlVdBcXV7i41NbAseUkr6R%2FR%2BuzjnabG6lMvrwYsG6y8d%2BXapOtIOyxicKfvMs6ALl7GMQvyp3e%2BUEIHlQFSGHZAqDfWjRp%2Br9Nk5AVRMXpTDnOZUBAU5NNNnJPiSKOEm%2FJoYlt0px66YIG2HfVr2LpOjqElfcCbPWMEmiZzuB5M%2B0vkEgzQF5ItB8KSqSg%2FfzV2wH5j%2BZtK1de39sJzfz2CVUq7rTok96cyfFL6ZFA1IkqsOZN%2F99%2BBDXNbpOY5bNPip%2BrC1hOQjExIo0N6Gr%2BjrPyPEl%2BoS6%2BPioQb1AXYsnkEN99fQjjhe849d6GuLmG04cbpvGrpVeqnYBOPCSGFQ6jAP6VTqRHavcXHS6a8xPImD5OMkdWWh3SP4aJObqK3kTntin7q75qsYnEjJkQDliWQinRZMnHJoi%2Bj%2FcbpUt178Fr5EVAbzHxtKCnM6hRytEdbWNKu14RJK%2FwlgGrKvFCvIh44R6KggQb%2BaWpdDtCxXmwwwU4aHFRbuU5ud1alrwjisGDe0joT1XjSDcuhX%2BxlUpjiKUCkpd6TDGTohFMrbhKUy%2FvOQwWhFEGKWm%2FWHS%2BjYL4Dv2Xo02BY%2FDpeTlUQgT4ngRFhWBUD1k5aa37kEj5jAlHB2syR8U6IuQVyQVmqZ8XWh0SqxDJDIbnkryhtDIsQl1o%2BgIkyMIsR6eTKiIdTUtuZblsITmzJNvTQD1L2A4efa4QCA%3D,NA,NA,NA,NA,NA,#452731985,NA,Apple,NA,NA
280, Funda iPhone 8 Plus / Funda iPhone 7 Plus - Zizo [serie Shoc ,1026,NA,0,100,18 cuotas,57.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457417379-funda-iphone-8-plus-funda-iphone-7-plus-zizo-serie-shoc-_JM,NA,NA,NA,NA,NA,#457417379,Apple,Zizo,1SHK-IPH7PLUS-BLK,Cuero
281," Funda iPhone 7 Plus, iPhone 8 Plus, Doujiaz Dorado Brillante ",998,NA,0,100,18 cuotas,55.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457710635-funda-iphone-7-plus-iphone-8-plus-doujiaz-dorado-brillante-_JM,NA,NA,NA,NA,NA,#457710635,Apple,DOUJIAZ,R-imd-TJ-qinshi jin-7P,Silicona
282," Funda Cartera iPhone 8 Plus, Funda Cartera iPhone 7 Plus, Wo ",1175,NA,0,100,18 cuotas,65.28,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457715846-funda-cartera-iphone-8-plus-funda-cartera-iphone-7-plus-wo-_JM,NA,NA,NA,NA,NA,#457715846,Apple,WORLDMOM,MZB-X544-01,NA
283, Protector Funda Fyh iPhone 8 7 Plus+pantalla Nflex Full ,890,NA,0,3,18 cuotas,49.44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=0DkW%2BnaNQ%2FoV0s0ev7A2Z2GpgM7LYTkQOAdl1qXZUL%2F0Pt4JBIGTMx%2FcLTDBDF9%2FoC4bk64zdG%2FaGPXbJKGsFNEiXE2gEgT2DprwzfTVtb6GS59Ms5Uzla4QsMwRYtuMtuO%2BWBE2H0BHd5GdxabDZNLZ0fxh%2B7ZWWgflufBOlcSsQl8cJ4kzveYixFW06%2F%2BW0aPHcXK2zUzqOrcINHnkEi%2Bf9N3q%2FR%2B7iBvK49HyG4Zmc7TZ9tLKFoxt3Dlhjt5xc9IU3h4dUhvTOSunwoP1DiizHPIAKcPae5I2lJHF4kkP%2Ba2eo1UFpyVg%2FPC8spYShTgEjEyFaaX22U8Y4Z1RA3o7ZpC%2FqD6aTYIgPojMpehXyGKJHIGXjj1JT3mXzqdRcQI5Xon1iFf8P9NcU%2BeZ0v%2BGrFfbQwBbeLatytI7uornk3TRddCRVpp7sVg1ltMvfWINTDuPUAtllNf%2BYzVk4JxveHz%2BFF86MZooZsMLKoYzyQ5ouJhG7FNNbRnQBQdMlEl2KF6WtGxrZ8rb9nbcpk3sNYOgD9cw5E7M1HNIyVNzzat9QPaH0tCT%2B5tEkJFtq52ttf2%2FnIspdsI3CcTNNloTfdsKKx4jF5ExvKScxH4rNkrSQw7XNA22vcJEvNVqD2t4c3%2F9TaKLF6D87T7m6LoLTy86CJIp%2BkhNmAbO104iItAtzzhHoBiA2hSPcUlmIjE1TgvK5cEqaWe3W3dKtwvvTm94%2FC0FCkZaETtLjH5XD5cS%2BzphDIDJAsxZItr4mq3GeNRiKUQ0%2Bw%2F6gsUHR11cc7tr7EB3pt8NSOSFOfDl6M3FD9cwJk3tm5Qy5R9DoCzjz5LZ9sUct6SZor9gjM49mfWyxhKj0mONZuNXtEEEjrxiUerysuN9kZWOyIxCJndgkoJ%2F5HAGZaUo%2Fh03b2PcUU52wgB5xJGtRCaMHHcyoSZHTF4SV2mMK1PxuJv34sdEZOgSj9C5j%2F7FVeWEkyAPdBHzxrj86Opm0SCybQUft4wiAGt8o2%2BsEUgdwhvNlPt8p8rWDAkWvbZHQH8lbuO3g0JO6STh0GFBoYbUzDmtp5mOta77vs2yiEaLopvQ5ZAYG9cSZr%2BQLNpjJrdcugOTOIiRNEZdGqkjGSFe9Rgvjp7VMj9GWujcssw6PnMmEAGfHVot95PBmaR0C9bbtnN41h8wcszDjIeDpO0weLgvNl9PGb0z%2B8F83jNvvs%2FDVd7JfhipHrG9TtoxZbWYjlJhTyMP7kxDrZwa2Z9lTtuk2kLm1%2B%2FsH8tare8Qh57%2B8r%2BihU7tx6NehgIL7CQYddm0fvZ6M7FWiaPBRV%2FVjDVzxwHF6oz4TDeZlibpNghz9zhnv2lnV20GHuL%2F2kFKPdn52lyMhI%2BERX7AkQK6ZWckxT60p3JfOzOM05Bre3xSZqhzTLvmjc%2F2qz%2FMliiqpTXaCtbW5%2BhX5Kx4lvA72mTNDQw2o4yvV%2F%2FwS241R2XOhTQEEAxV3h9OOsImckwHsoacb91jSP%2BiZku7SMSuj2wYN1ysYLlv4cJ73ANp2jg5%2B73sSlEIOkbRhBTyC8FA47tJHJMHbPYDEQXdMM0eYJRQlg6uxBF0tIiCarn5WwOKF8nA4ZRM6PeKxBeM2gjHFE32ppoG6wirNkvy3xoWIL7oLcJbyt420hlPS9c19JNLyvNwCvNUAlWMTEiipY7hBdEJVL9lpMA%2BbNxOeVbNrWj1jUpqA9sQghbNWssA3MngCXZva7o%3D,NA,NA,NA,NA,NA,#453769062,Apple,NA,NA,NA
284," Para iPhone 7 Plus Funda, iPhone 8 Plus Funda, Apple iPhone ",1174,NA,0,100,18 cuotas,65.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457715927-para-iphone-7-plus-funda-iphone-8-plus-funda-apple-iphone-_JM,NA,NA,NA,NA,NA,#457715927,Apple,GuaGua,B077WRRR8G,Silicona
285, Funda De Tpu Para iPhone 7 Plus (2016) Y iPhone 8 Plus (2017 ,1093,NA,0,100,18 cuotas,60.72,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457720138-funda-de-tpu-para-iphone-7-plus-2016-y-iphone-8-plus-2017-_JM,NA,NA,NA,NA,NA,#457720138,Apple,BAISRKE,F-7P-IMD-LinesMarble-pink,TPU
286," iPhone 8 Plus / 7 Plus Funda De Cartera, Procase Flip Fold C ",1188,NA,0,100,18 cuotas,66.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457755103-iphone-8-plus-7-plus-funda-de-cartera-procase-flip-fold-c-_JM,NA,NA,NA,NA,NA,#457755103,Apple,ProCase,iPhone 7 Plus Wallet Case_Red,Acrílico
287," Funda Jaagd Para iPhone 8, Funda Para iPhone 7, Estuche Anti ",1507,NA,0,100,18 cuotas,83.72,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-459989939-funda-jaagd-para-iphone-8-funda-para-iphone-7-estuche-anti-_JM,NA,NA,NA,NA,NA,#459989939,Apple,Jaagd,WIRELESS_ACCESSORY,NA
288, Protector Funda iPhone 8 7 Cerveza Silicona 3d Carcasa ,199,NA,1,7,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449001319-protector-funda-iphone-8-7-cerveza-silicona-3d-carcasa-_JM,NA,NA,NA,NA,NA,#449001319,Apple,Apple,NA,Silicona
289, Protector Funda iPhone 8 7 Plus Ultra Reforzado Rojo ,299,NA,0,NA,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450275289-protector-funda-iphone-8-7-plus-ultra-reforzado-rojo-_JM,NA,NA,NA,NA,NA,#450275289,Apple,Apple,NA,NA
290, Funda iPhone 8 Plus / Funda iPhone 7 Plus - Zizo [serie Shoc ,1283,NA,0,100,18 cuotas,71.28,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457417383-funda-iphone-8-plus-funda-iphone-7-plus-zizo-serie-shoc-_JM,NA,NA,NA,NA,NA,#457417383,NA,Apple,1SHK-IPH7PLUS-SL,NA
291," Vmini Funda iPhone 7 / Funda Para iPhone 8, Estuche Rígido A ",1073,NA,0,100,18 cuotas,59.61,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457509713-vmini-funda-iphone-7-funda-para-iphone-8-estuche-rigido-a-_JM,NA,NA,NA,NA,NA,#457509713,Apple,NA,NA,TPU
292, Spigen Cristal Líquido [2ª Generación] Funda Para iPhone 8 C ,1148,NA,0,100,18 cuotas,63.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457710689-spigen-cristal-liquido-2-generacion-funda-para-iphone-8-c-_JM,NA,NA,NA,NA,NA,#457710689,Apple,Spigen,054CS22203,Acrílico
293, Spigen Liquid Armonía iPhone 8 Plus / iPhone 7 Plus Funda Co ,1073,NA,0,100,18 cuotas,59.61,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457715898-spigen-liquid-armonia-iphone-8-plus-iphone-7-plus-funda-co-_JM,NA,NA,NA,NA,NA,#457715898,Apple,Spigen,043CS20525,TPU
294," Funda Tipo Billetera Maxboost Para Apple Iphone 8/7, Negro ",1066,NA,0,100,18 cuotas,59.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457715966-funda-tipo-billetera-maxboost-para-apple-iphone-87-negro-_JM,NA,NA,NA,NA,NA,#457715966,NA,Maxboost,MB000263,NA
295," Funda Cartera Shieldon P/iPhone 8/7, Tapa D/cuero Auténtico ",1916,NA,0,100,18 cuotas,106.44,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457847947-funda-cartera-shieldon-piphone-87-tapa-dcuero-autentico-_JM,NA,NA,NA,NA,NA,#457847947,Apple,SHIELDON,SHIELDON-I7CT-BK,TPU
296," Funda De Batería Para iPhone 8/7, Triángulo Pro Atomic Pro 3 ",2748,NA,0,100,18 cuotas,152.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457855701-funda-de-bateria-para-iphone-87-triangulo-pro-atomic-pro-3-_JM,NA,NA,NA,NA,NA,#457855701,Apple,Trianium,TM000048,NA
297, Funda De Batería Para iPhone 8 Plus Compatible Con Carga Qi ,3081,NA,0,100,18 cuotas,171.17,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457859661-funda-de-bateria-para-iphone-8-plus-compatible-con-carga-qi-_JM,NA,NA,NA,NA,NA,#457859661,NA,Apple,BC-APX-116-B1,NA
298," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Funda De Piel Douj ",1048,NA,0,100,18 cuotas,58.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-459966215-funda-iphone-7-plus-funda-iphone-8-plus-funda-de-piel-douj-_JM,NA,NA,NA,NA,NA,#459966215,Apple,NA,NA,NA
299, Case Funda Tpu iPhone 8 Negra ,300,NA,0,NA,18 cuotas,16.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ALBERTOBETOCAL,https://articulo.mercadolibre.com.uy/MLU-450736759-case-funda-tpu-iphone-8-negra-_JM,NA,NA,NA,NA,NA,#450736759,Apple,NA,NA,TPU
300, Protector Funda Glow iPhone 8 7 Plus + Pantalla Nflex Full ,890,NA,0,3,18 cuotas,49.44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=uw8weMlZnrxiCffHrkWkjaJCfdVuxg%2F9Z4kW7jtEqqqeAkege2GAURHfByB%2FMf7hTu4RiJ%2BSLr2luReA1T%2BSQ5QUOHjG4h0BSua6h1Iose8AhQ%2FprUtXn1G2Ji2vbiOQozzzFbSY5TOKoQ%2FbRNZZRFl1BdK6EQrNCCtnfSzGzrAwawQH2BD0cC0Tkz8l%2Bq1%2BtERIJ9tEvwaaBjbNtQGegWMkWvS0lZiRtWv%2FKxxxuRdUZR4O9bEYvsdim1iNVn3qSoyFg24mYC6oogBbMmC21QadVXz%2FpeYrGww8glnwPEWozXprkWLOPfDVBLUs2ccyoQe16Q%2BAW1KjGwBB2ozSU7hwI2u%2FMOPIQaXZRUqBr9mXegi00Oe1GzgTBDikF7Ku7Fg%2B0Yh0jgrl%2BqZoCrodSxySSla%2Bc%2BqA0iFDT%2BccF5aICJi4aw%2FSKDRtaf3wPL%2Bcrj9WHkIEKUOJR2uGAVq%2B0N%2Br9dzN9CdZjidnvf6JtTzs6Lrwwn6B0UY7w05k6DFTCMsAO7MT0Vq9rHlcr53n2w2SpYdd3Rgl8svyuuDD03%2BNgvy6ERj9AAQotyrOKnP3Ok%2FY51fmotYgvKd7GRBnZXIQ52nf65BdBRGrxZiURPwIqFSftmJntgsRtQwfbtLaQ7QzLkUDddPVQAZOF937oVD3dydMH%2FFD4YRA%2FBNN1%2BxsRFxU1xoNgnigM3O8kGwxdVjY6ixxK759Bj7cCjcweSsuxHV%2FW1BVIBTGd5R2JSqM1qWDJbKsF99KE58vca3RCtmHF5kEWyGdCIy6hx6jwouaS9AiuEYTPozqZ3OZwuL9MPBAtOE4Ih4iXhzcRm61Ya34Rg1pcPKZMmpn0Vac%2BGLXqIuU56bt43bmqyIMiGgbrh9CxJG%2BDd%2BxwipWSYwQ7E8NL8Zj%2B2CASQ5W3Iwq%2FkgTfexHWg3JucM0ysYd2Avej1bW5qRDNRpvRoJwSgxRQ45CTAQ6IYlvyxyrxR3lT6TGcY8PX7FE%2FtO8CtDgEHJL8sFsiexdIdqTMRUzLZB7I68yByxmmVcc9va8ZY4mbdDBMizf133ia9BAoEzidBLvu6Z40WICqMVeO9GONRGYgBzVnyJT5XdyGfw%2BrMx2UfHDEa%2B7tscwAI2sZssyROIctbtqHGZe8PCmV1VhCS7yIXOpCICphGgF2ASA%2BdAuPp%2FFo%2BsEPCvPCPw1bpihW54WPLPq2ebnnkVwSOwkeL0XYobAw%2FNe9vTztrKwK%2B3JOWDbYnfbyMpoXZqJvwn6cNBHCXfAG3wKApWrYtJ1c2EPu3q322GR1c1%2BZQ2aTtZ2SABsL7l%2BhoWvzquzj7WN9KRJhW%2B29v%2B7tj1geWiJhzk%2B5S9CRcGjN9zH%2B7rsG9%2F3NvkRXSLqqtHZX877mKCqxTavy4cZiSLXih5GFZegYRuSqK345%2Bo6vA8ya5tyFhquXghlh0BpSEdB%2ByNIZpkym2kQueL29Fr6fmcm%2F3%2F8Kw1OTEMhE5Do2PdBk0RHvOIvRhr1jxYiAjXUNnZXenNlVfs8uOBE5GguHBg5%2F3zMK%2Fz4aKttwlIP%2FUX%2BvAjB4G8YyUFaDEp8mAPtjJJat2d%2F9grb80yuBMn2xOA7E%2B5a386zRQatj1eMlLZJncLvHfRmboxJPX8kxFDLhAxcYOD002ZQC9WjoJLrVaQTmxUDHX7JHJxQV8obJ7qQoxzOFbki4rHgUU0a1ZeL85sqxjAOELOojRH0G8lu4vEyTmhHVtSea1QqFBBBYA%3D%3D,NA,NA,NA,NA,NA,#453858427,Apple,NA,NA,NA
301, Protector Funda iPhone 8 Plus 7 Plus Tpu Biberon Rosada ,199,NA,1,8,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448193043-protector-funda-iphone-8-plus-7-plus-tpu-biberon-rosada-_JM,NA,NA,NA,NA,NA,#448193043,Apple,Apple,NA,TPU
302, Protector Funda iPhone 8 Plus 7 Plus Silicona 3d Ice Carcasa ,199,NA,0,4,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448210046-protector-funda-iphone-8-plus-7-plus-silicona-3d-ice-carcasa-_JM,NA,NA,NA,NA,NA,#448210046,Apple,Apple,NA,Silicona
303, Protector Funda iPhone 8 7 Silicona 3d Hot Dog Carcasa ,199,NA,0,5,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448210408-protector-funda-iphone-8-7-silicona-3d-hot-dog-carcasa-_JM,NA,NA,NA,NA,NA,#448210408,Apple,Apple,NA,Silicona
304, Protector Funda iPhone 8 7 Peluche Teddy Original Pk ,399,NA,0,500,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448750796-protector-funda-iphone-8-7-peluche-teddy-original-pk-_JM,NA,NA,NA,NA,NA,#448750796,Apple,NA,NA,NA
305, Protector Funda iPhone 8 7 Ultrahybrid Crystal Carcasa ,299,NA,0,NA,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449016499-protector-funda-iphone-8-7-ultrahybrid-crystal-carcasa-_JM,NA,NA,NA,NA,NA,#449016499,Apple,Apple,NA,NA
306, Protector Funda Espejo iPhone 8 7 Plus Limon Carcasa ,299,NA,0,11,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449467741-protector-funda-espejo-iphone-8-7-plus-limon-carcasa-_JM,NA,NA,NA,NA,NA,#449467741,Apple,Apple,NA,NA
307, Protector Funda Espejo iPhone 8 7 Plus Sandia Carcasa ,299,NA,0,18,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449470031-protector-funda-espejo-iphone-8-7-plus-sandia-carcasa-_JM,NA,NA,NA,NA,NA,#449470031,Apple,Apple,NA,NA
308, Protector Funda Tpu iPhone 8 7 Mirror Negro Carcasa ,249,NA,0,2,18 cuotas,13.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449994640-protector-funda-tpu-iphone-8-7-mirror-negro-carcasa-_JM,NA,NA,NA,NA,NA,#449994640,Apple,NA,NA,TPU
309," Funda Para iPhone 8, [armorbox] I-blason Incorporada [protec ",1491,NA,0,100,18 cuotas,82.83,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457484368-funda-para-iphone-8-armorbox-i-blason-incorporada-protec-_JM,NA,NA,NA,NA,NA,#457484368,Apple,i-Blason,iPhone8,NA
310, Funda De Cuero Para iPhone 7 Plus / iPhone 8 Plus Con Estuch ,1303,NA,0,100,18 cuotas,72.39,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457511686-funda-de-cuero-para-iphone-7-plus-iphone-8-plus-con-estuch-_JM,NA,NA,NA,NA,NA,#457511686,Apple,WaterFox,W-SJT037P,Cuero
311," Funda De iPhone 8 Plus, iPhone 7 Plus, Jancalm [ranura De Ta ",903,NA,0,100,18 cuotas,50.17,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457704495-funda-de-iphone-8-plus-iphone-7-plus-jancalm-ranura-de-ta-_JM,NA,NA,NA,NA,NA,#457704495,Apple,NA,NA,NA
