search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material
1375, Funda iPhone Ringke Air Prisma iPhone 7 iPhone 8 Antigolpe ,499,NA,45,40,6 cuotas sin interés,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,7,https://perfil.mercadolibre.com.ar/ACCESORIOSVIP,https://articulo.mercadolibre.com.ar/MLA-654612205-funda-iphone-ringke-air-prisma-iphone-7-iphone-8-antigolpe-_JM?searchVariation=25209836794,5,1,1,0,0,#654612205,Apple,"Iphone 7, 7 plus, 8, 8 Plus",Ringke,Air Prisma,TPU/Policarbonato,TPU/Policarbonato
1376, Funda iPhone 7 Plus iPhone 8 Plus Mujer Pompon Importado ,850,NA,2,NA,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/NATIGUARDIA,https://articulo.mercadolibre.com.ar/MLA-707748653-funda-iphone-7-plus-iphone-8-plus-mujer-pompon-importado-_JM,NA,NA,NA,NA,NA,#707748653,Apple,NA,NA,NA,NA,NA
1377, Case Funda iPhone 7 - 8 Plus Original Baseus Import Art.0104 ,299,NA,2,3,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MOROCCOTOCO-PRINCESS,https://articulo.mercadolibre.com.ar/MLA-662008458-case-funda-iphone-7-8-plus-original-baseus-import-art0104-_JM,NA,NA,NA,NA,NA,#662008458,Apple,iPhone 7 Plus / 8 Plus,Apple,Case Iphone 7 Plus / 8 Plus,case,TPU/Policarbonato
1378, iPhone Xs Max Xr X 7 8 8 Plus Funda Peluche Minnie ,160,NA,0,293,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/GENERACIONUNO,https://articulo.mercadolibre.com.ar/MLA-731260237-funda-diseno-reforzada-casa-de-papel-iphone-7-plus-8-plus-_JM,NA,NA,NA,NA,NA,#731260237,Apple,Iphone 7 Plus | 8 Plus,BSASC,Armor Diseño,Cover,TPU/Policarbonato
1379, Funda Diseño Reforzada Casa De Papel iPhone 7 Plus | 8 Plus ,449,NA,2,98,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/PUNTO_+DIGITAL,https://articulo.mercadolibre.com.ar/MLA-707856476-funda-iluv-metal-forge-iphone-7-8-plus-original-templado-_JM,NA,NA,NA,NA,NA,#707856476,Apple,iphone 7 plus 8 plus,iLuv,metal forge,case,Acrílico
1380, Funda Iluv Metal Forge iPhone 7 8 Plus Original + Templado ,99,NA,0,4,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MITDAY,https://articulo.mercadolibre.com.ar/MLA-749726143-funda-tpu-borde-reforzado-iphone-7-8-iphone-7-8-plus-_JM?searchVariation=32638703745,NA,NA,NA,NA,NA,#749726143,Apple,Iphone 7 Iphone 8 Iphone 7 Plus Iphone 8 Plus,Mitday,Bordes reforzados,Flexible,TPU/Policarbonato
1381, Funda Tpu Borde Reforzado iPhone 7 8 iPhone 7 8 Plus ,450,NA,0,20,6 cuotas sin interés,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ILOVEPHONE.ARG,https://articulo.mercadolibre.com.ar/MLA-665425363-iphone-7-8-plus-samsung-s8-funda-tpu-glitter-estrella-star-_JM,NA,NA,NA,NA,NA,#665425363,Apple,iPhone 7/7plus/8/8plus Samsung S8/S8plus,ILOVEPHONE,iPhone 7/7plus/8/8plus Samsung S8/S8plus,NA,NA
1382, iPhone 7 8 Plus Samsung S8 Funda Tpu Glitter Estrella Star ,295,NA,1,1,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TCELULAR2010,https://articulo.mercadolibre.com.ar/MLA-611912928-funda-rigida-tipo-original-iphone-x-5-7-8-plus-microcentro-_JM?searchVariation=34248435923,NA,NA,NA,NA,NA,#611912928,Apple,"Iphone 5 7/8 , 7/8 plus. X",TCelular,"5, 7/8, 7/8plus",antigolpe,TPU/Policarbonato
1383, Funda Rigida Tipo Original iPhone X 5 7 8 Plus Microcentro ,1299,NA,1,4,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MACSTATION+OFICIAL,https://articulo.mercadolibre.com.ar/MLA-648639424-funda-para-iphone-8-y-7-plus-moshi-iglaze-metro-black-_JM,NA,NA,NA,NA,NA,#648639424,Apple,iPhone 7 Plus,Moshi,iGlaze,Protectora,TPU/Policarbonato
1384, Funda iPhone 6 Plus Pvc Ipx8 Sumergible Estanco ,300,NA,0,2,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ILOVEPHONE.ARG,https://articulo.mercadolibre.com.ar/MLA-671584463-iphone-7-plus-8-plus-funda-tpu-corazon-3d-glitter-_JM,NA,NA,NA,NA,NA,#671584463,Apple,iPhone,ILOVEPHONE,iPhone,NA,TPU/Policarbonato
1385, Funda Para iPhone 8 Y 7 Plus Moshi Iglaze - Metro Black ,765,NA,0,7,6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-765233869-funda-flip-clear-view-iphone-7-8-plus-x-envio-6-cuotas-_JM?searchVariation=31716982716,NA,NA,NA,NA,NA,#765233869,Apple,IPHONE 7; 7PLUS; 8; 8 PLUS; X,Norcel,CLEAR VIEW,Flip Cover,Acrílico
1386, Iphone 7 Plus 8 Plus Funda Tpu Corazon 3d Glitter ,650,NA,1,29,6 cuotas sin interés,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ILOVEPHONE.ARG,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=Q9om6cwSciD77FuAo1QmBepmiJSb1iesoAwbUClNM3CUg54QTOWZjBPxTM9pDx0G9okCOHoaLuGZYppiEiYxpVqCtH8%2BrxPCWoLFZEZEhFHjvY5hFsMTP1ZWU5RMc1oRzACv48k31K4crWm6q88JLOYta%2BpDwufB0rvCpakJiLfRf827eZ9Z6yzwTgZWqh6yiCgldsWYtVff%2BpzRCd1PJ1%2FlVxKdYcSE4knwpfow2QBsxX6LGW8sjd6zyNuXU3A5ITYCOJA1HrO4GFHUZ2gkhCKE%2Bu%2BV5cXMlV3T1kVus5itAdXU2Klj2sAjyKpF0i%2FMtHXGZaD5X31KFlmzOqpUC6DJtChtjLPbvDw86sbsWjpQhj16%2BjCNeAcbt3h0uroZanSQ0Ic2ll30%2Fp%2B0QqAHZ%2BX1DE9JQYx6AEYIDDPn2UnXITOT15vqzyeQQzGB1QxNl7GNkJ5ODS1h5PjJHFGu9IdhaQmIFGuGVYlgW0kFiUI87SgzPplGbIdpRz3Ak9DJZ2R2n%2FPh%2BeiT4NrPhNTtq7%2Fd3hGfihZd8Jos%2BRAuhw9e9RejUnMBQr1xiZCiNR1lvkIgf1eGXD7dcHRmDoe5WU3zqeXpoiuiB2syBi8jFHpPhm%2BN6HKFuzI%2B0oiXmQ1ZYbZhQxleYTmaD%2B%2FDRM%2BdSjfLSqVqkAr44Ry4cY2C3H%2FitXBuTirUM2MNQL6QRHetNY6jLL3%2B3jHRaYs1MUX%2B5UfhZO4kzzfOM5YhiqsxOO61iggxyRABg2WyueiyBt5VXuIn3vBRve7uhLop%2Bz9e9C941Fxf3y%2FDTRIxngfNlJTqUW1olmNSgsZTYODaJwkPom2zhbqflMQXYWVKp%2BzHkaR2cA1ibYW9kESAVAGDNtbAd7hF6GQTeE0cXZ3B9rl8mhx12qykD1a8RQPhJTK8gSK8hjhXZWi1nmen5bHZWab5CRr79DWgdj1HCl9eCKKc9uKnbqczUpJznSx26V2hb%2B6bfO6N66DdtLFedVcBXHCNWEqK1l7UL8oUVdlsJuaVEEhcSt%2BQAXw234JWmJFV0GQkKWAwSStSIuLapRCf9QwWpVuXXvakN6eda0n07AUzp3LQK%2FcmYu4VAIm5%2F0PnVt%2B0n6HhIdYzINxDyBcJEZpjxKfB6WeaB1N%2FqHo%2FHrU4vxAMZtD6QbCQ6FinhviXO2U28K8lOHccEwf4vyLf%2BXAGGXVyuwrJmP3%2FOyhQM13rJVSBhURcaIzrxzkcRbJUBL8PHo0ROBiM6Meyfbh6RZ5pSuWV38PH%2Bq6HCUBZiPwmMFng9cTfg435eTd19UJmbbLin1P8Qn21U4NschCC0BfugOO4V3DX5JTrsbu5g%2FLR6kHyKH1l6NdTF8FrGcSO6B89rg6AXY4HY8%2B8g3H3sQXGN2dxGqMDxmWlLoeRJ1WtDHQEokHbKeX76sr635RtvwxXFNlrNoeBDPuXlx3aPAnSMvm%2FOvzV%2B2gNpisLPABdMtx8McasOtFpNfyXH%2BK%2BkxNcJ7kJRkMe0zCDmZHFafUkR7lNQgDp6sHx%2F4lTeLJl9QJtozlb%2BbtAHNWa%2B3Bw2VdOdqUM%2BbyZ2pIbuQuL9axnrLRtVQbSP6AEUl6JjBSiJcxOrus4DOvJi6nttZHkymbhHJtt1BriaonhVwSNrMW%2F2LAH4L%2FlQADfHgSqy4P9CGIjua9q,NA,NA,NA,NA,NA,#780498644,Apple,iPhone,ILOVEPHONE,iPhone,Carcasa,TPU/Policarbonato
1387, Funda Flip Clear View iPhone 7 8 Plus X + Envio + 6 Cuotas ,499,NA,0,1,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/FOCHO-TECNO,https://articulo.mercadolibre.com.ar/MLA-783536845-funda-iphone-8-plus-7-plus-apple-original-silicona-case-_JM?searchVariation=38763432350,NA,NA,NA,NA,NA,#783536845,Apple,Iphone 7 plus / 8 plus,Apple,Silicone Case,Bumper,Silicona
1388, Funda iPhone 8 Plus 7 Plus Apple Original Silicona Case ,75,NA,2,NA,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/APPLEDOOR,https://articulo.mercadolibre.com.ar/MLA-640667999-funda-protectora-tpu-silicona-iphone-7-8-plus-rosa-_JM,NA,NA,NA,NA,NA,#640667999,Apple,7 8 plus,Genérico,tpu,silicona,NA
1389, Funda Protectora Tpu Silicona iPhone 7 8 Plus Rosa ,259,NA,7,9992,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/GENERACIONUNO,https://articulo.mercadolibre.com.ar/MLA-648660909-funda-soft-dual-pro-alto-impacto-vidrio-iphone-7-plus-_JM,NA,NA,NA,NA,NA,#648660909,Apple,Iphone 7 Plus | 8 Plus,Genérico,Dual Soft,Cover,TPU/Policarbonato
1390, iPhone Xs Max Xr X 6 7 8 Plus Funda Brand Pink Chest Cofre ,540,NA,84,1,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,4,https://perfil.mercadolibre.com.ar/COSASLINDAS-,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=2wiCU1GT0aVGa3HsHUKT7q%2BAUqPIXGEg4YHUWJrYzPJnT67giJaEB0D%2BogsV67XkTAHdY4EqTrMdxs6UHSzt4a5YmBLI23gtbZfeNBKeZ1dhP6y9D10ph5IiuT%2Bt5k4dSc8jskbfTzErmjTR9C3N9ZHLpAXWO87kX%2BWaKZAbzLiqVmH5YkLTKMBlDvdmOM%2Bo6RfqNLcRfFXCWnNiFdnBbMY1Fua3ZKgOzIW8kthHo5v9gcmlAzNqeZHlCkuMhSq2HPc%2BcBx4gJxYwH4vYzuXn8OaXPezqxiGF3So0JLnfKj%2B6lPgzdXcxaatfxVStmw2kgb5DyabSYoQSkFtcxiajx6A8DAJKzcFJtm5ucIBbIe178cFIjq8%2BHYSPy1y3NzbR4rxJPxYDx%2BPqmwtm5fMMF0rBxL8UPIKAFw7geU76TZ94bkP2t6At4UB1%2FkGwaYkQfJAWqLQgUYmyrBIZQ8xkLRVgvSrQkWFa%2FzdQ4j9q0Yar8A6i1QSX3%2FWzYy1Q4vjphYjvNmNwcXPcc%2B9xdQs5kK0Iw1oxFAt3Fwenebqhr2jSQ%2FsBshBd4k3OlWNk5JU37%2BpLTdmQvmLMZSRlqy0CYKOOs6vatZluicdHKNJEaghnL9d6CmfvtY82o39moNDBz3P0Mmcp6o%2FogXkQ7IccqhyAfVZTi0bEWYxwXANEmZW8vNEh81lA%2FMdgreVDyrv9%2F0nN%2B3Fo7UL0A9TS1RTF0KJGINebQJ7BKQrl7zhJX3TtGGHV1tXTOtud5bysNGpXiVSRmSTJxocH5JnZ0BJbrXl%2F1zU9cTozjNikHUjNFBMgjHpVzlTiyS1%2F05WiNC4spH%2F%2B7eMJlmnQU0seBvtqNDebdGLWaHPtlxSmArk33SCIlGbuFwRXIH7FWDF9Z1P8zIHFD%2Fi89dZxpaOjWON5pGV5sWHQ5o%2BehxkmRybEwDjcYqycFv%2BinJUxRfWVgWSObqx9iy4PYPOQtD%2BEK6TtEVYyR2mfA30%2B1qG4wj%2BjV2%2BkkoLS3kMmcNV3FLPFUFZW4SDecPEEma7oc9ba1gVM1H6cjUw9wD1RmpXu%2FfmgMLIP%2BO1JINkPq7l54jMMfyXr026mblj5A%2BEvKSNinHAfOcjNQgR6DKWa5FasdcKGDPSCuQVHeXB28s3OLr2gyappI8H%2BWUt5AxwV0X3rSU5KMj%2BZ6Cx0hOHvbAzwohNSHNisHZNl7wO4FO4py4sndYMTBKhZ9g1qavTpaDByaV6I1XLh%2F28fTtJjluz8zzN0PB5d0yPmLqsZ1Ek8q3mazd2JgZqxUOQrb0O1fP%2FFosJUmphoaDIFa%2B9rZSAgtx%2BF%2FAaooKEhSUeXS4wkgAiQUlQuaM8swlb5t7G2vdC5jx56CXUh1guTCkBNTpzPs1PqoiVh4U%2FUFyp%2B62jY0jP4lGNBLJOYXmBvDTAt3h3NkYZUKuanHp9mekeods3pjrn6cKFocrWZCgxvnBQIh6%2B43iiYgp%2F%2BS%2B%2FPcZPum%2BaQyV1fclEUTxVHdQisP9D7VtHbo8cWVgh9kfsYOYM6dy0OOu6mxYKRYj8Ffqn05xAz677N7E0HcVyjOtw0uReyF9VxTt7RWvJCBNaT7U5OCkJFRl2kFytkwTXdDOGnHfKn%2BKOtwi8m2mXR8f50gfu0ofSSHpg7dE0q133xe1fxPrxWLT31nfm,2,1,1,0,0,#604329562,Apple,Iphone Varios,Genrica,Sumergible,NA,Silicona
1391, Funda Soft Dual Pro Alto Impacto + Vidrio iPhone 7 Plus ,140,NA,0,NA,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ROCIOTAR,https://articulo.mercadolibre.com.ar/MLA-741907908-fundas-iphone-7-plus-iphone-8-plus-comboindividuales-_JM,NA,NA,NA,NA,NA,#741907908,Apple,iphone 7 / 8 plus,Genérico,Rigidas,Rigidas,NA
