search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Material,Fabricante,Tipo de funda
11, Funda Ultra Slim Transparente iPhone 6 7 8 Plus X Max +mica ,269,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1071
				vendidos
			
		",(259 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1494
		
		 sin intereses
		
	

	
		",94,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,26,https://perfil.mercadolibre.com.mx/PANDARA+MX,https://articulo.mercadolibre.com.mx/MLM-621894881-protector-case-360-uso-rudo-iphone-xs-xs-xrx78-plus-_JM?searchVariation=30779660399,22,2,1,0,1,#621894881,Apple,"IPhone XS, XS max, XR, X, 6, 6s, 7, 8plus y normal",Case,Uso rudo 360 grados tipo SURVIVOR,TPU/Policarbonato,case mobile case,Transparente tipo SURVIVOR
12, Funda Tipo Piel Leather Case iPhone 6 7 8 Plus X Max Xr +mic ,399,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1226
				vendidos
			
		",(321 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2217
		
		 sin intereses
		
	

	
		",17,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,62,https://perfil.mercadolibre.com.mx/PROSU+ELECTRONICOS,https://articulo.mercadolibre.com.mx/MLM-613297531-original-lunatik-funda-tactica-ip-8-8-7-7-plus-6s-6s-x-_JM?searchVariation=20818423518,52,8,1,0,1,#613297531,NA,"8, 8 +, 7 7 Plus, 6s, 6s+ X","NA",Lunatik,Aluminio,LUNATIK,lunatik
13, Funda Slim Contra Golpes iPhone 6 7 8 Plus X Max Xr +mica ,79,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2480
				vendidos
			
		",(325 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 439
		
		 sin intereses
		
	

	
		",39,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,13,https://perfil.mercadolibre.com.mx/BROXYMEXICO,https://articulo.mercadolibre.com.mx/MLM-621037271-funda-rigida-transparente-iphone-5678plusxxsxrxsmax-_JM?searchVariation=23558966100,10,2,0,1,0,#621037271,Apple,iPhone,BMX,iPhone XS MAX | XR | XS | X | PLUS | 8 | 7 | 6 | SE | 5,TPU/Policarbonato,BMX,NA
14, Mica + Funda Case Lujo iPhone 6 6s 7 8 | Plus X Xs Max Xr ,239,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1009
				vendidos
			
		",(72 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1328
		
		 sin intereses
		
	

	
		",28,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.2,23,https://perfil.mercadolibre.com.mx/LH+ACCESORIOS,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=Jy8abenoh5oOP%2FQAwUf6MwjoedICiG3fceLJ4vTHL%2FPeALX%2FxGoFIeBMlX02LQsCFB2aCsFAVC2Z%2FMLj2E%2FWjVdT5hsXMoGHaLUM1rTmu2oHPTbu9AWsviCqH24zslzFefi5oK%2BiIzmALPbco4Lgaf8ZoOKEmrFyvIq%2F3QaR7o2QbbFBBuYANmIGzqkKJuBmsr%2FnTNK5xODZ1g35%2FzNd7Uoz8mTW%2BQN9ML%2Ff8b5edGHKrNcrUwef6VBRp2ZdFzBMGTPyZIjTBAXSKHCl2dxsxLArqV5iWx%2BWXFtzPEEtzksFZ1v1GRaRMpyibZXseOyMzWJ24Pfilgk3IiUTUha2v69ibASoRS%2FgXB7yEMbdOhG4LqjEdkfrRJGzqT2sAuGQLtOZt%2Fi2kOZquk7vHH1v5Kda0oK6MPd1QaCIomCWcsZjx80y5utNOvlAgm%2FFWQwBtFQgUQA4fjXnOFIHL4SXiGnsdxp3uVNpEfko6jdEH%2BRvLP2J1Td%2FYcj5affPDRnPKP6noLVC6SIyoRc68eVsmLvK1AtDaYKBsQ%2BYBiG2sFCHfIZjvjRj6a2kkiHw7vr%2BEAxuagys0RS1k9EQ1sjkcrk8vfeqpd6G6kDLL9eLiYPsY94oHBHXYl88IgzNdrrzxhfWwe5aoSTGXqnqyO8Bu9gYA7hqqViWxAUrdoKN12VMrsU4%2FEk%2FTpclxV2gJofIF3dRJFOFUIxbcGKWlVv48cfUB1EsW5e2iPDMN5dxLLKZvvF%2BUCEYnyXv8nbhIXE2CDSI5v8iEQhDBNiVZwWVegl38YCtpBlfanVPLEWSNxFyAYobpnYXPIdSZxRNaQB5VMNM%2FlPspMbzUqkJ7LGLjrOK%2BVdd%2BOSSpGCOCC74YzkNB64e4y8HourX8k3FW395QqVG4S8%2FTwyTrsy3nQSJIspPaXWuPoRm6M4uX2wziCqfQzupm%2BOyhRP3BaumDepZ5shmtTc08UXioKalL50tCSrGYYUUaArD71uyQjV0Ie6JMuQaGCfk3pqKxPhoRElnuBJx6R6RNqBkugYQsz664Z1XG%2B3GMIcU0hEWswJ6saePLBSB4wqnJLqZBwJ%2FLF4IWxUBH7%2F9PBHptml1OjvwfrPnB7WHfxbSOGVqIYJdEHum9eg3Ax%2B1Dm3lEeNWhE3t1OyXOH8mZ6saoOAheIZNBmeriAXVWyYOQjlTfkR46W8eeb%2Bc6RrO2mc54SJmOBafno4%2FLNW3G9lqra0ka7ZwRgQCeH095X4BO6dFi8Xef1Np7mRzq6f5nqne%2F%2BvRM1TSFEVZzV7f04oNr2h6%2FyV%2F5oZWk2ml2dzKcysz%2BEyxfrAi5JXCZu6WWrkueDopcQDcqVenMBpoqfwY8585SR8Bwpuyrl1sqbRLagRcQDyYoIkyHa1NOJoOVHscWpDh8pPpoArpPu5ejh2qYZTKMAx7pazNbZgVzoLGkBnfEPIYDnmxCFC6BLTifcuIMkckgbh22MgCq9oLLgqcrY%2BcBKUcRVh67MIqT2NRdWj5qobegJjccszZOKPwUQ9z86qYdi2cygDj3ueal5E7uxxhdR68Yv0Hz7S6%2Ba9k35qsMdhK9AYaJYHkxY1P2fQMCx4GWw%3D%3D,16,3,0,1,3,#651098477,Apple,6 6s 7 8 Plus X Xs Max Xr,Gurio,Ultra Thin,TPU,Apple,Protector
15, Funda Rigida Transparente iPhone 5|6|7|8|plus|x|xs|xr|xsmax ,199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3438
				vendidos
			
		",(23 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1106
		
		 sin intereses
		
	

	
		",06,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.1,160,https://perfil.mercadolibre.com.mx/ROBERT+CG8,https://articulo.mercadolibre.com.mx/MLM-590567485-protector-funda-skyfall-iphone-x-6-6-plus-7-7-plus-8-8-plus-_JM?searchVariation=21340361935,91,33,14,9,13,#590567485,Apple,iPhone,INNOVACEL,SKYFALL,Acrílico,OEM,trasera tpu + plastico
16, Protector Funda 360 iPhone 5 6 6 Plus 7 7 Plus 8 8 Plus Y X ,203,NA,"
			
				Nuevo
			
			
				
					 - 
				
				629
				vendidos
			
		",(38 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1132
		
		 sin intereses
		
	

	
		",32,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,20,https://perfil.mercadolibre.com.mx/CELLKING21,https://articulo.mercadolibre.com.mx/MLM-671538364-silicon-case-protector-iphone-varios-colores-y-modelos-_JM?searchVariation=34395449953,16,4,0,0,0,#671538364,Apple iPhone,iphone 6 / 6 plus / 6S/ 6S plus / 7 / 7 plus / 8 / 8 plus / X / XS / XR / XS MAX,Apple,Silicon Case,Silicone / microfibra interior,NA,Liquid silicone
17," Protector Funda Skyfall iPhone X, 6 6 Plus 7 7 Plus 8 8 Plus ",299,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3032
				vendidos
			
		",(6481 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 2954
		
		 sin intereses
		
	

	
		",54,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.2,80,https://perfil.mercadolibre.com.mx/TKPARTES,https://articulo.mercadolibre.com.mx/MLM-643886960-funda-protector-magnetica-aluminio-iphone-6-7-8-plus-x-xs-xr-_JM?searchVariation=29377347947,54,9,4,4,9,#643886960,Apple,iphone 6 | 7 | 8 | plus | X Xs,GEN,Imantado,Aluminio,GEN,Bumper Metálico con Vidrio 9H en la partes trasera. (No tiene cristal frontal)
18, Mica + Funda Protector 2n1 iPhone 6 7 8 Plus X Xs Max Xr ,169,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6275
				vendidos
			
		",(31 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 939
		
		 sin intereses
		
	

	
		",39,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,337,https://perfil.mercadolibre.com.mx/ONE-CLICK,https://articulo.mercadolibre.com.mx/MLM-577013572-funda-lujo-cromo-3-en-1-iphone-x-8-7-6-plus-6s-5-se-_JM?searchVariation=27291824577,227,59,31,10,10,#577013572,Apple,iPhone 5 / 5s / SE / 6 / 6s / 6 Plus / 6s Plus / 7 / 7 Plus / 8 / 8 Plus / X / Xs / XR / XS Max,3 EN 1,Funda 3 en 1 Lujosa,Plástico,Apple,Funda Protectora de Lujo
19, Funda Otterbox Survivor iPhone 6 7 8 Plus X Xs Max Uso Rudo ,329,NA,"
			
				Nuevo
			
			
				
					 - 
				
				759
				vendidos
			
		",(102 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 3250
		
		 sin intereses
		
	

	
		",50,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,35,https://perfil.mercadolibre.com.mx/TEKKNOSHOP,https://articulo.mercadolibre.com.mx/MLM-637625676-funda-otterbox-survivor-iphone-6-7-8-plus-x-xs-max-uso-rudo-_JM?searchVariation=28680049629,30,5,0,0,0,#637625676,Apple,iPhone,OtterBox,Survivor,Plástico,OtterBox,Uso Rudo
20," Funda 360 Uso Rudo iPhone 6, 7, 8, X, Xr, Xs Max ",219,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1750
				vendidos
			
		",(348 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1217
		
		 sin intereses
		
	

	
		",17,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,57,https://perfil.mercadolibre.com.mx/LH+ACCESORIOS,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=NeRKu8auCbzr6E9DPHFuMTJU%2FgCK3k%2FANLTjNwDbEWMYF7rFGIFCZXtlV5HmEudXf5RjbvLJ3bW5NUxBOm602vy9Ck4zpEvy%2B2WccKlZeq%2BleMfE23iUNaK4yG7dn69zsYy8cvKUBqbnoyaENiXPhNJ2OCpVkAQa64boE6SVKmzQSJuj7UaPray2ednN8H0H3ZDwYoiRORQAL%2B%2FkA6LCjQJtyldbflOwUD194YdDSj0cBwzFdpjrq0%2BQ%2FLmRBKm%2BM0Ao2TZpbq8UMOgZexORryhuEeoWaF0%2BJsB51jLAllP8zHP4LBsY64GxzDl%2FltbZZ7xAWTEj%2BfLQX2Xk%2FXJsmrhyNnMyOzGDnaWi7swDcZnxrlkP1oS3tVv9qWtHTNHsGt7bIgJMeQYF8jaKG9bEYPMH0%2F67btEgqbyygRD2yzpUFmdSd4JjST4SLHrVlrb1pOpvjxR%2BOSuOni%2BFjU86GMS0BCZQQC0OBD6ZGlX%2BT7gFv3sKV9yZLi1xTwNJilYIQUDfQj5pR86j76UvIP%2BFgKeyW%2FoeBDhwgrRLXVudHWPZE5Qx%2F9E1wfLz781HDgw74IisjtI%2Bn3jWnLnsLrFvBXwyFQMH13Izu3Lvf%2FzDby%2Fl%2FeU%2FjgoGERlQ0p9HkB23Nb7YLG1b5CtHRKmkEH%2Fq3Vo%2FSaUTwKT%2FkA53aUS5z0ie3956xghlQWLSjA5hhAvt6LDNbjgKYIaGe0RLJ0i9GvhV%2FjRPafx0geqAwYyUGBPGO0GTWBgKEQm38LEuCtPnSWM%2FnN%2F6ub26cbkpaYo%2BWPWm9LX9zBtSYnoGs7fSh%2Fl%2Fd%2By%2BuFb1YwD1AIw7glCNDcoyJv9m6oZXua%2FOvlSofKRcfRdUr66kn8Q8VDkddbaPs6pqLrAdbwW0lgGupBZS%2FqKvBE0y4y7ANfMbAvGFaxX%2BffSiCt1fUup7S1bSFbsQYUHt9fZ5xP9jQb8n%2BqAm9w%2B7mFKhdnJYQw1tYjk39vCF0mYmypwUvVcNZ9fm%2BmsIk0intaygFlcJ%2BjDNZzCNI6wyDW%2BTk5srlvXyklGCxMjMycD0Ny%2Bh40PlQavoFELhgDYCHZeefnaZpI9peX0975rW8GiAg841EOmGcrAWI3mVQF2qaKZhI3FqQ9whbHoG%2Fbvb2KniyR5zpkoQYhWFhhbebAnxP6PWgaXHyc%2BPRmiI4ckULQ7wzb87%2BGV49wfN2ND5OruY4GeHlGMfMUq2ePT%2B7vteo7K4%2BXwUlc6HM1cj6AP8qzdw%2FNhCcZPt6thP1yIyM8rdDbLd4gJQAO4k%2BhUauPZcAj4RyCm5WUj5qbSsScr47M%2FI4qiPDxKy6s%2B%2FtnTf2lmUj4%2F1FL419QHj%2F4%2F3uPdaz3pvzANceSr%2B%2B8xvkwUIgZ26wtS9MrVKHQ4xHmh1eeF4eNcnUJho3Om4Dq9f9F3CpmcR6fmB2SrpZ5eq%2FXniPR0hnW2d43tyxezH0TL2EXreL7%2FZ4syteiYgYecUXOB58Ts6p55aAVUFs8SVvjXagA1Oex%2FW9LV3WPWoIawIThQxDEGvaa0dKzf3ljEUF6lfdsLmiDWgN%2F7OyHLhn1i1paXMlmgRk0ADeQh4E51Bz84wrE6L,42,10,3,0,2,#618319522,Apple,iPhone,Apple,Apple,Silicona,Apple,Protector
21, Case Funda Magnetica Aluminio iPhone X Xr Xs Max 6 7 8 Plus ,169,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1144
				vendidos
			
		",(21 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 939
		
		 sin intereses
		
	

	
		",39,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,45,https://perfil.mercadolibre.com.mx/BROXYMEXICO,https://articulo.mercadolibre.com.mx/MLM-609084509-funda-rigida-transparente-iphone-5678plusxxsxrxs-max-_JM?searchVariation=22511225424,43,1,1,0,0,#609084509,Apple,iPhone,BMX,iPhone XS MAX | XR | XS | X | PLUS | 8 | 7 | 6 | SE | 5,TPU/Policarbonato,BMX,NA
22, Funda iPhone 6 7 8 Plus Xs Xr Xs Max Transparente Armor Roar ,209,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1034
				vendidos
			
		",(214 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1161
		
		 sin intereses
		
	

	
		",61,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,39,https://perfil.mercadolibre.com.mx/LH+ACCESORIOS,https://articulo.mercadolibre.com.mx/MLM-623749350-funda-slim-contra-golpes-iphone-6-7-8-plus-x-max-xr-mica-_JM?searchVariation=32254235791,33,3,2,0,1,#623749350,Apple,iPhone,NA,AntiShock,Silicona,Apple,Protector
23, Case Funda Armor iPhone 6 6s 7+ 8 Plus Survivor Uso Rudo ,276,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1142
				vendidos
			
		",(26 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1534
		
		 sin intereses
		
	

	
		",34,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,3.6,28,https://perfil.mercadolibre.com.mx/TEKKNOSHOP,https://articulo.mercadolibre.com.mx/MLM-599328986-case-funda-magnetica-aluminio-iphone-x-xr-xs-max-6-7-8-plus-_JM?searchVariation=31761977868,13,5,2,3,5,#599328986,Apple,iPhone,Apple,Magnetic-Adsorption,Aluminio y Cristal,Varios,Magnética
24, Funda Uso Rudo Antigolpes Camuflaje iPhone 5 6s 7 7+ 8 8+ X ,289,NA,"
			
				Nuevo
			
			
				
					 - 
				
				679
				vendidos
			
		",(17 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1606
		
		 sin intereses
		
	

	
		",06,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,3.8,16,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-650291597-funda-armadura-360-uso-rudo-iphone-y-samsung-_JM?searchVariation=31613620371,7,4,2,0,3,#650291597,iPhone/Samsung,6/6s/6plus/6sPlus/7/7Plus/8/8Plus/X/Xs/XR/XsMax,iBumper Ver,Funda Armadura 360 Uso Rudo Iphone,Híbrido de Goma con TPU de alto impacto.,NA,Funda Armadura 360 Uso Rudo
