search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material
11, Funda Silicone Case iPhone 8 7 Plus 5s Se 6 6s Original ,489,NA,333,185,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,9,https://perfil.mercadolibre.com.ar/REMOTODOMICILIO,https://articulo.mercadolibre.com.ar/MLA-686264793-funda-silicone-case-iphone-8-7-plus-5s-se-6-6s-original-_JM,7,2,0,0,0,#686264793,Apple,Iphone 7 8 y Plus,Apple,Silicone Case,Silicone Case,Silicona
12, Funda 360 Luxury Para iPhone 6 6s Plus 7 8 Plus Proteccion ,329,NA,941,184,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,70,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-639436171-funda-360-luxury-para-iphone-6-6s-plus-7-8-plus-proteccion-_JM?searchVariation=33766199104,55,13,2,0,0,#639436171,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
13, Funda Ringke Fusion Original iPhone X Xs 8 7 Plus Antigolpe ,770,NA,300,746,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,11,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-711298684-funda-ringke-fusion-original-iphone-x-xs-8-7-plus-antigolpe-_JM?searchVariation=32500121008,11,0,0,0,0,#711298684,Apple,IPHONE 7; 7 PLUS; 8; 8 PLUS; X; XS; XS MAX; XR,Ringke,Fusion,Rugerizada,Acrílico
14, Funda Tpu Slim iPhone 6s 7 8 Plus X Xr Xs Max + Templado ,520,NA,572,867,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4,22,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=HGQP%2B%2FMQY5BM1WzyszhBhLBQ7nKbboE%2B17llGdySjh2RdGHbkOVz0SmBCs35fTSVjj2VbXvMj0ZnoJtOSnvgx1n%2BoWocZOu4LFz1XOqt3sQThO5bvocb%2BARn5%2BfftaUofxduL637Y2o1GpVdW4IVG8GvNYQ%2B5U9kIupEBfyvaCJXkJzd7%2FAmnfdOmeM0aybQDZ3CXgNvrI8AvZTMlG6WVk944fobMVO3qwtgIiNWZKyDve9wmGKeun17fgrJxqPirK%2F3tQxtFhoavUpPFBW5dP2SqY9y1PXdhJ03e8nLEj1VAGcNm0SNzJOBQJ3Crg%2F0ivnZiERpILQzc8L6cglYFT64buBcUqRJlHv7XK5giFtK%2BzZZDsBGWtXwMQ2JOVZu9o6Wiho0f%2FEQhQ57qjB8KFGoCGRxCF3JqOGPizbjDoCZSvmiTQONgZSAxc4w9GJNieIarX9nUc2Ca5PzV5ily7V4jhMyS63Bn55ozdt4pkTi8b3wfTdx0bvZNVBqXXdzywexSPY2cDpo7g064qGN76IAumNOEqzb2QFCW%2FgHHYDX1%2F%2Fp34WmRlQvg%2B8V4keUCwpX6nC%2FuyZNTHxSoOlSpMWxq311MF0%2FHvYfpOkeNE%2B0ZUDjAVtSHNB3IMLowbWc%2FLlQEB7zXvl5GQOLfVoov40E45hxAjD7YBO1sBlXsrNA%2Fk84zSrAi79e04s7XEAILrXegYul4TxGr4ZvX3Pq6fKPWCxS85ktZCYru5Ri5zA43am%2BZCYRI4xUVqSEW7UVNCcj5hZpvvSxq7%2FoCsa5wkIVOvau1zXoZlQhrTIKMU3g34fCPfyzvexr7eUEanXdCtH1eiwUJlKv20eDnqim%2BZBRqQEE1YoZ7jZsS0Skf4Ud5uhHI9bQZLqf3w6ht3KcUc6FbDYKo605P2n6iIgRAN9lCFi%2Bc4T%2BoNtSC1WRtZQq63HY2JUGajxHQOkjLu6Um%2Bn0Ha5T494lrQCUrX%2BurJcEIWOFa0KZKLsJzVZC%2FSqY5j1Rkx0%2FgQxJZKEBw553DZaYk7x5BtSc2AsECUqOWYYEXJ4Ohyazm8bgBuHh8WSOKqRW%2Bh%2B4ezkMGsXDkB8FlX7e6CbstkiZNbubodyOXmHJNBTCoDx2IwPPP5HMRuQ%2BSKeZnYBPKldrH8%2BgamgLyfBG0XzDL4n3X0yJ4AUqzv9CZLvZqF1IEmz%2F%2B%2BD90r%2F9qikr%2FcjzIWnLPxF%2BqNWRG6Ref%2FO1VTV7zPTXg1V0vuNirzh0%2F3CGR4v3M%2FeO7QghV4fPJC%2BFRUJjk3tslb%2F3GwVyeUm67Fz1%2FxFg0vNIzK5VpAjuK9WztBzD5dKNDBERENMYrGucpSZG2wJC2nmtp8Y9I5ayqYNgunpNraMR1ica66BmPjqV%2FVUaCW%2FE5mbYV3R009Hx3kz%2BKw48tlcno2pxZVFbXTZ1zRRhC%2FBmO%2FbOFoqKEKZ%2F0raYcRZT1v67f%2BRrmAobIbFeWnQnPmWQKpJWVG400UD3%2B%2BeUhiNb%2Bxya4BRq7U802Y6RIvEpKtgCpezdY%2FhYHjJZ83z0WMKDV3PiZFw7DbSJ6IVaV8CXjUpYuLYelcBAOZzy9ER3bmBv7GZC2mNnTNMZ7x5CqkpYqL9NHKe1WwCyet5Nl0N0IIazitfE,10,7,2,1,2,#636606079,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr, Xs Max",Sin Marca,TPU,Silicona,Silicona
15, Funda Cafele Original Tpu Slim iPhone 6s 7 8 Plus Xs Max Xr ,670,NA,1770,243,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,182,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-640386439-funda-cafele-original-tpu-slim-iphone-6s-7-8-plus-xs-max-xr-_JM?searchVariation=19538549421,101,39,19,10,13,#640386439,Apple,"iphone 6, 6plus, 7 y 7 plus, 8, 8 plus, X, Xs, Xs Max, Xr",Cafele,Tpu Slim,Tpu Slim,Gel
16, Funda Cafele Super Fina Slim P/ iPhone X 7 8 Plus Xs Max Xr ,385,NA,181,21,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,4,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-756243896-funda-cafele-super-fina-slim-p-iphone-x-7-8-plus-xs-max-xr-_JM?searchVariation=36656772950,3,1,0,0,0,#756243896,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,Super Fina,Rugerizada,TPU/Policarbonato
17, Funda Cafele Tpu Slim Para iPhone X 7 8 Plus Xs Max Xr Wow! ,439,NA,1147,12,12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,62,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-692079495-funda-cafele-tpu-slim-para-iphone-x-7-8-plus-xs-max-xr-wow-_JM?searchVariation=18526555706,48,11,2,0,1,#692079495,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,TPU,Rugerizada,TPU/Policarbonato
18, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr Baseglass ,650,NA,192,182,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,8,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745476453-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-baseglass-_JM?searchVariation=26969906485,5,1,2,0,0,#745476453,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
19, Funda Tpu Slim Transparente iPhone 6s 7 8 Plus X Xr Xs Max ,130,NA,417,1018,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,10,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-636606930-funda-tpu-slim-transparente-iphone-6s-7-8-plus-x-xr-xs-max-_JM?searchVariation=28306495629,6,2,1,1,0,#636606930,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr Xs Max",Sin Marca,TPU,Silicona,Silicona
20, Funda Silicone Case iPhone 8 7 Plus 5s Se 6 6s Original ,489,NA,333,185,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,9,https://perfil.mercadolibre.com.ar/REMOTODOMICILIO,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=oOZ53p0szVNpXA1lrmiXxw1itwxGsnl%2F8s7WNcXvO2k8Nexl5TS8QIYy2iU3P5H4vMrWezy%2B8obRVK%2B03YdL4oqSVTj274Kn%2BfKkvVl0goijEOgqoS0uW%2F6TRkFRFBzzM8LQR9oCCZv%2FOOBsULbL6uXMxt6RQiSJvc5Y3yptElOMA%2BvcZU4rvumInZX49I6IKgFK0AK8KqppqvxjG6PbccGEApVIYrK6%2FOmjBNbeZxq3hYYhlMA0vTWcBQtjqw4trJys5GfKHyvv1vNgpnkOxKmWfOqS21fxUpIgzg8t74unQQmYLtjV5I0vIXS3NvMC8n4eom%2FnMz%2FdlyuYXdj4JYSXv5pzGEMRy47MQdeUznf47%2B9kKVw1FLyWQh4vubcPIN7wjd9lr60OPkx9EPhXVD4l6rU%2FGKkCZ7sRQEJzywKbSUpV276e%2FpilA7dKDeOUPdqnuBrT55%2Be%2BipNBRQfZzEFrzbfDlQcXT1krg282oi7rzX9u1qlHnqk3i9PyB1S7zP8aqWIyx%2BAJwAfg3VSXFuUt0%2BTE9MZdGB8YC5n%2Bk5BWIhqYvV84wZ8vMcPSUeJTlFkPzWSHCoHNuRPTQeMr5D0N1cfql3rMsi2jyRblPiQvPYLsSzaEy%2BwLyOoIoifOnJSzgkYjKY1gUSgdSTfQI%2FTZzGA5I9jyB%2F1qsUmIrRQUPVjrzZ1xrI9rpuE7w6iZHqWcGkgzUdNH0ymF1hw7BzdZF4k3Pn7vQ%2FixghCyq2nqEcyxZ7w3jyH8RCVccbN8xxHU4ZQd7%2B6QuUMuAX2ZW11LcBtemvqlvGtD2H8AzxAP84AsVcodX98Fba5LyuB0hzX%2Fh0x2dd6SYOt87QTkHIWT%2F52re%2FAHaw84YCKQE333SkGQAEuMRJnVeJDSvEMXFAvK2un%2FAIYdnSMD4C0RWhPJcRDv%2Fab8IKo%2BA1armEsX3UMTuEVRT%2BgB%2BjEh4po5poNhGkGiimzJpIkHfwoYA7lPr0MdTNf7VpCFQTzPEDLA4LaAa1rhWTj28G87NUsre7iNPF%2B8315u1BG8guiVt%2FnqtgLYXbfgVpPP9kdMyWDEgcS1rbL8kwbzyHcJETof%2BGuQrf4HahzZRzS4eyizJyM0CAjpEHIw4dXTylx58B1ylBsz6umVlbeVR0x1VSzBzaJdWxR7H4uPeWISgXKme5VEz%2B2bCeUNHeLI5w3P9%2FMI95meDFRmhwY4uphWl7QcIsGQ2EDnOoIgdtV%2FA8UurwCMSq6BXA4KiQjxRF9V1td0HZpPjDSBfKxI7LjgzB3EqQE1PVFVgasHWFM0wIohv7djdi4Kx%2BuqGsT68wxKivO6iXXdB9wiHgMk2A4BVbTQhhXQlaP4k%2ByZ9uqsLhGSaqxyZBFDJkNpPeMwjhpXEtPBc7S5hOCieyclGvxseYaH0IWaWaCSYkOV6THmOBbC7TpPag2cAqvkwq5V1OXACUqKu7k7x1pxNrVVK89lj%2FrwMP8ewgvwOR5RysSWWvemDYOoCN4CEXSJ6wjHrxrJDDyEJvJWlkNa16jPgi28VPmb%2FXTvEp2TdpbJ%2BParPh8bsp7jEY8nw8oVHL68Zi46zSBc5jHJ5hdHeP52TMQwA%2BqZHseEN2pWMopCFaY7hwVvMSDJtoC5A%3D%3D,7,2,0,0,0,#686264793,Apple,Iphone 7 8 y Plus,Apple,Silicone Case,Silicone Case,Silicona
21, Funda 360 Luxury iPhone 6 S 7 8 Plus Proteccion Envio Gratis ,589,NA,1546,165,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,178,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-639436625-funda-360-luxury-iphone-6-s-7-8-plus-proteccion-envio-gratis-_JM?searchVariation=27050667052,107,44,12,5,10,#639436625,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
22, Funda Marmol iPhone 6 S 7 8 Plus Xs Max Proteccion Tpu Flex ,385,NA,176,204,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,4,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-754756123-funda-marmol-iphone-6-s-7-8-plus-xs-max-proteccion-tpu-flex-_JM?searchVariation=29066340967,4,0,0,0,0,#754756123,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus; Iphone X; Iphone XS Max; XR,Norcel,Marmol,Flexible,TPU/Policarbonato
23, Funda Cafele Tpu Slim iPhone 6s 7 8 Plus X Xs Max + Glass 5d ,999,NA,185,253,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,17,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-714609040-funda-cafele-tpu-slim-iphone-6s-7-8-plus-x-xs-max-glass-5d-_JM?searchVariation=22018425385,15,1,1,0,0,#714609040,Apple,"iPhone 6/6s, iPhone 6/6s Plus, iPhone 7, iPhone 7 plus, iPhone 8, iPhone 8 plus, iPhone X 10",Cafele,TPU,TPU (Silicona Flexible),TPU/Policarbonato
24, Funda Metalica Magnetica Vidrio iPhone X Xsmax 7 8 6 Plus ,659,NA,243,144,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3.6,7,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-665943616-funda-metalica-magnetica-vidrio-iphone-x-xsmax-7-8-6-plus-_JM?searchVariation=26194471730,2,2,2,0,1,#665943616,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
25, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr + Envio ,920,NA,102,182,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,2.5,2,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745477719-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-envio-_JM?searchVariation=26970228395,0,0,1,1,0,#745477719,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
26, Funda Cafele Super Fina P/ iPhone X 7 8 Plus Xs Max Xr Envio ,644,NA,104,47,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,3,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-756240355-funda-cafele-super-fina-p-iphone-x-7-8-plus-xs-max-xr-envio-_JM?searchVariation=29635847293,2,1,0,0,0,#756240355,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,Super Fina,Rugerizada,TPU/Policarbonato
27, Funda 360 Luxury iPhone 6 6s Plus 7 Plus + Vidrio + 6 Cuotas ,529,NA,115,165,6 cuotas sin interés,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,3,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-751607491-funda-360-luxury-iphone-6-6s-plus-7-plus-vidrio-6-cuotas-_JM?searchVariation=38635241828,3,0,0,0,0,#751607491,Apple,IPHONE 6; 6 PLUS; 7; 7 PLUS; 8; 8 PLUS,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
28, Funda Silicona Premium iPhone 8 7 8 Plus 7 Plus + Vidrio ,550,NA,200,201,6 cuotas sin interés,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,11,https://perfil.mercadolibre.com.ar/GENERACIONUNO,https://articulo.mercadolibre.com.ar/MLA-645676402-funda-silicona-premium-iphone-8-7-8-plus-7-plus-vidrio-_JM,8,2,1,0,0,#645676402,Apple,"Iphone 7, Iphone 7 Plus, Iphone 8, Iphone 8 Plus.",Soul,Cover,Silicone,Silicona
29, Funda Silicona Soft Case Gamuza iPhone 6 6s 7 8 Plus X Xs ,250,NA,147,115,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,7,https://perfil.mercadolibre.com.ar/TIENDASHOPEALOML,https://articulo.mercadolibre.com.ar/MLA-689214616-funda-silicona-soft-case-gamuza-iphone-6-6s-7-8-plus-x-xs-_JM?searchVariation=26278722579,7,0,0,0,0,#689214616,Apple,Iphone 6 6s 7 8 Plus X Xs,TiendaShopealo,Silicona Liquida,Silicona Liquida,Silicona
30, Funda Metalica Magnetica Vidrio Ip 786plusx Xs Max + Envio ,929,NA,268,144,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,27,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-677977788-funda-metalica-magnetica-vidrio-ip-786plusx-xs-max-envio-_JM?searchVariation=26200348928,21,1,1,1,3,#677977788,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
