search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material,Fabricante
11, Funda Marmol Arcoiris Sujetador iPhone 6 7 8 Plus Xr Xs Max ,330,NA,"
			
				Nuevo
			
			
				
					 - 
				
				844
				vendidos
			
		",(25 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1833
		
		 sin intereses
		
	

	
		",33,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,21,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-639416252-funda-marmol-arcoiris-sujetador-iphone-6-7-8-plus-xr-xs-max-_JM?searchVariation=32045615191,18,3,0,0,0,#639416252,Apple,iPhone 6 6s 7 8 Plus X XS XR XS MAX,iPhoneMX,marmol soporte arcoiris sock sujetador tornasol galaxia marble negra blanca lila morada dama caballero niño niña mujer hombre love amor pop pareja novios,Case Protector Resistente,Goma Dura,NA
12," Funda Bumper Antigolpes iPhone 8, 8 Plus + Cristal + Envío ! ",189,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1722
				vendidos
			
		",(227 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1050
		
		 sin intereses
		
	

	
		",50,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,67,https://perfil.mercadolibre.com.mx/PISITOU+TEAM,https://articulo.mercadolibre.com.mx/MLM-590869446-funda-case-360-iphone-8-8-plus-7-7-plus-6-6s-6-x-_JM?searchVariation=21075473391,46,10,6,2,3,#590869446,Apple,"IPHONE 7, IPHONE 7 PLUS",360,iPhone,FUNDA CASE BUMPER,Plástico,IPHONE
13," Funda Case 360° iPhone 8, 8 Plus, 7, 7 Plus, 6, 6s, 6+, X ",200,NA,"
			
				Nuevo
			
			
				
					 - 
				
				522
				vendidos
			
		",(22 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1111
		
		 sin intereses
		
	

	
		",11,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,11,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-641222385-funda-brazo-deportivo-ejercicio-correr-iphone-6-7-8-plus-max-_JM?searchVariation=33938134997,8,3,0,0,0,#641222385,Apple,iPhone 4 5 5S SE 6S 5C 6 7 8 Plus X XR XS Max Galaxy S2 S3 S4 S5 S6 S7 Edge S8 Plus S9 Note 2 3 4 5 6 7 8 9 J1 J2 J3 J4 J5 J6 J7 J8 J9 A1 A2 A3 A4 A5 A6 A7 A8 A9 2016 2017 2018 Grand Prime Moto G G2 G3 G4 G5 Stylus LG PRO LITE HUAWEI P20 MATE 20 PRO S10 +,iPhoneMX,GYM Brazalete correr deportes bici bicicleta maraton 21k 42k 10k 5k ejercicio pesas musica banda sport gym atleta velcro para celular universal gimnasio mp3 cel deporte extremo porta deportivo lote mayoreo negocio hombre mujer dama caballero,bumper case protector,elastico con plastico neopreno y velcro,NA
14, Funda Brazo Deportivo Ejercicio Correr iPhone 6 7 8 Plus Max ,359,NA,"
			
				Nuevo
			
			
				
					 - 
				
				621
				vendidos
			
		",(151 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1994
		
		 sin intereses
		
	

	
		",94,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,31,https://perfil.mercadolibre.com.mx/APPLENEXT,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=cXLpvi99K1MQQAWtL2bfTu9HujtRLTL1mM%2B8XpcfblL%2FdKcj3PwhJ5uwT6PjFK8mTC4t%2FUbkAbne%2BWu4IPGEiZ0x7svc7f0XuUzushZuvVX1RRF0nzNfntQYeGQUB6iZ1jV4VrDii%2BycqpnYyeRYI2Js1z%2FpgJtWAfqm6%2FvYo7vP24qBQYip%2BP4YyhkU%2F0tfqM7cdKHbckkxevEwVFbI5N58rXHX5%2FQ1ww3c9i1ZFMZzkjO2ZrBht5arjKnORfaWCrruzgYsZIDkLOsWYV7wyn1alP84YmLxhRKJroirzMNcOx5N7Ay8co1LdIQTKuES%2FMHaLFwewalj9yuYDFXF%2BRlLNNn6bN2tnIF7OEk24JGxEA8NtDnD5DY%2F85q4twoBPWSbdXhL%2FSE%2FiNJiCbdaijDtoUAhVQTk5cJ%2Bj2RgJY8ucGJdAlHUbZtQmTcc2iU7V0%2B90q4bLmPfE9riniiyGvej276vtKjKiyWJnofMyGfC3zPyx96MW5YbT55MnYwV%2BuRLCLc5XR9yRWxi5rp2nNe0PF%2FQYrhDOtgNt%2FKnImW2Vsj87FiX7oM0vHZeDSLyMaPqyDOl0KaPIaiuvTRCU%2Bzo%2BZtsTgeg8MwfLWU6qWjs%2FqRoFC%2Bg46vbkxg%2FMMjG5vbYS%2FdAUm4PhChjcnOG%2B%2FGs14joXIXmlbU7UfAj%2BGu1InnHIJWC1VdHWAfvqG02ylhWxnjhjVwywHD3QC978HN4hFw18FLFeOPYEfsSorDi3eGu%2BXJHn%2BineAgUruRj82T1Er7OffZnNtwJ2srmJhwbEp6vUCzsAGohfWosVJyY8I27Pu35kzwkyYe2qp8c%2FPbiGj2K%2FCI6y9TEAM8%2Bb8QviZPBs2JmUlWvElRaNNtHz4LpxT7x9yGqt4uZJa8SQ94lk3I6OyqkdkiVqmZ%2BpMx20aZ7UeSuoVc4LZCSfnk8L7GeCwf8i4KtVKadtNozeFG%2B9MzBex%2BpLygW0rtYvMmntS4mtrNhVKAoVyswelC5zoNyRD2GsLVZJFxk%2FwmJ1hLOL%2FnEsxFkz5kkCLkM9XGknfl6s9CfOauQ1CO4DvZ3EH1DiyUX3gUxqq8CUvis3%2FAXLzEOCOqoZxtb3%2FMNvaA%2Fr1VwSgrqg3VgleT%2B3aYb%2F6A92bfOO69xANfrBYF9W7qSEGBxK5dQLyp0LDW4izPCB%2BZNwz9nSo8i0E3YIUm8EFXoM3k%2BmpmXjYZMJutiKrZYu3Elzyh9k7sgR2AgL8eA4RVWX5tZOoRNW6%2Bbh%2BgKYzu199XgWafTfK0aEA0EPpqvwzMoxztKpCWptOfImhYu3eGyWSrOXrkx2PCdmgWGfSJm858WcPmEJdILdk8V3g0LsFORnKwLzgEOHhYoywThhFQEkHGOL9mmGTmQ6L7hQ6ihanktdMB4X71TG9TS6va1UaZMUuR5Fmh8pIRPR1C4%2F3uWjxeSbGKVsijSYuGCr54bZWSmj0jutXhzV4ONhXOGXKPDdSCv7aUmJo0Jev%2FrlL0Hd2Mdf2pxz2GE%2FqcdtJ8NO3Kw45fZT%2BggZYznckFTMvX9xcYPLr78H3rcQQ%2F%2B3rzF9v6nzTMcH75OJAr6K0YVp3H7EamRJWCGxpLaXLiMzECC5FkbDbb9lbpZuHa0osjNUdg%3D,24,4,3,0,0,#608709459,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8,  iPhone 8 plus",AppleNext,Bumper Case Antigolpes,Bumper con Mica Trasera de Policarbonato,TPU Rigido / Policarbonato,Applenext
15, Funda Homero Simpson iPhone 5 5s Se 6 6s 7 8 Plus X ,150,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1835
				vendidos
			
		",(1585 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 1482
		
		 sin intereses
		
	

	
		",82,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,119,https://perfil.mercadolibre.com.mx/UNIVERSO.EN.LINEA,https://articulo.mercadolibre.com.mx/MLM-565235374-funda-homero-simpson-iphone-5-5s-se-6-6s-7-8-plus-x-_JM,84,21,6,6,2,#565235374,Apple,iPhone,Apple,"Iphone 5, 5s, Se 6, 6s, 7, 7 Plus",NA,TPU/Policarbonato,Funda Homero Simpson
16, Fundas Y Cristal Templado Por Mayoreo ,20,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1147
				vendidos
			
		",(487 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 111
		
		 sin intereses
		
	

	
		",11,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.mx/SHOP-TECHLIFE,https://articulo.mercadolibre.com.mx/MLM-646406677-fundas-y-cristal-templado-por-mayoreo-_JM,NA,NA,NA,NA,NA,#646406677,Apple,Iphone 8 | 7 | 6 | SE | 5s,Shock-Proof Suit,Gorilla Bumper Armor Case + Glass Protector,Glass Protector,Plástico,Apple
17, Protector Transparente Tpu Celular 6s 7 6+ 5se 7+ 5c 8+ X ,129,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1432
				vendidos
			
		",(258 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 1274
		
		 sin intereses
		
	

	
		",74,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,79,https://perfil.mercadolibre.com.mx/GLOBA_CORP,https://articulo.mercadolibre.com.mx/MLM-564820657-protector-transparente-tpu-celular-6s-7-6-5se-7-5c-8-x-_JM,56,20,1,1,1,#564820657,Apple,iphone,TPU,Ultra Slim,tpu,Acrílico,CHINA
18," Funda Case De Moda iPhone 8, 8 +, 7 7 Plus, 6s, 6s+ X ",219,NA,"
			
				Nuevo
			
			
				
					 - 
				
				237
				vendidos
			
		",(94 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1217
		
		 sin intereses
		
	

	
		",17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,9,https://perfil.mercadolibre.com.mx/NETONBOX,https://articulo.mercadolibre.com.mx/MLM-650104729-funda-uso-rudo-antigolpes-camuflaje-iphone-5-6s-7-7-8-8-x-_JM?searchVariation=34880612172,7,2,0,0,0,#650104729,Apple,iPhone X / 7 / 7 Plus / 8 / 8 Plus / 6 /6s / 6 Plus / 5 / 5s / SE,NETONBOX,Militar Camuflado,Uso Rudo Antigolpes Flexble y Rigida,Plástico,NETONBOX
19, Funda Uso Rudo Antigolpes Camuflaje iPhone 5 6s 7 7+ 8 8+ X ,350,NA,"
			
				Nuevo
			
			
				
					 - 
				
				429
				vendidos
			
		",(16 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1944
		
		 sin intereses
		
	

	
		",44,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,10,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-664915099-funda-marmol-sujetador-pompon-iphone-6-7-8-plus-x-xr-xs-max-_JM,8,0,0,1,1,#664915099,Apple,iPhone 6 6s 7 8 Plus X XR XS MAX,iPhoneMX,Marmol con Pop Sujetador de Diamantes y Correa colguije Pon Pon Pom Pom Peluche Piel piedras arcoiris diamante sujetador tornasol galaxia marble negra blanca sock lila morada dama caballero niño niña mujer hombre love chupon mayoreo lote negocio promocion,Case Protector bumper piedras,Goma Rigida Brillosa,NA
20, Funda Marmol Sujetador Pompon iPhone 6 7 8 Plus X Xr Xs Max ,49,NA,"
			
				Nuevo
			
			
				
					 - 
				
				395
				vendidos
			
		",(1351 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 272
		
		 sin intereses
		
	

	
		",72,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,27,https://perfil.mercadolibre.com.mx/PROSU+ELECTRONICOS,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=z78GfauXaSVmLShAJ%2FFUT4q7j6SSc9XXtdKcTXgyeqpf2lVJgiSjQCvEdgTfyAKmtQ4sz71m6gqWyMcuo25lR8JQdqzfzF6SaCtPVZpVZ848DUH5gbX039utZv5FN%2BzFHj80hVHqSJAI7cSGPWREmuKgZRo6trI11g%2BCwhxPDf9HHKR3W%2BZDEfg6MmM1IiDuC96ewidgwILnwuiNj%2FIgZLQqrRU6tqFfsd8ck0uKMe4OQjbF6S6AhzyZmn0obRgPTUO0hEuuWoOrojjgKR9iSyuBERF2J7EVB4s3qoAUwsDPCSgOD4ZwSp8V6UlU1Wqs6fLJ45EWWi92LuD5qOIUGHoR8Ntbr5c%2FIHhaznfS96b90hTg3zPP1zLA1Ebj7wm0jpGb3uy9hTX18AMjzg6fxsQrGe1XtEDu%2B%2BBNw0fsxE24ry2KCaZXWI4cSS8onObzejRuO2UZkL%2BbnZ6h8xfsdof%2FrzPenugunPMKFmfAZeTq7wJzTl%2FBC1nhKxqCjmpdbmh6fNFTRavnKdMPp2%2FfKDsFnMXkwvV5CG7sFxdtIugeHvASiFQPCmBXqUaVaBSekgQkHiDK4WjxbLjIhGQ9zFTtbZpRvbxdxcrxG28m2W1MZaXTRIGMlySPiO9FQ1P7Zw%2F8%2FDW3SL8Gy4CYGVJcPHx4ikhoQ%2B7RxzmjCET9OTAeenasTFB0vLW2ztiJlPgdBod0ofGsVLtz9ntz36le60Nm4T98Gawk1bvqU6d7HPRfviAnI763VsXFRFQVPv63x06obhVrO6Zb0Tc1mi74nmhkznX%2FN4Ah36EVg%2Bbc7y2ljC3a0%2FeNXoh7En%2BXfxzMeT9U3dKStLM16VlZIWNrrYjH69%2Fx7aZcPCP%2FEgXbBOTGZU%2FRtoaYC%2BgULKer%2BLjXGV5wvVxBwu9h7IRDH3yBy%2F2szLptsQK3DK3KEwp%2BPHLOQJqtL%2FtjY5HbY2UdvcAQgwh0UU7TTstqttHiN963MRVrx0Gb1ivf1T88Xyox89Mq%2B3A0rsUGRewXtseUmeWfcEBd9YZUqUSImXhBBy%2F86qyJ9zCfAJJS%2FS0mmFwPHprFFmw4DhM%2FB3%2FEKoPxOhuKTtMSsHfMT6bxWhBok2kPrMXW9wJuwMsmASY8jGJbOxukhbNDef3Yt9Sgv9vwCOnsasrhWpGbrcAOc1LLBXLEvbqP4knmRyaWuzx8b3rj6fcb9MYihyxqVUYHRxu9SoLY7rV75McbPD7ElPomsR83GK79K993t5FVW52mSCcKeDrXwNcFr4pjX%2B7P54Zy2tQIALdtfShMlWYhEtdiz8zfMaJ7ScDJp5DXAOB%2B3TY3Q4DINg7YFGvNBgE%2BwUiurHhZRq6wkg1G57DH1zuoRNxuL4SBnZbCsZhhuu1FvNF9dJOvrPICeI5CC%2BEmbB%2BRaLxRI87jf4QzFbFgfampvl4RkoKTxgzxI3aIXDji03mX6FvG8ZriVWn%2FryN3xXKFC4KuG0IaWeaTi13hIkkowWZLl7YmV5cizCmAZgxGCCwWVYijkIh3my7XSgxRHidsTPb%2BdMH%2BNe42A7eSNFSyKC%2B%2B4iGNvnwMmqQ5fAefLqrfl%2FBvYK3j7t%2Fgl7aPtVJtRzBdYMsb3TICxh2wtMw04HHH,22,3,0,2,0,#607256963,Apple,IPHONE,s/n,s/n,Plastico,Silicona,s/n
21, Airbag Espejo Anti Caidas iPhone 6 7 8 Plus X Xr Xs Max Goma ,250,NA,"
			
				Nuevo
			
			
				
					 - 
				
				354
				vendidos
			
		",(42 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1389
		
		 sin intereses
		
	

	
		",89,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,11,https://perfil.mercadolibre.com.mx/FLIG2855199,https://articulo.mercadolibre.com.mx/MLM-664085234-airbag-espejo-anti-caidas-iphone-6-7-8-plus-x-xr-xs-max-goma-_JM?searchVariation=32842632270,9,1,0,1,0,#664085234,Apple,iPhone 6 6s 7 8 Plus X XR XS Max,IphoneMx,Case Espejo Anti Caidas air bag esquinas reforzadas anti crack shock proof shockproof air bag bolsas de aire anti estrellado resistente uso rudo duro fuerte caballero hombre mujer dama transparente niña,Case Protector Bumper Funda,Goma Dura Flexible,NA
22," Funda 360 iPhone 6, 6 Plus, 7, 7 Plus, 8, 8 Plus X + Cristal ",189,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5048
				vendidos
			
		",(31 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1050
		
		 sin intereses
		
	

	
		",50,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,318,https://perfil.mercadolibre.com.mx/VIGU+ACCESORIOS,https://articulo.mercadolibre.com.mx/MLM-588207953-funda-360-iphone-6-6-plus-7-7-plus-8-8-plus-x-cristal-_JM?searchVariation=32480729953,230,55,16,8,9,#588207953,Apple,iPhone,360,360°,360,Plástico,VIGU
