search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Marca del celular,Tipo de funda
11, iPhone 8 Carcasa Sublimacion 2d Pack De 5 Uni ,12.800,NA,"
			
				Nuevo
			
			
				
					 - 
				
				19
				vendidos
			
		",(71 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 2.133
			
		
		 sin interés
		
	

	
		","
				$ 2.133
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AMPLEX_CHILE,https://articulo.mercadolibre.cl/MLC-455544333-iphone-8-carcasa-sublimacion-2d-pack-de-5-uni-_JM,NA,NA,NA,NA,NA,#455544333,NA,Apple,Carcasa
12, Carcasa Transparente Reforzada Para iPhone 8 Plus Miaustore ,3.590,NA,"
			
				Nuevo
			
			
				
					 - 
				
				22
				vendidos
			
		",(7 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 299
			
		
		 sin interés
		
	

	
		","
				$ 299
			",NA,Envío a todo el país,NA,NA,5.0,1,https://perfil.mercadolibre.cl/MIAUSTORE.CL,https://articulo.mercadolibre.cl/MLC-453525745-carcasa-transparente-reforzada-para-iphone-8-plus-miaustore-_JM,NA,NA,NA,NA,NA,#453525745,NA,Apple,Carcasa
13, Carcasa iPhone 7 / iPhone 8 / iPhone X /xs Lunatik Blindada ,24.490,NA,"
			
				Nuevo
			
			
				
					 - 
				
				38
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 4.082
			
		
		 sin interés
		
	

	
		","
				$ 4.082
			",NA,Envío gratis a todo el país,NA,NA,5.0,5,https://perfil.mercadolibre.cl/MICHELLODJUANPABLO,https://articulo.mercadolibre.cl/MLC-445744441-carcasa-iphone-7-iphone-8-iphone-x-xs-lunatik-blindada-_JM,5,0,0,0,0,#445744441,NA,NA,NA
14, 10 Carcasas Magnética iPhone 8 Plus Por Mayor ,69.990,NA,"
			
				Nuevo
			
			
		",(9 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 11.665
			
		
		 sin interés
		
	

	
		","
				$ 11.665
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALONLINE+EIRL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=c9gOePxy%2FNxDy2g7E04AWkACbL4l9e0TedbMCIhijAWzImHHMpA8RGX4H70AiwkfaBEjcNSx9lICHHccqnN22wNMZV%2B7wBwf5xWsuo5xJQvfu4FD%2BQtJucB5aKTIAzOIO2%2B9iyxK%2B8qs6ZJp2MFAmxBKUx065%2FUqCjsSgemB7iazW265Add6YiUZ%2BvKOi1QUvOt4FohdV7Lh4TO2Iup%2F7ZZdh3NoQUjx%2FmPmqJ6J00hxmRkK7W8dBfv7ym3S28ovCII0rS44hU4QiZCIvGuCUv5mHt3QhBvIK2MYzZsLkzLVNAVkDXTCZ3nAa%2B%2FjXAsm8OsuXnEt9oR6nGTOBqwUdLiVKZaGk%2F0I%2FPsE0k6tbIDPCmnbMV0En3c2bDxbeLuid8%2BumH2PFN58h9L9wmGmmkhQ9EWlsnzrwPNfYfbpVIfqjYicXeHY1tjW7DVQZdTl4YPKptmAS0DLZgIW8p%2FxviLpAffIR9xX4B2wa7TSXF0VWxSQPz7GKn1iMiuf5QoTQE3njiS9z4PO4K56qWA%2BFMULQ%2Bj1voG22Qz2faFFDPk1Qri1AjHCflATrraLhvwuUhZtb1Q8ZQqkAtCJWIJ9ihj57shQw9ghq3NVuFOdLs%2F2NezDtDrjLtAF1eMtHnX4N8TNFNpqwS4zfTuQbD1gIAo92OxMsnQbOrKpgXVY5uisxen%2B8Cw7INQZ3K4OP%2Bd8L7dvlU130R3BzQrVn51h4HL9eIq6xBxN5gQdSgLVwSRaEtNzRA5wIWaVNq7bYSpLVWhYGbMeb%2FmMhVT3sxyx2CwdS%2FURTvm2zdGfE8FGpLBH5dCFM79GRsP4gILG6PPEZdGrUEjtCQtIuqiUu78nv%2BzCsEscLlxjZUlZoTN6vsmyevYcNCVSHEBEpWiULcN07KJ6l0%2Brz%2B1P9BOCyd67P9yKH5Fc2Yy%2FGKFw6Qiy9DzpO%2BdUURxqf6JokZVpG9mabHZNBR%2BfvveWFrQAQOgV18RwVmw1rFeM3%2B%2BF4i1p%2FRRynUVF83xPLpGxljiF%2BwAEln50KdsC9bKAJfIyoBALO9O57ueUoXzQbNIRG7NM2RqDNKMock%2BtDQci0WKp086lSNClrrhiNOXRVw%2BAZjF2mvbvZZgnD6nDIhf9tL2GhwIKF%2BsKR2t2MhS55tno8O3vSIZsVT63JIoLlG25%2FTtEK8NMoIkLYokefuOrGzSSXdoJrjk%2B3RZxSnuOa056VFGN5PIk6tI1IttxgA1cqZhehQWr4hfBaSYfz%2BUyW7dYjwuyR39840iZvuM7cOFz2KWNRu6VCF8%2FzM%2F2YOQkNuk%2BMAUvkOcrm9BQNv8X1tFDQ8uUiw2Uu9l7XuGUzYpbii1nG7ZjCdeVn0vFDSor7SXVEfeAeidxoGliOrIaQvNepijAAd5G9WlfSVGtY%2FFGoRIUT90dsrKpkw%3D%3D,NA,NA,NA,NA,NA,#471393023,NA,Samsung,Carcasa
15, Carcasa 360 Magnética iPhone 8 Negro Plata Digitek ,11.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.998
			
		
		 sin interés
		
	

	
		","
				$ 1.998
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITEK.CL,https://articulo.mercadolibre.cl/MLC-470861069-carcasa-360-magnetica-iphone-8-negro-plata-digitek-_JM,NA,NA,NA,NA,NA,#470861069,NA,Apple,Carcasa
16, Carcasa 360° iPhone 8 7 Plus + Vidrio Templado Rojo 3 En 1 ,9.995,NA,"
			
				Nuevo
			
			
				
					 - 
				
				8
				vendidos
			
		",(8 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.666
			
		
		 sin interés
		
	

	
		","
				$ 1.666
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452825550-carcasa-360-iphone-8-7-plus-vidrio-templado-rojo-3-en-1-_JM,NA,NA,NA,NA,NA,#452825550,NA,Apple,Carcasa
17, Carcasa Madera Personalizada iPhone 8 I 8 Plus I 1 Diseño ,6.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.165
			
		
		 sin interés
		
	

	
		","
				$ 1.165
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VENTAS+ELECTRONICAS1,https://articulo.mercadolibre.cl/MLC-474287055-carcasa-madera-personalizada-iphone-8-i-8-plus-i-1-diseno-_JM,NA,NA,NA,NA,NA,#474287055,NA,Apple,Carcasa
18, 10 Carcasas Magnética iPhone 8 Por Mayor ,69.990,NA,"
			
				Nuevo
			
			
		",(9 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 11.665
			
		
		 sin interés
		
	

	
		","
				$ 11.665
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALONLINE+EIRL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=GI4bzxudtql0wzmC%2Fo4szwm8jwKqW9tz%2F9ZD7%2FSBa3CfwI9iSMaBkZbUY%2Fb2ulqGAhocK23XgRZIg6hA%2FUEYjF6IzsSZ8JaR%2FEhn5N8JkhjJKwNSBSzzRzvtC4RqnWrMtpq8qcQ%2BSmDitO%2F4RaMXHTRAtZ7qQJ1DaaqdRnqWHubgRrtzlvYpBlCDDgMlVrEWouQkcYJcflQI74EuyXBSuyMp1mh2%2B103PPc2GqTQuOCPFXc4A14%2B65EricquUo%2FGPqBqDrctQij9fWyl0qU9ONqaWSj3stx8ucIdO2Jq%2BnrBe%2Fk%2B2UOMUW%2B3nsguMSDhhde4DzTzOaFQ4KuK%2FVbGH%2F%2BJKhf%2FF8ruDKPl0fRV6Lr3mRfDBGX2b8AnJSLickRHm6bxe2WKwGkz5I85SFS9EgbfiPtauBYidhslPA161CvSiIzhZt3ipk61v9YtC%2F84zgJDiEEdagDcikMZhMZlHqgdrrXsiTz4HEjD6r0SD22I7qMwQaZaRi9zfIXsjbc41Rd%2BzIJT%2F6UJ83QsDg%2BGaIvd3A40JbJGoi1WI%2FsyinYSp%2FAMECFDKXit%2FiGYOxC25vHMPnBp2QkGnp4HZdax1%2BxlRajMFnJkzfXrPmJzQGI4q4JUyLfeGVHHUZRl7Nocm4LK%2FPRaogvoPgSigFiOT4TFcyLP2vPBXdwNA2rE6KZgBGYSkEdVrctBRUwKopP%2BSZjiL%2BB90998GfJvnthEJEhk4lpzDFQ1VrKdg8zRV1HF85RxEhpV0ZuUQhNtFC9DKiWSp%2B%2FYYUQ%2BezAtoacqTrbpMOmf6Twmc2Fhogn4Uqp3kE3E1WSMqQ3ot7n1Y2qMMeRSh1bHXwvbE4j85PMNNQ%2FQ5lxuM9tg1rzlG%2B1wWuo3zMVN%2FIOEGPS5NEatZXNxTlsQrDBOiSww1Yy03Vj0ok%2Flji8uA0qmvymgvBofRzKdFF1IZMH2iNWL%2BvBnYjNWJKmZ29obl6pxR7JXe%2FXVqBNKtpDu8h%2BKbd6h9yyIovu0D4IiL0yOIQsoLnlL3JsUwmFoeFGJp7%2FvnUTC6%2FkPph82rCXDP1UdCdNI%2BFIW4NauhXWxP3OHvJV7sDqRmf4968C2lUrIH6s2DLHSohzTb8RXdlMEP2IRHUedhynV%2FiqqXM9jxkLHX5f0ZhXhVkbK4du2XAHGbVvi0olw62uzR%2FSV%2FH42%2BQsI5%2BBVvRvqxVzWjInwed3U4ZvNN%2BbMXRDQe2pT4eA2%2FlhmAKESw5x7iNk7FT3GSoICXq9u5JCHqeFB8uQ0H62E%2Fzfcuo%2FDHg%2BeKkBpDq7teQetAMuHFvHDo1fYBpEQzAm5bMfxgfNly7Y%2BKR%2BOnAXTN72dzpuLr%2BNB5%2F7kqkHiz%2Besj5cB0LPWPY50BSqWgnnt8kEnA8ICvU3qpMxpb%2BYwBGmmQDHcvGUNVQg%3D,NA,NA,NA,NA,NA,#471392962,NA,Samsung,Carcasa
19, Carcasa iPhone 7 / iPhone 8 / iPhone X /xs Lunatik ,24.490,NA,"
			
				Nuevo
			
			
				
					 - 
				
				21
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 4.082
			
		
		 sin interés
		
	

	
		","
				$ 4.082
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MICHELLODJUANPABLO,https://articulo.mercadolibre.cl/MLC-455865926-carcasa-iphone-7-iphone-8-iphone-x-xs-lunatik-_JM,NA,NA,NA,NA,NA,#455865926,NA,Apple,Carcasa
20, iPhone 8 / iPhone 7 - Protección Carcasa Roja 100% Original ,10.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(4 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.832
			
		
		 sin interés
		
	

	
		","
				$ 1.832
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/B%C3%9ASCANOS_UPMOVILCHILE,https://articulo.mercadolibre.cl/MLC-492398182-iphone-8-iphone-7-proteccion-carcasa-roja-100-original-_JM,NA,NA,NA,NA,NA,#492398182,GKK,Apple,Carcasa
21, Carcasa Protector iPhone 7/8 Case Funda ,4.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		","
		
			¡Último disponible!
		
	","
	
		
			
		
		12 cuotas de
		
			
				$ 416
			
		
		 sin interés
		
	

	
		","
				$ 416
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CRANDEP,https://articulo.mercadolibre.cl/MLC-479552127-carcasa-protector-iphone-78-case-funda-_JM,NA,NA,NA,NA,NA,#479552127,Genérico,Apple,Carcasa
22, Unica Arena Carcasa 360 Con Logo iPhone 8 8 Plus ,9.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				26
				vendidos
			
		",(274 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.665
			
		
		 sin interés
		
	

	
		","
				$ 1.665
			",NA,Envío a todo el país,NA,NA,5.0,1,https://perfil.mercadolibre.cl/AERRECOMEX.COM,https://articulo.mercadolibre.cl/MLC-462074236-unica-arena-carcasa-360-con-logo-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#462074236,NA,Apple,Carcasa
23," Carcasa Ultra Delgada Transparente Para iPhone 7, 8, 7p, 8p ",3.100,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(1 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 258
			
		
		 sin interés
		
	

	
		","
				$ 258
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ONNYA,https://articulo.mercadolibre.cl/MLC-493413357-carcasa-ultra-delgada-transparente-para-iphone-7-8-7p-8p-_JM?searchVariation=39078410306,NA,NA,NA,NA,NA,#493413357,Apple,Apple,Carcasa
24, Cafele Carcasa Magnética + Vidrio iPhone 8 Rojo ,13.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		","
		
			¡Último disponible!
		
	","
	
		
			
		
		12 cuotas de
		
			
				$ 1.083
			
		
		 sin interés
		
	

	
		","
				$ 1.083
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CUATRO+GLACIARES,https://articulo.mercadolibre.cl/MLC-481798379-cafele-carcasa-magnetica-vidrio-iphone-8-rojo-_JM,NA,NA,NA,NA,NA,#481798379,NA,Apple,Carcasa
25, Carcasa iPhone 8 Silicona Original ,19.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(1 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 3.332
			
		
		 sin interés
		
	

	
		","
				$ 3.332
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/REVOLUTIONGAMES.CL,https://articulo.mercadolibre.cl/MLC-493798391-carcasa-iphone-8-silicona-original-_JM,NA,NA,NA,NA,NA,#493798391,NA,Apple,Carcasa
26, 2 Carcasas Magnética iPhone 8 | Negro Rojo Plata | Digitek ,19.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		","
		
			¡Último disponible!
		
	","
	
		
			
		
		6 cuotas de
		
			
				$ 3.332
			
		
		 sin interés
		
	

	
		","
				$ 3.332
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITEK.CL,https://articulo.mercadolibre.cl/MLC-463128876-2-carcasas-magnetica-iphone-8-negro-rojo-plata-digitek-_JM,NA,NA,NA,NA,NA,#463128876,NA,Apple,Carcasa
27, Carcasa Silicona iPhone 8 Plus Original Apple ,19.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				11
				vendidos
			
		","
		
			¡Último disponible!
		
	","
	
		
			
		
		12 cuotas de
		
			
				$ 1.658
			
		
		 sin interés
		
	

	
		","
				$ 1.658
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/LINESHOPCL,https://articulo.mercadolibre.cl/MLC-463282898-carcasa-silicona-iphone-8-plus-original-apple-_JM,NA,NA,NA,NA,NA,#463282898,Apple,Apple,Carcasa
28, Carcasa 360 Magnética iPhone 8 Plus Negro Plata Digitek ,11.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(8 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.998
			
		
		 sin interés
		
	

	
		","
				$ 1.998
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITEK.CL,https://articulo.mercadolibre.cl/MLC-470860909-carcasa-360-magnetica-iphone-8-plus-negro-plata-digitek-_JM,NA,NA,NA,NA,NA,#470860909,NA,Apple,Carcasa
29, Carcasa Ultrafina iPhone 7 I iPhone 8 I Diseño Original ,1.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(2 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 332
			
		
		 sin interés
		
	

	
		","
				$ 332
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VENTAS+ELECTRONICAS1,https://articulo.mercadolibre.cl/MLC-479132417-carcasa-ultrafina-iphone-7-i-iphone-8-i-diseno-original-_JM,NA,NA,NA,NA,NA,#479132417,NA,Apple,Carcasa
30, Apple iPhone 8/7 Plus Case Eton Premium Nillkin - Webphone ,11.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 999
			
		
		 sin interés
		
	

	
		","
				$ 999
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/WEBPHONESPA,https://articulo.mercadolibre.cl/MLC-475197980-apple-iphone-87-plus-case-eton-premium-nillkin-webphone-_JM,NA,NA,NA,NA,NA,#475197980,NA,Apple,Carcasa
31, Flip Cover Rock Dr. V Series iPhone 7 / 8 +envío - Colorcell ,15.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(4 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 1.250
			
		
		 sin interés
		
	

	
		","
				$ 1.250
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COLOR-CELL,https://articulo.mercadolibre.cl/MLC-440311793-flip-cover-rock-dr-v-series-iphone-7-8-envio-colorcell-_JM,NA,NA,NA,NA,NA,#440311793,Rock,Apple,Flip Cover
32, Apple iPhone 8 64gb + Lamina Y Funda / 12 Ctas - Phone Store ,719.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				28
				vendidos
			
		",(872 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 59.999
			
		
		 sin interés
		
	

	
		","
				$ 59.999
			",NA,Envío gratis a todo el país,NA,NA,4.8,40,https://perfil.mercadolibre.cl/PHONESTORE-RETAILCHILE,https://articulo.mercadolibre.cl/MLC-450309223-apple-iphone-8-64gb-lamina-y-funda-12-ctas-phone-store-_JM,34,5,0,0,1,#450309223,Apple,NA,NA
33, Carcasa Funda Silicona iPhone 7 Plus / iPhone 8 Plus/ Celpro ,3.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				14
				vendidos
			
		",(86 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 332
			
		
		 sin interés
		
	

	
		","
				$ 332
			",NA,Envío a todo el país,NA,NA,1.0,1,https://perfil.mercadolibre.cl/CELPRO_CL,https://articulo.mercadolibre.cl/MLC-454559641-carcasa-funda-silicona-iphone-7-plus-iphone-8-plus-celpro-_JM,NA,NA,NA,NA,NA,#454559641,Genérico,Apple,Carcasa
34, Carcasa Funda Silicona iPhone 7 / iPhone 8 / Celpro ,3.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(30 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 332
			
		
		 sin interés
		
	

	
		","
				$ 332
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELPRO_CL,https://articulo.mercadolibre.cl/MLC-454559323-carcasa-funda-silicona-iphone-7-iphone-8-celpro-_JM,NA,NA,NA,NA,NA,#454559323,Genérico,Apple,Carcasa
