search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Formato
18, Audifonos Bluetooth Táctiles Alta Calidad Brightside ,113.900,149.900,"
			
			
				
				272
				vendidos
			
		",(53 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 9.492
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.0,20,https://perfil.mercadolibre.com.co/INNOVATECHCOSAS?brandId=627,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=j7n48ehnuyujUGh%2FRtmkbZci6eBTYMrAZymnTFqw5gEJKYLF02Pb0lDZ3LZl8M1TF2jC7xiEsl1RxWVA1PjSYqK7W5QxS4nurQq5c9QLknp%2Fv8gr611drvlqnEd1cEnebYCj5xGZX%2BzVMWYMXijavTcRuIA3oIf96s%2Fx1R4af0F0P4ZZpXoXg%2FPvKMYEq0zBfOYTsOG5q4iuLe%2F8USt3%2BQjjBMpHkFgPqxHv9Ruqu8wmMpkCfyWrCKBA2M3OURdK2BvpQu3OEFn8kgqSXGJaSf1hXDmNDizIPkq9Yt1bvrNNl3X2C9iqRDwIbR93IoRh3cIeNeflBebTEYzvG%2FgbiC1vSLCAOrwUIGevurKTCoQqWCt8quYuighjfYEl6Z404qLMHw4sIID5uS48JpAj4wamEyzDDPSqyLuz%2BZ2aggN9cQKenpubrgiyT9GbtD2nh%2FRxWNXqQFNtTuRkW3R3jCv2k1yyerIdA5lVkD91s6VEmkarjZBXsg2UsQeL2EQMWV3QgSEE10385LUaICp2%2BuUnbimscJUvXuSNBqQmBRAiGgdrQ78MjWeGp9CyX2iOTNWoA5uatFzgBJ58chMDHWOy1JjBkKsdfBuD9135FTyJfcx6o5lOONh6bI%2BqxYD77VfHA8m2JKdIJjLTcg1Of8mRi%2BWxYqcZIJil7D9DJRAJJan4h4KSsV4%2F24uDA3ckRsFaWogLcRJxiYRX9WYNA0EvrZ%2Fk%2BVG983tHFbEzIEQ0D%2B5OvdshRBsJA6lSnY2%2B3arh317czg08gn6WBvpeKp5sbcxfzysSL9DVtMYzMjHyIiuTtaqY8ZSwecZEhSnV8zy%2B58MXED3CSqe6lY46JYCXL5a2a3KluXMAfcSJ5VlkUWVNK4owBQfYrKP%2FSoTcIWpmuAalinv3d6cMkqEGYFgd%2FAZDcQvWrQD%2FIdp1jZne%2BUl7SrVJfQRhMbSkSNnE1JkCdFAu7UecnvLWE2OYGertt4H5x3JlPOfg%2Fsx1txyV31gOuezZmpGrXxBycxMGyCg%2BBNnc1r8zW0R66T2TGUdKAhX8Uc7riOX5hS%2BaHD9ADuYuS1QBoCVh5gUqllLz8zhsSgVBq5m3zHgKdezupTTTTk%2BAFg59kPM6dvoRKNhpQIKXw2qY72zxANFUZWKudlAztV4Xd1yXLfAoFeq%2FqkNU%2F9f3V%2BJpG6pn%2BzgdijH1s2igwVDGshKtEBp4jowtR%2F9rlaZn2BIvK5nDm0QOc%2BPgjrcVr7ROXQd2xqlKlVHo5S4sViKZeU5qO1z3Roy%2Brnf0yHfpr%2FRA9VbSmqyCJox7enl4GqbJkVSOQ40AieyHpNyix%2BMYLWGO4zCXOUhur8KLGEDb1zTAtKzgcZWK0g2%2BR44cYX3zPBa417ZD8W7p46XtpAaF%2BTK3nrluUr1sxejwrUZSBVVONSiQrgXEaEsh0KrhKDObacQlOL2Pme1LAUx2uKGjgAgfhQuufSCK9KO%2FLwQdI3CUO2zrtfgN56OCHbepisSgYeTROA5XD3p8Q4kr9AchFf7zXnJ7zRKiozujsty71C77GkROkkPNxwY4ooLJU1VxZD7isd%2Fqc4oPyz9dIyeZOkoY1DM%3D,10,4,2,3,1,#498314603,NA,NA,NA
19, Audífonos Bluetooth Sports Inalambricos Recargable Colores ,29.900,69.900,"
			
				Nuevo
			
			
				
					 - 
				
				355
				vendidos
			
		",(4 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 831
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,9,https://perfil.mercadolibre.com.co/BRANDPORT+SAS,https://articulo.mercadolibre.com.co/MCO-450655675-audifonos-bluetooth-sports-inalambricos-recargable-colores-_JM,6,2,1,0,0,#450655675,NA,NA,Over-ear
20, Audifono Auricular Manos Libres De Gotica S530 Bluetooth ,9.500,NA,"
			
				Nuevo
			
			
				
					 - 
				
				483
				vendidos
			
		",(269 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 792
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.7,6,https://perfil.mercadolibre.com.co/EULALIAGIRALDO,https://articulo.mercadolibre.com.co/MCO-514308368-audifono-auricular-manos-libres-de-gotica-s530-bluetooth-_JM,4,2,0,0,0,#514308368,NA,NA,NA
21, Audifonos Bluetooth Inalambricos Manos Libres + Power Bank ,85.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				43
				vendidos
			
		",(19 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 2.361
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,5,https://perfil.mercadolibre.com.co/GANGAD1G1TAL,https://articulo.mercadolibre.com.co/MCO-517130602-audifonos-bluetooth-inalambricos-manos-libres-power-bank-_JM,3,2,0,0,0,#517130602,X8,X8-TWS,In-ear
22," Audífonos Bluetooth I7s Tws, Base De Carga, Tipo AirPods ",44.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				207
				vendidos
			
		",(47 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.247
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,3.5,6,https://perfil.mercadolibre.com.co/CILIANUNLOCK,https://articulo.mercadolibre.com.co/MCO-509867812-audifonos-bluetooth-i7s-tws-base-de-carga-tipo-airpods-_JM,1,2,2,1,0,#509867812,NA,NA,NA
23, Audifonos Inalambricos Manos Libres Bluetooth 4.1 ,17.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				188
				vendidos
			
		",(1 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 472
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,3.9,7,https://perfil.mercadolibre.com.co/GANGAD1G1TAL,https://articulo.mercadolibre.com.co/MCO-503288927-audifonos-inalambricos-manos-libres-bluetooth-41-_JM,2,4,0,0,1,#503288927,NA,NA,NA
24, Audífonos Bluetooth Motorola Pulse Manos Libres Inalambricos ,143.900,215.900,"
			
				Nuevo
			
			
				
					 - 
				
				454
				vendidos
			
		",(117 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.997
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,63,https://perfil.mercadolibre.com.co/DELLTHUS,https://articulo.mercadolibre.com.co/MCO-455253824-audifonos-bluetooth-motorola-pulse-manos-libres-inalambricos-_JM,53,9,1,0,0,#455253824,Motorola,Pulse,Over-ear
25, Audifonos In Ears Kz Zst Pro Monitoreo Con O Sin Microfono ,78.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				172
				vendidos
			
		",(70 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 6.575
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,158,https://perfil.mercadolibre.com.co/BLUEKATOOM,https://articulo.mercadolibre.com.co/MCO-490238493-audifonos-in-ears-kz-zst-pro-monitoreo-con-o-sin-microfono-_JM,121,29,5,2,1,#490238493,KZ,ZST PRO,N/A
26, Audifonos Bluetooth Táctiles Alta Calidad Brightside ,113.900,149.900,"
			
			
				
				272
				vendidos
			
		",(53 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 9.492
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.0,20,https://perfil.mercadolibre.com.co/INNOVATECHCOSAS?brandId=627,https://articulo.mercadolibre.com.co/MCO-498314603-audifonos-bluetooth-tactiles-alta-calidad-brightside-_JM,10,4,2,3,1,#498314603,NA,NA,NA
27, Audifonos Kz Zst Pro Negros Con Microfono Garantizado ,78.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				62
				vendidos
			
		",(210 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 6.575
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,158,https://perfil.mercadolibre.com.co/BLUEKATOOM,https://articulo.mercadolibre.com.co/MCO-496091760-audifonos-kz-zst-pro-negros-con-microfono-garantizado-_JM,121,29,5,2,1,#496091760,KZ,ZST  PRO,In-ear
28, Audifono Bluetooth I7s Tws Tipo AirPods + Base De Carga ,59.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				298
				vendidos
			
		",(25 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.664
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,5.0,5,https://perfil.mercadolibre.com.co/MAOVIDEOJUEGOSYTECH07,https://articulo.mercadolibre.com.co/MCO-474614467-audifono-bluetooth-i7s-tws-tipo-airpods-base-de-carga-_JM,5,0,0,0,0,#474614467,NA,NA,NA
29, Audífonos Inalámbricos Con Bluetooth 4.1 Recargable ,29.900,49.900,"
			
				Nuevo
			
			
				
					 - 
				
				319
				vendidos
			
		",(922 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 831
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,3.6,12,https://perfil.mercadolibre.com.co/BRANDPORT+SAS,https://articulo.mercadolibre.com.co/MCO-450655619-audifonos-inalambricos-con-bluetooth-41-recargable-_JM,1,6,4,1,0,#450655619,NA,NA,Over-ear
30, Hbq I7 Mini Wireless Auriculares Bluetooth Stereo ,32.500,NA,"
			
				Nuevo
			
			
				
					 - 
				
				198
				vendidos
			
		",(28 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 2.708
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,3.3,6,https://perfil.mercadolibre.com.co/BAGL6561050,https://articulo.mercadolibre.com.co/MCO-494549932-hbq-i7-mini-wireless-auriculares-bluetooth-stereo-_JM,2,1,1,1,1,#494549932,HBQ,NA,NA
31, Gafas De Sol Con Bluetooth Micrófono Compatible Android Ios ,33.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				34
				vendidos
			
		",(65 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 2.825
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,5.0,1,https://perfil.mercadolibre.com.co/FRAN+LINK,https://articulo.mercadolibre.com.co/MCO-505269558-gafas-de-sol-con-bluetooth-microfono-compatible-android-ios-_JM,NA,NA,NA,NA,NA,#505269558,NA,NA,NA
32, Audifono Bluetooth Manos Libre S530 Auricular Telefonos ,9.500,NA,"
			
				Nuevo
			
			
				
					 - 
				
				231
				vendidos
			
		",(427 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 792
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,3.6,5,https://perfil.mercadolibre.com.co/GIMO5155648,https://articulo.mercadolibre.com.co/MCO-513681846-audifono-bluetooth-manos-libre-s530-auricular-telefonos-_JM,1,2,1,1,0,#513681846,NA,NA,NA
33, Audifonos Qcy Qs2 Inalambricos Bluetooth Manos Libres Airpod ,118.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				31
				vendidos
			
		",(5 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.305
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.4,5,https://perfil.mercadolibre.com.co/TECNOLOGIAYMASNET.COM,https://articulo.mercadolibre.com.co/MCO-503480145-audifonos-qcy-qs2-inalambricos-bluetooth-manos-libres-airpod-_JM,3,1,1,0,0,#503480145,QCY,QS2,In-ear
34, Audífonos Manos Libres Bluetooth Deportes Varios Colores ,49.990,79.900,"
			
				Nuevo
			
			
				
					 - 
				
				918
				vendidos
			
		",(55 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 4.166
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.6,107,https://perfil.mercadolibre.com.co/DIMEGATEC,https://articulo.mercadolibre.com.co/MCO-447759538-audifonos-manos-libres-bluetooth-deportes-varios-colores-_JM,83,15,6,1,2,#447759538,Genérico,S7,In-ear
