search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Modelo alfanumérico,Formato
1310, Auriculares iPhone Bluethoot I7s Pro + Combo Gym 6 Cuotas ,1169,NA,6,27,6 cuotas sin interés,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TECNOPEDIDO,https://articulo.mercadolibre.com.ar/MLA-749528057-auriculares-iphone-bluethoot-i7s-pro-combo-gym-6-cuotas-_JM,NA,NA,NA,NA,NA,#749528057,Bluestar,bluetooth,i7S TWS,NA,In-ear
1311, Auriculares Bluetooth Qcy T1 iPhone Samsung Huawei Motorola ,2419,NA,1,48,6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,94,https://perfil.mercadolibre.com.ar/QUIEROESO+YA,https://articulo.mercadolibre.com.ar/MLA-803485463-auriculares-bluetooth-qcy-t1-iphone-samsung-huawei-motorola-_JM,56,28,4,3,2,#803485463,QCY,QCY,QCY T1,T1C,In-ear
1312, Auriculares Bluetooth In Ear Kz Bte Sonido Hifi 2 Aur X Lado ,2998,NA,5,98980,6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/JMS-IMPORTACIONES,https://articulo.mercadolibre.com.ar/MLA-767073391-auriculares-bluetooth-in-ear-kz-bte-sonido-hifi-2-aur-x-lado-_JM,NA,NA,NA,NA,NA,#767073391,KZ,IN EAR,BTE,KZ-BTE,In-ear
1313, Auricular Manos Libres Bluetooth Qcy Qcy50 Sony Samsung Lg ,1799,NA,4,6,6 cuotas sin interés,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TRISHOP2010,https://articulo.mercadolibre.com.ar/MLA-660173765-auricular-manos-libres-bluetooth-qcy-qcy50-sony-samsung-lg-_JM,NA,NA,NA,NA,NA,#660173765,Samsung,QCY,QCY50,QY50,Over-ear
1314, Auriculares - Anker - Soundbuds Surge - Bluetooth 4.1 ,3069,NA,3,7,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MUNDO+GADGET,https://articulo.mercadolibre.com.ar/MLA-721588083-auriculares-anker-soundbuds-surge-bluetooth-41-_JM,NA,NA,NA,NA,NA,#721588083,Anker,SoundBuds,SOUNDBUDS Surge,NA,In-ear
1315, Auricular Bluetooth Super Bass Radio Fm Sd Mp3 Bt Tm-010s ,899,NA,10,496,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/PANDASHOP_ARG,https://articulo.mercadolibre.com.ar/MLA-759017732-auricular-bluetooth-super-bass-radio-fm-sd-mp3-bt-tm-010s-_JM,NA,NA,NA,NA,NA,#759017732,OEM,NA,TM-010s,NA,Over-ear
1316, Auriculares Bluetooth Gadnic Inalámbrico Manos Libres Tv ,1791,NA,39,97,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,2,https://perfil.mercadolibre.com.ar/WHATSHOP,https://articulo.mercadolibre.com.ar/MLA-626885874-auriculares-bluetooth-gadnic-inalambrico-manos-libres-tv-_JM,1,1,0,0,0,#626885874,Gadnic,GPLAY,ABLUE033,ABLUE033,Headset
1317, Auricular Motorola Verve Loop Sh011 Sport Bluetooth ,2949,NA,3,1,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,66,https://perfil.mercadolibre.com.ar/SYNASASYNA,https://articulo.mercadolibre.com.ar/MLA-792102493-auricular-motorola-verve-loop-sh011-sport-bluetooth-_JM,41,16,4,5,0,#792102493,Motorola,Sport BLUETOOTH,VERVE LOOP SH011,SH011,In-ear
1318, Auricular Bluetooth Kolke Manos Libres Mic Kaw-196 Bateria ,289,NA,13,7,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/PPSTOREPEPPERSRL,https://articulo.mercadolibre.com.ar/MLA-778043402-auricular-bluetooth-kolke-manos-libres-mic-kaw-196-bateria-_JM,NA,NA,NA,NA,NA,#778043402,Kolke,NA,kaw-196,kaw-196,Clip-ear
1319, Auricular Bluetooth Philips Shk4000 Niños Kids Inalambrico ,1999,NA,5,38,6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,17,https://perfil.mercadolibre.com.ar/IMPORTADORAFOTOGRAFICA,https://articulo.mercadolibre.com.ar/MLA-709234709-auricular-bluetooth-philips-shk4000-ninos-kids-inalambrico-_JM,12,4,0,0,1,#709234709,Philips,Kids,SHK4000TL,SHK4000TL,Over-ear
1320, Auriculares Deportivos Jaybird Tarah Bluetooth Running Cuota ,3999,NA,4,8,6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/DALECL%C3%8DCK,https://articulo.mercadolibre.com.ar/MLA-773324913-auriculares-deportivos-jaybird-tarah-bluetooth-running-cuota-_JM,NA,NA,NA,NA,NA,#773324913,Jaybird,Tarah,Tarah,985-0007XX,In-ear
1321, Auricular Bluetooth Original Xiaomi Redmi Airdots + Cuotas ,3060,3400,3,169,6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-794156230-auricular-bluetooth-original-xiaomi-redmi-airdots-cuotas-_JM,NA,NA,NA,NA,NA,#794156230,Xiaomi,REDMI,AirDots,REDMI Airdots,In-ear
1322, Auricular Gamer Inalambrico Con Microfono P/ Ps3 Ps4 Xbox Pc ,2449,NA,134,10,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,3,https://perfil.mercadolibre.com.ar/VENTAS_TECNOCENTER,https://articulo.mercadolibre.com.ar/MLA-621776892-auricular-gamer-inalambrico-con-microfono-p-ps3-ps4-xbox-pc-_JM,1,2,0,0,0,#621776892,NA,NA,NA,NA,NA
1323, Auriculares Bluetooth Running Magneticos X5 Gym Correr ,990,NA,12,2,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-746907082-auriculares-bluetooth-running-magneticos-x5-gym-correr-_JM,NA,NA,NA,NA,NA,#746907082,Norcel,NA,X5,NA,In-ear
1324, Auricular Jbl E55bt Red Bluetooth Microfono P ,6450,NA,2,997,6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,5,1,https://perfil.mercadolibre.com.ar/JV_AUDIO,https://articulo.mercadolibre.com.ar/MLA-777779012-auricular-jbl-e55bt-red-bluetooth-microfono-p-_JM,1,0,0,0,0,#777779012,JBL,Bluetooth,E55BT,E55,Over-ear
1325, Auriculares Qcy T2c Manos Libres Bluetooth Samsung Lg Sony ,2299,NA,1,38,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/TRISHOP2010,https://articulo.mercadolibre.com.ar/MLA-804107434-auriculares-qcy-t2c-manos-libres-bluetooth-samsung-lg-sony-_JM,NA,NA,NA,NA,NA,#804107434,Samsung,QCY,QCY T2C,T2C,In-ear
1326, Set Auricular Bluetooth Para Tv + Transmisor Multipunto ,5999,NA,6,9997,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,2,https://perfil.mercadolibre.com.ar/SALES+COM?brandId=945,https://articulo.mercadolibre.com.ar/MLA-697934961-set-auricular-bluetooth-para-tv-transmisor-multipunto-_JM,1,1,0,0,0,#697934961,Gadnic,NA,KABLUE35,KABLUE35,NA
1327, Auricular Inalámbrico Genius Hs-935bt Bluetooth 4.0 Plegable ,2088,NA,11,9,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,3,https://perfil.mercadolibre.com.ar/AHP_INSUMOS,https://articulo.mercadolibre.com.ar/MLA-626846408-auricular-inalambrico-genius-hs-935bt-bluetooth-40-plegable-_JM,2,1,0,0,0,#626846408,Genius,HS-935,HS-935 BT,HS-935 BT,Ear-Buds
1328, Auricular Inalambricos Earbuds Mic In Ear Bluetooth Mr14293 ,3799,NA,17,10,6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/MR.INTERFACE2010,https://articulo.mercadolibre.com.ar/MLA-763910131-auricular-inalambricos-earbuds-mic-in-ear-bluetooth-mr14293-_JM,NA,NA,NA,NA,NA,#763910131,Hypercel,Inalámbrico,Sport True Wireless Earbuds,MR14293,In-ear
1329, Auricular Stereo Bluetooth Con Manos Libres Jbl T110bt Box ,2799,NA,27,4987,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,70,https://perfil.mercadolibre.com.ar/THEPHONE_BSAS,https://articulo.mercadolibre.com.ar/MLA-667929569-auricular-stereo-bluetooth-con-manos-libres-jbl-t110bt-box-_JM,49,11,4,1,4,#667929569,JBL,NA,T110BT,NA,In-ear
1330, Auricular Jbl E55bt Blue Bluetooth Microfono ,5375,NA,2,996,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,20,https://perfil.mercadolibre.com.ar/JV_AUDIO,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=ul%2FmgX7Q5aWk4F41c8Z%2FJCGz1%2FslCPbVKtNqItipAx9Zi%2BB0YLoyDWeHk%2FlXYTYEtld2LjDVOP6e%2Bd6rnTZmr9S%2FBxz0yj%2Bg88QVZbuK7wJZiFh0N9%2BE5XfgENiPsJt6mzrCyzNBVw%2F0gTPSJrDulPuAsKF%2BbcKRCcmOVu7Sl0gfmOGMzAgk31ET8iopoxq00S4wnT4e%2FBVUH9YUsahJbGA7vUOf8NZF0hL5L6mMwGhqoaSAAwKQFo2o%2FDAfGXuq5M%2BQSXz8PgCHqHCq%2F79Franh25YZv2jF%2FSktm4KUvJovvbyjrYFDrGqOKt%2FlzmVe4B%2B5jYFdIKKFLbqDiLw1AoulFv7g8CdM1ea7UeuLeLi0lcz4wapyIxTw87AMuVMiQ0VnMEPAXP5nP2seUKJxEM1iYw%2FWRHk9EWLJInUn1HnW%2B4JfOcdLNtFYAcsGF6L2YarB%2FhA67XPRDOtDvUEHI1tlQgcIRqNw%2FfP7WzP9CwGjWdT6xw9ClS0E3UTWDIJHbp52nEAhdvd2kTMpGXHFgJDE9yI2ZiWnVxNm5SL6%2FDESq85e5u9XYQ8z0FHflQNjerUV4F%2Beq0sPpFjS6fWjykehC%2BaYZnq0B6NYqW7%2Bdu%2BEwSm92oFbLzlH1eyAr086q0yorXVPfseWUs%2F8zjXXXbGEpbXl7k1ci0MLBrLRnUlzu9q%2BRVuFoAYOA1jjDUUcqQb%2BjwoCbziYePdRbVM5Rnbc4rEj92L%2Fy8M3HjyjArmysVxMvIfkedcPvzmpVkN7FW%2BLBVVQ%2BivCZpyUHRPGpF9Id7bNGA3Nialsi0XeSMQzejzrb%2F3MgnEN0XGeQ7g9lSaarEZdexhNiwzus8%2BQO52TCaKr1qtVvjg0dFDWWRv72BWI9PlLBFGBq%2FPIUBLkC5W0%2FGKJJjJzGVVP8JtNgVpVti1L%2BIe%2BH%2BKq5RrZuo%2FHQbaIxWs8Ok4DkwhHzpUaE08ivQXo2bfWwgd%2BohGbhjU%2FieAGIenTtRQDXw3sNB%2Bo0tU3GSDHTU%2FKe7j7SWNET6t22LHLAa4EJNCDc%2BPnOEG9vhQgb6vb9kYMpET2jmg5MeKflClDxMpUgDBI8VE2c3GEibu40FfrSrGXX6o%2FRVQ%2BSz5ZU5xw9rPhM2EFpdXnNeTWVAzxao4tpwf3Z76kxR5FkPFg5WIWsd91RYmDN%2FOIefmhtl2JD%2BMX2zzZR5apfohHmVUWiEdOeCvC%2FnNiN6KosOLwWbgXYJYnn2SqKhozaCBw9wKfXV8o9K%2Bne8YGWR0hgtqAen9PjoGd9zQOfw0LrmfRD1aNSd2ad9pF6%2B8qUiDbHTtC670IqL%2FpLfYJ8jsaLU0rfDL4o3WPSYKuyUubfyDJ40QFXv2RzUhQs%2FYXzLGfKvvcNIv7IdRyp3sxUWbEaEix19x1%2FGT6xk7nwQNI3shHuyjtD6E77CnX6l2NNqHVJnBUx6ohVHtj1xdLA7UZJm9QqRDvSRrsMjPNjHMJ5eHCVwfZybdNXzmebyDcSAV7FjtRMbeAp8pSCRX7SQBbo85fzQ2vEyaW2B%2FtMcmO4QYIbed6tIl7pj8DYj4HDvBQWuka9iRaYEYjJ%2Bbj5%2FQ%2FN%2FiSMDzQCK8zgdvWfHTvOzTGflfMiqUQD%2FfnZONNATme85bfW0XL8%2B9XtSUuJVyzpzyiwuI8%2FdlVmsZlwAQ%3D,17,2,1,0,0,#778812051,JBL,Bluetooth,E55BT,E55,Over-ear
1331, Auricular Bluetooth Wk Bd300 Max 4.1 Sports Hq Iman In Ear ,1999,NA,7,16,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/QUIEROESO+YA,https://articulo.mercadolibre.com.ar/MLA-693227398-auricular-bluetooth-wk-bd300-max-41-sports-hq-iman-in-ear-_JM,NA,NA,NA,NA,NA,#693227398,WK,Headset,Max Bluetooth Headset,NA,In-ear
1332, Auriculares Inalambricos Bluetooth I11 Tws In Ear Nuevo 2019 ,1100,NA,6,6,6 cuotas sin interés,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/BSA+COMERS,https://articulo.mercadolibre.com.ar/MLA-711180918-auriculares-inalambricos-bluetooth-i11-tws-in-ear-nuevo-2019-_JM,NA,NA,NA,NA,NA,#711180918,JBL,In - Ear,I11,I11 Tws,In-ear
