search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Formato
11, Audifono Bluetooth I7 Tws Mini + Base De Carga ,54.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				511
				vendidos
			
		",(16 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 4.575
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.0,11,https://perfil.mercadolibre.com.co/MARIACLAUDIAGUEVARAPICO,https://articulo.mercadolibre.com.co/MCO-479550378-audifono-bluetooth-i7-tws-mini-base-de-carga-_JM,6,1,3,0,1,#479550378,NA,NA,NA
12, Audifonos Kz Zst Pro Negros Con Microfono Garantizado ,78.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				62
				vendidos
			
		",(210 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 6.575
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,160,https://perfil.mercadolibre.com.co/BLUEKATOOM,https://articulo.mercadolibre.com.co/MCO-496091760-audifonos-kz-zst-pro-negros-con-microfono-garantizado-_JM,122,30,5,2,1,#496091760,KZ,ZST  PRO,In-ear
13," Audifonos Inalambricos N65s Micro Sd, Fm, Bluetooth Lcd 1.5 ",28.999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				669
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 2.417
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.6,22,https://perfil.mercadolibre.com.co/OFERTA+USA,https://articulo.mercadolibre.com.co/MCO-453313132-audifonos-inalambricos-n65s-micro-sd-fm-bluetooth-lcd-15-_JM,16,5,0,0,1,#453313132,NA,NA,Over-ear
14, Audifonos Touch Sumergibles Inalambricos Auriculares Hbq ,159.800,NA,"
			
				Nuevo
			
			
				
					 - 
				
				97
				vendidos
			
		",(484 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 4.439
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/DEUTERONOMIO286,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=whxin3%2BXpH36f0MEYv5I0vVqipn%2F33B%2F0oFsUtvXSqg1g7RSGmT6OaotMTcSjmfK95R7rR6bmygkqjyJwnuVm3X40NbTk8E5gG0BOTlO6GAN0ZOe4rfXTM4KCeDlZ5L2tPCN%2Bu7iAbILg1KekBGDtWJbIM3NnpY4%2FRETcRrcttZalLExH2QcAwTOjx6VLKUyZYHyA6t3wLmlPw8uJyqgF7EYhsx250miVD3Bv%2F2FJmid7Yc8P4q7VaIJxDYxGvOPB5SRmq7vmkiMRV8En%2BYkfaIbQ6aRFTI%2FhSgRNRQgte%2FGiDkQkqMsO68nnGfDA3q11hX%2Bo8ml7FOe8b29hdvjdhTff8%2BgQkmbDjEvhsEnzGCkPcz9vGg20bfQD%2Bvs8F2Gew0PufVXAAAtpKykSLeFJSDYhkuDal26MH14rCogBOvWSaLPQKw0lfC6HlU7mqCSsLlletbM6aTz2sUK8KX4RhGY6iBVsJ1RliuXWCG9VgY644g%2BAn1hyrH5A6Et9PLrGVjFAGfTpBvvdZ4sTEU2RUqNmIrUnm%2Br1t%2BX%2Br2YrqaVE4ErdOYo1O%2BDVGF%2FmhQwWblPuVS4l6%2BWTlNR5Kwo4O%2FKbh1npUKDCmQqCilZCa6PfVxxC3dNzs4Vkej2sAMBjt3rLFQVFpQ14TV%2FiERHG96PircYlYb9LeS346mOFOZHB7aEKSpznPY9%2B5sh%2BE2m9wJzA3Bq9RdM0PjUFs8qsog07uWaEruAcnMBbXWbwpGfqD1tJzYtsknu6QsiQL6JOKdq3w%2FKNEPygfO721N8bSZGr4lp53pr7G9fYgiuJxTPj%2F3BP57pNzXtWhxT4SB%2FwSTkxIKN3m7Xw0JNHuFo5jJc55o25dR%2Fqs6CkGYF03Du%2FvgU7PGWeibPsAP%2FXotYgIfAZ0atDxMu9mM6zCCd6S1WxV%2BH2jmfXOHgdrh0%2BFYU7j2ZqQjsdu0lnTJ%2FYkSrX5VOpciztFZXI6Gvaey1VQaPkk7xt5p3lnnGclsItsTvunFyti1Kg19A8gQ7D7TaiZXYTWRAf%2FmVWjbMnlfcsOg2OEJ4%2FuLSh7TFeGXv9D3X1U2DJxjFdlT4pWVrMLx1oA%2BxWVOia2Z1l8bQiLWJWwStpUd8HyI8d%2BkDpKS%2Bb7T1oYAXRf%2BUgO9vROXYPsEsj0QgKJ%2BkB3VOzcbrg6iZbombC0ZoShCjoExCZ1v6qgxDBsJLw2%2F365NcmBYF3Lq76aZdPlr9WeArKT0%2BFsSK6j77WeUGEKukVf%2BLIV7nAs%2FCDUmPpaahKY6QsaGCmV7os2zeT7wucJ%2F9yJL%2FbbhWhuEUqKwM0qsQPjrlPgl%2BgdKOezCEf3LXvgE48nqNY4neaIFabYbmRdqEkc%2BTuY8j7C%2FoFhGaTc7qhPN0mRCcuq918mzVIeI6sCCYHhDQTHWOe%2FT3GsMddwpi8X4b%2B0W15f2kU%2FcyCY3vqG5zYC2xlOyNaDr4zT3GvKSYHXMvifnkiyB1gUwA4KPUKxt%2BYZacE9v6m3ai3vNoRDyThSaw%2FBt523VTQmMS7XaWSNlH9hlLZT26bS5QBInQ3o1JyDqEhulXJSOni%2FatI3UAPg8WD9Yq%2FJzMxcrv2mfSh5XPbfw%3D,NA,NA,NA,NA,NA,#491837719,HBQ,q18s,NA
15, Audífonos Bluetooth Deportivos U8 Anti Sudor 6meses Garantia ,49.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				963
				vendidos
			
		",(497 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 4.158
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.5,46,https://perfil.mercadolibre.com.co/BLUEKATOOM,https://articulo.mercadolibre.com.co/MCO-468795741-audifonos-bluetooth-deportivos-u8-anti-sudor-6meses-garantia-_JM,28,17,0,0,1,#468795741,BlueKatoom,U8,Clip-ear
16, Audífonos Hbq I7 Bluetooth Inalámbrico Los 2 Auriculares ,39.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				216
				vendidos
			
		",(35 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 3.325
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.1,7,https://perfil.mercadolibre.com.co/MARIAARACELLYSALAZARDUQUE,https://articulo.mercadolibre.com.co/MCO-494087700-audifonos-hbq-i7-bluetooth-inalambrico-los-2-auriculares-_JM,3,3,0,1,0,#494087700,HBQ,NA,NA
17, Auriculares Xiaomi Mi Sports Bluetooth 4.1 Inalambricos ,99.900,149.900,"
			
				Nuevo
			
			
				
					 - 
				
				229
				vendidos
			
		",(35 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 2.775
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,15,https://perfil.mercadolibre.com.co/MEGATIENDAVIRTUAL77,https://articulo.mercadolibre.com.co/MCO-497853973-auriculares-xiaomi-mi-sports-bluetooth-41-inalambricos-_JM,9,6,0,0,0,#497853973,NA,NA,NA
18, Audífonos Bluetooth Inalámbricos ,45.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				290
				vendidos
			
		",(61 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 3.750
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,3.2,13,https://perfil.mercadolibre.com.co/BELLAYVITAL,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=PDHO5QZgEkDR1g3IKlbBy3jtoPpF2NHVX0Td3IJ5bg3ZJUfGszcJWYHE3Uthfhyulx%2BblAGoM0CiUW6g3J%2BoSFrqWk5g0lzWqGkXCHLEl9Jf9DR5Am4XkwG18NtK1ChKKAzw6GT9Dq2%2Be6Zh5Vt%2BjthsQUr6xOzTZ7pkDQdx9q1q9ISp4Go3k%2FGEdCr1w9gXbN7QSVoN9r3EmrswLKD142abJR0fNdvhnSsJDZbDIInl3jH626UJFyghKLiLxmf6T0PM3RdNrr25g5MXMgsaq7Ii1fSeBvgWL9kwhfjOEwd9D2zg%2FXhZ5J7cLxH95DyIIH5e6FY15UenNxQ2J6KwmYRNV%2Fi42vmHZnema6563T%2F1SHlEQwNLrViy5Gmyva1UmH6WtI9KPEcYhEAgND%2FXI%2BuvaCPSK6CUI1Rv3fMj0uswITEgCntK4Pmo0K8Z5hF1hqevcMHVVzu1BoW1RJIAvWTQOBjwy6UFf98Zz9r9OZCKVu%2Fv7aa9R6thbUnmTDCE0%2BFGx3KbRgWJvBcsrmkuYqYUghg%2FU%2F4fvxOp4jdbOvtuuV1rQsksXy4QcY5nk3fOztpta1i%2F7m%2FBlOfuGT06c4NKHKRW397vqAKWfutPw4KgEOrdrHLvL36DfEzvFsy4YacIKDQUpHo87l3FJPHxJm%2BwCOh%2FZ97qxTQ26slhFYtY06EU6f%2Bzwxh7PzYYDQCGH1B9DfqUR989LJREu%2Bkomfo97fykaBYnZo7VXbAXELQCHNb73Ni1B3kE08QOKp6D7g6YrOWJ4ceXxaG3hPItQ2jPHBJ5HWO0c5Z31SIwBrfNnPtu52OKZp0MtmTYmo8zXDGs4LvaNT7qMP4qUUssU5Citw7Oq7pIuxeXxdcf%2F6oK%2F7KEbU6RV5%2FvcHUYX72AfSL0kV7Qw%2FkayEI09EIgynbfhTymmxAcLlXwdJPV%2B%2F0YNCCKT00yBoSmTXd%2B2u%2FmI%2BuxGuVBJC7Sa0JrO%2FRoN1cni0O%2F1AHebLhtg8K%2FuZ28gb%2BUgIWYLjT4gMB2Ta4NtaJdN7tWWVGuA68EFY5F7AW8y0M2ilqakml7BkO3hw6QzejBBg6Z%2BuQB8PREuFlxYEtdcr5%2BNSsKfVII%2FrmYIR%2FlhMMySTg9Tbd8r15MklIZsrqZtWJ8mWq%2BSDBycszxWtQhoXIi3VZ7w07rBBs7%2FdmT8ScD5NHQBktN5dQ8V6atILggQ4NfY7rigeg7sbQYqFE4cZ9mQIB%2BA1GIXK9yYIipKImmVbJh513CSb5VdEewcSyrOKZS8ssywr4JECDVPFJ9X4b29Ac1WXv63GhgwUsWBymWPS16YBseWJPFFYcC8AD9mh66mysC1q2YFbmpZRJuYwUVdnXX3ulE6BLwWHFxNidmK0IYRSHSsNpkoXYziwOCLcU918wqQp5uOUE2%2FxzeOCs%2BFE9Ow%2BCrnzqxm%2Fr2H4f%2BYo2tzFGql%2BWbgwgfrAQECnTxh6b0QDjZrFGynLuX%2FcU4FM4pX%2FINzY%2F6OCsoWbecUQtD8HZoV6TYWUYEZJurGGRD1jdBiTgEyxY2JPixELGAn6RWZ4adcqEzZ2CoWNk0Iw0%3D,4,3,2,0,4,#488555518,NA,NA,NA
19, Audífonos Diadema Sony Mdr-xb400by Extra Bass Bluetooth ,44.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				135
				vendidos
			
		",(10 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.247
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.0,5,https://perfil.mercadolibre.com.co/MYMTECNOLOGIC,https://articulo.mercadolibre.com.co/MCO-501567032-audifonos-diadema-sony-mdr-xb400by-extra-bass-bluetooth-_JM,2,1,2,0,0,#501567032,Sony,NA,Over-ear
20, Audifono Auricular Manos Libres De Gotica S530 Bluetooth ,9.500,NA,"
			
				Nuevo
			
			
				
					 - 
				
				524
				vendidos
			
		",(228 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 792
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.7,6,https://perfil.mercadolibre.com.co/EULALIAGIRALDO,https://articulo.mercadolibre.com.co/MCO-514308368-audifono-auricular-manos-libres-de-gotica-s530-bluetooth-_JM,4,2,0,0,0,#514308368,NA,NA,NA
21, Auriculares Bluetooth Bse801-batería De Larga Duración ,29.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				223
				vendidos
			
		",(15 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 2.417
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.8,21,https://perfil.mercadolibre.com.co/IPHONEPLANETCOL,https://articulo.mercadolibre.com.co/MCO-469427161-auriculares-bluetooth-bse801-bateria-de-larga-duracion-_JM,17,3,1,0,0,#469427161,Brightside,NA,NA
22," Audífonos Bluetooth I7s Tws, Base De Carga, Tipo AirPods ",44.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				210
				vendidos
			
		",(44 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.247
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,3.5,6,https://perfil.mercadolibre.com.co/CILIANUNLOCK,https://articulo.mercadolibre.com.co/MCO-509867812-audifonos-bluetooth-i7s-tws-base-de-carga-tipo-airpods-_JM,1,2,2,1,0,#509867812,NA,NA,NA
23, Audifonos In Ears Kz Zst Pro Monitoreo Con O Sin Microfono ,82.100,NA,"
			
				Nuevo
			
			
				
					 - 
				
				172
				vendidos
			
		",(70 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 6.842
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,160,https://perfil.mercadolibre.com.co/BLUEKATOOM,https://articulo.mercadolibre.com.co/MCO-490238493-audifonos-in-ears-kz-zst-pro-monitoreo-con-o-sin-microfono-_JM,122,30,5,2,1,#490238493,KZ,ZST PRO,N/A
24, Audífonos Bluetooth Sports Inalambricos Recargable Colores ,29.900,69.900,"
			
				Nuevo
			
			
				
					 - 
				
				356
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 831
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,9,https://perfil.mercadolibre.com.co/BRANDPORT+SAS,https://articulo.mercadolibre.com.co/MCO-450655675-audifonos-bluetooth-sports-inalambricos-recargable-colores-_JM,6,2,1,0,0,#450655675,NA,NA,Over-ear
25, Audífonos Bluetooth Motorola Pulse Manos Libres Inalambricos ,143.900,215.900,"
			
				Nuevo
			
			
				
					 - 
				
				454
				vendidos
			
		",(114 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.997
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,63,https://perfil.mercadolibre.com.co/DELLTHUS,https://articulo.mercadolibre.com.co/MCO-455253824-audifonos-bluetooth-motorola-pulse-manos-libres-inalambricos-_JM,53,9,1,0,0,#455253824,Motorola,Pulse,Over-ear
26, Gafas De Sol Con Bluetooth Micrófono Compatible Android Ios ,33.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				36
				vendidos
			
		",(63 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 2.825
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,5.0,1,https://perfil.mercadolibre.com.co/FRAN+LINK,https://articulo.mercadolibre.com.co/MCO-505269558-gafas-de-sol-con-bluetooth-microfono-compatible-android-ios-_JM,NA,NA,NA,NA,NA,#505269558,NA,NA,NA
27, Audifono Bluetooth I7s Tws Tipo AirPods + Base De Carga ,59.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				302
				vendidos
			
		",(21 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.664
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,5.0,5,https://perfil.mercadolibre.com.co/MAOVIDEOJUEGOSYTECH07,https://articulo.mercadolibre.com.co/MCO-474614467-audifono-bluetooth-i7s-tws-tipo-airpods-base-de-carga-_JM,5,0,0,0,0,#474614467,NA,NA,NA
28, Audífonos Inalámbricos Con Bluetooth 4.1 Recargable ,29.900,49.900,"
			
				Nuevo
			
			
				
					 - 
				
				320
				vendidos
			
		",(921 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 831
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,3.6,12,https://perfil.mercadolibre.com.co/BRANDPORT+SAS,https://articulo.mercadolibre.com.co/MCO-450655619-audifonos-inalambricos-con-bluetooth-41-recargable-_JM,1,6,4,1,0,#450655619,NA,NA,Over-ear
29, Auriculares Inalambricos I11 Tws Touch Bluetooth 5.0 Estéreo ,70.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				37
				vendidos
			
		",(4 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 5.833
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MARIAARACELLYSALAZARDUQUE,https://articulo.mercadolibre.com.co/MCO-520551151-auriculares-inalambricos-i11-tws-touch-bluetooth-50-estereo-_JM,NA,NA,NA,NA,NA,#520551151,TWS,I11,NA
30, Hbq I7 Mini Wireless Auriculares Bluetooth Stereo ,32.500,NA,"
			
				Nuevo
			
			
				
					 - 
				
				205
				vendidos
			
		",(21 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 2.708
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,3.3,7,https://perfil.mercadolibre.com.co/BAGL6561050,https://articulo.mercadolibre.com.co/MCO-494549932-hbq-i7-mini-wireless-auriculares-bluetooth-stereo-_JM,2,1,2,1,1,#494549932,HBQ,NA,NA
31, Audifono Bluetooth Manos Libre S530 Auricular Telefonos ,9.500,NA,"
			
				Nuevo
			
			
				
					 - 
				
				235
				vendidos
			
		",(423 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 792
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,3.6,5,https://perfil.mercadolibre.com.co/GIMO5155648,https://articulo.mercadolibre.com.co/MCO-513681846-audifono-bluetooth-manos-libre-s530-auricular-telefonos-_JM,1,2,1,1,0,#513681846,NA,NA,NA
32, Audifonos Qcy Qs2 Inalambricos Bluetooth Manos Libres Airpod ,118.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				33
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.305
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.4,5,https://perfil.mercadolibre.com.co/TECNOLOGIAYMASNET.COM,https://articulo.mercadolibre.com.co/MCO-503480145-audifonos-qcy-qs2-inalambricos-bluetooth-manos-libres-airpod-_JM,3,1,1,0,0,#503480145,QCY,QS2,In-ear
33, Audifonos Inalambricos Jbl T110bt Bluetooth Manos Libres ,126.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				139
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.525
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,45,https://perfil.mercadolibre.com.co/TECNOOPTIMA.COM,https://articulo.mercadolibre.com.co/MCO-468960790-audifonos-inalambricos-jbl-t110bt-bluetooth-manos-libres-_JM,38,5,1,1,0,#468960790,JBL,T110BT,In-ear
34, Audifonos Bluetooth Táctiles Alta Calidad Brightside ,99.900,149.900,"
			
			
				
				273
				vendidos
			
		",(52 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 8.325
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.0,20,https://perfil.mercadolibre.com.co/INNOVATECHCOSAS?brandId=627,https://articulo.mercadolibre.com.co/MCO-498314603-audifonos-bluetooth-tactiles-alta-calidad-brightside-_JM,10,4,2,3,1,#498314603,NA,NA,NA
