search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Formato
11, Gafas De Sol Con Bluetooth Micrófono Compatible Android Ios ,33.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				39
				vendidos
			
		",(60 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 2.825
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,5.0,1,https://perfil.mercadolibre.com.co/FRAN+LINK,https://articulo.mercadolibre.com.co/MCO-505269558-gafas-de-sol-con-bluetooth-microfono-compatible-android-ios-_JM,NA,NA,NA,NA,NA,#505269558,NA,NA,NA
12, Audífonos Bluetooth Sports Inalambricos Recargable Colores ,29.900,69.900,"
			
				Nuevo
			
			
				
					 - 
				
				358
				vendidos
			
		",(1 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 831
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,9,https://perfil.mercadolibre.com.co/BRANDPORT+SAS,https://articulo.mercadolibre.com.co/MCO-450655675-audifonos-bluetooth-sports-inalambricos-recargable-colores-_JM,6,2,1,0,0,#450655675,NA,NA,Over-ear
13, Audífonos Bluetooth Deportivos U8 Anti Sudor 6meses Garantia ,49.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				976
				vendidos
			
		",(487 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 4.158
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.6,47,https://perfil.mercadolibre.com.co/BLUEKATOOM,https://articulo.mercadolibre.com.co/MCO-468795741-audifonos-bluetooth-deportivos-u8-anti-sudor-6meses-garantia-_JM,29,17,0,0,1,#468795741,BlueKatoom,U8,Clip-ear
14, Audifonos Bluetooth Deportivos R1 Microfono 5 Horas Obsequio ,24.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1143
				vendidos
			
		",(962 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 2.075
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.2,50,https://perfil.mercadolibre.com.co/BLUEKATOOM,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=JhUjDru2Fp%2Ff0YdkRl2vBZZER1b1Gw2iACpFh0u43bUZJpiRhsAHdDYaN8JPcrtGbeuyNRhpy8aDRQipoxqQhOHPNCRr%2FeeDo8YSa%2FwuAtwzStHRbEimY54FPAuk1Tf%2BAcEdMqpJQEEV8kUItrEfkFPTY5NEAH7zjrqMdxC5QTj%2BL1wOeBxMtYvtU4hESZNkc1XtFDw6Ub5GwEbu0CmkW3SdUMTUs1uLzzop1sSyb%2BobyHRc785DTUtTcQD0hEn46nA%2BidgXnz8KQXI85n7cOMm2kcnpHDWGvFtiy%2BgEz5GAfpuJoM6vIXNHDx%2BxkClVPYifqCLEB1neJdglw1wd%2B%2Bwe6fuaRUPxTyr%2BeaDZzAtaUX%2B%2FuQSlaMM%2B238bBioQ8j9pTLfW2ERvdeSfabDWNq1w%2F1sDqm6YDTbvGPYxg%2F2ahPulK1ikFapxshlzZZ2EZDwVVjK4v%2FPTtY4kbRS2yHJzYsi4EQ3aExmNzl2p3dKKmc8HEBVsHYe7K5HaQ4QKIGdnM0gZWd%2ByC5KgFiiBHloper4WrtD28JRT15EMeMDmp1P0d%2FejcI3xD7lSD3wjQ5849YvgMVfzhif4kCVBmeNl12wWJ9Jc1T32%2BpO4TmKbkbOd%2FhmbhrrXx2AIaeQ8BLoapOETKyU9eeCvo%2BG5gEnDctPthsHrffTpnoHh9a6%2BSMvwQ%2BUq2upltlUhWHORdue9BXmKdi6nhJ48LEYt5%2B3GDS8QabnrbZQlkHiDFEDWXhLTadzCkTfGjLrpWhM8y2GzXOXzhLPQ3eql%2BoClrROPIn0CRSJ%2BEqOvidf0%2FadEtXrjVGMbAhxNsI3ph8nRG%2Bwj29t0FAwYxu1AmfGdm5ZGEoxboq66VMrPvcrcSSeFpRAFhKNr9aoiz9sLERomEnIBPgB4RA7Aa%2BQE92HCX454KaY8hrEf6AnMyF6A2EZMQJ9c27OVRn5bwLdw9LzdGS95dWIc7vV9IYJMS%2BKo%2Fff8pe17dz9QyTwmk8OmEyIEoP0Q1gvW5IQ2LwnZJ0wZOChvRj%2Bw8KSSZkxrv6WRJB%2BizOfApPWdIedosvTBlpnKEPNJqEUhN4xtCsUnFe5E%2FOr30CUdgn9P44IBMtT1Lg9ZW%2Bt0VSg0QaP9BnjJbGDH%2FjYHnfFUamOHxJjl5VsRGc%2FY0FcI3%2FWHLukEw8LlAXwzWw7kwYtKfttssiG%2Fc53Gs6h1A8%2F3SeXoTzyxuyZADf%2BsfDyfhYMSwL8ZlDlG4s3eNXBxC%2B5LKkvfdx343UFGzF3Os7QxPTK7haPbixd8B4n7bhgS66y5P4xTInFnhVkeWk%2B3djvaF8pKiTKHvsEeNlsQD7DJdnQvD6jHXbLrTyR%2BxtsiAzY%2FnI6Pwkh6KO1wNt0TG7hBjELx7nv9O1GimOWvW9VSkqeFbn7iJglFUGp6%2FNqBoSzVPSYyd%2BeqwuE9tWF46q77iQAKDC0xBb7guKa6VIeARaFke4zfYriJvAXeszNO0JKbTasdeuM8Ntj1Wl0tN4HMPCJOrTqBFKM6J7bhoGwgBflss69U%2FvXl4%2BJ8n%2FiM8k8%2B59iJRfpgNfhXNXsJajApqGygQgg29jVSL3EmVdRPUNmt%2FnllQ4DePQOTwg%3D%3D,28,11,6,3,2,#488593898,BlueKatoom,R1,In-ear
15, Audífonos Hbq I7 Bluetooth Inalámbrico Los 2 Auriculares ,39.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				220
				vendidos
			
		",(31 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 3.325
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.1,7,https://perfil.mercadolibre.com.co/MARIAARACELLYSALAZARDUQUE,https://articulo.mercadolibre.com.co/MCO-494087700-audifonos-hbq-i7-bluetooth-inalambrico-los-2-auriculares-_JM,3,3,0,1,0,#494087700,HBQ,NA,NA
16," Audífonos Bluetooth I7s Tws, Base De Carga, Tipo AirPods ",44.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				219
				vendidos
			
		",(42 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.247
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,3.5,6,https://perfil.mercadolibre.com.co/CILIANUNLOCK,https://articulo.mercadolibre.com.co/MCO-509867812-audifonos-bluetooth-i7s-tws-base-de-carga-tipo-airpods-_JM,1,2,2,1,0,#509867812,NA,NA,NA
17, Audifonos Dobles Inalámbricos Bluetooth iPhone Tipo AirPods ,59.999,99.999,"
			
				Nuevo
			
			
				
					 - 
				
				593
				vendidos
			
		",(56 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 5.000
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,3.8,18,https://perfil.mercadolibre.com.co/SIJ+DISTRIBUCIONES,https://articulo.mercadolibre.com.co/MCO-470273419-audifonos-dobles-inalambricos-bluetooth-iphone-tipo-airpods-_JM,8,4,2,2,2,#470273419,NA,NA,NA
18, Audífonos Bluetooth Deportivos U8 Anti Sudor 6meses Garantia ,49.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				976
				vendidos
			
		",(487 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 4.158
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.6,47,https://perfil.mercadolibre.com.co/BLUEKATOOM,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=x7LF0u68LWYBtS8L7KKqGV7iHjaLq174kz60of8ygTkGNL46CF3eZCHdwwRU0LFQNfYvHxmSNe1IJCBMMS9JYMPFRFvtW8ayCWFj3s8%2FBiEFYWE63oydwmkmm1YjGtePpKirQOET7uSLBp21n%2Ft1Rdsv2UbggWC09Gyj5djtGnk4%2FSZ1TuNttmbbP00IB8KxnF%2FvuvE7l9%2B1jh%2FzZBzb7RtTlKa6TQnptfotElXQU1llUSnoWHQGMonVCYW6WLH4Y53piX2aKvDN8wTcOAMEAnsAWnZekCxSGDXwOZaFthhXXm4SdwAqYUjtm76o45oaPKVZso2bPpa%2FYAiz2sZXh3W0iIYD9XGoU7ElsTBLBHUX1c0UQ4FRLRGzToFUS%2FiKkvNCGYHJ2f3HuA3EI%2B9fyPenbgH%2B82mVa6WbhPPvpnX2aRvGg255gYWk%2BD1SXG6LoYCcmbFUBHx5lux61IN7b0y4q1rUmp1c1FRQHxWujKJzAO8cSKww9MPyT9kndTan%2Fb8RN4EsjTwrtjnBwGcTJ83mwgKRWeHGCkL%2FskzRvHoiWZ%2B2H8oyl371eAv0xQHfLfMTveSxTT83Id7vmPrWHY86As2D5FzXVMMz5nGwtkLHFAiizwBFX39Ur%2FnPqHkB4fXMlXAjQcgBNE4MHBOOYmLJUA%2FUbVvzHu26fTOjdUUVnOG2FfXyjUJhl5lwRt%2FaE0jjnhn2QFrfRyGLptodLuIgN1UlyVU0yzLxiwkWYtCTd7kjWdFPr4ju7C04VD7QdEsPpA5cj%2B0d7bvL9X2p6FNJrlNEJA9Gk2By0KLEFYdMe6wlxBjpNfHrWU9ouK3OJSp6U3%2BESXeqXnEMe4xsXWjA%2FHzYRWo1AqZYppI%2BsxIsO4m5Cyucl3XICDHNAhdCclYoKH8ckxYVvn%2BhwM8IO6i2evmI9w3SjMk7vibzJrbcCTrWKx6Ptff3Ir2mn6tkZifMi3MQzDI3wLSN2tEAx3xQJZrg6C3xulaeGJYnwCPOy2xyJ8Y37gZ2UFVbCbhcyAbQbMBUkrWbXIlCgSo6gWS3MO0M9o5CsQJTiLP0eTdZOHILAvZ0%2Fy2cZUGHiGuYGpw7JpRrD%2BFE610Ym3ukG0pL05aRHYQXxKWixw6ZuQCgzi%2Fe2vS49m7oYyD%2B6%2BIrUV00Y5po3C6WuOJUnR7h0nAPhh%2FtEcHaHQLY7Fy49AtXBjGpwzSrNnNCaQ5z5do%2FD3Roxi%2BXco6nL4l9JBWX7c%2Bj%2BgQjbxocilP7u85rCpufAqOd9OMHSlV32Z5w5tSiqm9B13a%2Fn0DPE3McLA2LKvsP92Q4nt0fwtkIWmT1MQb%2ByfJAqYkE2r5epRL2XfwVNJudDv%2FGSbvoOQ6%2BdQBqVXK0j94lm3pWV7yV1UQIQS9CuPfUONsnsaoprJRyzRDrl8kEiMVwv1dNM45C1VIMEmPuhW9TzLCdErVUQUGUgnxAC1ke%2BDervZaKiBcjl3VCzf4LnsLRmqG%2FGAr1xDyID8%2BgIKLWizSE6S74mqPInTZHSCmglE2V6mozbtYo8KcbmpuLXwljGpWSC6Ig0yk68xA0blDdTk1SHIjgUDkyiN0XaV6epobKNCJ5os8%2FGLYre1iKPg%3D%3D,29,17,0,0,1,#468795741,BlueKatoom,U8,Clip-ear
19, Audifono Auricular Manos Libres De Gotica S530 Bluetooth ,9.500,NA,"
			
				Nuevo
			
			
				
					 - 
				
				581
				vendidos
			
		",(171 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 792
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.7,6,https://perfil.mercadolibre.com.co/EULALIAGIRALDO,https://articulo.mercadolibre.com.co/MCO-514308368-audifono-auricular-manos-libres-de-gotica-s530-bluetooth-_JM,4,2,0,0,0,#514308368,NA,NA,NA
20, Auriculares Bluetooth Bse801-batería De Larga Duración ,29.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				225
				vendidos
			
		",(13 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 2.417
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.8,21,https://perfil.mercadolibre.com.co/IPHONEPLANETCOL,https://articulo.mercadolibre.com.co/MCO-469427161-auriculares-bluetooth-bse801-bateria-de-larga-duracion-_JM,17,3,1,0,0,#469427161,Brightside,NA,NA
21, Auriculares Xiaomi Mi Sports Bluetooth 4.1 Inalambricos ,99.900,149.900,"
			
				Nuevo
			
			
				
					 - 
				
				233
				vendidos
			
		",(31 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 2.775
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.6,15,https://perfil.mercadolibre.com.co/MEGATIENDAVIRTUAL77,https://articulo.mercadolibre.com.co/MCO-497853973-auriculares-xiaomi-mi-sports-bluetooth-41-inalambricos-_JM,9,6,0,0,0,#497853973,NA,NA,NA
22, Hbq I7 Mini Wireless Auriculares Bluetooth Stereo ,32.500,NA,"
			
				Nuevo
			
			
				
					 - 
				
				211
				vendidos
			
		",(15 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 2.708
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,3.3,7,https://perfil.mercadolibre.com.co/BAGL6561050,https://articulo.mercadolibre.com.co/MCO-494549932-hbq-i7-mini-wireless-auriculares-bluetooth-stereo-_JM,2,1,2,1,1,#494549932,HBQ,NA,NA
23, Auriculares Inalambricos I11 Tws Touch Bluetooth 5.0 Estéreo ,70.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				48
				vendidos
			
		",(9 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 5.833
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MARIAARACELLYSALAZARDUQUE,https://articulo.mercadolibre.com.co/MCO-520551151-auriculares-inalambricos-i11-tws-touch-bluetooth-50-estereo-_JM,NA,NA,NA,NA,NA,#520551151,TWS,I11,NA
24, Audifono Bluetooth Manos Libre S530 Auricular Telefonos ,9.500,NA,"
			
				Nuevo
			
			
				
					 - 
				
				240
				vendidos
			
		",(418 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 792
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,3.6,5,https://perfil.mercadolibre.com.co/GIMO5155648,https://articulo.mercadolibre.com.co/MCO-513681846-audifono-bluetooth-manos-libre-s530-auricular-telefonos-_JM,1,2,1,1,0,#513681846,NA,NA,NA
25, Audifonos In Ears Kz Zst Pro Monitoreo Con O Sin Microfono ,82.100,NA,"
			
				Nuevo
			
			
				
					 - 
				
				174
				vendidos
			
		",(68 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 6.842
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,163,https://perfil.mercadolibre.com.co/BLUEKATOOM,https://articulo.mercadolibre.com.co/MCO-490238493-audifonos-in-ears-kz-zst-pro-monitoreo-con-o-sin-microfono-_JM,125,30,5,2,1,#490238493,KZ,ZST PRO,N/A
26, Audífonos Bluetooth Motorola Pulse Manos Libres Inalambricos ,143.900,215.900,"
			
				Nuevo
			
			
				
					 - 
				
				462
				vendidos
			
		",(106 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.997
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,64,https://perfil.mercadolibre.com.co/DELLTHUS,https://articulo.mercadolibre.com.co/MCO-455253824-audifonos-bluetooth-motorola-pulse-manos-libres-inalambricos-_JM,54,9,1,0,0,#455253824,Motorola,Pulse,Over-ear
27, Audífonos Inalámbricos Con Bluetooth 4.1 Recargable ,29.900,49.900,"
			
				Nuevo
			
			
				
					 - 
				
				326
				vendidos
			
		",(915 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 831
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,3.6,12,https://perfil.mercadolibre.com.co/BRANDPORT+SAS,https://articulo.mercadolibre.com.co/MCO-450655619-audifonos-inalambricos-con-bluetooth-41-recargable-_JM,1,6,4,1,0,#450655619,NA,NA,Over-ear
28, Xiaomi Redmi Airdots Audífonos Bluetooth Originales ,104.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				104
				vendidos
			
		",(162 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 8.742
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,15,https://perfil.mercadolibre.com.co/CASESHOPCOLOMBIA,https://articulo.mercadolibre.com.co/MCO-523095422-xiaomi-redmi-airdots-audifonos-bluetooth-originales-_JM,11,3,1,0,0,#523095422,Xiaomi,AirDots,In-ear
29, Audifonos Kz Zst Pro Negros Con Microfono Garantizado ,78.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				62
				vendidos
			
		",(210 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 6.575
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.7,163,https://perfil.mercadolibre.com.co/BLUEKATOOM,https://articulo.mercadolibre.com.co/MCO-496091760-audifonos-kz-zst-pro-negros-con-microfono-garantizado-_JM,125,30,5,2,1,#496091760,KZ,ZST  PRO,In-ear
30, Audifono Bluetooth I7s Tws Tipo AirPods + Base De Carga ,59.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				304
				vendidos
			
		",(19 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.664
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,5.0,5,https://perfil.mercadolibre.com.co/MAOVIDEOJUEGOSYTECH07,https://articulo.mercadolibre.com.co/MCO-474614467-audifono-bluetooth-i7s-tws-tipo-airpods-base-de-carga-_JM,5,0,0,0,0,#474614467,NA,NA,NA
31, Audifonos Inalambricos Jbl T110bt Bluetooth Manos Libres ,126.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				143
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.525
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,45,https://perfil.mercadolibre.com.co/TECNOOPTIMA.COM,https://articulo.mercadolibre.com.co/MCO-468960790-audifonos-inalambricos-jbl-t110bt-bluetooth-manos-libres-_JM,38,5,1,1,0,#468960790,JBL,T110BT,In-ear
32, Manos Libres Auricular Bluetooth Micrófono De Voz ,69.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				472
				vendidos
			
		",(30 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 1.942
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,4.4,45,https://perfil.mercadolibre.com.co/GONZALEZ74,https://articulo.mercadolibre.com.co/MCO-457575396-manos-libres-auricular-bluetooth-microfono-de-voz-_JM,30,10,2,1,2,#457575396,NA,NA,NA
33, Audifonos Qcy Qs2 Inalambricos Bluetooth Manos Libres Airpod ,118.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				34
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 3.305
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.4,5,https://perfil.mercadolibre.com.co/TECNOLOGIAYMASNET.COM,https://articulo.mercadolibre.com.co/MCO-503480145-audifonos-qcy-qs2-inalambricos-bluetooth-manos-libres-airpod-_JM,3,1,1,0,0,#503480145,QCY,QS2,In-ear
34, Audifonos Bluetooth Táctiles Alta Calidad Brightside ,113.900,149.900,"
			
			
				
				274
				vendidos
			
		",(51 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 9.492
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,4.0,20,https://perfil.mercadolibre.com.co/INNOVATECHCOSAS?brandId=627,https://articulo.mercadolibre.com.co/MCO-498314603-audifonos-bluetooth-tactiles-alta-calidad-brightside-_JM,10,4,2,3,1,#498314603,NA,NA,NA
