search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Formato
18, Audifonos Bluetooth Binaural Tws Qcy T1 ,36.99,NA,101,3,6,6.165,NA,Envío gratis a todo el país,NA,NA,4.5,2,https://perfil.mercadolibre.cl/CASTLETECEIRL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=RVnlKQJQSzZjpKb4HoIYrJyj5r2waW3BawMazwdd4ur8mtyL4A101SsNNDloM2dPGXee7qreQjFI9MRY49MZl5gCL21xBKlmyUWDAeXMULJOR346da%2FLJiQFuibx%2BfpYi3dPtXgcKZfUyv2gGhA5yh5qVjqXrwpxpX7rYd%2BsyTEsegpc%2BlGtW21kk%2BkPaHQygRuH2LlhySpeuecsENVCqhEDlskey0u55fwr0HL%2FyHq435pVq4g9c3EPIR31%2FT6UIcI26Cq%2BW7dCj%2F15%2FPJzxEkbV8Uaf%2FPCUkSUDhwxfGOcaZ5tmaFRkPBGEb6HbuTibEOmlpUyNZsyRKAa%2FbEmpOhL1uPF9%2Bj2SPv%2FugYfXvpBxjR864oBzOzoLG16yualtya0E1AR%2FA8TbdwBZPYpNhS4S%2BJETDBvgYYDIeWXyuxk4KbsOiyoEoSFqG9svVhh7IZVGBRzmZ8mEQRUD2Xuys%2BmimOPdygeAazL4knw9uZ8q7Apjzgiy1FMPiR1p%2BrQYP34fXrAUB%2FDlkO1iey0U4K%2FyMWHu2pTBvGE%2FffoxfitQuVCfacNQb8SHbOjdoEX%2B7scuW0iI9CkeSBdPI6hj98MNoDcR9nz%2BV%2BFoIabahqK43Pw%2FYkV4IZCu%2FMZNDCt4lHyL0iViDVfJXh4hPIyBjZ2jM4zhJ%2Bu%2FEvmDhWCS3TGzbToSri9Y2IDHA%2FE%2BuFVowe9jWwCqjC2mqX8XnA%2BFR2F9oqrv4t%2F%2Bv6Z3shBSXhKVue6WHwJai7kF8ZhbMmqIP8Vz4Gj%2FCu6E5rTz%2BMd60lCFhcsPZ93BvVsMmZ9PknIMHIlXml%2FVQqExpA7%2Bm8TpCxQIkLfjXpH1NnWBDhwoyzaOlelpRvMhsyVDzwhkxBu8QfrciwYPnD%2FApRVdm2qzvl83FbHgZ5HYOeglR0p7aOgtQGDP%2FSIoYGfrP3se2uxD1UR4C2oCP5w8kfEEZDxHMu6evhkc2RT0pkf4UhRT%2Bk%2ByT%2Fdqw6NXWDa3W1KYdD7pQcYuBw4T2NK5DN1brs00qeV9xEM0y%2FTvtujx789LEddzLs0i8wqQ9Ji4sBp7neXaU6JOtl8m8uXvBWQfU2XsNu38leFOXTWpP3a0vjOPbVI%2FKljZa4ZkHHLF7gex20%2B2CCNB3LDOcjltUjmaShlUFFJXBjs8itls7FfKCWoNmMNbCquIyACEDqzNw6qs8qeoHpsQ%2BM8gEQuOrYZ7sHX3RCILnvMEelxaJRs1sfqjOuDczkb1qXNsCLS3cCZtSPE74MIae1l1BnCI1WMe7ImJXL5S00hUiSgKMc9sQ51MTU5jJQC1od%2BbH%2BunyDseMUCrADHEhNrfHy5lya6QqG%2B2qEP0T6XEEvKprN%2BzAs7KNmossKtH4%2BFQaJydrBWTfJZ6%2FQCoFFRJbEWFc%2F%2BaK3KtQ%2FHz0dZxAuYcqD2y7k2sDOQOfveWsN9%2FpOda2N42LfVzb6CMCn7FhaHpQ%2BHTYU7FtH0Aj928Eaq46kXbgMh%2Ft40%2FsawHppzlHAjwTHgFXkXY%2FLVGJTVUJbDJPnTyU5P4HT2tXLRQXy1yGHnQuFw,1,1,0,0,0,#470772617,QCY,T1,In-ear
19, Audifonos Con Bluetooth Sony Oem Con Luz Led ,15.99,19.990,84,16,6,2.665,NA,Envío a todo el país,NA,NA,4.2,6,https://perfil.mercadolibre.cl/ELECTRONICA_ROCA,https://articulo.mercadolibre.cl/MLC-464459355-audifonos-con-bluetooth-sony-oem-con-luz-led-_JM,4,1,0,0,1,#464459355,Sony,NA,NA
20, Audifono Bluetooth Universal Inalambrico Para Deportes ,3.99,7.990,646,17,6,665,NA,Envío a todo el país,NA,NA,2.5,11,https://perfil.mercadolibre.cl/ONLINECLUB,https://articulo.mercadolibre.cl/MLC-436105516-audifono-bluetooth-universal-inalambrico-para-deportes-_JM,1,1,3,3,3,#436105516,NA,NA,NA
21, Audífonos Bluetooth - Con Reducción De Ruido - Zealot B20 ,17.9,NA,89,3,12,1.492,NA,Envío gratis a todo el país,NA,NA,4.9,8,https://perfil.mercadolibre.cl/LEMUS.NICOLAS,https://articulo.mercadolibre.cl/MLC-464861559-audifonos-bluetooth-con-reduccion-de-ruido-zealot-b20-_JM,7,1,0,0,0,#464861559,Zealot,NA,NA
22, Audifonos Beats Studio 3 Wireless Inalambricos ,120,NA,65,9,12,10.000,NA,Envío gratis a todo el país,NA,NA,4.7,3,https://perfil.mercadolibre.cl/CELLBOX.CL,https://articulo.mercadolibre.cl/MLC-462252354-audifonos-beats-studio-3-wireless-inalambricos-_JM,2,1,0,0,0,#462252354,Beats,NA,NA
23, Oferta Audífono Bluetooth V4.2 M5 Deportivos Magnéticos ,4.999,NA,51,48,12,417,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/OFERTABKNCL,https://articulo.mercadolibre.cl/MLC-473455109-oferta-audifono-bluetooth-v42-m5-deportivos-magneticos-_JM,NA,NA,NA,NA,NA,#473455109,NA,NA,NA
24, Audífonos Am61 Inalámbrico Bluetooth Huawei Am 61 -mobilehut ,28.99,39.990,190,5,6,4.832,NA,Envío gratis a todo el país,NA,NA,4.7,61,https://perfil.mercadolibre.cl/MOBILEHUT?brandId=166,https://articulo.mercadolibre.cl/MLC-451201533-audifonos-am61-inalambrico-bluetooth-huawei-am-61-mobilehut-_JM,50,7,3,1,0,#451201533,Huawei,AM61,NA
25, Audífono Monster Bluetooth Profesional 40 Hrs De Musica ,24.89,NA,103,97,6,4.148,NA,Envío gratis a todo el país,NA,NA,5,6,https://perfil.mercadolibre.cl/OUTLETNET-LTDA,https://articulo.mercadolibre.cl/MLC-460166710-audifono-monster-bluetooth-profesional-40-hrs-de-musica-_JM,6,0,0,0,0,#460166710,Monster,NA,NA
26, Audífonos Bluetooth Stereo Mp3- Aux ,19.99,NA,278,2,12,1.666,NA,Envío gratis a todo el país,NA,NA,4.3,28,https://perfil.mercadolibre.cl/MARE8077404,https://articulo.mercadolibre.cl/MLC-448133358-audifonos-bluetooth-stereo-mp3-aux-_JM,15,9,1,2,1,#448133358,NA,NA,NA
27, Audifonos Bluetooth Estéreo Deportivos Hifi ,2.99,4.990,167,181,12,249,NA,Envío a todo el país,NA,NA,1,1,https://perfil.mercadolibre.cl/OFERTABKNCL,https://articulo.mercadolibre.cl/MLC-462977061-audifonos-bluetooth-estereo-deportivos-hifi-_JM,0,0,0,0,1,#462977061,NA,NA,NA
28, Audifonos Bluetooth Deportivos Kolke Manos Libre Y Clip Loi ,5.99,8.990,424,88,6,998,NA,Envío a todo el país,NA,NA,4.5,13,https://perfil.mercadolibre.cl/LOI+CHILE,https://articulo.mercadolibre.cl/MLC-451786898-audifonos-bluetooth-deportivos-kolke-manos-libre-y-clip-loi-_JM,8,4,1,0,0,#451786898,Kolke,NA,NA
29, Audífonos Inalámbricos Bluetooth Bose Soundsport Free ,179.99,NA,57,3,6,29.998,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/GASEI+S.A.?brandId=392,https://articulo.mercadolibre.cl/MLC-472192834-audifonos-inalambricos-bluetooth-bose-soundsport-free-_JM,1,0,0,0,0,#472192834,Bose,SoundSport Free,In-ear
30, Audifonos Bluetooth Deportivos Power 3 Wireless Oem ,6.99,NA,136,845,6,1.165,NA,Envío a todo el país,NA,NA,3.8,4,https://perfil.mercadolibre.cl/CUPOCLICKCHILE,https://articulo.mercadolibre.cl/MLC-470816164-audifonos-bluetooth-deportivos-power-3-wireless-oem-_JM,1,1,2,0,0,#470816164,Beats,Wireless,In-ear
31," Receptor Bluetooth Auto Audífonos Plug 3.5 Aux, Manos Libres ",3.99,NA,270,100,6,665,NA,Envío a todo el país,NA,NA,4.1,7,https://perfil.mercadolibre.cl/ESHOPANGIE,https://articulo.mercadolibre.cl/MLC-472109708-receptor-bluetooth-auto-audifonos-plug-35-aux-manos-libres-_JM,4,1,1,1,0,#472109708,NA,NA,NA
32, Audifonos Bluetooth Soundbuds Curve Anker ,26.99,38.990,393,6,6,4.498,NA,Envío gratis a todo el país,NA,NA,4.7,44,https://perfil.mercadolibre.cl/ANKERSTORE?brandId=188,https://articulo.mercadolibre.cl/MLC-457960897-audifonos-bluetooth-soundbuds-curve-anker-_JM,36,3,5,0,0,#457960897,Anker,Curve,NA
33, Audífono Individual Bluetooth Manos Libres Blanco I7 Tws ,1.99,NA,31,69,6,332,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MOZA+IMPORTACIONES,https://articulo.mercadolibre.cl/MLC-488375968-audifono-individual-bluetooth-manos-libres-blanco-i7-tws-_JM,NA,NA,NA,NA,NA,#488375968,NA,NA,NA
34, Audifonos Pioneer Bluetooth Aptx Hi-res Se-ms7bt ,69.99,119.990,85,15,12,5.832,NA,Envío gratis a todo el país,NA,NA,4.9,11,https://perfil.mercadolibre.cl/MUSICWORLDCHILE?brandId=183,https://articulo.mercadolibre.cl/MLC-445968498-audifonos-pioneer-bluetooth-aptx-hi-res-se-ms7bt-_JM,10,1,0,0,0,#445968498,Pioneer,SE-MS7BT,NA
35, Audifonos Bluetooth P47 Stereo Radio Mp3 Inalambricos /04126 ,6.99,NA,921,228,6,1.165,NA,Envío a todo el país,NA,NA,4.6,13,https://perfil.mercadolibre.cl/CUPOCLICKCHILE,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=zfPlKHselvt362v90zzryJgtvnIBKAFoook7AWawPzb1fqGKSk8lYad4nMKywLPF9KSRH7zaGVWVjkSi9xKrpx0QZQvWkEAMnmxMfXuaAO79uZbYGnJ8IlYFAR2NlHrMEheYGIqHZ2qNRCQzPTrYQDYLwQEad3ljBhUHCpQG0tay7WBmO9OUhvDKpws83UxODiefonvBu2LdBNYhR8%2FRfIXUa0DtxH8pusWeA3xZ8JOKGUbne7P4hlBrMk3zgGvNGVpReQxWsWYKCC5lol8F%2BgLI%2F90BaD%2F%2FsE2W5jKuSPHYN4Q7j2cXhRgUTi%2FRZ9lceaz64VroGpDiZoNn%2BzMvavjh70POBMEjvMDV83VneByhlRbK7uXiNFXCqw%2FgvKFbPJBgqx27MXiTNi1ReBApa0ckiasdt0kQyTcefOI28OxCc8vVtfqIjacTSteLDp8BjLQhBf1l5sltRJUthsaeKiQS%2FHOKz6QF76OZ43pqA4efG15QEt24ptUqXDwTGRIGnh1t7z7pvcRkbyAYGr1wShmPhGAtImTczjGC4Kp1hnAuxvEe7FhuMzzrr7FaLlyvpJ5B26s1NX6fT08MaytgneY2CsOtfvM2NQEdwmGyFVlrEbsFN6Ctjcl0lADfK0Idh41Iag7IAqunsfSo80jG3ZnlYE5JHjkH32DF9ZIc9TDWntU3T0yzWRFltfDygyO0WVpU8LPiT931SrLtXF6i%2B7ih8sHxbB6nI1uHgw1RHUkSKUzbxIRh5S6Sl2vcnkVQlXjFFaqWEbB9QP9Fz%2F5gJM8GXKZ4piO7TkiW%2FbiZznz0bfBgxT0To48bAhVlzDHJu8uVjZ%2FdkFSuuN39QMpmkrfqsLCNcFbqM99FAk0u7WceH5UGlercNdUr5%2BljKlX7Ib8Lt%2Blc%2BzLKxwIo9ZaZlL1Ur8aJ0R9prCmVcvhUk4x1qiqlusToTywWTaRZTb0duwSAP2tQ6%2FiI1za%2B07NeLCKcp0eVQBSou4a3eYG9Ah%2BMuENGEiZuoN8OhiHPTIv%2BIZkN%2FHp5PCoWNz5jyj8JNWD%2F7pvXB%2B7C72xj6YpUDcIgANI%2F3nyeO9Y4e83as%2BdTeIgcvsvcmdjWSGlxANzF4CcZtXUjJSlJUy0mLPo4l3wE68vGcQHjAK%2Fan7EFaIY64XESgLtqzlA26LMb%2FG0oC7Xg55wat7iM3piLXqFKODyhqQHz5OIJ%2Ffi%2BHC%2B1rrOeFjjRMtlRV1mDBqjwkvp0N1IDtqvJsJyebN1SYW906KBVHUpDJp4nRYbzXazn1uyAeuPOznRFYvYc%2FoxqwWrk8Btan5ZfumbliDk9eL0%2Bqvnn0%2BoosXf2vIcPoasgcoUfO5lsMcVqvwEFwBevJ06sBIcXsJAogprpDDzt49HoLyhwrdpoS%2B1IUAeDX%2BFkG3F47VM1l4d0%2BKMAh8tsu0tYUWU1fRXAtjnvyZEh9Esw00lYYoRcxaH%2Fu%2Fi12hagEmhhw8I8LK%2FK1VvCll6ckWZSNXx66qoJAprd6PywBLuUPyur1Mx8oiVWGP7BYHnXlbai9tXs2vItuQsfGElRSeSYYrMDqW30jHeo%2F5P8Zkv54dNubU0%3D,11,1,0,0,1,#473637938,047,WIRELESS 4.2+EDR,Headset
36, Audifonos Bluetooth I12 Para iPhone Y Android Envio Gratis ,24.99,NA,26,4,6,4.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TIENDA+8-BITS.CL,https://articulo.mercadolibre.cl/MLC-486601906-audifonos-bluetooth-i12-para-iphone-y-android-envio-gratis-_JM,NA,NA,NA,NA,NA,#486601906,NA,NA,NA
37, Audifonos Bluetooth I7s Tws Con Caja De Carga ,12.99,NA,27,10,6,2.165,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CASTLETECEIRL,https://articulo.mercadolibre.cl/MLC-486010828-audifonos-bluetooth-i7s-tws-con-caja-de-carga-_JM,NA,NA,NA,NA,NA,#486010828,NA,NA,NA
38, Audifonos Bluetooh Tipo I 7 Tws iPhone Y Samsung ,11.9,NA,86,44,12,992,NA,Envío a todo el país,NA,NA,1,1,https://perfil.mercadolibre.cl/MAXDESCUENTOSCL,https://articulo.mercadolibre.cl/MLC-474106955-audifonos-bluetooh-tipo-i-7-tws-iphone-y-samsung-_JM,0,0,0,0,1,#474106955,Samsung,NA,NA
39, Audífonos Bluetooth Soundcore Vortex ,59.99,79.990,192,4,6,9.998,NA,Envío gratis a todo el país,NA,NA,4.8,21,https://perfil.mercadolibre.cl/ANKERSTORE?brandId=188,https://articulo.mercadolibre.cl/MLC-463308442-audifonos-bluetooth-soundcore-vortex-_JM,18,2,1,0,0,#463308442,NA,NA,NA
40, Apple Audífono AirPods (2da Gen) ,144.99,179.990,62,3,6,24.165,NA,Envío gratis a todo el país,NA,NA,5,30,https://perfil.mercadolibre.cl/MOBILEHUT?brandId=166,https://articulo.mercadolibre.cl/MLC-488712872-apple-audifono-airpods-2da-gen-_JM,30,0,0,0,0,#488712872,Apple,Airpods con estuche de carga (2da Gen),In-ear
41, Pack 3 Audifonos Deportivos Bluetooth Inalambricos ,10.45,NA,268,388,12,871,NA,Envío a todo el país,NA,NA,3.8,18,https://perfil.mercadolibre.cl/KING.STORE.CHILE,https://articulo.mercadolibre.cl/MLC-450154603-pack-3-audifonos-deportivos-bluetooth-inalambricos-_JM,9,2,3,2,2,#450154603,NA,NA,NA
42, Audífonos Inalámbricos Bluetooth Bose Soundlink 2 Around Ear ,199.99,NA,17,2,6,33.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/GASEI+S.A.?brandId=392,https://articulo.mercadolibre.cl/MLC-472263132-audifonos-inalambricos-bluetooth-bose-soundlink-2-around-ear-_JM,NA,NA,NA,NA,NA,#472263132,Bose,SoundLink II,Over-ear
43, Audífonos Inalámbricos Con Noise Cancelling Wh-1000xm3 ,299.989,NA,28,15,6,49.998,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/-SONY+CHILE?brandId=32,https://articulo.mercadolibre.cl/MLC-488940585-audifonos-inalambricos-con-noise-cancelling-wh-1000xm3-_JM,1,0,0,0,0,#488940585,Sony,WH-1000XM3,Over-ear
44, Audifono Manos Libres Bluetooth Y Musica V 4.1 ,2.99,4.990,206,826,12,249,NA,Envío a todo el país,NA,NA,3.5,4,https://perfil.mercadolibre.cl/OFERTABKNCL,https://articulo.mercadolibre.cl/MLC-451226579-audifono-manos-libres-bluetooth-y-musica-v-41-_JM,1,1,1,1,0,#451226579,NA,NA,NA
45, Audífonos Bluetooth Tipo I8 Mini iPhone/ Samsung Bluetooth ,19.99,NA,22,9,6,3.332,NA,Envío gratis a todo el país,NA,NA,3,2,https://perfil.mercadolibre.cl/MAXDESCUENTOSCL,https://articulo.mercadolibre.cl/MLC-484620041-audifonos-bluetooth-tipo-i8-mini-iphone-samsung-bluetooth-_JM,0,0,2,0,0,#484620041,Samsung,Mini,NA
46, Audifonos Inalambricos Bluetooth Tws K2 AirPods Ios/android ,19.49,NA,41,3,12,1.624,NA,Envío a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/HEXAGONO+IMPORTACIONES,https://articulo.mercadolibre.cl/MLC-464347774-audifonos-inalambricos-bluetooth-tws-k2-airpods-iosandroid-_JM,1,0,0,0,0,#464347774,NA,NA,NA
47, Audífono Inalámbrico Sennheiser Pxc 550 Negro ,199.99,229.990,20,2,6,33.332,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/MOBILEHUT?brandId=477,https://articulo.mercadolibre.cl/MLC-476118783-audifono-inalambrico-sennheiser-pxc-550-negro-_JM,1,0,0,0,0,#476118783,Sennheiser,PXC 550 negro,NA
48, Audífonos Kz Zst + Cable Bluetooth+ Estuche+espumas T400 ,35.98,NA,82,NA,6,5.997,NA,Envío gratis a todo el país,NA,NA,4.8,92,https://perfil.mercadolibre.cl/EARPHONE-PRO-STORECHILE,https://articulo.mercadolibre.cl/MLC-460013442-audifonos-kz-zst-cable-bluetooth-estucheespumas-t400-_JM,74,14,3,1,0,#460013442,KZ,ZST,NA
