search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Marca del celular,Tipo de funda
11, Apple iPhone Xr 64gb 4g Plus Banda28 Mica Funda -phone Store ,649.990,749.990,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(893 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 108.332
			
		
		 sin interés
		
	

	
		","
				$ 108.332
			",NA,Envío gratis a todo el país,NA,NA,4.8,18,https://perfil.mercadolibre.cl/PHONESTORE-RETAILCHILE,https://articulo.mercadolibre.cl/MLC-471445619-apple-iphone-xr-64gb-4g-plus-banda28-mica-funda-phone-store-_JM,15,3,0,0,0,#471445619,Apple,NA,NA
12, Carcasa + Soporte Dragon Ball iPhone X 6 7 8 Plus Xs Max ,7.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				19
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 666
			
		
		 sin interés
		
	

	
		","
				$ 666
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALIZADORA+REGALOCO,https://articulo.mercadolibre.cl/MLC-475108196-carcasa-soporte-dragon-ball-iphone-x-6-7-8-plus-xs-max-_JM,NA,NA,NA,NA,NA,#475108196,NA,Apple,Carcasa
13, Carcasa Logo Apple iPhone 7 Plus / 8 Plus + Lamina De Vidrio ,9.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				13
				vendidos
			
		",(36 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 832
			
		
		 sin interés
		
	

	
		","
				$ 832
			",NA,Envío a todo el país,NA,NA,5.0,1,https://perfil.mercadolibre.cl/CARCASASPUNTOCL,https://articulo.mercadolibre.cl/MLC-477968233-carcasa-logo-apple-iphone-7-plus-8-plus-lamina-de-vidrio-_JM,NA,NA,NA,NA,NA,#477968233,NA,Apple,Carcasa
14, 10 Carcasas Magnética iPhone 8 Plus Por Mayor ,69.990,NA,"
			
				Nuevo
			
			
		",(9 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 11.665
			
		
		 sin interés
		
	

	
		","
				$ 11.665
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALONLINE+EIRL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=g5h4SPxB1bHhwMK40zgvQVhAzOU5izXf7Fen3Gq1q0hcu%2FCY2odTDsb1FhyGLS3PIgEdwNgtIGKoKgkuo7CHH4uT9LkPAz%2FnSMKiujSLARXvHdey0GM9L6UeQBrTESZmCel0SCcn049EGe2nEW%2B%2F%2B50zmb835tC9q8aXOTzlKvkM23GCDocEcVrTyhauaUuiZzRrteJZclSejJ0BxJXukfefl3XLObm1VhwZYDSaU0qBxbwyWFlOIDGAEDJrywBNXfp5ziP%2FqC%2FBkALTz0vFgWOGbnULownprB4QtOGPwjpU0cWMeZosSGErxlGgOJtH6P1SlazSOcGquAUfLFTHCZ77LzGG%2BBXLF06spI8jBga7u3KtLuIqFkxjV8YQIikRNadNkuPUUB0qWiVlu6r3GQ31TwaICkz2NCQumZIwRTy254vFKIhNJJ6HtNozywjxqQoLwLRwZXQUScBa0dYExtAutphYZLDOiJNiKYU0eXJtynyyrruE1izhP%2BGfvXaTXJ32%2Beg0sooSuA3qpCnDWMYcE5RORYhIo8RSjgtMok2Y842S0ezySJW7SxeHjUGFH99TzzbxqRCxw9sNdlY3FzlMX91%2BsApOphlAKa7DO9xx6gvCzS5ebveF81k3Vg2JFBGrgKZqyOLYQIZhSWJaerokznLo1NHzhQOcn6TYXV4EJnmGmrFps%2BE%2Bn7mBR%2F51yuO%2BG%2FyLj9CRlM4lpGRZWidTlX6Qk3rERB0fQJwVMBEhX9C673au0IZx7nlX2Ivl0kAw1hEQ1%2Br68kJniG3YIo3%2FcLbn0ndLQMGdVqtNd6FyLf4XbKRrrqNRFeEHUhjBJIC1EmV9SeSt4SeN6qUww9rT0x62PjO2rWIM2FUJQu%2FrErVh5osRfpfePQmnbiSVeo8qUtVKU80sUkw3oxHdwudKTx1rLI%2F1BIxklVbg%2BrHRFEPMsj2VM%2BvOZqkcG1tT3UHt%2Fv9V2xtXmv%2BouF%2F1%2FfY2lfBZfsxeNCjGfgDWhz2k8YUK2T4o5l8GmD8DDkfWyDOb5eCEAkWFB0x%2Ft1fYhvPgOu6v6yhQKL6IoEf7pIuX6FmZweKOUJVDaPHdELJhbOXju4pNm1XSd1z5ZWnTrQSpiRig9jjuvuXW8UJstOmyRIVxm1pLzpPjnWgI1rGyxLLljo8ShQ3RZTydX%2F%2Btzcel4yjE%2BKmdpCF8KD52onuh1%2BlyrT1htpHJZCAZRDcP4hBYsow5PbH42zyFqqRxOx5WHndPmlAlQSlwJzv7vf31kULhA3fTuE8QG0EX%2BIgMDBCs040aSb7J%2FxVm4Muw%2BVUSVTTmTaKb8fZHg5m1eYOEzG6Zl%2BjnbE1eXU3RzWFty1JJLbSznM85ISiwNiB2amfQMDIbQ44lS0DWC52YL50VRSWY5VVAMW8jj4RyID5UVD4swwcSZJecm1lZa1J2PcsN0aoXvBqXZzPufKmanwCBM%2FHRacNvCZerwzwETNW7O6NbvlHnLmMXkKdkIg2ZOsr7We0mM%2B7GO6RqYdU4d%2FwL1fZZTt714rTp%2Fwk4d8HgocplMvfh1emG8gxM%2BCrsZZTlii3A,NA,NA,NA,NA,NA,#471393023,NA,Samsung,Carcasa
15, Carcasa Love Mei iPhone 7 8 X Y 7 8 Plus - Tecnostrike ,20.990,22.990,"
			
				Nuevo
			
			
				
					 - 
				
				335
				vendidos
			
		",(4 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 3.498
			
		
		 sin interés
		
	

	
		","
				$ 3.498
			",NA,Envío gratis a todo el país,NA,NA,4.1,13,https://perfil.mercadolibre.cl/TECNOSTRIKE,https://articulo.mercadolibre.cl/MLC-435358128-carcasa-love-mei-iphone-7-8-x-y-7-8-plus-tecnostrike-_JM?searchVariation=41841315662,8,1,1,3,0,#435358128,LOVE MEI,Apple,Carcasa
16, Carcasa Original Ipaky 360º iPhone 8 Plus + Vidrio Templado ,13.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3012
				vendidos
			
		",(4 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 2.332
			
		
		 sin interés
		
	

	
		","
				$ 2.332
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MONKEYCOLOR,https://articulo.mercadolibre.cl/MLC-451130493-carcasa-original-ipaky-360-iphone-8-plus-vidrio-templado-_JM,NA,NA,NA,NA,NA,#451130493,Genérico,Apple,Carcasa
17, iPhone 7 / 8 / 7 Plus / 8 Plus Carcasa Magnética | Kyrios ,9.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				38
				vendidos
			
		",(1 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 832
			
		
		 sin interés
		
	

	
		","
				$ 832
			",NA,Envío a todo el país,NA,NA,5.0,1,https://perfil.mercadolibre.cl/TIENDA+KYRIOS,https://articulo.mercadolibre.cl/MLC-470386540-iphone-7-8-7-plus-8-plus-carcasa-magnetica-kyrios-_JM?searchVariation=37721968573,NA,NA,NA,NA,NA,#470386540,LUPHIE,Apple,Carcasa
18, Carcasas Colores iPhone Silicona 6/7/8/x/xs/xr/plus ,6.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				98
				vendidos
			
		",(196 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 582
			
		
		 sin interés
		
	

	
		","
				$ 582
			",NA,Envío a todo el país,NA,NA,5.0,5,https://perfil.mercadolibre.cl/BANANATIENDA,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=7vzrrdGaR7Nm8VcpRSq%2FZOXI%2FX1VpbPi1TX80y4qX4ZqiWk41%2FkWp%2FGXPFOfsOQPKxA%2BPbEVadBoRiHSmJOgt0Rnka1MG2dUfuFvwSMlyKPU10kJdU8JSU3JUsMh3t1kelXxBbOs7kP41sY1Mrx77VMoWfE5fxK4Q8SHQ6JEgP3yW3bbdhGSnmOpc4N1912oUQRVckfdsPj6mm5mcpn8Qo22uA7SRPbnabFuz2yB9lLhWRi8HmOzPAVDChkLrjpBZCVglsHmDTRtNc%2FFu2LeeU8bRRPby%2BM4Djr8sgwuIPk6UCIpRCaAsKstZtqRB92PVAHYbe29lPkSxpVId4AesX2vTvl7eC7PUZwlZ0YBXxR0uglCG7u1AqrNXiezCFIRFvFDrqbGWSBGTLkDTpWKMfG1yK9izKgMEDA%2Bc7qVWtaqM2v5%2BGQg7ggSkmpdnJk4qCYjOgIx3ViZceU1uP0veRBgdITGkkEUpsFStKg5mtSntUBuJUouW7jo6MtN6jOX3VxB%2BcZ4qhXmoa4r9l%2BD7c0rZVzfmZrNxMPUrePKyprilx9lF1QRui2DzNblwbBP6oDRGJE3xv0A4OyBip6WqmytBui6b9Sv5qavRjI6EFHqDEU3husMXMPmq6sMnXdrwo%2FvI37%2FbgBpcL0cXkySfYOucSdAmvUZKC5%2FjHGjICuMreiNbpxUwIJjyedHMWbPqMkfx4fIOWh2fOxWJOApKSAeHyGBWCngPe2VNvB68BWbTdUlc5skoav%2Fk4O%2F93BZAYzjaOpRs0Ja23Ef%2BZ9%2BzQacOD7iRwdbgbkgrD%2FlAvzLkYkw5s1YzykY1hUlsYJRQ3kVxyUfgUzkv0Yc0%2Bdyu%2FdFl5Grm4iuhtTcmP4B%2BEb%2B7dXVsGGKo4mP7H0%2FY4QiN%2BJ2LBkViBXduPUS0%2FJ8d4sblCUjDrknA5VbmjwHqGBBaX9M%2Fw7oK%2BKPoTCoImo%2BPBYtnqmlfpc3aoV4zXbgAu%2FYQFpYz7Z19JdVaKiPOh6arLdc7h0wWkhX4twUyxZq691AIDvNaQL9GjvSmGGM3cIed4IhKD1b8jZ08b4OS2yISIwroiekrw0qm%2Bk6Okmes4i%2BLPn5%2FSn63n3A4cAAwmvxBQkbSF7ys42SxBczSSlyYEHkLlKJq789PU5dacPAzOAsbEQgHA1pjb%2Fs9m7A0Fa4PLrqrSbPV%2FNzFnPL1f3xXcg4DLdwFpO5gGDU3CXTFzbR%2BL6tM1QufpGcB4l1kyug7Uf85%2B825Upz4T5HEQPazu%2BMoiSpbOVaK53Lv9axHOu%2BPBXmQI%2FeQn2ty91mgv86MpYUMuaXFJTvIvOUYM5arihC3auEE8AD72faFwTMlJQCEkdObP7CGNgzRsiuv9Ia%2FPoKBkI8PyFJgWWmb2tof3Muhh8OeFw0JwfozKshopLaNH%2FzUeEznAwOq%2B9FSPbmR8U1GECYNsg3%2BtkeW9nlvoM5j2j9g9elpB9sIqwUlGRBMMb8gUxGqZqTVk8CJwLn19d41m0%2By9tZu7Z1BW2dgCzt3KXgVWUa7%2BW9WzO8RO8pFyqRUm%2FdNQSw8rrBZV1wjRv7,5,0,0,0,0,#492059051,Genérico,Apple,Carcasa
19," Carcasa Antigolpes Metal R-just Classic iPhone Xr,7y8plus ",19.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 1.666
			
		
		 sin interés
		
	

	
		","
				$ 1.666
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ARAGUISS,https://articulo.mercadolibre.cl/MLC-489269436-carcasa-antigolpes-metal-r-just-classic-iphone-xr7y8plus-_JM,NA,NA,NA,NA,NA,#489269436,r-just,Apple,Carcasa
20, Carcasa Transparente Reforzada Para iPhone 8 Plus Miaustore ,1.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				26
				vendidos
			
		",(9 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 166
			
		
		 sin interés
		
	

	
		","
				$ 166
			",NA,Envío a todo el país,NA,NA,5.0,1,https://perfil.mercadolibre.cl/MIAUSTORE.CL,https://articulo.mercadolibre.cl/MLC-453525745-carcasa-transparente-reforzada-para-iphone-8-plus-miaustore-_JM,NA,NA,NA,NA,NA,#453525745,NA,Apple,Carcasa
21, iPhone 7 / 8 / Plus Carcasa Silicona Platered Esr | Kyrios ,7.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				11
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 666
			
		
		 sin interés
		
	

	
		","
				$ 666
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TIENDA+KYRIOS,https://articulo.mercadolibre.cl/MLC-448592292-iphone-7-8-plus-carcasa-silicona-platered-esr-kyrios-_JM?searchVariation=41543798622,NA,NA,NA,NA,NA,#448592292,ESR,Apple,Carcasa
22, Carcasa 360° iPhone 8 Plus 7 Plus + Lámina Negro 3 En 1 ,9.995,NA,"
			
				Nuevo
			
			
				
					 - 
				
				37
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.666
			
		
		 sin interés
		
	

	
		","
				$ 1.666
			",NA,Envío gratis a todo el país,NA,NA,5.0,1,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452824745-carcasa-360-iphone-8-plus-7-plus-lamina-negro-3-en-1-_JM,NA,NA,NA,NA,NA,#452824745,NA,Apple,Carcasa
23, Carcasa 360° iPhone 8 7 Plus + Vidrio Templado Rojo 3 En 1 ,9.995,NA,"
			
				Nuevo
			
			
				
					 - 
				
				11
				vendidos
			
		",(5 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.666
			
		
		 sin interés
		
	

	
		","
				$ 1.666
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452825550-carcasa-360-iphone-8-7-plus-vidrio-templado-rojo-3-en-1-_JM,NA,NA,NA,NA,NA,#452825550,NA,Apple,Carcasa
24, iPhone 6 / 7 / 8 / Plus Carcasa Magnética Premium | Kyrios ,11.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				13
				vendidos
			
		",(14 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 999
			
		
		 sin interés
		
	

	
		","
				$ 999
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TIENDA+KYRIOS,https://articulo.mercadolibre.cl/MLC-464042219-iphone-6-7-8-plus-carcasa-magnetica-premium-kyrios-_JM?searchVariation=41533249095,NA,NA,NA,NA,NA,#464042219,BOTYE,Apple,Carcasa
25, iPhone 7 / 8 / Plus Carcasa Silicona Brillos Esr | Kyrios ,8.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				13
				vendidos
			
		",(1 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 749
			
		
		 sin interés
		
	

	
		","
				$ 749
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TIENDA+KYRIOS,https://articulo.mercadolibre.cl/MLC-446510146-iphone-7-8-plus-carcasa-silicona-brillos-esr-kyrios-_JM?searchVariation=37740180343,NA,NA,NA,NA,NA,#446510146,ESR,Apple,Carcasa
26," Carcasa Magnética iPhone X, Xs, Xs Max, Xr + Lamina Vidrio ",11.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(506 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.998
			
		
		 sin interés
		
	

	
		","
				$ 1.998
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PALMCITO,https://articulo.mercadolibre.cl/MLC-497546294-carcasa-magnetica-iphone-x-xs-xs-max-xr-lamina-vidrio-_JM?searchVariation=40536215842,NA,NA,NA,NA,NA,#497546294,Genérico,Apple,Carcasa
27, Apple iPhone 7/8 Plus Tpu Premium Nillkin - Webphone ,7.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 666
			
		
		 sin interés
		
	

	
		","
				$ 666
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/WEBPHONESPA,https://articulo.mercadolibre.cl/MLC-468866299-apple-iphone-78-plus-tpu-premium-nillkin-webphone-_JM,NA,NA,NA,NA,NA,#468866299,Nillkin,Apple,Carcasa
28, Carcasa Cuero Hanman Billetera iPhone 6 7 8 / Plus + Colores ,15.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				45
				vendidos
			
		",(123 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 1.332
			
		
		 sin interés
		
	

	
		","
				$ 1.332
			",NA,Envío a todo el país,NA,NA,4.4,5,https://perfil.mercadolibre.cl/SMARTBUYCHILE,https://articulo.mercadolibre.cl/MLC-448901342-carcasa-cuero-hanman-billetera-iphone-6-7-8-plus-colores-_JM?searchVariation=35452869692,4,0,0,1,0,#448901342,Hanman,Apple,Carcasa
29, Carcasa Tpu Militar Táctica Camuflaje iPhone X 6 7 8 Plus ,5.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(9 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 499
			
		
		 sin interés
		
	

	
		","
				$ 499
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALIZADORA+REGALOCO,https://articulo.mercadolibre.cl/MLC-474169702-carcasa-tpu-militar-tactica-camuflaje-iphone-x-6-7-8-plus-_JM,NA,NA,NA,NA,NA,#474169702,NA,Apple,Carcasa
30, Carcasa iPhone 7/8 Plus 360° Vidrio Templado Negro Baseus ,9.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 832
			
		
		 sin interés
		
	

	
		","
				$ 832
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BERRIAKLTDA,https://articulo.mercadolibre.cl/MLC-482951470-carcasa-iphone-78-plus-360-vidrio-templado-negro-baseus-_JM,NA,NA,NA,NA,NA,#482951470,Baseus,Apple,Carcasa
31, Carcasa Supreme iPhone 6/6 Plus/7/8/ 7plus / 8 Plus /x ,6.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(15 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 500
			
		
		 sin interés
		
	

	
		","
				$ 500
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/STMA9082314,https://articulo.mercadolibre.cl/MLC-489419502-carcasa-supreme-iphone-66-plus78-7plus-8-plus-x-_JM,NA,NA,NA,NA,NA,#489419502,NA,Apple,Carcasa
32, Funda Brazo Celular Teléfono Brazalete Iphonegalaxy S8 Plus ,1.990,2.786,"
			
				Nuevo
			
			
				
					 - 
				
				20
				vendidos
			
		",(80 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 166
			
		
		 sin interés
		
	

	
		","
				$ 166
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FORCECL,https://articulo.mercadolibre.cl/MLC-458986521-funda-brazo-celular-telefono-brazalete-iphonegalaxy-s8-plus-_JM,NA,NA,NA,NA,NA,#458986521,NA,Apple,Brazalete
33, Carcasa Silicona iPhone 7 / 7 Plus / 8 / 8 Plus ,7.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				39
				vendidos
			
		",(8 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 666
			
		
		 sin interés
		
	

	
		","
				$ 666
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VENTAS.ELECTRONICAS.ONLINE,https://articulo.mercadolibre.cl/MLC-465068263-carcasa-silicona-iphone-7-7-plus-8-8-plus-_JM,NA,NA,NA,NA,NA,#465068263,Baseus,Apple,Carcasa
34, Funda Brazo Armband iPhone 6 Plus Galaxy S8 Plus - Impowick ,3.990,5.466,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(5 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 665
			
		
		 sin interés
		
	

	
		","
				$ 665
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOWICK.SHOP,https://articulo.mercadolibre.cl/MLC-457908422-funda-brazo-armband-iphone-6-plus-galaxy-s8-plus-impowick-_JM,NA,NA,NA,NA,NA,#457908422,Genérica,NA,NA
