search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material
11, Funda iPhone 8 Plus 7 Plus Apple Original Silicona Soft ,630,NA,634,805,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,27,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-636606079-funda-tpu-slim-iphone-6s-7-8-plus-x-xr-xs-max-templado-_JM?searchVariation=28306700078,14,8,2,1,2,#636606079,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr, Xs Max",Sin Marca,TPU,Silicona,Silicona
12, Funda Tpu Slim iPhone 6s 7 8 Plus X Xr Xs Max + Templado ,499,NA,124,18,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,4,https://perfil.mercadolibre.com.ar/CLUBDELCELUOFICIAL,https://articulo.mercadolibre.com.ar/MLA-721627899-funda-rigida-transparente-antigolpe-iphone-5-6s-7-8-plus-x-_JM?searchVariation=34805249032,4,0,0,0,0,#721627899,Apple,"iPhone 6, 6s, 6 Plus, 6s Plus, 7, 7 Plus, 8, 8 Plus X",OEM,Fusion,Acrilico Reforzada,TPU/Policarbonato
13, Funda Rigida Transparente Antigolpe iPhone 5 6s 7 8 Plus X ,943,NA,363,320,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,13,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-711298684-funda-ringke-fusion-original-iphone-x-xs-8-7-plus-antigolpe-_JM?searchVariation=32500121155,11,2,0,0,0,#711298684,Apple,IPHONE 7; 7 PLUS; 8; 8 PLUS; X; XS; XS MAX; XR,Ringke,Fusion,Rugerizada,Acrílico
14, Funda Silicona Premium iPhone 8 7 8 Plus + Vidrio Templado ,589,NA,1575,170,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,180,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-639436625-funda-360-luxury-iphone-6-s-7-8-plus-proteccion-envio-gratis-_JM?searchVariation=27050666986,108,45,12,5,10,#639436625,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
15, Funda Ringke Fusion Original iPhone X Xs 8 7 Plus Antigolpe ,450,NA,525,621,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,18,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-666413028-funda-tpu-rigida-antigolpe-iphone-6s-7-8-plus-x-xs-max-xr-_JM?searchVariation=34620834049,17,0,1,0,0,#666413028,Apple,"iPhone 6, 6s, 6 Plus, 6s Plus, 7, 7 Plus, 8, 8 Plus X, Xs, Xs Max, Xr",Sin Marca,Fusion,Bumper,TPU/Policarbonato
16, Funda 360 Luxury iPhone 6 S 7 8 Plus Proteccion Envio Gratis ,422,NA,1003,170,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,72,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-639436171-funda-360-luxury-para-iphone-6-6s-plus-7-8-plus-proteccion-_JM?searchVariation=33766198741,57,13,2,0,0,#639436171,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
17, Funda Tpu Rigida Antigolpe iPhone 6s 7 8 Plus X Xs Max Xr ,860,NA,1818,234,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,183,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-640386439-funda-cafele-original-tpu-slim-iphone-6s-7-8-plus-xs-max-xr-_JM?searchVariation=29041938955,102,39,19,10,13,#640386439,Apple,"iphone 6, 6plus, 7 y 7 plus, 8, 8 plus, X, Xs, Xs Max, Xr",Cafele,Tpu Slim,Tpu Slim,Gel
18, Funda 360 Luxury Para iPhone 6 6s Plus 7 8 Plus Proteccion ,399,NA,338,898,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,11,https://perfil.mercadolibre.com.ar/CELUGADGETS,https://articulo.mercadolibre.com.ar/MLA-735900525-funda-tpu-reforzada-diamantes-iphone-6-7-8-plus-x-xr-xs-max-_JM,7,2,1,0,1,#735900525,Apple,"iphone  7, 8, X",Genérico,Tpu Reforzada Diamantes,Tpu Reforzada Diamantes,TPU/Policarbonato
19, Funda Cafele Original Tpu Slim iPhone 6s 7 8 Plus Xs Max Xr ,552,NA,1156,10,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,64,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-692079495-funda-cafele-tpu-slim-para-iphone-x-7-8-plus-xs-max-xr-wow-_JM?searchVariation=18526555706,49,12,2,0,1,#692079495,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,TPU,Rugerizada,TPU/Policarbonato
20, Funda Rigida Transparente Antigolpe iPhone 5 6s 7 8 Plus X ,800,NA,246,399,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,10,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745476453-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-baseglass-_JM?searchVariation=31080576366,7,1,2,0,0,#745476453,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
21, Funda Tpu Reforzada Diamantes iPhone 6 7 8 Plus X Xr Xs Max ,760,NA,161,654,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,7,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-666367720-funda-tpu-rigida-antigolpe-iphone-6s-7-8-plus-x-xs-max-xr-_JM?searchVariation=34622412465,7,0,0,0,0,#666367720,Apple,"iPhone 6, 6s, 6 Plus, 6s Plus, 7, 7 Plus, 8, 8 Plus X, Xs, Xs Max, Xr",Sin Marca,Fusion,Silicona,Silicona
22, Funda Cafele Tpu Slim Para iPhone X 7 8 Plus Xs Max Xr Wow! ,813,NA,271,163,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3.3,8,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-665943616-funda-metalica-magnetica-vidrio-iphone-x-xsmax-7-8-6-plus-_JM?searchVariation=28794239910,2,2,2,0,2,#665943616,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
23, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr Baseglass ,502,NA,1051,282,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,24,https://perfil.mercadolibre.com.ar/TECHYOK,https://articulo.mercadolibre.com.ar/MLA-699391515-funda-silicona-silicone-case-iphone-7-8-plus-x-original-_JM,19,4,1,0,0,#699391515,Apple,7 8 Plus X,Apple,7 8  Plus X,Silicona,Silicona
24, Funda Tpu Rigida Antigolpe iPhone 6s 7 8 Plus X Xs Max Xr ,487,NA,222,157,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,7,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-754756123-funda-marmol-iphone-6-s-7-8-plus-xs-max-proteccion-tpu-flex-_JM?searchVariation=29066340868,7,0,0,0,0,#754756123,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus; Iphone X; Iphone XS Max; XR,Norcel,Marmol,Flexible,TPU/Policarbonato
25, Funda Metalica Magnetica Vidrio iPhone X Xsmax 7 8 6 Plus ,480,NA,142,89,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3,6,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-684168699-funda-tpu-slim-transparente-iphone-6s-7-8-plus-x-xr-xs-max-_JM?searchVariation=28306508127,2,0,1,2,1,#684168699,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr, Xs Max",Sin Marca,TPU,Silicona,Silicona
26, Funda Silicona Silicone Case iPhone 7 8 Plus X Original ,487,NA,220,10,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,5,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-756243896-funda-cafele-super-fina-slim-p-iphone-x-7-8-plus-xs-max-xr-_JM?searchVariation=36656773073,4,1,0,0,0,#756243896,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,Super Fina,Rugerizada,TPU/Policarbonato
27, Funda Marmol iPhone 6 S 7 8 Plus Xs Max Proteccion Tpu Flex ,635,NA,142,161,6 cuotas sin interés,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,7,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-751607491-funda-360-luxury-iphone-6-6s-plus-7-plus-vidrio-6-cuotas-_JM?searchVariation=38635191309,6,1,0,0,0,#751607491,Apple,IPHONE 6; 6 PLUS; 7; 7 PLUS; 8; 8 PLUS,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
28, Funda Tpu Slim Transparente iPhone 6s 7 8 Plus X Xr Xs Max ,1310,NA,214,225,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,20,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-714609040-funda-cafele-tpu-slim-iphone-6s-7-8-plus-x-xs-max-glass-5d-_JM?searchVariation=29057070704,18,1,1,0,0,#714609040,Apple,"iPhone 6/6s, iPhone 6/6s Plus, iPhone 7, iPhone 7 plus, iPhone 8, iPhone 8 plus, iPhone X 10",Cafele,TPU,TPU (Silicona Flexible),TPU/Policarbonato
29, Funda Cafele Super Fina Slim P/ iPhone X 7 8 Plus Xs Max Xr ,550,NA,202,199,6 cuotas sin interés,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,11,https://perfil.mercadolibre.com.ar/GENERACIONUNO,https://articulo.mercadolibre.com.ar/MLA-645676402-funda-silicona-premium-iphone-8-7-8-plus-7-plus-vidrio-_JM,8,2,1,0,0,#645676402,Apple,"Iphone 7, Iphone 7 Plus, Iphone 8, Iphone 8 Plus.",Soul,Cover,Silicone,Silicona
30, Funda 360 Luxury iPhone 6 6s Plus 7 Plus + Vidrio + 6 Cuotas ,899,999,619,791,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,225,https://perfil.mercadolibre.com.ar/SERVICIOSLINK,https://articulo.mercadolibre.com.ar/MLA-610149261-funda-iphone-7-7-plus-8-plus-ringke-anti-impacto-vidrio-_JM?searchVariation=34074876941,180,34,9,0,2,#610149261,Apple,iphone 7 7 plus 8 8plus X,Ringke,Fusion,Fusion Anti Impacto,Acrílico
31, Funda Cafele Tpu Slim iPhone 6s 7 8 Plus X Xs Max + Glass 5d ,1199,NA,211,271,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,17,https://perfil.mercadolibre.com.ar/TEKHNETSHOP,https://articulo.mercadolibre.com.ar/MLA-703697533-funda-silicone-apple-original-iphone-8-y-8-plus-7-templado-_JM,11,4,1,0,1,#703697533,Apple,iPhone,Apple,Funda Silicone Case,NA,Silicona
32, Funda Silicona Premium iPhone 8 7 8 Plus 7 Plus + Vidrio ,890,NA,838,9713,6 cuotas sin interés,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,86,https://perfil.mercadolibre.com.ar/SERVICIOSLINK,https://articulo.mercadolibre.com.ar/MLA-609909202-funda-ringke-fusion-iphone-5-se-6-6s-7-8-plus-xs-xr-xs-max-_JM,74,11,0,1,0,#609909202,Apple,iphone 6 6s plus,Ringke,Fusion,Fusion Anti Impacto,Acrílico
33, Funda iPhone 7 7 Plus 8 Plus Ringke Anti Impacto + Vidrio ,1245,NA,72,220,6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-765237899-funda-magnetica-vidrio-iphone-6-7-8-plus-x-envio-cuotas-_JM?searchVariation=31717910080,NA,NA,NA,NA,NA,#765237899,Apple,Iphone X;Iphone Xs Max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6; Iphone 6 Plus; Iphone Xr,Norcel,Magnetica,Bumper,TPU/Policarbonato
34, Funda Silicone Apple Original iPhone 8 Y 8 Plus /7 +templado ,1133,NA,294,163,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,28,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-677977788-funda-metalica-magnetica-vidrio-ip-786plusx-xs-max-envio-_JM?searchVariation=28794603404,21,2,1,1,3,#677977788,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
35, Funda Ringke Fusion iPhone 5 Se 6 6s 7 8 Plus Xs Xr Xs Max ,999,NA,347,2970,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,33,https://perfil.mercadolibre.com.ar/CELUGADGETS,https://articulo.mercadolibre.com.ar/MLA-692505820-funda-ringke-fusion-para-iphone-xs-max-templado-_JM?searchVariation=35219964057,25,2,3,3,0,#692505820,Apple,iPhone Xs Max,Ringke,Fusion,Tpu Antigolpe,TPU/Policarbonato
36, Funda Magnetica +vidrio iPhone 6 7 8 Plus X + Envio + Cuotas ,1110,NA,114,400,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,2.8,4,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745477719-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-envio-_JM?searchVariation=26970228366,1,0,1,1,1,#745477719,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
37, Funda Metalica Magnetica Vidrio Ip 786plusx Xs Max + Envio ,300,NA,58,92,12 cuotas,NA,NA,Envío a todo el país,NA,NA,2,1,https://perfil.mercadolibre.com.ar/OSIRIS.FUNDAS,https://articulo.mercadolibre.com.ar/MLA-759491454-funda-personalizada-foto-iphone-5-6s-7-8-plus-x-_JM?searchVariation=36313195228,0,0,0,1,0,#759491454,Apple,Iphone 5 6 6s 7 8 plus X,Apple,Personalizada,TPU transparente,TPU/Policarbonato
38, Funda Ringke Fusion Para iPhone Xs Max +templado ,1560,NA,42,399,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3,4,https://perfil.mercadolibre.com.ar/TIENDASHOPEALOML,https://articulo.mercadolibre.com.ar/MLA-740833788-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-glass-5d-_JM?searchVariation=26139784899,2,0,0,0,2,#740833788,Apple,"Iphone 7, Iphone 8, Iphone 7 Plus, Iphone 8 Plus, Iphone X y Iphone Xs",TiendaShopealo,360º Magnetico,360º Magnetico,Aluminio
39, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr + Envio ,199,NA,175,825,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,8,https://perfil.mercadolibre.com.ar/THEPHONE_BSAS,https://articulo.mercadolibre.com.ar/MLA-686867875-brazalete-deportivo-correr-running-iphone-6-7-8-plus-7-plus-_JM,6,2,0,0,0,#686867875,Apple,iphone 6 7 8 plus,Universal,brazalete,NA,Neopreno
40, Funda Personalizada Foto iPhone 5 6s 7 8 Plus X ,170,NA,430,1005,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,11,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-636606930-funda-tpu-slim-transparente-iphone-6s-7-8-plus-x-xr-xs-max-_JM?searchVariation=28306495671,7,2,1,1,0,#636606930,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr Xs Max",Sin Marca,TPU,Silicona,Silicona
41, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr +glass 5d ,225,NA,48,2,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5,1,https://perfil.mercadolibre.com.ar/MIPEDIDOWEB2018,https://articulo.mercadolibre.com.ar/MLA-773473891-funda-tpu-simil-fibra-carbono-iphone-6-6-plus-7-8-8s-x-xr-xs-_JM?searchVariation=33586515185,1,0,0,0,0,#773473891,Apple,"6, 6s, 7, 8, 6 Plus, 7 Plus, 8 Plus, x, xr, xs, xs max",TPU,Tpu de Carbono,Tpu Rugged,TPU/Policarbonato
42, Brazalete Deportivo Correr Running iPhone 6 7 8 Plus 7 Plus ,822,NA,197,148,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,24,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-682946258-funda-360-luxury-iphone-6-s-7-8-plus-templado-envio-gratis-_JM?searchVariation=27544127549,14,3,3,4,0,#682946258,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
43, Funda Tpu Slim Transparente iPhone 6s 7 8 Plus X Xr Xs Max ,1110,NA,54,400,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4,4,https://perfil.mercadolibre.com.ar/TIENDASHOPEALOML,https://articulo.mercadolibre.com.ar/MLA-745479419-funda-magnetica-metalica-iphone-7-8-plus-x-xs-max-xr-envio-_JM?searchVariation=30431339385,3,0,0,0,1,#745479419,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",TiendaShopealo,Magnetica Metalica,Magnetica Metalica,Aluminio
44, Funda Tpu Simil Fibra Carbono iPhone 6 6 Plus 7 8 8s X Xr Xs ,999,NA,210,191,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,13,https://perfil.mercadolibre.com.ar/TEKHNETSHOP,https://articulo.mercadolibre.com.ar/MLA-628493568-funda-100-madera-originl-3d-iphone-78plus-x-xs-xr-max-_JM,10,2,0,0,1,#628493568,Apple,Iphone 7 8 X Xs XR MAX,OEM,iPhone 7 / 7 PLUS /8 /8 PLUS /X/XS/XR/XS MAX,Flip Cover,Madera
45, Funda 360 Luxury iPhone 6 S 7 8 Plus + Templado Envio Gratis ,499,NA,67,913,12 cuotas,NA,NA,Envío a todo el país,NA,NA,5,2,https://perfil.mercadolibre.com.ar/CRAZYSTATION,https://articulo.mercadolibre.com.ar/MLA-746335356-funda-iphone-7-plus-apple-original-silicona-villa-crespo-_JM,2,0,0,0,0,#746335356,Apple,8 PLUS / 7 PLUS,Apple,Silicone Case,Bumper,Silicona
46, Funda Magnetica Metalica iPhone 7 8 Plus X Xs Max Xr + Envio ,650,NA,256,760,12 cuotas,NA,NA,Envío a todo el país,NA,NA,4.4,13,https://perfil.mercadolibre.com.ar/CRAZYSTATION,https://articulo.mercadolibre.com.ar/MLA-655326176-funda-iphone-8-plus-7-plus-apple-original-silicona-templado-_JM,8,2,3,0,0,#655326176,Apple,8 Plus / 7 Plus,Apple,Silicone Case,Bumper,Silicona
47, Funda 100% Madera Originl 3d iPhone 7/8/plus X Xs Xr Max ,797,NA,125,10,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,5,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-756240355-funda-cafele-super-fina-p-iphone-x-7-8-plus-xs-max-xr-envio-_JM?searchVariation=29635847356,4,1,0,0,0,#756240355,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,Super Fina,Rugerizada,TPU/Policarbonato
