search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Linha,Modelo,Modelo alfanumérico,Tipo de alimentação,Tipos de cabeças,Tempo de funcionamento,Peso
11, Maquina De Barbear Kemei Km-1102 ,81,100,"
			
			
				
				441
				vendidos
			
		",(724 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 681
		
		 sem juros
		
	

	
		",81,NA,NA,NA,NA,4.4,44,https://perfil.mercadolivre.com.br/TOPDEALSBR?brandId=2069,https://produto.mercadolivre.com.br/MLB-1205627112-maquina-de-barbear-kemei-km-1102-_JM,29,9,3,2,1,#1205627112,Kemei,NA,KM-1102,NA,NA,NA,NA,NA
12, Barbeador Elétrico Máquina Shaver Kemei Bivolt Recarregável ,43,NA,"
			
				Novo
			
			
				
					 - 
				
				634
				vendidos
			
		",(61 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 733
		
		 sem juros
		
	

	
		",33,NA,Envio para todo o país,NA,NA,4.1,248,https://perfil.mercadolivre.com.br/ARS+NET,https://produto.mercadolivre.com.br/MLB-984457685-barbeador-eletrico-maquina-shaver-kemei-bivolt-recarregavel-_JM,134,57,28,10,19,#984457685,Kemei,Shaver,RSCW5500,NA,Recarregável,Removíveis,30 MINUTOS,124 g
13, Barbeador E Aparador Philips Mg1100/16 2em1 À Prova D'água ,129,NA,"
			
				Novo
			
			
				
					 - 
				
				527
				vendidos
			
		",(195 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1233
		
		 sem juros
		
	

	
		",33,NA,Frete grátis,NA,NA,4.5,31,https://perfil.mercadolivre.com.br/EDUELETRO+OFICIAL,https://produto.mercadolivre.com.br/MLB-822191599-barbeador-e-aparador-philips-mg110016-2em1-prova-dagua-_JM,22,6,1,1,1,#822191599,Philips,Series 1000,Mg1100/16,MG1100/16,NA,NA,NA,128 g
14, Barbeador Elétrico Philips One Blade Oneblade 2510 Garantia ,148,NA,"
			
			
				
				228
				vendidos
			
		",1,"
	
		
			
		
		12x 
		
			
				R$ 1241
		
		 sem juros
		
	

	
		",41,NA,Frete grátis,NA,NA,4.4,1518,https://perfil.mercadolivre.com.br/WE+MARKET?brandId=1869,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=5UreT8uhQ%2BNTmggRoy5hiEoadxGGowpnnl3HfKYloAV8pk8%2BLbXD11U5UQlaDYwsE%2FQTni%2FwvLhbm4Ye%2FFGF3Os1AoI4GmIpQwSUa%2BoYC4HmC3B%2BvcsBL8egxBfgUwwDsUUSWGE%2BpVu0No4YdhBTaQz9Gx%2FzZWXWHut%2BuEXScBrGmQqWSvqKq7putGdLMeo3JJYSzucwjivdeAgYZtz20US2ShjuA9FKLlivAUN%2FaKvMrCyu0OKXFJ%2BHYOmdFMAWGWqjvhOwM69xoilOiYL3eSEteK3io1JOm1paaf7Zu6tPZuyq8JfUs6pMpXByXqvJE2iW7V1%2FGXLxOgpLUzXWF7blFf6XjMtDn25QE2C3xj1ztKLchcsQOhqGpeyzTBhYywb0s1yM2aWMGXRMTGGWUZvtBZXGaBXuh9bux11DY1j926R%2BO03nl9aREYSbuIo%2FlXlXsEfqkP%2F2HKpEtkNQFS3xKlBkw7LSalH4DQHP7Cl47B1bdd4Klz7niaXrDxO6taGA3G9N%2Bdv%2BcFsdmEGbXLa1494YjFuhQZ2dDQAYBHETU%2BbrWxgqCG%2B%2BqsijakddqCw1ACXeBoZg48z%2FgsgGjGrH7I%2FMbPbOCOUiqreEHvEXHst9Sg63A5AbdotlXN9skLKU917JJfzm9H0Eu45O3ksiUF6R%2FQrXmgIgBecGMihQnJ7qalG5%2B%2Fgl%2F4IwjxCiNBF%2BxEllkbUoBWOqYjcpcaYtwJs5T1JdgNlzH8JEKtkOt6VLGi1%2FdaVrRCqOfa0PXAMbDTifNWuXDWPl1lFb5QXmipUgb1HRZbPDw63ws2YSvusiU9gVuur9uMbqp4rC546DLaZ18WoetOzh%2FRpppGlX8b3pz1gUEIi%2BIrhl5SCcu8Ng7CyHEdNVXCkDi6eitgl6WEB8oxotnWALVE5Z7CooicpTr%2BhfxEeqw%2BcSg%2BSoXi3qKA7CWg%2BaiTM7%2Fp6ssAEo6vw9FavKBbuRfIcsEBYYenCfmSvkMRYnQbzj6rc8I4VONfqTar293Z%2F1OmDEj1x0R2VsbtkJRltgr8zmblXYnW1nWjmQSfRFbhdjbXAnZxibbrOzqu%2FRfTOO4rh7bTiWiPE2IA64AOkfvDaIIZ19ifpop6v8NyXP7DkUclCYsb7mhzBBvfGS9ITghWMunBtvRDH2as7d6Rvaue9%2F0MrKSBm1m2zRXCzy1j2GfXlnkEucDfzEzjLl0qznIlsP0IIAlRm%2BOA3oVPNNF5gUl%2FkBt59RJVU5a1ceUngdO0qrXsWpO81UN0XA1zmsSMD8%2BHn30mHgZ2k320l4F7K9KMyVZTYMfIoAodZpAtrEK86OQ%2Flu0k%2BRoJaRqF6nQWXoVqNuHosdT5c%2FU5KWgznD1GDetEUgqGE71oVB%2Fn5i0rMXMACtgSoIGifl2NKt68D%2FlCe4LeF45Pkwl1l86NfWvk77aa266TeED6uCX0%2BpEagUA3wWXx41%2F10ryPhBl9enh3qI24peRYH7CHoX9NrIruu1Y7aynEf9xtSVYH1BU3hydz2yyHJRtDFXFiJefP1YE173imjd5b1%2FhdnL8l9gPi9rxqoFKASXtv%2Bu3p5WL5Z6fB%2FQUed%2BXMD9saQYbgFRYVeEO6K6BSk%2BZUodCQAw90RyTC0Z2l6%2BsbWCsl8wCU4fz2hNxG%2BILr10C1jobewZS89f%2BGnWASWoO1S7c%2BZ0NlHj%2FvZcrVAe6PFN7h7ugTseP1P8ycdGW97QtfdwpNsmHTbA4gtqoqvtAG57,1041,267,101,40,69,#1193894109,Philips,OneBlade,QP2510/10,NA,Elétrica,Flexíveis,30 Minutos,NA
15, Barbeador Elétrico Philips Aparador Recarregavél At756/16 ,279,NA,"
			
				Novo
			
			
				
					 - 
				
				658
				vendidos
			
		",(24 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 2325
		
		 sem juros
		
	

	
		",25,NA,Frete grátis,NA,NA,4.6,399,https://perfil.mercadolivre.com.br/EDUELETRO+OFICIAL,https://produto.mercadolivre.com.br/MLB-791555820-barbeador-eletrico-philips-aparador-recarregavel-at75616-_JM,312,53,20,6,8,#791555820,Philips,3000,AT756/16,AT756/16,Recarregável,NA,60,NA
16, Barbeador Elétrico Maquina De Barbear Recarregável Promoção ,35,NA,"
			
				Novo
			
			
				
					 - 
				
				515
				vendidos
			
		",(485 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 648
		
		 sem juros
		
	

	
		",48,NA,Envio para todo o país,NA,NA,4.4,1518,https://perfil.mercadolivre.com.br/FGK+VENDAS,https://produto.mercadolivre.com.br/MLB-1120276544-barbeador-eletrico-maquina-de-barbear-recarregavel-promoco-_JM,14,12,6,1,9,#1120276544,Philips,3 cabeças,QP2510/10,QP2510/10,Recarregável,Removíveis,NA,NA
17, Máquina De Barbear Aparador Barbeador Elétrico Barba Philips ,104,NA,"
			
				Novo
			
			
				
					 - 
				
				1025
				vendidos
			
		",(325 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 995
		
		 sem juros
		
	

	
		",95,NA,Envio para todo o país,NA,NA,4.6,40,https://perfil.mercadolivre.com.br/REDE_BH_ELETRO,https://produto.mercadolivre.com.br/MLB-957545068-maquina-de-barbear-aparador-barbeador-eletrico-barba-philips-_JM,28,7,4,1,0,#957545068,Philips,Multigroom,MG3711/15,MG3711/15,Recarregável,NA,Até 60 minutos,0.63 kg
18, Aparador Barbeador Elétrico Kemei 8 Em 1 Multigroom Kit ,89,NA,"
			
				Novo
			
			
				
					 - 
				
				493
				vendidos
			
		",(507 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 859
		
		 sem juros
		
	

	
		",59,NA,Envio para todo o país,NA,NA,4.6,42,https://perfil.mercadolivre.com.br/FGK+VENDAS,https://produto.mercadolivre.com.br/MLB-1115632925-aparador-barbeador-eletrico-kemei-8-em-1-multigroom-kit-_JM,32,7,0,1,2,#1115632925,Kemei,Multigroom,KM500,NA,Elétrica,Planos,8 horas,NA
19, Aparador Barbeador Elétrico Nova Nhc Bivolt Barba Perna ,22,NA,"
			
				Novo
			
			
				
					 - 
				
				654
				vendidos
			
		",(1154 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 570
		
		 sem juros
		
	

	
		",70,NA,Envio para todo o país,NA,NA,3.8,26,https://perfil.mercadolivre.com.br/NBW+NOTEBOOKS,https://produto.mercadolivre.com.br/MLB-873226808-aparador-barbeador-eletrico-nova-nhc-bivolt-barba-perna-_JM,11,8,2,1,4,#873226808,Nova,NHC,NHC,NA,Recarregável,Planos,1 hora,NA
20, Barbeador Elétrico Á Prova D´água - Relax Multi Groom ,149,NA,"
			
			
				
				161
				vendidos
			
		",(9 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1249
		
		 sem juros
		
	

	
		",49,NA,Frete grátis,NA,NA,4.2,5,https://perfil.mercadolivre.com.br/MNLDISTRIBUIDORA?brandId=1738,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=T%2BHkia3md6GeVepZhk4JysvwxfhbAiq4Nt0vg4mjmcc7diWXh4R9Wdr5yuEc81qYPfgIhaIXyV%2Bdrcb8KHDUbq8%2BbMsMuOv3yrdYFNb91NTIL1P1sTfUqSbOKj5VKNGM7N6Nez07OAjRZJDNfPnEc2puZoZ892qXT4wGmzoBj2RaG9EHqRHnYi7ueZPPtGKeYYVGwa5%2BZjB7s7v0HHDEhv2uK6NzDVgSTgG19YvtzUDrIZOzRx2cDvGwf38xKJwTvIhweG4SAJ3ZjE21c%2FvKGXR33KV2g%2BElyhN8m4YxvzgS2UEwWGZub%2BkQA72zlxkazKcv%2BE7%2FYAK9libYgTDZZ61rQMJRVEedq0Bus8MrU1OuC69lcNAbufDyfhKkKc5kd4vtF1bEgWsxtP9r7lHKTxFwLeyNzOAgBn7UsLwEbWHHLB%2FAWdpGLNw%2B5g1yA394dy202aJDGdFE3Y7Pnlx4eSXXEJ4Y3aCU6uY43lbOy0yHUnSIznc2caGX15qGMmF2w5H5O4EM%2BbK%2B8Fx8idHi%2BBYu4NHHUZwucLuuHV%2BUpuBQT2bFXYSQ1vSjaRgI5dM%2BYjBeVyGVmMBGM9y3KXkP8D6HvzaR4iwpG8sk%2F9cQ29qbAzV%2F%2Fqdmseu965QJxFQRcDmBWtwd4kgM7bK2e7YA8LJ3fiyt7KswaVV0GbepIna%2B%2FNd%2FcvLoSl2ByaLR4eIBuPwKcGfDEnOhIGv6Uk8cx8BSbXr7KyfwpBcukyvLUaaHOzCJnChRDdard80AQ83xJA92YmCUdSxJKig1FTjaTDmEXKAn52pPdsmH0SThtMlwBC%2FJyRySU04WiUgcIwz%2BGyHnbeBJpYDZGjEn8JWths63uQecGotJQkf4kW8xBVChhjJeJrpuSOwZVgKkLzBy9JTn7iPBvY%2BV35lQz2VDB4d%2FmY%2B99lhsAgJeATRPl80une2fWh7LPIhw3%2FwmiHnjCTA%2FrbBJ1OLUH%2FMrujLCMfy34%2F8TEsXvft1AMit39bZRVGoj7aZKGjU67RFH2U1M6i3smjUJLniW89mas4oWk%2BBmgHfwxOe1xv95%2FTLmU08MqVlvgdTnCyJPU4N9Cp%2F1fS08oUEs3Z5Kltl99xFtWKAzETUmancVYEJvoK%2B548yrl2cdrFbBFkkSPMoa6kOagL3EZR%2B%2FfCDuJ1%2BlrlyVrgt1ZrC9zfFiSM%2B4kgcfonUpmis4l0XyZiCbaoCTNk1qfg%2FwzwXTI%2FFCDnSEK7yQj%2FxyYL4m3yiCW7Oro8svDWoYX6gtQLonkZfwVKr%2FtNoGEydkHDvDSGTLcFugfhoMpKQywx%2BX0r6ykHvdZTOW4lou8D9g2yW8GrmThjYYpFKwHH0G464CyaoE1xb9jfPwBWIoRExheLf4pePXyK4vaU2XakqU7D5hlNFcx8su807m8HgIXX4Lykf3ODHwHh8MRJySMxhCo6vaMBg4OK55WbG9Um30AxQdMUS12zs9%2BPwg6isjVnnYCpnpE5nbju67JK%2FV%2F4iPkuv79dnmTDBNEIUG8W6KzgeygUgof%2FvugDwhCvNPk8UYSZ7QhjWdYp42iHtzByFyQAChUgW3lrFnNgfy4R5QjVY0%2FwbDFe468zzBz9seWVxDRegPPKkUR9xnuf6sCRaaEdC0cywdZ6%2FZT1P3HENxtRIOqiVTJYNApg%2B55gVIHrxYrDLm4nRkEOJblvzxC8fHU0kn8K8ULZTaOdBImfdDiALou6HPbxHUPDRus6ru,3,0,2,0,0,#1223500996,Relaxmedic,Relax Beauty,RB-AM0249A,NA,Elétrica,Removíveis,NA,NA
21, Kemei Km 1102-shaver Barbeador-máquina De Barbear +garantia! ,90,NA,"
			
				Novo
			
			
				
					 - 
				
				211
				vendidos
			
		",(12 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 751
		
		 sem juros
		
	

	
		",51,NA,Envio para todo o país,NA,NA,4.4,44,https://perfil.mercadolivre.com.br/SISTEMA+NOVO.COM,https://produto.mercadolivre.com.br/MLB-1253942180-kemei-km-1102-shaver-barbeador-maquina-de-barbear-garantia-_JM,29,9,3,2,1,#1253942180,Kemei,Barbeadores,KM-1102,NA,Corrente direta,Removíveis,NA,NA
22, Barbeador Elétrico Philips Seco E Molhado Maquina De Barbear ,129,NA,"
			
				Novo
			
			
				
					 - 
				
				2182
				vendidos
			
		",(208 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1077
		
		 sem juros
		
	

	
		",77,NA,Frete grátis,NA,NA,4.7,191,https://perfil.mercadolivre.com.br/FRATELLI+BH,https://produto.mercadolivre.com.br/MLB-703220356-barbeador-eletrico-philips-seco-e-molhado-maquina-de-barbear-_JM,151,33,4,1,2,#703220356,Philips,NA,3711,MG3711/15,Elétrica,NA,60 min,0.63 kg
23, Barbeador Elétrico Philips Seco Ou Molhado A Prova D'água ,164,NA,"
			
				Novo
			
			
				
					 - 
				
				850
				vendidos
			
		",(161 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1576
		
		 sem juros
		
	

	
		",76,NA,Frete grátis,NA,NA,4.4,342,https://perfil.mercadolivre.com.br/SHOPL%C3%82NDIA,https://produto.mercadolivre.com.br/MLB-803751007-barbeador-eletrico-philips-seco-ou-molhado-a-prova-dagua-_JM,236,54,29,10,13,#803751007,Philips,AquaTouch,S1030,HQ6976/16,Elétrica,Flexíveis,45 m,NA
24, Maquina De Barbear Aparador Elétrico 3 Em 1 Kemei 6558 ,59,NA,"
			
				Novo
			
			
				
					 - 
				
				306
				vendidos
			
		",(29 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 595
		
		 sem juros
		
	

	
		",95,NA,Envio para todo o país,NA,NA,4.1,22,https://perfil.mercadolivre.com.br/SPRITS2STORE,https://produto.mercadolivre.com.br/MLB-1175859017-maquina-de-barbear-aparador-eletrico-3-em-1-kemei-6558-_JM,13,4,1,2,2,#1175859017,Kemei,Barbeador/Aparador/Cortador,KM-6558,NA,Elétrica,Removíveis,60 min,NA
25, Maquina Barbeador Kemei Shaver Km-2024 Bivolt Oferta ,67,NA,"
			
				Novo
			
			
				
					 - 
				
				331
				vendidos
			
		",(45 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 650
		
		 sem juros
		
	

	
		",50,NA,Envio para todo o país,NA,NA,4.2,19,https://perfil.mercadolivre.com.br/HAIBRASIL,https://produto.mercadolivre.com.br/MLB-1240923587-maquina-barbeador-kemei-shaver-km-2024-bivolt-oferta-_JM,11,4,2,1,1,#1240923587,Kemei,maq barbear,KM-2024,NA,NA,Flexíveis,NA,NA
26, Maquina Aparador Elétrico Barba Perna Nhc-301 Bivolt ,22,NA,"
			
				Novo
			
			
				
					 - 
				
				698
				vendidos
			
		",(4 disponíveis),NA,NA,NA,Envio para todo o país,NA,NA,4.3,42,https://perfil.mercadolivre.com.br/OLIVEIRA.SHOP.,https://produto.mercadolivre.com.br/MLB-702721575-maquina-aparador-eletrico-barba-perna-nhc-301-bivolt-_JM,25,10,4,1,2,#702721575,IMPOrt,Máquina,NHC,NA,Recarregável,Removíveis,2 horas,NA
27, Barbeador Elétrico Philips One Blade 2521 Original !!! ,169,NA,"
			
				Novo
			
			
				
					 - 
				
				180
				vendidos
			
		",(44 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1416
		
		 sem juros
		
	

	
		",16,NA,Frete grátis,NA,NA,4.7,460,https://perfil.mercadolivre.com.br/LILI+OFICIAL,https://produto.mercadolivre.com.br/MLB-1054101808-barbeador-eletrico-philips-one-blade-2521-original--_JM,383,63,18,6,5,#1054101808,Philips,OneBlade,QP2521/10,NA,Recarregável,NA,45 m,NA
28, Barbeador Maquina Elétrico Bivolt Recarregável Shaver Luxo ,31,NA,"
			
				Novo
			
			
				
					 - 
				
				331
				vendidos
			
		",(4 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 592
		
		 sem juros
		
	

	
		",92,NA,Envio para todo o país,NA,NA,4.9,16,https://perfil.mercadolivre.com.br/MAGAZINE+NOBREAK,https://produto.mercadolivre.com.br/MLB-1190615421-barbeador-maquina-eletrico-bivolt-recarregavel-shaver-luxo-_JM,15,0,1,0,0,#1190615421,Kemei,Shaver,RSCW-5500,NA,Recarregável,Removíveis,30 min,124 g
29, Barbeador Aparador Oneblade Philips 2 Qp2510/10 Original ,129,NA,"
			
				Novo
			
			
				
					 - 
				
				445
				vendidos
			
		",(15455 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1075
		
		 sem juros
		
	

	
		",75,NA,Frete grátis,NA,NA,4.4,1518,https://perfil.mercadolivre.com.br/JOVAL+INFORMATICA1,https://produto.mercadolivre.com.br/MLB-1091892272-barbeador-aparador-oneblade-philips-2-qp251010-original-_JM,1041,267,101,40,69,#1091892272,Philips,OneBlade,QP2521/10,NA,Recarregável,Removíveis,30 m,NA
