search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Modelo
319," Funda Para iPhone 8 Plus, Eraglow Funda Trasera Para iPhone ",50.9,NA,0,99,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-500576533-funda-para-iphone-8-plus-eraglow-funda-trasera-para-iphone-_JM#position=1&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#500576533,iPhone,Eraglow,EG-B23-RG
320, Ice-bingo Funda Para Batería Para iPhone 8 Plus6s Plus7 Pl ,275,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-502137909-ice-bingo-funda-para-bateria-para-iphone-8-plus6s-plus7-pl-_JM#position=2&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#502137909,NA,ICE-BINGO,-
321," Funda iPhone 8 Plus, Supcase Unicorn Beetle Series Premium F ",110.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/FULLBOX+TODOLOQUENECESITAS,https://articulo.mercadolibre.com.co/MCO-504782497-funda-iphone-8-plus-supcase-unicorn-beetle-series-premium-f-_JM#position=3&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#504782497,NA,SUPCASE,SUP-iPhone8Plus-Unicorn-Frost/Black
322," Funda iPhone 8 Plus, Funda iPhone 7 Plus, Ikasus Flor De Mar ",93.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BURUNELO,https://articulo.mercadolibre.com.co/MCO-516747194-funda-iphone-8-plus-funda-iphone-7-plus-ikasus-flor-de-mar-_JM#position=4&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#516747194,NA,ikasus,iPhone 8 plus case
323, Kanvasa Funda De Cuero Para iPhone 8 Plus ,127.533,NA,0,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/QUEEN.BEE.,https://articulo.mercadolibre.com.co/MCO-465770113-kanvasa-funda-de-cuero-para-iphone-8-plus-_JM#position=5&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#465770113,NA,KANVASA,KNV00056
324, Funda Under Armour Ua Protect Verge Para iPhone 8 Plus ,210,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/APRECIOSDREMATE,https://articulo.mercadolibre.com.co/MCO-475376925-funda-under-armour-ua-protect-verge-para-iphone-8-plus-_JM#position=6&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#475376925,NA,NA,NA
325," iPhone 7 Plus Funda Con Cremallera, iPhone 8 Plus Con Porta ",122.011,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SEKAI+EXPRESS,https://articulo.mercadolibre.com.co/MCO-475610418-iphone-7-plus-funda-con-cremallera-iphone-8-plus-con-porta-_JM#position=7&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#475610418,NA,NA,NA
326," iPhone 7 Plus Funda Billetera, iPhone 8 Plus Funda Billeter ",111.189,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SEKAI+EXPRESS,https://articulo.mercadolibre.com.co/MCO-475610650-iphone-7-plus-funda-billetera-iphone-8-plus-funda-billeter-_JM#position=8&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#475610650,NA,NA,NA
327," iPhone 7 Plus Funda De Billetera, iPhone 8 Plus Funda De Po ",110.006,NA,0,10,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SEKAI+EXPRESS,https://articulo.mercadolibre.com.co/MCO-480193529-iphone-7-plus-funda-de-billetera-iphone-8-plus-funda-de-po-_JM#position=9&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#480193529,NA,NA,NA
328," iPhone 8 Plus Case, iPhone 7 / 6s Plus Funda Para Niñas, D ",80.142,NA,0,10,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SEKAI+EXPRESS,https://articulo.mercadolibre.com.co/MCO-482058329-iphone-8-plus-case-iphone-7-6s-plus-funda-para-ninas-d-_JM#position=10&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#482058329,iPhone,NA,NA
329," Funda iPhone 8 Plus, Carcasa Delgada Casekoo Funda Ultrafin ",80.328,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SEKAI+EXPRESS,https://articulo.mercadolibre.com.co/MCO-482102366-funda-iphone-8-plus-carcasa-delgada-casekoo-funda-ultrafin-_JM#position=11&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#482102366,iPhone,NA,NA
330, Funda Para iPhone 8 Plussamsung Galaxy S9 Pluss8 J6 A6 J8 Lg ,70.361,NA,0,11,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DISTRIBUYELO-2,https://articulo.mercadolibre.com.co/MCO-486628044-funda-para-iphone-8-plussamsung-galaxy-s9-pluss8-j6-a6-j8-lg-_JM#position=12&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#486628044,NA,LG,NA
331," iPhone 7 Plus Case, Funda iPhone 8 Plus, Supcase Unicorn ",90.7,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AJ.ONLINE,https://articulo.mercadolibre.com.co/MCO-490294639-iphone-7-plus-case-funda-iphone-8-plus-supcase-unicorn-_JM#position=13&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#490294639,NA,NA,NA
332," Forro Estuche Protector Funda iPhone 8, Solo Rosado ",16.99,NA,7,NA,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WL+INVERSIONES,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=RuSFwys4YQlvOAsGkWIu4rNJgoApRLr%2F8cSD9v6wtHe2AvVxAMLpIcO3iN9upfdDPhGezQdag29mfK9puwvJiLGucfqPF4iAroFogOGX4JpLOX7aEnvnmntxw4Q0KwHYP4l3pvvqC4K3XCqD92dqBxyw5HK7AcIgasyZYYbgsg70lYFXCDTsIktOaDJFxpDAmAmFSInUsZkMV7bHFvIGHUD%2FEpR%2FggUYDOVHGl47CR5%2Fz%2FEr63jyk6iAlS%2BWAvt2U%2FSxMP%2Fnj1ezZ1Y4OElESpun6hlUBPaNYgFNv%2BqNMK1lQpQthVmI8dXveqUE5%2BblGaprF1jMocRmavwvH34oAhE7vi529A9rWL8WAlbdgyOUqo6WBTweyqugbzgqAWqLmAt5oOfZrKcLQ3QEHtl2vrGweRsEexbmwuaeF54rB8UpYlEDAMRZlSWsVxCib%2BITQgeb3YbBcY2T0Dp%2FQtORjiHPZdyUUJL59iDwHqvFGUxpY1Ug%2FYAl4gC%2FCjgJK0HOmGO24VkBWx%2BHCIZtzqG8dOxHLtJCh5TTDqtoYD%2BbYUcv2mLKf%2FnG6xlEQvvZ2oVsay08twJOUqW0AmHbINuxYXyZa8DzHrthaweL9MT7nLDsLJm%2BDNRA9vZ3twjItNlm2d0U874dAWVZvW9rNaUtA8vqal90J2k5xMeH9iUobl%2B7tJF%2B3gor58kmw0g3LLEGF0aKGJnWJbrCIt9fosZ1VgmLqpWRhIzaFaps2spIJE5GDOCx8YwOl6DXoHJF%2Bab7ALT%2FKF7koCCXqXixmle5OZhd6H2JPKp6rJpGuHcYimgw8cc6JpYx9Lx0t9LcOY4Nx9%2FMQspszTiazhys6w4WgmftZP5g2GDeyVo4QZmOqN0ad9kMCbvVnDqpoa8PsSeZb5cJFnHOqeZpnCK1qm0m%2F0QL6MCTVV3PkP1PoKu43cT6a5lgo78sDvTA4dPxLUpwtyo9xsDDCJZuvuBqje%2B8LZGWJwM4xIXvUGNI78jb1%2BgPidKUvMFJc7xptUemLZwQqgfHMqzoaDy0XCILQOgTJfRVtt8A1WewuinJtugPS2FM74t%2FFgIhenM%2BLkm6n45wqjWpEMYKk1y%2FBeExuPpv7LXyqwEnxB2tHWmZw1dFnaeJOjxTy2XiLBrCV%2B4FXA1OE%2F%2B1EI0qIL3xfXptL4i6eoVmZkN%2FWW9GqeaI70XZkf5Y%2BUWuis4BW0LXyZpQ6M9Jk8BrWPghJzAFhi8a7%2FVkwdNkGAgvxMGK3MzjeUi3uQBLWVsrj%2F2aCmgqnt3XEPBUCTo5LFkMZ3VP0W1Pu4GL0DZqhxPNLN3SRMoHQdReplu77b1Wg46BDaINr9v7lrUdG7ccbkH5VTdgwbNhV46GOjlFguNFBxKgFIh%2FoqBII0B7KJ9idPMjxUxusjjE6Tfed9XGQPOvBq7iMsd81PJGLD8krHH%2By%2BHHNvVVV2T8OnaXhb0AFxNmL2X9TIlqi1y1MU7NydA1DP8mEXKmOqjPVQ1D%2FAQ15S1DUGfny0UH1vY9US4aXIBV3fh%2BMrN%2B8lEl0IqKjg5eDl%2BelPWHn0Tw%2FlF6dwNtA3ffHFpHPCi6gaEvPwFtHkgGPgAVh0jV7mRKehq6uK13vC%2BJWoa5%2Bl01Ga5HxhHNs6V%2FjPJch3wEQZCeTEjdkoBqewh1m4LvZ%2Fht5h9z0GHuzI%2FpofrZguqHXKlWTjVZHA23Iu5AfHTyj72LxEZ8C9U2C7Pibe8%3D,NA,NA,NA,NA,NA,#472579934,NA,NA,NA
333, Xawy iPhone 8 Funda iPhone 7 Funda Xawy Slim Fit Cascara Dur ,98098.098,NA,0,14,NA,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DISTRIBUYELO-2,https://articulo.mercadolibre.com.co/MCO-494409022-xawy-iphone-8-funda-iphone-7-funda-xawy-slim-fit-cascara-dur-_JM#position=15&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#494409022,NA,Xawy,NA
334, Funda Con Batería Para iPhone 8 Plus / 7 Plus - Veepax 720 ,205,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-499384168-funda-con-bateria-para-iphone-8-plus-7-plus-veepax-720-_JM#position=16&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#499384168,NA,Veepax,Huazcase-7200-Black
335," Funda Protectora Para Iphone 8 Plus Bling, Funda Con ",59.9,NA,0,99,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-499838269-funda-protectora-para-iphone-8-plus-bling-funda-con-_JM#position=17&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#499838269,NA,Vita,4335012550
336, Funda Protectora Tpu iPhone 8 ,15,NA,0,12,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COOLCASESTORE,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=mhtqM1JGnrnlqftgnu9%2Bo2m01EOKMaj17Eq9W0MrvuzMXgIo4L0X4YLS77N%2BElWZ93A7ZEUskWtnDdOaKMmDRSlz0EfUWBish14hsc9lAc8hYom1nfTy6lZHChXh9HkaQu22tQnalLMu%2FwfeR%2B8WuRFkGOZegFJfTm1J1%2B7LTC6yTqFkS4d%2BDj3ezksjTbgdB5PNVVKBysAbCoGYHG3LYmnmQfnWOiwerkFbeAmji2Uucbb3EpIC3sOMysd4bEIYlGxEoo14azfIXOzkg46HtqGz7mG2yKcHS8H4HbEGVFFKQdXfKHhhF4ywxfZm3csbsaTJF17srjiDPmQ%2BOF3AhvWzJiqdnxeI62Go%2BmC92p1VDYj4ONUWoHN%2Fqh9fTbF9jok5sc440Lq%2F48CnCi1hcTzhGsl10KY9jtDvj%2FYB4BXSyXEfnYYdhvwF5vhFmbKSRx5C6SGLy97Bq78CFaW5QrLhyVhKs7oNZV%2Fec1du1APWiEez0R%2BuNlAM%2FivmrrgGKZobSg5tBm3f002k%2FYnMXrOZbJ%2B5%2BvCPfZO7Ly2SdtoGDHoINNimhKakVqvY3Ji3pWfi9%2BAQj17wHrqoWgRuQ1CGtEwvj7%2FlD4Bmz7cqhOaFlL6URj%2BNbOYHk4i8fTmbf2ms5CGuJX2Ul949T%2BSfOrC%2FRntSOnpSZ7tdCym16smZ%2B8mGRYr9wma6%2BH9y2oUcc68n7wtbnpAxdlNbRtHZHwqZYJgFDMV8PF9R2vhYvtdjh46Cr%2FNVdBYXXxAIB47WX9ovbHsPXzSKr3tmFfJ5DmltlW7xpbkjC3xpg%2B0ScPmi%2FvWWaqNMZKKk%2B18uga2wis2Rfz4krWk5H%2BOwhnyUuJYpxLyIyBgbRHRBcH%2B%2FOqWpnPvbUKhnKsoSneuWy7bjjhiIt1GNtuJC%2BRxKnlDWdQiSGuH5BMWj%2F4fIi6UrHNVGEjKP%2Bo9CSfP2yulXqWjuQyxNTI5raD8ic7JTEcJivmDoIeTAb0Pgv7H1B54EVakHJ7PCSwunxSFosFKG5RzIPFl9PAerxta43lIjOvEoImUY5%2FZn2PBUZJ6eq4haE3sqiDALUBGpnpbzHsHrbUijY6UJrjKq%2F3DOIJgGYmFQdHVB9lus8KaeqWmpmqVTyJ1Qaz6%2B%2FSOf8L1WS5lF0WIIQp52yjYb7j%2FuenGrc8a%2FXLswBwfoEvGIFTBYwqxNVJ%2BDHXXkrLT5pCpts3wfxUFJznR9jKJDNQqCdmqMLraIlXGzx9kaqTRxAMIs2C%2FOu4O9LlCP9mWMowqUMiyVPbQMqqOjUNTUqLXj5%2FMNYMovlU%2FDLDfRQfjIEz%2FKWrAY7hkjaZtf9g32dNEX8VVHP2866v5Jwc1n4DEMYWvWNJU7pey4Jux9gfy5Y%2FsT76Fd7qDQk5bIrQ1LhYpfrpM1Dj8vpQrQyykc4LeM%2BkDAsXSrxrV32z5by0PTHAaXU7uaFedkZ%2B07YGX3A%2B4XRq6IErLJzTzDIuOYb4QJpCinC4g3a9HfsUQ%2FEukAKmSSzq6J6rnFHKDD17n7orSSBAOk17KjTgyvs51LqEmlPi3%2BQ4nFzJtUIn7OWB%2FDkQ0dye%2FK7yGKXSbflbmBjSFG%2FHkU2QZTRKowUWhn5Th5IOB%2FgnkM%2B3fXwBn2QU%2FtQlnja%2FTTw77fOr57kRig6cQIDWJBK3PrJt8POSwvaatDMP2vcsUbKyPjfNmcSVw%3D,NA,NA,NA,NA,NA,#489914157,iPhone,NA,NA
337," Funda iPhone 7, Funda iPhone 8, Eraglow Funda Protectora ",55.9,NA,0,99,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-510422117-funda-iphone-7-funda-iphone-8-eraglow-funda-protectora-_JM#position=19&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#510422117,NA,Eraglow,EG-B100-RG
338, Funda iPhone 7 Plus iPhone 8 Plus Con Correa De Cuello Extr ,91.99,NA,0,12,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IMPORTWISHES,https://articulo.mercadolibre.com.co/MCO-512135601-funda-iphone-7-plus-iphone-8-plus-con-correa-de-cuello-extr-_JM#position=20&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#512135601,NA,CASESOPHY,NA
339, Funda De Silicona Para Mercedes Benz iPhone 8 Y 7 Plus ,243.9,NA,0,3,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GETTING.,https://articulo.mercadolibre.com.co/MCO-512583957-funda-de-silicona-para-mercedes-benz-iphone-8-y-7-plus-_JM#position=21&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#512583957,NA,CG Mobile,NA
340," Funda iPhone 8 Plus, Funda iPhone 7 Plus, Ansiwee Armadura A ",77.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GLOBAL+BOX,https://articulo.mercadolibre.com.co/MCO-516440545-funda-iphone-8-plus-funda-iphone-7-plus-ansiwee-armadura-a-_JM#position=22&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#516440545,NA,Ansiwee,FBA_B01K78K522
341, Funda iPhone 8 Plus Rebex Y Ipaky 360 Funda Protectora Allar ,100.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/UNIONMYD,https://articulo.mercadolibre.com.co/MCO-519946355-funda-iphone-8-plus-rebex-y-ipaky-360-funda-protectora-allar-_JM#position=23&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#519946355,NA,Rebex,NA
342, Funda De Cuero Vertical Bolsa Funda Con Pinza De Cinturón ,74.99,NA,0,200,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/YAXACHINA,https://articulo.mercadolibre.com.co/MCO-460909703-funda-de-cuero-vertical-bolsa-funda-con-pinza-de-cinturon-_JM?searchVariation=26480475140#position=24&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#460909703,NA,NA,NA
343," Funda iPhone 8 Plus, iPhone 7 Plus Tip La Billetera De Lujo ",100.9,NA,0,5,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IKIRA.CO,https://articulo.mercadolibre.com.co/MCO-469248068-funda-iphone-8-plus-iphone-7-plus-tip-la-billetera-de-lujo-_JM#position=25&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#469248068,NA,NA,NA
344, Funda Spigen Liquid Air Armor Para iPhone 8 Plus / iPhone 7 ,100.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-484598630-funda-spigen-liquid-air-armor-para-iphone-8-plus-iphone-7-_JM#position=26&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#484598630,NA,Spigen,043CS20525
345," Iphone 8 plus Funda, [armorbox] I-blason Construido En ",133.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-486608788-iphone-8plus-funda-armorbox-i-blason-construido-en-_JM#position=27&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#486608788,NA,i-Blason,NA
346, Funda Spigen Liquid Air Armor Para iPhone 8 Plus / ,87.6,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AJ.ONLINE,https://articulo.mercadolibre.com.co/MCO-490143949-funda-spigen-liquid-air-armor-para-iphone-8-plus--_JM#position=28&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#490143949,NA,NA,NA
347, Stylez - Funda Táctica Para iPhone 8 Plus (incluye Soporte ,79.9,NA,0,99,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-490670230-stylez-funda-tactica-para-iphone-8-plus-incluye-soporte-_JM#position=29&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#490670230,NA,StyleZ,NA
348, Funda Impermeable Lifeproof Fre Series Para Iphone 8 Plus Y ,201.9,NA,0,99,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-500585201-funda-impermeable-lifeproof-fre-series-para-iphone-8-plus-y-_JM#position=30&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#500585201,NA,LifeProof,77-56981
349," Funda Iphone 7, Iphone 8, Funda Ultradelgada Slim Fit De ",69.9,NA,0,99,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-501147863-funda-iphone-7-iphone-8-funda-ultradelgada-slim-fit-de-_JM#position=31&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#501147863,NA,NOHON,iPhone 7/8 - Silver
350," Funda iPhone 8 Plus, Retro 3d Game Boy Gameboy Design Style ",92,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-528310288-funda-iphone-8-plus-retro-3d-game-boy-gameboy-design-style-_JM#position=32&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#528310288,iPhone,Glamour Store,NA
351, Incipio Ngp iPhone 8 Y 7 6 6s Funda Con ,72.533,NA,0,2,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/QUEEN.BEE.,https://articulo.mercadolibre.com.co/MCO-448648117-incipio-ngp-iphone-8-y-7-6-6s-funda-con-_JM#position=33&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#448648117,NA,Incipio,Imppera
352," Lontect Funda iPhone 8 Plus, 7 Bling Glitter ",105.533,NA,0,2,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/QUEEN.BEE.,https://articulo.mercadolibre.com.co/MCO-459997772-lontect-funda-iphone-8-plus-7-bling-glitter-_JM#position=34&type=item&tracking_id=96a67f71-5ce5-405a-8515-c8e963ca243d,NA,NA,NA,NA,NA,#459997772,NA,LONTECT,4326537998
353, Funda Anti Golpe Y Disipación De Calor Para iPhone (4modelo) ,9,NA,0,3,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CHICSHOPCOLOMBIA,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=L%2FE8OPnzPt5rMJAqinzpZHSrGP8BknplHoa8VupQSQdk1G9pVGPWK6wMs209CX42SsVeDeMm1DwUhNr%2F30SHknsFxrRFaA1OE7py4mQU7BEgeGS0POjtAF3qlRhEGi4xOZUhh3T4fqVBMZvfxuAWeWrkidewmoUEV%2BC7reClU6f634Eg7IG0hZDhlFHhEVoJspi4ZyQCBJ0XTZBlHFYhfUn9ObxjOz0pLoX0g%2BoeOl09kk4P8rDXpycUCh12EsCVuhNkp%2FOaAD3iDVHH%2Bk%2FaLCPMMhVBG9l8aG6K1kMSHGgPXtM%2BF06POdoSef3X3clALmq4TYgahGzM4Nb6tt7ugmhJWWYfytM50nPv8jmQ%2F0jBCh%2BMDqFLKxj2dO4nf6V6T%2FfBLfzsRcXxuzm4VW51OWsmOdIRT0Zw6llcsNIy76rvMYByo7ku2GGXMxIbmrT2ObFK%2Bx0KSU3ZZjJaUrQjcJfsm3zKs4USpbLKsmwBmIiuNHT84TcJP6Y7N45WG6xjVaa76qqyT8sNJs4JHe%2BxVYxA1G93Kl5djNqtR7eu9Tq46KmandESTLiSbJ69JaPr0WbTPc4T047zhZfaNIy5rlJG7b4qzHyMqUwHjQDh1posQLC6Svllabn4Tw%2BKix%2BgwH38OEzDcuRev%2Bnlodj5gUvn%2FWmVVZ3KRGzVn1793XpsTRovPckEc8TfA3uWKed8Y0NJQY0arjUAjE4mHNIkvsV%2FWMYK1EApLABYHZXP6d%2F0QVhbpNGGb0nopmU6XOq1SyoLsXH3v1WN4kG3xw3Zmn%2Fe9iudwrByfm98OKsJQi8IxFHkbTEs02krT8Vln1RlOeakxwGW9%2FIBx7Qm%2BIDXA%2F9C7dYOwWSco7s1Om%2BTbz5l3Bfdk8cMAE3PHvHupHZdTONXojQsaxmCd6j3fiVDPiRuVdo%2FUko5aEz%2FEGIBLMJQ4rxqeHPPC6DxWE7b90eB1%2BuRm8NW0m3%2Fgq6anIGukSHnqRA%2Bar4ctU8GZpDIn5GVq8LUbTvh7p0KM16JRRYOKrJhBsqWl4nJz6BDgzbEDFOmNfeqGY5r4QQpxYFJwHBbYqtQcB1gcLlT4kXWV%2BpKZrGSDVsXCjSXUNDDPG7GM58gPx8DcseNBnnx3ekRWMhgzTlk0PTvqEDYJcGQ9quuF1Y1pxZ7Ss7fLhhB%2BK%2FwPUj0aXRfHBePkOhyWgrFOE%2FwhbK8cxevFfv%2F7QDnl5pjSihOYIBdD%2BxqZSwWiTkHTkOHNEcMKzFzytp5%2FFcqaWMiYs3iaH6EVlbIGi1Ir5eHy9TLnN%2BdenNlvsmfv5a3N%2FklirrF%2FtJ0tq8MTRNu6sr4%2FP8u24GVap8D3lLXuEh5uYnnLW5KxnvR2kZBG7RjdaLiFWIooFfOTNqRL6XsFbT3cFsBSIG6NIBLQ5TD3riviTSS3BvAIfyJeQ75StoZgAs9bR2PHzaKws6eZFx5ZIKpM56Wgxzf%2BveJD7yDve%2FMtxzVDxhGiliew1JPAaGk9lhtZbMudmQfvmVS%2F5BKQ8BNzIzXYbE8hQJXPSdikyZyciPMpoPlN83TS5K6Jpq9YMpnCl7xN4FVLhgInM%2BgaUzAcLjSE3WW5Pm%2Bh9H30Vr%2B3PDI2gfKvE%2BFQv%2BjNJjzzi5oDuWWTanwwffd2BNOgrhX2wpxYlTB4PuHG5hHWUNhEjvPs8ojhsr%2BO26RejZ57KHgsGzkMgJ04tP0HvTXsGATy55ZvIZvqlA7qDPwl039pF6lRg%3D%3D,NA,NA,NA,NA,NA,#525359401,iPhone,NA,NA
