search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Color,Marca,Modelo,Material
106, iPhone 7/8 6 6s Case Funda Ferrari De Fibra De Carbono ,50,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432279652-iphone-78-6-6s-case-funda-ferrari-de-fibra-de-carbono-_JM#position=6&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#432279652,Apple,NA,NA,NA,NA
107, Case Protector Funda Bumper Protector iPhone 7 / 8 Baseus ,45,NA,"
			
				Nuevo
			
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-426740775-case-protector-funda-bumper-protector-iphone-7-8-baseus-_JM#position=7&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#426740775,NA,NA,NA,NA,NA
108, iPhone 8 Plus Funda Iface Ring Holder Cover Forro Case ,59,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-435716148-iphone-8-plus-funda-iface-ring-holder-cover-forro-case-_JM#position=8&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#435716148,Apple,NA,NA,NA,NA
109, iPhone 7 8 De 4.7 Case Funda Protector Supcase Pro Extrema ,149,NA,"
			
				Nuevo
			
			
				
					 - 
				
				7
				vendidos
			
		",(18 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,https://articulo.mercadolibre.com.pe/MPE-421401982-iphone-7-8-de-47-case-funda-protector-supcase-pro-extrema-_JM#position=9&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#421401982,Apple,NA,NA,NA,NA
110, Case Funda Elegante De Cristal Con Marca Logo iPhone 8 Plus ,58,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-436889203-case-funda-elegante-de-cristal-con-marca-logo-iphone-8-plus-_JM#position=10&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#436889203,Apple,NA,NA,NA,NA
111, Case Funda iPhone 7 / 8 Plus Transparente Anti Caidas Mobo ,40,NA,"
			
				Nuevo
			
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-435333468-case-funda-iphone-7-8-plus-transparente-anti-caidas-mobo-_JM#position=11&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#435333468,Apple,NA,NA,NA,NA
112, iPhone 8 Plus Funda Antishock De Silicona Tpu Transparente ,49,NA,"
			
				Nuevo
			
			
		",(3 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-436220069-iphone-8-plus-funda-antishock-de-silicona-tpu-transparente-_JM#position=12&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#436220069,Apple,NA,NA,NA,Silicona
113, Case Bumpers Fundas iPhone 8 Y 8 Plus ,19,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(13 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JARRIETAA,https://articulo.mercadolibre.com.pe/MPE-426642181-case-bumpers-fundas-iphone-8-y-8-plus-_JM#position=13&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#426642181,Apple,NA,NA,NA,NA
114," Funda Case Protector Original iPhone 7, 8 Plus Textura Cuero ",45,NA,"
			
				Nuevo
			
			
		",(100 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DASTORE+PERU,https://articulo.mercadolibre.com.pe/MPE-429706723-funda-case-protector-original-iphone-7-8-plus-textura-cuero-_JM#position=14&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#429706723,Apple,NA,Nillkin,Cuero,NA
115, Funda Pouch Samsung S4 S5 iPhone 6 7 Htc One M7 M8 M9 Nokia ,19,NA,"
			
				Nuevo
			
			
		",(49 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-432520805-funda-pouch-samsung-s4-s5-iphone-6-7-htc-one-m7-m8-m9-nokia-_JM#position=15&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#432520805,Samsung,NA,NA,NA,NA
116, Apple iPhone 8 Funda Original Otterbox Defender Holster ,105,NA,"
			
				Nuevo
			
			
		",(4 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-434466786-apple-iphone-8-funda-original-otterbox-defender-holster-_JM#position=16&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#434466786,NA,NA,NA,NA,NA
117, Case Funda iPhone 7/8 6 6s Ferrari De Cuero Genuino ,50,NA,"
			
				Nuevo
			
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-435679733-case-funda-iphone-78-6-6s-ferrari-de-cuero-genuino-_JM#position=17&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#435679733,Apple,NA,NA,NA,NA
118, Case Funda Mercedes-benz De Silicona Original iPhone 7/8 ,50,NA,"
			
				Nuevo
			
			
		",(8 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432279640-case-funda-mercedes-benz-de-silicona-original-iphone-78-_JM#position=18&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#432279640,Apple,NA,NA,NA,NA
119, Case De Gel Transparente Protectores Funda iPhone 7/8 ,5,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-435443560-case-de-gel-transparente-protectores-funda-iphone-78-_JM#position=19&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#435443560,Apple,NA,NA,NA,NA
120, Apple iPhone 8 Funda 100% Cuero Correa Estuche Case Cover ,49,NA,"
			
				Nuevo
			
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-422602723-apple-iphone-8-funda-100-cuero-correa-estuche-case-cover-_JM#position=20&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#422602723,Apple,NA,Apple,NA,Cuero
121, iPhone 7 iPhone 8 Case Funda Cover Ligero Apple ,10,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-432665970-iphone-7-iphone-8-case-funda-cover-ligero-apple-_JM#position=21&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#432665970,Apple,NA,Apple,NA,NA
122, Funda Silicona Antigolpes Para iPhone 6 / 6plus / 7 / 8 Plus ,22,NA,"
			
				Nuevo
			
			
		",(9 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/EL+TALLER.DE.CHARLY,https://articulo.mercadolibre.com.pe/MPE-437431538-funda-silicona-antigolpes-para-iphone-6-6plus-7-8-plus-_JM#position=22&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#437431538,NA,NA,NA,NA,TPU
123, Case Funda Protector 360 iPhone 8 + Plus - Acrilico + Vidrio ,38,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JUAN556,https://articulo.mercadolibre.com.pe/MPE-433685763-case-funda-protector-360-iphone-8-plus-acrilico-vidrio-_JM#position=23&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#433685763,Apple,NA,NA,NA,Acrílico
124, Funda Tpu Transparente iPhone 8 Plus Cover Case Carcasa ,39,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-433546797-funda-tpu-transparente-iphone-8-plus-cover-case-carcasa-_JM#position=24&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#433546797,Apple,NA,NA,NA,NA
125, Funda Case Protector Militar Antishock iPhone 7/8/plus/x ,109,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		",(90 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-424941759-funda-case-protector-militar-antishock-iphone-78plusx-_JM#position=25&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#424941759,Apple,Désir,NA,NA,Aluminio
126, Nueva Funda Case Protector Aluminio iPhone 6/ 6s/ 7/8 Magnet ,60,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ANALULOZANO,https://articulo.mercadolibre.com.pe/MPE-434211849-nueva-funda-case-protector-aluminio-iphone-6-6s-78-magnet-_JM#position=26&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#434211849,Apple,NA,NA,NA,NA
127, Case Funda Para iPhone 7/8 6 6s Ferrari De Cuero Genuino ,50,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-435679819-case-funda-para-iphone-78-6-6s-ferrari-de-cuero-genuino-_JM#position=27&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#435679819,Apple,NA,NA,NA,NA
128, Funda Mercedes-benz Cuero Genuino iPhone 7 8 6 6s Original ,50,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-435683444-funda-mercedes-benz-cuero-genuino-iphone-7-8-6-6s-original-_JM#position=28&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#435683444,Apple,NA,NA,NA,NA
129, Vidrio Templado 6d + Funda Case iPhone 7 8 Plus iPhone Xs Ma ,33,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/EL+TALLER.DE.CHARLY,https://articulo.mercadolibre.com.pe/MPE-437447814-vidrio-templado-6d-funda-case-iphone-7-8-plus-iphone-xs-ma-_JM#position=29&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#437447814,NA,NA,NA,NA,NA
130, Protector Bumper Case Funda Marmol iPhone 6 7 8 Xr Xmax X ,35,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LINESSTORE,https://articulo.mercadolibre.com.pe/MPE-437506894-protector-bumper-case-funda-marmol-iphone-6-7-8-xr-xmax-x-_JM#position=30&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#437506894,Apple,NA,Apple,NA,NA
131, Funda Case Protector Antishock iPhone 7/8/plus/x Militar ,249,NA,"
			
				Nuevo
			
			
		",(42 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-429712806-funda-case-protector-antishock-iphone-78plusx-militar-_JM#position=31&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#429712806,Apple,NA,Armorking,Lifeproof,Aluminio
132, Estuche Case Gel iPhone 8 Protector Funda Transparente ,9,NA,"
			
				Nuevo
			
			
		",(78 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOW+1,https://articulo.mercadolibre.com.pe/MPE-431188699-estuche-case-gel-iphone-8-protector-funda-transparente-_JM#position=32&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#431188699,Motorola,NA,NA,NA,Gel
133, Lensun Nano Estuche Funda Case Para iPhone 7plus /8plus ,65,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOCELENSUNPERU,https://articulo.mercadolibre.com.pe/MPE-435178903-lensun-nano-estuche-funda-case-para-iphone-7plus-8plus-_JM#position=33&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#435178903,Apple,Negro,NA,NA,Silicona
134," Case Funda iPhone 7, 7 Plus, 8, 8 Plus ",19,NA,"
			
				Nuevo
			
			
		",(12 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JARRIETAA,https://articulo.mercadolibre.com.pe/MPE-423994090-case-funda-iphone-7-7-plus-8-8-plus-_JM#position=34&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#423994090,Apple,NA,NA,NA,NA
135, Case Funda Protector iPhone 7/8/plus/x Ultra Slim Aluminio ,129,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(8 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-429712855-case-funda-protector-iphone-78plusx-ultra-slim-aluminio-_JM#position=35&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#429712855,Apple,Roja,NA,NA,NA
136, Case Funda Protector iPhone 7/8 Y 7/8 Plus - Con Diseño ,25,NA,"
			
				Nuevo
			
			
		",(20 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,NA,https://articulo.mercadolibre.com.pe/MPE-435256080-case-funda-protector-iphone-78-y-78-plus-con-diseno-_JM#position=36&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#435256080,Apple,NA,NA,NA,NA
137, Funda iPhone 6/6plus/7/7plus/8/8plus Puma Case Protector ,39,NA,"
			
				Nuevo
			
			
				
					 - 
				
				26
				vendidos
			
		",(44 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MERKA.G,https://articulo.mercadolibre.com.pe/MPE-430531110-funda-iphone-66plus77plus88plus-puma-case-protector-_JM#position=37&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#430531110,Apple,Dorada,NA,NA,NA
138, Case Funda Pantera Negra iPhone 6 Plus/6s Plus/7 Plus/8 Plus ,39,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/CRUIZ145,https://articulo.mercadolibre.com.pe/MPE-432069484-case-funda-pantera-negra-iphone-6-plus6s-plus7-plus8-plus-_JM#position=38&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#432069484,Apple,NA,NA,NA,NA
139, Funda Case Bumper Aluminio Espejo iPhone 5 6 7 8 Plus ,35,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(94 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DASTOREPUNTOPE,https://articulo.mercadolibre.com.pe/MPE-423672540-funda-case-bumper-aluminio-espejo-iphone-5-6-7-8-plus-_JM#position=39&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#423672540,Apple,NA,NA,NA,NA
140, Rock Case Funda Protector Moc Series iPhone 7 / 8 ,50,NA,"
			
				Nuevo
			
			
		",(33 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-430286462-rock-case-funda-protector-moc-series-iphone-7-8-_JM#position=40&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#430286462,NA,NA,NA,NA,NA
141, Funda Case iPhone 8 Plus ,15,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(19 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MAOMATACASTILLO,https://articulo.mercadolibre.com.pe/MPE-432512993-funda-case-iphone-8-plus-_JM#position=41&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#432512993,Apple,Brillante,NA,NA,NA
142, Rock Case Funda Protector Moc Series iPhone 7 / 8plus ,50,NA,"
			
				Nuevo
			
			
		",(30 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-434404743-rock-case-funda-protector-moc-series-iphone-7-8plus-_JM#position=42&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#434404743,NA,NA,NA,NA,NA
143, Case Funda Conejo Felpa Peludo Lujo Moda Suave iPhone 7/ 8 ,55,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AZTILEYRODRIGUEZ,https://articulo.mercadolibre.com.pe/MPE-436605578-case-funda-conejo-felpa-peludo-lujo-moda-suave-iphone-7-8-_JM#position=43&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#436605578,Apple,NA,NA,NA,NA
144, Case Protector Funda Silicona iPhone 7 / 8 & 7 / 8plus Apple ,50,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(14 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-430700033-case-protector-funda-silicona-iphone-7-8-7-8plus-apple-_JM#position=44&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#430700033,Apple,NA,Apple,NA,NA
145, Estuche Case Gel iPhone 8 - 7 Protector Funda Transparente ,9,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(74 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TECHNOW+1,https://articulo.mercadolibre.com.pe/MPE-431188683-estuche-case-gel-iphone-8-7-protector-funda-transparente-_JM#position=45&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#431188683,Motorola,NA,NA,NA,Gel
146, Funda Sobre Tirador iPhone 8 Plus Estuche Cover Case Forro ,39,NA,"
			
				Nuevo
			
			
		",(5 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,https://articulo.mercadolibre.com.pe/MPE-433546641-funda-sobre-tirador-iphone-8-plus-estuche-cover-case-forro-_JM#position=46&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#433546641,Apple,NA,NA,NA,Cuero
147, Case Mate Brilliance iPhone 6 6s 7 8 Y Plus Funda + Glass 3d ,109,NA,"
			
				Nuevo
			
			
		",(99 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,https://articulo.mercadolibre.com.pe/MPE-436283275-case-mate-brilliance-iphone-6-6s-7-8-y-plus-funda-glass-3d-_JM#position=47&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#436283275,Apple,NA,NA,NA,Silicona
148, iPhone 8 plus/7 plus/6 (s) Plus Funda Carcasa V-ewige 8000 m ,190,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	",NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KECHVR.COM,https://articulo.mercadolibre.com.pe/MPE-436435878-iphone-8plus7plus6s-plus-funda-carcasa-v-ewige-8000m-_JM#position=48&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#436435878,NA,NA,NA,NA,NA
149, Funda Case Protector 360 iPhone 8/8plus/x + Vidrio Pantalla ,69,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(999 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,https://articulo.mercadolibre.com.pe/MPE-426538133-funda-case-protector-360-iphone-88plusx-vidrio-pantalla-_JM#position=49&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#426538133,NA,NA,NA,NA,NA
150, Funda iPhone 5s/6/6plus/7/7plus8/8plus Princesa Case Carcasa ,49,NA,"
			
				Nuevo
			
			
				
					 - 
				
				37
				vendidos
			
		",(32 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MERKA.G,https://articulo.mercadolibre.com.pe/MPE-430507604-funda-iphone-5s66plus77plus88plus-princesa-case-carcasa-_JM#position=50&type=item&tracking_id=50525ca1-6d7b-4e03-8305-27d2fa5584bc,NA,NA,NA,NA,NA,#430507604,Apple,NA,NA,NA,NA
151, Funda iPhone 5s/se/6/6plus/7/7plus/8/8plus King Case Carcasa ,45,NA,"
			
				Nuevo
			
			
				
					 - 
				
				28
				vendidos
			
		",(47 disponibles),NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MERKA.G,https://articulo.mercadolibre.com.pe/MPE-430662838-funda-iphone-5sse66plus77plus88plus-king-case-carcasa-_JM#position=1&type=item&tracking_id=a9034e81-4606-4e22-977a-9647ee352a56,NA,NA,NA,NA,NA,#430662838,Apple,NA,NA,NA,NA
152, Case Funda Bmw De Fibra De Carbon iPhone 6 6s 7 8 ,50,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ISTORETEC,https://articulo.mercadolibre.com.pe/MPE-433054365-case-funda-bmw-de-fibra-de-carbon-iphone-6-6s-7-8-_JM#position=2&type=item&tracking_id=a9034e81-4606-4e22-977a-9647ee352a56,NA,NA,NA,NA,NA,#433054365,Apple,NA,NA,NA,NA
153, Case Funda Gel Con Pie iPhone 7 8 Plus Nillkin Transparente ,40,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-433664774-case-funda-gel-con-pie-iphone-7-8-plus-nillkin-transparente-_JM#position=3&type=item&tracking_id=a9034e81-4606-4e22-977a-9647ee352a56,NA,NA,NA,NA,NA,#433664774,Apple,NA,Nillkin,NA,NA
154, Funda Case Transparente Contra Caidas Otterbox iPhone 8 Plus ,50,NA,"
			
				Nuevo
			
			
		",(10 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,https://articulo.mercadolibre.com.pe/MPE-435465724-funda-case-transparente-contra-caidas-otterbox-iphone-8-plus-_JM#position=4&type=item&tracking_id=a9034e81-4606-4e22-977a-9647ee352a56,NA,NA,NA,NA,NA,#435465724,Apple,NA,OtterBox,NA,NA
155, Funda Case Personalizados iPhone 4 4s 5s Se 6 7 8 Plus ,49,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(96 disponibles),NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DASTOREPERUCASE,https://articulo.mercadolibre.com.pe/MPE-424193764-funda-case-personalizados-iphone-4-4s-5s-se-6-7-8-plus-_JM#position=5&type=item&tracking_id=a9034e81-4606-4e22-977a-9647ee352a56,NA,NA,NA,NA,NA,#424193764,Apple,NA,NA,NA,NA
