search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Modelo
786, Mateprox iPhone 8 Plus Funda iPhone 7 Plus Funda Protectora ,129.9,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATINPORT,https://articulo.mercadolibre.com.co/MCO-494947992-mateprox-iphone-8-plus-funda-iphone-7-plus-funda-protectora-_JM#position=21&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#494947992,NA,MATEPROX,NA
787," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Supcase Funda Prot ",45.445,NA,0,33,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMPRASEGURO.COM,https://articulo.mercadolibre.com.co/MCO-494999669-funda-iphone-7-plus-funda-iphone-8-plus-supcase-funda-prot-_JM#position=22&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#494999669,NA,Supcase,SUP-iPhone7Plus-UBStyle-Black
788, Otterbox Defender Series R Funda Para iPhone 8 Y iPhone No ,242.9,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATINPORT,https://articulo.mercadolibre.com.co/MCO-497706812-otterbox-defender-series-r-funda-para-iphone-8-y-iphone-no-_JM#position=23&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#497706812,NA,OtterBox,77-55148
789," Funda Piel Fyy Espejo iPhone 8 Más / iPhone 7 Más, Funda ",122.011,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SEKAI+EXPRESS,https://articulo.mercadolibre.com.co/MCO-497764547-funda-piel-fyy-espejo-iphone-8-mas-iphone-7-mas-funda-_JM#position=24&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#497764547,NA,NA,NA
790, Funda Muñequera Sport Rotatorio 180 Ajustable iPhone 8 Plus ,100,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ARTELECTRONICOS,https://articulo.mercadolibre.com.co/MCO-498057647-funda-munequera-sport-rotatorio-180-ajustable-iphone-8-plus-_JM#position=25&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#498057647,NA,NA,NA
791," Funda iPhone 7, Funda iPhone 8, Supcase Unicorn Beetle St ",118.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKAESCOLOMBIASAS,https://articulo.mercadolibre.com.co/MCO-498465597-funda-iphone-7-funda-iphone-8-supcase-unicorn-beetle-st-_JM#position=26&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#498465597,NA,SUPCASE,NA
792," Funda iPhone 8 Funda iPhone 7, [funda Trifold Wallet] Goosp ",122.9,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATINPORT,https://articulo.mercadolibre.com.co/MCO-498687212-funda-iphone-8-funda-iphone-7-funda-trifold-wallet-goosp-_JM#position=27&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#498687212,NA,GOOSPERY,4335011264
793," Funda Iphone8 Plus, Funda Con Cremallera, Fundas Extraibles ",80.9,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATINPORT,https://articulo.mercadolibre.com.co/MCO-498898185-funda-iphone8-plus-funda-con-cremallera-fundas-extraibles-_JM#position=28&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#498898185,NA,PELOGON,PLG005
794," Funda Protectora De Cuero Para Telefono iPhone 8, Gostyle Fu ",100.9,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATINPORT,https://articulo.mercadolibre.com.co/MCO-498984707-funda-protectora-de-cuero-para-telefono-iphone-8-gostyle-fu-_JM#position=29&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#498984707,NA,Gostyle,NA
795, Beltron iPhone 7 iPhone 8 Funda Protectora De Goma Con Agar ,100.9,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATINPORT,https://articulo.mercadolibre.com.co/MCO-498987686-beltron-iphone-7-iphone-8-funda-protectora-de-goma-con-agar-_JM#position=30&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#498987686,NA,Beltron,BLT-HCIP47
796," Funda Con Batería Para iPhone 8 Plus / 7 Plus, Alpatronix ",257,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-499381895-funda-con-bateria-para-iphone-8-plus-7-plus-alpatronix-_JM#position=31&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#499381895,NA,Alpatronix,BX170plus
797, Funda Con Batería Para Iphone8 Plus / 7plus / 6 Plus 6s Pl ,205,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-499382956-funda-con-bateria-para-iphone8-plus-7plus-6-plus-6s-pl-_JM#position=32&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#499382956,NA,i.VALUX,NA
798, Punkjuice Funda Con Batería Para iPhone 8 Plus - Banco De ,551,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-499387799-punkjuice-funda-con-bateria-para-iphone-8-plus-banco-de-_JM#position=33&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#499387799,NA,punkcase,NA
799," Funda De Batería Para iPhone 8 7 6s 6, 4500mah Cubierta Pr ",350,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-499691536-funda-de-bateria-para-iphone-8-7-6s-6-4500mah-cubierta-pr-_JM#position=34&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#499691536,NA,H-sang,HS-iphone battery case
800," Funda Para Iphone 7 Plus / Iphone 8 Plus Para Niñas, Funda ",59.9,NA,0,99,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-499838755-funda-para-iphone-7-plus-iphone-8-plus-para-ninas-funda-_JM#position=35&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#499838755,NA,YeLoveHaw,4334976300
801," iPhone 8 Funda De Piel, iPhone 7 Caso, Icarercase Hecho A Ma ",218.9,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATINPORT,https://articulo.mercadolibre.com.co/MCO-499965251-iphone-8-funda-de-piel-iphone-7-caso-icarercase-hecho-a-ma-_JM#position=36&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#499965251,NA,icarercase,4326835098
802," iPhone 7 Plus Funda, iPhone 8 Plus, Leecoco Fancy Impresion ",92.9,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATINPORT,https://articulo.mercadolibre.com.co/MCO-500135167-iphone-7-plus-funda-iphone-8-plus-leecoco-fancy-impresion-_JM#position=37&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#500135167,NA,LEECOCO,NA
803," Miracase Funda De Silicona Para Iphone 8 Plus, Iphone 7 Plus ",69.9,NA,0,99,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-500520550-miracase-funda-de-silicona-para-iphone-8-plus-iphone-7-plus-_JM#position=38&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#500520550,NA,Miracase,A-001
804, Otterbox 77-54049 Funda Symmetry Clear Series Para Iphone 8 ,130.9,NA,0,99,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-500553361-otterbox-77-54049-funda-symmetry-clear-series-para-iphone-8-_JM#position=39&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#500553361,NA,OtterBox,77-54049
805," Bentoben Funda Para Teléfono Para Iphone 8 / Iphone 7, 3 En ",62.9,NA,0,99,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-500582038-bentoben-funda-para-telefono-para-iphone-8-iphone-7-3-en-_JM#position=40&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#500582038,NA,BENTOBEN,iPhone 8/iPhone 7
806," Funda Billetera Para Iphone 7 Plus, Funda Billetera Iphone 8 ",92.9,NA,0,99,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-500585055-funda-billetera-para-iphone-7-plus-funda-billetera-iphone-8-_JM#position=41&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#500585055,NA,LAMEEKU,bnjfr
807, (para Iphone 8 Plus / Iphone 7 Plus) Funda Protectora ,69.9,NA,0,99,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-500722510-para-iphone-8-plus-iphone-7-plus-funda-protectora-_JM#position=42&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#500722510,NA,Pinky Beauty Australia,iPhone 8 Plus / iPhone 7 Plus
808," Funda Iphone 7 Plus, Funda Iphone 8 Plus, Phenix-color 3d ",66.9,NA,0,99,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-500722954-funda-iphone-7-plus-funda-iphone-8-plus-phenix-color-3d-_JM#position=43&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#500722954,NA,Phenix-Color,NA
809, Funda Anccer Para Iphone 8 [serie Colorida] [ultra-delgada] ,78.9,NA,0,99,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-500774472-funda-anccer-para-iphone-8-serie-colorida-ultra-delgada-_JM#position=44&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#500774472,NA,anccer,NA
810, Funda Spigen Thin Fit Para Iphone 8 Plus / 7 Plus Con ,78.9,NA,0,99,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-500792808-funda-spigen-thin-fit-para-iphone-8-plus-7-plus-con-_JM#position=45&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#500792808,NA,Spigen,043CS20474
811," Funda iPhone 8, iPhone 7 Funda Turboboost Gel De Silicona Li ",129.9,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/LATINPORT,https://articulo.mercadolibre.com.co/MCO-500793878-funda-iphone-8-iphone-7-funda-turboboost-gel-de-silicona-li-_JM#position=46&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#500793878,NA,Turboboost,NA
812, Otterbox Symmetry Series Disney Classics Funda Para iPhone 8 ,183.9,NA,0,99,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-500843588-otterbox-symmetry-series-disney-classics-funda-para-iphone-8-_JM#position=47&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#500843588,NA,OtterBox,77-57538
813," Funda Iphone 8, Funda Iphone 7, Funda Protectora De ",59.9,NA,0,99,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-500851772-funda-iphone-8-funda-iphone-7-funda-protectora-de-_JM#position=48&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#500851772,NA,LONTECT,4326502494
814," Disney Mickey Cotizaciones Funda Iphone 8 Plus, Funda Iphone ",69.9,NA,0,99,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-500997483-disney-mickey-cotizaciones-funda-iphone-8-plus-funda-iphone-_JM#position=49&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#500997483,NA,EDEALSAVING,4334979375
815," Funda Iphone 8 Cute, Funda Iphone 7 Cool, Chichic [orignal ",78.9,NA,0,99,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOSEANTONIOMOCLETON,https://articulo.mercadolibre.com.co/MCO-501000107-funda-iphone-8-cute-funda-iphone-7-cool-chichic-orignal-_JM#position=50&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#501000107,NA,CHICHIC,NA
816, Funda Transparente Para Iphone 8 Plus / 7 Patron De Flores ,90.316,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/E-TAG,https://articulo.mercadolibre.com.co/MCO-501084479-funda-transparente-para-iphone-8-plus-7-patron-de-flores-_JM#position=51&type=item&tracking_id=52d7d013-084b-4d0a-afe9-6a315267e2bb,NA,NA,NA,NA,NA,#501084479,NA,NA,NA
817, Funda Iphone 8 Plus De Mármol Blanco Rosado Iphone 7/8 ,200.847,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/E-TAG,https://articulo.mercadolibre.com.co/MCO-501252140-funda-iphone-8-plus-de-marmol-blanco-rosado-iphone-78-_JM#position=1&type=item&tracking_id=7e90f299-d089-4ebb-97bd-47265fdd392f,NA,NA,NA,NA,NA,#501252140,NA,NA,NA
818, Funda Protectora Para Iphone 8 Plus De Pixiu ,51.305,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/E-TAG,https://articulo.mercadolibre.com.co/MCO-501252608-funda-protectora-para-iphone-8-plus-de-pixiu-_JM#position=2&type=item&tracking_id=7e90f299-d089-4ebb-97bd-47265fdd392f,NA,NA,NA,NA,NA,#501252608,NA,NA,NA
819," I-blason iPhone 8 Plus Funda, [heavy Duty Protection] [ma ",143.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKAESCOLOMBIASAS,https://articulo.mercadolibre.com.co/MCO-502099253-i-blason-iphone-8-plus-funda-heavy-duty-protection-ma-_JM#position=3&type=item&tracking_id=7e90f299-d089-4ebb-97bd-47265fdd392f,NA,NA,NA,NA,NA,#502099253,iPhone,i-Blason,NA
820," iPhone 8 funda, iPhone 7 funda, Youmaker Heavy Duty Prote ",143.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKAESCOLOMBIASAS,https://articulo.mercadolibre.com.co/MCO-502101724-iphone-8funda-iphone-7funda-youmaker-heavy-duty-prote-_JM#position=4&type=item&tracking_id=7e90f299-d089-4ebb-97bd-47265fdd392f,NA,NA,NA,NA,NA,#502101724,iPhone,YOUMAKER,NA
821, Griffin Survivor Fit Funda Para iPhone 8 - Funda Protectora ,226,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-502137742-griffin-survivor-fit-funda-para-iphone-8-funda-protectora-_JM#position=5&type=item&tracking_id=7e90f299-d089-4ebb-97bd-47265fdd392f,NA,NA,NA,NA,NA,#502137742,NA,Griffin Technology,GB43779
822, Incipio Lux Brite iPhone 7 Plus | Funda iPhone 8 Plus Luces ,231,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-502138140-incipio-lux-brite-iphone-7-plus-funda-iphone-8-plus-luces-_JM#position=6&type=item&tracking_id=7e90f299-d089-4ebb-97bd-47265fdd392f,NA,NA,NA,NA,NA,#502138140,NA,Incipio,NA
823, E-vireles iPhone 7 iPhone 8 Caja De Batería Funda De Carga ,210,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-502138279-e-vireles-iphone-7-iphone-8-caja-de-bateria-funda-de-carga-_JM#position=7&type=item&tracking_id=7e90f299-d089-4ebb-97bd-47265fdd392f,NA,NA,NA,NA,NA,#502138279,NA,e-Vireles,MK-526W
824," Youmaker Funda Para iPhone 8, iPhone 7, Cubre Por Complet ",126.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKAESCOLOMBIASAS,https://articulo.mercadolibre.com.co/MCO-502694359-youmaker-funda-para-iphone8-iphone7-cubre-por-complet-_JM#position=8&type=item&tracking_id=7e90f299-d089-4ebb-97bd-47265fdd392f,NA,NA,NA,NA,NA,#502694359,iPhone,YOUMAKER,NA
825," Funda Para Iphone 8, Suave Silicona Líquida Absorción ",100.796,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/E-TAG,https://articulo.mercadolibre.com.co/MCO-502924854-funda-para-iphone-8-suave-silicona-liquida-absorcion-_JM#position=9&type=item&tracking_id=7e90f299-d089-4ebb-97bd-47265fdd392f,NA,NA,NA,NA,NA,#502924854,NA,NA,NA
826, Funda Daisy Silicona Transparente iPhone 7 iPhone 8 Disney ,25,NA,0,9,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JOZEPHX12,https://articulo.mercadolibre.com.co/MCO-503818561-funda-daisy-silicona-transparente-iphone-7-iphone-8-disney-_JM#position=10&type=item&tracking_id=7e90f299-d089-4ebb-97bd-47265fdd392f,NA,NA,NA,NA,NA,#503818561,NA,NA,NA
827, Funda iPhone 8 Plus 7 Plus [solidsuit De Rhinoshield] | ,188.9,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKAESCOLOMBIASAS,https://articulo.mercadolibre.com.co/MCO-505024728-funda-iphone-8-plus-7-plus-solidsuit-de-rhinoshield--_JM#position=11&type=item&tracking_id=7e90f299-d089-4ebb-97bd-47265fdd392f,NA,NA,NA,NA,NA,#505024728,NA,RhinoShield,NA
828, Funda Premium Ultra Slim Para iPhone 8 Plus / 7 Plus Por ,224.9,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKAESCOLOMBIASAS,https://articulo.mercadolibre.com.co/MCO-505024729-funda-premium-ultra-slim-para-iphone-8-plus-7-plus-por-_JM#position=12&type=item&tracking_id=7e90f299-d089-4ebb-97bd-47265fdd392f,NA,NA,NA,NA,NA,#505024729,NA,RhinoShield,NA
829," Forro Funda iPhone 8, Funda 7, De Diseño ",72.533,NA,0,2,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/QUEEN.BEE.,https://articulo.mercadolibre.com.co/MCO-506542934-forro-funda-iphone-8-funda-7-de-diseno-_JM#position=13&type=item&tracking_id=7e90f299-d089-4ebb-97bd-47265fdd392f,NA,NA,NA,NA,NA,#506542934,NA,Dimaka,Imppera
830, Forro Estuche Funda 360 Antigolpe Waterproof iPhone 8 / 7 ,239.999,NA,4,5,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IMM_COLOMBIA,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=JXC3BNczHvel1ncqZq5wqhyZbseAJWvdJ5NLGB%2BJGWMgfXy7prZt0ChjLAMusIkczSIxvg1SPw1KngBn66cC1j3boUM%2Fbg0%2FfioHDTIHF%2Ft01akWdoWrKwrA8%2BzcoRBOOQDtrhI4HeV3TUkF3CfsEnbajfptypSurJSjOA%2BKBuofzqDt5gyuqksYOWj5n%2BPNFlBB7xN2yz5MEp%2BCum%2FfdkanMGTwCyJ84y5Zw%2BC5p9FKxp4GP8G0iZEHy2oUjDP4BAcj%2FxaYvur0YTKWf7zIl4p5t9g4CzyuREAnXKE%2BcwT1ctD8XUpYvNW6ZFwmW%2FsTwLwPbpgsYWyTcTlI0%2FUWODDTy2sPe%2BML84pMidnKSB5QH9sqwWav8LyNIm%2FHvMslVfM2po0VJCIOBf5azpthLCG0iEdwxvgeP%2FKo9YJjnX6vSdkcQX5TpbmzdR%2Fjgy3%2FzI9nQJm1VuuUFX1PbXxwDPrws71JIq13TP%2FSaRTVJ4i4kDf4jRjejwb%2Bv1ZwF9AuZrgNXsIrt2rd1RMKaXUzZHFs30HyyVdv9IzIKwSrTaVRrY7htGs2u7fX%2BoPAHVF7%2FFeNHdPfxYNt4NLRRPYQHcalLAloEx9U%2F4DWi6J2pLNZ5oVlG7joHhhG4bftz%2FUkWo6oE325%2FKvE9qa%2B4XdqpXC2mfUxE6MS8zvr8WfPmJ%2Fz64daPywJfoHjHODcBMdpLSiTJRGZsc6j1uYdeofhr5rV9T73sIAhKFXNXsVlF52GdnSSorjNTLvLyIbabElE8XPUkpPLIib3iuUZnCSndNOK%2Fz2TVQOa%2BsLK9MgavrzrCXLA4n9rbakdibMLVYkroGw2jSOBw%2BSNzGx6sQzNtscw95sI6WD3bUKLOTwuqAqjJvKHxqovpvPtWhovz3q6A339zHXN76JTDqQuSXUXfLyk%2FCJcn8QLENRzgmdV8Da2aUSqyJAngnnzSHCd2YOyRncQoiuLgKIORMR63cW7BxpuPQA5vGb%2BJenzRHM0fgVRGRc4iFhS7Afe6QhhJvN2xXZbSirOw9IfH6w%2BDaWuqnvan32ric4kEnB5KSNTDu1L92WQjpjAOKelgrr1MGC8hi3mtmqwQF%2F%2BxApjq9S7hGVybhGEJjcpECSDTLf%2B4n0c68jRfbq969t2ayaLIixobX4v7zxFLp2faznqPckZbMYmhLBNNcJhziKQKg7pGFFwUTDn%2F2CChhZlHcMeq7k46LHwBGWfiStvcOeibsgQ3bP4pObv7UheZdw%2BIkI1pSoMRcQQIXxlwa6q2SvhnKFARgVRdJOCO4D0soEtqppcRPFR56JCMolers5dvEQz633Md0%2B8hNoX4hmB7zEav2uMIGVFA3HWuk8lZLPcV%2FIuRfszB9QLI0nMDd%2FKgjhQrp27yh5KV9sKfQibpSIbDa34gr%2Fm0mAppWGMOAxlpK8kAR%2B9x%2BMCs9os0dV9LyDgeJ8%2FpSAHO1atFK8y21tpOxDQLna5aZ39GOD97OyyIZqjl0mEYD8UVCH7yAMzBhK5TvaPL6BLPxoDRMiqi7LKYFtnPCL2%2BPtGj8MChTRNZXlgrYc21fsy0tOycEVJ3osKVHYy4RI%2BrbibBTV2eZlRssEPDeZiS1y67S1eMx%2FQlH6fbMcsohP56PqJUuH8BIFJaN6ssqYwiEK6Jor2%2FVbKjObT9aUXaKjyltIWiZb7%2B0QbjKyIVWNs1k%2FdPnrEDCfqHIRqH7PijWaYTGLJ09klMBXVVO3u,NA,NA,NA,NA,NA,#458915031,NA,NA,NA
831, Funda Spigen Neo Hybrid Herringbone Para iPhone 8 Plus /. ,118.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKAESCOLOMBIASAS,https://articulo.mercadolibre.com.co/MCO-507173497-funda-spigen-neo-hybrid-herringbone-para-iphone-8-plus--_JM#position=15&type=item&tracking_id=7e90f299-d089-4ebb-97bd-47265fdd392f,NA,NA,NA,NA,NA,#507173497,NA,Spigen,NA
832, Otis iPhone 8 Plus | Funda De Piel Para iPhone 8 Plus | Ipho ,242.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDA+MALU,https://articulo.mercadolibre.com.co/MCO-510840987-otis-iphone-8-plus-funda-de-piel-para-iphone-8-plus-ipho-_JM#position=16&type=item&tracking_id=7e90f299-d089-4ebb-97bd-47265fdd392f,NA,NA,NA,NA,NA,#510840987,iPhone,Bixon Leather,NA
833," Funda iPhone 8 Y Funda 7, Kit De Proteccion Classic Saharaca ",117.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MENSAJEROS+USA,https://articulo.mercadolibre.com.co/MCO-513059150-funda-iphone-8-y-funda-7-kit-de-proteccion-classic-saharaca-_JM#position=17&type=item&tracking_id=7e90f299-d089-4ebb-97bd-47265fdd392f,NA,NA,NA,NA,NA,#513059150,NA,Sahara Case,NA
