search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Marca del celular,Tipo de funda
16," Tpu Silicona 360 Carcasas Para iPhone 8, 7 Y 6s ",7.99,NA,22,5,6,1.332,NA,Envío a todo el país,NA,NA,3,1,https://perfil.mercadolibre.cl/VAPORISLANDCHILE,https://articulo.mercadolibre.cl/MLC-461042132-tpu-silicona-360-carcasas-para-iphone-8-7-y-6s-_JM?searchVariation=38943862593#position=16&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,0,0,1,0,0,#461042132,NA,Apple,Carcasa
17, Carcasa Otterbox Defender iPhone 7 / iPhone 8 ,19.99,NA,21,174,12,1.666,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/SUSPENSIONTRAINING,https://articulo.mercadolibre.cl/MLC-471755427-carcasa-otterbox-defender-iphone-7-iphone-8-_JM#position=17&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,1,0,0,0,0,#471755427,OtterBox,Apple,Carcasa
18, 10 Carcasas Magnética iPhone 8 Por Mayor ,69.99,NA,0,9,6,11.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALONLINE+EIRL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=XLgOwdzcX%2BSO%2FYmTvnqH1lN6FANYIlyV2o6WG%2BtRsD7vJTO9uWa5SDH4DuUppL0z%2F%2F4Fzq8H0jq7%2BCUaJT4YLokA5HA5JQXPVWF3wps6yXV0%2Bt2e9thrWVtif3UqxKp8QAvmXanzzVQxgobNa8o9j6uzgGAh4xnjSgsVL8iHf0jxThi3ofuk00VI3MiRLg%2FdF0avd5zVYuvi3DwU%2BFQt%2F1ZRz532D0VSK01DZRnoFWec%2Bw6QjXbP5me6esYUYLtYNmsiTZupSrxBOf%2FYekQvL3%2F3jJ5HekEsn5ZZIy1bGuD38fDLNwNQPMnoIEprga8msXaYiycUVgdiU7t8uVYzDoqPrYmFf4RhVOOyMdfuEGJu5bfBsRql6w4gzB8B7iBGmD4tNZlZ658kp6QRd88x5frBx%2FqNigS3iPL53F6DnpyVs%2FeofGqkClKvoK3HXYxDfQzpvDVQCBkhW%2Bj4zARtjPpVI5N3p96%2BWKo3sHybO%2FvDBAu1zPxCfuLOPD7TLFkZeo89OmP8OARCMiAt4oFXVXl6DmisjYBTO1MZ3w2zlhiIk9zCUfF0zJQu%2BaQuKesRjpKIOUsj2FdY9yK1Ke%2FfpUa5r7LTj2rOW1dhy4SohkEIYMiaLXQou4vha%2F%2BTWyLIE7U1%2BUuq34pBGfgeikSo7U30r60pCp8z90%2FqGBLbLsOzENHKL%2FscIWQVc8Lv2IgFnyrON30ADCiYWMXMcjGEP%2BE2jciJJs25cwWxcdIMtnsZGdbgMJslRhUo0iLwdYIQydBLpgv6loOKtVHNKSheFy%2FEkqPKrUa6pJqjbV0jhqf2NvXXlyZxnXZrRht12leGA1Q83Lj3WM%2FEpJ1PGoZu5OgTmktUPk9KVI60Xuaye0Td4doJkz7ff5bdFfeehi4pYp%2BRmhZJ2pm0LzmYNnkKDQjXK0CZsf12fn1ushUUyCT%2BBLroKdPcZeEJoHa7c0mvXVzh1HpvduUkA48pmRFbtWfcz1a%2BuVshyf1JKqrBUwVv0X7SVLW6Wl7LlJqMHqkQ9EQVHrdAv6CT5VGjKvFm0PJN0y4NtdSHi3CPVrdcjTVdahBcBoSJ93ippEqK3ZhwMWeGKngnDqVyZ52D8VesXJuef1cY7O8gSS2TLhDnYl40k8WxlxoQ%2FtgIGU%2FPTDPIBh6sHztlCN5sTE7LcZV%2BA%2BkHDNVVA1DXW3aarr569DG3ToJxIyo58O0msCQaqIKTK1nT03A9gtL%2BKud74uG9yMrOV9TUCVBBOGqCxGtksPK6qNJhx475cVDPVNTTObi9uRpPL3tRZf%2FVbA92oG3tgbj5ifZrYswOPJl3ka1at5%2FJBcqxgqcr9Vfy2xoRbfN%2F6CZMIWYrGDIxsJzVVT4E8ALjVosWbF8MR8X4ZOZI2%2F7rvfcfzhBUSH4iP7RrNMYlDMebRy4rtcmnQDLSJoAzfDxOpAKdI3r3vgO6ZSkJKtS%2FzGAR6MNZuSAihGOn1FpWDweJs9n2NBQd5NN98xexgsSssFer%2BAR8X4CsaC45H9gsS%2BT2ltqS8Dua%2BdKH5sQHtKmY9rU3NnQ6Mk6JVVgW33a42PA9v6vrDj6d%2B4OXWPtL%2F%2BJfcby0HW2Hn4JGRfGGIUW%2BusXyI1CiEuc%2B%2B19bm1cCVMWdns8nggOhtlcCUpSO,NA,NA,NA,NA,NA,#471392962,NA,Samsung,Carcasa
19, Carcasa Proteccion 360° iPhone 7 Y iPhone 8 - Tecnostrike ,9.99,15.000,12,8,6,1.665,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TECNOSTRIKE,https://articulo.mercadolibre.cl/MLC-470875704-carcasa-proteccion-360-iphone-7-y-iphone-8-tecnostrike-_JM#position=19&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,NA,NA,NA,NA,NA,#470875704,Baseus,Apple,Carcasa
20, iPhone 8 Carcasa Sublimacion 2d Pack De 5 Uni ,16,NA,23,67,6,2.667,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AMPLEX_CHILE,https://articulo.mercadolibre.cl/MLC-455544333-iphone-8-carcasa-sublimacion-2d-pack-de-5-uni-_JM#position=20&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,NA,NA,NA,NA,NA,#455544333,NA,Apple,Carcasa
21, Carcasa Gel Silicona iPhone 8 Plus + Lamina ,3.99,NA,3,2,6,665,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TIENDATRANSPARENCIA,https://articulo.mercadolibre.cl/MLC-500010865-carcasa-gel-silicona-iphone-8-plus-lamina-_JM#position=21&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,NA,NA,NA,NA,NA,#500010865,Tet,Apple,Carcasa
22, iPhone 8 / iPhone 7 - Protección Carcasa Roja 100% Original ,10.99,NA,3,3,6,1.832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELULARES-EN-VENTA,https://articulo.mercadolibre.cl/MLC-492398182-iphone-8-iphone-7-proteccion-carcasa-roja-100-original-_JM#position=22&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,NA,NA,NA,NA,NA,#492398182,GKK,Apple,Carcasa
23, Apple iPhone 8 Plus Case Cuero Premium Nillkin - Prophone ,15,NA,6,965,6,2.500,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PROPHONELTDA,https://articulo.mercadolibre.cl/MLC-455903823-apple-iphone-8-plus-case-cuero-premium-nillkin-prophone-_JM#position=23&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,NA,NA,NA,NA,NA,#455903823,Nillkin,Apple,Carcasa
24, iPhone 8 Plus / 7 Plus - Funda Carcasa Dorada Protección 360 ,10.99,NA,2,7,6,1.832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELULARES-EN-VENTA,https://articulo.mercadolibre.cl/MLC-492274577-iphone-8-plus-7-plus-funda-carcasa-dorada-proteccion-360-_JM#position=24&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,NA,NA,NA,NA,NA,#492274577,GKK,Apple,Carcasa
25, Carcasa 360º iPhone 7 I iPhone 8 I Full Protección I Tpu ,1.99,NA,10,6,6,332,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VENTAS+ELECTRONICAS1,https://articulo.mercadolibre.cl/MLC-459074884-carcasa-360-iphone-7-i-iphone-8-i-full-proteccion-i-tpu-_JM#position=25&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,NA,NA,NA,NA,NA,#459074884,NA,Apple,Carcasa
26, Carcasa Metálica iPhone 8 7 Negro Lunatik Taktik Armadura ,23.99,NA,10,2,12,1.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452413396-carcasa-metalica-iphone-8-7-negro-lunatik-taktik-armadura-_JM#position=26&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,NA,NA,NA,NA,NA,#452413396,NA,Apple,Carcasa
27, Unica Arena Carcasa 360 Con Logo iPhone 8 8 Plus ,9.99,NA,27,273,6,1.665,NA,Envío a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/AERRECOMEX.COM,https://articulo.mercadolibre.cl/MLC-462074236-unica-arena-carcasa-360-con-logo-iphone-8-8-plus-_JM#position=27&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,1,0,0,0,0,#462074236,NA,Apple,Carcasa
28, Cafele Carcasa Magnética + Vidrio iPhone 8 Rojo ,13,NA,4,2,12,1.083,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CUATRO+GLACIARES,https://articulo.mercadolibre.cl/MLC-481798379-cafele-carcasa-magnetica-vidrio-iphone-8-rojo-_JM#position=28&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,NA,NA,NA,NA,NA,#481798379,NA,Apple,Carcasa
29, Carcasa Silicona Transparente iPhone 8 Miaustore ,1.99,NA,4,6,12,166,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIAUSTORE.CL,https://articulo.mercadolibre.cl/MLC-453749078-carcasa-silicona-transparente-iphone-8-miaustore-_JM#position=29&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,NA,NA,NA,NA,NA,#453749078,NA,Apple,Carcasa
30, Apple iPhone 8/7 Plus Case Eton Premium Nillkin - Webphone ,9.99,NA,2,8,12,832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/WEBPHONESPA,https://articulo.mercadolibre.cl/MLC-475197980-apple-iphone-87-plus-case-eton-premium-nillkin-webphone-_JM#position=30&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,NA,NA,NA,NA,NA,#475197980,Nillkin,Apple,Carcasa
31, iPhone 8 Plus / 7 Plus - Case Carcasa Dorada + Lamina Vidrio ,19.99,NA,1,4,12,1.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELULARES-EN-VENTA,https://articulo.mercadolibre.cl/MLC-498947321-iphone-8-plus-7-plus-case-carcasa-dorada-lamina-vidrio-_JM#position=31&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,NA,NA,NA,NA,NA,#498947321,"Original, Legitima, Auténtica y Genuina - Fabricantes: GKK, Nillkin, Lenuo, Mofi, Goospery, Cafele, Enkay",Apple,Carcasa
32, iPhone 8 / iPhone 7 - Full Carcasa Funda Original Resistente ,10.99,NA,1,4,6,1.832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELULARES-EN-VENTA,https://articulo.mercadolibre.cl/MLC-492182033-iphone-8-iphone-7-full-carcasa-funda-original-resistente-_JM#position=32&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,NA,NA,NA,NA,NA,#492182033,OEM /Apple,Apple,Carcasa
33, Carcasa Protector Light Gray Transpar iPhone 7/8 Case Funda ,4.99,NA,1,1,12,416,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CRANDEP,https://articulo.mercadolibre.cl/MLC-479552127-carcasa-protector-light-gray-transpar-iphone-78-case-funda-_JM#position=33&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,NA,NA,NA,NA,NA,#479552127,Ugreen,Apple,Carcasa
34, Carcasa Funda Silicona iPhone 7 Plus / iPhone 8 Plus/ Celpro ,3.99,NA,14,86,12,332,NA,Envío a todo el país,NA,NA,1,1,https://perfil.mercadolibre.cl/CELPRO_CL,https://articulo.mercadolibre.cl/MLC-454559641-carcasa-funda-silicona-iphone-7-plus-iphone-8-plus-celpro-_JM#position=34&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,0,0,0,0,1,#454559641,Genérico,Apple,Carcasa
35, Carcasa Silicona Logo Apple iPhone 7 / 8 + Lamina De Vidrio ,9.99,NA,44,89,12,832,NA,Envío a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/CARCASASPUNTOCL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=fbytNPN4PGnSiyWp%2BDoQB7DLqIyaiadd3p30bHeAtHqUBIwnek%2FSMTP8z6zqQQKTG%2BPB9ISud6E6Dr54Yj7FolYHDg9hO0b%2BcOVbLFWWVPLGVoVJZqN9ywB49IWOZFSLCNpyAacXm%2BgZkjpiXCf4d6aKVtaWbGrh1pBvkfGcp3oQC9CmS1ZXI3M5wmcGj4qFXGRq2R72zIZy%2FA3Yu5WGoAp3xj8rj9flPPT%2BI8%2B87Jo0D26l57BUet8UBii%2BHSBmMGF2auLgO0dElYVG75fNpi0VXBlrlhJRxc5FRBapfodyzrCyBZwj14%2Fkg6lGa87ljYcp3O%2BjKAiOk%2Fq%2FrpPtMG0ALAgKEklOF%2FKKs8VQWxI64x1S9CjYBAFy1KlIzfcKfVhFqjAB7Plln%2BVkcY7lQBZG2nxy1G9UkzpuraKdceDBBhzie2EjVgUpK1bYSKfd%2Bb3h0bmMGjq%2BjPR1sK5dHdMoXMZpyUEVkQf0DtT8wG5ogP8IDTF5%2Fu0m1la2ua8B7uGzR8GG7dtTJtotYMk5aGrKRRzk1dCaKQ3yVXMg%2FpGBUl6cB2i4lHfH0%2BCvVfTjXckHfPu3u9FbHU7p%2B9wdN1UNk2o%2Bt0SJ846TZX6tnrccQL4Esu9bfGfxLG2YjwGoae1OlIm9uzUoL3zL67LfT3yIA%2B2cvOkWyglkTsZvOCBsmRqtqahqW0R%2FF8jMAj7f%2BBjG1ygvt6H1M2pkThYXT%2BxXPdHAZQvYDPIfTobmPZziuu7QuvIlEQmDPFO5owzBLOLOQJMV3qsSbjxxvcA4V7%2FWGxdidxUf0T9iA%2FV3ZBTOVfqpfGg5VQcRmAM1Rpxo7heKBuxzSmk8KQo%2BStbAOvSJ7Jc5DbW6jeRRfZoYof3hBzuENJAZtlPuo%2Bo2Zq5kLyM2mMTQ9sbZeLvIc%2BN%2FXPD%2Bn8YscytHXkRGGaM%2BEbzOrjfUJd5f5J24ENTNqzRYjxglBUhbhUGxyw4vWX43crSCA6jgu8e53XYVwuabHFQWs7b6yTFpIV31pbb1141V2G2YTKUrcXSjw9ANxX9l4AyEFrgYnLHolbsEVS%2FTsHFeWVNZ2Htd8hHNJ2XkSWI68eb3J0R93gj5hksClSFRqWjr60jo1LYXiNJFREIXcN7l%2BiiCAprwj4Am1f0xXHYS4mG1Rht30wmHH3ouFmAGZEvBepq0SLOjPRDcMPct560OSVe7n2BcOUkwdRoioPH6taS1e9ytmAEv15Q9Z0c2SAeR3cX2XOHBLlY2sNrviXaSI28Yvo8%2FaYo0HF8repfMiu%2Brm8vKWODsz9r1urLSnIQnI8F0uAfCPCsNPvibza4vgU9dNjibmsieiWE4xYQAkAOpkqqGurrrisJUM8lO3JHtWe6DCh9hNIOCvY1PuvGD1ikZaxkH1KcaWete3yO6mLmVK213lWPXEofFTOygcHZLcV%2BUFafuW07%2FVIf2CdJPASKGvmmpWMICazeUO5GdgTv%2Fs8Bl91NjighMDLT86qlHOM1f6%2Bkkqt9A298HVg0pafBpXigEAhNdqXB5oKuRd0%2BLueYYXXqSyEqM24gqiiF1%2B%2FD3wG2TsjVRuv9%2FaAog7zJitYddzY4Dtao5BzRuv%2FaTY1IuMF6mkk4JANhFVJ5M6tsU%2BJDMjy9UV3sEVBBmt4Wj6ppuzNhPD2J5owY1,2,0,0,0,0,#480609141,NA,Apple,Carcasa
36, Carcasa Funda Silicona iPhone 7 / iPhone 8 / Celpro ,3.99,NA,6,30,12,332,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELPRO_CL,https://articulo.mercadolibre.cl/MLC-454559323-carcasa-funda-silicona-iphone-7-iphone-8-celpro-_JM#position=36&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,NA,NA,NA,NA,NA,#454559323,Genérico,Apple,Carcasa
37, Moshi Sensecover iPhone 8/7 Funda - Beige ,98.975,NA,1,NA,12,8.248,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-498522350-moshi-sensecover-iphone-87-funda-beige-_JM#position=37&type=item&tracking_id=67318d3d-1ab4-423b-8e98-936ca46e2ce9,NA,NA,NA,NA,NA,#498522350,Moshi,Apple,Flip Cover
