search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Modelo alfanumérico,Formato
11, Auriculares Inalambricos I7s Tws AirPods iPhone Manos Libres ,769,NA,"
			
				Nuevo
			
			
				
					 - 
				
				333
				vendidos
			
		",(31 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,10,https://perfil.mercadolibre.com.ar/JAZAK+SHOP,https://articulo.mercadolibre.com.ar/MLA-723632567-auriculares-inalambricos-i7s-tws-airpods-iphone-manos-libres-_JM,8,1,0,1,0,#723632567,Ear Buds,Airpod,I7s,I7s,Ear-Buds
12, Auriculares Bluetooth Noga Bt469 Manos Libres Oficial Full ,619,NA,"
			
				Nuevo
			
			
				
					 - 
				
				151
				vendidos
			
		",(39 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,140,https://perfil.mercadolibre.com.ar/DALECL%C3%8DCK,https://articulo.mercadolibre.com.ar/MLA-782265804-auriculares-bluetooth-noga-bt469-manos-libres-oficial-full-_JM,72,41,19,4,4,#782265804,Noganet,Aris,NG-BT469,NG-BT469,Over-Ear
13, Auriculares Bluetooth Inalambricos In Ear Twins Microfono K2 ,1699,NA,"
			
				Nuevo
			
			
				
					 - 
				
				819
				vendidos
			
		",(8 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,71,https://perfil.mercadolibre.com.ar/JAZAKSHOP.COM,https://articulo.mercadolibre.com.ar/MLA-672953659-auriculares-bluetooth-inalambricos-in-ear-twins-microfono-k2-_JM,38,17,7,2,7,#672953659,True Wirless,Auriculares Bluetooth,K2,NA,In-Ear
14, Auriculares Bluetooth In Ear Inalambrico Con Base Recargable ,844,889,"
			
				Nuevo
			
			
				
					 - 
				
				1324
				vendidos
			
		",(243 disponibles),12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,3.7,29,https://perfil.mercadolibre.com.ar/TPSHOP_BAIRES,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=3cHSQtoX3%2B5%2FPmxsMyhAnWfRLpbpgE0lkyseuaS76tTeis%2BHtLk6%2FzSQrqu6lx1PDPd6OblyW0R48sovFSjmmuFFtfy3uCVuVoNmB4vUz2RImNPsjOe%2Fbh7guUzBwOom%2FmB3nPnmDcm0zpILjiJqL0wgc9tpnreogChHrQegNEJLlP%2Bzd6xmbKwrk9QvFZHsFWizSESizM2vkQXJ8WEbZ1HiuVSpXyjhJkE3XyCJKOLpRbFPCXYESYaHPzudOc2qm4ub%2B6OiGnsglckbSicS48oWzPWNTchxdsgeP%2FSBKjc9yYX7yJNzYHZ4W%2FrDkHA%2FJFZ%2F6Pa46cIir5KMuXOmsGu7Nc4aa46nxe3wegGKvNYFp7Dt%2FVSNnQEW0c5QHKoQlFM5NUQGv3kwri7Y8tjYIlLN411%2BlYm8ASGxA%2B4gV2ppEQ3VagEhHBFkSiCWj%2FjzxlolKMLFnN0V9mkwxDdhoyzPmbjNNkyM8x7%2BOrFyJpg3xpxd047a3CwnpVrbdcevMf6VUP7YZFcOxaNJfj9FyiK%2B%2BclkYhE73DVD5h1VgYsjpMyx5IGh2gxlW2OKHrIEWasjronSFN76g9VMIcayDMKzdycRgZx%2FSoFWoUrQ6dMazdLRlIBfv8E2LDrMcpdpA2ecUDowVAOJX1zduoo73YKd3Mxhko1oGUKyolWqSXRrSWrQTjKSg3SWl07wDi%2FkOiSjIbeISiN3M7EjXlHSqKsaI7nDd75csSfVs7OpQxYO6abSUtjJ6Gfp0uPjiqom3A3t2avLx%2FlPyS3cVWm2tLg5HML6h2tbi%2FsDvfTe1U9RLLs1dWQb%2BT%2Bl%2FPDkrnJYLH%2BPfw7wygQEIYSbV08kqx%2BN7unQhHhqPNz5Vx%2FMrxUVGpmIPto3mrPRHLNlyO7lgDpkz97ZkY8djJiz%2BdzYw9t%2FDt8C0kIovWwL8BXuA6ynW%2FL0rGoPwK3bmEglrnntWxhgZWMyFT4OZgEEGCfYnSj41H%2BI5oon20FkNOMn3Jx8lgc4cFAipGyuzlMaP0z%2BLpbwC20BOv4Zfr%2FrCxRaEvIqfa3zqblj0ubBCDIiGAdtgnehsLK3%2BlXhGqBJjvW2DMPlQctmuu5t9nwMvTPADl7VnTgKX0JDOhr%2FYrQ5%2FUTyhLYEzvzoW4bU7G12VYAtUPP28lRm217GM%2FkcGDvn6SNLMwkSqaIVvOTyawtHHpeL53ieJhHc789xO%2FV5s6xGN30o8E6cyOb4mNkk5XKWooYih6%2FEz7ICIWZSWDdLjJYBUcU1BZI1%2Fui5Mxhar9OtkA6LishipRG5orH5J80cMUjMCw%2FbKzsAvjK0mT%2FlbhkmkG%2Bf724O6lamOTpaufW0rSIOPjEpopP0WWFW58wU14Q%2BOMrVKEkv%2FTG8idVmrw312MTLu1cbAO4qGVi7h1tgwqm8Hx07HEzYsYDIs%2B8AvgnB4PzBg15QIi6ddsRSh2TIqhVExOX1MuhqJvY6UfEn%2BIa0kVxmriKboQd5KAZRwfGaYKMluBow,17,2,1,1,8,#764888251,TWS,Earpod,I7s,3,In-Ear
15, Auricular Bluetooth Mini Manos Libres iPhone Android Running ,289,NA,"
			
				Nuevo
			
			
				
					 - 
				
				491
				vendidos
			
		",(619 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,3.6,13,https://perfil.mercadolibre.com.ar/UNIVERSALSHOPS,https://articulo.mercadolibre.com.ar/MLA-749501381-auricular-bluetooth-mini-manos-libres-iphone-android-running-_JM,7,0,2,2,2,#749501381,Universal,NA,S530,NA,Mini  bluetooth
16, Auriculares Bluetooth 5.0 Inalambricos I9s Tws In Ear ,1299,NA,"
			
				Nuevo
			
			
				
					 - 
				
				448
				vendidos
			
		",(83 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,18,https://perfil.mercadolibre.com.ar/SYSIMPORTACIONESS,https://articulo.mercadolibre.com.ar/MLA-753632999-auriculares-bluetooth-50-inalambricos-i9s-tws-in-ear-_JM,9,6,1,0,2,#753632999,TWS,earphone,I9s,I9s,In-Ear
17, Auriculares Bluetooth Qcy T2c Tws Original 2019 Inalambrico ,2660,2800,"
			
				Nuevo
			
			
				
					 - 
				
				1805
				vendidos
			
		",(297 disponibles),12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,164,https://perfil.mercadolibre.com.ar/TIENDASHOPEALOML,https://articulo.mercadolibre.com.ar/MLA-693323156-auriculares-bluetooth-qcy-t2c-tws-original-2019-inalambrico-_JM,118,33,8,2,3,#693323156,QCY,In-Ear,T2C,In1852,In-Ear
18, Auriculares Bluetooth Celular Inalambrico Deportivos Magnet ,699,NA,"
			
				Nuevo
			
			
				
					 - 
				
				391
				vendidos
			
		",(144 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,22,https://perfil.mercadolibre.com.ar/JAZAKSHOP.COM,https://articulo.mercadolibre.com.ar/MLA-720232059-auriculares-bluetooth-celular-inalambrico-deportivos-magnet-_JM,9,11,2,0,0,#720232059,Mobile Phone,Auriculares Bluetooth,S6 Magnetic,NA,In-Ear
19, Auriculares Bluetooth Celular Inalambrico Deportivos In Ear ,259,NA,"
			
				Nuevo
			
			
				
					 - 
				
				470
				vendidos
			
		",(325 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,7,https://perfil.mercadolibre.com.ar/TPSHOP_BAIRES,https://articulo.mercadolibre.com.ar/MLA-762106871-auriculares-bluetooth-celular-inalambrico-deportivos-in-ear-_JM,5,0,0,1,1,#762106871,Athlete,Sports,SS,2,In-ear
20, Auricular Bluetooth Samsung Original Galaxy Buds ,9499,NA,"
			
			
				
				142
				vendidos
			
		",(8 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,22,https://perfil.mercadolibre.com.ar/SAMSUNG_TIENDA_OFICIAL_MP?brandId=1550,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=GQR8FoLEapHZL64tBCEZVHGHaVlXoz57pv6X9NQ%2Fdo9qfFcsOXrcAm%2FY36AY0eo5Z4y46dHe0JjpouqF3LLuOWJFE044b3iOf2Eab0ZuEKv5%2FAQ8KHowW%2Bnq54pFdayR2JsGOjwzVkZLFZGNZdPM7npEAQ8vvE7rDPWocZwxptDCT8XzXhhhrK78IppJzP%2Fky51dOMZSeh5gsVpdtYay2ZXeyLmRw9ao%2BAtgP9KEb3thWRgMC46x8PYkIVBXUlyc1zOPOEK3DDS69%2Fmic2wpJTIfrVSx8ohL0nCaehZJJVBnKl9oFMs%2B1Its24xLAuRu%2BbCm5RBPfeqYlFEsQc%2B2KsAPKCXPx0c60kG4jl0NOskqPtptGbQ69sZ%2FI%2Bmex%2FXl68BlTlLhObYm3QInW6cK%2FFzuWCnOxJNRiXAvsBFiyH3OK4t7Rn6VnpTD98xxMo%2FKnjPNSgAvAbZK%2BFItXmLqy7gM4lZ%2BKwtQ0Aed6QB21kzTgauf1jYu3RlkaM7xiVgfOgwSJExwdPhnMVReI8%2FDqzheyEVriGst5V8SYBGq2VtmyFW87hD89p73sgr89yHHgvz2xbEVCge0g%2BK%2B7bMqF3cy%2Bv2ujISvJuRijvYX5DUTiUBkl%2FePUM1Ch54K0QpeLUvA%2B%2FINdt2yTKxDlF7Prim%2BkjhAjIP%2ByfemvWOw6JrY2y40o%2BXD8GhwpPdULSntiO3iMeiuJ4RzVK%2Bd%2FJ3C8VCzf1FXeIhl2l790XNskKo0FZUZ0tEBeg1V2dH5CMdW7QWwbz8a86XwwR7Ey0aH4rFkTTjb7sAsF2uE4aZ%2FrjhGjzxG5AlwARBmMl0M5xJRYWs%2FVYqHEc4Suh9iOY8qqZ83zbxCgyV7336dOVAR3gI7MIR%2FKDFwwDWvexRfDV6wAeAQkX25Ol%2FsWl3%2FxfrNhbJg9KowGohRZOfKUEsGxUQEQ6AklvCzV%2BpeuKOP39rnNCHPszNxbY9o7apPvwI46dD4r1EbEE7D9d%2B9l%2F4ldglhh0gEur6AUI7076d6NRPkEL8nJ0Cu8peUk7r31PzK%2BW19GYRYky%2BJ7%2FcpGorlv2u1k5g0Y%2FQPB2gKX1dtSixTYmmeXmaTkunzwj1gfkpv%2FSUFbtDnaFxnfCLneeQ7n88cWlTyZtSUgqJBdHlNyiLR2JwSnNXP6VrIIs0sdL0HCkXpCUijc2r%2FhIqKfs9WOe4faqlpGdmpN3Xe13Ajq8Nn620v4xtUJRelhFny%2F80p%2FpxQ957h8pg3BqL2hbrjRMl9Uui%2FzHoLNoULbnZSEnHCsJD%2BFCi6JZsFOG0ZZuiQHSjZJigAsAjQcmzWKBXoCAevHjdP7ptAChmohtbeZ86K51B83yOFHmeDuzVHDW2oN8Wjq%2BONjJvLglKiOYKz8ZJLG6ocMdP%2FeLqfjZWvi2AYvaZzoXur0kdGDKzKt%2BxaU9hfoY8ccqsgkJGdAmGjbykrWpq6A%2FvwekDV%2FCSh6wKQLgMQ778PYoei7bcy,16,6,0,0,0,#781796882,Samsung,Galaxy Buds 2019,Buds,SM-R170,In-Ear
21, Auricular Bluetooth Sony New Wh-ch500- Original Linea 2018 ,3990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				155
				vendidos
			
		",(2 disponibles),6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,44,https://perfil.mercadolibre.com.ar/PRINTER_SHOP,https://articulo.mercadolibre.com.ar/MLA-729051366-auricular-bluetooth-sony-new-wh-ch500-original-linea-2018-_JM,36,8,0,0,0,#729051366,Sony,NA,WH-C500,NA,Over-Ear
22, Auricular Targus Bluetooth ,899,999,"
			
				Nuevo
			
			
				
					 - 
				
				79
				vendidos
			
		",(5 disponibles),6 cuotas sin interés,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,5,https://perfil.mercadolibre.com.ar/ELECTROWORLDGROUPARGENTINA,https://articulo.mercadolibre.com.ar/MLA-762300839-auricular-targus-bluetooth-_JM,3,2,0,0,0,#762300839,Targus,bluetooth headphones,auricular,TA-45HP,Over-Ear
23, Auriculares Bluetooth In Ear Inalambrico Recargable + Envio ,853,898,"
			
				Nuevo
			
			
				
					 - 
				
				1135
				vendidos
			
		",(324 disponibles),12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,24,https://perfil.mercadolibre.com.ar/TPSHOP_BAIRES,https://articulo.mercadolibre.com.ar/MLA-762067402-auriculares-bluetooth-in-ear-inalambrico-recargable-envio-_JM,12,5,5,0,2,#762067402,TWS,Earpod,I7s,3,In-Ear
24, Auricular Vincha Deportiva Gadnic Bluetooth Running Celular ,1999,3100,"
			
			
				
				1549
				vendidos
			
		",(7501 disponibles),12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,383,https://perfil.mercadolibre.com.ar/SALES+COM?brandId=945,https://articulo.mercadolibre.com.ar/MLA-647289481-auricular-vincha-deportiva-gadnic-bluetooth-running-celular-_JM,307,49,17,5,5,#647289481,Gadnic,NA,BT6,NA,Over-Ear
25, Xiaomi Auriculares Inalambricos Bluetooth Redmi Airdots Tws ,3699,NA,"
			
				Nuevo
			
			
				
					 - 
				
				158
				vendidos
			
		",(16 disponibles),6 cuotas sin interés,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,77,https://perfil.mercadolibre.com.ar/SELFIE+TECH,https://articulo.mercadolibre.com.ar/MLA-674442510-xiaomi-auriculares-inalambricos-bluetooth-redmi-airdots-tws-_JM,46,20,5,3,3,#674442510,Xiaomi,Airdots,Redmi Airdots,Mi Airdots,In-Ear
26, Auriculares Xiaomi Intrauditivos Aluminio In Ear Premium ,429,759,"
			
				Nuevo
			
			
				
					 - 
				
				571
				vendidos
			
		",(4999 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,28,https://perfil.mercadolibre.com.ar/TECHTOPERFECTION,https://articulo.mercadolibre.com.ar/MLA-701738921-auriculares-xiaomi-intrauditivos-aluminio-in-ear-premium-_JM,25,3,0,0,0,#701738921,Xiaomi,NA,ZBW4355TY,NA,In-Ear
27, Auriculares Inalambrico Bluetooth I7s Tws iPhone Android ,779,NA,"
			
				Nuevo
			
			
				
					 - 
				
				430
				vendidos
			
		",(16 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,14,https://perfil.mercadolibre.com.ar/BAZA+10,https://articulo.mercadolibre.com.ar/MLA-742124657-auriculares-inalambrico-bluetooth-i7s-tws-iphone-android-_JM,9,1,1,1,2,#742124657,Apple,Inalambrico,I7s,i7s,In-Ear
28, Auricular Vincha Deportivo Bluetooth 4.1 Correr 8 Hs Potente ,1599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				177
				vendidos
			
		",(822 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,4,https://perfil.mercadolibre.com.ar/DASHABOX,https://articulo.mercadolibre.com.ar/MLA-760343193-auricular-vincha-deportivo-bluetooth-41-correr-8-hs-potente-_JM,3,0,1,0,0,#760343193,Unnic,NA,Sport,NA,Over-Ear
29, Auriculares Bluetooth Celular Deportivos Inear Apple Android ,208,219,"
			
				Nuevo
			
			
				
					 - 
				
				286
				vendidos
			
		",(62 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,2,https://perfil.mercadolibre.com.ar/BIADAR+SA.,https://articulo.mercadolibre.com.ar/MLA-777582815-auriculares-bluetooth-celular-deportivos-inear-apple-android-_JM,NA,NA,NA,NA,NA,#777582815,Sowak,Sport,SS,NA,In-ear
30," Auricular Bluetooth Nuquero, Ideal Para Correr, Manos Libres ",352,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3142
				vendidos
			
		",(920 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,3.6,147,https://perfil.mercadolibre.com.ar/OPORTUNIDADESVIP,https://articulo.mercadolibre.com.ar/MLA-623392121-auricular-bluetooth-nuquero-ideal-para-correr-manos-libres-_JM,62,26,22,17,20,#623392121,Genérico,NA,Base,NA,Headset
31, Auricular Bluetooth Sony Noise Cancelling Wh-1000xm3 ,19999,NA,"
			
			
				
				48
				vendidos
			
		",(37 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,3,https://perfil.mercadolibre.com.ar/SONY+ARGENTINA?brandId=140,https://articulo.mercadolibre.com.ar/MLA-788411355-auricular-bluetooth-sony-noise-cancelling-wh-1000xm3-_JM,3,0,0,0,0,#788411355,Sony,NA,WH-1000XM3,NA,Over-ear
32, Auriculares Bluetooth Inalambricos Tws Sin Cable Deportivo ,3290,NA,"
			
				Nuevo
			
			
				
					 - 
				
				745
				vendidos
			
		",(18 disponibles),12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,81,https://perfil.mercadolibre.com.ar/TECNO-DELTA,https://articulo.mercadolibre.com.ar/MLA-616359769-auriculares-bluetooth-inalambricos-tws-sin-cable-deportivo-_JM,62,14,4,0,1,#616359769,SoundPEATS,NA,Q32 True Frre,NA,In-Ear
33, Auriculares Deportivos Bluetooth Running Fit Gtia ,459,NA,"
			
				Nuevo
			
			
				
					 - 
				
				734
				vendidos
			
		",(10 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,36,https://perfil.mercadolibre.com.ar/NEWCELL+ACCESORIOS,https://articulo.mercadolibre.com.ar/MLA-698128098-auriculares-deportivos-bluetooth-running-fit-gtia-_JM,21,7,4,2,2,#698128098,Wireless Headset,NA,BT-1,NA,In-Ear
34, Auriculares Bluetooth In Ear Inalambrico Recargable + Envio ,890,989,"
			
				Nuevo
			
			
				
					 - 
				
				396
				vendidos
			
		",(377 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,3.7,12,https://perfil.mercadolibre.com.ar/BIADAR+SA.,https://articulo.mercadolibre.com.ar/MLA-777151109-auriculares-bluetooth-in-ear-inalambrico-recargable-envio-_JM,5,2,3,0,2,#777151109,TWS,airpod,I7s,NA,In-Ear
