search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Formato
11, Auricular Inalambrico Sony Mdr-xb950bt Extra Bass Bluetooth ,995,NA,32,68,18 cuotas,55.28,NA,Entrega a acordar con el vendedor,NA,NA,3.6,14,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-457762556-auricular-inalambrico-sony-mdr-xb950bt-extra-bass-bluetooth-_JM,4,6,1,1,2,#457762556,Sony,MDR-XB950BT,Con Vincha
12, Auriculares Bluetooth Inalámbricos! Similar Aipods Sólo Rosa ,600,NA,55,13,18 cuotas,33.33,NA,Envío gratis a todo el país,NA,NA,3.8,5,http://perfil.mercadolibre.com.uy/IMPOCAR+SA,https://articulo.mercadolibre.com.uy/MLU-460510396-auriculares-bluetooth-inalambricos-similar-aipods-solo-rosa-_JM,2,1,1,1,0,#460510396,Apple,NA,NA
13, Auriculares Bluetooth Inalambricos Tws Touch Two L20 Clic ,990,NA,26,15,18 cuotas,55.00,NA,Entrega a acordar con el vendedor,NA,NA,4,1,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,https://articulo.mercadolibre.com.uy/MLU-463099053-auriculares-bluetooth-inalambricos-tws-touch-two-l20-clic-_JM,0,1,0,0,0,#463099053,NA,NA,NA
14, Auriculares Energy Sistem Sport 1 Bluetooth Graphite - Netpc ,29,NA,6,4,18 cuotas,57.13,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NETPC+URUGUAY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=KUOkq%2BxShy6pT8u3HUyCJXRcESKnjPnS3pzAtwCfHKE6necRhxyO%2BNbFrNBTfaBIzho%2FtND%2BYjo1IL413lpap1NW7427DWZ4MGNt94C2j%2B0hAVC6zPqlQjbuCCj6WpPB4LBwWGhL5PPkdUNrIAhQxMzimMXU1Nv4Ztvk4%2BFMBOlCCJc0%2FzM0hTKSUc7phgHQ2RKkL0bmuBl1VS%2BA08EtSCHMvNgskbbL6beDGwSLHbMMvrvSPdxeK0dzD4ruRKmjGvycJD5Ug4U%2Bt7d4HNP5%2BMX6gkzkHGUsO6MP691pCPSgpZ2w79qGzNFQVnC64zQ6iF7pgNs2cY36346aPRkC3E5duO5RDOPdl6NeVKy6vj87VuYERdCaMT6G29PFH%2B39EN0woQyurlx9tnDs%2B0oMCJAg136PvNkc3BX59IBcanjc3NwYbm3AtSVPyTHUoFda42u7RUTD2Xz%2F0Amxh6wnvroBYThury1mzV0lB920U9nca22BTa1UXhn524miBLGA3%2Bxz9hQfzriCQVglmgd9X7QhrWxop6wlLJvQpyhN4Gcn1DDMD0%2F%2FNj6h8HAR8C7FgmvFdm%2B4IR9VtN7kr2uLWxZhuSZdWLqBMbmON4lpgcUkJTuOceJBhgBeLQI6BvN%2F47FfoWxhnIDv4frdUfhZMGNffikMrqaO2q854Pw%2BQdLu1NYpk%2Fwb%2B%2Bg9%2FgqruWkEfgYDwkk%2BrI7AUaeCdBUPIHDLuZFoiR%2FEDbKN6vl8zHSDlekCp%2F13Lomqp%2B678tu2glY6aR4wdjK70ifSBiZziXzV7JU3T3n%2BzHbLwNGs4Dx0zJiVOM52qxTBNtEDfnLQrOAuwlo6rFIHCBQ5mVU5NqZs47kS%2FcWjUAII5LBwxv10ewuDGGPGAHq4JFEOdtOzdgmTNemnvDLebnwub%2FCPNWzhAaXFk0rQXGO1GWJkEqEQAmkODwoPw39dH2i8Xq9Zk1i4OZ8FNWG6%2FlZKbMkA4BXqoGFUGrwyiAxlikLWkAZZFmD59d%2F9oEsY2DBcoz1reTtJjIfMfSBxOiKerRtlmylNbPIeOXimVi4M8L5rk%2BlsTIMlzqgtxo%2BTxxGM80jhgCkNnqVmk%2BhtLpKjHvKcy6XvdXg1jSZ5OeF3GuDFHg0WfcyN%2FJbkcP54sHEGcsk81jvLNPe8%2BAqxxSyMC0MZzH%2BCpZWyvci2g8cR1Powhv2%2BkmOc61fAIK2KD8DFDYvgRJ%2BlsAQUWx3uDVbXXZq44yAQ6my1FoQ%2Fol9jCMvhKL2N3w0QHZ7UyL1O4eiHsyOQNsLjFeSJcfoEiz0h4VYawG%2BJlezp8aCqgwgXI90pSEbuyYTDbInChkb7l2ewcjSy%2BkL2rYS5RX8bhIQqh2FWU66SXfBm6W0NzA9SP3xOlSkJDxpo3TsmrV5nO6CNZ5qFTIQcKSHHTN2DSYqzzlZ1wRpinWwGKrUJU5e8YkKftC0zOuzPARi1ETcg%2BhxCuXjxLf0gW8SCY1H9dyYHpRgJjmYxFKBXowXQ4GSesw1oZBtZlUdiiwlkr38%3D,NA,NA,NA,NA,NA,#463786472,Energy Sistem,NA,Sin Vincha
15, Auriculares Jbl Manos Libres T110 Bluetooth Celular Febo ,1698,NA,106,99893,18 cuotas,94.33,NA,Envío a todo el país,NA,NA,4.5,51,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-451102841-auriculares-jbl-manos-libres-t110-bluetooth-celular-febo-_JM,35,10,3,0,3,#451102841,JBL,T110,Sin Vincha
16, Auriculares Bluetooth Inalámbricos Tipo Airpod Base De Carga ,639,NA,208,1,18 cuotas,35.50,NA,Envío a todo el país,NA,NA,2.9,12,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-453085472-auriculares-bluetooth-inalambricos-tipo-airpod-base-de-carga-_JM,3,3,1,0,5,#453085472,NA,NA,NA
17, Auricular Bluetooth Radio Tarjeta Cable Colores Futuro21 ,699,NA,58,20,18 cuotas,38.83,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-446613169-auricular-bluetooth-radio-tarjeta-cable-colores-futuro21-_JM,1,0,0,0,0,#446613169,NA,NA,Con Vincha
18, Auricular Y Microfono Bluetooth Celular Tablet Ps3 Pc ,599,NA,228,54,18 cuotas,33.28,NA,Envío gratis a todo el país,NA,NA,4.3,21,http://perfil.mercadolibre.com.uy/COMPUCONSOLASCOM,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=LO3uGXiVgQ%2BtnezUNI7FmKHOJpNJxYqK9bVQPtJUbNCoObC6JDokriVmlRGy6HiAh7J97fWYznIiFjt9FoFBQbk%2BkXV89UyoLt0fMntl5qNvRp1WocgUlQ%2BUPchJakNPGwFoVJdLaL%2F21lJeCz%2F0nTqsYRtncVpuuTm%2FS6%2Fi4G%2BRMz4XUaRHuVHONd5ii2d4ZgzObTR4BQ2gbA%2FaOIR%2BYtNcEsobSlLJZSC4n64vKFVtW6YSNE56A7JvHGfu7%2Bv%2F3amT%2BKIr%2BAiGZTZyz%2F7YP%2F5HB2VqulH7DGL7btSiAY8Bez8dXGhkHxN0b%2BYCy8LFBIZlYIi4KLte2A45lUgQEcqNC941%2BYz8gKKc2pWYyfg6Mde05iNDjNx4yXe2Z5rztvg7vk1NH9u7ipmGC4ZTsfM5lxLrXCyo6IXRJ00odv%2B%2FQNq3JGCwkG%2FZL7O4AkOwWTfgmlskJkQd%2FtkLYA%2BajmWNFY7zh179JCBjbDeocztMU9xp0iQsc%2BFAE%2FTynJHJZ5cEXOdWllIiTsBGE8nfQ8tsMzSKcI8QVtUJndlkGLETmxJNoAKo7f4lgn%2F6Pglwii20UkzJa7jzylRLXrUMUgY%2Brg6%2BEXJilwLpxikzn%2BCCSFFUUPtawjSmXNIDg8H6fywGZuQ3X40snsXpkzdMfdbHAS3%2FEl5V%2FOT65z682DfIeVucdd0nYCTOl7KuGJK8bZMex8I9R%2FizMOu3trhoqAYAaKfJiKCAPHgzGhraHdnl6bri443sOzjaG4M8yMGV3tyWo4EkDFBCjNg%2BDKdsyHKUxpZF1Fg3V%2B0UwiwaTParPv5LGvPeIvNtQeN10eRk1HlbT11Od6tBqrSgSAfW9Ktpres4MiFtUd2UqjpFo8N0lDQSnSpjy0vaGdmTyONy9UZGjDVBuK6buIWTsU4ulMX4niTv2AQNwMXaHWcLBdvOHq1Fe3cF183ooaPCSOHRSihOf1LFDA4ERb5ti6v6ZymX8TStY7dVDjHeMHOkDOhkbkk4ZPh4kwSj1yrO%2FAolLKEszaa36ZCrof6BRssPUhbRHeUAQl2SycMCFQyy2WpR2QBnX2GmEd%2B0%2BYOnA6L827Uys4anpzLsWXFNlOYODFiJ%2Fupbwpv203xqjrvN41PerNZj4qM69rHhNer6gw3%2FfIYSXFZl6vJ6LBJtLRQhZKsk3SU%2B%2BLowZw%2FlM7nS%2BZ4bPrLL7aLqJWZVQgmaE9AW67G4117TlDLLTaae33NhDwfHEIDM1h3wAOe7OZYHvnTEY5rvVz5n3rAsoOvcC5jozCu3daXG7%2FVLAVoqs88PqOYUxExVJyfbeYevCksIaWZFG%2BB%2FVB3s749xOL0RfOhmnjtJK%2BQKI1mLtoWWxASzQ%2FxhrTmAsgG4dWwk5dhVgN0aHcZ2wzf4u0e68%2FZ9fNALe%2FDpYZfPCgleTahJzg4VLhyVX7eMiuCW5og%2BDq927UHB%2F%2FZlOiNTvWFQQ03tQBC8a6TNQv3iwkAW87MKd%2BFFYgiRzPjZKpaxLtEbCoJXJFZUowLj,10,9,1,0,1,#444659774,Samsung,Playstation 3,NA
19, Auriculares Bluetooth Similar AirPods! 3 Hs De Autonomía ,1200,NA,322,7,18 cuotas,66.67,NA,Envío gratis a todo el país,NA,NA,4,58,http://perfil.mercadolibre.com.uy/IMPOCAR+SA,https://articulo.mercadolibre.com.uy/MLU-453836799-auriculares-bluetooth-similar-airpods-3-hs-de-autonomia-_JM,25,18,11,0,4,#453836799,Apple,AirPods,NA
20, Auriculares Jbl Endurance Sprint Bluetooth Celular iPhone ,2352,2499,27,99972,18 cuotas,130.67,NA,Envío a todo el país,NA,NA,4.7,3,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-459244517-auriculares-jbl-endurance-sprint-bluetooth-celular-iphone-_JM,2,1,0,0,0,#459244517,JBL,SPRINT,Sin Vincha
21, Auriculares Inalámbricos Stereo Bluetooth Manos Libres Rojo ,299,NA,88,27,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,3.8,10,http://perfil.mercadolibre.com.uy/MLCENTERUY?brandId=511,https://articulo.mercadolibre.com.uy/MLU-445603224-auriculares-inalambricos-stereo-bluetooth-manos-libres-rojo-_JM,5,1,1,3,0,#445603224,NA,NA,NA
22, Nano Auricular Manos Libres Bluetooth Ultra Pequeño Comodo ® ,190,NA,110,4999,18 cuotas,10.56,NA,Envío a todo el país,NA,NA,3.8,8,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-446287032-nano-auricular-manos-libres-bluetooth-ultra-pequeno-comodo--_JM,4,0,2,2,0,#446287032,Samsung,NA,NA
23, Auricular Vincha Sport Bluetooth Pc Celular Auriculares ,380,NA,23,1125,18 cuotas,21.11,NA,Entrega a acordar con el vendedor,NA,NA,4.7,3,http://perfil.mercadolibre.com.uy/LSTURUGUAY,https://articulo.mercadolibre.com.uy/MLU-455655455-auricular-vincha-sport-bluetooth-pc-celular-auriculares-_JM,2,1,0,0,0,#455655455,NA,NA,Con Vincha
24, Auriculares Bluetooth Manos Libres Envio Gratis. ,399,NA,51,129,18 cuotas,22.17,NA,Envío gratis a todo el país,NA,NA,4.8,4,http://perfil.mercadolibre.com.uy/VENTASUY+IMPORTACIONES,https://articulo.mercadolibre.com.uy/MLU-457117278-auriculares-bluetooth-manos-libres-envio-gratis-_JM,3,1,0,0,0,#457117278,NA,NA,NA
25, Auriculares Inalámbricos AirPods Apple En Stock Garantía ,319,NA,4,8,18 cuotas,628.43,NA,Envío gratis a todo el país,NA,NA,4,58,http://perfil.mercadolibre.com.uy/RAMAN2013,https://articulo.mercadolibre.com.uy/MLU-461567729-auriculares-inalambricos-airpods-apple-en-stock-garantia-_JM,25,18,11,0,4,#461567729,Apple,AirPods,NA
26, Auricular Inalámbrico Bluetooth AirPods Tipo iPhone Android ,245,NA,47,49,18 cuotas,13.61,NA,Envío a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/IMPRESIONANTE+-KUSA,https://articulo.mercadolibre.com.uy/MLU-457359885-auricular-inalambrico-bluetooth-airpods-tipo-iphone-android-_JM,0,1,0,0,0,#457359885,NA,NA,Sin Vincha
27, Auriculares Inalámbricos P15 Bluetooth Radio Fm Mic Sd Loi ,497,NA,22,999,18 cuotas,27.61,NA,Envío a todo el país,NA,NA,3,1,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-462662158-auriculares-inalambricos-p15-bluetooth-radio-fm-mic-sd-loi-_JM,0,0,1,0,0,#462662158,NA,NA,Con Vincha
28, Auriculares Bluetooth Stereo Manos Libres Correr Deportes ® ,350,NA,687,5000,18 cuotas,19.44,NA,Envío a todo el país,NA,NA,3.8,33,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-442753000-auriculares-bluetooth-stereo-manos-libres-correr-deportes--_JM,15,6,7,1,4,#442753000,NA,NA,NA
29, Auriculares Inalámbricos - AirPods Apple En Stock - Garantía ,310,NA,8,92,18 cuotas,610.70,NA,Entrega a acordar con el vendedor,NA,NA,4,58,http://perfil.mercadolibre.com.uy/MERCADO-WEB-UY,https://articulo.mercadolibre.com.uy/MLU-449630629-auriculares-inalambricos-airpods-apple-en-stock-garantia-_JM,25,18,11,0,4,#449630629,Apple,AirPods,NA
30, Auriculares Bluetooth Compatibles iPhone-android - Tecnológi ,650,NA,160,10,18 cuotas,36.11,NA,Entrega a acordar con el vendedor,NA,NA,3.7,16,http://perfil.mercadolibre.com.uy/TECNOLOGICO.UY,https://articulo.mercadolibre.com.uy/MLU-455155315-auriculares-bluetooth-compatibles-iphone-android-tecnologi-_JM,7,2,4,1,2,#455155315,Tecnológico,NA,NA
31, Auriculares Tipo Earpods Bluetooth Stereo iPhone Compatible® ,290,NA,59,5000,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,4.3,8,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-454091156-auriculares-tipo-earpods-bluetooth-stereo-iphone-compatible-_JM,6,0,0,2,0,#454091156,NA,NA,NA
32, Auriculares Manos Libres Bluetooth Inalambricos Calidad Sony ,417,NA,21,79,18 cuotas,23.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-453667507-auriculares-manos-libres-bluetooth-inalambricos-calidad-sony-_JM,NA,NA,NA,NA,NA,#453667507,NA,NA,Con Vincha
33, Auriculares Inalambricos Bluetooth Tipo AirPods iPhone Febo ,710,NA,25,99974,18 cuotas,39.44,NA,Envío a todo el país,NA,NA,4,58,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-456789089-auriculares-inalambricos-bluetooth-tipo-airpods-iphone-febo-_JM,25,18,11,0,4,#456789089,Apple,AirPods,NA
34, Huawei P30 Lite 6' 128/4gb+ Funda+ Auriculares + Lámina ! Pm ,379,429,89,79,18 cuotas,746.63,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PRECIOSMIAMI,https://articulo.mercadolibre.com.uy/MLU-461685314-huawei-p30-lite-6-1284gb-funda-auriculares-lamina-pm-_JM,NA,NA,NA,NA,NA,#461685314,Huawei,P30 lite Dual SIM,NA
35, Auriculares Bluetooh Magneticos Con Manos Libres ,289,NA,7,43,18 cuotas,16.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=FuLQvWM7Em%2FAmPHk0lltbUz78hxJ9Y%2FbCB6a9ch%2FzLJiQUQw52v6yCp7X14tRql3FnhNvLZk2YIkahZi5EtVTLO0vlTk%2FvELQ%2Bue%2F7W4ZR8dPVIXDgPKhqahWmiedU8j%2FUM43yKYZk0znzl2sb0AoBRvi6AsacRKNOvya23nkScdfuSCKKGGjVF%2B6idAq90sNpwqPLJWwXMc%2Bi4zsdhi4fInrFEAb6QYbrZq5NneAtDpXbIxQPnOOSLkVjTpZI62CwReA3FnWldZlAWhM9u5orEQCIEgU5YebqGAGUGXeF4GlXa6cj8mlwP0eElQKrHYTmuNjdGLu6zVXuUu5p4Boi0CP0IS5M787mThJWrPRhpDOsHrnbr7%2FbgcF79%2ByGx4u0%2B%2BWfkq9aEq06osm%2F8ATKvTu7PvENE%2Ba4RgzdgAbdFanz%2BxY0BqKLkT809HLwVHdEERBnoKZk0F0XvPd64in2FnUo8iTgpeVosqSaKqi%2F%2BWT6%2FpcFgDrdXt0kXLuhSeAsRsZS8qJrwZ8FEO2oGu%2B7uZjTCUyS%2B3r9KTWMGH4bbgIiAsUl3s1Qg2%2F5ONeujiU7aYfXsvCmCosxNJebM986ryKNzmBartPvSNSqEHiIFLhsfPmwSHP6bkPEr0SIj6QzpZ%2BJyQkS3uyt73hKRuU3TPS7tygl%2FVjKcbnwi1pdSc%2B9RKZa%2BqQluBqvzvxyNTSS6dHRU242YJ3sMK0bpERxEnwwe8TIfTwnU3MHpHDxdNhCjoA2bf3FyM9fbz2Cg4C0pQbUMBh%2FF%2BLk88VfBzBrKuUcMdb2zhaICGL0Wh0lSF4owqHYwDMOAJBG%2BFaec6n3JG62Pv2%2FXC85fP4FVQfXZsycl5kaEzK5H55l6duTlnIu0m2vHAW%2FByNM73Tikp8fgHb%2Bc9uNJX0VokEYBIsmbl7eL3488Yzc8clStcBPnbtYmkpCe6m2LBvS85UhMY46Wp4EaFRjEQ2KvP%2Bks41Ekj9VnQHYIEcmis2kEChY6qN89WH%2FGMSTm3b8cE4k5QoCeOyOqLuOaMeuupoVCLXR4wIARHcIjq%2B0VCDep%2F7X4uW2tCu2ZW%2FPK6Tsiv%2BZaTqi6gg9rfKbKDBokDvpj9c35byJCcUXwpJhTnEoNWfTGgeYvRRvsv5sDrhcglX2BJhbEfI%2FmLgXevU4UstW731p4X5j3dFIGhsWsg3QvdX6Bh58N36AhgTRJl1YGApqSag2I7fU7G%2FIYaaX6G2Qeck%2Ft79aPm4iDxTDYElacrxftePkDPfhZVHq2YWyWoZmrqB992iLxAyj3sxCEeCMxSUgAGt1jhERslRsdmw8ZBMpHpNjKwmNPH2AIBTxuJYoQjWWumvojKRWVK%2FCttoPiTIwYLt4YlRmmc%2BT04BvtXqhaLASRtpAx%2FQkMvAMrAaZYvknFB6wpGvQLe12vWfJGz9rFfLNTHhAWt1mwvxYa2TFBdwDtAzvwHchXWpahnbP7dh%2F9cMD7MMqEyhdGzAwKoWAFJmnFC4racqYBR%2FmlQQQ%3D%3D,NA,NA,NA,NA,NA,#464140169,NA,NA,NA
36, Adaptador Audio Bluetooth Para Auto Jack 3.5 Con Auxiliar ,175,NA,44,9,18 cuotas,9.72,NA,Envío a todo el país,NA,NA,4,4,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://articulo.mercadolibre.com.uy/MLU-452483802-adaptador-audio-bluetooth-para-auto-jack-35-con-auxiliar-_JM,1,2,1,0,0,#452483802,NA,NA,NA
37, Auriculares Inalámbricos Tws16 Bluetooth Iph/android Ebuy ,50,NA,9,91,18 cuotas,98.50,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/EASYBUYSHOP,https://articulo.mercadolibre.com.uy/MLU-456715106-auriculares-inalambricos-tws16-bluetooth-iphandroid-ebuy-_JM,1,0,0,0,0,#456715106,NA,NA,NA
38, Auricular Inalambrico Jbl Mdr-xb650bt Extra Bass Bluetooth ,870,NA,24,76,18 cuotas,48.33,NA,Entrega a acordar con el vendedor,NA,NA,3.5,4,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-457761722-auricular-inalambrico-jbl-mdr-xb650bt-extra-bass-bluetooth-_JM,1,1,1,1,0,#457761722,JBL,MDR-XB650BT,Con Vincha
39, Auricular Manos Libres Bluetooth Wireless Headset ,290,NA,46,96,18 cuotas,16.11,NA,Entrega a acordar con el vendedor,NA,NA,4.5,4,http://perfil.mercadolibre.com.uy/ILUMINAR%C3%81S,https://articulo.mercadolibre.com.uy/MLU-459217731-auricular-manos-libres-bluetooth-wireless-headset-_JM,2,2,0,0,0,#459217731,NA,NA,NA
40, Auriculares Inalámbricos Apple - Sellados - Garantía!! ,310,NA,1,99,18 cuotas,610.70,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NEPOLLUCH,https://articulo.mercadolibre.com.uy/MLU-449003443-auriculares-inalambricos-apple-sellados-garantia-_JM,NA,NA,NA,NA,NA,#449003443,Apple,NA,NA
41, Auriculares Inalambricos AirPods Bluetooth + Cargador Nnet ,629,NA,27,3,18 cuotas,34.94,NA,Envío a todo el país,NA,NA,1.8,4,http://perfil.mercadolibre.com.uy/NNET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-457607214-auriculares-inalambricos-airpods-bluetooth-cargador-nnet-_JM,0,1,0,0,3,#457607214,NA,NA,Sin Vincha
42, Auricular Bluetooth Manos Libres ,150,NA,19,81,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/DISCBOX,https://articulo.mercadolibre.com.uy/MLU-462802945-auricular-bluetooth-manos-libres-_JM,NA,NA,NA,NA,NA,#462802945,NA,NA,NA
43, Auriculares Bluetooth Inalámbricos Plegables Disershop ,339,NA,139,30,18 cuotas,18.83,NA,Envío a todo el país,NA,NA,3.7,21,http://perfil.mercadolibre.com.uy/DISER-SHOP,https://articulo.mercadolibre.com.uy/MLU-447861620-auriculares-bluetooth-inalambricos-plegables-disershop-_JM,8,6,3,1,3,#447861620,NA,NA,Con Vincha
44, Auricular Y Microfono Bluetooth Celular Tablet Ps3 Pc ,599,NA,228,54,18 cuotas,33.28,NA,Envío gratis a todo el país,NA,NA,4.3,21,http://perfil.mercadolibre.com.uy/COMPUCONSOLASCOM,https://articulo.mercadolibre.com.uy/MLU-444659774-auricular-y-microfono-bluetooth-celular-tablet-ps3-pc-_JM,10,9,1,0,1,#444659774,Samsung,Playstation 3,NA
45," Auricular Bluetooth Xo, Divino! ",750,NA,7,8,18 cuotas,41.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MASTERCASE+CO,https://articulo.mercadolibre.com.uy/MLU-456702481-auricular-bluetooth-xo-divino-_JM,NA,NA,NA,NA,NA,#456702481,Apple,NA,NA
46, Auriculares Bluetooth Deportivos Aiwa 810bt + Envios Gratis ,27,NA,11,9989,18 cuotas,53.19,NA,Envío gratis a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/MONTEVIDEOPC1,https://articulo.mercadolibre.com.uy/MLU-462320259-auriculares-bluetooth-deportivos-aiwa-810bt-envios-gratis-_JM,1,1,0,0,0,#462320259,NA,NA,Sin Vincha
