search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Formato
11, Audífonos Bluetooth Tipo I7s Tws Gamer V4.2 Oem ,6.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				42
				vendidos
			
		",(54 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.165
			
		
		 sin interés
		
	

	
		","
				$ 1.165
			",NA,Envío a todo el país,NA,NA,5.0,1,https://perfil.mercadolibre.cl/MAMI+HOUSE,https://articulo.mercadolibre.cl/MLC-491571996-audifonos-bluetooth-tipo-i7s-tws-gamer-v42-oem-_JM,NA,NA,NA,NA,NA,#491571996,NA,NA,NA
12, Oferta Audífono Bluetooth V4.2 M5 Deportivos Magnéticos ,4.999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				49
				vendidos
			
		",(50 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 417
			
		
		 sin interés
		
	

	
		","
				$ 417
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/OFERTABKNCL,https://articulo.mercadolibre.cl/MLC-473455109-oferta-audifono-bluetooth-v42-m5-deportivos-magneticos-_JM,NA,NA,NA,NA,NA,#473455109,NA,NA,NA
13, Auricular Inalambrico Bluetooth Manos Libres Tipo Airpod ,3.790,NA,"
			
				Nuevo
			
			
				
					 - 
				
				160
				vendidos
			
		",(12 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 316
			
		
		 sin interés
		
	

	
		","
				$ 316
			",NA,Envío a todo el país,NA,NA,3.0,2,https://perfil.mercadolibre.cl/LAOCASIONSTORE,https://articulo.mercadolibre.cl/MLC-460325127-auricular-inalambrico-bluetooth-manos-libres-tipo-airpod-_JM,NA,NA,NA,NA,NA,#460325127,i7,I7,Headset
14, Audifonos Beats Studio 3 Wireless Inalambricos ,120.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				65
				vendidos
			
		",(9 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 10.000
			
		
		 sin interés
		
	

	
		","
				$ 10.000
			",NA,Envío gratis a todo el país,NA,NA,4.7,3,https://perfil.mercadolibre.cl/CELLBOX.CL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=ihFmuLsJ13hg2J8jHD8hKyT72msWMWfc1th1CWXz%2BQMtYOlGOqjVQy7v%2BmR2yioH8g2F4yM2Lw9BxTsswUS57gpVjQg45fgDPkwPpTP7V1e8kaJYR2RHdvFL5KC%2Fzn9NVViHMLcwSZoFmLMzvWVGv0%2BPvHRdu1%2FON3hYYGa1hNCq69nIvhZBaNbw1WL%2F5MgBIhkWzElP7isNuyJEsTP4OoAZ4VVsolo5eogPINSj%2FGDvp%2F52c%2B4%2BscY%2Fw3X74Gu%2FI483hqsHp6T%2B7jktwJKMqyORJbA%2FsBZPxr%2FifJfwVMkcac0089xrXk0UIGK%2BFL5JKzoU2A%2BimA8OG55Nc650uJbqLyBivXskDpS4wW4Xy7YbtOTLnrwQt3CBF9ZBS9q9sR11o9rGs9k0gYZk4nfb8cU1Xjx1o0Mgaot53q07R06J%2BOHOzQJp5%2BrKRzCTyMdDJ9tE%2BoB5hCkp0I8K6sMcviJOCbBNZfiBgFVcBxIkxYE7VCljyYRsCRb7tWjmJVCAhnsschVLYwK4eA9YgIAfrHpCBfE9Wa5RJ%2BkhZsT06jT%2Bi9GRYIfuaCheCHsNuLRiR3GWseVmxwUHiTYKrd6PJ5QXAz%2BwBa8Tn3tQvO06P5Se8LyMyMb%2B9v3MfggsjcJXJ4ZshYsjJtefpjXlZjwM3UJryg0p9dtCHDgoKgxB8VIVeFiHs50avxWXfaubJeYBfFSALYX5YujTpxHVDvttQP%2FiRAw4w7JSGtvVMU2KZU4U50aGbGVlVoUgZyTynXcKPreUkeqCmIAe0UbQ%2FulTCqN7pzoTalMIfVJZVzFzDigBPpzmUG5xbNtMpSTrbLGvG3Xx3oD%2FmleFEAtVVAKpM59nLnBC3e6evdQ9V%2BeoT1HWbxFH2ZlnAB3ZFNlLawqputwbGpxQGidRtv0sQxyH5ETOzNy9goOD2XYXWOBe%2FSTIquGEgbeG3r36c6V4go%2FMghL5vxNPH%2Be%2FH27dPcWkaIAMD%2B78lblggx8UIagm7hMkXSf0fQeJFfe8Da6CHx5aoUvg1hfZ3%2Fl%2BCykowE7LvVSEWdY7UkWEOsTtSt%2FiUGUtW%2Fn2%2F2W5n%2BFHa1PaSA3j1ZMcd9wdL%2BNE8weoJAg13i8HwOL2TuQSsvksUdkTNu0ZGqJ0mFtShjAD6zBEOcEcWdjFr3EOCWxT58sd3ggHjdnjWK8AYIfGB6jIYIjeTdN%2BC6gyCQRfMN8%2B3cXRuhFFhj2FwUM6UfRhqURXDpGCZDljv5gRgXEgXXuKDv7a9QniAYLzAKXEbq2%2B5kLvkR%2FFhT8ffx0CyxIB2JO2NoHCFtwqwlw2Ky4XWg7qH6xY1b9AXaOQk3CrM9EaSXzcyHF3CNL13%2BR9S92V7wPZyKEkzgCpgLifbOIUYMrq3j6B0eBJW183TFzdaON0Sp2b%2F5jUkaj%2BJ2BjDRGHpBauMuTgwQbqpjaMWNfavDITGKi6hgIY1ObKEJ2DQ64gFiWtlPm7iWxqqv5JnLQRS1Bpbz0gjzSjxSAFvxD3n%2Fu7naRhREU1IOKEi0O03GOr4q61RgOm5CElSgXAknIbNBD9qwN%2BKf%2F5GO%2FjY7E%3D,2,1,0,0,0,#462252354,Beats,NA,NA
15, 1 Par De Audífonos Bluetooth I7s Tws Gamer V2.0 ,4.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				56
				vendidos
			
		",(44 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 416
			
		
		 sin interés
		
	

	
		","
				$ 416
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELLBOX.CL,https://articulo.mercadolibre.cl/MLC-469009538-1-par-de-audifonos-bluetooth-i7s-tws-gamer-v20-_JM,NA,NA,NA,NA,NA,#469009538,NA,NA,NA
16, Audífonos Bluetooth Auriculares Inalámbrico Caildad!!! ,9.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				451
				vendidos
			
		",(274 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.665
			
		
		 sin interés
		
	

	
		","
				$ 1.665
			",NA,Envío a todo el país,NA,NA,4.7,35,https://perfil.mercadolibre.cl/MUNDOMAGIA%C3%91U%C3%91OA,https://articulo.mercadolibre.cl/MLC-447161588-audifonos-bluetooth-auriculares-inalambrico-caildad-_JM,29,3,2,0,1,#447161588,NA,NA,NA
17, Audifonos Beats Studio 3 Wireless Inalambricos ,120.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				65
				vendidos
			
		",(9 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 10.000
			
		
		 sin interés
		
	

	
		","
				$ 10.000
			",NA,Envío gratis a todo el país,NA,NA,4.7,3,https://perfil.mercadolibre.cl/CELLBOX.CL,https://articulo.mercadolibre.cl/MLC-462252354-audifonos-beats-studio-3-wireless-inalambricos-_JM,2,1,0,0,0,#462252354,Beats,NA,NA
18, Audifonos Bluetooth Binaural Tws Qcy T1 ,36.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				96
				vendidos
			
		",(8 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 6.165
			
		
		 sin interés
		
	

	
		","
				$ 6.165
			",NA,Envío gratis a todo el país,NA,NA,4.5,2,https://perfil.mercadolibre.cl/CASTLETECEIRL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=nDQVuDjTFnQ2g0UmfSw2WHM3NraQRbH7r8ZGOA7YkG6q1CfGkvHRg2DFCyvqL8fZ%2BLYMPcItiwOAtzB8xN%2FLa5aEbcX94DzocZTtSDjAco7%2FRoyrmE3ly9BTifcDz%2BpaZkve%2FgPVIix8cLY5jw6jtsGwDKa3tAFyMEF7q7caqc6TIWwC1UDssTM6Knc4cQ92Isr%2F2WgSe3351d1tTeuQnS%2Fb07ObuN%2FKgOJz70SLTRvICrAcN7pustfamJoD1yvLvtqg9f7L%2FNJjajv83hPOhYb0qndQhtsFMcIBQT8TCYdi7pbMpsro%2F0DJKUyuRXlZi9cCG9M2a%2FHhRYk9qouMOjJomvvf23qxBVu21UemgcjrBAmxKtvZzp6zKWKZyp8vV6Tvq2SVifStZEQA2n8SIAaYGNxSdAEnsAIpn2IF0zaCwtauA8gngm9JavncUs8Y3BamSjkhGLjsLT1d7yfeCI3AEshpmp4%2FAghnEfgGUfD%2FaSKG%2BKK6NyL%2BBS5tF%2FskvFxjLmMrHtgZqNL09T4d6mBB6brVG1FUUfkScA9N5RTvWMk%2BVEZtpaQyXxw66FMTfhoSHzVqmoQHrQbG87uVb7t4MOTtPSGP04DbVQ%2Fn8JzS%2F8eRrQ%2BMCV5ZA7KQBf2%2BgJcgVjOYau2zr0%2FRM5DtR0RcJx3PPQG4NSb%2BjGVpsPDHc2qH5OPuRcbUg2BfwJeZ5oOfVO2KvS%2B%2FBx2We9HyKIKJzl2NrkKAtR2Eu2zEx%2Fc%2BweUD%2FV9Nkr0AzVwAF5PJofBZl7Q3Y%2Fjbn7R9BUDEkgiKeWSdDx0a7nrs4Oqt4mnnegJvXMRUge%2FdPQfel4vu3LvZhVBvBj3jS0cvGTb9IGd9IJnpWVN%2FvvSuoRpvZolweys76KqOsC4Tc%2FEWcy9hGfn8hzLdTaHslWloNaqmXZ%2BPt4RBPyv27d0%2B1NhB1GZabO4Q0r%2FGvXTAX0a48supTXQnbnFbtSEK4MyuCowCNjD%2BpvX1t5KzwMsw1iNfcFFMFtJXXwkdTcdwKA%2Bxpa%2BqcR%2BHeVwYKSV6Xlqpf5foqWoFPFZE2iDJfN6GS%2FMW8RhQai870xOYy6ZP9IcYk1X8aTankftWS%2FRTHdDrjonMZs2EdgvIKdSbC8MNbAawBdRPATUIEr4TksV3H2Wa7dLPU7GTPgUy0Oq0wPWIMRUa6ifPocLP6RN0dx9J6o%2BMhZrpu8kYGsaY%2FGM16egkS4HThRQG50iyIDp82s6nmDJCWUsRD4R35j3uVeQY8hRij9Lc27ZG9JTgcK1MSQKMbXieTw2Hq33tDMBcOfC%2BzPgsCgmoYtxyiSoFgjaLxv1qnavvxs5pDGU%2FLVHFPqx2LIvD0q%2FFYAJxDpUXb1CLQ9njwXA1vRvDx2MXNen%2BnC9nc6F6ZgRf2inPYpBXLT5D5KxcqQn5H8GVGDMfZraycAHQ8BT8fuDzN5gqG3rpGvQpFlXI4aoT8IMr5yC2wSCkuezqsRyQH7pyJ6N6drw9x6S7LCbfMX5L9Cpxn8IirohZNZX87q1dnYlDjMLTLAsM%2Fnb7%2FVH2FJYE1p0veLxXOgt5wQ%3D%3D,NA,NA,NA,NA,NA,#470772617,QCY,T1,In-ear
19, Audifono Bluetooth Universal Inalambrico Para Deportes ,3.990,7.990,"
			
				Nuevo
			
			
				
					 - 
				
				646
				vendidos
			
		",(17 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 665
			
		
		 sin interés
		
	

	
		","
				$ 665
			",NA,Envío a todo el país,NA,NA,2.5,11,https://perfil.mercadolibre.cl/ONLINECLUB,https://articulo.mercadolibre.cl/MLC-436105516-audifono-bluetooth-universal-inalambrico-para-deportes-_JM,1,1,3,3,3,#436105516,NA,NA,NA
20, Audífonos Bluetooth - Con Reducción De Ruido - Zealot B20 ,17.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				87
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 1.492
			
		
		 sin interés
		
	

	
		","
				$ 1.492
			",NA,Envío gratis a todo el país,NA,NA,4.9,7,https://perfil.mercadolibre.cl/LEMUS.NICOLAS,https://articulo.mercadolibre.cl/MLC-464861559-audifonos-bluetooth-con-reduccion-de-ruido-zealot-b20-_JM,6,1,0,0,0,#464861559,Zealot,NA,NA
21, Audifonos Con Bluetooth Sony Oem Con Luz Led ,15.990,19.990,"
			
				Nuevo
			
			
				
					 - 
				
				79
				vendidos
			
		",(21 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 2.665
			
		
		 sin interés
		
	

	
		","
				$ 2.665
			",NA,Envío a todo el país,NA,NA,4.2,6,https://perfil.mercadolibre.cl/ELECTRONICA_ROCA,https://articulo.mercadolibre.cl/MLC-464459355-audifonos-con-bluetooth-sony-oem-con-luz-led-_JM,4,1,0,0,1,#464459355,Sony,NA,NA
22, Audífonos Am61 Inalámbrico Bluetooth Huawei Am 61 -mobilehut ,28.990,39.990,"
			
			
				
				189
				vendidos
			
		",(6 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 4.832
			
		
		 sin interés
		
	

	
		","
				$ 4.832
			",NA,Envío gratis a todo el país,NA,NA,4.7,60,https://perfil.mercadolibre.cl/MOBILEHUT?brandId=166,https://articulo.mercadolibre.cl/MLC-451201533-audifonos-am61-inalambrico-bluetooth-huawei-am-61-mobilehut-_JM,49,7,3,1,0,#451201533,Huawei,AM61,NA
23, Audífono Monster Bluetooth Profesional 40 Hrs De Musica ,24.890,NA,"
			
				Nuevo
			
			
				
					 - 
				
				101
				vendidos
			
		",(99 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 4.148
			
		
		 sin interés
		
	

	
		","
				$ 4.148
			",NA,Envío gratis a todo el país,NA,NA,5.0,6,https://perfil.mercadolibre.cl/OUTLETNET-LTDA,https://articulo.mercadolibre.cl/MLC-460166710-audifono-monster-bluetooth-profesional-40-hrs-de-musica-_JM,6,0,0,0,0,#460166710,Monster,NA,NA
24, Audifonos Bluetooth Deportivos Power 3 Wireless Oem ,6.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				136
				vendidos
			
		",(845 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.165
			
		
		 sin interés
		
	

	
		","
				$ 1.165
			",NA,Envío a todo el país,NA,NA,3.8,4,https://perfil.mercadolibre.cl/CUPOCLICKCHILE,https://articulo.mercadolibre.cl/MLC-470816164-audifonos-bluetooth-deportivos-power-3-wireless-oem-_JM,1,1,2,0,0,#470816164,Beats,Wireless,In-ear
25, Audífonos Bluetooth Stereo Mp3- Aux ,19.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				276
				vendidos
			
		",(4 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 1.666
			
		
		 sin interés
		
	

	
		","
				$ 1.666
			",NA,Envío gratis a todo el país,NA,NA,4.3,28,https://perfil.mercadolibre.cl/MARE8077404,https://articulo.mercadolibre.cl/MLC-448133358-audifonos-bluetooth-stereo-mp3-aux-_JM,15,9,1,2,1,#448133358,NA,NA,NA
26, Audífonos Inalámbricos Bluetooth Bose Soundsport Free ,179.990,NA,"
			
			
				
				56
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 29.998
			
		
		 sin interés
		
	

	
		","
				$ 29.998
			",NA,Envío gratis a todo el país,NA,NA,5.0,1,https://perfil.mercadolibre.cl/GASEI+S.A.?brandId=392,https://articulo.mercadolibre.cl/MLC-472192834-audifonos-inalambricos-bluetooth-bose-soundsport-free-_JM,NA,NA,NA,NA,NA,#472192834,Bose,SoundSport Free,In-ear
27, Audifonos Bluetooth Estéreo Deportivos Hifi ,2.990,4.990,"
			
				Nuevo
			
			
				
					 - 
				
				167
				vendidos
			
		",(181 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 249
			
		
		 sin interés
		
	

	
		","
				$ 249
			",NA,Envío a todo el país,NA,NA,1.0,1,https://perfil.mercadolibre.cl/OFERTABKNCL,https://articulo.mercadolibre.cl/MLC-462977061-audifonos-bluetooth-estereo-deportivos-hifi-_JM,NA,NA,NA,NA,NA,#462977061,NA,NA,NA
28, Audifonos Bluetooth I7s Tws Con Caja De Carga ,12.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				23
				vendidos
			
		",(14 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 2.165
			
		
		 sin interés
		
	

	
		","
				$ 2.165
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CASTLETECEIRL,https://articulo.mercadolibre.cl/MLC-486010828-audifonos-bluetooth-i7s-tws-con-caja-de-carga-_JM,NA,NA,NA,NA,NA,#486010828,NA,NA,NA
29, Audifonos Bluetooth Deportivos Kolke Manos Libre Y Clip Loi ,5.990,8.990,"
			
				Nuevo
			
			
				
					 - 
				
				424
				vendidos
			
		",(88 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 998
			
		
		 sin interés
		
	

	
		","
				$ 998
			",NA,Envío a todo el país,NA,NA,4.5,13,https://perfil.mercadolibre.cl/LOI+CHILE,https://articulo.mercadolibre.cl/MLC-451786898-audifonos-bluetooth-deportivos-kolke-manos-libre-y-clip-loi-_JM,8,4,1,0,0,#451786898,Kolke,NA,NA
30, Audífonos Bluetooth Soundcore Vortex ,59.990,79.990,"
			
			
				
				191
				vendidos
			
		",(5 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 9.998
			
		
		 sin interés
		
	

	
		","
				$ 9.998
			",NA,Envío gratis a todo el país,NA,NA,4.8,21,https://perfil.mercadolibre.cl/ANKERSTORE?brandId=188,https://articulo.mercadolibre.cl/MLC-463308442-audifonos-bluetooth-soundcore-vortex-_JM,18,2,1,0,0,#463308442,NA,NA,NA
31, Apple Audífono AirPods Con Estuche De Carga Inalámbrica ,174.990,199.990,"
			
			
				
				25
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 29.165
			
		
		 sin interés
		
	

	
		","
				$ 29.165
			",NA,Envío gratis a todo el país,NA,NA,5.0,30,https://perfil.mercadolibre.cl/MOBILEHUT?brandId=166,https://articulo.mercadolibre.cl/MLC-488713235-apple-audifono-airpods-con-estuche-de-carga-inalambrica-_JM,30,0,0,0,0,#488713235,Apple,Airpods con estuche de carga inalámbrica,In-ear
32, Audifono Bluetooth Manos Libres Inalambrico Radio Fm ,9.990,12.990,"
			
				Nuevo
			
			
				
					 - 
				
				292
				vendidos
			
		",(40 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.665
			
		
		 sin interés
		
	

	
		","
				$ 1.665
			",NA,Envío a todo el país,NA,NA,4.3,18,https://perfil.mercadolibre.cl/VENTASMACUL2014,https://articulo.mercadolibre.cl/MLC-436176812-audifono-bluetooth-manos-libres-inalambrico-radio-fm-_JM,11,4,1,2,0,#436176812,NA,NA,NA
33, Audífonos Inalámbricos Con Noise Cancelling Wh-1000xm3 ,299.989,NA,"
			
			
				
				27
				vendidos
			
		",(14 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 49.998
			
		
		 sin interés
		
	

	
		","
				$ 49.998
			",NA,Envío gratis a todo el país,NA,NA,5.0,1,https://perfil.mercadolibre.cl/-SONY+CHILE?brandId=32,https://articulo.mercadolibre.cl/MLC-488940585-audifonos-inalambricos-con-noise-cancelling-wh-1000xm3-_JM,NA,NA,NA,NA,NA,#488940585,Sony,WH-1000XM3,Over-ear
34, Pack 3 Audifonos Deportivos Bluetooth Inalambricos ,10.450,NA,"
			
				Nuevo
			
			
				
					 - 
				
				266
				vendidos
			
		",(390 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 871
			
		
		 sin interés
		
	

	
		","
				$ 871
			",NA,Envío a todo el país,NA,NA,3.8,18,https://perfil.mercadolibre.cl/KING.STORE.CHILE,https://articulo.mercadolibre.cl/MLC-450154603-pack-3-audifonos-deportivos-bluetooth-inalambricos-_JM,9,2,3,2,2,#450154603,NA,NA,NA
