search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Marca del celular,Tipo de funda
11, Power Case Bateria Externa Funda 5000mah iPhone 6 7 8 Plus ,14.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				28
				vendidos
			
		",(72 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 2.498
			
		
		 sin interés
		
	

	
		","
				$ 2.498
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TECNOPICADA,https://articulo.mercadolibre.cl/MLC-471415131-power-case-bateria-externa-funda-5000mah-iphone-6-7-8-plus-_JM#position=11&type=item&tracking_id=671bae17-fdff-4f82-948e-c8d26631d9a9,NA,NA,NA,NA,NA,#471415131,NA,NA,NA
12, Carcasa + Soporte Dragon Ball iPhone X 6 7 8 Plus Xs Max ,7.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				20
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 666
			
		
		 sin interés
		
	

	
		","
				$ 666
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALIZADORA+REGALOCO,https://articulo.mercadolibre.cl/MLC-475108196-carcasa-soporte-dragon-ball-iphone-x-6-7-8-plus-xs-max-_JM#position=12&type=item&tracking_id=671bae17-fdff-4f82-948e-c8d26631d9a9,NA,NA,NA,NA,NA,#475108196,NA,Apple,Carcasa
13, Carcasa Transparente Reforzada Para iPhone 8 Plus Miaustore ,1.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				34
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 166
			
		
		 sin interés
		
	

	
		","
				$ 166
			",NA,Envío a todo el país,NA,NA,5.0,1,https://perfil.mercadolibre.cl/MIAUSTORE.CL,https://articulo.mercadolibre.cl/MLC-453525745-carcasa-transparente-reforzada-para-iphone-8-plus-miaustore-_JM#position=13&type=item&tracking_id=671bae17-fdff-4f82-948e-c8d26631d9a9,NA,NA,NA,NA,NA,#453525745,NA,Apple,Carcasa
14, Lote De 12 Fundas De Cuero Para iPhone 6 / 7 / Plus / 8 / X ,89.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(98 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 7.499
			
		
		 sin interés
		
	

	
		","
				$ 7.499
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELLBOX.CL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=CPUJd4%2FXhqAJlheiMC6%2BHX4Rl8d9p4opj9neH79FdT6g6%2FtM1fqg4bfFdVlpVzfPD8pwbCo9BW5L%2FtEnDJ0OOC3sSfhW4LDG%2B5JJEIwa%2FhKr52aVKWHu6Co9Qc51QheiUkogBfKtN7bJ%2BWUpUFBSL78zjUhxHs1yxiuZr%2FFnHK3IpxIQSHl4Hyi5tV5uV6irYuBb4rjhDVIT5aqpHyxGEg6zWXx7OQkWrt0t06jiDr7Zj5e65XyOi6Ziw0zWTthRkBYbHteq%2FHL82k5P30N4qVr%2FJhVXoqDQo3CMPbLF0kpQbmbf0NmSrbVD3gsCcritOv2BdKdHVJwAWya0UmbK0uQToeQVnBFT9w63VJU9%2Bm03yC6rAQoelrNX6T2Bz7YxWNCOCMKzOV%2B8vie%2Fy47V3nhViMiKnCwVUtD4l1RAP5RYbfL3Z%2FJ3NTzJe1n6%2FOAjMoBE7NUKRNVHu5rAEDtt%2B4H8sWF8YsCDI9683r5voH1MrS99cgvXE3CO4pvrLAWc2dzkiZTLqP66aiCe%2F%2Btu7QMvxdzs4nF4pCBeEBct8qKS6SdNH7oO3fPPfLj54DLm3xv%2FCIVzIr78OY6qzLo4RoO%2FieLU0IyIv1CnVBbeSfjEnrFM4HEgaYDMrP%2BjJQJbr1%2B2SJAfTZzhJAgsTTI8xCTTK80TFKysC%2B4vo1Rp65dOlTV%2FDmzV0URZHI3e5ABQYTHdwDaFpu4JQeekAHuN47%2BbEIPA3lahPHia1rA5psHdBR42CFcn9B2VdJAtA%2F46dRxuyPKOKn4kArD2YaXkc3uVKuiySznrqCembLaEQrxPOUJkNt6lk6F9Lge9mMepll6YX%2FfJxXNAXVQFzVyJl8QE2JPxC0Ncs%2BwKHSsTO8RjAia2DhJGqQFMN%2BD46htw59Ud8BBVyZFTJySsXIps0UlZTSAwLKCP3sTSnLm%2FpeAw5fCLKQwnLo%2FSXyetcRdG6i%2F5SFI3y8vAGlNYfzhcqyi%2FKlugwbZZWKU6GsVvlfxRDZ%2Bkh7YKFLk9AK1ceKG11F%2Bp3G3JK%2BdmSJag%2FBL9FNwqAjbq%2Bu9JrX8GHjGY6FCc5Yg1dQZlU372wYpkg%2Fp5CcznCCFVLEeLd5xGfjYS7yx%2F9Pc%2FmauC79gkFKyxU2E6UaIAsdCW%2BA4T2o%2B3q2zbhTgDmenFOEwFqm35%2BRCimyHRsUOI3V69%2Fk6fAJLVLaisOZziZpX%2BblgWlvdkGaIi82kFyAvrhA6fZEd8c7XoroA%2Fx%2B9xgjHoVVhaQ8c%2FtR4JjwiPW7CfARfjX2w0Wab73qdXfUSV%2FcgbxbOJX7qS1dYtpJ%2FrkZNRItl9RMhlV1d0uTMV%2BKIUL77iS94kueAAvGz2ulqaUfYR84t5ErYL%2BPXC7s%2F%2Fz%2BcKjDLXo5KgSQTiT6DLae1epDnuOdI10pKmSsatuqvVe68uJjygHuZx6KkNT0Dy11XYsYrdI7yipThl9Og4egTn%2B03xKuxeX%2BmbhnCfiNEYbGzS1JbujFjroZDbeOhRQUGawM3LujIFyekHbQAZe2TY3KyQGD0vHtqkgdptwJn%2FVnKd0vt52Z8uo3SYsW915XUv4ibjIyRXR5NUbUKUNDJzJ7732s3DwH1XCB05s%2B5JnywkLBAREFkTQer4rJ2sSA2DXNK0OCsM%2FbZh9XcUM0Y6JCQVCgD3erU3Af%2F2Cmi4JuItkS2RZGAK,NA,NA,NA,NA,NA,#459600680,NA,Apple,Carcasa
15," Carcasa Magnética iPhone X, Xs, Xs Max, Xr + Lamina Vidrio ",11.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				17
				vendidos
			
		",(501 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.998
			
		
		 sin interés
		
	

	
		","
				$ 1.998
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PALMCITO,https://articulo.mercadolibre.cl/MLC-497546294-carcasa-magnetica-iphone-x-xs-xs-max-xr-lamina-vidrio-_JM?searchVariation=40536215842#position=15&type=item&tracking_id=671bae17-fdff-4f82-948e-c8d26631d9a9,NA,NA,NA,NA,NA,#497546294,Genérico,Apple,Carcasa
16, Carcasa Logo Apple iPhone 7 Plus / 8 Plus + Lamina De Vidrio ,9.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				13
				vendidos
			
		",(29 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 832
			
		
		 sin interés
		
	

	
		","
				$ 832
			",NA,Envío a todo el país,NA,NA,5.0,1,https://perfil.mercadolibre.cl/CARCASASPUNTOCL,https://articulo.mercadolibre.cl/MLC-477968233-carcasa-logo-apple-iphone-7-plus-8-plus-lamina-de-vidrio-_JM?searchVariation=42571773984#position=16&type=item&tracking_id=671bae17-fdff-4f82-948e-c8d26631d9a9,NA,NA,NA,NA,NA,#477968233,NA,Apple,Carcasa
17, Carcasa Love Mei iPhone 7 8 X Y 7 8 Plus - Tecnostrike ,17.990,20.990,"
			
				Nuevo
			
			
				
					 - 
				
				336
				vendidos
			
		",(4 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 2.998
			
		
		 sin interés
		
	

	
		","
				$ 2.998
			",NA,Envío a todo el país,NA,NA,4.1,13,https://perfil.mercadolibre.cl/TECNOSTRIKE,https://articulo.mercadolibre.cl/MLC-435358128-carcasa-love-mei-iphone-7-8-x-y-7-8-plus-tecnostrike-_JM?searchVariation=41841315662#position=17&type=item&tracking_id=671bae17-fdff-4f82-948e-c8d26631d9a9,8,1,1,3,0,#435358128,LOVE MEI,Apple,Carcasa
18, Carcasa Apple Silicona Original 6 / 7 Y 7 Plus / 8 Y 8 Plus ,7.000,7.800,"
			
				Nuevo
			
			
				
					 - 
				
				279
				vendidos
			
		",(67 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 583
			
		
		 sin interés
		
	

	
		","
				$ 583
			",NA,Envío a todo el país,NA,NA,4.8,19,https://perfil.mercadolibre.cl/CELLBOX.CL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=p0sA2EDSW%2FjrOnKCeTThO9fThGwDNB%2BRBHxWHTiwkwouAGvYb5FLufoqAJkQFQsryWhKZ9VOpfjBm5z3bLtXSlflk0n6L1cO4w6tTDqjUCba8foTs4myo4hNXdRdAJkQr3SFm%2FFPPy6VnK0A6KXLvcKLJQlA3t3oNNxDDM%2BNuV3l42qjlGRklzA2AOPXZ8iU2zZFOAai156EkHNZb%2BdEqjsfoUikirN%2Fn%2F0tG6ifv1bgUQaqDQSWLsdLEDM%2FF%2FlK%2BS7cxJ9EaktpxsSjuozxQbIBuSGtx8moaIYVfrFYCNJQtTSvjEAGy9rt9CqKmuxrlijpX8isVWFFzX0JPcvgsiOaf1frRyUHOdjWCwAJrudYjoiPNWRQktUhyBg4F3BL0BngjfFYpw6dNP8T3GpsyNuM08fuXzmiTASc3P91lQGTAsmLscaRfgdBwZHObuVOLhT%2FD859vVNcnzXw3wmh1VUPwKFisd5cwyRQjB%2BLUlAEjPbTPVeskwRr7lgNb6NRPEczsKq5u5i07OWd0hh6bPrlOMRkIbFNpve0bOolrZYsyK48lRoMFYtd9b26fw0KIEgqZMGyCnzud%2Ft%2FUSBH1qk5QIsZhCsSBC1EQ1%2FVPV%2FsF9zNttPiGlBkPPWBN3V%2FZWoRHndNlcJU9%2BOLhZ1S166%2BVwL%2Bqb%2BQTyuo%2B2uLwc5kkhn4Wf%2BNUXzEp%2BeyyXeZbx3v5hLi%2FRejdlitWcU97gYLBIGbbiWFG2io1sbpz%2Fzm0MTUzv9Gk%2B5qIqOOkRbnXFyhti3b8yIbzhpiE96s%2FA9met1kwo70ySqY58kszZ9KCn%2BVdJtuY9szZixIkK53Y3cZv0NYKdcuk0L3xC43xWnP2P3S25%2FP5EY4RWBdesXiVdOqt1MCiqHFcvQNd9bfb74qd0AKrK%2F9eBAGyW58K3PU7WzxA4upGVka3akZUcYfQVFfvonT8wyc9kA4ZYkN8sbzKgZJ8zjSDXpv1cBYqQk8vvOeGMsYTSP6obCHfmgnRPXEGnxsoPSPMB%2BFOLOlJO8rOK6qENtZt4sLntq7Q2OrL5N%2BL4yx9pplc%2BV39yOEEnlR1CwhDBMjYaGs4bnY%2BOcXooD1m5ApoJ6TsX9U29TbjSyLhdkOLg7GiJsdLCa8XLqroLyN6k62iKv%2FA8ZhhAJZTJ3PsFHk9jOfLAJc3BhInn2E%2FsKJRgpmNEgX5e1qxzZA08oD0sso9Ii%2Fc%2Bb4Mm7CTUf1oBp%2FfWnQ69E%2FetBoVujJeOCDzi1%2FC5iSf78F%2B90GH3j6MM%2F7kWuWx%2BmBAZJSfPBOBc%2FTiY8Oov9wkaSoMCng8edfsPpxaMzO9OILXYPuHDcprZUeM2iVZGaMFKrKwZqdRCn9%2F0aJ0KXRxVqU4PdRNCZr%2B%2Fjv3JPMSe2zfGwX8ifOMJ8rg3Iq%2BtgfelWA4MwTcB0TFkP1A%2Bw%2FoTCDMUzG%2F3r1eLW%2FEzm9K2YvVDhjYEwhjBPSKklVluPCa31gt%2Fz4aOmVq1FXCY6c0W9OClhuNT74xTSxL5T6s7BLXcibNI4Wmt%2F54R4iZACBuDIQHJqrOoqHKbHC3zlLe8GmtMK1CKFhXHSR2kEseH4uUH3J0kWvGw0xoavgBbuPiIh1Z%2BGDCMm8u0AxlbT3j5EdIfg6iZ0L9lhoyllVw5QeOncMEmsTsGulQXW5OXuXnrmlJgHoJ6FXklR%2Bt1ck9BHszg%3D%3D,18,0,0,0,1,#454645969,Apple,Apple,Carcasa
19, Carcasa Original Ipaky 360º iPhone 8 Plus + Vidrio Templado ,12.990,19.990,"
			
				Nuevo
			
			
				
					 - 
				
				3012
				vendidos
			
		",(4 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 2.165
			
		
		 sin interés
		
	

	
		","
				$ 2.165
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MONKEYCOLOR,https://articulo.mercadolibre.cl/MLC-451130493-carcasa-original-ipaky-360-iphone-8-plus-vidrio-templado-_JM#position=19&type=item&tracking_id=671bae17-fdff-4f82-948e-c8d26631d9a9,NA,NA,NA,NA,NA,#451130493,Genérico,Apple,Carcasa
20," Carcasa Antigolpes Metal R-just Classic iPhone Xr,7y8plus ",19.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				11
				vendidos
			
		",(1 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 1.666
			
		
		 sin interés
		
	

	
		","
				$ 1.666
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ARAGUISS,https://articulo.mercadolibre.cl/MLC-489269436-carcasa-antigolpes-metal-r-just-classic-iphone-xr7y8plus-_JM#position=20&type=item&tracking_id=671bae17-fdff-4f82-948e-c8d26631d9a9,NA,NA,NA,NA,NA,#489269436,r-just,Apple,Carcasa
21, iPhone 7 / 8 / Plus Carcasa Silicona Platered Esr | Kyrios ,7.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				12
				vendidos
			
		",(1 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 666
			
		
		 sin interés
		
	

	
		","
				$ 666
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TIENDA+KYRIOS,https://articulo.mercadolibre.cl/MLC-448592292-iphone-7-8-plus-carcasa-silicona-platered-esr-kyrios-_JM?searchVariation=41543798622#position=21&type=item&tracking_id=671bae17-fdff-4f82-948e-c8d26631d9a9,NA,NA,NA,NA,NA,#448592292,ESR,Apple,Carcasa
22, iPhone 7 / 8 / 7 Plus / 8 Plus Carcasa Magnética | Kyrios ,11.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				39
				vendidos
			
		",(6 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 999
			
		
		 sin interés
		
	

	
		","
				$ 999
			",NA,Envío a todo el país,NA,NA,5.0,1,https://perfil.mercadolibre.cl/TIENDA+KYRIOS,https://articulo.mercadolibre.cl/MLC-470386540-iphone-7-8-7-plus-8-plus-carcasa-magnetica-kyrios-_JM?searchVariation=42492407425#position=22&type=item&tracking_id=671bae17-fdff-4f82-948e-c8d26631d9a9,NA,NA,NA,NA,NA,#470386540,LUPHIE,Apple,Carcasa
23, Carcasa 360° iPhone 8 Plus 7 Plus + Lámina Negro 3 En 1 ,9.995,NA,"
			
				Nuevo
			
			
				
					 - 
				
				38
				vendidos
			
		","
		
			¡Último disponible!
		
	","
	
		
			
		
		6 cuotas de
		
			
				$ 1.666
			
		
		 sin interés
		
	

	
		","
				$ 1.666
			",NA,Envío gratis a todo el país,NA,NA,5.0,1,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452824745-carcasa-360-iphone-8-plus-7-plus-lamina-negro-3-en-1-_JM#position=23&type=item&tracking_id=671bae17-fdff-4f82-948e-c8d26631d9a9,NA,NA,NA,NA,NA,#452824745,NA,Apple,Carcasa
24, Carcasa 360° iPhone 8 7 Plus + Vidrio Templado Rojo 3 En 1 ,9.995,NA,"
			
				Nuevo
			
			
				
					 - 
				
				11
				vendidos
			
		",(5 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.666
			
		
		 sin interés
		
	

	
		","
				$ 1.666
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452825550-carcasa-360-iphone-8-7-plus-vidrio-templado-rojo-3-en-1-_JM#position=24&type=item&tracking_id=671bae17-fdff-4f82-948e-c8d26631d9a9,NA,NA,NA,NA,NA,#452825550,NA,Apple,Carcasa
25, iPhone 7 / 8 / Plus Carcasa Silicona Brillos Esr | Kyrios ,8.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				13
				vendidos
			
		",(1 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 749
			
		
		 sin interés
		
	

	
		","
				$ 749
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TIENDA+KYRIOS,https://articulo.mercadolibre.cl/MLC-446510146-iphone-7-8-plus-carcasa-silicona-brillos-esr-kyrios-_JM?searchVariation=37740180343#position=25&type=item&tracking_id=671bae17-fdff-4f82-948e-c8d26631d9a9,NA,NA,NA,NA,NA,#446510146,ESR,Apple,Carcasa
26, Carcasa Cuero Hanman Billetera iPhone 6 7 8 / Plus + Colores ,15.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				47
				vendidos
			
		",(121 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 1.332
			
		
		 sin interés
		
	

	
		","
				$ 1.332
			",NA,Envío a todo el país,NA,NA,4.4,5,https://perfil.mercadolibre.cl/SMARTBUYCHILE,https://articulo.mercadolibre.cl/MLC-448901342-carcasa-cuero-hanman-billetera-iphone-6-7-8-plus-colores-_JM?searchVariation=35452869692#position=26&type=item&tracking_id=671bae17-fdff-4f82-948e-c8d26631d9a9,4,0,0,1,0,#448901342,Hanman,Apple,Carcasa
27, Apple iPhone 7/8 Plus Tpu Premium Nillkin - Webphone ,7.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 666
			
		
		 sin interés
		
	

	
		","
				$ 666
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/WEBPHONESPA,https://articulo.mercadolibre.cl/MLC-468866299-apple-iphone-78-plus-tpu-premium-nillkin-webphone-_JM#position=27&type=item&tracking_id=671bae17-fdff-4f82-948e-c8d26631d9a9,NA,NA,NA,NA,NA,#468866299,Nillkin,Apple,Carcasa
28, Carcasa Tpu Militar Táctica Camuflaje iPhone X 6 7 8 Plus ,5.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				5
				vendidos
			
		",(9 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 499
			
		
		 sin interés
		
	

	
		","
				$ 499
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALIZADORA+REGALOCO,https://articulo.mercadolibre.cl/MLC-474169702-carcasa-tpu-militar-tactica-camuflaje-iphone-x-6-7-8-plus-_JM#position=28&type=item&tracking_id=671bae17-fdff-4f82-948e-c8d26631d9a9,NA,NA,NA,NA,NA,#474169702,NA,Apple,Carcasa
29, Carcasa iPhone X 6 7 8 Xr Max Plus Avengers Dc Cómics 2019 ,5.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		","
		
			¡Último disponible!
		
	","
	
		
			
		
		12 cuotas de
		
			
				$ 499
			
		
		 sin interés
		
	

	
		","
				$ 499
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALIZADORA+REGALOCO,https://articulo.mercadolibre.cl/MLC-493694535-carcasa-iphone-x-6-7-8-xr-max-plus-avengers-dc-comics-2019-_JM#position=29&type=item&tracking_id=671bae17-fdff-4f82-948e-c8d26631d9a9,NA,NA,NA,NA,NA,#493694535,NA,Apple,Carcasa
30, Carcasa iPhone 7/8 Plus 360° Vidrio Templado Negro Baseus ,9.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 832
			
		
		 sin interés
		
	

	
		","
				$ 832
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BERRIAKLTDA,https://articulo.mercadolibre.cl/MLC-482951470-carcasa-iphone-78-plus-360-vidrio-templado-negro-baseus-_JM#position=30&type=item&tracking_id=671bae17-fdff-4f82-948e-c8d26631d9a9,NA,NA,NA,NA,NA,#482951470,Baseus,Apple,Carcasa
