search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo
11," Funda 360 iPhone X, 6, 6 Plus, 7, 7 Plus, 8, 8 Plus + Vidrio ",32,NA,23,77,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/WEBCASTERSHOP,https://articulo.mercadolibre.com.co/MCO-452428438-funda-360-iphone-x-6-6-plus-7-7-plus-8-8-plus-vidrio-_JM#position=11&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,1,1,0,0,0,#452428438,NA,NA
12, Estuche Funda Bumper Protector iPhone 8 / 8 Plus Negro ,39,NA,39,5,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/KLIDAD+OFICIAL,https://articulo.mercadolibre.com.co/MCO-524696672-estuche-funda-bumper-protector-iphone-8-8-plus-negro-_JM?searchVariation=40859589966#position=12&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#524696672,NA,NA
13, Otterbox Defender Series Funda Para iPhone 8 Plus Y iPhone 7 ,211.9,NA,1,5,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-459385397-otterbox-defender-series-funda-para-iphone-8-plus-y-iphone-7-_JM#position=13&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#459385397,NA,NA
14," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Apple iPhone 7 Plu ",132.561,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ESTACIONELECTRONICA,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=cBhODxAec9ksmIIJi5GoblKkq9Oo3A25tpnuRKCiHl8i%2FdIiAeWcSLfuLHyYtFG8mR%2BuNZQMDheMZ%2FnpPUGefpMeiNVD8kUbW7T61g%2FrnIUHQ2o6oUY%2Fzn6bnukQnfDRH86cj27ES4FDIAGNguMJuAFreGFw9X%2FRq8DgHo2rCJlzwWwVTrxaYNRIhVU%2BdA%2F4YOFr0gFSelVikDnWd%2BrbC%2F%2Fweqy74Gn%2BY7GBOpAWGda8HMapFFv%2FaXP0UtI1LwCsV3IkaVAwHfli%2BX2oOyWRcGBCpVW5bpEU65C%2F2MCOVV8rtOmiXobnpxg3pVquB6eNUw8qlAbXIQTl0q6a3a9GDvl957jCww%2BRTZkrEritUs%2BGQwUiJCZPVB0s3dNSKF1E5Nw2Cf949s%2BuKWr07QNSfvAiomdsPrH0akwkQikc53n9y5PuWoPFWJ9sMI9tFBtawqFT4amrMJbGWozyIASSS%2FCgFmptMR2VfAjBaWx0G5czFFoS%2FoCU548Ou4pUfZ1htQT94KEcUaCaW%2FILRVFiq%2BUpCIeEiuIeaoJU3RQJno1Q6dVOQ%2BxdcsVX9y6%2FkFFb%2BWEQZujJRK%2BJK90vvPeWzZLNKrbafqhyeAsJDc5nldQX9zFVN2ENAb9cBA80QzouF1skYi2xMFbIzlplSS3HHgEA71IxrkFz6s2eyu4iqTMvYAGEi6knIGlj6dTBQvZXwhNd4fWu76k6NXzAgZGtNsbDYk3c%2FElNh8fMj05Kx6AimebtbEVPV5ZZE5OJO%2BmnZfVP3x1tPl4het4bfkpEoAlIgwbWD%2FNWnXC9mmIgYTcAGs4iNQjOTeqj%2FBiLcDNCO%2B6aeakGcJPIc2M6%2BIGZVPlcZHxrqVZxe8cLiKEEfqymsLRjHbJX313fI4r8%2FKzWhg3262QjhEn3dODMBT6f0NoH3acVZYveaAh2gR9pUnjL6imE7uXQiLL5mBWTcSV0TPmG0k6x8WOOXUZ6DYwVPF2I%2BjTsvJSeZz3efegQCdNreh9I2FzNIG%2BeR%2FvjhmAeGf0mGyWMKzQ5GnNYk0NZh8NkuMdzhX6GnOCYd2ULMwqlIvERomu9U7aAN%2FbhFYsmUZw7KHUimm%2Bk%2BTojzg55dhPFJwIpBsj1MP8tA1f5IAEHz8PMoG%2B%2BY%2BNnufaHCtLsn%2FOOOtMM1yx%2BbuIUcgAmhhTxz%2BnPqEgOYPAQNnfRgUcp9UGqYoUSwsPpAUtWzEKcWw4nxGPG9sFjfp94iwNKEo7EWqFn4OR5k7ElDvackLjUZJfwsdTyJjExqfLlY1tEIWaOOpL1x8hAeqdRnFk8ilPepgUxJzZ%2FTyjpz5AMAHp1%2B%2FfS3Y3RbRzR%2F41zxJMAm%2BzddXhJLvlXrnWZ%2Baeryw%2B0zHizEXtXd9JIVNKBToFs7JWNYCkTvIwUwfqXg2cyTnP9NgbMSiUP0O8RJlB5cjzFgnivHpOXZwwr19BsBU9LuFGoGFr9DEOhIAW8S5egWN6Qd1NrS6G0J3HfqPEbO3cdR%2FjnfiWDrXkn2bG3Ufxt%2F4nZqWLjSTUyXQ1ZkyoaSL1uSROn4TUqJM%2FvRteGfDEVMeuDVusqJ2MTMomnucwpMKdIHQPwat3CnyWuQ4bhCZGos2mOmN%2FwcEX4EyKinDsrTZhcE%2BjHk3Nq3Vc%3D,NA,NA,NA,NA,NA,#468758567,NA,NA
15, Funda Iluv Para iPhone 8 Y 7 Plus Crystal Ring Transparente ,47,NA,2,NA,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ANROHEZ,https://articulo.mercadolibre.com.co/MCO-518742210-funda-iluv-para-iphone-8-y-7-plus-crystal-ring-transparente-_JM#position=15&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#518742210,NA,NA
16, Funda Silicon Case iPhone 7/8 Plus Agujero Ultrafino Sellado ,22,NA,2,3,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/OLOGHY,https://articulo.mercadolibre.com.co/MCO-509776657-funda-silicon-case-iphone-78-plus-agujero-ultrafino-sellado-_JM#position=16&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#509776657,NA,NA
17," Carcasa Funda Silicona iPhone 6, 7, 8 Plus, X, Xs ",17.999,NA,0,10,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SEENONIMPORTACIONES,https://articulo.mercadolibre.com.co/MCO-507060579-carcasa-funda-silicona-iphone-6-7-8-plus-x-xs-_JM#position=17&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#507060579,NA,NA
18, Para iPhone 7 Plus / iPhone 8 Plus Funda De Teléfono Ultra D ,140.476,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ESTACIONELECTRONICA,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=5bTKgF%2BZ8eN1FHEylLDMjqB174YHAcnaJemUpzaSwQTAkH8S7U6EGAY1y2AAbz%2Fs3%2FmxYUD7LvIURvNFEQvUty52D1ZgbdKDsyPvjQ%2FtSehBZBpC0FcCCouueSZTAm7i%2Fvgxlb0bnYjvS4NKSoeB3ETyr%2BL4XEaCM9Br4foQyeqZUY4fx6f4Jn6htWGVxuPhGo663aZIelerslK%2F%2FIxCv2%2FP9m3KdggRVIyZ%2Bar7D7pwjq2%2FmeohVRs90YY5EZwX7B7NBpDXiXi1wNd4mxgpoSPdIHvUlGIz7WbkrCij44OR3rLvCaE9b4%2F%2BwmLbpDxoV32zp9iCSf%2FNXOfYGsVNlWQL8pUp4x8HgwVNPp1ee251aq0jvAFI6xZLCe%2FMicVXS0gk%2FZaNEoT9FBrJSTw2MiM5wWVgGI1u8QjNJ2%2FWTsiaCaCRdG%2BxPKdzFQcpfuIho%2BGBWKVrwOMH1Cqie8pkzSgG2JG93xdt1TNHr6ghFV%2FZ59dAPCH%2BcnYqE9zgCWAOT6ZS90%2Bxq%2B%2Fsm2zg1CMZAuTG3LMfhrHYqRPBsQifyUcVZDrNGDxl%2F02PXYhfS1x5i%2FoKofjAK23zAybazg6JCrQa0jhpXZWJkXbD3YnhoM2b57a%2BnnyQU%2BBzGahqnsAfElEdMFV05DlbDZR7A4jMHCUm5D%2BG3gMp6OfMn4PqdY8fm8IcjWOQjgQ%2Bs9Gdx3fO1lW%2B1vItxYwfzaPj2dRrSoBxpiMVdbN%2FPkusnaZ8wehkxpulmneWIJygsa4pqrkNpKqT0VZ%2Be%2Fm6EO3pPNfQs4hfI%2BMptsyzLomTIPMxUut7wamPNR%2BDwer0N66H%2FKCE3U4LJg4YUBpOzKjTHB74ExBuZHaHjDf82NAMgfBIVu9%2FDxyqpwV0K5DIaRO1Zop90lIjDYGY8%2BBJ1I1Bok02g%2FJA%2FJye0cBT0Ktf01fY1KWA6NO1StWredIysfzEbeX5X0xYvThAky6jDx3KJWWRC6YgLYEsBV7w9O4GX0p9sl7%2FiYQBOyVvrCTCGEcFxIyFBG5v%2BWkheE1l3u0O6up55ZIa8UwjzUkJchpSjxcTtxU9fFSkyzzZQ5HaF4gCxVNBoyLH87WA3dd4oIK5mUXWXkt9pYTbm3EAvcduOlpinc7ZN2rcIvipyMLzXgbKd1m5UGk5CF84XiPFhyW4jTIPKfX2p9s1Hj9GD7l1wxAl29s2ni8pCLJgrQR%2BVcJXjjkUWbojjfkCFpuGkBCRG2DLFxZXZn0EWzPYZcid2KrMy10At6nzdkDxMKQRi1kPqF9M%2Bo8u%2F5jUZXlgq9vhG81dXjELuSs3TwJZzK3C188u1STPec3dyEyMZ1cnEt8xEheWPFWkdIzFV7LOGBc5DtD4AwnhpRWiNPqX%2BiwDDnsmYQNGANWivKaCjwYFpHHbtpRn9Y0ckXcM93udqUdTEB%2FkqBv8kGOa3QWwofBxgbmChIcsP6tiO26Ot6MJDjnGoUaEyQ%2B0GBW%2BjtWJfT4CEhfUAJbAIVONdUxXnhfVjHLY0otjkfbabrVcE42dgpsdFPim%2FBR4Y93J330SuA%2FI6NTJEm2RYJQ6qmPTxuTwgxVT2yGvMcs2SzBrhpRf65lJ%2BjEF%2BO8xyYCy8OYGRTeSRDlilbs4bauYF4wnmylDoFs%3D,NA,NA,NA,NA,NA,#469603606,NA,NA
19, Case iPhone 7/8plus Blanco Silicona Protector Forro Funda ,29.9,NA,8,2,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IPHONESHOP_BQ,https://articulo.mercadolibre.com.co/MCO-492899409-case-iphone-78plus-blanco-silicona-protector-forro-funda-_JM#position=19&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#492899409,NA,NA
20, iPhone 8 Plus Kit Protector Funda Delgada + Vidrio Templado ,48.9,80,24,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.2,6,https://perfil.mercadolibre.com.co/TIENDANOSTRA.COM,https://articulo.mercadolibre.com.co/MCO-458321230-iphone-8-plus-kit-protector-funda-delgada-vidrio-templado-_JM#position=20&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,4,1,0,0,1,#458321230,NA,NA
21, Funda Forro Protector 360 Gkk Estuche 3 En 1 iPhone 8 Plus ,27.9,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CAROLINA.CASTRO68,https://articulo.mercadolibre.com.co/MCO-516372872-funda-forro-protector-360-gkk-estuche-3-en-1-iphone-8-plus-_JM#position=21&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#516372872,NA,NA
22, Case iPhone 7/8 Plus Rojo Red Protector Funda Forro Silicona ,29.9,NA,1,5,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IPHONESHOP_BQ,https://articulo.mercadolibre.com.co/MCO-490130021-case-iphone-78-plus-rojo-red-protector-funda-forro-silicona-_JM#position=22&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#490130021,NA,NA
23," Carcasa Funda Silicona iPhone 6, 7, 8 Plus, X, Xs ",17.999,NA,0,19,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JIS+IMPORTACIONES,https://articulo.mercadolibre.com.co/MCO-503516446-carcasa-funda-silicona-iphone-6-7-8-plus-x-xs-_JM#position=23&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#503516446,NA,NA
24, Funda Antichoque Para iPhone X - 7/8 - 7/8 Plus - Negro ,40.3,NA,17,259,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,3,1,https://perfil.mercadolibre.com.co/PHONETIFYTIENDAONLINE,https://articulo.mercadolibre.com.co/MCO-483233782-funda-antichoque-para-iphone-x-78-78-plus-negro-_JM?searchVariation=40895019918#position=24&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,0,0,1,0,0,#483233782,NA,NA
25, Fundas Apple Silicona Case iPhone 5s 6 6s 7 8 Plus + Templdo ,59.8,NA,117,NA,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.8,11,https://perfil.mercadolibre.com.co/TECNO.GADGETS.CO,https://articulo.mercadolibre.com.co/MCO-455553083-fundas-apple-silicona-case-iphone-5s-6-6s-7-8-plus-templdo-_JM#position=25&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,9,2,0,0,0,#455553083,NA,NA
26, Forro Case Funda Antigolpes Tpu Donuts iPhone 7plus/ 8plus ,7.5,NA,1,3,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MIKE+PARRA,https://articulo.mercadolibre.com.co/MCO-528320933-forro-case-funda-antigolpes-tpu-donuts-iphone-7plus-8plus-_JM#position=26&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#528320933,NA,NA
27," Case Iface Antishocks, Funda iPhone 7 Plus, 8 Plus. Negro. ",39,NA,0,NA,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/FLOREZJOSE08,https://articulo.mercadolibre.com.co/MCO-516045174-case-iface-antishocks-funda-iphone-7-plus-8-plus-negro-_JM#position=27&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#516045174,NA,NA
28, Case iPhone 7/8 Plus Apple Silicone Forro Protector Funda ,29.9,NA,1,NA,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IPHONESHOP_BQ,https://articulo.mercadolibre.com.co/MCO-492860348-case-iphone-78-plus-apple-silicone-forro-protector-funda-_JM#position=28&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#492860348,NA,NA
29, Forro Case Funda Antigolpes iPhone 7/8 Plus De Sunflower ,7.5,NA,0,4,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MIKE+PARRA,https://articulo.mercadolibre.com.co/MCO-528320940-forro-case-funda-antigolpes-iphone-78-plus-de-sunflower-_JM#position=29&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#528320940,NA,NA
30, Funda Silicona Para iPhone 7 Plus - 8 Plus ,18,NA,0,8,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/URBAN+TECHNO,https://articulo.mercadolibre.com.co/MCO-504849800-funda-silicona-para-iphone-7-plus-8-plus-_JM#position=30&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#504849800,NA,NA
31," Carcasa Funda Silicona iPhone 6, 7, 8 Plus, X, Xs ",18.999,NA,0,20,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SIJ+DISTRIBUCIONES,https://articulo.mercadolibre.com.co/MCO-503335452-carcasa-funda-silicona-iphone-6-7-8-plus-x-xs-_JM#position=31&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#503335452,NA,NA
32, Estuche Funda Forro Otterbox iPhone 8/7 Plus Statement Negro ,119.9,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BZ+GP,https://articulo.mercadolibre.com.co/MCO-496031857-estuche-funda-forro-otterbox-iphone-87-plus-statement-negro-_JM#position=32&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#496031857,NA,NA
33, Case iPhone 7/8 Plus Blue Cobalt Protector Forro Funda Apple ,29.9,NA,0,NA,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IPHONESHOP_BQ,https://articulo.mercadolibre.com.co/MCO-490131114-case-iphone-78-plus-blue-cobalt-protector-forro-funda-apple-_JM#position=33&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#490131114,NA,NA
34," Funda De Billetera Para iPhone 8 Plus, 7 Plus, 6 Plus Y 6s P ",91.9,NA,0,5,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-459482542-funda-de-billetera-para-iphone-8-plus-7-plus-6-plus-y-6s-p-_JM#position=34&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#459482542,NA,NA
35," Tyf Para iPhone 7/8 Plus Funda De Pc, Protector Duro Que Irr ",131.47,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ESTACIONELECTRONICA,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=ZRrrAzNl0RTlyAFSNPJhay1E7x0BaaLoVoEGMa9684sOax5O9agJ0v%2BkPBDrpE4y3prRRVxi5o3T5hNL%2Bt3vIHF8jsKVT9PaHngmf8RlZabJNG4fNRHh2sI2gbhb%2B1NceiHM6EiHU6GH6dUkm6xqgWcPb4G0FD%2BF2G%2BaxtuqrALp47sZKsQsAtS7lgkMFw3RAV3orvENzBACTZGScpL%2F3vs9c2G4pY7h%2Bajf1kO%2BkKH1QMEryB7dqD4qhasE6RffOWN8Fl0MPhf4qEDV5umeT2dbOZchrNRXPCd2Jb%2Fqrvzo%2FiTRzwGKsmdp3Ly2Ndu5k7fJ76M4QlEQyOrQbFWpls9OA%2BbsQZ%2BKUc9TIF1H%2FfGG93e%2BndTbE9o0ZSwbl%2ByXTykUybcTcq%2BfZXz0DVAzmlpoWXYbr1Cc3mb11evo9LD%2FaQbSsS3FjBoLXCNM0v8SpHN%2FSDXca5l6CkmEe18%2BEOZut%2BnmedPxxVSQlNIl7S21yhHIrX0TDcvNoto2hCmLlllz6Mrw%2Bcdlk%2BSNl4XKaXSaeLm67tmZoFBrGMRJYhfyeasyicVq7TJ47%2BxtxJwA9Dgl5Xd28k5%2BXRtU%2F0ACog8KizDzZgYg3Oc4gPbVm%2B8SExeAesn5HDphU%2BQPHpiUaxWjA%2FEhzocGe4SePn7WC4GkhfmQZn%2FPVCgYPNvhNVA3r%2F7Xvl4RbxhI%2F1jVbOUMhe3ScunguP%2F%2Fan1%2BiYgZjA3h3welrqYeRcvyDrXxlszV3MiMs7Y%2BfUGsKvaN8aWoKpVxFzuppkCB7oVOAQLGgNwOE9xcoyWyz6I7EUzLkYC4zxDxNtFnFOAXThF3m4T77D9PRmHsrI0VcJldocKuUPi77aqHT03dNNwBg27js3wmv6cQ1npjSvOy6CKh8axsr4QGDKL399aTC8FMt1ZurCALom4UoXP6GJWzaGxXYkmfyP8NFZQ9QuRvOE0H1pibK1ayounvcAt6uAxBJR1sQMzIEjWnxhkIf0KQOeaWxeoKWvqL%2BTyBBzbWP%2FBR%2BWyjSe9dbkxhESIUlG%2F9U4FB%2Fzfb2zaWisY%2FFCirVJNuEFYddDaMZPzaPQvYpLjmDBN5mHeeL0YqrgEuS7dVlotBrNFtbqL7RGl8qbpWrPy9OH9E6EZwhHyBRUGSykW2XwplV81rKnoYWbwT%2FRlwBzhSR4wkZVol%2BeP66tSr4J9Ybm89DqiETeIr%2FutAsK0R0tMaqV0deAVvVaWwdKREz8mL%2B2epOvh7fmlSc7TLX%2FvlYdfFbBWAojyM3YGbUeG5RwlDxTNg4J7ct2jW4FVh6TfkhVCixH%2FWcMWRn6Qq%2BtqortmuJoy1wNW8aK2JusL%2BheJmgMP1WCQthfUvGGdYWkKzaUvqt0B2eHoWvNkBquxC4daWBZF7wGvfgU%2FRsjEB1IBp3b8LZH%2BuIM97O4pKPXylEriOS4sohMkWGbTAyiA9BsuiWGBw4UuNAx8%2FroDyB33eaVp6sbfB%2BR%2BJAPWhY8ObETLIfijpgS4eTR4SYI6ZUfLLmZsjkuiWG%2FG5YlevSVipiAcXTz8dpgNbLKQaAu8sD%2FDrQpMrJ1se%2B25mnNXgV4FzEwlYKl%2Bh%2Fv6w2Sg6BN6gE7yT47bDuALucYQMUMzRGT8rlxgK3dPjSOgbQX4%3D,NA,NA,NA,NA,NA,#468754228,NA,NA
36, Funda Piel Lujo Frances Noreve (f) Apple iPhone 8 Plus ,225,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-494723863-funda-piel-lujo-frances-noreve-f-apple-iphone-8-plus-_JM#position=36&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#494723863,NA,NA
37, Case iPhone 7/8 Plus Forro Funda Protector ,29.9,NA,0,NA,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IPHONESHOP_BQ,https://articulo.mercadolibre.com.co/MCO-490129328-case-iphone-78-plus-forro-funda-protector-_JM#position=37&type=item&tracking_id=2387ac53-097b-4bce-a73b-2531ef697c1f,NA,NA,NA,NA,NA,#490129328,NA,NA
