search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca
14, Máquina Afeitadora Inalámbrica Remington + Protector Cabezal ,1990,NA,10,3,18 cuotas,110.56,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ENCONTRALO.SHOP,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=%2FKXxnVv%2F3c7egdKju3JgMxtxtIPKLr%2FS8MnmfeDkRUYUJtvPmcH9s6Kbg%2F%2BEUEZc6qsUX8ywNMl6PX4jFeOoNv5aPFjls0CWWZ0TpEVHgjtO35AA7p4G%2BUOhw%2Bol4%2BCM3OYsVJN1biQ0LZeM45HCTAnPuxaFuM3h3A08F1%2BEu70%2FKfoCzPojEKHdkyt%2FeLesuk%2BS9a40LoasixU5aS9sYElxKz1fh9zLnj8LSmqfACvrBqpA%2F3PPy0r3ThB2KtOJHkQg0DnC1IjA2w9nKU3vWcSH338%2FEKXXJjqsacvNU6zWDeZKackU5zvGg4%2BOrp53lGnG9i76Kcca0c%2BXvEk0qCJkcr46bovoG2tW4DAx2EemenecMf2YBPOkZ2t4CYIcGIQMDJILBio6rpJcR%2FZPEv90HvwTNsE%2ByJyGkU76u1hOac%2BKzlZH1hSGKbaVHm%2B5MSri6gmcic5USdXbq0oosb86E3rdsbGduO2F35lV5to83B%2F%2BDWR%2F5ExfKG4e%2FR%2FxkJ8HWeyTpcdsE15Si0aLZwq9q5qLKHFiuWPch3bpvxF1%2F76IPmtqUWt5U1n9t6%2FodxXZPc63s5BakeNQ73PwS5pMWDGIzmYxeU0WdqkU3Hvuhb5sJKQPY0apceGdyHTsaAl86a8vya%2BJMulbJ%2FQZF1vx8LgPajA0BdMhqNxAKe19s58%2F7iJhonOpuJMxoghHOUl6%2Byo72kXmAcOZWP1qo66JdIFHwamZsMrPQHqQ77gB%2F1Tk5eNbQsOr6FtytvmO1n%2BU5LjHeqG56ykxfbGpkfKCDBf0IA1Me1EkacIJbbgtsJEr2SpA611Z8mOyQgj81%2FIP9IFsfUgmiWphZlif0hwda79f9M2fMkl2jpokPgZDTpeg2yxORxWLAKzLuhOZpHWMP7FLHANCJnMdREAYqjfLfNNtqN5bYTIyUA60OSGLItI0aLCc93PVjuh6cZtWtfYgsa4lN87qh6PcRMlVyQZynlvbOVBZdVjU2RjQrfiMYYWvs%2Bs3Bl8JqQhHfW08cntc%2Bv3xC6PKEZFmz3R%2FOfSK0eIpeesHeldrgqZULUPM0AZH3YCgbWCWqjf5KSyqJYPW%2FQ6PcI4sID4h7WtOjUglPwVshScofw%2BQH5eVg6amEDeGk39AtW9nGASwcQeSgmp1wfQ1MEUY8Jk%2Bwt36jAwjLdIhVM3Eh9gL55liogRfug12gkn4ywHI3Lp6sHm76HNQMNENHeOBvc8RidBdUSXC5EXEYIkdpyIWDrogbVI%2B7UUddVerqHXwvh%2Bb8%2FezeeZvDKMNhA%2B4yUleApQayKKX%2FhreS94F4%2BXfKWc3zerBfMq8hVql5WDLfDwtvQfW53wPYNzBX5kTKdNA7kZEN80iBfM%2BKsZOqGOmLL3uh%2FA%2FIKqzn9DEPwRpP48d4KxYTw1a%2FeehUE6N9Su%2BGkwjFbWrs2iJKptK0Ycjy51rT1uf88V5JjhLYZPeVxO4yYLyeACvF0JRcNESBXNtSTVO5sIvrs5tmLw3OCm1D3MJQW6bvI76Zo5Fku62fO%2B%2BiiYUpfyDfDhldIeirt9jRBmL3t8xiYV1L8%2FPbev6UeqJk9P6YaeWp%2BKHnITblAL7yStqgg9Awq0GyzAT43vi9jIZnm4Nj9osl4m0SxtoClleElYiuyj0WNmPwso8pPIlH65c7UYmmf7sVE5NKvH8z6fD0Cw%3D,1,0,0,0,0,#447987405,Remington
15, Afeitadora 3 Cabezas Inalámbrica Waterproof Recargable Mweb ,799,NA,21,974,18 cuotas,44.39,NA,Entrega a acordar con el vendedor,NA,NA,3,2,http://perfil.mercadolibre.com.uy/MUEBLES_WEB,https://articulo.mercadolibre.com.uy/MLU-447989996-afeitadora-3-cabezas-inalambrica-waterproof-recargable-mweb-_JM,0,0,2,0,0,#447989996,NA
16, Afeitadora Electrica Philips De 8 Movimientos S9031/12 ,329,375,21,4,18 cuotas,674.45,NA,Envío a todo el país,NA,NA,5,4,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-444959858-afeitadora-electrica-philips-de-8-movimientos-s903112-_JM,4,0,0,0,0,#444959858,Philips
17, Afeitadora Y Recortadora Philips One Blade Qp2521/10 ,69,NA,23,8,18 cuotas,141.45,NA,Envío a todo el país,NA,NA,4,3,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-464523908-afeitadora-y-recortadora-philips-one-blade-qp252110-_JM,2,0,0,1,0,#464523908,NA
18, Afeitadora Corporal Philips Bg105 Hombre Zonas Sensibles Pcm ,1178,NA,12,999,18 cuotas,65.44,NA,Envío a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=x9%2BbGb4dyaVrCehbaBM4uVePq0lkwHHicSto4mdQGgPATERaa1O1kb2Y%2FJrzkIdcigTuHk3iF%2Bf8xS2LdBNATop5vr5sKqkRFiVAA0TOggL1If%2BhQuxwN5y%2Fn2JZk4kEM4Sb%2Fo1%2B2bnt0UO1%2Fd2gKQtulsYOe%2F2RSEMQRFSOT%2FRNfsQPDOfL19M5fW0tLFtJeX2y%2B12%2FAhl3STbhLWXOX1I7CLdblwImOdN7h%2F0OQ9BwxlD30k7o%2FZjYLXM3O1sKXtQc4THtJLMn20BZl2syoRI3KZjtk%2BHNbElMIYNs30xEaDY3skagAABnKLW0W0RnKMsxLt4XkXN%2FdyQ%2FnwzS0H6mrb9SjSESnf%2BoyyHrP1c%2FyG4tqMPRvmxeogmKc6pWTpwwsu55aG3tgecVprNS5C0nMdsuY4%2BYzJWEV3ML689Y8JOG4jaIhI1QSsPOruGJd%2FOucLBFKjxmdIhGp5dkUiJkwu79tjgXU%2Bz2TdJhzTLCbRF2%2FeVsYMli1n3RW9Uc1g7dk91OpYnVI3KjRCUnwooEGd4VIG5QhLxiO%2FPfPZrIXMP%2BfOgpYd81uKHh5r85BAA3d6FnHCssmjAhgc%2BHOcKGgGomRJkiwR8GV2E1VUlr8MxnDa9n3biQCMzp9WalYVfYdijLdPYBdJ%2BvhT228axUgl%2BohjqiQK0l%2FpRQDC%2BwkpisAL%2F6pv4NpcKCnAs9VHFmnvMBnBOGFuRO2opuh9kjzWLRg3mffpBiMwjO1JMUss8zl2mKaAg2NEwQB%2BoiauKTaOnZZxwHLFlPrKUnFrru%2B%2BeW0mY%2FHSxWfgyiVC9F0g846%2Bn0f12t5vVNInLuF6jTi22sFuJ%2F%2Fnl9px7Pa%2Fn6JZRNvg8vbUUMMhoynentAuneuwGBN0U1%2BQhvnT3aIOqdpyenWHTa6myr%2F9HQLeXfmPUZHPxIPXb9mX1t8Tg9zuEN1hy33uA%2BWuVN5ueSZ3puQQoig2TfRTqmhdx%2FVIkBZb%2B1OxCVZ8fRnsSiuNsRjgHoTHrBNzj96QvJxqemruyEjq3vpnuf14XndUc%2F8ozr%2Bhb7ZypzwBR%2B%2BvAoc89ZbHTIPh52Ahsrl0W57gVzzJhQ5%2F0v0hD%2BguoB0oMH5WkQHvXM7XBOsLlpwvQN%2B6JekHIaaa3PzaOkdLPBMPg8eon09v4Mak7TYnXiyfYrg4j0STDvfHwd66NErNNrmBWxe4oxZzMQ2WCk8Pmk6xWlgwiszpmbl1kTHKlJ%2F6MXhFj%2FXLUyDmeIW6U2rRRKIsO0UWWMWgwUyutsE6y9S0VR7e%2BqO9wAAzz38QiaRbTCy38L66qRrIkE0YQVTLEK%2Ff%2BzMmhIht0HyrbTaNQdOB8YRD3OhGnbwJP%2BYSWY01k3eZe%2FlSZNpYsLPCLs8C1DhhSdDkM8va6oB%2BKdqyJ9ZjAWkdqjfQ3ANQKtULbKRRs7kVQd7Dj794fwW8GswkJX6DjseIPlOOWmqjxCP7BjOrbxlf3JpKiFS5cxRiHFbq0nAapzvHtmIyjRdWXzNwO%2Fbs%2FUzKXPLUzrOJ%2FudDRVB70FJIt8AWzoexn8kX1nz3SkrTDhtjfVLMRSlQBexTIV%2BkywHqMotDQwgfRgcSRNonTM7xVfLBEfqx2hXDDHyA5bFvHF8Njk07ez13JxTde7ufHq7%2FCXsSVRrlfSVfAM0H98hA7imV9LvpH8Ae7tzgFviJSoZg%3D%3D,0,1,0,0,0,#464191559,NA
19, Afeitadora Y Recortadora Philips One Blade Pro Qp6510/20 ,99,NA,16,13,18 cuotas,202.95,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-464308433-afeitadora-y-recortadora-philips-one-blade-pro-qp651020-_JM,1,0,0,0,0,#464308433,NA
20, Afeitadora Eléctrica Braun Series 3 310s ,120,NA,18,19,18 cuotas,246.00,NA,Envío gratis a todo el país,NA,NA,4.8,5,http://perfil.mercadolibre.com.uy/BRANDLINK?brandId=539,https://articulo.mercadolibre.com.uy/MLU-462071079-afeitadora-electrica-braun-series-3-310s-_JM,4,1,0,0,0,#462071079,Braun
21, Afeitadora Recortador Philips Oneblade Seco Humedo 2521 Dimm ,61,NA,52,92,18 cuotas,125.05,NA,Envío a todo el país,NA,NA,4.6,7,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-448614028-afeitadora-recortador-philips-oneblade-seco-humedo-2521-dimm-_JM,6,0,0,1,0,#448614028,NA
22," Máquina Afeitadora Inalámbrica De Barba, Pelo, Nariz Hombre ",1390,NA,8,148,18 cuotas,77.22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MVDSPORT,https://articulo.mercadolibre.com.uy/MLU-454215530-maquina-afeitadora-inalambrica-de-barba-pelo-nariz-hombre-_JM,NA,NA,NA,NA,NA,#454215530,Pritech
23, Afeitadora Recortador Philips Oneblade Seco Humedo Gtia Ofic ,67,NA,8,991,18 cuotas,137.35,NA,Envío a todo el país,NA,NA,3.5,2,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-464531966-afeitadora-recortador-philips-oneblade-seco-humedo-gtia-ofic-_JM,0,1,1,0,0,#464531966,NA
24, Afeitadora Recargable Philips Uso En Seco Y Humedo S1070/04 ,65,NA,20,14,18 cuotas,133.25,NA,Envío a todo el país,NA,NA,4,3,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-456182379-afeitadora-recargable-philips-uso-en-seco-y-humedo-s107004-_JM,2,0,0,1,0,#456182379,NA
25, Afeitadora Eléctrica Philips S1070 Aquatouch Recargable Loi ,64,79,10,2987,18 cuotas,131.20,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-464595257-afeitadora-electrica-philips-s1070-aquatouch-recargable-loi-_JM,NA,NA,NA,NA,NA,#464595257,NA
26, Recortador Portatil De Pelo Micro Touch Max Orjeas Nariz ,189,235,82,5,18 cuotas,10.50,NA,Envío a todo el país,NA,NA,2.8,9,http://perfil.mercadolibre.com.uy/UNIVERSO+BINARIO,https://articulo.mercadolibre.com.uy/MLU-447729818-recortador-portatil-de-pelo-micro-touch-max-orjeas-nariz-_JM,2,1,2,1,3,#447729818,MicroTouch
27, Afeitadora Eléctrica Philips S5070 Aquatouch Recargable Loi ,117,139,5,994,18 cuotas,239.85,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461180977-afeitadora-electrica-philips-s5070-aquatouch-recargable-loi-_JM,NA,NA,NA,NA,NA,#461180977,NA
28, Máquina Afeitadora Inalámbrica Remington + Protector Cabezal ,1990,NA,10,3,18 cuotas,110.56,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ENCONTRALO.SHOP,https://articulo.mercadolibre.com.uy/MLU-447987405-maquina-afeitadora-inalambrica-remington-protector-cabezal-_JM,1,0,0,0,0,#447987405,Remington
29, Máquina De Corte 9en1 Profesional Simbo Envió Gratis!! ,980,NA,6,44,18 cuotas,54.44,NA,Envío gratis a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-462061034-maquina-de-corte-9en1-profesional-simbo-envio-gratis-_JM,0,1,0,0,0,#462061034,NA
30, Afeitadora Corporal Masculina Philips Pila Aa 105 Futuro21 ,29,NA,49,3,18 cuotas,59.45,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-465262160-afeitadora-corporal-masculina-philips-pila-aa-105-futuro21-_JM,NA,NA,NA,NA,NA,#465262160,NA
31, Afeitadora Maquina De Afeitar Rasuradora Portatil Pailipu Pq ,400,NA,21,9,18 cuotas,22.22,NA,Entrega a acordar con el vendedor,NA,NA,4,1,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-450749415-afeitadora-maquina-de-afeitar-rasuradora-portatil-pailipu-pq-_JM,0,1,0,0,0,#450749415,Pailipu
32, Afeitadora Recargable Philips Seco Humedo 1070 Lavable Dimm ,58,69,9,NA,18 cuotas,118.90,NA,Envío a todo el país,NA,NA,1,1,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-450889019-afeitadora-recargable-philips-seco-humedo-1070-lavable-dimm-_JM,0,0,0,0,1,#450889019,NA
33, Máquina De Cortar Pelo Eléctrica Happy King Amarilla ,499,NA,21,180,18 cuotas,27.72,NA,Entrega a acordar con el vendedor,NA,NA,5,2,http://perfil.mercadolibre.com.uy/MDEOFERTAS.UY,https://articulo.mercadolibre.com.uy/MLU-449726956-maquina-de-cortar-pelo-electrica-happy-king-amarilla-_JM,2,0,0,0,0,#449726956,NA
34, Afeitadora Corporal Inalambrica Philips Recortador 3005 Dimm ,49,NA,33,99,18 cuotas,100.45,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-465644389-afeitadora-corporal-inalambrica-philips-recortador-3005-dimm-_JM,NA,NA,NA,NA,NA,#465644389,NA
35, Afeitadora Recortadora Philips Oneblade 6510 Inalambrica Pcm ,89,NA,5,999,18 cuotas,182.45,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=2FbaH21wRaCfDs2C9pdhHGRCHK2C0AQ8vRlpu78VgpuCVhLgn0ZTbzyeoo5H2nNb%2B%2F2Ev4PqPvek9WOsvwr63iLfwd03XT4sqUKfMF2EKFPbL%2FBYlvQE4QHCFokrmLVE0LbyVKATKB%2B5aEtNOaF5C%2B7ELqLGY1Uq30MP4lP840ZiS2YQFu8NiKKgUrYM2UgMp3Aqo1DvDYSgHBf6cpo%2FSPUdUdwyJ8ZXXSGqzmum%2BnOpnNKw2aulQ15731czMq0FiuH7h60U87H%2FUM4MeV%2BOQ0I1MPDLn7aNZ7bCYqNZfaPHahavZ9TtJ2rABzsGTsdeArGOxcHaOgEDGUcTby9H5qY30nobOihPg2GCd0CZBk%2BCqjkMmWO7oBPnWPKd7PvpaNaNTnXfzd36pC7Szz%2BpTX0PT3cYOdJk5L016Oz65tTUC%2BEmCl%2FKtVSej4hx0lfVffi4%2FTeRJBsW52YUsOy28d1svXpzvJvc6%2FOvvlRQeoK9Nkl6OezzO6%2B9oMLWsBAeYez%2FQZ%2FjwaKiw4QSZCYsVF0AaPEKFmLT%2FMyIRJyNQb2MffmTpvkkcN5x9JAPKK9dvpiwC%2FsjXOVuFdydtTq%2FN4a9NCYSYJVA2WiYyLhSOW6KP6cCb%2FM%2FD9EIKhLLGRgHlu5NIpXLifUhn3O6jYygrB7mA3M5YPeX8UXchDiOKTbJEIdl7%2Bo3G2bSFec9wQprkopTaxq0ixjA7dww4kQIY3J4iTHSiJmv3589x8JB%2FvmkRmRVlSiWv4iDayTe6GHmPKhcqJyiTOlFiYJXyR2jkv9GbM%2FJESVwpIdjQBSee3LnkZV9%2BMtDa2%2Fau8ldqss0tIDT2%2BstgacKWjcXlPP4yNkWVZqTk3lLAVsDEOjGl4OvAC9hOgzrt9l8Lcp1wiTkb%2Fa14lvJ0b8kYc%2F1jlDMdSkl5ex%2B1U5%2FiL5xuL9m8iJ2v7vCNVVlokyxPDwaDfPgiHE8fU0kPalU%2B54yKzGtAUMOZwnwTI%2BASxOaJLxb208gAllu%2FYifW8%2FRIOM%2FDDn7RZXUyB7GeAc8bbpf9vNEDPao%2BGoT1up0fNIpG3TSnlkowBKkO2FRhXNH715o3fNYUq%2BaVVy8W12uOGs0s8JKSLYDRZPEQ4JgJArlFju2HTil65wj%2FtUCngOvlfyT898pONKDMZ0Vj1n3UPD35CCa9rXWVEjxV30P6BZEQXpgOzbFwGMcq0lp8%2BCJpun9Qm8WAefh%2BN8%2BJ4GNjYbyfvXWDsZw%2FrmWq%2FMycjAueAf12otnIxHb7gvwKh8lpPRlhTiiqZYJ4JzENGJMRih04Pl8tswLg4U156uDvnoenKhAxcFRKoQ9FE3jGlZOKzo1fdeuzwcKJqPyzGC35z5pdnw4Tsb2M7wIoYNiI%2BjmtLpIstNTTr6vSk2afKrzoBKbGGsfHz3R2hBdKzOhVt%2FVTFteOng3Yo05Rs9PPpdWIXBrouFbvrxvfRP9OUQ31kfq%2Bdf4uvtxz26UeqbIECRZ9gL8Qa6T5peKK3P6p0KDY0kYTvbXzJOpSYTrwPudBpAWZoPXrHasBNfwjxzDbLniXxOLIHDWppyzNcBXdzSnHk4uJgGhxx%2FAHUlnQ09T23U0Tv%2FnAxhDzRjtQ3eAF1ZcpfLPYAaGuD2XXexq6LAp%2FsS3w9U4%2FpIL%2BwujdMXb4iLr2ATzL0uLaXOzLEgokwooxVVPok0IaQ%3D%3D,NA,NA,NA,NA,NA,#464324930,NA
36, Afeitadora Philips Electricas S1030 Con + Regalo 408 ,59,NA,14,7,18 cuotas,122.98,NA,Envío gratis a todo el país,NA,NA,5,3,http://perfil.mercadolibre.com.uy/GOEX+UY,https://articulo.mercadolibre.com.uy/MLU-455783028-afeitadora-philips-electricas-s1030-con-regalo-408-_JM,3,0,0,0,0,#455783028,NA
37, Afeitadora Corporal Philips Bg105 Hombre Zonas Sensibles Pcm ,1178,NA,12,999,18 cuotas,65.44,NA,Envío a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-464191559-afeitadora-corporal-philips-bg105-hombre-zonas-sensibles-pcm-_JM,0,1,0,0,0,#464191559,NA
38, Afeitadora Barbero Corta Pelo Barba Bigote Patillas Taurus ,30,NA,5,45,18 cuotas,61.50,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MERCURY-URUGUAY,https://articulo.mercadolibre.com.uy/MLU-451748982-afeitadora-barbero-corta-pelo-barba-bigote-patillas-taurus-_JM,NA,NA,NA,NA,NA,#451748982,Taurus
39, Afeitadora Recortadora Philips Oneblade 6510 Inalambrica Pcm ,89,NA,5,999,18 cuotas,182.45,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-464324930-afeitadora-recortadora-philips-oneblade-6510-inalambrica-pcm-_JM,NA,NA,NA,NA,NA,#464324930,NA
40, Afeitadora Corporal Philips Bg3005 Para Hombres Oferta Pcm ,1976,NA,220,999,18 cuotas,109.78,NA,Envío a todo el país,NA,NA,4.7,21,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-444914076-afeitadora-corporal-philips-bg3005-para-hombres-oferta-pcm-_JM,15,5,1,0,0,#444914076,NA
41, Afeitadora Veet Sensitive Touch ,735,NA,10,4,18 cuotas,40.83,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FARMASHOPUY?brandId=176,https://articulo.mercadolibre.com.uy/MLU-459963283-afeitadora-veet-sensitive-touch-_JM,NA,NA,NA,NA,NA,#459963283,Veet
42, Afeitadora Philips Electricas S1070 Recargable Nuevas Goex ,79,NA,8,94,18 cuotas,161.95,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/GOEX+UY,https://articulo.mercadolibre.com.uy/MLU-454243809-afeitadora-philips-electricas-s1070-recargable-nuevas-goex-_JM,1,0,0,0,0,#454243809,NA
43, Afeitadora Ga.ma Gsh855 Sport Circuit ,1688,NA,9,10,18 cuotas,93.78,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-455063936-afeitadora-gama-gsh855-sport-circuit-_JM,1,1,0,0,0,#455063936,GA.MA
44, Aquatouch Afeitadora Eléctrica Para Uso En Seco Y Húmedo ,69,NA,7,1000,18 cuotas,141.45,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,https://articulo.mercadolibre.com.uy/MLU-461776883-aquatouch-afeitadora-electrica-para-uso-en-seco-y-humedo-_JM,1,0,0,0,0,#461776883,NA
45, Afeitadora Removedor Vello Facial Barba Patillas Mvd Sport ,190,NA,13,7,18 cuotas,10.56,NA,Envío a todo el país,NA,NA,1,1,http://perfil.mercadolibre.com.uy/MVDSPORT,https://articulo.mercadolibre.com.uy/MLU-453411644-afeitadora-removedor-vello-facial-barba-patillas-mvd-sport-_JM,0,0,0,0,1,#453411644,NA
