search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material,Cor
12, Capa Anti Impacto P/ iPhone 5 6 7 8 10 X Xs Xr + Pel. Gel ,16,NA,"
			
				Novo
			
			
				
					 - 
				
				284
				vendidos
			
		",(20 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 563
		
		 sem juros
		
	

	
		",63,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,4,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1056485759-capa-anti-impacto-p-iphone-5-6-7-8-10-x-xs-xr-pel-gel-_JM?searchVariation=26828489024,4,0,0,0,0,#1056485759,Apple,Escolher no anúncio.,H+,TPU,capinha de silicone,Silicone,NA
13, Capinha Case Capa iPhone 4 5 5s Se 6 6s 7 8 7 Plus Coracoes ,19,NA,"
			
				Novo
			
			
				
					 - 
				
				680
				vendidos
			
		",(942 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 666
		
		 sem juros
		
	

	
		",66,NA,Envio para todo o país,NA,NA,4.1,28,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-709855452-capinha-case-capa-iphone-4-5-5s-se-6-6s-7-8-7-plus-coracoes-_JM?searchVariation=20025292856,18,3,2,2,3,#709855452,Apple,Iphone,Marketmix1,Silicone,Silicone,Silicone,NA
14, Capa Capinha Case A Prova De Agua Areia iPhone 6 7 8 X Plus ,79,NA,"
			
				Novo
			
			
				
					 - 
				
				429
				vendidos
			
		",(100 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 667
		
		 sem juros
		
	

	
		",67,NA,Envio,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,10,https://perfil.mercadolivre.com.br/EXTREME.DEAL,https://produto.mercadolivre.com.br/MLB-684436481-capa-capinha-case-a-prova-de-agua-areia-iphone-6-7-8-x-plus-_JM?searchVariation=23382066511,7,1,0,1,1,#684436481,Apple,Iphone 6 6s 7 7 Plus,Extreme.Deal,A prova de Agua,A prova de Agua,Silicone,NA
15, Capa Capinha Ultra Fina Fosca iPhone X 5s Se 6s Plus 7 8plus ,34,NA,"
			
				Novo
			
			
				
					 - 
				
				5564
				vendidos
			
		",(40389 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 583
		
		 sem juros
		
	

	
		",83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,496,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-682539065-capa-capinha-ultra-fina-fosca-iphone-x-5s-se-6s-plus-7-8plus-_JM?searchVariation=22563854091,397,60,25,11,3,#682539065,Apple,IPHONE,JK CAPAS,ULTRA FINA,CAPA PROTETOR,TPU,NA
16, Capinha Capa Fina P/ iPhone 5 5s Se 6 6s 7 8 Plus 10 X Xs Xr ,6,NA,"
			
				Novo
			
			
				
					 - 
				
				248
				vendidos
			
		",(8 disponíveis),"
	
		
			
		
		1x 
		
			
				R$ 600
		
		 sem juros
		
	

	
		",00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,10,https://perfil.mercadolivre.com.br/NOMOTEC,https://produto.mercadolivre.com.br/MLB-1047619650-capinha-capa-fina-p-iphone-5-5s-se-6-6s-7-8-plus-10-x-xs-xr-_JM?searchVariation=26822190720,7,1,0,1,1,#1047619650,iPhone,Escolha o modelo,H+,"6, 7, 8, 9, X",Capinha,Silicone,NA
17, Capa Capinha Case Magnetica iPhone 6 7 8 7 Plus 8 Plus X Xs ,57,NA,"
			
				Novo
			
			
				
					 - 
				
				598
				vendidos
			
		",(1274 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.9,25,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-687097200-capa-capinha-case-magnetica-iphone-6-7-8-7-plus-8-plus-x-xs-_JM?searchVariation=27812486572,14,3,3,2,3,#687097200,Apple,Iphone,Marketmix1,Magnetica,Silicone,Emborrachada,NA
18, Capinha Capa Case Silicone iPhone 7 Plus 8 Plus Lacrada ,32,NA,"
			
				Novo
			
			
				
					 - 
				
				208
				vendidos
			
		",(889 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 550
		
		 sem juros
		
	

	
		",50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,3,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://produto.mercadolivre.com.br/MLB-1246923437-capinha-capa-case-silicone-iphone-7-plus-8-plus-lacrada-_JM,3,0,0,0,0,#1246923437,Apple,iphone7 plus  iphone 8 plus,Apple,iPhone,Apple Original,Silicone- Aveludada,NA
19, Capa Capinha Case Rosa De iPhone 7 - Feminina ,34,NA,"
			
				Novo
			
			
				
					 - 
				
				326
				vendidos
			
		",(457 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 582
		
		 sem juros
		
	

	
		",82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.8,16,https://perfil.mercadolivre.com.br/AQUITEMDETUDO16,https://produto.mercadolivre.com.br/MLB-835972839-capa-capinha-case-rosa-de-iphone-7-feminina-_JM?searchVariation=25908148601,10,1,1,0,4,#835972839,Apple,7,Apple,"7""",Silicone,Silicone,NA
20, Capa Capinha Magnetica Premium iPhone 7 8 Plus X Xs Xr Xsmax ,54,NA,"
			
				Novo
			
			
				
					 - 
				
				197
				vendidos
			
		",(7651 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 550
		
		 sem juros
		
	

	
		",50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,6,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1213999114-capa-capinha-magnetica-premium-iphone-7-8-plus-x-xs-xr-xsmax-_JM?searchVariation=37715721002,3,0,1,2,0,#1213999114,Apple,iphone,jk capas,Magnética,capa protetor,metal e vidro,NA
21, Capinha Anti Queda Silicone iPhone X Xs Xr Max 5 Se 6s 7 8 P ,17,NA,"
			
				Novo
			
			
				
					 - 
				
				1171
				vendidos
			
		",(882 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 637
		
		 sem juros
		
	

	
		",37,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,33,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-689234987-capinha-anti-queda-silicone-iphone-x-xs-xr-max-5-se-6s-7-8-p-_JM?searchVariation=21674208427,25,4,2,1,1,#689234987,Apple,Iphone,Marketmix1,Silicone,Anti impacto,Silicone,NA
22, Capinha Anti Queda Silicone Resistent iPhone Xs 7 8 Plus Xr ,16,NA,"
			
				Novo
			
			
				
					 - 
				
				81
				vendidos
			
		",(426 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 599
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAISVARIEDADESHOP,https://produto.mercadolivre.com.br/MLB-1157073729-capinha-anti-queda-silicone-resistent-iphone-xs-7-8-plus-xr-_JM?searchVariation=31302197409,NA,NA,NA,NA,NA,#1157073729,Apple,iPhone 7 8 X XR XS XS Max,MAISVARIEDADESHOP,Anti Impacto,Anti Shock,Silicone,NA
23, Capa Case Capinha Silicone Aveludado iPhone 8 Plus Branco ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				73
				vendidos
			
		",(427 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536270-capa-case-capinha-silicone-aveludado-iphone-8-plus-branco-_JM,NA,NA,NA,NA,NA,#1165536270,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
24, Capa Capinha Case Flip Magnética iPhone 8 Plus ,48,NA,"
			
				Novo
			
			
				
					 - 
				
				80
				vendidos
			
		",(834 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 811
		
		 sem juros
		
	

	
		",11,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/KARMINPARTS2003,https://produto.mercadolivre.com.br/MLB-1214046247-capa-capinha-case-flip-magnetica-iphone-8-plus-_JM?searchVariation=35503300510,NA,NA,NA,NA,NA,#1214046247,Apple,iPhone 8 Plus,000,Magnético,Flip Magnético,TPU/Policarbonato,NA
25, Capa Capinha Ultra Fina Fosca iPhone X 5s Se 6s Plus 7 8plus ,20,NA,"
			
				Novo
			
			
				
					 - 
				
				198
				vendidos
			
		",(60 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 525
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/PRESENTES4ALL,https://produto.mercadolivre.com.br/MLB-828466878-capa-capinha-ultra-fina-fosca-iphone-x-5s-se-6s-plus-7-8plus-_JM?searchVariation=32338006784,NA,NA,NA,NA,NA,#828466878,Apple,iPhone 7 Plus,Apple,iPhone,traseira,TPU,NA
26, Capa Capinha iPhone Xs X Xr 6 6s 7 8 Plus Max Anti Impacto ,22,NA,"
			
				Novo
			
			
				
					 - 
				
				2193
				vendidos
			
		",(3703 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 575
		
		 sem juros
		
	

	
		",75,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,98,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-686071680-capa-capinha-iphone-xs-x-xr-6-6s-7-8-plus-max-anti-impacto-_JM?searchVariation=20023563955,77,10,6,1,4,#686071680,Apple,Iphone 5s/se/6/6s/7/Plus/X,Marketmix1,Anti Impacto,Anti Impacto,Silicone,NA
27, Capinha Capa Fina P/ iPhone 5 6 7 8 Plus 10 X ,7,NA,"
			
				Novo
			
			
				
					 - 
				
				135
				vendidos
			
		",(18 disponíveis),"
	
		
			
		
		1x 
		
			
				R$ 799
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOMOTEC,https://produto.mercadolivre.com.br/MLB-1056948426-capinha-capa-fina-p-iphone-5-6-7-8-plus-10-x-_JM?searchVariation=25316698501,NA,NA,NA,NA,NA,#1056948426,Apple,Escolha antes de comprar o Iphone 5 5s 6 6s 7 8 10 X,H+,TPU SILICONE Transparente,capinha de silicone,Silicone,NA
28, Capa Capinha 360 Anti Impacto Luxo iPhone 6 7 8 Plus X Xr Xs ,49,NA,"
			
				Novo
			
			
				
					 - 
				
				46
				vendidos
			
		",(8867 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 833
		
		 sem juros
		
	

	
		",33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1204440894-capa-capinha-360-anti-impacto-luxo-iphone-6-7-8-plus-x-xr-xs-_JM?searchVariation=34758789527,NA,NA,NA,NA,NA,#1204440894,Apple,iphone,gkk,capa 360,capa protetor,TPU/Policarbonato,NA
29, Capa Capinha Anti Impacto iPhone 5 6 6s 7 8 Plus X Xs Max Xr ,7,NA,"
			
				Novo
			
			
				
					 - 
				
				76
				vendidos
			
		",(8 disponíveis),"
	
		
			
		
		1x 
		
			
				R$ 799
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1222747558-capa-capinha-anti-impacto-iphone-5-6-6s-7-8-plus-x-xs-max-xr-_JM?searchVariation=36243911212,NA,NA,NA,NA,NA,#1222747558,iPhone,Escolher no anúncio.,HR,TPU,Capinha,Silicone,NA
30, Capinha Casca De Ovo Ultra Fina iPhone 7 8 Plus X + Pelicula ,14,NA,"
			
				Novo
			
			
				
					 - 
				
				85
				vendidos
			
		",(3 disponíveis),"
	
		
			
		
		2x 
		
			
				R$ 760
		
		 sem juros
		
	

	
		",60,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/MAITE_26,https://produto.mercadolivre.com.br/MLB-1205102371-capinha-casca-de-ovo-ultra-fina-iphone-7-8-plus-x-pelicula-_JM?searchVariation=34807626231,NA,NA,NA,NA,NA,#1205102371,Apple,"Iphone 7, 8, 7Plus, 8Plus e X",Ipremium,Slim Transparente,Slim Transparente,TPU/Policarbonato,NA
31, Capinha Silicone Aveludado iPhone 8 Plus Rosa ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				54
				vendidos
			
		",(446 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536357-capinha-silicone-aveludado-iphone-8-plus-rosa-_JM,NA,NA,NA,NA,NA,#1165536357,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
32, Capinha Silicone Aveludado iPhone 8 Plus Amarelo ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				53
				vendidos
			
		",(447 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536360-capinha-silicone-aveludado-iphone-8-plus-amarelo-_JM,NA,NA,NA,NA,NA,#1165536360,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
33, Capinha Capa iPhone 5s Se 6 6s 7 8 Plus X Frente Verso 360 ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				511
				vendidos
			
		",(289 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 598
		
		 sem juros
		
	

	
		",98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,23,https://perfil.mercadolivre.com.br/FAVA+STORE,https://produto.mercadolivre.com.br/MLB-908246136-capinha-capa-iphone-5s-se-6-6s-7-8-plus-x-frente-verso-360-_JM?searchVariation=31530913320,20,2,0,1,0,#908246136,Apple,iPhone,Protect 360° Case,360°,Frente e Verso,Acrílico,NA
34, Capa Capinha Case Nillkin Luxo iPhone 8 Plus - Eton Case ,94,NA,"
			
				Novo
			
			
				
					 - 
				
				6
				vendidos
			
		",(1 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 791
		
		 sem juros
		
	

	
		",91,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1136029586-capa-capinha-case-nillkin-luxo-iphone-8-plus-eton-case-_JM,NA,NA,NA,NA,NA,#1136029586,Apple,iPhone 8 Plus,Nillkin,Eton Case,Back Cover,TPU/Policarbonato,NA
