search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material
11, Funda Cafele Tpu Slim Para iPhone X 7 8 Plus Xs Max Xr Wow! ,415,439,"
			
				Nuevo
			
			
				
					 - 
				
				1153
				vendidos
			
		",(3 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,62,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-692079495-funda-cafele-tpu-slim-para-iphone-x-7-8-plus-xs-max-xr-wow-_JM?searchVariation=29449780908,48,11,2,0,1,#692079495,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,TPU,Rugerizada,TPU/Policarbonato
12, Funda Silicona Silicone Case iPhone 7 8 Plus X Original ,401,NA,"
			
				Nuevo
			
			
				
					 - 
				
				980
				vendidos
			
		",(353 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,21,https://perfil.mercadolibre.com.ar/TECHYOK,https://articulo.mercadolibre.com.ar/MLA-699391515-funda-silicona-silicone-case-iphone-7-8-plus-x-original-_JM,16,4,1,0,0,#699391515,Apple,7 8 Plus X,Apple,7 8  Plus X,Silicona,Silicona
13, Funda Ringke Fusion Original iPhone X Xs 8 7 Plus Antigolpe ,726,770,"
			
				Nuevo
			
			
				
					 - 
				
				337
				vendidos
			
		",(508 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,12,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-711298684-funda-ringke-fusion-original-iphone-x-xs-8-7-plus-antigolpe-_JM?searchVariation=32500121155,11,1,0,0,0,#711298684,Apple,IPHONE 7; 7 PLUS; 8; 8 PLUS; X; XS; XS MAX; XR,Ringke,Fusion,Rugerizada,Acrílico
14, Funda iPhone X 7/8 7/8plus I-blason Maxima Proteccion 360 ,550,NA,"
			
				Nuevo
			
			
				
					 - 
				
				200
				vendidos
			
		",(201 disponibles),6 cuotas sin interés,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,11,https://perfil.mercadolibre.com.ar/GENERACIONUNO,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=8aLjBvYzYerAh0My25wppAMHQsU1xQBX7Y9uZGslvsWtQfXeOZJmMkXJNKuKvnDnhVhv00koxtPaha0RC2KIV59oLm%2BeUAbM9ZuAmk3%2BvTmNnLgKZv4kmKxfvE5pPEXmlBg620D%2FDd8TOFJ5rwFLadSv20%2FAwV4pVWLvyb9prhQ2fqeMTjOkSSVql3vac4bJ7QqCzcLgC9%2FH8b%2FgdhuM0f8rfHYEKVqGSlu%2FZ9uvM6S4k5f%2BWjEDrHsM9WdnXWKZXeaA%2BPyfcjGwFLzpMRuAWyOlPeNsBJyVizL3XC0qNu9vhfPC6nkhVWA9pMkd4AJshWax3CJueeOs%2F9YZumCcV5DyWvmgH8gI2gAyhi1qssbOMTAEJqZ5nsIEVyAFZAOyGKAdwDDu5nCHNSUn2bnLn%2BnQVMhtJZyTkxMjZBYXC4cDHgDLGySn%2Fea3zrwAROSHt2mCa7rXIrYtW5HVUMg0FIgC6KeSPgt%2BrdOhJz4w0%2BuInMhsab%2BDGKJ%2FB18kX3XLiuqid4%2B%2BCykdbEuai4A0iMbaqInXQb3wH2%2Be6JbNwnlPjaR%2F2KaJ2afz%2FgEEOMjoqJLoYAhZgGRFUijBiDFmvIcD7PqdQuOynK44IZV2tCj7aU7wXklfCicSuUlMlXx84U9qHVtwYL9Gocyr0cO8z5hWshD1V%2BaT1QMALmTycjedM7d6iVO1s5s%2BUcPzFb9fVbqj4OzGS5LFicPuZZdKxD2Tvny2J96MZ3sGshkJMuB%2FWDu7%2FupN%2FB36Qj6NOwjVw5FfcvKZRv1qWJsTuP76EEHFbo8be1rTpdmOIdinjzPTIJXCDk5aGp6F9Bv%2FB9jx2NRD2NNg0Hzg8KLLstnJGky%2FoiQQyS3UsNPmPnYyGnbL0FTNlkF2Z%2Fgz0oXK7lnZV2OB%2F3lF08QiT2T5IAb6EAfxh6kIE2NNX6ErGqyLvey0z%2FWx46nMnbRX8zCQEb7i5iu%2BO1JunSop6uRIMIeMxUhOjXfX%2Fb3p0aZ%2FD9Nu7FdMlOs5F19PN3c%2FYXiSnD1%2B1MT3l7xycNUT11uzAvkMWLRdXKMkL6ktC18fLomYPD9HBZENhX1Nu3o6v%2B2CAx3tqtPSx%2FyhQntqblEytiCrq3I1UtUQJ2WrujpzgRBPuLk%2Bdro%2FdVUo7se3ulVAwSXIxa5c9WehW9VeuPyFg5htaV4SSWB3X19vCBwkUlOuZdL3Z1Qo2zbolG5iDC5VVQhQbTE11IX1teHzNVaJ68iFuzw%2Fy1O3jOoNgWZtwb52zrUcImUh02%2FNQKVvbAP7mAGDdxH%2FWG3%2BNCDXnVrrYLmIMfVS%2BTtQGiAESKzeCh%2FF84Jbt1QVqwcXwZ2Lf96SBbU6KuhiUHB%2BleriyOtGdGk9Iql1ErIggl5MTi4pLvBLNkwIKeD5tiFiTdNhNtmMlK9mu7ecGBm306Nhefdwp4ZA6FKGNfuCtVXBrOMRsp0Nvlrhz4%2FBfcTdOKU1HZqMlW4rWsFCi6GPrsyBEfZtdaMvo2z59iv8Wf3nwMQsgKX2a8LhXYQ0zvZ4xl8GTzxrJmx5bgPeY8MSkFb652jLhxnE41j32K%2B72%2BeLvep3TRaMCR2myzxC56Qrj3P1dQgch0FLpO4Q8SO1%2FFhe%2FjFbJvqWB7S0pUE%2BMNXDZZ50U3OBYHXdhtTpiUcua9aXC9w5LLZD98Q3bvklJCd64YilroipI2Oj5tnhPJd2TzpmwP5YTX%2FFjxzItIsBAKAopeLKeIYc8dfRBPlnipqzt1zpwH49XYactTb1mlvR608Lovhwh9cpRufIyttJdc2aIs60WfAUDyKebgClhypasJRCb%2B6gKI9N06ECYLQP3%2ByUyQ%3D%3D,8,2,1,0,0,#645676402,Apple,"Iphone 7, Iphone 7 Plus, Iphone 8, Iphone 8 Plus.",Soul,Cover,Silicone,Silicona
15, Funda Tpu Rigida Antigolpe iPhone 6s 7 8 Plus X Xs Max Xr ,620,NA,"
			
				Nuevo
			
			
				
					 - 
				
				143
				vendidos
			
		",(666 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,6,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-666367720-funda-tpu-rigida-antigolpe-iphone-6s-7-8-plus-x-xs-max-xr-_JM?searchVariation=34622412465,6,0,0,0,0,#666367720,Apple,"iPhone 6, 6s, 6 Plus, 6s Plus, 7, 7 Plus, 8, 8 Plus X, Xs, Xs Max, Xr",Sin Marca,Fusion,Silicona,Silicona
16, Funda Magnetica +vidrio iPhone 6 7 8 Plus X + Envio + Cuotas ,961,1018,"
			
				Nuevo
			
			
				
					 - 
				
				50
				vendidos
			
		",(154 disponibles),6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-765237899-funda-magnetica-vidrio-iphone-6-7-8-plus-x-envio-cuotas-_JM?searchVariation=31717910080,NA,NA,NA,NA,NA,#765237899,Apple,Iphone X;Iphone Xs Max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6; Iphone 6 Plus; Iphone Xr,Norcel,Magnetica,Bumper,TPU/Policarbonato
17, Funda Cafele Original Tpu Slim iPhone 6s 7 8 Plus Xs Max Xr ,670,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1790
				vendidos
			
		",(244 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,183,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-640386439-funda-cafele-original-tpu-slim-iphone-6s-7-8-plus-xs-max-xr-_JM?searchVariation=29041938955,102,39,19,10,13,#640386439,Apple,"iphone 6, 6plus, 7 y 7 plus, 8, 8 plus, X, Xs, Xs Max, Xr",Cafele,Tpu Slim,Tpu Slim,Gel
18, Funda Metalica Magnetica Vidrio iPhone X Xs Max 8 7 6 Plus ,622,659,"
			
				Nuevo
			
			
				
					 - 
				
				1313
				vendidos
			
		",(129 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3.9,51,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-741182860-funda-metalica-magnetica-vidrio-iphone-x-xs-max-8-7-6-plus-_JM?searchVariation=36653627402,33,4,1,3,10,#741182860,Apple,Iphone X;Iphone Xs Max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6; Iphone 6 Plus; Iphone Xr,Norcel,Magnetica,Bumper,TPU/Policarbonato
19, Funda Cafele Tpu Slim iPhone 6s 7 8 Plus X Xs Max + Glass 5d ,999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				200
				vendidos
			
		",(227 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,18,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-714609040-funda-cafele-tpu-slim-iphone-6s-7-8-plus-x-xs-max-glass-5d-_JM?searchVariation=29057070704,16,1,1,0,0,#714609040,Apple,"iPhone 6/6s, iPhone 6/6s Plus, iPhone 7, iPhone 7 plus, iPhone 8, iPhone 8 plus, iPhone X 10",Cafele,TPU,TPU (Silicona Flexible),TPU/Policarbonato
20, Funda Madera Real iPhone 7 Plus / 8 Plus Original Walden® ,2374,3000,"
			
				Nuevo
			
			
				
					 - 
				
				21
				vendidos
			
		",(12 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/COSASLINDAS-,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=yQHrqOym%2FGnOaQXA6jpP2BsVbTv%2FEyyDDI5YTCc2bA5rgPmH2p1rlNfD%2FWcvq0wooQPEjWq7sMTGk3aLUclCvUw%2FfYubSFnZFKiXqmnXSkDU%2Beeaa8fmV6f7qUtIUkPgt9V9W%2ByAtpHy5BSRQdcQEMhRZ%2B5FwzDjMc1v6iU0LvB9vdgh9%2BRwIZgIRVcj6lbnpiaLSDOKZX3JkTiRqDQu5Z3JYCy%2BgdHryWpDATwv31s9nd2Xcbup5ENMLOw08VNH%2B7acKiBLW8SaQHv9n%2BmDxxNOBR%2B%2Fp6tYKe6gjVeQPtYr8oCykiwGj3cp1aaWfAwwxpmtLRPQUVPmClPLuA0fi8HxXK6wPEJfCg5GQSRUS7RC0D7KtKyqq3%2BZ5GqecxkMg%2BmD4LWYZp0TSMORxvIzd0fugdr9h3tUzI8y7I6TdN1oGWeOZDrU3abCktrJ36UwOo6%2BJoy7vrvR2B%2F8Q%2FuN5H5TIplXcl9CjLEf7dQS24b60Mff4lO6lJpnUmO7QuptCXrL2ebKAVUZhXW1S7NHKazABOsrCOcBMD5ESqel154g2CGGLZCsfKZlvqpfSLka3oA71oI2uLThI94XLCm%2B7hipNsFi049niG0c6%2F%2F2Hg6mLaNtMwn%2FhN9yQfpsY%2Bj4kx7rVovTjUlbE4H3ehZsVZd3tqeCp8IIDrzWGbxOICRQAuh8nOhKxk6BeRIQRAHqF5WbjYQ7Z%2BiVZkDN6wPDlS8NC%2B6dLRYjLcrB51s0hDO4dy%2BuTerySsHFGeulgcaLjWT67QCSBsLM5Pal1zDn2COKJJK%2Bbgey6orM52%2BHxO6XDvz7%2FLAGI8UIsVenS%2B29xoY3eLT%2BAM0wXkTSEOx5BAcCXi1aTodqRnQqQnFdHnAPgdhpXLf403wC3XTB8yq92YX3QLB%2FNgnLSR3tPawifXWLvF2VYEvX%2FTJVvh94CvzrwnmJibMlTIyznhL5veAj3Bi3Me%2BtYvN7NT2ikqUlCFwL0UmmZ0WiBCPmiOR33KiF7wct%2BWfZzA3JuyuljEEByIGecelw%2BBmml5IbCXXMqTfccKu%2B4uuu1E0SeqcJiqG3DOBHotkDdtbgKTd0Ki6GSGBnVNMZcwazeb4zPfKx0evm5s%2FsTFRK7IhHB7sMXbOy9ON3nrVh2KknFi9NXIhw8Si6vvcpByCI%2BjvJvaGFamtufRHCG4txbXCB7Oh5ar9H9Eyr6j8ZTniD%2BwzrA%2BqyxxMaiivS5KkRmg%2BUT8o6hzSuRn5GQ0khLhjBzgZhey2OiUQwdpeUzyF1NWhcJeIoYAGtFRyFluQmgW9EFbuGmOOq%2Ba7y2cf480yo4zwwZctJhHJQ7TjyLEqmzIxuikt7FAFKPw%2BkxV0Rr3cDymSvepS8Sv2IyC2fthg5%2BObhMhFpwwi2a2EhUT0KsUgF7AqsBAqeOKUzshpZRTXaEvMYHJp61cavumLZyFjetjL78JSh8jjBFkZEYw0wfNoTdOsA094IONpr%2FGmVQU7bX%2B43TSmVKvD9sw79wsU0djI0pzyAfziy5PQjMGap2cs03b74aKvD438TOBqmN9MoUbmEmFzyL49PAR9oEA8UL1BVBCzhuwcLZrwdLOSFQo%2BJ%2B9pAoxjIEQ08BVs7fe9VE5kXJrM%2F9O5X%2BJcyp1uT5Q%2FJru6eLCWdhbMIUIEsnZu3z4Vc77iyFW%2Fs%2FoRDNEuxX6nubaUF9C%2BcenZCsu%2B0cr%2FFBnAsLje3oqHa3ljQwKaBtE4ydLIsNtrut9Aleh0AghD0eS3MxB1T75XYUYOvODrqxpgwYFUs9XZaZ1SHx50XiGQ2DxoB%2FRivfLJMKoPxwZYLW0orNkjR%2Fgv25t7J0Zg%3D,NA,NA,NA,NA,NA,#751114998,Apple,Iphone X  7/8 7/8 Plus,i-Blason,Ares,Maxima Proteccion 360º Premium,TPU/Policarbonato
21, Funda Tpu Rigida Antigolpe iPhone 6s 7 8 Plus X Xs Max Xr ,332,350,"
			
				Nuevo
			
			
				
					 - 
				
				499
				vendidos
			
		",(645 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,17,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-666413028-funda-tpu-rigida-antigolpe-iphone-6s-7-8-plus-x-xs-max-xr-_JM?searchVariation=34620834049,16,0,1,0,0,#666413028,Apple,"iPhone 6, 6s, 6 Plus, 6s Plus, 7, 7 Plus, 8, 8 Plus X, Xs, Xs Max, Xr",Sin Marca,Fusion,Bumper,TPU/Policarbonato
22, Funda iPhone 7 Plus 8 Plus Ringke Anti Impacto + Vidrio ,759,799,"
			
				Nuevo
			
			
				
					 - 
				
				610
				vendidos
			
		",(798 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,104,https://perfil.mercadolibre.com.ar/SERVICIOSLINK,https://articulo.mercadolibre.com.ar/MLA-610149261-funda-iphone-7-plus-8-plus-ringke-anti-impacto-vidrio-_JM?searchVariation=34074876941,81,18,4,0,1,#610149261,Apple,iphone 7 7 plus 8 8plus X,Ringke,Fusion,Fusion Anti Impacto,Acrílico
23, Funda Silicona Apple iPhone 7 7 Plus 8 8 Plus X Original ,748,NA,"
			
				Nuevo
			
			
				
					 - 
				
				98
				vendidos
			
		",(87 disponibles),12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,2,https://perfil.mercadolibre.com.ar/TECHYOK,https://articulo.mercadolibre.com.ar/MLA-656145292-funda-silicona-apple-iphone-7-7-plus-8-8-plus-x-original-_JM,NA,NA,NA,NA,NA,#656145292,Apple,Iphone 7 7 Plus 8 8 Plus X,Apple,Silicona,Silicona,Silicona
24, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr Baseglass ,617,650,"
			
				Nuevo
			
			
				
					 - 
				
				225
				vendidos
			
		",(173 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,8,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745476453-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-baseglass-_JM?searchVariation=31080576366,5,1,2,0,0,#745476453,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
