search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Linha,Modelo,Formato,Modelo alfanumérico
11, Fone Ouvido Bluetooth Sport Mp3 Hz-k4 Corrida Cartão Micro ,27,NA,1906,513,5x,5.58,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,40,https://perfil.mercadolivre.com.br/SHOPEX.,https://produto.mercadolivre.com.br/MLB-1202718769-fone-de-ouvido-iphone-7-plus-8-8-plus-x-xs-max-xr-bluetooth-_JM,27,5,4,1,2,#1202718769,Apple,EarPods,EarPods,In-Ear e bluetooth,Todos
12, Fone De Ouvido Jbl E25bt In Ear Bluetooth Branco Sem Fio ,22,NA,1699,913,4x,6.16,NA,Envio para todo o país,NA,NA,3.3,27,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1158138352-fone-ouvido-bluetooth-42-par-i7s-tws-sem-fio-case-base-_JM,9,4,5,5,4,#1158138352,Universal,Bluetooth,TWS,NA,NA
13, Fone De Ouvido Duplo Sem Fio Bluetooth 5.0 Qcy - Nova Versão ,152,NA,1152,878,12x,14.62,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,78,https://perfil.mercadolivre.com.br/TECHWEB-STORE,https://produto.mercadolivre.com.br/MLB-1184388935-fone-de-ouvido-duplo-sem-fio-bluetooth-50-qcy-nova-verso-_JM,62,10,4,0,2,#1184388935,QCY XIAOMI,Fone Bluetooth Sem Fio QCY - NOVA VERSÃO LANÇAMENTO,QCY - NOVA VERSÃO LANÇAMENTO,COMPACTO E ANATÔMICO,QCY - NOVA VERSÃO LANÇAMENTO
14, Fone De Ouvido Jbl Tune 600bt Nc T600 Bt Nc Original + Nf ,449,NA,41,92,12x,37.42,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,5,3,https://perfil.mercadolivre.com.br/CITRON+INSTRUMENTOSMUSICAIS,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=oYeWbvI4JEdwEHReUOzv5JTUonRMlDRqos5AnE3zuNdBCGA6sFlmg0hYAg5xIqJACuuJuyJX4ZLVyoL6C%2BRqkHiK8fY8EK5I7bLNhFI%2BY9PLQhNUqT7f%2Bbrz3riMpXkG1umFq4hQjcH6rYihmhSQV0u4mPSFtoQOVFoN4RBfsag3Gk%2BCE2nFfSFY6ABQi7QvV0FWcoovIuxStnHO4PvaSFEAHVMW%2FvB4sgtC5D0icH6XAFnztDCB0kMrnOw%2FlbRFTTA1OrlmMqD1ZLJbtnKTXePna%2BdSwkVY3e7YZYOsig6Dzag48tMQ8ulGOgMgUDqRWkJ%2BX1j%2BGta%2ByUO3qsb81GmDoJas55eQRDkHJ4Nkdti8uvBqXtGfPrs267KMDByLCsUghFgb%2BmeX0cKTB8p8jpo23xPmceHznGQha1RNNQPR8HvPJ0iZORt7ouVVKLG9Fy826GSnyIUOrD%2FzVys4LYUThbGgyCRNq7ZpmbIYe3is1Y%2B2euFLM4dojyjTgJhD09XWXmRkKAIl4Wl87yQ1bYljYo2rN4OXFOhXBfcMxACbwQXsxgOCWYIubJlHGhZFwtuYfHr7NJACbEdTvG%2BbWq8%2FF5VHhBv%2Bvp0LvK3yRKogjfREoeMjExqSi1qXQjsEqXGhenJujIOihfR%2BDwkiKz53Jo73iTGLXxLJZOHXJDGIkpIsA%2Fp7v7b5y9znO7e%2FVrUc6NtROjAGoRQ1ctO%2BheuJEWEmHJmW%2FnS3BwYu%2F%2FFvGt4PIN9kF8CFb3%2BSai4niMCSwpG2yBtYIuAM6g5qG1MLlGMmbxlTSst1P9Cu9wDLWVwqnoyn1YgjMkKP0LG6%2BMif5k2OXYvxgLECxF47DxC8tqA187oTaxKCusahw%2BXu9Sx3G97q0Ei91wM0W0UyoFgD3vQVkvBOPO0pjGJDqduuy4CguAKaa3HqdTUlmBwAKXjsUc3PGDpze3NSvhAtFrhVbblMI%2Bdy5FLvq3en66cNPt4OA7hMS02%2BeHOSVdRShQ%2Fvq0xgb5w3xiDU21EwfkF7h0es0d%2BZrQx9eToCOF3bPLUl%2F7zvZSvWXHsE1ZloPXR1hLZb5Ts25j81CyCPVPxnpWInsuQz5hUQMJcLl%2FdQVTm6sw4oo%2BNgXnc8AamUoeIJvv%2BFokNm7iNhA7BYgKBSixJjT%2FU4gzSubW%2F%2FCmCHlikwb3jRFJ5ThJFK6AFiG9SkOpycBBUleesGsX318a4hyKtHZnNRtzGAit1tg72BlCtECoxaMu07i7CnqtgxUsHdoqU7McygVhvYW028WutqIWeR78ySypAkni%2FxhuFTXtsCoYyf5gSLl7f7eejWd4hvJKkiHW%2F4uhjvmyWu0L7zQWvRBFWpvoTnXYaI1oD3EwWW2xAhdxt2ePg07KB0xmSxXIj5xY3bV0OVYPjazcoRwxRj56XiF6UyVaMYaS4tpUelZLtK%2F9jhPqQ01K1O5DSkNVUJnGN6WIpelPhwtYGHpcoBNHLcFYGNvDp1zh5s%2BUM9QpkBCS2krjnBJE9dcH0lc2nifIoy5vvfPn6KJCjaBZjvRxZOtu3dOY7xg%2BRtfRnsCxeM9SUiwYwG8qJaHDzdwx5CvSkmkvDDNqQShg2w1r1I77n01ks%2FsdsTrrSf4iSZ6UU8fAU%3D,3,0,0,0,0,#1144318814,JBL,TUNE 600BT,Tune 600 BTNC,Ear-Buds,TUNE600BTNCBLK
15, Mini Fone De Ouvido Lc-100 4.1 S/ Fio Bluetooth Micro Menor ,42,45,1402,25,6x,7.77,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,64,https://perfil.mercadolivre.com.br/HAIZ_SHOP,https://produto.mercadolivre.com.br/MLB-1089729923-fone-ouvido-bluetooth-haiz-fm-mp3-carto-sd-ultrabass-hz-18-_JM,46,12,2,2,2,#1089729923,HAIZ,NA,Bluetooth,Over-ear,HZ018
16, Fone De Ouvido Jbl E25 Bt Bluetooth E25bt Preto Microfone ,22,NA,1851,869,4x,6.13,NA,Envio para todo o país,NA,NA,3.8,36,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-1163654264-fones-de-ouvido-sem-fio-bluetooth-i7s-tws-_JM,15,8,7,2,4,#1163654264,AQ Shopping,NA,NA,NA,NA
17, Fone De Ouvido Headphone Sem Fio Micro Sd Usb Fm Bluetooth ,31,NA,1995,5,6x,5.92,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,127,https://perfil.mercadolivre.com.br/FIXEXPLODE,https://produto.mercadolivre.com.br/MLB-1234865706-fone-ouvido-bluetooth-41-sem-fio-esportivo-corrida-chamadas-_JM,102,12,9,3,1,#1234865706,Universal,Bluetooth,Esportivo,In-ear,BT-1
18, Fone Ouvido Bluetooth Haiz Fm Mp3 Cartão Sd Ultrabass Hz-18 ,62,69,2625,518,12x,6.01,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2394,https://perfil.mercadolivre.com.br/HERMAN+SHOPPING,https://produto.mercadolivre.com.br/MLB-1201625201-headphone-fone-de-ouvido-bluetooth-jb950-super-bass-sd-fmp2-_JM,1715,412,148,51,68,#1201625201,JBL,Everest Series,Everest Series JB 950,Over-ear,950
19, Fone De Ouvidobluetooth Haiz Stereo Mp3 Hz-k168 ,60,NA,3948,551,12x,5.73,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,2394,https://perfil.mercadolivre.com.br/MARKGABRIELMOREIRALOPES,https://produto.mercadolivre.com.br/MLB-1233866312-fone-de-ouvido-bluetooth-jb950-sem-fio-carto-sd-radio-fm-_JM,1715,412,148,51,68,#1233866312,JBL,Everest Series,JB950,Over-ear,950
20, Fone De Ouvido Jbl T205bt Bluetooth Tune205bt Sem Fio + Nf ,189,NA,34,179,12x,15.75,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,112,https://perfil.mercadolivre.com.br/CITRON+INSTRUMENTOSMUSICAIS,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=PDAfom7%2FoT8GKNIuuwMvuu1TLluT9UjlR3A%2F7P9DDRNWbdJOUymR8KHvqLVUx9lQEFSW2f%2Fx2mLQDt8CtJdXz2X1wiS%2F%2BtGvX4jVOcn16hQHIx1wpI8xorMlD0dTzmlDBpT8CZejxcHF8lHERjHIWmOMAYABbdi2eqMzPkcoXgG9KVnzzbw2Q%2B5V47VOGCjNS7CeQo2N3D%2FuqZe2DOwvO5e0gaGO%2FWtGG2I3TzyN1MtPwWRrbM9VTrY7uwPAQr6%2FHc%2BOJfFGBNt5M1DwJkkdh24t8xCrqtpHayXMZ7o8%2Fa7kbVAbBFCe%2BIhqDOVJfURBxbl26E07vfBTZgbaE88O1CptbgqRbIzzTeRD2wd0HgJF9xAnR7LllD5TlCcf3MMsIy3k%2B493A%2BHy%2FlqYdB81dFE9Rg3fgYRVKky2kxMawlCh82V1C18XxTQi%2BW3t8nQY4aE8YNQO7SkwSaEa32daaYXCQYT4cO75iWWgJTCk7Eh16g3pGbulCE4XB9zKcx0hpjhM5Sd%2BF%2BJ2I12ieXK6YEvsZDRooQPAVN5gropS6GCgzUOCf8PNW6tHMagFd3dtNMTi0DvPzZf0ZTl%2BZScxr62wJ35j%2FVmTIm0Icj1eNtUNu2Dofinf9dp1ZDIqvPfKqs7NyWU1xvhBym02COI1gEhMStNowNg94m6JOUXrFWawyBbDsRzBX4paiPDCVUv%2FDckGGriqgIz9XpiSKTRFo2Qw4q3gCV%2BbOzc2zuF0I4yLFJlCOn%2B%2FWFj9oFGR3jVS5WycRnV684v3FHEuo6uSD2TpP9Q9dIMak28bdmZ%2B0Ob3nq4D5%2F6tTZERK8RIPVU8Ukp0jQSDud2wRToatpSjMDtSwLMv%2FUOcyukE1Vs6hvo6VAUJ3PTkTsORe3PWXMIrp%2BhnuaPpfJoq42Crtfy5FJXqRPR9Nw3eemgpZTdg7ECtWss45PN5hJgq8x3QxviOnn1KX2xm9YEJ8prbWHf6k2uqmGkPvyMDgfXoRQseGXVkDZ7MyFHt%2BGOujOiZfSw9lbDz9LLAwaEL5oXuHk3iBtv840vAVGX1kiQ95j5MoI%2BCnUWuVXiXyqTtjDjL%2FVR9vvNewZhdjd2XN3lhE1NTGDugauQx9VxfeG7U9ia%2FJy6k1rQTY5tPvMsgz7S%2BlBuer5Y88Nn5SllYIXuuF4nxp85YIZrw1HeeHmpFxMo4DkXIwdzTCt%2B9dWmGIgGOncwtZcu1bOi7yzAJHXLZj6nhoPocUgf5GUJ6dK5F7c45PC6qpDIAkHX58R%2BjQd9JUy%2FpJNJaSYsJhA3gw0czaAP%2BhCSwlgjCybWT39PrfDI2QXTrMVXvwCuxo8JRn%2BA1%2B949F75tF%2BBC15%2F9Jg9Ia9gbYQNMJ0VONbg%2FFpeo5gV469Xwv9aL0FNDhmPNmtwcYUSksdajNKxdyrknCeBlxR6jZkGdbNCrHjyR88xVsEJLUcZZ%2FWFmP2vQl6QtkBq5tWyS4x3Bb93EEHBx%2FBFvFqoFPG1FziRh14IdTpJpTCydbJxrLpk4h3bREBTK%2BwXUj7tUk1upTiC6K7Brli7BG7RdnST7pFiinAx1W0Wn6tBTWOwcc48wdRpVP8Ue1NAJweSWX%2FPjLZ4XJ6M5wkVx247xuDc3fzqphilMr%2Bkm,87,15,4,3,3,#1183386744,JBL,TUNE,Tune 205BT,Ear-Buds,tune205btblk
21, Fone De Ouvido Sem Fio Bluetooth 5.0 Qcy Qs1 T1 Tws Promoção ,142,149,1140,22,12x,13.62,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,318,https://perfil.mercadolivre.com.br/YEEKO+BRASIL,https://produto.mercadolivre.com.br/MLB-1130070766-qcy-qs1-t1c-t1-fone-de-ouvido-tws-sem-fio-bluetooth-case-_JM,259,41,10,3,5,#1130070766,QCY,"NA",T1C,Ear-Buds,N/A
22, Qcy Qs1 T1c T1 Fone De Ouvido Tws Sem Fio Bluetooth + Case ,49,NA,1413,313,6x,9.23,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.5,58,https://perfil.mercadolivre.com.br/MOBILETECHRJ,https://produto.mercadolivre.com.br/MLB-1223803179-fone-ouvido-sem-fio-i7s-tws-bluetooth-airpods-ios-android-_JM,24,12,5,2,15,#1223803179,Universal,Airpod Bluetooth,Airpods i7S TWS,In-ear,i7S TWS
23, Fone Ouvido Boas Headset Bluetooth Universal Celular Lc777 ,39,NA,571,97,6x,7.40,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,22,https://perfil.mercadolivre.com.br/HAIZ_SHOP,https://produto.mercadolivre.com.br/MLB-1135367218-fone-ouvido-bluetooth-sport-mp3-hz-k4-corrida-carto-micro-_JM,14,7,1,0,0,#1135367218,HAIZ,NA,Sport,Neckband,HZ-K4
24, Fone De Ouvido Bluetooth Xiaomi Redmi Airdots ,36,NA,1792,416,6x,6.84,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,63,https://perfil.mercadolivre.com.br/ELLECTRO.COM.BR,https://produto.mercadolivre.com.br/MLB-1184173314-headset-b-05-b-05-fone-de-ouvido-bluetooth-sem-fio-sd-fm-p2-_JM,53,8,1,0,1,#1184173314,JBL,B-05,B-05,Over-ear,B-05
25, Adaptador Bluetooth Universal Fone De Ouvido P2 Celular H44 ,39,NA,1406,9,6x,7.38,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.1,224,https://perfil.mercadolivre.com.br/DNR+IMPORT,https://produto.mercadolivre.com.br/MLB-1081371623-fone-de-ouvido-sem-fio-bluetooth-universal-stereo-lc-100-_JM,131,38,30,4,21,#1081371623,Universal,Fone Bluetooth,LC-100,Over-ear,4.1
26, Fone De Ouvido Bluetooth Headphone Sem Fio Visor Fm Stereo ,248,NA,979,201,12x,20.67,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,164,https://perfil.mercadolivre.com.br/TECHMAISMUSIC,https://produto.mercadolivre.com.br/MLB-875932473-fone-jbl-t500bt-bluetooth-t500-bt-garantia-1-ano-jbl-_JM,142,20,1,0,2,#875932473,JBL,Tune Series,JBL T500BT TUNE 500BT,Over-ear,JBLT500BTBLK
27, Fone De Ouvido Jbl E25 Bt Bluetooth Com Microfone Branco ,159,NA,716,9,12x,15.24,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,23,https://perfil.mercadolivre.com.br/LIFE+SHAPER,https://produto.mercadolivre.com.br/MLB-1187330826-fone-de-ouvido-bluetooth-sem-fio-duplo-tws-original-preto-_JM,15,3,2,2,1,#1187330826,TSW,Linha,HBQ-Q32,Headset,1452
28, Mini Fone De Ouvido S530 V4.1 Sem Fio Bluetooth Universal ,51,NA,335,38,10x,5.20,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.1,14,https://perfil.mercadolivre.com.br/HAIZ_SHOP,https://produto.mercadolivre.com.br/MLB-1135321825-fone-de-ouvidobluetooth-haiz-stereo-mp3-hz-k168-_JM,8,3,1,0,2,#1135321825,HAIZ,sem fio,Wireless Bluetooth,In-ear,HZ-K168
29, Fones De Ouvido Sem Fio Bluetooth I7s Tws iPhone Android ,33,NA,3571,4,6x,6.29,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,200,https://perfil.mercadolivre.com.br/MEGA+EXOPLANET.SHOP,https://produto.mercadolivre.com.br/MLB-1169782507-fone-ouvido-sem-fio-bluetooth-chamadas-sd-fm-mp3-usb-aux-p2-_JM,176,12,7,3,2,#1169782507,Goldenultra,Bluetooth,P.47,Over-ear,B05 Over-Ear
30, Fone De Ouvido Bluetooth Jb950 Sem Fio Cartão Sd Rádio Fm ,33,NA,369,104,6x,6.27,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.8,13,https://perfil.mercadolivre.com.br/ELETRO+SHOK,https://produto.mercadolivre.com.br/MLB-1170559488-fone-ouvido-bluetooth-sem-fio-headphone-rock-in-rio-100-nf-_JM,7,2,1,0,3,#1170559488,Universal,Rock In Rio,Rock in Rio,On-ear,NA
31, Fone De Ouvido Sem Fio Bluetooth Universal Stereo Lc-100 ,114,152,1292,701,12x,9.57,NA,NA,NA,NA,4.8,689,https://perfil.mercadolivre.com.br/TOPDEALSBR?brandId=2069,https://produto.mercadolivre.com.br/MLB-1224551757-fones-de-ouvido-xiaomi-bluetooth-_JM,571,85,21,3,9,#1224551757,Xiaomi,NA,Redmi AirDots,NA,NA
32, Fone De Ouvido iPhone 7 Plus 8 8 Plus X Xs Max Xr Bluetooth ,99,122,1111,282,12x,8.26,NA,NA,NA,NA,4.4,47,https://perfil.mercadolivre.com.br/TOPDEALSBR?brandId=2069,https://produto.mercadolivre.com.br/MLB-1183592949-fone-de-ouvido-bluetooth-earbuds-tws-50-_JM,34,6,2,3,2,#1183592949,TWS,NA,Bluetooth 5.0,NA,NA
33, Fone De Ouvido T500bt Bluetooth Jbl 500bt Tune 500 Bt ,149,NA,523,382,12x,14.33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,33,https://perfil.mercadolivre.com.br/TECHWEB-STORE,https://produto.mercadolivre.com.br/MLB-1184384409-fone-de-ouvido-sem-fio-bluetooth-50-qcy-qs1-t1-tws-promoco-_JM,25,7,0,0,1,#1184384409,QCY XIAOMI,Fone Bluetooth Sem Fio,T1 QS1 - NOVA VERSÃO,COMPACTO E ANATÔMICO,QCY QS1 T1
34, Fone De Ouvido Bluetooth Haiz Hz-10 Mp3 Sem Fio Micro Sd Fm ,21,NA,2140,9274,4x,5.48,NA,Envio para todo o país,NA,NA,3.5,59,https://perfil.mercadolivre.com.br/OLIST?brandId=866,https://produto.mercadolivre.com.br/MLB-925483094-mini-micro-fone-ouvido-bluetooth-40-universal-_JM,26,6,10,7,10,#925483094,Universal,NA,NA,In-ear,NA
35, Fone Ouvido Bluetooth 4.1 Sem Fio Esportivo Corrida Chamadas ,189,NA,171,10,12x,15.82,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,256,https://perfil.mercadolivre.com.br/KINGSOMDISTRIBUIDORA,https://produto.mercadolivre.com.br/MLB-1231438302-fone-de-ouvido-jbl-e25-bt-bluetooth-e25bt-preto-microfone-_JM,186,42,18,4,6,#1231438302,JBL,E-Series,E25BT,Ear-Buds,JBLE25BT
36, Fone De Ouvido Bluetooth Sem Fio Super Bass Fm + Usb ,47,NA,1091,9,6x,7.92,NA,Chegará amanhã,Devolução grátis,Você tem 30 dias a partir do recebimento,3.4,32,https://perfil.mercadolivre.com.br/SPTECH+ELETRONICOS,https://produto.mercadolivre.com.br/MLB-1241671091-fone-de-ouvido-bluetooth-i11-tws-ios-e-android-sem-fio-_JM,10,7,5,5,5,#1241671091,Fly,i11,i11,In-ear,NA
37, Fone De Ouvido I11 Bt 5.0 Bluetooth Com Botão Tws Promocao ,189,NA,193,27,12x,18.16,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,689,https://perfil.mercadolivre.com.br/CRSPSHOP,https://produto.mercadolivre.com.br/MLB-1276445368-fones-de-ouvido-xiaomi-redmi-airdots-bluetooth-50-no-brasil-_JM,571,85,21,3,9,#1276445368,Xiaomi,True Wireless,AirDots,Ear-Buds,TWSEJ04LS
