search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material,Cor
11, Capa Anti Impacto Queda iPhone 5 Se 6 6s 7 8 Plus Xs Max Xr ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				64
				vendidos
			
		",(436 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536357-capinha-silicone-aveludado-iphone-8-plus-rosa-_JM,NA,NA,NA,NA,NA,#1165536357,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
12, Capinha Capa Case Silicone iPhone 7 Plus 8 Plus Aveludada ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				65
				vendidos
			
		",(435 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536360-capinha-silicone-aveludado-iphone-8-plus-amarelo-_JM,NA,NA,NA,NA,NA,#1165536360,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
13, Capa Anti Impacto P iPhone 6 7 8 10 X Xs Xr + Película Vidro ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				31
				vendidos
			
		",(469 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165542958-capinha-silicone-aveludado-iphone-8-plus-azul-marinho-_JM,NA,NA,NA,NA,NA,#1165542958,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
14, Capinha Magnetica Do iPhone 6 7 8 7 Plus 8 Plus X Xs Max Xr ,54,NA,"
			
				Novo
			
			
				
					 - 
				
				45
				vendidos
			
		",(3970 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 547
		
		 sem juros
		
	

	
		",47,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,3,https://perfil.mercadolivre.com.br/MAWE6672427,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=75pLKwLSkujRtMjRdGwnRRE5Zgth4oWgR0EiRVF5WSXhES2SrKY71vLy8Ugh3mmlOsddVKXTAKDkvo99%2FhZnqdQmSTCQGBI1F3kT7LHysMxXj9YecfXrf1AN5C2s1mHw1x4seIQ7Kh8AwoKjrqbXzV82F9%2BN%2BfNx%2B3nVs7R%2Fpfq%2BSzeaFJIZ4Tm3OWS3rqN50q%2F2Cn7BQG0P1VEz0UkLxkZBA7d2aL3zG4Ua8ZmnUNuVkrJmk9TZNC%2FZzVc2CxDQS8ozfoGc7qtZmJXEAYkWPJjrE2bjkeWS4phGk5M6D9NMqpKpQfZhumWA2bKTy7aSA%2BLDhmw3cmNxw%2F8%2Bm2O1ZGJchoHv%2BbKBoJDWxV7FBVWBS1dFpf88dS%2FNe9OFnMa081DMmfx6vuqWwqe%2F5E9abWhYufAECN43Eg4M%2BUNBGdi1nYt10dnuSWdKPEb1qhgco%2F9VfdX3o8M%2F8IiCvdusZ6ILUaf2RQgBz2rnaQajRUfZZHjGdaj6m6uWv0hXnkPtZ%2Bj49kFGfUSuN7yG9jRk6QsOPenLiRBTZ6aulgGyz1O7%2FpPVWA44qglRqSxahBoZeqvYXKQmP5U8H6itYQ9b%2FloR%2F1pcki%2FtPUaDCpBrAI73jnFyI4OS60o5DJYkHLMupiX%2BI9Vk5goUl8qcqO%2FlpZk4Ew%2FIRVS9mluwbak6%2BAJWRLYxTq5jdMGXAdNXW%2FP0AFf0zU17oXUf5RL4Yn8uOlWgDWFk%2FB34vS6jmzi5PJx5IySJ5NyvqnqM%2FYt5jRDGGHGhGJAfE2CtUzaUZlzYb3xOSlnEbRg9%2FQv4H%2BDYzoiF1llgGHPGBFw2MHnk8yyaMvnI%2BZn4ckorciDXV1SsZti6sOrLrvbDbUUv4u9jQYONfFeYKZKNZY2iFskDzcGjCvcbYU2CToXHX0LItuIjPztEOC9zJBNPtuV9JH9GF29NmL5sRb45j7OHNX4zv7forjQI1QWdlFLtY5c1fKW7pw2CHfXHHA918zn1BLy%2B7cIn%2BA1qmIS1n9LXskYxs7%2F0rrMTNZ2Pnl08ByMbSMRaVR1Je9tLlxXwi%2F%2FTWOtB6HZ5hSTTvyHMeIwj%2BOoo3zeWdS16hzLg8DrlZ9pJK9lelZGF0iQpK01ygRQ2N8%2Bza4%2FhwEKOyY8hMSbLetOdOzECfBULEaZ2cXT8loRt7kpDEk%2F8UNAlMJRjA0PDFoNzsxattzmWnQFiiF7MLx69unkTy8io4OPeCMqJvRy6Vd2F2ykXPY1%2B%2F6QUtH18eTbsbU2u5FkDffH3DKKLsLu3v261cIDWUfrfXzMZbvV9T5AtZ1Y2SLOl4naubQrYo2GdujLaWqpFbNgOXKlk65eBXfxhEAaAsxGSDlODmhvOl1FWlfSdvsymQzDjO6zD2%2BxadsTH8Cpxoq3H8V6HcqH74EbvMqZpnsq3223rUx5542zQb67HN8ndHDO6wLTT7E7cAZspy5c%2FDAhFXmQbCHynMGxxgQcYXy9mJO5hn6kxTwYJmSq4moOs6TJY6c3f6T5mut%2BDXL8sybO3nLowSy3vhbBNXYP0byfAF%2BOpoWlV8FxkfyIh7dpH9j1IdZvZ2%2FKp46OIhHPTx2kCM7068Oitlu09%2BBjNexVXSgCQ6AwiLfiDFvudiZwPMWQd,2,0,0,0,1,#1241682514,Apple,Iphone,ZCX,Iphone,Capa magnetica,Vidro temperado,NA
15, Capa Anti Impacto P/ iPhone 5 6 7 8 10 X Xs Xr + Pel. Gel ,49,NA,"
			
				Novo
			
			
				
					 - 
				
				279
				vendidos
			
		",(16478 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 833
		
		 sem juros
		
	

	
		",33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,15,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1210095124-capa-capinha-anti-impacto-4em1-iphone-6-7-8-plus-xr-x-xs-max-_JM?searchVariation=35219107406,12,2,1,0,0,#1210095124,Apple,IPHONE,JK CAPAS,CAPA 4 EM 1 ANTI IMPACTO,CAPA PROTETOR,TPU/Policarbonato,NA
16, Capa Capinha Case Magnetica iPhone 6 7 8 7 Plus 8 Plus X Xs ,48,NA,"
			
				Novo
			
			
				
					 - 
				
				117
				vendidos
			
		",(811 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 811
		
		 sem juros
		
	

	
		",11,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/KARMINPARTS2003,https://produto.mercadolivre.com.br/MLB-1214046247-capa-capinha-case-flip-magnetica-iphone-8-plus-_JM?searchVariation=35503300510,NA,NA,NA,NA,NA,#1214046247,Apple,iPhone 8 Plus,000,Magnético,Flip Magnético,TPU/Policarbonato,NA
17, Capa Case Capinha Silicone Aveludado iPhone 8 Plus Branco ,22,NA,"
			
				Novo
			
			
				
					 - 
				
				869
				vendidos
			
		",(102 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 572
		
		 sem juros
		
	

	
		",72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,17,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,https://produto.mercadolivre.com.br/MLB-1026051169-capa-capinha-ultra-fina-fosca-iphone-6s-plus-7-8-plus-novo-_JM?searchVariation=25994987550,11,4,0,0,2,#1026051169,Apple,Iphone,Bumper,Silicone,Slim,Silicone,NA
18, Capinha Anti Queda Silicone iPhone X Xs Xr Max 5 Se 6s 7 8 P ,22,NA,"
			
				Novo
			
			
				
					 - 
				
				501
				vendidos
			
		",(120 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 572
		
		 sem juros
		
	

	
		",72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,11,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,https://produto.mercadolivre.com.br/MLB-1026034649-capinha-ultra-fina-fosca-iphone-6-6s-plus-7-plus-8-luxo-capa-_JM?searchVariation=23594227857,8,2,1,0,0,#1026034649,Apple,Iphone,Bumper,Silicone,Slim,Silicone,NA
19, Capa Capinha Case Flip Magnética iPhone 8 Plus ,34,NA,"
			
				Novo
			
			
				
					 - 
				
				46
				vendidos
			
		",(7768 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 582
		
		 sem juros
		
	

	
		",82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/BOX-1001,https://produto.mercadolivre.com.br/MLB-1272452877-capinha-aveludada-apple-iphone-5-se-6-6s-6s-7-8-plus-xr-xs-_JM?searchVariation=40290827017,NA,NA,NA,NA,NA,#1272452877,Apple,iPhone,Apple,iPhone,Silicone,Silicone,NA
20, Capinha Magnética iPhone 6_6plus_7_7plus_8_8plus_x_xr_xs Max ,49,NA,"
			
				Novo
			
			
				
					 - 
				
				8
				vendidos
			
		",(398 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 833
		
		 sem juros
		
	

	
		",33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/AJCAPA,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=BN%2FRMJ1thB6H78uwy3zCJPxBbk1%2Fj59024xMc4sq7d6IfYIHALQh65oqqhyj0pFFtnRQbKIDVbN2PdqbPCk7d8aDXa6GLFq9NSEX21Ba8nZRTTUyFJXp44izzM1ZYs6uZtLf736I6EJqh%2FzKWps7FXIuleDcbZslqUE%2B1wgxKluu0rdCQyIBfOreSC1OeErWLRZL8LaIGn%2F9Jl1w6HLUBm%2BTTfI62sJyeGUqXnX8gYx1Go052fNixYKPvWLSDflgI9GbIPN%2F8lr0gFnIH8%2BGrPEG4gyPyj4kiWqm%2B8gHADqZ5RGZBFFsH4HHd3fENosAHDOKPqdAHpmgtTs8HPqMjYRU7kUywWn28rZmlKBQBdkHI4t%2ByEYrhslDYH9lHC0RWpITQNZ9eHcfI%2BBaoMjYZzp4g9ziEBbh0PljlC%2FXxTGhQ5iy0mxNxrMxpnHnMGcaZqRNeDnTZip0YIw0X7yzBYOHsYK4M9cEb5ZToZsAhdFADt2cnATS4Qeg9rIL774H69K7fBlcd%2Br4ZdLV1olPPnLGMjGasInerCZ8sQK1JnmrUTESuwdBemH13SrARo05qA1IVc%2BQfTgGkRlUFJ0NYO0eNicY2%2FmEJANHUyilKZAHbk%2FSHXqldkuvsXn1IiQ4nMpX2vuWx%2B4IC5c6i6RYDThvWKm3WnDjLj1HR5S1DL%2FEPQDrnt7gKSWSI6i1SgOAYYOOQXiINI2tW2tO%2B1l45cLWS9GzsjYyVx6pQF93LpwCfSPBlm%2FspJU1M37OywZTMwwKy%2Bl%2BWue%2BO85nRI1PW7ejYuEJKvGWqHzQmuIHGnKxsDVQ0A1TcRqWoKXe0tDmjdtgkTUZhgqswNzT8%2BY1%2BdLvTTUDZlOgw1UzNGtCFBMzrgG7rHRLucxmb7o1B4B9HwKAXj7QpcZOutQFoSNBGmtUNwaFgE4RX%2FrbzaeJrWKw%2F%2F5VEEEvB1IjRHvaweJRyNMMlfxHD2B2i%2BItAogLnAaTkJLTor6OPA8fZsVGfiY48%2B3l%2BriMMjNAeYmb2NlQNtxxV370%2BUkUM9JtlHUO76Pw8JbTgNUrRM8ISk6yjBicfPkZP8%2FOX6LQxtXbNUG0TVLoC42cVOeJ5eYRYdkTYUm4vmNacX7B4dseq8DHhX%2BoNrwEueSWQVPK26oFGr%2B2jj%2FBZ54s8SDUBxeBzf69%2FGUhWqw71DqnOcksEfJQJcVtCIy4Lq0VxXxjKzQDTiRMYG%2FMJRiPChzSo%2BskDVUAFkr%2BhQGPiyyXUgNTMjGbA2GSI%2BvYvdICUPrJNgK86t9o5yEeTgp%2Fk8z3o3gxpH0ZmfDwWLWIB1EWTT%2BKGOXYxMGb7pEJMN93L%2FZxCzaH89OJju%2FoD3D6qtQCmVExQNG5PhQmjgXZNw4Dblnym6UPiXAuvBcLCI2PfSR89fqm3gufDs9rXd19t%2FtRQbw5gFFpgPfTGz5dRXmuPkO8gRo2NZxVyZwq%2FMOop5mDwIr%2B9bSdJPS8NotGpFoQlzmJPtbGcADvZSHl7bUcv5Elp%2BmSSwYtgQMLttxswmHtlFHgEmEosZFCPmg5hIqSVSMC1SS%2BNoWwMlj6sZuEg0us54Y3KNLAv8ATsDj3kHwH%2B%2Fq%2B6oTHEZwxTbWyIbmQhYfLt2iTqDc%3D,NA,NA,NA,NA,NA,#1235179135,Apple,Iphones 6_6 plus_7_7 plus_8_8 plus_X_Xr_Xs Max,ADS,Magnética,Magnética,Vidro Temperado,NA
21, Capa Capinha Magnetica Premium iPhone 7 8 Plus X Xs Xr Xsmax ,16,NA,"
			
				Novo
			
			
				
					 - 
				
				341
				vendidos
			
		",(20 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 562
		
		 sem juros
		
	

	
		",62,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,5,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1056485759-capa-anti-impacto-p-iphone-5-6-7-8-10-x-xs-xr-pel-gel-_JM?searchVariation=26828489024,5,0,0,0,0,#1056485759,Apple,Escolher no anúncio.,H+,TPU,capinha de silicone,Silicone,NA
22, Capa Capinha Anti Impacto Luxo iPhone 6 7 8 Plus X Xr Xs Max ,34,NA,"
			
				Novo
			
			
				
					 - 
				
				5669
				vendidos
			
		",(39202 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 583
		
		 sem juros
		
	

	
		",83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,499,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-682539065-capa-capinha-ultra-fina-fosca-iphone-5-6-7-8plus-x-xr-xs-max-_JM?searchVariation=22563854091,400,60,25,11,3,#682539065,Apple,IPHONE,JK CAPAS,ULTRA FINA,CAPA PROTETOR,TPU,NA
23, Capa Capinha Case Rosa De iPhone 7 - Feminina ,9,NA,"
			
				Novo
			
			
				
					 - 
				
				17
				vendidos
			
		",(16 disponíveis),"
	
		
			
		
		1x 
		
			
				R$ 990
		
		 sem juros
		
	

	
		",90,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAITE_26,https://produto.mercadolivre.com.br/MLB-1205108713-capinha-iphone-7-8-x-xr-xs-max-case-ultra-fina-transparente-_JM?searchVariation=34807596898,NA,NA,NA,NA,NA,#1205108713,Apple,"Iphone 7 8 Plus X, Xr, Xs Max 6.5",H'maston,Slim Transparente,Slim Transparente,TPU/Policarbonato,NA
24, Capa Capinha iPhone Xs X Xr 6 6s 7 8 Plus Max Anti Impacto ,16,NA,"
			
				Novo
			
			
				
					 - 
				
				520
				vendidos
			
		",(18 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 566
		
		 sem juros
		
	

	
		",66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,9,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1230329082-capa-anti-impacto-p-iphone-6-7-8-10-x-xs-xr-pelicula-vidro-_JM?searchVariation=37033346817,7,2,0,0,0,#1230329082,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone,NA
25, Capinha Capa Anti Impacto iPhone 5 5s Se 6 6s 7 8 Plus X 10 ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				54
				vendidos
			
		",(46 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 598
		
		 sem juros
		
	

	
		",98,NA,Envio para todo o país,NA,NA,4.2,6,https://perfil.mercadolivre.com.br/BENPICSCAPASDECELULAR,https://produto.mercadolivre.com.br/MLB-925200208-capinha-com-foto-personalizada-iphone-8-plus-_JM,4,1,0,0,1,#925200208,Apple,iPHone 8 Plus,Benpics,iPhone 8 Plus,Silicone,Silicone,NA
