search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Material,Fabricante,Tipo de funda
11, Funda Magnética De Metal Con Vidrio 9h iPhone Y Samsung ,249,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1112
				vendidos
			
		",(360 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1383
		
		 sin intereses
		
	

	
		",83,NA,Envío,Devolución gratis,Tienes 30 días desde que lo recibes,4.0,22,https://perfil.mercadolibre.com.mx/IBUMPER+VERACRUZ,https://articulo.mercadolibre.com.mx/MLM-638119024-funda-magnetica-de-metal-con-vidrio-9h-iphone-y-samsung-_JM?searchVariation=29751866132,13,3,2,2,2,#638119024,Apple,6/6S/6Plus/6SPlus/7/7Plus/8/8Plus/X/XS/XSMAX/XR/ Samsung S7Edge/S8/S8+/S9/S9+/Note8/Note9,NOHON,Magnética Metálica 9H,Aluminio,NOHON,Bumper Metálico con Vidrio 9H
12, Funda Rigida Transparente iPhone 5|6|7|8|plus|x|xs|xr|xs Max ,169,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1230
				vendidos
			
		",(20 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 939
		
		 sin intereses
		
	

	
		",39,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.9,48,https://perfil.mercadolibre.com.mx/BROXYMEXICO,https://articulo.mercadolibre.com.mx/MLM-609084509-funda-rigida-transparente-iphone-5678plusxxsxrxs-max-_JM?searchVariation=22511225405,46,1,1,0,0,#609084509,Apple,iPhone,BMX,iPhone XS MAX | XR | XS | X | PLUS | 8 | 7 | 6 | SE | 5,TPU/Policarbonato,BMX,NA
13," Protector Case 360 Uso Rudo iPhone Xs Max, Xr,x,7,8, Plus ",279,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1278
				vendidos
			
		",(155 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1550
		
		 sin intereses
		
	

	
		",50,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,31,https://perfil.mercadolibre.com.mx/PANDARA+MX,https://articulo.mercadolibre.com.mx/MLM-621894881-protector-case-360-uso-rudo-iphone-xs-max-xrx78-plus-_JM?searchVariation=40463453220,26,2,1,1,1,#621894881,Apple,"IPhone XS, XS max, XR, X, 6, 6s, 7, 8plus y normal",Case,Uso rudo 360 grados tipo SURVIVOR,TPU/Policarbonato,case mobile case,Transparente tipo SURVIVOR
14, Funda Gameboy Color 36 Juegos iPhone 6 7 7+ 8 8+ X Xs Max Xr ,449,NA,"
			
				Nuevo
			
			
				
					 - 
				
				420
				vendidos
			
		",(43 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2494
		
		 sin intereses
		
	

	
		",94,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,16,https://perfil.mercadolibre.com.mx/DIGITALTECHSHOP,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=jyvZjI9upJKgXXL8BjT86PZD%2FYSusjYYP7MCq2vzY7cR%2BH1LvuJqWwnj0NrPLcvxPiU27dTRlc4mU5h56ucVv16L6LHgmH27W4EB%2B6v%2FoZF5w0B1L4W1VSTJBqMfwdBM%2BHswHLKQ1%2FF1lapA2rWkotJoZ9G%2FQHMLSuK2i%2FUV1i%2FqBtEZRnFFwOiSlX4K90ToAPmldHirQXoqz6oPr2pyG6NlxbWYQdwzMU7Lz8cxKQYctE5fagCqawr3bsch65ufK%2Fz9MVlpQ5Yph8OsyTFuBujKKNLNz0pDJzNuV7MhESw11y9HLFiNgoKU3%2FLwyJvpFk2oELjHIHz4lHDbBcB9iSpogDDQEMUO87UPPek4cJfGwJaffKcAdbC1P0z4vGnTcrE4SpR3gxMFnMCiFflH8J2d7G9SLEL77FrcLtxgYAY0yA1QshdhnEvHUuAGSwhXH0zAWGlZgOBze63mU%2Fsil%2B4Mite32y9FyffoqO0xVn89X4Y3AlkU7P0MJ4Ttvk4WibcP3YegsglZV0CHFx8b9NYEHRtfbrBc%2Fe6OhL0PnPQZcyci4gKX7JaNps%2FD6pYS0UREKg2OJqAQDCu7gMzHv9Ybl9EOjSmZKJe%2FqB93vWJWZ0QjtJIKjTpSp%2F0PTtqKOG6mUxQ8zbcYXVt3yR%2FJdpHUnAxGLT634fkpAmC0IxEeiTz89U%2Bdd3qEAsaqeYMFAHubZhVUyRwU1c0j52GvQuIS7l5deCFSMuIrxLG28iPXKePizN36Ec6Ya9Dswb9BRR8RgdumBLVkjUcb89GuT4zu5%2FstYv31Eg1Mr35BbxbB2OZIY1tOtdA1W3cc6apRM5oMV2OOEnm7IzJKDJj958xcQjKHI2vaYxG9SHKA%2B4eLtLo2Kmztlltq3hyMpSczeHefDRY54voHCJ14t8mHeHl1tHW5Wjam5yMKeEgPoAy8%2Fc3%2BRwPig9PfORAxFLxOCyi53to7QLsWIQSAtSVEHvMLBvE%2BP75oxVw%2F8PpBRvB%2BI9CX34iqNA5nZMZSnjwoXII3CvMGItpIUDdu8gmoTKENBSjtd36PgKWDCQl%2FExL4fN01%2F0Ud%2F8kLrH7UCRd9m2L9i7jXMbjAIJzNnZ%2FBhBZ1wbIk2tzCabielUpPP9iwSRzxoaswbB1L6ODkGlEfRsstSB8mNrUAmDk4jqRU7tf4KLYQ%2FcMjPOPTayVk2FE%2F6AY7Hv1O9yS3oS%2BfbA%2BmedUvr4ZxgZDqIRVGtonPO7hB2U9ncGh%2FfdIUhFqfLwL6lp7SOPcjUAR9G2y9Amq2KaVsBhYu7zzsnQEfInal6tqZMVul9lBsMfTd9Nwq8Q2sials7d8szXbJ1%2By601sv655t7Wdc8814QErMq%2F%2BBG%2BSSwWmp22dfYW7zvSpEg7JJbao5mkvCclxUddErNXO66NDg0HaMWgRgrrtUP5LGAvWdxv23rzJBhw0l286DlFot1%2BbEpPSVWImUOrOwSwrmZ9LUOrVgdJUCLYEDXsNQcprwoMv51zfP2jcT1EthcjDC6FOxJ62qwePk8yqzg0AxR05EkSgLbqCDMA35VejTxzpRyqsV1%2Bc%2FgLmbqyPbk8yWFlB4Kk46to0cLTmR8MuXGdI%2FUPBCuXJGSP%2FCK50e2%2BPT64XizB%2BssVUIIeRIAei9a8l0EfAjYAkACx3LaasDNN5Zdp9j9x793eEtHWkPv2OCz0JL7%2F94dTWZTbSb5opDSx0adCR%2F2guF%2FAOnpfI7KsDzsYkChv0ksQ5e89mb84dVf8oCOZklHcWjZw%3D%3D,14,1,0,0,1,#666779355,Apple,Iphone,"NA",Iphone,Plástico,NA,Case Videojuego
15," Funda Ultra 360 Uso Rudo iPhone 6, 7, 8, X, Xs , Xr, Xs Max ",279,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1205
				vendidos
			
		",(61 disponibles),"
	
		
			
		
		12 meses de
		
			
				$ 2756
		
		 sin intereses
		
	

	
		",56,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,42,https://perfil.mercadolibre.com.mx/K-SES,https://articulo.mercadolibre.com.mx/MLM-576747555-funda-ultra-360-uso-rudo-iphone-6-7-8-x-xs-xr-xs-max-_JM?searchVariation=28388099331,36,3,1,2,0,#576747555,Apple,"iPhone 6, 6s, 6 Plus, 6s Plus, 7, 7 Plus, 8, 8 Plus, X, Xs, Xr, Xs Max",Genérico,360°,TPU/Policarbonato,NA,Uso rudo
16, Mica + Funda Contra Golpes iPhone 6 7 8 Plus X Xs Max Xr ,219,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1150
				vendidos
			
		",(152 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1217
		
		 sin intereses
		
	

	
		",17,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,42,https://perfil.mercadolibre.com.mx/LH+ACCESORIOS,https://articulo.mercadolibre.com.mx/MLM-623749350-mica-funda-contra-golpes-iphone-6-7-8-plus-x-xs-max-xr-_JM?searchVariation=32254235791,36,3,2,0,1,#623749350,Apple,iPhone,NA,Slim Contra Golpes,TPU,Apple,Protector
17, Case Funda Armor iPhone 6 6s 7+ 8 Plus Survivor Uso Rudo ,569,599,"
			
				Nuevo
			
			
				
					 - 
				
				1911
				vendidos
			
		",(139 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 3161
		
		 sin intereses
		
	

	
		",61,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,117,https://perfil.mercadolibre.com.mx/SHOP_ORIGINALS,https://articulo.mercadolibre.com.mx/MLM-610263453-case-funda-armor-iphone-6-6s-7-8-plus-survivor-uso-rudo-_JM?searchVariation=19674345908,92,18,4,0,3,#610263453,Apple,iPhone,Armor,Heavy Duty,Aluminio,Armor,Heavy Duty
18, Funda 360 Lujo Espejo iPhone X 8 7 6 Plus 6s Se 5s 5 + Mica ,189,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2757
				vendidos
			
		",(55 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1050
		
		 sin intereses
		
	

	
		",50,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,103,https://perfil.mercadolibre.com.mx/ONE-CLICK,https://articulo.mercadolibre.com.mx/MLM-605956130-funda-360-lujo-espejo-iphone-x-8-7-6-plus-6s-se-5s-5-mica-_JM?searchVariation=27291542355,76,12,7,4,4,#605956130,Apple,iPhone 5 / 5s / SE / 6 / 6s / 7 / 6 Plus / 6s Plus / 7 Plus / 8 / 8 Plus,360° Espejo,Funda Protector 360°,Aluminio,Apple,Funda Protectora
19, Protector Funda 360 iPhone 5 6 6 Plus 7 7 Plus 8 8 Plus Y X ,199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4744
				vendidos
			
		",(30 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1106
		
		 sin intereses
		
	

	
		",06,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,295,https://perfil.mercadolibre.com.mx/ROBERT+CG8,https://articulo.mercadolibre.com.mx/MLM-567216493-protector-funda-360-iphone-5-6-6-plus-7-7-plus-8-8-plus-y-x-_JM?searchVariation=21340038287,188,54,34,11,8,#567216493,Apple iphone,IPHONE 5 5s SE 6 6s 7 8 X Xs XR Xs max PLUS,360 oem,360 total,Acrílico,OEM,360
20, Case Funda Armor iPhone 6 6s 7+ 8 Plus X Xs Xr Xs Max ,521,549,"
			
				Nuevo
			
			
				
					 - 
				
				132
				vendidos
			
		",(7 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 2897
		
		 sin intereses
		
	

	
		",97,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,8,https://perfil.mercadolibre.com.mx/DIGITALTECHSHOP,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=9ZtxmnOIKQRg2U9CKypXMlOA%2FRWqo61%2FttLyFuDLDlJ0sGDieE5fapn%2FyntKRDW9SJNm7ZQS5KirBqn0Ia2N%2F6YrRraR6B8t9x9ssVmnQ4vdNU8aCLBsqkxN0Rt0zOyDCxyKc%2FnyC1AlsdPceuZWD94ZaPt%2Fbp9akEyXJacNy6XMywX4NZBDx8BOlDJYsBCOjTBR2wBLSjTQNXuCcThMuYxpWmkFgmPRVTIQeNKhz8ikA9yH6cE23v1BdUbB9eEGC81PGqRTeERuYZ3R%2BNSaPmmYEzX%2F8bVAOKLdQq9OOMMm4sC2uY9EAlwvscSr0rjlCPa74atFHoEqGGmbykHexyjyaL3JJsdI%2Bly%2BS64xYGE%2FKEyJLnvT18SAHeZ4m63oxXU7o9MjgGdmrlD3UB0UkgpgpAm4Wpox68rvB%2ByD%2F%2FPtHJzgnQGTRFoGo%2BMdpzhi1cvbk%2FoPEpP8Ak65STdg06GgRbancWopuFWRgacc90Mxdp%2BVfitVgz3ASK5XOlHWk9odDTE8i9uEt7H66pxMgVgAQyebFjA3cADK%2FeHzF7M8eQ5QrHEia8AeXV92MlWFby3BRaMpjOLnMhAL%2FQ4HFpHuNUfp%2BcvAcSlVDc08LhciFi7YGze0GdFrknDriVol2hkaHZCHDodZnggDjuYNC7EEm7r%2B%2F8lkHpyMmlUf5gE0OL3kOzmcxw8FN%2Bx2ebAPaenbY3ZuHbEp%2FG6XOcWnZ2Bax8dml9AVSjwQHUu8P1lOhEOpG5YyDThRA6Iefu%2F7fXBNtVnl3dxlZCXuwV%2F4Uxnb3vYBPDgL6sczWZ34EnDkaK%2FOlOw6CyTHu4nSee3Do2tFGOmvLGGRgYtJJQbJAZXuoT5JyFd4LECYV1FdAzgC7DDHZgIyh5jdHblsMzeEpTCyeLPzt95B9%2FGViJ4Z8Ahias2Px22W7SEdjP5Iu%2FL2DEirPgXZ4wJubR2wM6j6OKhgwd5otMck5a3AhQdso95xSXhiRdGKX0n53ComtLg8Ghb44CIm040h0gdwOvLCTQyDpAIekhOSBTz4NXJJG6Mz%2Bimxr7yK6q%2FHADYu51eLN2AGOITz9Yrb9g%2BUFKd33qjvpFlDOlvYRXSwKxechi%2FkjLAQ9MG1MyTwKMxe6bv%2FCjchXnUelytOXHpSZ14h%2F%2Fejv3rOMI0vzCaGlB9Az7q0PLLfswSsqKg5MqxplKj84UvXOGIUTtM1bsSwwUL4Zx8%2FxoZHtPrpqncdoVB5fFb%2ByN3wYXetlZNlwCag%2BDlCmqmvIzSw4QrYwNK4%2Ft8gWXbLNx5jj1Br%2FguL9UFvf0akynV0BAtU%2BnVIkoyd0h%2Bj19yb1MS4YoFyfEh%2F6UBKyopBfElCjXNQL9XottPExlaKDRzVlL5R5GMllyJ%2Bhp7fBydzpiyo8hXIfxaIBjts3SP7wMPv6Ttlcs%2FDgHqeeH%2B%2Bj%2Fj0RHE9cQpxUHRchErSXPA9z2k3RpVifn0ShbViAcK3iO9TyyqDvN7p41hbHepw5UQkPxymWREQV4dzfanNY8DnnvYy1g9krV861SeJCU8l1%2FLKgXteJOQuBPkptKcSWJLaqZrFJ5skmWnvm8cpPUxKEttPxv9rJB8PVHKNam9xITy%2FPy6AS2UsSKsbwz2ypBbDHvUBr7MqZRVyCUi7RBhYw%2F4fVb0jLZ4kcOuYUVJJ6Nh%2BcSUL5k0YonN0UKHeyAXAW2i0gggpNIz%2FLqGfZlCJ1NxsJKEQzrS3n5H2S%2BWy2fT5XJN2jdxpg3slnwHl8E4DHA%3D%3D,5,2,1,0,0,#655096244,Apple,"IPHONE 7 Y IPHONE 7 PLUS, IPHONE 6,6PLUS, 6S, 6S PLUS",PARA IPHONE,"IPHONE X, 8, 8 PLUS, 7  Y IPHONE 7 PLUS, 6, 6 PLUS, 6S. 6S PLUS",Aluminio,PARA IPHONE,SURVIVOR
21, Funda 360 iPhone X 8 7 6 Plus 6s 5s Se + Cristal ,169,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3974
				vendidos
			
		",(38 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 939
		
		 sin intereses
		
	

	
		",39,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.2,222,https://perfil.mercadolibre.com.mx/ONE-CLICK,https://articulo.mercadolibre.com.mx/MLM-580652933-funda-360-iphone-x-8-7-6-plus-6s-5s-se-cristal-_JM?searchVariation=27291722412,135,38,17,12,20,#580652933,Apple,iPhone 5 / 5s / SE / 6 / 6s / 6 Plus / 6s Plus / 7 / 7 Plus / 8 / 8 Plus / X,Funda 360°,Protector 360º,Plástico,Apple,Funda Protectora 360°
22, Protector 360 iPhone 5 5s Se 6 6s 7 8 Plus X Flexible ,199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1653
				vendidos
			
		",(130 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1106
		
		 sin intereses
		
	

	
		",06,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,67,https://perfil.mercadolibre.com.mx/ROBERT+CG8,https://articulo.mercadolibre.com.mx/MLM-597243279-protector-360-iphone-5-5s-se-6-6s-7-8-plus-x-flexible-_JM?searchVariation=21358423507,52,11,3,0,1,#597243279,Apple,iPhone 5 5s se 6 6s 7 8 PLUS X XR Xs MAX,360,iPhone,Silicona,INNOVACEL,360
