search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Marca del celular,Tipo de funda
31, Funda Brazo Armband iPhone 6 Plus Galaxy S8 Plus - Impowick ,3.99,5.466,2,5,6,665,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOWICK.SHOP,https://articulo.mercadolibre.cl/MLC-457908422-funda-brazo-armband-iphone-6-plus-galaxy-s8-plus-impowick-_JM,NA,NA,NA,NA,NA,#457908422,Genérica,NA,NA
32," Carcasa Magnética iPhone X, Xs, Xs Max, Xr + Lamina Vidrio ",11.99,NA,5,506,6,1.998,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PALMCITO,https://articulo.mercadolibre.cl/MLC-497546294-carcasa-magnetica-iphone-x-xs-xs-max-xr-lamina-vidrio-_JM?searchVariation=40536215842,NA,NA,NA,NA,NA,#497546294,NA,NA,NA
33, Carcasa Apple Silicona iPhone 7/8 Plus - Webphone ,14.99,NA,5,5,12,1.249,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/WEBPHONESPA,https://articulo.mercadolibre.cl/MLC-474367347-carcasa-apple-silicona-iphone-78-plus-webphone-_JM,NA,NA,NA,NA,NA,#474367347,Apple,Apple,Carcasa
34, Carcasa Silicona Apple iPhone 7/7plus/8/8plus - We ,11.99,NA,79,10,12,999,NA,Envío a todo el país,NA,NA,5,4,https://perfil.mercadolibre.cl/WE.-,https://articulo.mercadolibre.cl/MLC-461069458-carcasa-silicona-apple-iphone-77plus88plus-we-_JM?searchVariation=41352657496,4,0,0,0,0,#461069458,Apple,Apple,Carcasa
35, Carcasa Rock Ultra Delgada iPhone 6/7/8/x/xs/plus ,8.99,NA,361,158,12,749,NA,Envío a todo el país,NA,NA,4.7,30,https://perfil.mercadolibre.cl/BANANATIENDA,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=mcfoL0QqLx5rFNe3kIBbs8vGEyW485dyi3o4M8yBdrlUzm3r5Lv1uSbUv32W5PAPOkz7OJELs4xQ3Q4To9ZxhdsZP8fgLyR%2FviXpyBYmlOPFcp5%2BFNeXZl3wlV3XFNzxFUTx7Ulwa7GzsATqwPjNk30joYFRlWBoRwsbFkrfhm3fDRzlgdANRXMzCZXQPfR3VxyGoC313p%2BGqZ0Ht1kimzXRt0OJHo92Roj9CmTJeP6ZaacogNQKvJH%2BKmJ0wLnTXztU%2BurVdzY5SGARCEq340KKUPktny8uLFXz%2FNB%2FEVDb0pKlkcw%2BTfowD8Gsj5Jjd2zfOpPtaoQ9MocR%2FeYAY0t6ED%2F9aN8%2BU11OC3%2FGOxlNgGkErIdLkuFODQSeN3N%2BbUfQoJ3z8qWhSb2m2lOE2eRwFH%2ByDfZeJJN8G01oAc4PlMMn1K6izUjD4WjV8DLcrTJQ3dnedwWJpKAKgz9qSD72TsPJqKby0oBk%2F3hHUraHYaCu7M6xaEsFXpmDzsq%2BM8g3OeMNRPy1%2FZKekxpDIZ%2BclDxt4TUqsOhHaLOFnSq2cW6bNlwptjKo32Oue5dk%2BfDPkEvRtqmHf2DfUd%2B0pMfqVXea%2BnJ3jMTk%2FiSVtjrz0GKqU1y5laqyHv8lz5SEDeIDvKUtZ9CHACAdQAAzsUvt%2By96riFD1OXioV7MVDNuW1E0tMP7F8j7e%2BM1t1O9R9VCD4B39X4ZDvYDJonrCkIXMqDpGxuZ2n7lVdRB%2FM8%2FcOclEbhP3SKJzHMlixHdI67YYtTO7sMhaMdW%2FjvhKlFNq7xJu9kEwrnlfMnefqVtVoXB5lZH5lQ4oIerEmGpuI8WfmSRN8jkDop5hRzUrOL0A%2FDBwyh8k6pDTyF5fUpIRfIcYSqnI0ry72Dcuny0ouD9ssCLQtJ%2BVu010%2FHfvFewTxbKYi5ld720iHfHgQY0fFBtNRSfSSv3w7brLqXzqkbVysWxDmUStx8CYBsYQIHXXUmMtRwWyCXcBi3%2Fm8KtzdjLJK9C9jluM5tB6uy4gnWVpmAJ2J83Nk25am1Gh%2BJWjDigpTC2FDXmXsPffi9BTdTjIsDNO9KshMotsMzgDox76GaPUuhpcH%2F8zcIh9Q3%2Fd8r2N0Sdj42%2BytqFRQ5z1r3Q6F1hHA79bLQ%2FXfEslR14lyf9HWqf61BIegr7eBZvNsMF6c9eIxaFWME7AA9nd5%2BQ6d%2BRLJpKKRtexxw8c2gmsDDb0GvmokDTMqCFtd0tBygdAhIWkAj7F10eQ3oBKdR7kwcjk8N%2Ffuuzgw1qn5EBdKikMuxlT6LzXdMp1p2sU55lrtm8bCPWa44I0dNNumWapP%2FS2f3zBY4OAX7WJqlNQFtlFPpUEXj8RyHsKDj98naw5nCDWBWItzaGnXjPLK0w6o4Io%2BjhFKO8yB9UdgT2o%2ByJpbaP50aek3CI8CThouNogUVNZuMxLu%2FxS3r2KFEWextNAdFqy5r3uZPT4Ztkgd6mZBfOpCwu9kZsPNKXYB053odIrzmpibhrI6gR9%2Bt2uCYBKLj1EYyI2zpMhOHOe91Add3dnxShSHCBDII%3D,27,1,0,1,1,#452176797,Rock,Apple,Carcasa
36, Carcasa Silicona iPhone 7 7 Plus 8 8 Plus ,8.99,NA,5,5,12,749,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VENTAS.ELECTRONICAS.ONLINE,https://articulo.mercadolibre.cl/MLC-465067813-carcasa-silicona-iphone-7-7-plus-8-8-plus-_JM,NA,NA,NA,NA,NA,#465067813,Mofi,Apple,Carcasa
37, Carcasa iPhone 7plus-8 Plus Original X Doria ,12,NA,4,NA,12,1.000,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CASTILLOCHAVEZLUIS,https://articulo.mercadolibre.cl/MLC-463434527-carcasa-iphone-7plus-8-plus-original-x-doria-_JM,NA,NA,NA,NA,NA,#463434527,NA,Apple,Carcasa
38, Carcasa Supreme iPhone 6/6 Plus/7/8/ 7plus / 8 Plus /x ,6,NA,4,16,12,500,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/STMA9082314,https://articulo.mercadolibre.cl/MLC-489419502-carcasa-supreme-iphone-66-plus78-7plus-8-plus-x-_JM,NA,NA,NA,NA,NA,#489419502,NA,Apple,Carcasa
39, iPhone 8 Plus / 7 Plus - Funda Carcasa Dorada Protección 360 ,10.99,NA,2,7,6,1.832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELULARES-EN-VENTA,https://articulo.mercadolibre.cl/MLC-492274577-iphone-8-plus-7-plus-funda-carcasa-dorada-proteccion-360-_JM,NA,NA,NA,NA,NA,#492274577,GKK,Apple,Carcasa
40, Funda Brazo Armband Brazalete iPhone 6 Plus Galaxy S8 Plus ,14.99,NA,132,15,6,2.498,NA,Envío a todo el país,NA,NA,4.3,4,https://perfil.mercadolibre.cl/NETEXPERTOS,https://articulo.mercadolibre.cl/MLC-434234316-funda-brazo-armband-brazalete-iphone-6-plus-galaxy-s8-plus-_JM,2,1,1,0,0,#434234316,NA,Apple,Brazalete
41, Apple iPhone 8/7 Plus Case Eton Premium Nillkin - Webphone ,9.99,NA,2,8,12,832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/WEBPHONESPA,https://articulo.mercadolibre.cl/MLC-475197980-apple-iphone-87-plus-case-eton-premium-nillkin-webphone-_JM,NA,NA,NA,NA,NA,#475197980,Nillkin,Apple,Carcasa
42, iPhone 8 Plus / 7 Plus - Case Carcasa Dorada + Lamina Vidrio ,19.99,NA,1,4,12,1.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELULARES-EN-VENTA,https://articulo.mercadolibre.cl/MLC-498947321-iphone-8-plus-7-plus-case-carcasa-dorada-lamina-vidrio-_JM,NA,NA,NA,NA,NA,#498947321,"Original, Legitima, Auténtica y Genuina - Fabricantes: GKK, Nillkin, Lenuo, Mofi, Goospery, Cafele, Enkay",Apple,Carcasa
43, Carcasa Funda Silicona iPhone 7 Plus / iPhone 8 Plus/ Celpro ,3.99,NA,14,86,12,332,NA,Envío a todo el país,NA,NA,1,1,https://perfil.mercadolibre.cl/CELPRO_CL,https://articulo.mercadolibre.cl/MLC-454559641-carcasa-funda-silicona-iphone-7-plus-iphone-8-plus-celpro-_JM,0,0,0,0,1,#454559641,Genérico,Apple,Carcasa
44, Apple iPhone 8 Plus Case Cuero Premium Nillkin - Prophone ,15,NA,6,965,6,2.500,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PROPHONELTDA,https://articulo.mercadolibre.cl/MLC-455903823-apple-iphone-8-plus-case-cuero-premium-nillkin-prophone-_JM,NA,NA,NA,NA,NA,#455903823,Nillkin,Apple,Carcasa
