search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material
11,Funda Silicona Premium iPhone 8 7 8 Plus + Vidrio Templado,415,439,1153,3,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,63,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-692079495-funda-cafele-tpu-slim-para-iphone-x-7-8-plus-xs-max-xr-wow-_JM?searchVariation=29449780908,48,12,2,0,1,#692079495,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,TPU,Rugerizada,TPU/Policarbonato
12,Funda iPhone 8 Plus 7 Plus Apple Original Silicona Soft,961,1018,59,134,6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-765237899-funda-magnetica-vidrio-iphone-6-7-8-plus-x-envio-cuotas-_JM?searchVariation=31717910080,NA,NA,NA,NA,NA,#765237899,Apple,Iphone X;Iphone Xs Max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6; Iphone 6 Plus; Iphone Xr,Norcel,Magnetica,Bumper,TPU/Policarbonato
13,Funda Tpu Slim iPhone 6s 7 8 Plus X Xr Xs Max + Templado,401,NA,997,336,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,22,https://perfil.mercadolibre.com.ar/TECHYOK,https://articulo.mercadolibre.com.ar/MLA-699391515-funda-silicona-silicone-case-iphone-7-8-plus-x-original-_JM,17,4,1,0,0,#699391515,Apple,7 8 Plus X,Apple,7 8  Plus X,Silicona,Silicona
14,Funda Silicone Case iPhone 8 7 Plus 5s Se 6 6s Original,1849,NA,182,9,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,19,https://perfil.mercadolibre.com.ar/TRISHOP2010,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=tHn1c8zg7iGbZqJm3F0rSNZYE4e8r27IDCOVwL5PkyeFTBvaV1VexSjREDZi1AJ48ZK5ZkcWOnGvZ7qxcuKlhlYIyEuyqf7T8%2B%2BgdmyQMaVtWE%2FPnbqJGgyDidNDYf8sFmrWYM0TwJMqmYluyF712nOLtXrkImHFX8Vdh46gD9iyzHnfieHxg9puohtCaYhk3kSwx4tFxR0cz5Sl5uQUsnvRynM9T2VDgGaR2S6JUkMKOYhxSva1qC421J%2BQz4NCWiRvKUZ1j1UrEb%2F0yCrsfFYtDfE55eGkVBzS3iu4AmSKXSiekAIvyHWYGnxnle3QlUJmmYOYJWUs6aov9ZcjkkHNqiSQ7tL2eVRRe2MPCejw3KwZ%2F4Wto9WdaXspc9CQQ9lt3C1PpvulqR%2B81lNTKH7MSXf%2FGnSFJ5zZN0YK7md3da0XSm61hJRMPbKjudKjEIFgSNbke%2F4F5T74giXhH6oxQtItg3pjZVs%2BUBrrXhFc4V06lTK%2BozXesvJCmNpkx2TZ5xWUbvwAEluW4uN%2BJJbYDAc6cmjkRTBBechl5y8dDvtVA18ytW%2BbFYWqNcocEPmSGy%2BbzAMkKpKjIkSujE35SHspSiV50n5%2BWLiKeAJ1cnEw7ua1QMzszr06mVSllzkyShA1ba5oDItmXsfvKrmTQhi3kkkk5QQXhjxE9jxOxXVG12DHMucQkklxfNhNIRk2gDAAwblX8KnQY1LhpFgiret0jjCsw2mCUqri9XDb7oG7HX8t%2BNBYWlKxZF%2BpvwBZZWH8cJM4CP5xqpAdoDB1QzKpGwhyAULZC1MaUtXb%2FDNsYePuGLVdg8%2BUc0uwuITqflf%2Fg9UjT%2Fh%2BFL2CzOmukpwA%2B8DKdiHqMFqG61zYJcI6a5MgmHDv%2Fgl4KgNfDekxqkxy4mwfGkhKfPGEZxlwKgKUhnSP71VQ7Ihq86lwkJjbH2FTrmEEho794%2FRxCjai5GId8xkPLYE2JHwS3fGjh70OdnQ2i6gVCLlk0BOlEtCKjP37CkI4IvYOSb5kHuVPuX3nAaxq1YLNXT%2BgDIU69jJNi8Ze6N32m0JLCa27jEC2JgrODKEt6%2FsfYRFD7X3dt%2FfaKBlOGajOZK7dvAIqY6a%2FJUnBy5lJ1Q01reafkJL6bga%2FuYP912Hl1qaM2VYVggwu5UzM4fkvCmJ7jolbzQ5QNMi0xIpN5d%2BWK1FCEKaSoDprH7j994fQISuQK65WUedhNLVTuLNm7jnG%2Bc%2FO2qhft86bqP0O4I0eiX3ObPB%2FhPjEwq6qhvUKhnbaSAxvFDxdsC%2ByeiaVTYO5OFXi3J5p%2BpD%2BCwhZOYNwUMX6k7S72UH1eJmGOgbhugHx7JUIBoVabtrqgXY8BHO7oKw7rTHK0IJov1DHZnS65JC7iqd2Z%2B7pJrzYW7BRJNa2iteGkD2VRaFBUHb1avUCEr%2FYQGAlOP9I7gJKk8v2DzHn7s5nGebv7ICWYyet6VpAKB1TKsxCJ396sGL%2F9xKVH3eG5FnrBeJP2a24u0mzjUeGKMHxuYj7L7%2BWEckuedzzw8MnlIVHzKZLcVHaT2DUQ%2B3%2BXxlHChIb800zSyz54lWjcl%2FJVJhJzUwvQU3mV2q1OycF6HQIZc%2BvCCuLzwGLsVYm6g7NsapVuCXOB6m6C%2F%2Fz1%2BUwN9yJEaIsCfzfa2XZPHeo6Dtf9vJHOrZTcAliT3QiNNhlrkT%2Bk1I%2BnsHHwyoQ3B8THDKij6J4LNQVVw7hd2NyvoM8XKnjcwtj2Ek%2F9olf9FRy9zPxOdoAEVZg63kOtlCZMsZOjLMoJnMr8At9hygP7cJnpXePK5ZKUhGQXNgf%2BNI713RpVRsMBawXWA%3D%3D,14,2,2,1,0,#659616786,Apple,Iphone 6 6s 7 8 Plus,LOVE MEI,Powerful,ARMOR,Aluminio
15,Funda Tpu Rigida Antigolpe iPhone 6s 7 8 Plus X Xs Max Xr,726,770,342,471,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,12,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-711298684-funda-ringke-fusion-original-iphone-x-xs-8-7-plus-antigolpe-_JM?searchVariation=32500121155,11,1,0,0,0,#711298684,Apple,IPHONE 7; 7 PLUS; 8; 8 PLUS; X; XS; XS MAX; XR,Ringke,Fusion,Rugerizada,Acrílico
16,Funda 360 Luxury Para iPhone 6 6s Plus 7 8 Plus Proteccion,139,NA,660,43,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,25,https://perfil.mercadolibre.com.ar/GRUPO+TTB.S.R.L.,https://articulo.mercadolibre.com.ar/MLA-746999903-funda-super-anti-golpe-reforzada-iphone-x-6-7-plus-5-se-x-_JM?searchVariation=36479608137,19,4,1,1,0,#746999903,Apple,iPhone X 6 7 8 PLUS,TTG,iPhone X 6 7 8 PLUS,Air,Acrílico
17,Funda Ringke Fusion Original iPhone X Xs 8 7 Plus Antigolpe,670,NA,1796,240,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,183,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-640386439-funda-cafele-original-tpu-slim-iphone-6s-7-8-plus-xs-max-xr-_JM?searchVariation=29041938955,102,39,19,10,13,#640386439,Apple,"iphone 6, 6plus, 7 y 7 plus, 8, 8 plus, X, Xs, Xs Max, Xr",Cafele,Tpu Slim,Tpu Slim,Gel
18,Funda Cafele Original Tpu Slim iPhone 6s 7 8 Plus Xs Max Xr,999,NA,200,227,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,19,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-714609040-funda-cafele-tpu-slim-iphone-6s-7-8-plus-x-xs-max-glass-5d-_JM?searchVariation=29057070704,17,1,1,0,0,#714609040,Apple,"iPhone 6/6s, iPhone 6/6s Plus, iPhone 7, iPhone 7 plus, iPhone 8, iPhone 8 plus, iPhone X 10",Cafele,TPU,TPU (Silicona Flexible),TPU/Policarbonato
19,Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr Baseglass,332,350,506,638,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,18,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-666413028-funda-tpu-rigida-antigolpe-iphone-6s-7-8-plus-x-xs-max-xr-_JM?searchVariation=34620834049,17,0,1,0,0,#666413028,Apple,"iPhone 6, 6s, 6 Plus, 6s Plus, 7, 7 Plus, 8, 8 Plus X, Xs, Xs Max, Xr",Sin Marca,Fusion,Bumper,TPU/Policarbonato
20,Funda Silicona Premium iPhone 8 7 8 Plus + Vidrio Templado,740,NA,1747,1882,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,119,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=I%2FAJVrJDOnrNaFtret9L3yJbnaJCu3OhCvVEbeCMx4yMmcq3sJPmb7xzbN3pz4fMw0AilLAyc6qnn36RDyEao%2FSolcucZndmKhg3I9yZ9n%2FIe9Hh8oouqOOYEUd0HhSxMRp90yVhCkd4%2BLGzrIxprPBc49vI4Da4pPEhVybZNh3CPeWzIVj3unMODjpXZzhB59j9OyHh8j8JuWGUkKSno7%2BA%2BRvBNaD1dkY8Qj5VmgSOClGZNLWOC0b%2FXVyp%2BuWFa%2BwAjMbivkAfho8TPLiYmOsZldmUenunbSR3syOfJoBrVoPlXB%2FJj%2FiTg22VOsRG8Jortto8uu1GeT4XHWG17KVtZlopNpM%2BvpPjYR0rTJGnAixAUm0o5ElsJsfXNUTPG%2BlWSNVa7jJgQyX6jZpe6jNCgOtit8qftJsQlESFWAfJL7PLOKEOcgR9vi8BhswQEfxqgmBhwXAofddvArNC1kkOUeN8pY7ShnIYWA59m9Brjnq2Ll2fZFlp5hdoSjiPZuwDa81USPorRUwJBSTJMj4lBxRJaXuVTLMKSvPHSgis0N5ar90aBSn%2BWwRXxs%2FWALEVEaiJlyUSqYbFUzlQVqfdk2d%2F6VHHQRytN%2BgSVoROusHCUnm%2FN6ZsJW6xAJxcYygmunsG6p%2F4fWkHvQpnXUTX7DjC0dtaC%2FLcgKI0heYOdEtRBxREQ8dzr1xeIywsDE6cLNKvH2%2FEcR8iU20MSrzUVNZ9ZKnkXKfEqEJLmPl62Wj%2BAS02DeTIvtfd5Bp653JXF5L1YxffH4LmGDRB%2BFmQJjJ2VNJzG%2F5Je9W1hVhA4dZWBbvn%2BMbmpE%2F4X2jtyCOlVZBoJieMlV91%2FMdqLKwbKSnYcUbPbKyLz4F5%2FZkr9nP2oj%2FrsNN8sQnMnZtMnr1IPieryddOMjwSlBw1g1BwiDeiqWZpaj6wkYvZi2E%2BC%2FIR96f%2FrPGL0KGnqsR1YtbuE3BhRwfroGGRUv%2BN213JfnZ8HKUS0x1917HSME7Mst5vvGZ0p9UMgsJP4TDT6PRBHtcjS0pw5JpSi15XgH%2Bpu5QYSn2MfdkHToxTGoXxXjnT%2BIK7a%2Ffgs5hC9c2oXuIERn5Cd2CHSm2reKV0rkgs8cVzIBr7RkPMFSq3KQ4Mi5M01tLvPVzoluXz6lULfAa9cmbsV9FrU5lYGTy1KbO%2FhUpDl5y7OUUDGPmLoSKWPD4BmOgK2qWOGFwWwJVhIFj2WgpR6%2BLZVuNYgC%2BApcX6WGYG%2BsBx%2B8mHzzONulbjJ0dolvt3qn9WufRliPF1iQiB2xs6UWVH51mYu4E90wsYq%2BE3i31DYB1UR%2BA1zib7eqsDIfN3Hf9BpXBm%2BHd47KgJStJdDtaSWH9JItK5WcWSeUCr0V%2BG3JP0pxpvX4KK0buD0S5VQrtcsP3%2F16A%2B%2B%2FqcmVqTuJ3z7NHfglz8SL2DyKINArXnbVmN281tHK4ac4Sw7p1RcBRTzdTloQoIp%2FzVX%2FbBlD5IpwVIFEdLM1AZJr%2BonKjQwQGpddp7yZmSRBbRIxWornU63GRz2KJccs5lgVd9ckw6N1kQFCmLuOeSTarHmc8zZdONREIuNOv5bsuk9E55BAW6iPUrkTjLA3pL5rQUT35kfGn61V3sFhIEkvP%2FvuO0ek1tGGrCFgTFH%2BlHr643D2NhPZMLa1%2FUUHxJ5u632s2BzeUJLS3U7H17MKRE2T9D%2FTOaG382zWtksuaR3xRwygfOPFFWClep1A8sM6Lx3%2F0BhnQM5p2KIGS1DKu4Itg8%2BqP3Manka70eoTBUvXFvn1qvtmKUfgjWY%2Fzy7L8iLtLMw8bRtsfblQPbHFYFOxyEeEGhl5MC,79,25,7,3,5,#666368423,Apple,"iPhone 6, 6s, 6 Plus, 6s Plus, 7, 7 Plus, 8, 8 Plus X, Xs, Xs Max, Xr",Sin Marca,Fusion,Bumper,Acrílico
21,Funda Marmol iPhone 6 S 7 8 Plus Xs Max Proteccion Tpu Flex,622,659,1325,103,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3.9,52,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-741182860-funda-metalica-magnetica-vidrio-iphone-x-xs-max-8-7-6-plus-_JM?searchVariation=36653627402,33,4,1,3,11,#741182860,Apple,Iphone X;Iphone Xs Max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6; Iphone 6 Plus; Iphone Xr,Norcel,Magnetica,Bumper,TPU/Policarbonato
22,Funda Tpu Rigida Antigolpe iPhone 6s 7 8 Plus X Xs Max Xr,748,NA,104,81,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4,2,https://perfil.mercadolibre.com.ar/TECHYOK,https://articulo.mercadolibre.com.ar/MLA-656145292-funda-silicona-apple-iphone-7-7-plus-8-8-plus-x-original-_JM,0,2,0,0,0,#656145292,Apple,Iphone 7 7 Plus 8 8 Plus X,Apple,Silicona,Silicona,Silicona
23,Funda Cafele Super Fina Slim P/ iPhone X 7 8 Plus Xs Max Xr,617,650,232,178,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,8,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745476453-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-baseglass-_JM?searchVariation=31080576366,5,1,2,0,0,#745476453,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
24,Funda Tpu Reforzada Diamantes iPhone 6 7 8 Plus X Xr Xs Max,759,799,613,796,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,104,https://perfil.mercadolibre.com.ar/SERVICIOSLINK,https://articulo.mercadolibre.com.ar/MLA-610149261-funda-iphone-7-plus-8-plus-ringke-anti-impacto-vidrio-_JM?searchVariation=34074876941,81,18,4,0,1,#610149261,Apple,iphone 7 7 plus 8 8plus X,Ringke,Fusion,Fusion Anti Impacto,Acrílico
25,Funda Cafele Tpu Slim Para iPhone X 7 8 Plus Xs Max Xr Wow!,1300,NA,39,240,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3,4,https://perfil.mercadolibre.com.ar/TIENDASHOPEALOML,https://articulo.mercadolibre.com.ar/MLA-740833788-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-glass-5d-_JM?searchVariation=26139784899,2,0,0,0,2,#740833788,Apple,"Iphone 7, Iphone 8, Iphone 7 Plus, Iphone 8 Plus, Iphone X y Iphone Xs",TiendaShopealo,360º Magnetico,360º Magnetico,Aluminio
26,Funda Cafele Tpu Slim iPhone 6s 7 8 Plus X Xs Max + Glass 5d,363,385,205,13,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,4,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-756243896-funda-cafele-super-fina-slim-p-iphone-x-7-8-plus-xs-max-xr-_JM?searchVariation=36656772950,3,1,0,0,0,#756243896,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,Super Fina,Rugerizada,TPU/Policarbonato
27,Funda 360 Luxury iPhone 6 S 7 8 Plus Proteccion Envio Gratis,608,644,120,28,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,4,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-756240355-funda-cafele-super-fina-p-iphone-x-7-8-plus-xs-max-xr-envio-_JM?searchVariation=29635847293,3,1,0,0,0,#756240355,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,Super Fina,Rugerizada,TPU/Policarbonato
28,Funda Rigida Transparente Antigolpe iPhone 5 6s 7 8 Plus X,399,NA,125,89,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3.3,4,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-684168699-funda-tpu-slim-transparente-iphone-6s-7-8-plus-x-xr-xs-max-_JM?searchVariation=28306508127,2,0,0,1,1,#684168699,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr, Xs Max",Sin Marca,TPU,Silicona,Silicona
