search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Marca del celular
16," Funda iPhone 7, Funda iPhone 8, Diseño Marmol Rosa Brillant ",86.99,NA,1,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-522498805-funda-iphone-7-funda-iphone-8-diseno-marmol-rosa-brillant-_JM,NA,NA,NA,NA,NA,#522498805,BAISRKE,4326461302,NA
17," Funda De Oro Para iPhone 7 Plus /iPhone 8 Plus, Technext020 ",63.9,NA,1,5,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-468464872-funda-de-oro-para-iphone-7-plus-iphone-8-plus-technext020-_JM,NA,NA,NA,NA,NA,#468464872,NA,NA,NA
18, Cargador Externo 2000mah Power Bank Con Funda iPhone 8 Plus ,96,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ARTELECTRONICOS,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=i39LqQnqcltug7YDrw184Zzlq%2FRtiPD41zBaPtTD1McSmVOPe8ZDWHrTFXELj6j2%2F7h%2BE6W4ihI5EznHf3z3k9FE%2FA15TpK4cA5ieFDLl5sTtHQgS3PmUYS3FKTHpXlTWxBgwOH2dcNCPAlWAgE6pmiR8RFlI1NcFQq0oTjcvZ%2B%2FjC7L1PEdwLnGFy4u4OZOqYeUM3lB4o76e%2Fi1i2%2FzArA8yGSHul2X2OhFdQNtxdnyrwEp5kOR2Edf2kCPgEMnOc6SizUpt52JrDbYgWoKjcpgGUBNlaoVxvdv87IN0niq0cR%2Bcc8ccxmPSQ8DS8pIhsgbIrpW4U%2FNeaUrAuoWureN0Vdtt4jbNLn2MSvOZjMa8x0ogalOgJqvfB3ad5yaBC5e7bCL8m3MeyaeGp1RMJFjbbWqHiRbDGVww7o8U3gLB0Ji%2BwP8rKnLJT8D5lTpncCv%2F3WHm%2BPXgNbwZF%2F%2FA5S93DgMwhLfdiaRlkZPJBdBZuK1oZrz0nKTrNfHHxUFpXaj4ChoGqmbQOPm4UUBxBuZJzuOvOwQ62prHrU1bkWMkYoZzGrTU%2F%2FU4LxPrsrdnO9h5L7WsDkcVHqzAJDpvyEaimc6EKQQPegVHPJETiQ68FRcQogQ%2BJ8LfNScuBxE0jsZRyGk1w4oDwT8rx9t%2FdZ5SoKbvUZ2F9kuNHWGYTVVc6gNqJF%2B6QkY3zYSRWafyIgeckMeKU8IdC6riWQAqg5m0it1XhW71oEQV%2BLLqMXzzMNqVTS6CFl%2F7eGs%2BETpuEPMY8ItRjeXiOh00Hnd9Wf9%2BhUudiB6z%2BwOYHAFfzrfJDtCRALZpsZwxRM5jO9B0S9jaaBuxYmhtCP8rTN4wV6h%2BaHe9VqzUlCtjkh%2Bb3Di2PygN4Sh6JT4jvHnR%2BfBfJKr4nb7a7zgrNV3MXNj4LyqKsXZ18YCkhVib%2BKsvn%2Bnbp2YIZu51%2Fzy1lrAW72b15pYtnSy3KYceQf9BI1jbON%2BUDdW%2Bofc%2BKh6gJ0jAfHQ0HLixgPxvKGwMA3yw7ydoK8pYJekPSkJm6Dq%2FRAJmNmtKHMzZPPFRlOwQxESu7IEgbpLKS0GioL5ojJX8dcqG4EMy0GqK8vNHHA9CJX3A0j5hRrQDBIsWO4jFoXrTc9J%2FgcUGiH4gkmBgIUGtkGcF1smHDLoGO5O%2FY7n7T%2BwhmVOrIJbwZSpRSWRL1dVYzS5JN2udQFqayRSAIz55tMlnhTszOaNZYin%2B%2F1lYsfAYCPzaM24iJz7pBjTfj1zdtsywCwSgnF%2B%2ByOSngK4HZE92L0U0%2FHlOmlgATya35DCWo9AJlzIX7p7SpBqkjf%2FpuDBqAY2dgFR28jqE2Mer5gw0hxoGi0byTSuT1OpoViaineb6eownmw9AaeaHechr3CcWsDnouGo9rZaszPWyoF8A1DAnPEN5IiV5ekJ6U5PYd%2B9kcczeiqyiKROJ3ge%2FzdJ%2BChZKZhscNMKEVjG4GEiSYs8RIFtjpeNj43zd5qd6hERYbXo5mjLt1XvIDHNDPph1gwxiSxe611FKTa4bunHQa6drQCrraeiU2tK7OD%2BQg5jSKTW%2FDq09%2BFgMCY9q6T6VHzQ,NA,NA,NA,NA,NA,#514821746,Power Bank,NA,NA
19, Funda Forro Protector 360 Gkk Estuche 3 En 1 iPhone 8 Plus ,27.9,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CAROLINA.CASTRO68,https://articulo.mercadolibre.com.co/MCO-516372872-funda-forro-protector-360-gkk-estuche-3-en-1-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#516372872,NA,NA,NA
20," Funda Carcasa iPhone 8 , 7 Original Spigen Thin Fit Dorada ",34.9,45.500,0,NA,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DELLTHUS,https://articulo.mercadolibre.com.co/MCO-449592535-funda-carcasa-iphone-8-7-original-spigen-thin-fit-dorada-_JM,NA,NA,NA,NA,NA,#449592535,Spigen,Thin Fit dorado iPhone 7,iPhone
21, Estuche Funda Forro Otterbox iPhone 8/7 Plus Statement Negro ,129.9,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BZ+GP,https://articulo.mercadolibre.com.co/MCO-496031857-estuche-funda-forro-otterbox-iphone-87-plus-statement-negro-_JM,NA,NA,NA,NA,NA,#496031857,NA,NA,NA
22, Funda Piel Lujo Frances Noreve (f) Apple iPhone 8 Plus ,225,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-494723863-funda-piel-lujo-frances-noreve-f-apple-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#494723863,NA,NA,NA
23, Amazonbasics Funda Para iPhone 7 Plus iPhone 8 Plus Roja ,24.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMPRA+_SEGURO,https://articulo.mercadolibre.com.co/MCO-454204947-amazonbasics-funda-para-iphone-7-plus-iphone-8-plus-roja-_JM,NA,NA,NA,NA,NA,#454204947,NA,ROJA,iPhone
24, Estuche Funda Forro Otterbox iPhone 8/7 Statement Seri Negro ,129.9,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BZ+GP,https://articulo.mercadolibre.com.co/MCO-491790453-estuche-funda-forro-otterbox-iphone-87-statement-seri-negro-_JM,NA,NA,NA,NA,NA,#491790453,NA,NA,NA
25, Funda Piel Lujo Frances Noreve (v) Apple iPhone 8 Plus ,255,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-497981672-funda-piel-lujo-frances-noreve-v-apple-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#497981672,NA,NA,NA
26, Funda Piel Lujo Frances Noreve (l) Apple iPhone 8 Plus ,265,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-494723843-funda-piel-lujo-frances-noreve-l-apple-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#494723843,NA,NA,NA
27, Fundas De Silicona Para Iphone 8 Y 8 Plus ,25,NA,0,12,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SEBASTEANO,https://articulo.mercadolibre.com.co/MCO-495735959-fundas-de-silicona-para-iphone-8-y-8-plus-_JM,NA,NA,NA,NA,NA,#495735959,NA,NA,NA
28, Funda Piel Lujo Frances Noreve (h) Apple Iphone 8 Plus ,255,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-494723905-funda-piel-lujo-frances-noreve-h-apple-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#494723905,NA,NA,NA
29, Funda Iluv Para iPhone 8 Y 7 Crystal Ring Transparente ,47,NA,0,3,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ANROHEZ,https://articulo.mercadolibre.com.co/MCO-518710068-funda-iluv-para-iphone-8-y-7-crystal-ring-transparente-_JM,NA,NA,NA,NA,NA,#518710068,NA,NA,NA
30, Funda Piel Lujo Frances Noreve (e) Apple iPhone 8 Plus ,225,NA,0,6,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-494723888-funda-piel-lujo-frances-noreve-e-apple-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#494723888,NA,NA,NA
31, Funda Piel Lujo Frances Noreve (h) Apple Iphone 8 ,255,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-494724012-funda-piel-lujo-frances-noreve-h-apple-iphone-8-_JM,NA,NA,NA,NA,NA,#494724012,NA,NA,NA
32, Funda Antichoque Para iPhone X - 7/8 - 7/8 Plus - Azul ,40.3,NA,5,286,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PHONETIFYTIENDAONLINE,https://articulo.mercadolibre.com.co/MCO-483700658-funda-antichoque-para-iphone-x-78-78-plus-azul-_JM?searchVariation=40895018939,NA,NA,NA,NA,NA,#483700658,NA,NA,NA
33, Funda Antichoque Para iPhone X - 7/8 - 7/8 Plus - Negro ,40.3,NA,17,259,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,3,1,https://perfil.mercadolibre.com.co/PHONETIFYTIENDAONLINE,https://articulo.mercadolibre.com.co/MCO-483233782-funda-antichoque-para-iphone-x-78-78-plus-negro-_JM?searchVariation=40895019920,0,0,1,0,0,#483233782,NA,NA,NA
34, Forro Protector iPhone 8 Plus Cover Funda Estuche + Vidrio ,32.9,NA,0,3,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IMPORTCALITIENDA,https://articulo.mercadolibre.com.co/MCO-468285346-forro-protector-iphone-8-plus-cover-funda-estuche-vidrio-_JM,NA,NA,NA,NA,NA,#468285346,NA,NA,iPhone
35, Funda Muñequera Sport Rotatorio 180 Ajustable iPhone 8 Plus ,100,NA,0,NA,36 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ARTELECTRONICOS,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=SJrrpQyieENhKqyKRwTszyOurALo%2BU4QdPKwq1ZhnoJxL%2FhAgDuqx15OoygVFUG194QO1eWMidCDnCvcvUDCsO6Y5gC5J%2FwnaxaKYNyENIL9GNd83FtmyxZATMa7LDCN8A%2FjP%2Bux9MptKk3tl6QTroKypR765ReG5shPLYIh7ujQKPT6MctiPQzJKFAM9GQfmIMLrsP9RpAdTFMSVr57VDpUVb9lHKMhyqPqRZdFTBqwPYCQGQygNGtSUfD4s0IGbzVXKaVcErbhtByoScQSXnuQO8KxFTwdoK4RJLtLTqQIj%2BW9kX30bhxbN%2FToTx3HWEWjCfSY4fse60fvz6SpSXpGwfjW0kB7O92hPSDuKIImYHO0wosqGjOxxQYgjmXVkIsFhGOJzq91DtHXXacnwAsalX84wlWrx8HMrZWiV222WPd009QR6vyL56VnV%2BsEK0Has5ebS%2FKakks30jcTcZapoOavxFzZleeXR0Z3TPAi5WTKLQXnYnpoPWTHKVEd2F27MzNLgS6TS1ajrAh3sxWn3%2BNLbYcwlZz7X6vem1XgAnEV0kyZyHHQ8KpBE7ET%2FZ6IETscNkOnMwTpY2wTKGWId6NZRdCx7DVF9ygBA9rt9xhLe9aeJ23aGqb53PxB%2Fw2mbtv%2BwB5SnqjfS%2BPBO%2BNoYwPE7A7SVgjIuzDwIm97pZVJchP19HWB43FMJA9RKNHj3kOncwKYyI%2FfYg%2BdINPYTMaL4tGX6ZQNtyBT%2BlZmfuGcUNEaapwC%2F247zCeN47PTo4NoacVSTG5ypuqIMnOmA3Covtqax45QE9UQIZ32VXsc0uo2AVRycLxagOhSCP28PQYee7Md6d7VWQQLXJxrxc3BoyV9yf9pR9q5zCqSCD27iM3QTUcObtdp73BMkLvFALbz0Cmu1%2B4U9o4dq055rCe4aYazBUFs6MNmGo4QPagESFWHRm2lY%2Bq%2FoCCJUmEwR2aeeCAOfYtZmfN2k43nInVsRuJOcj3ub4MLMrZh6kix%2Fn0G7CkyRUD3uNE%2FA%2FGf0lnTkLmL2MpmqJCrZ8Enq27gOWfVLMt3RQpOUFX4ZratnkqAR9Jmp1NIwI1ZLKAVMXotbpOPKPX%2BUeoaDHfAnFwKzYCK4oB91zYlfDkGCzw%2FA%2F9Z9k1sroQiB3AQhBG0M2AeIWdAp0ny0gNphSWn%2FYwmVJK7L4Qwn%2BfZebMsnCbazgrUdvMpM55YZS8GeXtCB99PQ7Jom655L17hdVdfIns3bjn2ouW4KyjQ5Fiww4rnoNak4oSg9QLLvRigHAGnmoPMxLFTUHIXLU7wfgeJOc74jr3LOQx3pIDQx95ny9em11X7gWlc86aliwxVGAVPJuJG9rnzmDSc6rEtN521UAiJCS0OKS5jIUq0nGvQQZi5zsC9zOpnVoCTlmOm%2FkbUaP8sNMdrt7OovZKEzbPzYuTDP9yaXysauFhVsGxNy%2FNeLP6WXNkKP2TR42Z39rBS9XYCxmuQvZ%2F9OGUx2PTNR5kzTxxzlMhPs4bqL%2F0DzBpGeLguS4dvXzikguUQh5KNbvR7AkRqmFpVSTp71OSzKD2joM01z1X%2BPC6zGH%2BY3tRk,NA,NA,NA,NA,NA,#498057647,NA,NA,NA
36, Funda Estuche Caso De Lujo Para iPhone 8 ,17.99,NA,1,4,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MUSIC_AND_SOUND,https://articulo.mercadolibre.com.co/MCO-516050432-funda-estuche-caso-de-lujo-para-iphone-8-_JM,NA,NA,NA,NA,NA,#516050432,NA,NA,NA
37, Funda Antichoque Para iPhone X - 7/8 - 7/8 Plus - Rosa ,40.3,NA,8,259,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PHONETIFYTIENDAONLINE,https://articulo.mercadolibre.com.co/MCO-483212763-funda-antichoque-para-iphone-x-78-78-plus-rosa-_JM?searchVariation=40895022946,NA,NA,NA,NA,NA,#483212763,Apple,NA,Apple
38, Funda Antichoque Para iPhone X - 7/8 - 7/8 Plus - Blanco ,40.3,NA,2,275,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PHONETIFYTIENDAONLINE,https://articulo.mercadolibre.com.co/MCO-483212381-funda-antichoque-para-iphone-x-78-78-plus-blanco-_JM?searchVariation=40895021541,NA,NA,NA,NA,NA,#483212381,Apple,NA,Apple
39, Funda Silicone Case Original iPhone 7 / iPhone 8 ,35.999,NA,0,1,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CONTAINERVIRTUAL+235,https://articulo.mercadolibre.com.co/MCO-517576633-funda-silicone-case-original-iphone-7-iphone-8-_JM,NA,NA,NA,NA,NA,#517576633,NA,NA,NA
40, Estuche Protector Funda iPhone 8 Transparente Silicona ,14.9,NA,0,1000,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/APPSTORENLINEA,https://articulo.mercadolibre.com.co/MCO-508957711-estuche-protector-funda-iphone-8-transparente-silicona-_JM,NA,NA,NA,NA,NA,#508957711,NA,NA,NA
41, Funda Protectora Tpu iPhone 8 ,15,NA,0,12,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COOLCASESTORE,https://articulo.mercadolibre.com.co/MCO-489914157-funda-protectora-tpu-iphone-8-_JM,NA,NA,NA,NA,NA,#489914157,NA,NA,iPhone
42, Bomea Resistente Nylon iPhone 8 6 6s 7 Funda De Bolsa ,77.9,NA,0,NA,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DECOMPRAS.CO,https://articulo.mercadolibre.com.co/MCO-505765595-bomea-resistente-nylon-iphone-8-6-6s-7-funda-de-bolsa-_JM,NA,NA,NA,NA,NA,#505765595,NA,NA,NA
43," Funda iPhone 8 Plus Y 7 Plus, Kit De Protección Clear Sahara ",134.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MENSAJEROS+USA,https://articulo.mercadolibre.com.co/MCO-512518393-funda-iphone-8-plus-y-7-plus-kit-de-proteccion-clear-sahara-_JM,NA,NA,NA,NA,NA,#512518393,Sahara Case,FBA_4326479398,NA
44, Funda De Cristal Templado Ultrafina iPhone 8 Plus ,40,NA,0,NA,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDADEMASCOTASVENUS,https://articulo.mercadolibre.com.co/MCO-526398598-funda-de-cristal-templado-ultrafina-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#526398598,NA,NA,NA
