search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material
11, Funda iPhone 8 7 Apple Original Case Silicona Soft Sucursal ,1245,NA,69,224,6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-765237899-funda-magnetica-vidrio-iphone-6-7-8-plus-x-envio-cuotas-_JM?searchVariation=31717910083,NA,NA,NA,NA,NA,#765237899,Apple,Iphone X;Iphone Xs Max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6; Iphone 6 Plus; Iphone Xr,Norcel,Magnetica,Bumper,TPU/Policarbonato
12, Funda Ringke Fusion Original iPhone X Xs 8 7 Plus Antigolpe ,813,NA,1347,224,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,3.8,56,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-741182860-funda-metalica-magnetica-vidrio-iphone-x-xs-max-8-7-6-plus-_JM?searchVariation=36653627535,33,5,1,5,12,#741182860,Apple,Iphone X;Iphone Xs Max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6; Iphone 6 Plus; Iphone Xr,Norcel,Magnetica,Bumper,TPU/Policarbonato
13, Funda 360 Luxury iPhone 6 S 7 8 Plus Proteccion Envio Gratis ,1560,NA,42,400,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,3,4,https://perfil.mercadolibre.com.ar/TIENDASHOPEALOML,https://articulo.mercadolibre.com.ar/MLA-740833788-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-glass-5d-_JM?searchVariation=26139784916,2,0,0,0,2,#740833788,Apple,"Iphone 7, Iphone 8, Iphone 7 Plus, Iphone 8 Plus, Iphone X y Iphone Xs",TiendaShopealo,360º Magnetico,360º Magnetico,Aluminio
14, Funda Ringke Max iPhone 8 & 8 Plus + Vidrio Templado ,725,NA,18,7,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/COSASLINDAS-,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=x6gQLxgon8%2BRXTKczmBKDg5%2FIjtKZ8nHiDQhxXHilgiP5pVl1LE5TkuG7jzKhtHxLcDJwYc0lmlLjCEfjj8MIAdmoKPGbW2yihEhNrJOLv1UBN86Klqagae3Cs2wzr66lbPhX%2B%2FrJktYN08ahVCywxSpoOgkM1bHxwp5mIWRT%2F%2F0msmyk3%2FOC2SFLI2bPnKhpyG9hhNZal09P44jifmUfDDi1R%2FbqfTMi4k1r2oZI5pJAOvq89jI11XKWgt%2BW5mJudTYFI7Rd6tqK6W0h7Y1wZDFNEqHzqP9sCn9clQn8D8lWw7whuAo%2B3j9SpojKhQAevZ7ATMOqyvRQ19FIfZlSqak6LrlBMOLmLNz6S3t%2FtjhT7KxItmuTTD%2BXiAmkEuFwuNUdSqh%2Btmck0TgpsUWTWoNmvbRT5n0aZTb7%2B1A5Zc5lRWTCoti8lQSpL%2FmvWbmNVVoZwIsdqdvFSZstKUO90ANL%2FGYq9WjC2XznIecufCSHX6y%2BxL9az8i3bUMgu3pzvB0PqL3ylqi%2F3od66V%2FhXFPaCQk90tFNQ%2BD%2BJZ4f2aDHzK5YRcxeQSzjYE8ILO3JCR3S%2F6LfBE%2BNZsbGpXOhJDtDk1bYyxXb52ppnPug4iZ8YYkZrwhobUPOLXTya%2BEmDFLoL0Jqhe9NS7CIfwHlDD4dxGi6%2BGirmrXiPQQqdhANuWIsYusyVOt7jRaRvwsIwTuzHQEctR6jrn%2BbUXQNHPNupBMQ%2BsZhSDQ9xykKu8extPMAsQOhO9ng5a1ENqEOQ5HxRyF3Kd8IVk7Pz3PU1td8MdBw1ELfomEpGZ%2Bagr%2F6R9zrU43p1XgwSGvEhzcywAbKlPHy3gwGPI0h%2FYHDc4ehDHCAf63c0zuKXNGMdrs2CcfnAx6eRe0nxDX39944fRu%2BoSkapZ%2FxDqb1U3Wh4MFJivuI4KB3GkSXEc9Zf7X%2FpZnLMmAo0ZtUnnX2aDwBAs%2BD2fytHyhQw0uqanGXSwoHR1aHQ8zVxcTvmEnXJscLvDPVWOAqEj9tdDFEbjV1AFs1HKY%2FdGX9AFgGXXaJlv12CJ9OGcn49iaDP3Z8oaZXQhlGU69axU3BerbDSZTREBwXLOoZ8a8LVvLn8ajRaQ1Zik1Wp9w0q2cBLmUKu1Bqw0yJrcnuQeEP%2Bmc5POO1M1xm1dKmW1Zdx2amR%2FNOeHgd8Qg%2FJF7%2FcM08on1qiRSobIQ33r3LXrlq5azqf4KytEsn9qfX4bru0mzbRDNOViuqN%2B1NViBuFi%2BvH9CMiGIarSSzzsM%2B0Y%2B8484f9UZ%2Ft1etXJ07nlb4JC9YwO0%2Bq1IaDka8Q%2FHQpGcZeOmrcI55LsW%2BrvbTMEcZ%2B8Pk7sc%2BOIyHCAfZDWz6JnlyDQrYMHBED7sLjuB7LLxXOH92YYHyeMrilfTIT9cuU949nr6%2FaYBSU1LRyDZ4UHRLIRJd8B926QvhJSdUoZ82SImvtTXQ5HK%2BxXEts%2B%2FluX81ycpIdgp9vzNaM2PFwA7RfAwcFKxYf3FA0%2Fea%2Br4%2FKFZ26z9zw4mnAif17WMoIsI%2FVwR9olTXaNxLNa3O7FtpsAas%2Fy0BHb7OO9VRV6NRLm6bZe1O4pu3vBZ41Cl6eGTLDN2511roETTLA8wN%2F%2FuYnbKviyVLbu1P7vcH2F0,NA,NA,NA,NA,NA,#713897368,Apple,Iphone 8 & 8 PLus,Ringke,Max,NA,Acrílico
15, Funda 360 Luxury Para iPhone 6 6s Plus 7 8 Plus Proteccion ,943,NA,359,340,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,13,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-711298684-funda-ringke-fusion-original-iphone-x-xs-8-7-plus-antigolpe-_JM?searchVariation=32500121008,11,2,0,0,0,#711298684,Apple,IPHONE 7; 7 PLUS; 8; 8 PLUS; X; XS; XS MAX; XR,Ringke,Fusion,Rugerizada,Acrílico
16, Funda Cafele Original Tpu Slim iPhone 6s 7 8 Plus Xs Max Xr ,480,NA,139,97,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,3,5,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-684168699-funda-tpu-slim-transparente-iphone-6s-7-8-plus-x-xr-xs-max-_JM?searchVariation=28306508103,2,0,0,2,1,#684168699,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr, Xs Max",Sin Marca,TPU,Silicona,Silicona
17, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr Baseglass ,800,NA,241,400,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,10,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745476453-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-baseglass-_JM?searchVariation=26969906485,7,1,2,0,0,#745476453,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
18, Funda Metalica Magnetica Vidrio iPhone X Xsmax 7 8 6 Plus ,1310,NA,214,239,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,20,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-714609040-funda-cafele-tpu-slim-iphone-6s-7-8-plus-x-xs-max-glass-5d-_JM?searchVariation=22018425385,18,1,1,0,0,#714609040,Apple,"iPhone 6/6s, iPhone 6/6s Plus, iPhone 7, iPhone 7 plus, iPhone 8, iPhone 8 plus, iPhone X 10",Cafele,TPU,TPU (Silicona Flexible),TPU/Policarbonato
19, Funda Cafele Tpu Slim Para iPhone X 7 8 Plus Xs Max Xr Wow! ,550,NA,201,200,6 cuotas sin interés,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,11,https://perfil.mercadolibre.com.ar/GENERACIONUNO,https://articulo.mercadolibre.com.ar/MLA-645676402-funda-silicona-premium-iphone-8-7-8-plus-7-plus-vidrio-_JM,8,2,1,0,0,#645676402,Apple,"Iphone 7, Iphone 7 Plus, Iphone 8, Iphone 8 Plus.",Soul,Cover,Silicone,Silicona
20, Funda Ringke Original Fusion iPhone 8 / iPhone 8 Plus ,1130,NA,160,5,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,8,https://perfil.mercadolibre.com.ar/COSASLINDAS-,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=6i7g11zrdSAeftaWpVivbDri8Eu5yE8MKNpmrXbTE5QcBwpyLws0bIfBzKWiJcLQYw2pafe8OlwYQxhTEIG%2FJ%2Fwd3tHttS8ysR%2BUhkRTpsKvQ2C9kCFfH6Q9NW1fe9y58d1DlcnRZsdzZBVOjFZtvs1SATG5lUcOYFJavxiIFvkaz%2BDR%2BrPwkPCsCw0Tr41Q2BA9GrQJcIjH4tAWrVpAsfiUxwskIi7yhhdArun9sMlGj29%2BBuQFAAGEndYVPw8wnC6q55af6zcmRchs55d5cj%2FDNvuhXosyJvT4YCOpwzIvRbMLEQNIFnGWIA5A9%2F2m19JH9TODJLX3B2r5AlYDSyaUEZfKIVPpuKwUOXngy1Hbl%2FjAWOSbnAvDvDiNNSYQDkdUAtIRV1mWGy8UQceUS5gQgTNCmZpUHWe1Kc0gseLqtTohpstvK3yWqXFzcbm%2FUPrYTo1JPAAVQDtM27hL6391x7u%2F%2FlUwlLMl9CqU6woU9lXRe6w8JIEhkeKWFvsN6GElyTiDvhIUM%2FvdrqK9QJqfAhByQHPVMb6yAxIAwNF4bl1kqrpWjTNonlY8JKv5k%2FNdj2ehlSvcCOOVvsPLXyLIfmmVLpZXHX4GoX5NCCXbeY1Wb%2F%2BA7yNwuWmH4BoRZF1UPc32IsJVZZIRdRWoGpt7IfGAiGWDHN7QI2R0xg8U9yLwperskDNpOmWTTUXAycP0NApzzF6IQ1Muyymlh9rzBEFA4Fi5vqYiq9bJZdrt3kVmU%2FEXTuBrt60fhNh5UhNy7RbreAuGEtmXSpxmGTzuZT6Rx5bRa5CoyRrDN9XcLlk%2FLq7g41LN1MfPgjiIDgjtorTJVyZLol%2FTiaxq4D%2F3t5oO86jhLQrwr7N%2F%2FlrY2X8CWvPyXA3sGsnnL5sJfVBVyDrXKlc7txnPBqVulAKkH1%2FhBj9SHPINPfwurkIHj4Ps3jUB4aNHBOf72bhdDJalu640cBHcxPHAW5bVdfWNdrTTIpIH8wEgvuQvZaqgMgGuBJoLTE%2BUuPOB6C%2BBiiB1lAuEqOvdd%2FVJ9sDnHDX3vAeZR%2FKA81Mae1Xd3L9kveRfWEAo%2Bdj8zCgcZob%2BSyoObqw2i6LEB%2FROepaZX5a3FkR4TenlHF4vsGXHQcnPkE1U5l%2F%2Fhyf2iA%2BdspvUZ%2FyAPQEE4bNsa844Rbln7kbHJ0QzGfODpfIGrO%2FPkquLKlJKDYNoi4viscTPU5MkesAa2JPR%2BkS3LVZ%2Fiv6dCxyK36XVh0gbicmyfs6%2FW%2Fp1R8GzPQm0ltvuwfJCWUarDIGAi8uUwZnw99tY8GAwEkUqwvakW6B7vHNOMVyXdt3J8o7xiT8eRF7txA0j6wniLvQZBK2%2Fua1kea27ULBAwx8gR%2BbDMoRIYrUETntCe5n%2BSMxIz6ZLpcJ6EM9zVwDQf7nTR%2FY1m6yU5R7IGYxdTcxwejYq0fPcQU9imEAuLMznKP1IQfyyDe9GTt%2FGfA%2Fy5aA%2Fi5oDuAgjKEMtVZf96nhpKlTyK4mPW6sRsdNqrdq%2BTrAqeuxmirdy98BUgJE8799%2B%2BE%2BWBTJN27wqR%2FpcaEhFLH6SThNl%2FdLKNrZsAVHMAAjktbNmUQXyTRAHX87ia5sPZmmkAQuO1IQ4LHdKhfDCR9gPumB%2FeTnsDjN4,7,1,0,0,0,#683722939,Apple,Iphone 8 y 8 plus,Ringke,Fusion,Polipropileno,Silicona
21, Funda Silicona Premium iPhone 8 7 8 Plus 7 Plus + Vidrio ,499,NA,2080,552,12 cuotas,NA,NA,Envío a todo el país,NA,NA,4.2,64,https://perfil.mercadolibre.com.ar/CRAZYSTATION,https://articulo.mercadolibre.com.ar/MLA-636490800-funda-iphone-8-7-apple-original-case-silicona-soft-sucursal-_JM,33,19,9,0,3,#636490800,Apple,8G / 7G,Apple,Silicone Case,Bumper,Silicona
22, Funda Marmol iPhone 6 S 7 8 Plus Xs Max Proteccion Tpu Flex ,552,NA,1156,10,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,64,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-692079495-funda-cafele-tpu-slim-para-iphone-x-7-8-plus-xs-max-xr-wow-_JM?searchVariation=18526555706,49,12,2,0,1,#692079495,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,TPU,Rugerizada,TPU/Policarbonato
23, Funda Tpu Slim Transparente iPhone 6s 7 8 Plus X Xr Xs Max ,1699,NA,60,5,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,5,2,https://perfil.mercadolibre.com.ar/ORIGINALCASE+NET,https://articulo.mercadolibre.com.ar/MLA-675984456-funda-spigen-iphone-8-7-ultra-hybrid-2-black-100-original-_JM,2,0,0,0,0,#675984456,Apple,iPhone 7,Spigen,ULTRA HYBRID 2 BLACK,TPU (Thermoplastic Polyurethane) y Polycarbonate Premium,TPU/Policarbonato
24, Funda Cafele Super Fina Slim P/ iPhone X 7 8 Plus Xs Max Xr ,1110,NA,114,400,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,2.8,4,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745477719-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-envio-_JM?searchVariation=26970228395,1,0,1,1,1,#745477719,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
25, Funda Cafele Tpu Slim iPhone 6s 7 8 Plus X Xs Max + Glass 5d ,1000,NA,49,956,12 cuotas,NA,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.com.ar/CRAZYSTATION,https://articulo.mercadolibre.com.ar/MLA-670193068-funda-cuero-original-iphone-8-7plus-apple-vidrio-templado-5d-_JM?searchVariation=33704857466,2,0,0,0,0,#670193068,Apple,8 Plus / 7 Plus,Apple,Leather Case,Bumper,Cuero
26, Funda 360 Luxury iPhone 6 6s Plus 7 Plus + Vidrio + 6 Cuotas ,499,NA,5132,426,12 cuotas,NA,NA,Envío a todo el país,NA,NA,4.6,199,https://perfil.mercadolibre.com.ar/CRAZYSTATION,https://articulo.mercadolibre.com.ar/MLA-655324667-funda-iphone-8-plus-7-plus-apple-original-silicona-soft-_JM,148,29,15,4,3,#655324667,Apple,8 Plus / 7 Plus,Apple,Silicone Case,Bumper,Silicona
27, Funda iPhone 8 6s 7 Xs Cuero Leather Case Original Apple ,589,NA,1570,175,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,180,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-639436625-funda-360-luxury-iphone-6-s-7-8-plus-proteccion-envio-gratis-_JM?searchVariation=27050667052,108,45,12,5,10,#639436625,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
28, Funda Cargadora Power Case iPhone 5 Se iPhone X Xr Xs Max ,813,NA,270,224,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,3.3,8,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-665943616-funda-metalica-magnetica-vidrio-iphone-x-xsmax-7-8-6-plus-_JM?searchVariation=26194471730,2,2,2,0,2,#665943616,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
29, Funda Metalica Magnetica Vidrio Ip 786plusx Xs Max + Envio ,1110,NA,52,380,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4,4,https://perfil.mercadolibre.com.ar/TIENDASHOPEALOML,https://articulo.mercadolibre.com.ar/MLA-745479419-funda-magnetica-metalica-iphone-7-8-plus-x-xs-max-xr-envio-_JM?searchVariation=26970636832,3,0,0,0,1,#745479419,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",TiendaShopealo,Magnetica Metalica,Magnetica Metalica,Aluminio
30, Funda Magnetica +vidrio iPhone 6 7 8 Plus X + Envio + Cuotas ,797,NA,125,10,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,5,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-756240355-funda-cafele-super-fina-p-iphone-x-7-8-plus-xs-max-xr-envio-_JM?searchVariation=29635847356,4,1,0,0,0,#756240355,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,Super Fina,Rugerizada,TPU/Policarbonato
