search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material,Fabricante
11, Funda iPhone 5/5s/se 6 6s 7 8 X Y Plus Xs Max Xr + Regalo ,199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3686
				vendidos
			
		",(2492 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1106
		
		 sin intereses
		
	

	
		",06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,269,https://perfil.mercadolibre.com.mx/BENNY2711,https://articulo.mercadolibre.com.mx/MLM-558302579-funda-iphone-55sse-6-6s-7-8-x-y-plus-xs-max-xr-regalo-_JM?searchVariation=34126119426,222,37,8,1,1,#558302579,Apple,iPhone 5 iPhone 5s iPhone SE iPhone 6 iPhone 6s iPhone 6s Plus iPhone 7 iPhone 7 Plus iPhone 8 iPhone 8 Plus iPhone X iPhone XS iPhone XS Max iPhone XR,Ultimate experience,Rugged Armor,TPU Silicona,Silicona,Apple
12, Funda Vrs Duo Guard Hard Case iPhone 7 | 8 Alto Impacto ,349,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1939
		
		 sin intereses
		
	

	
		",39,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TODO+FUNDA,https://articulo.mercadolibre.com.mx/MLM-633787458-funda-vrs-duo-guard-hard-case-iphone-7-8-alto-impacto-_JM,NA,NA,NA,NA,NA,#633787458,Apple,iPhone 7 | iPhone 8,VRS Design (Verus),Duo Guard,Rugerizada,TPU/Policarbonato,VRS
13, Case Acrigel iPhone Galaxy Huawei Xiaomi Moto Lg Airbag Gruesa Anticaida Uso Rudo Resistente Dama Hombre Caballero Funda ,70,NA,"
			
				Nuevo
			
			
				
					 - 
				
				559
				vendidos
			
		",(2066 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 389
		
		 sin intereses
		
	

	
		",89,NA,Llega mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,9,https://perfil.mercadolibre.com.mx/IPHONE+MX,https://articulo.mercadolibre.com.mx/MLM-692096261-case-acrigel-iphone-galaxy-huawei-xiaomi-moto-lg-airbag-gruesa-anticaida-uso-rudo-resistente-dama-hombre-caballero-funda-_JM,8,0,1,0,0,#692096261,iPhone,iPhone Samsung Galaxy Huawei LG Motorola Xiaomi,iPhoneMX,Acrigel Uso Rudo Resistente Goma Dura con Rigida Acrilico Dama Mujer Hombre Caballero Fuerte Resistente Mayoreo Lote Negocio,Case Bumper Protector Funda,Acrigel Goma con Acrilico Plastico Rigido,NA
14, Funda Uso Rudo Antigolpes Camuflaje iPhone 5 6s 7 7+ 8 8+ X Xs Max Xr ,219,NA,"
			
				Nuevo
			
			
				
					 - 
				
				332
				vendidos
			
		",(125 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1217
		
		 sin intereses
		
	

	
		",17,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,12,https://perfil.mercadolibre.com.mx/NETONBOX,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=lIKwwXmWQi2AN2ElBhdJBMdWJPrrLyVd%2Fw%2F%2FlHkcXQN4UA9U0LPllhXKwQXh0xfcB4nEGR2r%2Bc6DbKIDTkhwYzf1mt7gsfLYi7h3dhLjJsSUS7xlZXldaIzmWvaj4c7M9acNclIIPL1V4wSSZ4UCeLCVSMvPDyYigJJ0hh89VKXr51%2Bn5iytpDttn9Zy6nOaYXdfXb7mLR0MwFStK3qjB%2BlqRX3z7Z08Wmueaglq3ReHYpVacTF11ubsE1fYtmPZzPS72ZYlg4S%2BaGGQaRKdO7TXV%2FjC0zkke%2B0DYNvn9C8tI1r9ydGwfJc17C%2FmXx5ynjrhhyZb0NxA7ET4jjtPjQxZJbNXJEeLqF74R2E78uJwf3HgzdJ8DeBFNtEs4L2vdeGu%2F6d%2BZJSRU4M%2FKMnEd79dsAtXJSReFNIjO1Y60xO0T%2F0DfG9SZyIWJ6fdrtpzsOcEk4%2FT0LNJHP%2FoVEhmGug8y1mif4T0Z6BiuatinTWJNIkjPq%2F4DaCrl2%2BXBn5XDQ6mK95yOIN0lBXgbsJ%2BSg%2BL9zhp77RG4n%2FQ9%2Bmqcx8Ychc%2BW7o0X4ONNgipTYo4gA8w0OLdOqhb5ZNQ%2FQ9SKQdRR%2BmWJRlaMJ0%2Fe25EAboFFJn0cIF2E3qZpB5AwLtfITDDEkSK%2B2l1tsIpvTmbYVzPAlyMik8CSF912gUjOCueYEN776ngLL4Y1xRQxxz33fl4sJnhEXlq8D8TanCJv1lYKdb1XAPVxqDdGOuUsnH16Yb0uQZsIQbBlw%2B89jSlv7xGhUIf4nR97RgQpzY%2BLfJKJdE1cSMVMip04ce1bWgoSUeHSy45L1Vy0RHSrxRcDA7Yhj0oTsO1AKlfqvxdWt%2BXN49MVTKG2oQQjac2R0moSbSfcdQb27pP4wwnyW72OcnY5TjsKcreul%2FXNMMnTdvdm7djANgUnsrTUtnzgfD3WdSiAElz3AfMm1KpS31M2%2BCa1wUcb%2B0n8VqUFyP5H1L7qf852B%2BZtsGG5g9T70o%2B6LDtrZRJMCX%2BbWu1p60Zqn6TxZ32WQ5XGOmPBDyrYntkq3%2BUoOPpL%2Bj5CdlPIW2Ey4KMoGD%2B2TcJ5ZOEziVkas9D8XXRd2XhE5sBgxuc5u3%2B5QK%2B8d14ot9v1FUCEOc%2Bg9RE9TJbppHNdmQFi3k%2FI0l9UjiC6kAG46H7XHbABF7xxFBgvRNrIEOQXXbxM53ART1jRfddMIs3jxRE9ami9xpbZoEXt1CKjFVD4ERI7zsRdw%2FvdDDBzW2WzB%2Fvh6Di2bg4QMvpw%2ByexDgTeDDu2aFwLeLzLeRkGIsOyZhpyc27vd%2BKSKAA5I7Qw84zI4DQ6bV%2BkeEIb3KgaTMo5KXN3WuaIHfq45eZ511Pm%2B3hFlxqQToUVWTXqK8H69n7OoSd90DCs3wf9VYaoyOrQ59%2B40cyCq3iy1HblOPBATwfDUri3N%2Fqy5MAAXs4W%2BtcvFohv6z3527xWoipG8WDioHEIrlRUgTS67N9rh3JQv0XdWYzC5hZd0eDyjbOpyAu56n1fqpV1CM7FGGa7LfpnFgpOX%2FQFzJGpzYjJ7j3J%2BjpVBRtNWhkeOwJ8UYhNuJ8RO8XnpJE%2FAvTbyHbZ%2BKG74AFZJvaraNz8VE8rA%2FcpedO%2BxGn2nBWPPHQ%2Ffal3IZEjwOrYUYkntvYWAgrZrv8EdxvhsWjmUuRnHkyJ2ozCzxqRstVnuzP2DcEiHIGYhdD9ltyPavsPWTkmlyYvg%3D%3D,9,3,0,0,0,#650104729,Apple,iPhone X / 7 / 7 Plus / 8 / 8 Plus / 6 /6s / 6 Plus / 5 / 5s / SE,NETONBOX,Militar Camuflado,Uso Rudo Antigolpes Flexble y Rigida,Plástico,NETONBOX
15, Funda Para iPhone Marmol Con Sujetador Arcoiris Pop Dama Hombre Mujer Caballero Case Goma Gruesa Resistente Moda Soporte ,330,NA,"
			
				Nuevo
			
			
				
					 - 
				
				981
				vendidos
			
		",(65 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1833
		
		 sin intereses
		
	

	
		",33,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,25,https://perfil.mercadolibre.com.mx/IPHONE+MX,https://articulo.mercadolibre.com.mx/MLM-639416252-funda-para-iphone-marmol-con-sujetador-arcoiris-pop-dama-hombre-mujer-caballero-case-goma-gruesa-resistente-moda-soporte-_JM?searchVariation=32045615187,21,4,0,0,0,#639416252,Apple,iPhone 6 6s 7 8 Plus X XS XR XS MAX,iPhoneMX,marmol soporte arcoiris sock sujetador tornasol galaxia marble negra blanca lila morada dama caballero niño niña mujer hombre love amor pop pareja novios,Case Protector Resistente,Goma Dura,NA
16, Funda Uso Rudo Antigolpes Camuflaje iPhone 5 6s 7 7+ 8 8+ X Xs Max Xr ,219,NA,"
			
				Nuevo
			
			
				
					 - 
				
				332
				vendidos
			
		",(49 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1217
		
		 sin intereses
		
	

	
		",17,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,12,https://perfil.mercadolibre.com.mx/NETONBOX,https://articulo.mercadolibre.com.mx/MLM-650104729-funda-uso-rudo-antigolpes-camuflaje-iphone-5-6s-7-7-8-8-x-xs-max-xr-_JM?searchVariation=34880612172,9,3,0,0,0,#650104729,Apple,iPhone X / 7 / 7 Plus / 8 / 8 Plus / 6 /6s / 6 Plus / 5 / 5s / SE,NETONBOX,Militar Camuflado,Uso Rudo Antigolpes Flexble y Rigida,Plástico,NETONBOX
17, Funda Universal Para Ejercicio Brazo Deportivo Correr Gym iPhone Galaxy Huawei Xiaomi Redmi Lg Moto Samsung Xperia Htc ,200,NA,"
			
				Nuevo
			
			
				
					 - 
				
				639
				vendidos
			
		",(150 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1111
		
		 sin intereses
		
	

	
		",11,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,15,https://perfil.mercadolibre.com.mx/IPHONE+MX,https://articulo.mercadolibre.com.mx/MLM-641222385-funda-universal-para-ejercicio-brazo-deportivo-correr-gym-iphone-galaxy-huawei-xiaomi-redmi-lg-moto-samsung-xperia-htc-_JM?searchVariation=33938134997,8,5,1,1,0,#641222385,Apple,iPhone 4 5 5S SE 6S 5C 6 7 8 Plus X XR XS Max Galaxy S2 S3 S4 S5 S6 S7 Edge S8 Plus S9 Note 2 3 4 5 6 7 8 9 J1 J2 J3 J4 J5 J6 J7 J8 J9 A1 A2 A3 A4 A5 A6 A7 A8 A9 2016 2017 2018 Grand Prime Moto G G2 G3 G4 G5 Stylus LG PRO LITE HUAWEI P20 MATE 20 PRO S10 +,iPhoneMX,GYM Brazalete correr deportes bici bicicleta maraton 21k 42k 10k 5k ejercicio pesas musica banda sport gym atleta velcro para celular universal gimnasio mp3 cel deporte extremo porta deportivo lote mayoreo negocio hombre mujer dama caballero prime y9 2019,bumper case protector funda,elastico con plastico neopreno y velcro,NA
18, Case Airbag Espejo Para iPhone Anti Caida Goma Gruesa Esquinas Reforzada Dama Hombre Mujer Acrigel Rigida Uso Rudo Funda ,250,NA,"
			
				Nuevo
			
			
				
					 - 
				
				460
				vendidos
			
		",(39 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1389
		
		 sin intereses
		
	

	
		",89,NA,Llega gratis mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,16,https://perfil.mercadolibre.com.mx/IPHONE+MX,https://articulo.mercadolibre.com.mx/MLM-664085234-case-airbag-espejo-para-iphone-anti-caida-goma-gruesa-esquinas-reforzada-dama-hombre-mujer-acrigel-rigida-uso-rudo-funda-_JM?searchVariation=32842632270,12,1,1,1,1,#664085234,Apple,iPhone 6 6s 7 8 Plus X XR XS Max,IphoneMx,Case Espejo Anti Caidas air bag esquinas reforzadas anti crack shock proof shockproof air bag bolsas de aire anti estrellado resistente uso rudo duro fuerte caballero hombre mujer dama transparente niña,Case Protector Bumper Funda,Goma Dura Flexible,NA
19, Funda Para iPhone Airbag Goma Gruesa Esquinas Reforzadas Anti Golpe Caida Uso Rudo Resistente Dama Hombre Caballero Case ,70,NA,"
			
				Nuevo
			
			
				
					 - 
				
				514
				vendidos
			
		",(289 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 389
		
		 sin intereses
		
	

	
		",89,NA,Llega mañana,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,7,https://perfil.mercadolibre.com.mx/IPHONE+MX,https://articulo.mercadolibre.com.mx/MLM-669799152-funda-para-iphone-airbag-goma-gruesa-esquinas-reforzadas-anti-golpe-caida-uso-rudo-resistente-dama-hombre-caballero-case-_JM?searchVariation=34061862486,5,1,1,0,0,#669799152,iPhone,iPhone 5 / 5S / SE / 5C / 6 / 6S / 6 Plus / 6S Plus / 7 / 8 / 7 Plus / 8 Plus / X / XS / XR / XS MAX,IphoneMty,Anti Crack Caidas Air Bag Esquinas Reforzadas Goma Dura Antishock Shock en goma Clear Air Choque Golpe Airbag Lote Mayoreo Negocio Venta Hombre Caballero Dama Mujer Remate Promocion TPU Cristalina Uso Rudo Duro Dura Flexible,Case Bumper protector Funda,GOMA Dura Flexible,NA
20," Funda Case De Moda iPhone 8, 8 +, 7 7 Plus, 6s, 6s+ X ",49,NA,"
			
				Nuevo
			
			
				
					 - 
				
				445
				vendidos
			
		",(1301 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 272
		
		 sin intereses
		
	

	
		",72,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,27,https://perfil.mercadolibre.com.mx/PROSU+ELECTRONICOS,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=%2FPnGMsaiOCpot5M2%2FgLpLLi1k%2FdL8xJ%2Bdcv0il0VKVssLrFlAXCDdCwY%2FgLjukJ3N6Phz8phfGXEJaTA0tbQf%2F%2Fyw%2FsWwuUeJWEG6VLMKXCUd%2FvLYaEyeqp89eNLQWyRBhap4isP425t0YkfShmgbnboFTLz84dlYfogghshEkGd6yiEWDoU0uB%2F0tDpnaz5uttI591%2F2DRJmb29TlRJSMR7CeFZKCGsA36pBDATc1YwqjkN5QfYGM1ZVvX7JU6RQLyl0Pn%2BCiZmKeOUzYvjGCD6ondcHA8Yvw3DxXFUXlP%2FLhOZKejxytFtHM7uuLj0s9W0AnA4yAiYgzU8hbg38MNknwn2JsuuPuMHb0oqvHpAPU8F3Nzi3aVBgONv3FFxBoitcE56C5vu58%2Fh8aWmPtdLFi3l0CoQHd1hmF8baYjiE5S3OzrJm0XwYhQaZTRaptMb%2FaJQyqzbcPMbHl7wE24iq2ZgJpS6Btaawr1UwbpcJsBlPkumOQ1UkcC6TcP0vdHVkPBSiDSvarjyKN8Nda9uwNCvLDu0w8HTNDVPO%2Ftt5Zddawgda0dyoL2eJM%2FvTsqFQ1THs%2F6bG88cU2QGVIHTbtXOcn%2F0DxKAPj7eu%2BwoydryC9bjZgwXpDkGGH2zG9B%2B100P0l548FdEwX%2F5JBtx5aUysjYysQp%2FwoRYYViwqPmMiPsHDk1j89iob63C%2Ft20xHqN93da8FGQI8n8aLWRCW1Xk4qMtlb4dCCVt8SfaGXJzIU36S6M2NLIvuH8fMlm6zF%2BTzCDmAceKxT0P1lc9LXwWAlPfNGN1jQ6ylKbl5GgDtBmvlf8vk1ZdSSLgo5bqV10oDeGaD5HHhiDyMksBj3rsFlfFZLKk6%2BlwoG0AntOXA0jT1H9XZpGHCkjIuRYHAMV%2Bgpd0xtBq%2BldspJ8aAn7oxdOvS3lnt6qAsxWotlPEOeGCtCoCP%2B%2BwdysD9HDWmBSmGbYLX0cLiozSAbAbRvrxfr3J7Y%2FbQjSXBLmPJkJnMHlWyaKkgV4ietrBS69%2Bz%2BXJXqxZZEhcNqhIUErTdPiwDv7C8J1xyn18Vwc%2BBr8eLwZhdZgP9%2BFpGExgHKllu8JRBGj%2F4oUmO9fkSIpEo0IX5I%2FXxQfSMA3ZApana3%2Ba9mihRtCY4PUtdThDLISqvVO%2F0zl%2BuMsVAGQ3HKPh7zbXhca%2BQjTCeUqLuA1qQvy%2FbphdTcjf%2BWYX1qIpJ%2B9%2BKkfS9lolppM49yIVUkALxVRom6EYEyC2ps82rBfwQBUoFA5SVsKczrciS2TOinYCe%2F9nGJbYf%2Fza7aEehd4YnZMc8DMJG9Tporhvb9Z52IAzYCKVwmg5V0MO78lhfv%2BoB2AvDpXrjAR5x6lLreTZ0ZyDNZxjA7fbU1iahzkcLe9LaAKzAusRoeM8nbvqhW%2BEtFbAJDv%2FHy9h21LgH2n8onpbzbkJFKW53Hti6zaYXFgnFdx74UD2pOUHHRHknt%2FsZpg7lUZs1ZU1kJNzeqBxmdnWKUkJkJBoVB9X25N2biHXt%2BeO8LiofCro3awaU%2BCM1F9mDXue6vweixXpGm%2Bgx6UaK6OmNH5uNkQA2ETAT5baXO1D%2FvLrK0%2Bkb0W%2FIEO7cXDBZHlGg4%2FFPakYAA4N093c%2FAcSoqjdvt2Bt9YbDSuAXwOYuEpjN8O28Ol2hlIrr1gJQEOxH44PfqCWF09vlKB9A%3D%3D,22,3,0,2,0,#607256963,Apple,IPHONE,s/n,s/n,Plastico,Silicona,s/n
