search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material,Cor
11, Capa Anti Impacto + Película Gel P iPhone 5 6 7 8 10 X Xs Xr ,54,NA,"
			
				Novo
			
			
				
					 - 
				
				337
				vendidos
			
		",(7578 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 550
		
		 sem juros
		
	

	
		",50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,10,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1213994623-capa-capinha-magnetica-luxo-iphone-7-8-plus-x-xs-xr-xs-max-_JM?searchVariation=38590025464,10,0,0,0,0,#1213994623,Apple,iphone,jk capas,Magnética,capa protetor,metal e vidro,NA
12, Capinha Capa Case Silicone iPhone 7 / 8 Lacrada Aveludada ,16,NA,"
			
				Novo
			
			
				
					 - 
				
				280
				vendidos
			
		",(20 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 563
		
		 sem juros
		
	

	
		",63,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,4,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1056485759-capa-anti-impacto-p-iphone-5-6-7-8-10-x-xs-xr-pel-gel-_JM?searchVariation=26828676463,4,0,0,0,0,#1056485759,Apple,Escolher no anúncio.,H+,TPU,capinha de silicone,Silicone,NA
13, Capa Case Capinha Silicone Aveludado iPhone 8 Plus Branco ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				130
				vendidos
			
		",(370 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,5,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165543047-capa-case-capinha-silicone-aveludado-iphone-8-preto-_JM,4,1,0,0,0,#1165543047,Apple,Iphone 8,Apple,iPhone 8,Silicone,Silicone,NA
14, Capinha iPhone 7 8 X Xr Xs Max Case Ultra-fina Transparente ,31,32,"
			
				Novo
			
			
				
					 - 
				
				119
				vendidos
			
		",(943 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 522
		
		 sem juros
		
	

	
		",22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=X6LeyIim6%2FffUjkcHIjOVPNG1hEBNMmVM%2BxoAeAotqq9GlnzS5N0m2pFb1TFbUs4sH0SkPICTrdVnRs9qtx0Or7v7SoO%2Ft90zNzWmYpj2OYn3cma56JVT3Cb2fjiUq92RuWjlyyDy8oIZe2WfaU09G%2F%2BSFviIOjuvw2NJbMzbYBUeW0YGrmBqK1vREHwHcaqkiUuzkH9csv7py%2FHo0jMeiYk0viJoexCyCxeunstnBv1meHhncQOiOoB3m4LRLwUcEmVrmMX1NEBgCkmB4h8STQUQeasJUD%2Fl9f%2B3mbn1UZUtQ4QNKuC6tJN5YLvTjVD5%2B%2FxZx8AKfO9EKl2hzhIx98HMnR7Kn6V9r82t4lBhs00whTfGnM2dnZI3rVELwnwhmWiStwR5qO0PgqtUgvsQuk5Rx3IEZdxtmeo%2B6cC6ka1Xpmhri759MxaMaYyRrbjCywgKgfCAcEpow0y8SdvsLRlb3F6mMerdVyQBtkRy27VFQRiELak0rUvN0uWgzl6x07l0Rj%2BuPnDHtTbhkC9lzwUh3aRl1EJqJk1lYCrCjTLR5g17nUK7%2F3BnXruUiCRjLOBtdjS9pse5k0ePD3wS2LwWd6mXruVnVRNx9dC5qoHaqnA9jhONIcYNDYFtuuqyNTm3Lr7lhcRwoW6sowcFO8p7RydeFys07yB1IW7iL7UaWbjwCCyB72Peqo32ZNGLrAM1ISqn%2ByzemgqF0HPmvU9YriTeB8sxL1kRzaptKNvApLYDPmhzo7EhCgl4aiBCM%2BRivPQM2L1Zsy3wEhNdStvCU%2F74CGoMdqtPe%2FWtHD78d9rgnRoXEFABLM18X13L8mP9pK2duBlX0Lz1LTrbqQmqxNFr%2BZNjzDEdrHhnIVO%2Bpkx6JBrkTGNHL%2B59HaPrVruXHeZ9aHt%2FgiMx0fTBMfXQ3bK%2BmPjWgkVp%2B2YCy8IOx%2FDoT2MuRGke%2FFt3K1Yv3ebgISRvGUWoS1Mr0QSV6IsT1NXUdjrGXy%2FK%2FlmjDu6GXzvmME%2ByMIkHWGFEBR3ANDenS0ktK6oh7HGfSkEPVRKl5bmYoQ6%2FGxEtxv0MdusVvmf68lyQJJIbOF%2BMCBUv%2B28JwcOArLeBM7qJS6eUjmoNn83FDip6XG4fGEYF3XoFPd3mSC2qjG145i2jWTZ%2Fm1tH%2F3Sd8tKP1Wvi9yan0o5zQbcfr%2FwIwguifVBB%2BQloapeGhCX0srBDz%2BhtZSxN9yCHLWq6ilkjpQ1m9GhR8HWYv5EXjP95zMMIU8S9PNoraCBTKVdM5Mg157rp2oLHeRJxL4caPjBA50zKme%2FTR%2F5gIkdXkj0fXdLQ1F30M3Ix9anD35CqAwmKbPZVWDXlHM7uB7cmq0aZgCSa1lGUSfcdQLPGNvIUADsjAC4fVrL5ybqH9NSf%2BpJxLsDZ3BLTEpTQv62%2B7lzZ6evtEOHsiDRt053HPvi8Fnghap35%2Bilk0B3eWWyTFbCyrdcrSJwHlVzizueHhkckPYLMIRAvpc3%2B%2FMxlu8eiw02Lyahd06Mgp%2FK5Mo843Iak93Qx%2FJfqBbbrZ1Hdb3Zzy4pp1hY4tRKHRanf%2BwybWww3ZVbiISaXZ9LbXXTBbJrI%2BVE,NA,NA,NA,NA,NA,#1246926811,Apple,iphone7 iphone 8,Apple,iPhone,Apple Original,Silicone- Aveludada,NA
15, Capa Capinha Anti Impacto 4em1 iPhone 6 7 8 Plus Xr X Xs Max ,79,NA,"
			
				Novo
			
			
				
					 - 
				
				428
				vendidos
			
		",(85 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 667
		
		 sem juros
		
	

	
		",67,NA,Chegará hoje,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,10,https://perfil.mercadolivre.com.br/EXTREME.DEAL,https://produto.mercadolivre.com.br/MLB-684436481-capa-capinha-case-a-prova-de-agua-areia-iphone-6-7-8-x-plus-_JM?searchVariation=23382066519,7,1,0,1,1,#684436481,Apple,Iphone 6 6s 7 7 Plus,Extreme.Deal,A prova de Agua,A prova de Agua,Silicone,NA
16, Capa Anti Impacto P iPhone 6 7 8 10 X Xs Xr + Película Vidro ,19,NA,"
			
				Novo
			
			
				
					 - 
				
				679
				vendidos
			
		",(942 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 666
		
		 sem juros
		
	

	
		",66,NA,Envio para todo o país,NA,NA,4.1,28,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-709855452-capinha-case-capa-iphone-4-5-5s-se-6-6s-7-8-7-plus-coracoes-_JM?searchVariation=20025292856,18,3,2,2,3,#709855452,Apple,Iphone,Marketmix1,Silicone,Silicone,Silicone,NA
17, Capinha Case Ultra-fina Transp Tpu iPhone 6 7 8 Plus X Xr ,34,NA,"
			
				Novo
			
			
				
					 - 
				
				137
				vendidos
			
		",(497 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 583
		
		 sem juros
		
	

	
		",83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/AJCAPA,https://produto.mercadolivre.com.br/MLB-1234100623-capinha-maxima-proteco-3-em-1-iphone-55sse678plus-_JM?searchVariation=40983956304,NA,NA,NA,NA,NA,#1234100623,Apple,Iphone 5_Se_6_6+_7_7+_8_8+,ADS,Capa Fina 3 em 1,Case cabido,TPU/Policarbonato,NA
18, Capinha Anti Impacto iPhone 6 7 8 Plus X 10 Xs Xr Xs Max ,34,NA,"
			
				Novo
			
			
				
					 - 
				
				323
				vendidos
			
		",(460 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 582
		
		 sem juros
		
	

	
		",82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.8,16,https://perfil.mercadolivre.com.br/AQUITEMDETUDO16,https://produto.mercadolivre.com.br/MLB-835972839-capa-capinha-case-rosa-de-iphone-7-feminina-_JM?searchVariation=25908148604,10,1,1,0,4,#835972839,Apple,7,Apple,"7""",Silicone,Silicone,NA
19, Capinha Silicone Aveludado iPhone 8 Plus Amarelo ,57,NA,"
			
				Novo
			
			
				
					 - 
				
				593
				vendidos
			
		",(1276 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.9,25,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-687097200-capa-capinha-case-magnetica-iphone-6-7-8-7-plus-8-plus-x-xs-_JM?searchVariation=27812486572,14,3,3,2,3,#687097200,Apple,Iphone,Marketmix1,Magnetica,Silicone,Emborrachada,NA
20, Capa Capinha Ultra Fina Fosca iPhone 6s Plus 7 8 Plus Novo ,13,NA,"
			
				Novo
			
			
				
					 - 
				
				2
				vendidos
			
		",(86 disponíveis),"
	
		
			
		
		2x 
		
			
				R$ 733
		
		 sem juros
		
	

	
		",33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/HEBIN+SUN,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=%2FSewnkNuDUDvLSn6GzqI5OOSULbleLYOc5RH%2Bdf0Ugfv%2FhvX3hHPDJ5%2Bx8oTTMI7%2FsCo%2FoBPhu3NUUq%2BiJFn7nS%2BTogWM0bOPg7sRZBRnoMq5NsQzuIrzF7LG3NJhaxo45Z2zK7KLCN7e1oJIUcbBnQ2t78j91bmVXtG9VwwzLQ3d2hetPM1R0sIrS%2B%2BM6BFul7RaGBBLq5nCI9hOdNEpG7jbaDNk5Rw4o7402Dmx5FT5UktdiCObUJK%2BTi0NRljERZS5%2BKlUhwD9PFSqOON1yB2EvB2SEwEhLFg4fcxfXR3ZrLSj4G9VrfuEiWi4hIfwS6L7hu%2BOts3A6G3usrj%2BzFF9VUIXfChzCqb03dCPx4ipAL2lXWZ%2F6BUeDlzj%2F1JMrtIs%2BT4%2FDGczHYiRhcPUJYqIyw7U5PcnHvPhu1XicFY7pLg%2BPzfNS%2F%2FUH%2FDzuJMRoksyrPYpitp0Npx8ghk9aPLZN%2BIyOetbLZwDs%2Fb%2FSuXwqARumsj1E1amsSFgLpkqERLSW8uqjiyvV9EPUONossMzF22iyWuJaEb3I%2BZw5AXxPM2oNse7hzEs2km7IwnhIKDBcC41dS81fDvhsIha6X8dV%2FYYFH%2B9pgErZ7YQ%2FwLuZYeeZCQBZqZuQ58iXRql%2FYzJFN7bjEyXaW1OqkdKlitgZdEj6lnKUTxGbRwLQClgkdtFYCA%2BkZ72yFE%2B2kccctgkcMgzARs%2BFOgaFbGqIYxyjq%2FqfTuvDZfIJd3KNswMuBUL8J9NEwLboAAlNBJHtnEgmc%2FKPVCM42XlCaCMx%2Fp98R3AzOVXBQW9FlC%2BzMurPIdS7OfmYP%2Fc1Oac4bp71bbEqIemmHNAdCwn4u4cexUtib8oEXuWYWZQ4Q%2Bbldm%2BQafX6j%2B86hWk5OwVH4YC0KSuY%2FU9GUPp4bL0r0e%2BnyAXkiRZlc0JD5f5BT3o1EG8Iki%2FicR%2Bg4%2Fa0ra9zUP3rnx3sOzdhBzvj4%2Fo9D2zWV0AAa8sPVOG9jM2CUmh4voex6hx2CaQqmBNt0MjyLdz0Q7TSKr5Ex8qnCY48bloxdhH36Bz0cW%2FxEQ680%2F2X3%2Fqy5OWg8Kade7i08RpPG8XuGVR6bA5i5PLlCxP6mkBUXr1uTg%2BrSWcKsq%2BpecVhRmW4eiufVx%2Beej16AAk500uh6c1tDwquhDw59hTHJwDzoPGAuXfiGxTR%2BZwFhRP67uUoBbeu%2FVddkQ8Ddi1m5d7N0F0jVW87IO5DahDQIAvW%2FFYykbNwFH8YdT%2FnQdTIT8uflvKJfQ2UeNCLo6BMxsPQiGF44CZ7rWQhLuBDye7Cf83VP7GdQ3JM05Ups%2BXuzXV3ypoD9rRS45A9%2FECpIISVlGuF39tJkU2r9bY8USxX4zIvTZE3JpJIi8lNTbPbNTm8dspuSZb2oAP5ZuHlpalexbo%2B1%2F3oLzfdkWJJPu76Ac7OFqI1Nx5DpqBJfnmOja8zNRvU9iF5lxhAaN7axGHX%2FfBPRsCZy%2B%2BUlLBalr%2BGy5wzN5Pk4dGIsQugR54C6GQ6yQARY8iGpe5qJE%2BFcuTO%2F6YCRgfVRJbgEXIl%2FdSFRXrppQDllfBxE%2Fu6F%2BCWwAIDbVrZexdiQur1nkxA%3D%3D,NA,NA,NA,NA,NA,#1279006377,Apple,6 7 8Plus X Xs Xr XsMax,XHFilm,Anti Impacto,Anti Impacto,Silicone,NA
21, Capinha Silicone Aveludado iPhone 8 Plus Rosa ,31,32,"
			
				Novo
			
			
				
					 - 
				
				177
				vendidos
			
		",(898 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 522
		
		 sem juros
		
	

	
		",22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://produto.mercadolivre.com.br/MLB-1246923437-capinha-capa-case-silicone-iphone-7-plus-8-plus-lacrada-_JM,NA,NA,NA,NA,NA,#1246923437,Apple,iphone7 plus  iphone 8 plus,Apple,iPhone,Apple Original,Silicone- Aveludada,NA
22, Capa Capinha Silicone Ultra Slim Fosca iPhone 7 Plus 8 Plus ,54,NA,"
			
				Novo
			
			
				
					 - 
				
				196
				vendidos
			
		",(7651 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 550
		
		 sem juros
		
	

	
		",50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,6,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1213999114-capa-capinha-magnetica-premium-iphone-7-8-plus-x-xs-xr-xsmax-_JM?searchVariation=37715721002,3,0,1,2,0,#1213999114,Apple,iphone,jk capas,Magnética,capa protetor,metal e vidro,NA
23, Capa Case Capinha Silicone Aveludado iPhone 8 Plus Preto ,17,NA,"
			
				Novo
			
			
				
					 - 
				
				1170
				vendidos
			
		",(817 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 637
		
		 sem juros
		
	

	
		",37,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,33,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-689234987-capinha-anti-queda-silicone-iphone-x-xs-xr-max-5-se-6s-7-8-p-_JM?searchVariation=21674208434,25,4,2,1,1,#689234987,Apple,Iphone,Marketmix1,Silicone,Anti impacto,Silicone,NA
24, Capinha Casca De Ovo Ultra Fina iPhone 5 6 7 8 Plus +p Vidro ,7,NA,"
			
				Novo
			
			
				
					 - 
				
				72
				vendidos
			
		",(9 disponíveis),"
	
		
			
		
		1x 
		
			
				R$ 799
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1222747558-capa-capinha-anti-impacto-iphone-5-6-6s-7-8-plus-x-xs-max-xr-_JM?searchVariation=36243911212,NA,NA,NA,NA,NA,#1222747558,iPhone,Escolher no anúncio.,HR,TPU,Capinha,Silicone,NA
25, Capa Capinha Magnetica Luxo iPhone 7 8 Plus X Xs Xr Xs Max ,16,NA,"
			
				Novo
			
			
				
					 - 
				
				79
				vendidos
			
		",(428 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 599
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAISVARIEDADESHOP,https://produto.mercadolivre.com.br/MLB-1157073729-capinha-anti-queda-silicone-resistent-iphone-xs-7-8-plus-xr-_JM?searchVariation=31302197427,NA,NA,NA,NA,NA,#1157073729,Apple,iPhone 7 8 X XR XS XS Max,MAISVARIEDADESHOP,Anti Impacto,Anti Shock,Silicone,NA
26, Capinha Com Foto Personalizada iPhone 8 Plus ,6,NA,"
			
				Novo
			
			
				
					 - 
				
				251
				vendidos
			
		",(4 disponíveis),"
	
		
			
		
		1x 
		
			
				R$ 699
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,6,https://perfil.mercadolivre.com.br/FULLCELL_ML,https://produto.mercadolivre.com.br/MLB-1137858506-capinha-capa-anti-impacto-iphone-5-5s-se-6-6s-7-8-plus-x-10-_JM?searchVariation=30114741385,4,2,0,0,0,#1137858506,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone,NA
