search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material,Fabricante
93, Funda Ultra Slim Silicon iPhone 5 6 7 8 | Plus X Xr Xs Max ,189,NA,85,109,18 meses,10.50,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/ACCESORIOS-YM,https://articulo.mercadolibre.com.mx/MLM-670214624-funda-ultra-slim-silicon-iphone-5-6-7-8-plus-x-xr-xs-max-_JM?searchVariation=34133668978,1,0,0,0,0,#670214624,Apple,iPhone 5/6s/7/8/ X/ Xs /Xr / Xs Max,Genérico,Ultra Slim,Protector,TPU/Policarbonato,NA
94, Funda Para iPhone 7 iPhone 8 Magnetica Protector De Aluminio ,299,NA,94,8,18 meses,16.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,5,https://perfil.mercadolibre.com.mx/TECNO+INSIDE,https://articulo.mercadolibre.com.mx/MLM-644261334-funda-para-iphone-7-iphone-8-magnetica-protector-de-aluminio-_JM?searchVariation=27860858129,3,2,0,0,0,#644261334,Apple,iphone 6 6s,alta calidad,aluminio magnetico,aluminio iman,Aluminio,OEM
95, Funda Cromo Kingdom Para iPhone 8 | 7 | X | Xs | Xr | Xs Max ,149,NA,10,2,18 meses,8.28,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/BRANDTRENDY,https://articulo.mercadolibre.com.mx/MLM-656484591-funda-cromo-kingdom-para-iphone-8-7-x-xs-xr-xs-max-_JM?searchVariation=30917741422,NA,NA,NA,NA,NA,#656484591,Apple,iPhone 8 | 7 | X | Xs | Xr | Xs Max,USAMS/BRANDTRENDY,Kingdom,Cubierta,TPU,USAMS
96, Funda Clear Cover Para Apple iPhone 8 Plus Ultra Slip ,60,88,24,10,18 meses,3.38,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/DSHOPMEXICO,https://articulo.mercadolibre.com.mx/MLM-565957486-funda-clear-cover-para-apple-iphone-8-plus-ultra-slip-_JM?searchVariation=32464984469,1,0,0,0,0,#565957486,Apple,iPhone 7 Plus,OEM,Clear Cover,Funda,Plástico,OEM
97, Funda Case iPhone 6 7 8 Plus Full Body Anti Polvo ,69,NA,639,294,18 meses,3.83,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,3.6,29,https://perfil.mercadolibre.com.mx/LATINOAMERICANAVENTASDF,https://articulo.mercadolibre.com.mx/MLM-594929560-funda-case-iphone-6-7-8-plus-full-body-anti-polvo-_JM,12,4,6,2,5,#594929560,Apple,Iphone 8,Axe,iPhone 7 Plus,FULLBODY,Plástico,Apple
98, Funda Y Cartera Caseme 006 iPhone 7 iPhone 8 ( 4.7 Inch) ,399,NA,22,2,18 meses,22.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/VANGUARDIAIMPORTS,https://articulo.mercadolibre.com.mx/MLM-571798513-funda-y-cartera-caseme-006-iphone-7-iphone-8-47-inch-_JM?searchVariation=17543081867,1,0,0,0,0,#571798513,Apple,iPhone 7/ iphone 8 (4.7 pulgadas),CASEME,006,Flip Cover,Tela,CASEME
99, Funda iPhone 7 Plus 8 Plus Griffin Survivor Extreme Mica Cli ,799,NA,5,3,18 meses,44.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETLAND.GDL,https://articulo.mercadolibre.com.mx/MLM-683268066-funda-iphone-7-plus-8-plus-griffin-survivor-extreme-mica-cli-_JM?searchVariation=37285989770,NA,NA,NA,NA,NA,#683268066,Apple,Iphone 8 plus 7 plus,Griffin,Extreme,Uso Rudo Clip,TPU/Policarbonato,NA
100, Funda Amira iPhone 8 Plus I8+ iPhone 7+ 7 Plus Uso Rudo ,749,NA,37,2,18 meses,41.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,3,https://perfil.mercadolibre.com.mx/VANGUARDIAIMPORTS,https://articulo.mercadolibre.com.mx/MLM-597726368-funda-amira-iphone-8-plus-i8-iphone-7-7-plus-uso-rudo-_JM?searchVariation=26917431169,2,0,1,0,0,#597726368,Apple,IPHONE 7+ (IPHONE 7 PLUS) IPHONE 8+ (8 PLUS),R-JUST,Amira,NA,Aluminio,R-JUST
101, Funda Protector Otterbox Survivor iPhone 6 7 8 Plus Uso Rudo ,259,NA,64,261,18 meses,14.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/ISTOREGDLISTOREGDL,https://articulo.mercadolibre.com.mx/MLM-644775896-funda-protector-otterbox-survivor-iphone-6-7-8-plus-uso-rudo-_JM?searchVariation=39547379512,NA,NA,NA,NA,NA,#644775896,Apple,IPHONE 6 PLUS / 6S PLUS,Genérico,CASE IPHONE 6 PLUS / 6 PLUS,USO RUDO,Plástico,NA
102, Funda iPhone 8/ 7 Ultra Hybrid 2 Spigen Crystal Clear Tpu ,399,NA,20,5,18 meses,22.17,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/DENZARNET,https://articulo.mercadolibre.com.mx/MLM-550564187-funda-iphone-8-7-ultra-hybrid-2-spigen-crystal-clear-tpu-_JM,1,0,0,0,0,#550564187,Apple,"Iphone 8,7",Spigen,Ultra Hybrid 2,Tpu,Silicona,Spigen
103, Funda iPhone 7 / 8 Tarjetero Uso Rudo Magnetico Táctica ,199,NA,8,2,18 meses,11.06,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/SHOPEAME,https://articulo.mercadolibre.com.mx/MLM-646533373-funda-iphone-7-8-tarjetero-uso-rudo-magnetico-tactica-_JM?searchVariation=28446411989,NA,NA,NA,NA,NA,#646533373,Apple,IPHONE 7 / IPHONE 8,Shopeame,SWAT CASE,Rugerizada,Plástico,Shopeame
104, Funda Y Cartera Caseme Q Series iPhone 7 iPhone 8 Piel Pu ,589,NA,34,1,18 meses,32.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/VANGUARDIAIMPORTS,https://articulo.mercadolibre.com.mx/MLM-621196928-funda-y-cartera-caseme-q-series-iphone-7-iphone-8-piel-pu-_JM?searchVariation=26705719979,NA,NA,NA,NA,NA,#621196928,Apple,Iphone 7/ 8,CASEME,Q-Series,Flip Cover,Piel Imitación,CASEME
105, Case Funda Para iPhone Tipo Gucci Envio Gratis Para iPhone ,300,NA,22,73,18 meses,16.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/VENKSR,https://articulo.mercadolibre.com.mx/MLM-637173798-case-funda-para-iphone-tipo-gucci-envio-gratis-para-iphone-_JM,NA,NA,NA,NA,NA,#637173798,Apple,IPHONE,Gmm,GUCCI,CASE PROTECTOR,Silicona,GMM
106, Funda Case Brillos iPhone Xs Max / Xr / 8 Plus / 7 Plus Bk ,399,NA,25,2,18 meses,22.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-576853942-funda-case-brillos-iphone-xs-max-xr-8-plus-7-plus-bk-_JM?searchVariation=28516187233,2,0,0,0,0,#576853942,Apple,iPhone 7 Plus / iPhone 8 Plus,iDENMEX,iPhone 7 Plus - Carcasa Diamante - Negro,uso rudo,PEDRERÍA DE FANTASIA TIPO DIAMANTE,IDENMEX
107," Funda Cerdito iPhone 5, 6, 7, 8, Xs, Xr, Xs Max, 6 7 8 Plus ",219,NA,134,1083,12 meses,21.64,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,15,https://perfil.mercadolibre.com.mx/K-SES,https://articulo.mercadolibre.com.mx/MLM-568779544-funda-cerdito-iphone-5-6-7-8-xs-xr-xs-max-6-7-8-plus-_JM?searchVariation=33363574756,11,3,0,0,1,#568779544,Apple,"Iphone 5, IPhone 6, 7, 8, X, Xs, Xr, Xs Max, 6 Plus, 7 Plus, 8 Plus",Unknow,Cerdito,Slim,Goma,NA
108, Funda Case Brillos iPhone 6 / iPhone 7 / iPhone 8 Rose Gold ,399,NA,41,NA,18 meses,22.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,4,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-576856331-funda-case-brillos-iphone-6-iphone-7-iphone-8-rose-gold-_JM,4,0,0,0,0,#576856331,Apple,iPhone 7,iDENMEX,iPhone 7 - Carcasa Diamante - Rose Gold,uso rudo,PEDRERÍA DE FANTASIA TIPO DIAMANTE,IDENMEX
109, Funda iPhone 8 Plus - 7 Plus Lifeproof Fré Original Vs Agua ,"1,649",NA,19,2,18 meses,91.67,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/GADGETLAND.GDL,https://articulo.mercadolibre.com.mx/MLM-566791050-funda-iphone-8-plus-7-plus-lifeproof-fre-original-vs-agua-_JM?searchVariation=26940591628,1,0,0,0,0,#566791050,Apple,iPhone 8 Plus,LifeProof,Fre,Sumergible,Plástico,LifeProof
110, Funda Y Cartera Whatif iPhone 7 iPhone 8 Pu Escribe Diseña ,379,NA,15,2,18 meses,21.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/VANGUARDIAIMPORTS,https://articulo.mercadolibre.com.mx/MLM-621430199-funda-y-cartera-whatif-iphone-7-iphone-8-pu-escribe-disena-_JM?searchVariation=26732420872,2,0,0,0,0,#621430199,Apple,Iphone 7 / 8 IPHONE 7/ 8 NORMAL,WHATIF,002,Flip Cover,Piel,CASEME
111, Funda iPhone 7 Plus 8 Plus Iblason Waterproof Agua Sumergibl ,749,NA,149,2,18 meses,41.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.4,13,https://perfil.mercadolibre.com.mx/GADGETLAND.GDL,https://articulo.mercadolibre.com.mx/MLM-571494460-funda-iphone-7-plus-8-plus-iblason-waterproof-agua-sumergibl-_JM?searchVariation=23665680393,10,1,0,1,1,#571494460,Apple,iPhone 8 Plus,i-Blason,Waterproof AEGIS,Sumergible Agua,Plástico,i-Blason
112, Funda Bumper Case Aluminio Magnetica iPhone 8 Plus Xs Max Xr ,249,549,326,31,18 meses,13.83,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,12,https://perfil.mercadolibre.com.mx/EGOTRADINGSADECV,https://articulo.mercadolibre.com.mx/MLM-626163534-funda-bumper-case-aluminio-magnetica-iphone-8-plus-xs-max-xr-_JM,8,3,1,0,0,#626163534,Apple,iPhone X,Luphie,LFIxM,Bumper,Aluminio,LUPHIE
113, Funda iPhone 7 8 Griffin Survivor Extreme Rudo Mica Clip ,799,NA,3,4,18 meses,44.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/GADGETLAND.GDL,https://articulo.mercadolibre.com.mx/MLM-684538010-funda-iphone-7-8-griffin-survivor-extreme-rudo-mica-clip-_JM?searchVariation=37657328669,NA,NA,NA,NA,NA,#684538010,Apple,Iphone 8 7,Griffin,Extreme,Uso Rudo Clip,TPU/Policarbonato,NA
114, Funda Apple iPhone 8 - Nillkin Magic Case Magnética ,299,NA,57,5,12 meses,29.54,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/DEWESI_OFICIALES?brandId=938,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=RIRRlW0UGcbi1U2rLBrP8HHjDAc8eaVv2d9Z%2BdEWo8zT8mmMIo214OX2pYiGTShBmn1zN%2Brq5n3Iz6srDQFjWsukYVxFP9fk3UrNAVPsd2Ivz43vz2ms8slTiBggOPo6JuuNR3grQppMQG4nKPZVjLjrrWU1cJW6zGzqIZggVTiriMU3VeM38KCc6lWvyb%2BU0pboT8AhBbhRIwabLlk9OOlsoDwuRhjI1fX5HwcNvZYWlxNSHll4ryfpma4AWWpnCVySWUT9SICneenk3jOyzA2KZpyD4l9uzb3NHVDANN9f5a4CNK7c%2FkeQZSbHXTlF7CxdJMDzqCnEjnEtR1ZUTXInnFEmb%2BweCzal3B1KhUZ0Igq%2BlKqQ7SMrOTU34soBUVop7NVhBVIV3Q1ulxGguuq0a4kv2dgyPnl0kbTx35iJn1sPgdsDC91AqgcQapo1llf2NqgJyU9raZrjMx16KU5OhdpUQrGBSi5t%2F%2Fnh9iz6GG%2BCXLwC1VTAzd7g0J35b6d7RH2lGGEd9Md0CDNi5FeVHG0BxKVJ0vrlRkg5IRSWm%2BrHtFhHuGecZlpiAJMH4dk8VaDED9ExjXYMYACx1NPIUeU1I4edZFQTd3n3J2VgSeCp%2BzsNqKjCGy5K2OKsD8B40NnwPbN%2B4qiXWZceFqJlJFQBMIpyJIKm7nvHk8QivNgltlPukmzU94FWmF%2FZCedeAPq1rnFGEQbD2lYbyxGXWWVJ8zo%2FScf2JCn4%2Fthdt4yXjbZ0V0g00TMnxw%2BfDvjv04GjQmfvL%2FtYZCoZQPvtN2g5jUBmEaJQU0i%2F39kYXwAzo6kAlDTRLmbXoqgLtRasftSMIHeeTnhU%2BuE9L7ZH9cMNd5DbIj87Y3Eab%2B4PVpwVcRRLnG4PlR4u1ntZPSy2YOfUlYQ6%2BTPyqXIPN4FId8e0Dreg4aZjwVXxw90Q5VlcWJFOCgGklYC%2B8Up0mug9QptuWtgvWGeBv153n%2FI4Od5mI5dj2lTuz1d11Ysqk8nMgEzmo%2FTDMdeqp2gRUPSFAhcjbJNL3XrQ86RWAUj03TRFN%2B95iFhIN%2BO%2FLZqd%2Bg%2B%2BToEhs8PeZCa8jj4CREUKePjk%2Btht8dC4fRwtJKmyxG4vVz96dFwzIUGAhGZ5fZbOQWn9q%2FsOy7O6GZfzmIn0o4X7o2hCtInJzP%2BeoIZgOJuuZ1k7iv%2F5NJ64%2BZCpsXJpv9K99ZItoM18spwuwuBxG3NJ47r6rvVL91zvxiT95lwXzxFsliE3JVNPK3Mrvj1MA7AA92Dggxy582qN03uhNwwE92dFGY95Cu%2FmrspISDptTUITHHUEOIzg4lFL%2BDY2Xd2n0VWA0yLiw7e%2BysQwHIu9nSAPAumuMT2o6OXUewq3zKuESYNKcpE5HE1asROWxpN3mJ6bvc0KgxcPnKVFZVUoNIzfRIXhZRqteCFjPSp9iJGASxUtzbPVFD69jhJOw5bBBMeaaH%2BQ9BJsrMEaJwVvpfQjZJU6FoD9P4O6cFeU3XEa4bKsawz5GW0N2cdfqfCq2NxcguyewVyjbQEEDCaoQN8BJ5w8FFPblktnbc%2B5BJzh1oJXKI9x7%2FJEX8QpnbYzCjKHfiRwQNIw1XE8tMbnwwzkLVtn7QXsqYIwIAh9dwt%2FIyewgD%2FDcsHUmC6QNrRCku%2FwXVTQQuTsASqfyY4Ik2V9lCPWQKrLlTWF4KDXsTr31zoF6i%2F4LphMYInW8kkZ6ngZkM0njmMDNaaGLrBQGfD%2FNyQhXM24SqwW694al95qSjr86pqZRbJJwawarpY6GDR8yzhrRt8V8oQ1Reois74%2Fejp9I%2BAzZ7Qkm5Wr%2BCGsqFAls0Djin6RDctsrBg%3D,2,0,0,0,0,#592289250,Apple,iPhone 7,Nillkin,Fusion,Rigida,Plástico,Nillkin
115, Funda Protectora Premium Para iPhone 6 | 7 | 8 | Plus | X Xs ,149,NA,50,7,12 meses,14.72,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/TKPARTES,https://articulo.mercadolibre.com.mx/MLM-643202596-funda-protectora-premium-para-iphone-6-7-8-plus-x-xs-_JM?searchVariation=27633457683,1,0,0,0,0,#643202596,Apple,"IPHONE X, 7, IPHONE 7 PLUS, IPHONE 6, 6 PLUS,  6S, 6S PLUS",SN,nb-101,FUNDA PU,Plástico,S/N
116, Funda Bumper Azul iPhone 7 8 Plus X Xs Xr Xs Max + Cristal ! ,349,NA,140,189,18 meses,19.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,6,https://perfil.mercadolibre.com.mx/APPLENEXT,https://articulo.mercadolibre.com.mx/MLM-649539111-funda-bumper-azul-iphone-7-8-plus-x-xs-xr-xs-max-cristal--_JM,6,0,0,0,0,#649539111,Apple,"iPhone 7, iPhone 7 plus, iphone 8, iphone 8 plus, iphone X, iPhone Xs, iPhone Xr, iPhone Xs Max",Applenext,Bumper Case Antigolpes - Uso Rudo,Bumper con Mica Protectora,Bumper Tpu Rigido / Mica Trasera Policarbonato Rigido,Applenext
117, Funda Tipo Piel Para iPhone 7 / 8 Elegante Rosegold ,199,NA,41,3,18 meses,11.06,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-570991875-funda-tipo-piel-para-iphone-7-8-elegante-rosegold-_JM,1,0,0,0,0,#570991875,Apple,iPhone 7 / iPhone 8,iDENMEX,iPhone 7 - Skin Candy Saffiano - Rosa Dorado,uso casual,Piel,IDENMEX
118, Funda iPhone 8 Plus 7 Plus Tough Armor 2 Rosa Gold Uso Rudo ,579,NA,17,5,18 meses,32.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/DENZARNET,https://articulo.mercadolibre.com.mx/MLM-607872073-funda-iphone-8-plus-7-plus-tough-armor-2-rosa-gold-uso-rudo-_JM,1,0,0,0,0,#607872073,Apple,iPhone 8 Plus/7 Plus,Spigen,Tough Armor 2,Uso Rudo,Plástico,Spigen
119, Funda Apple iPhone 8 Plus - Nillkin Magic Case Magnetica ,299,NA,57,10,12 meses,29.54,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,3.5,2,https://perfil.mercadolibre.com.mx/DEWESI_OFICIALES?brandId=938,https://articulo.mercadolibre.com.mx/MLM-592289302-funda-apple-iphone-8-plus-nillkin-magic-case-magnetica-_JM,0,1,1,0,0,#592289302,Apple,iPhone 7 Plus,Nillkin,Fusion,Magnetica,Plástico,Nillkin
120, Funda Spigen De Lujo Liquid Air Armor iPhone 7 | 8 ,349,NA,15,3,18 meses,19.39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,NA,NA,https://perfil.mercadolibre.com.mx/TODO+FUNDA,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=SZEgXUQ2iiH1i7Ukkati84Qf3CZcgLsIavVaE44NgHzl%2BorCu0JWk447dGICw%2By6mOKXCI8WK8q4VnHxBkmwXHv98LTk2QZdXe1Rj9cy0Pdd%2Bzs2APHZClxQWjpqqsJauGKiHDSLz5iUy7KdNd7aHRPoXhq3Q8U6X98CbL3nixt8J9vNBiAtyV%2FmyC09izxRbpeg9uJYtUD2WIlmDBJf3a8L4%2F24SoWp7o7GukGuycA6tCmsPxFd%2Bd9Zp9cYywcWIizlopQpxphct6%2Fb99LbrHD8j2WT4zUZ9m%2BLazgKnqOgv8cxE5%2BMhACyQWfTwpRMo7oR7jRAb6GsZQuhEdz9AnkHu5T3qFKh8WBXPKRI8oVU6V0GqOqp%2F7Oxg2jpMJ%2Fd4FmQZVdurvRCGMGsTBvymwztwiXyUzq%2BWmlFWSFDwEgzwoK4avvnw8ZFj%2FsAWTIb6gEw%2B0%2BAdWFrxJEvzDnzsqQBJjpr9OehzkcCfjEBnnTq3zEmgs6Cwukqmd2A5x1y%2B5uQoof9OCXWxUkmF6a1zUOHe1QagZcdETxRUhChjlryjcBmMwwAs0LAP4toP7f6xOmaGGIZ7OQ%2FNOrg05ol0Pa4wbGi2bFtCHAwe5ukA8fp6HdlHMKzi6FbivI%2BEu7MUIU4rOZnvQYYrTjhI90Ds7PXLo%2FH3374Qf5CdL%2B%2FuW96CBWekwqXeh%2BjzdCHLB2yATbbMwqW09sYn7HKppHMiQ5A9qcqaeNT3SA9RnhhdOys0v8b%2B5DRv%2F3KI345ZMVygM%2Fe4fzYJF5KnIcEglmQLvqIGANmI%2BQIx6ezmqAw54vbtXBNIpMpZCtb%2F6by8OLeiqbwJUsBtpofoVXXsxQwWjlZ%2Fouc5Vlul06HhLcw%2BpiBxO1c6vibB8NxCmPd0vU7WUMYfLEDKPH1%2F5vFFNs1DAxg%2B%2BJ3iLhCBgwgaRLzHTy54WFY%2BPlxwgSmH409fumE9ABPZ3O2evAgeXVUfbqGduZpIH2xVvfyT9V3WdOg%2FNNwK35mGUoXXTXIXoUM%2BTv%2BByc8k%2FNF0oYTzIe5%2F%2FD%2FOf4%2FVA%2BocxDjEUnukm2uumD8DLxM1kIQ9bivmzqmBqnqHwM6uLsU6Y5J31ADH5Hu4wRNxoLDRu9W%2Fuq2rAr7wcvgOoP5aEOniW4N1HA66%2Fh74m3n4tdJfQgakJbSbBL2PbZUu8ojgrJTPNx9IwTkyJSeJNUJLFqSkrcE8f23K5wwoJyM0Hpkq2wd%2FPFrVORTk4Ikn8%2BBiMm02kuDEa0ZFxW8EpaL9tdWWn0U4IOLSVkhVISWGgNebZAsJjf8lBWaHyO9xd%2B1x1FgsD3f%2Bq9qvqQkDejPNEqyZrG8uS3%2Flmw0QXB3LOzFK632ndGaCnZVWv1WrTR359QMbo4roqq7SQtQOdHURvYKF8S%2FbQpJD07A8E10Es5qK7HU%2Ffu226X0eHTJX%2F0kkNRb8BM65ujfrTmmOI7XAncZ1P74o9d4M7DrZjFH5iotO37dqe7Y2dI2NQdyxmVYsH99H5odLH5JgzJr3tPrGaaSwo%2F7Fd9carXvT8t1QSdKAfwDJNveOTACBQU%2BtNOuBK5NYbNByn%2BiAHZ2piSWBJCYiCeCyT3cC0anIySX3VIq2daM7y6mHEE1WFS3Rm6UvhpYqO56kH0X%2FP1vT%2BbYZpvNpPW4kNNMUsjg%2F2k2VuomJDQwcGtT%2Fk50t%2BP3JtZdUh9QaFOFbUoXr6fBIywCMI99qAANxTTLaLp1mbAzrqSpFskN9DRcfRdlj8323viJQscwDd3tdDDIDwoL2C4FwutghnNPeZ0q6mDjHtbFrAon1nujLN1hcAX69kr6vPSNCd3ftkqI4wfcW0v1GDHsnNo%3D,NA,NA,NA,NA,NA,#668117498,Apple,Iphone 7 | Iphone 8,Spigen,Liquid Air,Uso Rudo,TPU,NA
121, Funda iPhone 8/ 7 Plus Spigen Ultra Hybrid 2 Bumper Rojo Tpu ,374,NA,51,6,18 meses,20.78,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,2,https://perfil.mercadolibre.com.mx/DENZARNET,https://articulo.mercadolibre.com.mx/MLM-553244230-funda-iphone-8-7-plus-spigen-ultra-hybrid-2-bumper-rojo-tpu-_JM,2,0,0,0,0,#553244230,Apple,iPhone 8 Plus Compatible 7 Plus,Spigen,Ultra Hybrid 2,Bumper,TPU,Spigen
122, Funda Case iPhone 8 Plus / 7 Plus Con Cristal Templado Rose ,399,NA,285,5,18 meses,22.17,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,24,https://perfil.mercadolibre.com.mx/IDENMEX,https://articulo.mercadolibre.com.mx/MLM-566425445-funda-case-iphone-8-plus-7-plus-con-cristal-templado-rose-_JM,20,4,0,0,0,#566425445,Apple,Iphone 7 Plus / Iphone 8 Plus,MYBAT,iPhone 7 Plus - COMBO HIBRIDO TUFF - ROSE GOLD/ROSE GOLD,uso rudo,Plástico,MYBAT
123, Funda Case Protector Goku Dragon Ball iPhone 5 6 7 8 Plus X ,245,NA,24,85,18 meses,13.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5,1,https://perfil.mercadolibre.com.mx/KUNSTLER+ARTISTS.TOOLS,https://articulo.mercadolibre.com.mx/MLM-614689145-funda-case-protector-goku-dragon-ball-iphone-5-6-7-8-plus-x-_JM,1,0,0,0,0,#614689145,Apple,"iPhone 5, 5s, SE, 6, 6s, 7, 8 Plus X",Geek Mx,DB 07,iPhone,Silicona,China
124, Funda iPhone 8 / iPhone 7 - Ringke Fusion Transparente ,339,399,29,3,12 meses,33.49,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,35,https://perfil.mercadolibre.com.mx/DEWESI_OFICIALES?brandId=938,https://articulo.mercadolibre.com.mx/MLM-622540376-funda-iphone-8-iphone-7-ringke-fusion-transparente-_JM?searchVariation=31446927507,29,4,0,2,0,#622540376,Apple,iPhone 8 / iPhone 7,Ringke,Fusion,Rígida PC + TPU,Plástico,Rearth
125, Funda Apple iPhone 8 / 7 I-blason Waterproof Agua Sumergible ,749,NA,103,1,18 meses,41.61,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.2,10,https://perfil.mercadolibre.com.mx/GADGETLAND.GDL,https://articulo.mercadolibre.com.mx/MLM-571494028-funda-apple-iphone-8-7-i-blason-waterproof-agua-sumergible-_JM?searchVariation=23665792031,6,2,1,0,1,#571494028,Apple,iPhone 7,i-Blason,Waterproof Case,Contra agua,TPU/Policarbonato,i-Blason
