search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material,Fabricante
11, Funda 360 iPhone X 8 7 6 Plus 6s 5s Se + Cristal ,169,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4042
				vendidos
			
		",(55 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 939
		
		 sin intereses
		
	

	
		",39,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.2,222,https://perfil.mercadolibre.com.mx/ONE-CLICK,https://articulo.mercadolibre.com.mx/MLM-580652933-funda-360-iphone-x-8-7-6-plus-6s-5s-se-cristal-_JM?searchVariation=27291722345,135,38,17,12,20,#580652933,Apple,iPhone 5 / 5s / SE / 6 / 6s / 6 Plus / 6s Plus / 7 / 7 Plus / 8 / 8 Plus / X,Funda 360°,Protector 360º,Funda Protectora 360°,Plástico,Apple
12, Funda 360 Lujo Espejo iPhone X 8 7 6 Plus 6s Se 5s 5 + Mica ,189,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2845
				vendidos
			
		",(23 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1050
		
		 sin intereses
		
	

	
		",50,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.5,104,https://perfil.mercadolibre.com.mx/ONE-CLICK,https://articulo.mercadolibre.com.mx/MLM-605956130-funda-360-lujo-espejo-iphone-x-8-7-6-plus-6s-se-5s-5-mica-_JM?searchVariation=27291542355,77,12,7,4,4,#605956130,Apple,iPhone 5 / 5s / SE / 6 / 6s / 7 / 6 Plus / 6s Plus / 7 Plus / 8 / 8 Plus,360° Espejo,Funda Protector 360°,Funda Protectora,Aluminio,Apple
13, Funda 360 Bicolor iPhone X 8 7 6 Plus 6s Se 5 + Mica ,169,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2088
				vendidos
			
		",(45 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 939
		
		 sin intereses
		
	

	
		",39,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.3,103,https://perfil.mercadolibre.com.mx/ONE-CLICK,https://articulo.mercadolibre.com.mx/MLM-604203954-funda-360-bicolor-iphone-x-8-7-6-plus-6s-se-5-mica-_JM,66,18,9,3,7,#604203954,Apple,iPhone 5 / 5s / SE / 6 / 6s / 6 Plus / 6s Plus / 7 / 7 Plus / 8 / 8 Plus / X,360° Bicolor,Protector 360º,Funda Protectora 360°,Plástico,Apple
14," Funda Bumper Antigolpes iPhone 8, 8 Plus + Cristal + Envío ! ",349,NA,"
			
				Nuevo
			
			
				
					 - 
				
				670
				vendidos
			
		",(107 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1939
		
		 sin intereses
		
	

	
		",39,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.6,32,https://perfil.mercadolibre.com.mx/APPLENEXT,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=ddIzyDCqwaDl4Eql%2FnC553Duiut5KA4KGZM69citOHPnq%2FC15CziD%2BGvrE%2FB%2BT0UQKVC7hyONp2BUhH4UMZVq33rMaB2rNFkAOMVGoPRtYBRC808EJzu0fo3Dq2FtA2Ox3rRn829QK9P0K%2Fnf2BCze8%2FuDD7ssAQRsGrzfCGKC4jbhk6Ny5HAB5wF10LnnXmjMIUo004VreljKWWyCoX%2BliQcVsQpMajKIcPZtTrAgrsXhm9%2BfMqc6DkZSMOIGPkRHlALZ0D169OvDrQLSwXk1gYthD55d5ijB%2BlnhdnS79iXhg0EMvWqMuKcgBmyP0fbebDUgJgaIXLHzREKz7TtH%2BPnqEOU9ukUhY34CxthxfvfnK1Sfa1T9VMhH0eKCqqZVtdKgGQuEpVEvipObCS5uWXYsWy4hkIv5ZmZowhfbI%2BQ%2Bbn4X28v%2BfRqtLA%2FC1O8vAJEr7VWuDQON2G3tXIc%2B1XI7zZvRS0dtrgGjBCjcwlq%2FlZPnneLTqxwhsclVMsGO1w1ApEUgZvA%2FDiWH8hj9IuxPUTIzEcne8DAJx3WNM8i46bd7Es%2FHHR9ikfgZprKwjGHdAkuHGUvnmpJTDWnXwKiaLJi7xHftSgCkqOc6QFsgsWyYBOHZstT6dtFiJ0H%2FiBmjiDD81PsXj6z44EmRJ6hH4OMf24e3rAsd%2B5k%2FciLC7%2Bupjee6ZXMfNHuBDAWMDzJRP9dOtscRM4kIt5vfIxMK7sDfrf5NFVFOn1%2BJOHz4fhT2KPHVDgBOB0k%2FZalBiY2JvToIk7Oahotlp5n4w%2Fv2vtcGww1P8NkZv42LP%2BvPvONqp8OdZwU2a6m2S3PTcoph0VTNZ0V0NGc%2B1lyRcEj%2BHkkKv72qv338ttHXMRf3oLujimEiV84K8nbpLaZCDqH%2B4aY5Lpwwi08JdT4lDP8nTcG%2F53eMNs279DdcOOhDTZkZsXco%2B%2FB%2FiOrLdceGnBDrXJfGzOBJMT0wl6YKGSxxwLgE7yXt3Pa4mLrlfzPqdmw6Qulq2YxhWS30hYX0l9Er3f%2FnBigX4SyBysvNN6H%2B0vMtSuaudZ5qrMdx5pfxVU9XfWTQNNbWPckiFihSZg6HBSCXlaBI7F8eadqEtM3xQENEl49lduHoVfaNhpKkiBJmerGdy1iokIRKRwyt%2Bg8ivGtdGQ2zJeDyA%2Bqhi2C%2B5PWuUenj7LPuQx2yY%2FXj1eIv4TvVOYTa7AgqD3kQMF%2B6AeubvSlWudQQpOiDV3jxLIlMUMlqouMaZ5ryFysuPAzmr%2F86cbTnjxhVjx2v1%2BlbBNkLbA%2BZzSlovHMwJRoD%2Fc4aON4bnf0DvGY7eSVUNz8wSjDwxX1hrDP70pHyFQrRta79CC9WAqkwQe%2BgaVgTSe3kv9gd1YhBrvJCrBQnopFFqjXNVR%2FL7jDXV0URwLixypmiM0vc%2BHS6J4Tf6iS%2B3feuIi9bicaBDyVsGez3kGar1PrtalVyVk2OPrp8Z2v%2FX358OamicYfOm2epddrbqIuIxCOsCFNju4MyLZjFxNgXDmAF81v9meFjazDF%2BfTFKwBgM4uQHD8mL8kvg7KNOxfgMQRa4p09%2FT1oSxpFmTLAZiGyAl5Zi7x1sOsS5FwH8Lmqo6SXPlQ5taxRv9B7AVEK80DdXPc3UTpa6uaM0qXmizqQoPIJdmJ2OwxSadS9fsSw4kisB9dtLQiLStBOWLUa%2B6mxYuM9Kg0w%3D%3D,24,4,3,0,1,#608709459,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8,  iPhone 8 plus",AppleNext,Bumper Case Antigolpes,Bumper con Mica Trasera de Policarbonato,TPU Rigido / Policarbonato,Applenext
15, Funda Bateria iPhone Xs Max | Xr | X | Xs ,699,NA,"
			
				Nuevo
			
			
				
					 - 
				
				270
				vendidos
			
		",(20 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 3883
		
		 sin intereses
		
	

	
		",83,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,5.0,11,https://perfil.mercadolibre.com.mx/BRANDTRENDY,https://articulo.mercadolibre.com.mx/MLM-628895724-funda-bateria-iphone-xs-max-xr-x-xs-_JM?searchVariation=31511971256,11,0,0,0,0,#628895724,Apple,iPhone 8 | 7 | 6 | Normal Y Plus,Brandtrendy,Battery Case Millie,Funda bateria,Plástico,USAMS
16, Funda Uso Rudo Antigolpes Camuflaje iPhone 5 6s 7 7+ 8 8+ X Xs Max Xr ,219,NA,"
			
				Nuevo
			
			
				
					 - 
				
				342
				vendidos
			
		",(40 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1217
		
		 sin intereses
		
	

	
		",17,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,12,https://perfil.mercadolibre.com.mx/NETONBOX,https://articulo.mercadolibre.com.mx/MLM-650104729-funda-uso-rudo-antigolpes-camuflaje-iphone-5-6s-7-7-8-8-x-xs-max-xr-_JM?searchVariation=34880612172,9,3,0,0,0,#650104729,Apple,iPhone X / 7 / 7 Plus / 8 / 8 Plus / 6 /6s / 6 Plus / 5 / 5s / SE,NETONBOX,Militar Camuflado,Uso Rudo Antigolpes Flexble y Rigida,Plástico,NETONBOX
17, iPhone Case Funda Protector Para iPhone Tipo Gucci ,300,NA,"
			
				Nuevo
			
			
				
					 - 
				
				220
				vendidos
			
		",(149 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1667
		
		 sin intereses
		
	

	
		",67,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,5.0,6,https://perfil.mercadolibre.com.mx/VENKSR,https://articulo.mercadolibre.com.mx/MLM-651793712-iphone-case-funda-protector-para-iphone-tipo-gucci-_JM?searchVariation=33145642156,6,0,0,0,0,#651793712,Apple,"IPHONE X, 7, IPHONE 7 PLUS, IPHONE 8 IPHONE 8 PLUS IPHONE X Iphone xs iphone xr iphone xs max iphone 6 iphone 6 plus iphone 6s iphone 6s plus",s/s,iPhone,funda case protector,silicon,GMM
18, Case Para iPhone De Diamantes 3d Goma Gruesa Relieve Resistente Uso Rudo Hombre Mujer Dama Funda Bordes Con Airbag Moda ,235,NA,"
			
				Nuevo
			
			
				
					 - 
				
				361
				vendidos
			
		",(59 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1306
		
		 sin intereses
		
	

	
		",06,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,5.0,4,https://perfil.mercadolibre.com.mx/IPHONE+MX,https://articulo.mercadolibre.com.mx/MLM-662401914-case-para-iphone-de-diamantes-3d-goma-gruesa-relieve-resistente-uso-rudo-hombre-mujer-dama-funda-bordes-con-airbag-moda-_JM?searchVariation=33246675953,4,0,0,0,0,#662401914,Apple,iPhone 6 6s 7 8 Plus X XR XS Max,Iphonemx,Diamantes 3D Relieve goma transparente diamante triangulo geometrico resistente uso rudo duro moda negocio promocion remate lote mayoreo,Case Bumper Protector,Goma Dura,NA
19," Funda Case 360 ° iPhone 8, 8 Plus, 7, 7 Plus + Vidrio 9 H ",149,NA,"
			
				Nuevo
			
			
				
					 - 
				
				611
				vendidos
			
		",(60 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 828
		
		 sin intereses
		
	

	
		",28,NA,Envío gratis,Devolución gratis,Tienes 30 días desde que lo recibes,4.7,33,https://perfil.mercadolibre.com.mx/PILILASTEAM,https://articulo.mercadolibre.com.mx/MLM-606306839-funda-case-360-iphone-8-8-plus-7-7-plus-vidrio-9-h-_JM?searchVariation=33466514155,27,2,3,1,0,#606306839,Apple,"IPHONE 7, IPHONE 7 PLUS",360,iPhone,360,Plástico,IPHONE
20, Protector Funda Uso Rudo iPhone 7 8 Plus Xs Max + Cristal ,290,NA,"
			
				Nuevo
			
			
				
					 - 
				
				142
				vendidos
			
		",(15 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 1611
		
		 sin intereses
		
	

	
		",11,NA,Envío gratis a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,5.0,2,https://perfil.mercadolibre.com.mx/APPLENEXT,https://click1.mercadolibre.com.mx/mclics/clicks/external/MLM/count?a=c%2F8AkI2AIX1L4d7OgKJeO40FL6YhwN5PV3LH0SMILit2viHkIby9ny9z3MrzCLJOB%2BOLIrdSUKHtv6XWz1616G%2BbgzkWB7Xx1D%2FYaxFzi6imHgD2zv8MczvZZwUp8Dp8Fg6eUR3wjqr9JCGFVepb1xI4h%2BPcUb2FPJwXsaoU3YIU7SuO3%2FcbT3dYyf2yYcpyhECHZbxAbWqxYM19p0i4hLBe4SWSr0B27oFbPBSSXRK3vxV%2FMTt%2Bp77jl8WNqwFfaeVJJN3xBhjQI9yZaaqaFuCtytukWG7ClhG39kGuROa0kgWQhl%2B7g%2BiRs5hhuZcbb%2Bl0N4kh2BUQ0OEh848tZollwyk6hkFYo3U9y%2Baw9kIRh8sTnnpQbRQBJMFXsxT1HDlyppA1PSvHIAwxI8BdcNawX2gG%2FLtvj%2F15SHTiBBGVZS3djO9Ijw4%2B6yueZrZtP8ODcBa2tb%2BsZ6jE6h3mGdhv%2FqMFDtSKx08bcq6BVAxruHNcgSkChLKCfQpOXSRbe4g48NJpGEjusJcJlFt28ZRt7SGFLlgpFn4z%2BjQjUbQ%2BHcTYZsfAg6R32OV3bzA1DbIJNPrzxjyHxtjeI3mmyC75KscDIxnexVQiPg2p92xQa%2BxpxRcgx6QrQavN8lIzTP0turFfcUJhkyveJ0pFlTWUV0jTzsDbkXqPkKninuCPXGltXZxHANDkxXJTLsqbLNjGZbxAiIiXE1l4TqDfeFYnAycIBfNMpy2I1XhPPGPQEn%2BDREPlFPr12ajSJvMhhPaVlrgnawAYPaErUkk2y7n372WxK7MjDB%2BQjICWy5yyTjxybLGMZztdmSvmEOEPbseuxplGkghrkTIXanWECQbXX8a02%2FsK5c0Q%2Bgjw%2FeD6dJmxA9ll6AGZ7kLTQFfy9pXZSyzTtnGNadaOYDabx1Az27690%2Fltc9bhMWWeuoRDPVcM7f28xXuY5i5ILUg95oYuITxbExj8U7AJDre9rD4yCLWHa4wx5YFLJwZDElXozK78QXcJwO90r02xjLIPXQMei803onsALUCDI70MNRV0Xjd1y3IAaWcjH7NU9sPWBXN%2FgbeJMEAdrc86B4rNBp%2BhA2nWw3LZJdF67UgZdDzzCkwGANz42l%2B8Fs%2FE0L8xeoozjTcSixFARPhbLEcUGuFWviQkNR5EiaX4xH%2F0G%2BIr2QYPxSZyKXwMuDlVBicvwqMMWCty26NFkxJlWvjZpmOxjOYrFS%2BE1kc2kI3gxVwhpJ9gE5Q3zyj8TJR0bP3DWe4D823yupQkClx62AlL1iT0Uml2LtywFiF5eTXCWk9OshtCAPnu3jrT8acGVSMzpSr1V6VZde%2BHsCRX4WSVlFsdHpfWUy%2FUzR2mUdg9M1XslD5gT8t3GsfOHHmWSNFkFJfjWIBmY0cGWjkn7Ibg%2F14lil6d6PSapfBywDHuAvrYa3058ua%2FRhoiVPTUGdUZ1djaTzx9hKqteOXKUNi2umbAtOWVdU0AEcGcs6vjnz1qoaD6pqxY6Cd8vR1uCMxG34PyJHaD8g3al0W9FeYpe7mp8Q2zJFdPe1KbPt1iiLIhOYrkLSd5T7EOs5YX%2FlT5hXFTlQSBwJA2VJhXFFKK1hZEeocwg%2BLkGXWSw2dHqII9tmraIvfl%2F2NRnWUX8xMNpbvWvTWrPFBbgFakGgd9DIHwWbBoj2FvvIaF5mJmXFHEtvQEeu%2FhBxMpyUMhJ8Y%3D,NA,NA,NA,NA,NA,#640350580,Apple,"iPhone 8 Plus, iPhone 8 , IPhone 7, iPhone 7 Plus, iPhone Xr, iPhone Xs Max",Applenext,Impact,Antigolpes Uso Rudo,TPU/Policarbonato,Applenext
21, Case Acrigel iPhone Galaxy Huawei Xiaomi Moto Lg Airbag Gruesa Anticaida Uso Rudo Resistente Dama Hombre Caballero Funda ,70,NA,"
			
				Nuevo
			
			
				
					 - 
				
				647
				vendidos
			
		",(1975 disponibles),"
	
		
			
		
		18 meses de
		
			
				$ 389
		
		 sin intereses
		
	

	
		",89,NA,Envío a todo el país,Devolución gratis,Tienes 30 días desde que lo recibes,4.8,10,https://perfil.mercadolibre.com.mx/IPHONE+MX,https://articulo.mercadolibre.com.mx/MLM-692096261-case-acrigel-iphone-galaxy-huawei-xiaomi-moto-lg-airbag-gruesa-anticaida-uso-rudo-resistente-dama-hombre-caballero-funda-_JM,9,0,1,0,0,#692096261,iPhone,iPhone Samsung Galaxy Huawei LG Motorola Xiaomi,iPhoneMX,Acrigel Uso Rudo Resistente Goma Dura con Rigida Acrilico Dama Mujer Hombre Caballero Fuerte Resistente Mayoreo Lote Negocio,Case Bumper Protector Funda,Acrigel Goma con Acrilico Plastico Rigido,NA
