search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material
11, Funda iPhone 8 7 Apple Original Case Silicona Soft Sucursal ,813,NA,1352,220,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3.8,57,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-741182860-funda-metalica-magnetica-vidrio-iphone-x-xs-max-8-7-6-plus-_JM?searchVariation=36653627535,34,5,1,5,12,#741182860,Apple,Iphone X;Iphone Xs Max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6; Iphone 6 Plus; Iphone Xr,Norcel,Magnetica,Bumper,TPU/Policarbonato
12, Funda Ringke Fusion Original iPhone X Xs 8 7 Plus Antigolpe ,400,NA,1441,9007,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,38,https://perfil.mercadolibre.com.ar/GENERACIONUNO,https://articulo.mercadolibre.com.ar/MLA-687478565-funda-silicona-premium-iphone-8-7-8-plus-vidrio-templado-_JM,27,10,1,0,0,#687478565,Apple,"Iphone 7, Iphone 7 Plus, Iphone 8, Iphone 8 Plus",Soul | West,Cover,Silicone,Silicona
13, Funda Magnetica Samsung + Vidrio Templado El Combo Perfecto ,943,NA,363,318,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,13,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-711298684-funda-ringke-fusion-original-iphone-x-xs-8-7-plus-antigolpe-_JM?searchVariation=32500121008,11,2,0,0,0,#711298684,Apple,IPHONE 7; 7 PLUS; 8; 8 PLUS; X; XS; XS MAX; XR,Ringke,Fusion,Rugerizada,Acrílico
14, Funda Silicona Premium iPhone 8 7 8 Plus + Vidrio Templado ,1699,NA,60,5,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,2,https://perfil.mercadolibre.com.ar/ORIGINALCASE+NET,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=yMgjAfEWOFj0fm%2FrfZLKHt4jFZ9YcRBjFb562GHiW9SBjKQC0a7wHpG7vCj6D6a6SOPZqZ6h9oO5KaKqqlW%2FpHRqvL8jk0xDnTIVI4mc3Opg9we77%2BAgXfSwm07RFXmj2DJVs3zgAfFFfShzmdNlqUmZMgZrDs%2BdnZDo%2FHCBqYTD1sMpnzvwXmy0VQA1M0VwDXmiTc7Vxb1DBoSIfugqHMtJpyR1w9Xpq0PiczMM%2BDtKtQFn69PuS8jlf%2B8kLH9meDmeRPW7v6cHXRl08hCJB09faJ3SES8RB1zxA1lG4Fu8n4ZVeyi5jWMAC9hy%2F1ngbZH19K6njZsXuPhW6FqEY2vEzXpkyaa7W1TyUx5k4NMlkm6mY%2FyWWPV36XSayjFK2sl5MkCsa6HhU1uUaFLgpJZFO%2B%2FQoIdLW8WkfnZ2odWYQ%2FMh7iQ6tettP3Fw4FMdK4D%2Bj%2FKmX3MHXSxMFyopuWCC%2Frj0TovJnr81hlGKERnkfEJPuVorx%2B0cYc6FkUWWrzsVCl80EQF%2B3zC96xP7eUUq8pE7cEMev5qQCfrDOEcB9zc5hZf1o7ZVqKtTNsWusCjDujorVeFhqYmsvDg3va92tVqI32%2FNlnqRaNtivwk7zBRFGeE8K0SqHreuLzYCFEMwnkV4bX5%2BHP1zZ9joZupm5tAUcasgn35DghNB5AV3zO68lPHNBO6GepAT6JvM%2FG565PlA7LFqdPKxAwjhaBLSRHbOVr%2BypmBYog%2FBBze%2BHV2DdxksS0vFyn9vEd2oqQuY%2F%2BNvRxNqwvabJvAuY8GvdZHzoi86HYHEL%2BbBMxNTQVevZy3pIXq3JDaEnvZ9AGdlhsbAo5bON%2Bhnh3MujCAS4tadbLcaBzHrbPe1U3od%2Fn5TwaWcmVpJhTiZFRwFswWOM1Tl2vr4sYD9%2FEAdQWrMGxSB6STPthRC9hgNlDOobT3J3rw33e7YumizDcTFrzqBd6prPbMFDPsxzxl1futeq%2BLZ4WnDx9t0LntB9SBuqX8vzElnbtHeUomNsRYtuy5Dng%2BEfnwyZeTVZv26Qz%2FWdalEVQXBoscNMqhnE0rMEykhnezP3G6UIGBujmCRbyYslqenZZJCD6DbKMAKzakissVt9kM712NuOlmLOeKU3SIEE%2Bppqhu2Fq2pPnkn5JdQCqsWKkgSs6af640IgS19Zy3561HlnzUCZS7vhTUyWWfGfRohPZTN8YkB%2B8E5xPceKaO0xv5IuWWSIGvzS34gGxczG5XyEEJrg%2BUbm%2BfDDQTBhsESptpFZb2zuDRjLYGdxthTRNiV1keSXRHzs%2B6M%2BKilFAjl6rb%2FBlW6lkeeLQqf6FOVgh2rpVXfkR5zkBEgULBDDW%2BHkAuFlO5mHTM4n4bLwoyHbYs%2F8SN1Ziq04Z0EWPkMfhTA9xXuyXn%2B%2F5Q6TnXcEGAU2eRTNWd1jUwBIfbLlF9XVxcS0Jp8oBrmniueJjy3ev7SRDZgpkhecUhTX93UOC7k9kt7snAiBFCXKWrE7kuGsvi2KNkf8QwLHJAMcuShwo%2BjuHFpjjzI8u7wJZJxKOZDFv2AXYdMj9MdZ5DlGt9qewoMv%2Farw0TM%2BY%2B3MIsJj%2FPct1YmbW98JEpXLxfxmHbiOvJS98nIIAtOQLTQBOWNJ%2FEQkSiCY0SVaRi6OQ%3D%3D,2,0,0,0,0,#675984456,Apple,iPhone 7,Spigen,ULTRA HYBRID 2 BLACK,TPU (Thermoplastic Polyurethane) y Polycarbonate Premium,TPU/Policarbonato
15, Funda 360 Luxury iPhone 6 S 7 8 Plus Proteccion Envio Gratis ,860,NA,1818,226,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,183,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-640386439-funda-cafele-original-tpu-slim-iphone-6s-7-8-plus-xs-max-xr-_JM?searchVariation=19538549421,102,39,19,10,13,#640386439,Apple,"iphone 6, 6plus, 7 y 7 plus, 8, 8 plus, X, Xs, Xs Max, Xr",Cafele,Tpu Slim,Tpu Slim,Gel
16, Funda 360 Luxury Para iPhone 6 6s Plus 7 8 Plus Proteccion ,552,NA,1156,10,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,64,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-692079495-funda-cafele-tpu-slim-para-iphone-x-7-8-plus-xs-max-xr-wow-_JM?searchVariation=18526555706,49,12,2,0,1,#692079495,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,TPU,Rugerizada,TPU/Policarbonato
17, Funda Cafele Original Tpu Slim iPhone 6s 7 8 Plus Xs Max Xr ,1245,NA,72,220,6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-765237899-funda-magnetica-vidrio-iphone-6-7-8-plus-x-envio-cuotas-_JM?searchVariation=31717910083,NA,NA,NA,NA,NA,#765237899,Apple,Iphone X;Iphone Xs Max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6; Iphone 6 Plus; Iphone Xr,Norcel,Magnetica,Bumper,TPU/Policarbonato
18, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr Baseglass ,1560,NA,42,400,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3,4,https://perfil.mercadolibre.com.ar/TIENDASHOPEALOML,https://articulo.mercadolibre.com.ar/MLA-740833788-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-glass-5d-_JM?searchVariation=26139784916,2,0,0,0,2,#740833788,Apple,"Iphone 7, Iphone 8, Iphone 7 Plus, Iphone 8 Plus, Iphone X y Iphone Xs",TiendaShopealo,360º Magnetico,360º Magnetico,Aluminio
19, Funda Cafele Tpu Slim Para iPhone X 7 8 Plus Xs Max Xr Wow! ,1000,NA,49,956,12 cuotas,NA,NA,Envío gratis a todo el país,NA,NA,5,2,https://perfil.mercadolibre.com.ar/CRAZYSTATION,https://articulo.mercadolibre.com.ar/MLA-670193068-funda-cuero-original-iphone-8-7plus-apple-vidrio-templado-5d-_JM?searchVariation=33704857466,2,0,0,0,0,#670193068,Apple,8 Plus / 7 Plus,Apple,Leather Case,Bumper,Cuero
20, Funda Magnetica Samsung + Vidrio Templado El Combo Perfecto ,799,NA,59,456,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,1,https://perfil.mercadolibre.com.ar/TIENDA+CONTROL,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=NM0003aF7RHX10paDEqHp1o03xuFsxlXg5ax5dfSRblr2c2j2U37%2F1CG%2F3Q6QxpHjQVbep0ge%2FjsQYaHFjl0Ia%2FhQBWjBG6bNy72hHrVdVmqghHEFv2ApmoqRpQ9synjp0V%2BpziSAJo7EsJGalmKYdMUFLvov42RIN2ulq81BrVXdRjjxZv3f60FlLJYTxN4ICwU8zNHHfhq2pCBnGHNmRj4%2BB3e9GejMMn%2B84tNaM2aFr9Xq13v23GK%2BVywqtIiRAEqeH9bHsCYLNX%2FWBtzocIRoB9IsB%2BmlTe7689GMRuBAfvCbp0K3iVEg7lKUKFmkct7tonlpdK0cCpdi5EU8hzZMfy5mAozvZPhOeI3kdvzF5sDEbjWQkwETttOiU0UEvLRyms2YQxXrjoBKfAr8a8%2BLtYCoIkyWIjjRKyaAxHIXZ%2BYEYwIwAMxL2cFFy19FBqfllwfmNfZdCjzVoz4g8ORD9XPsyi301QrZ0D2OQyrJIo%2Fk1Nzx6EYiMqdHpQUwwQ2urMI0ffRdzmciIAmfTqvVYWSOZ1d0ggDGgwZ8n26B%2FWpfHuST9gmsR4PN4%2Fpu70o8Pdl0AivV9a4ioN8vrXjnsj5ctW6y938JvRTLXNMl7HrYOBI6FdnykaAiwpv263tUKBDr5%2FfwpTBfBQ5qI8KTvujfSikTN2eHemHbALtDod8Dwa8UTAZ3ATtzrgt0i0CJCd0mN3hbua6lTf0vO9%2Fy3qPw61fFU79xdBzx2ILRQ%2BizQ3JDA8YZjyCSPn%2BGw3v8hZG%2BCSbjNF4pPvmPwcyHb6rYJGyPJgaFD%2BiLO3TTu9QVwoYXbV967Q%2FW287f%2FBcQrMwRKHKiVnzF252gV%2Bt04avnUbUkfqIS1CrLmgTpQCSKEg5oQa0A0b21n2Nj3JCrFiqV0zW2nCrigzi1rX2%2BisiWEgNhkRxRlvOFr34szm1vK3R28gbc5ixiG%2FyQuY3lttkwHVt0dFEr02tLxNA%2By3JGSQc7dHzHuTrbPw7VmhIF8yPQO1KeH8OTtEJMuSNoEOz3Bznh7Y59GjH3PDft2xv3rd5DGigBuHFHBURfHmwbiBygFp2rNmHHeFyx4veaUORiuLDG4eh9ftbkgfcpoRtwqRI58r24TLKPu8Ju5XqlKlUK8s5JO6jl%2BW4CsJPC5ZKwOcadrlHBpsfLc7Bg8Sbp0ZyoGwCRLFDvkcERfjO9TqOMjCMt2SlkaTJ%2Fz8NqXrwXF2%2Fi7PpgDB%2BkIYlicq0S0sCC89LviEXzfFm3H4dcdx9i9VE37rIQsjJht2A%2BCyPFfWlB%2FTsFQd6SA1dbVfjL4e7r8KTPAIuXRUGQ20N8I%2FPrZtXengudakrheuZ9M9YVlGgPSU8yjJZDckOfYb47aAAbhwrY6cBpgL1%2FZd3XyW63AMng8Vzgx8WfnLHvdSLCteIOo6IjDN6ZgpyMDYZJuUb9hA3yyzlfQRxmbcHDazlmh0Wljc19XEBvTDmNR9iPJFOqBVLka9r7J2pVs5FkxYjSl%2FhvvOTqgbDbnXypwoGHZ7rhDABmgYweatf17w5xOZpH9DGfv5PjTZmbklaxyuy7bGduUGvtPy3M0itxYCluxBf0%2FNrxEZpR87DHMvI4LdXHv7jkkzwY%2FOi42xTERmz9LMC091KqDFPgA%3D%3D,1,0,0,0,0,#675950453,Apple,iPhone 7  y 7 plus Silicone case,Silicone,Silicone Case 7 7s,Tipo Silicon Case,Silicona
21, Funda Metalica Magnetica Vidrio iPhone X Xsmax 7 8 6 Plus ,800,NA,246,399,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,10,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745476453-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-baseglass-_JM?searchVariation=26969906485,7,1,2,0,0,#745476453,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
22, Funda Marmol iPhone 6 S 7 8 Plus Xs Max Proteccion Tpu Flex ,1310,NA,214,239,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,20,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-714609040-funda-cafele-tpu-slim-iphone-6s-7-8-plus-x-xs-max-glass-5d-_JM?searchVariation=22018425385,18,1,1,0,0,#714609040,Apple,"iPhone 6/6s, iPhone 6/6s Plus, iPhone 7, iPhone 7 plus, iPhone 8, iPhone 8 plus, iPhone X 10",Cafele,TPU,TPU (Silicona Flexible),TPU/Policarbonato
23, Funda Tpu Slim Transparente iPhone 6s 7 8 Plus X Xr Xs Max ,499,NA,5139,419,12 cuotas,NA,NA,Envío a todo el país,NA,NA,4.6,199,https://perfil.mercadolibre.com.ar/CRAZYSTATION,https://articulo.mercadolibre.com.ar/MLA-655324667-funda-iphone-8-plus-7-plus-apple-original-silicona-soft-_JM,148,29,15,4,3,#655324667,Apple,8 Plus / 7 Plus,Apple,Silicone Case,Bumper,Silicona
24, Funda Cafele Super Fina Slim P/ iPhone X 7 8 Plus Xs Max Xr ,589,NA,1575,170,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,180,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-639436625-funda-360-luxury-iphone-6-s-7-8-plus-proteccion-envio-gratis-_JM?searchVariation=27050667052,108,45,12,5,10,#639436625,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
25, Funda 360 Luxury iPhone 6 6s Plus 7 Plus + Vidrio + 6 Cuotas ,1699,NA,60,5,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,2,https://perfil.mercadolibre.com.ar/ORIGINALCASE+NET,https://articulo.mercadolibre.com.ar/MLA-675984456-funda-spigen-iphone-8-7-ultra-hybrid-2-black-100-original-_JM,2,0,0,0,0,#675984456,Apple,iPhone 7,Spigen,ULTRA HYBRID 2 BLACK,TPU (Thermoplastic Polyurethane) y Polycarbonate Premium,TPU/Policarbonato
26, Funda Cafele Tpu Slim iPhone 6s 7 8 Plus X Xs Max + Glass 5d ,550,NA,202,199,6 cuotas sin interés,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,11,https://perfil.mercadolibre.com.ar/GENERACIONUNO,https://articulo.mercadolibre.com.ar/MLA-645676402-funda-silicona-premium-iphone-8-7-8-plus-7-plus-vidrio-_JM,8,2,1,0,0,#645676402,Apple,"Iphone 7, Iphone 7 Plus, Iphone 8, Iphone 8 Plus.",Soul,Cover,Silicone,Silicona
27, Funda Silicona Premium iPhone 8 7 8 Plus 7 Plus + Vidrio ,1110,NA,114,400,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,2.8,4,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745477719-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-envio-_JM?searchVariation=26970228395,1,0,1,1,1,#745477719,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
28, Funda Silicone Apple Original iPhone 8 Y 8 Plus /7 +templado ,499,NA,55,932,12 cuotas,NA,NA,Envío a todo el país,NA,NA,5,1,https://perfil.mercadolibre.com.ar/CRAZYSTATION,https://articulo.mercadolibre.com.ar/MLA-746334289-funda-iphone-8-apple-original-case-silicona-soft-floresta-_JM,1,0,0,0,0,#746334289,Apple,8G / 7G,Apple,Silicone Case,Bumper,Silicona
29, Funda Cargadora Power Case iPhone 5 Se iPhone X Xr Xs Max ,813,NA,271,220,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3.3,8,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-665943616-funda-metalica-magnetica-vidrio-iphone-x-xsmax-7-8-6-plus-_JM?searchVariation=26194471730,2,2,2,0,2,#665943616,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
30, Funda iPhone 8 6s 7 Xs Cuero Leather Case Original Apple ,1110,NA,54,378,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4,4,https://perfil.mercadolibre.com.ar/TIENDASHOPEALOML,https://articulo.mercadolibre.com.ar/MLA-745479419-funda-magnetica-metalica-iphone-7-8-plus-x-xs-max-xr-envio-_JM?searchVariation=26970636832,3,0,0,0,1,#745479419,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",TiendaShopealo,Magnetica Metalica,Magnetica Metalica,Aluminio
