search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material,Cor
11, Capa Case Capinha Silicone Aveludado iPhone 8 Preto ,16,NA,99,408,3x,5.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAISVARIEDADESHOP,https://produto.mercadolivre.com.br/MLB-1157073729-capinha-anti-queda-silicone-resistent-iphone-xs-7-8-plus-xr-_JM?searchVariation=31302197427,NA,NA,NA,NA,NA,#1157073729,Apple,iPhone 7 8 X XR XS XS Max,MAISVARIEDADESHOP,Anti Impacto,Anti Shock,Silicone,NA
12, Capa Anti Impacto P iPhone 6 7 8 10 X Xs Xr + Película Vidro ,29,NA,90,410,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536270-capa-case-capinha-silicone-aveludado-iphone-8-plus-branco-_JM,1,0,0,0,0,#1165536270,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
13, Capa Anti Impacto P/ iPhone 5 6 7 8 10 X Xs Xr + Pel. Gel ,35,NA,285,10943,6x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,9,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1197368219-capa-capinha-ultra-fina-fosca-iphone-5-6-7-8-plus-xs-xr-max-_JM?searchVariation=34356084379,9,0,0,0,0,#1197368219,iPhone,iphone,jk capas,ultra fina fosca,capa protetor,TPU/Policarbonato,NA
14, Capinha Capa Case Silicone iPhone 7 8 Aveludada Lacrada ,32,NA,3,865,6x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=tFyF%2BhFeQ6YBWL8BR%2BnbfQ2yaUDpYxHLaLgItN24RylchDdbiMKAEHVhliOxAOJUPbKvmOPtcHxUmN2kAEJGtwyc6DzhbLDsq%2BLNH6BJ8ZXV8ufX7It5mfb1AP%2FnIwp70OzRRRz9Ykn2i4biix8mzCVOdx%2Bf4rrQlIHwpWRgmB%2FiBxtyw%2B7%2B9kGnxX4pyR0hQJOxklbEEqHTR140txoXTfYdTfH4VFRz2ZWqVKdbGP269kNQAdbsZvuyPN4CKCsNL8CYGsyJJMEgN%2FiCfal8dFY23TQK8N%2BEit%2B9lb7T6RI9qCMp9dsXB1zDdaybTPlUgi2Te22PfNSlesQQpshRCzrbYHpJCCBcbCX6oujKl3MHmcO34KmON4NAUm6Dw4lPZOfMi6ovbL6bS8KFKQogTuRSfumfLErN%2FP74lxtYrw6tH1nht1HmpfVS7Znv%2FUUZ2NSdjvUZR2Enw1VGLjIwG0FOUuzeeDGprFuVJej0LVzvo3s8nxGHxzV8j8KWK4I9dhQCWkw8Y061f2bKqdLPAMiWt5IMe5VLizL7V%2FkMvEoKDdJpEikk6gLlzvZms7dJhlPChysTjflJyng%2FIJBhhSOqXOo42ZSMhbRpogHS0t24jsCA6W2Mp8Fb1FcNd7IjetqD2EhtDzOSTzZkgzvaHNEi8SNpyfRnucFTC%2BRsZnQCnJMuc1qncV899Zt5t%2FAc3OWlFlX15OrJSwhHFLM%2B5sDiDdb01iBtwESo4wj0DZO6txMtLu3AGms0oLgEvrmgvaUhdnyK%2FCF5FaH5FVFMsRIlX6tMQszIpNACRYKZIzlIAjzgYphu25zIeTwcH6jcG4I7WTCCRO6FLcSBmn4Xh2u9IbrwQPkMTEgJ0PogP9%2BuJawwEIQ68g5kzZsj%2FHPTAHO7QaFIuLzW913bS%2BCy8mSAYIw6pGpXOrE0PbGvhNvizfTep2taz%2FuqD2UhpXrfXUX3sIpwJjQ8yoCcciQuey1pq617h9QqH12YDJHnutOEMD1dO9TdblwQZcBCco86xF6TqSNobyg%2F7oxh1IBCw10G7YV2FzxCVigZo0feveS0EPTyr3NE6C77D7obPSX6WS5dDIxS%2FMkJlU%2FS7MMT5cs9wD3ewfqCvu9y7UQ8Gf%2F%2FskpaSYI0G2QPg%2BzW8seCnRb2RsvP8Ido4tJO4J5xacp3Cxdm9urZe%2BJdsocARS7ZFEn109eCtwx7EHoS75TNc4qO%2B9PyRgpXtv6RsLaNRbdFo69oZx9ShGldXhaHzKoRLajweHWeKoGv9dH0CpRgqGfYSKXOuxbAf9Ejy3JN9fX5BeG0H%2BtpJOApROg5V%2Bq%2BlnqhREL7%2FcaQmqt%2FNZGM%2BCwsq4rqTFLCo2AQze5kdMch2UT02qjX7In5LMRBt1o6XN0vOdIWA1Pth%2B478kW7JHUQuE7QZ9947pCEfucNtz6QtBngmnS8s0Z4UtY1tFHnKkNGjDNdRGqFvK%2FMxM%2BNcJ6%2Fg8vE5IYFYO6cmxpkvQ%2FZyI709GwSVeZ%2F%2FqjQtDkvcJWJ%2FQlLulJGfsq4vQQjAkPT7XJxRL8FzwPPWgLTjeKUaoFiU%2BHZiZkEny8Ld1fPCRkk%2FIJIJ4mEQzc%3D,NA,NA,NA,NA,NA,#1291930981,Apple,iphone7   iphone 8,Silicone,iPhone,Silicone,Silicone- Aveludada,NA
15, Capinha Capa Case Silicone iPhone 7 Plus 8 Plus Aveludada ,54,NA,430,7522,10x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,10,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1213994623-capa-capinha-magnetica-luxo-iphone-7-8-plus-x-xs-xr-xs-max-_JM?searchVariation=38590025464,10,0,0,0,0,#1213994623,Apple,iphone,jk capas,Magnética,capa protetor,metal e vidro,NA
16, Capa Capinha Case Magnetica iPhone 6 7 8 7 Plus 8 Plus X Xs ,29,NA,24,4688,5x,5.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/BOX-1001,https://produto.mercadolivre.com.br/MLB-1272452877-capinha-aveludada-apple-iphone-5-se-6-6s-6s-7-8-plus-xr-xs-_JM?searchVariation=40290827306,NA,NA,NA,NA,NA,#1272452877,Apple,iPhone,Apple,iPhone,Silicone,Silicone,NA
17, Capinha Case Capa iPhone 4 5 5s Se 6 6s 7 8 7 Plus Coracoes ,49,NA,245,16505,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,13,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1210095124-capa-capinha-anti-impacto-4em1-iphone-6-7-8-plus-xr-x-xs-max-_JM?searchVariation=35219107406,10,2,1,0,0,#1210095124,Apple,IPHONE,JK CAPAS,CAPA 4 EM 1 ANTI IMPACTO,CAPA PROTETOR,TPU/Policarbonato,NA
18, Capa Case Capinha Silicone Aveludado iPhone 8 Plus Branco ,29,NA,59,441,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536357-capinha-silicone-aveludado-iphone-8-plus-rosa-_JM,2,0,0,0,0,#1165536357,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
19, Capinha Anti Queda Silicone iPhone X Xs Xr Max 5 Se 6s 7 8 P ,9,NA,16,17,1x,9.90,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAITE_26,https://produto.mercadolivre.com.br/MLB-1205108713-capinha-iphone-7-8-x-xr-xs-max-case-ultra-fina-transparente-_JM?searchVariation=34807596898,NA,NA,NA,NA,NA,#1205108713,Apple,"Iphone 7 8 Plus X, Xr, Xs Max 6.5",H'maston,Slim Transparente,Slim Transparente,TPU/Policarbonato,NA
20, Capinha iPhone 8 ,25,NA,NA,998,5x,5.00,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/PHDIEGUES,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=0%2B0XilYDRIaFPLrEwuE2s46ZbdnueGSJZVmxfDUVgOUBYahxhf3Cwa3n7ZmUAB%2BiIQYgUW9Xm5KdGmBW7%2FtnTifmLbr%2BL%2FamtxoKx1jELkgKx2vqU5ZZ9QhwaiHsytz5WqXorc6KaMtBW2Cjq8AeKQ1R43qCs3yEHZG8Rh2LqPu5bU7pIjOB66AqlQyDmFOvSbfUTpLDJXmGbTEnyH6tNOzpPnNwFQg%2BuMV4HwsQEi0ZxkgLGgMbFZ7hftoG8PynSwz4mw2Mjrd6KuyIvLQNAvR1PEzufCFHMBgJKPF5UvsjlvH06ku266DXdWkrFppFYcdX9bibKckRT6eRURt5i%2BtSTjkCmoZMg4rtF5TrcUa4NIr3fYLT%2FFT8BQVpblqfKpeqnP4F2Q1GbAnT2gmMJYzDYsAt6%2FcJR9Df91pCvR1bjP8iZlrNhuxW4HlJLJT44Jkp3DjWuLakSdo3ACNMl%2BrruiFHk%2FVAppsJPwD%2Btgi8ezJ5Vqm88a2ZpT5NIToO0F3xTVMQUYHQTCmoF8RDppB6rgTUwGJVp83qdoNy%2B3MFWb3ZThgJxpmtVpZPyhyvA2FAroytTzaYS%2Bm%2BsAOrXuzHrWFsAR%2BZN%2FYI8HIiIV%2BNxqnfgxZpiiIkgPLzq1VJp0FnnUNJKBwTxVjQ764Z67o0g3uitDh%2BeP8KqwlZczllGdWRnS2q744JuaX4N9NXRVWIC8%2FqN%2F2HxuJsvhQcxu51wHQDPno4q%2BNqhzsQg%2FwtsvGVpk1pweKxijJj9%2BVNOTze5uzo8%2BnFco6rzBh4%2F%2BV1YBnDR%2FabvfrVONUV%2FJ1me8KYDBplm5hZGtUG2bSUlA67pmWt6cF85GKfFvypT8BvWgonVkFnruy39otjcNxqjjuPkoqRb9IcXYYXlZQghfsoVloseJCG%2FK%2FllEfngHN%2BqJBBXs%2BWNFZhEvd8XAGhiJINqmL3BJhpyJ46sGTqOqOQa0ttU6K6a%2BAAPbm%2FFBFKe0J67urpatJl32xV58pgSG8GtFvbD7IHCnDb%2BprWH1AaTpwrXbxJP6o%2FGN%2BGk2rILtod32gZ3wuESsgVIWAeg3M%2Bc6OKrUp3wRirDy741hsJ3VqJLLkIne%2BEpCIlgeG8ZXS%2BuspMowPejPzLecPUGdXjxfOEzXaYuvfE6oaEsM25PQE4cdZKf5DlXeShp83Nd2lbAHOfw5%2B69NZ2mzh84OIc%2BcnJvji8ua0C8ns9KngobnsXy0%2BoD91%2FqbPHsAV8RrOE%2BnbcbWoiOSOQFtJ4zz5DmSL%2F0Skc%2Fg19iAWFHcaI1W6AuALKTc36QTkL6z%2BqN7u9YGonPlBlDXWN%2B5ciFFNYSgXPVi9rkbjjURx7SXZkYYOHdkAaZwn8APG49qGohkjkjTo1U7J%2FhFYI5lTtM4F8zn4mVA1vfTLPZHvYu2cJCRHFM4gFWKuy9OHDFPjSDXm2gm6LQNsez6uz73CIGUDHM2uariZbk4GaEOitfSSnqXa1FQccFNkb55z%2FkEvi0Ff%2B%2BJL0uZf%2Bv41GsdmU%2BCoF9EW3dpMo2vRQcOLzNQlGRhM%3D,NA,NA,NA,NA,NA,#1268138375,Apple,Iphone 8,Eu que Fiz,Capinha com Foto,Transparente,TPU Silicone/,NA
21, Capa Capinha Case Flip Magnética iPhone 8 Plus ,29,NA,63,437,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536360-capinha-silicone-aveludado-iphone-8-plus-amarelo-_JM,NA,NA,NA,NA,NA,#1165536360,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
22, Capa Capinha Magnetica Premium iPhone 7 8 Plus X Xs Xr Xsmax ,48,NA,101,819,6x,8.11,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/KARMINPARTS2003,https://produto.mercadolivre.com.br/MLB-1214046247-capa-capinha-case-flip-magnetica-iphone-8-plus-_JM?searchVariation=35503300510,1,0,0,0,0,#1214046247,Apple,iPhone 8 Plus,000,Magnético,Flip Magnético,TPU/Policarbonato,NA
23, Capa Capinha Case Rosa De iPhone 7 - Feminina ,22,NA,835,94,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,15,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,https://produto.mercadolivre.com.br/MLB-1026051169-capa-capinha-ultra-fina-fosca-iphone-6s-plus-7-8-plus-novo-_JM?searchVariation=33828135574,10,3,0,0,2,#1026051169,Apple,Iphone,Bumper,Silicone,Slim,Silicone,NA
24, Capa Capinha iPhone Xs X Xr 6 6s 7 8 Plus Max Anti Impacto ,29,NA,39,461,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165542688-capa-case-capinha-silicone-aveludado-iphone-8-plus-preto-_JM,2,0,0,0,0,#1165542688,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
25, Capa Capinha Ultra Fina Fosca iPhone X 5s Se 6s Plus 7 8plus ,29,NA,27,473,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165542958-capinha-silicone-aveludado-iphone-8-plus-azul-marinho-_JM,1,0,0,0,0,#1165542958,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
26, Capinha Anti Queda Silicone Resistent iPhone Xs 7 8 Plus Xr ,29,NA,19,481,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536198-capa-case-capinha-silicone-aveludado-iphone-8-branco-_JM,NA,NA,NA,NA,NA,#1165536198,Apple,Iphone 8,Apple,iPhone 8,Silicone,Silicone,NA
27, Capa Capinha Anti Impacto Luxo iPhone 6 7 8 Plus X Xr Xs Max ,69,NA,8,5,12x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1132492183-capa-capinha-case-iphone-8-nillkin-nature-tpu-original-_JM,NA,NA,NA,NA,NA,#1132492183,Apple,iPhone 8,Nillkin,Nature TPU,Emborrachada,Silicone,NA
28, Capinha Silicone Aveludado iPhone 8 Plus Amarelo ,16,NA,21,479,3x,5.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAISVARIEDADESHOP,https://produto.mercadolivre.com.br/MLB-1157072187-capinha-case-ultra-fina-transp-tpu-iphone-6-7-8-plus-x-xr-_JM?searchVariation=31302177211,NA,NA,NA,NA,NA,#1157072187,Apple,iPhone,MAISVARIEDADESHOP,Silicone,Lisa,Silicone,NA
29, Capinha Silicone Aveludado iPhone 8 Plus Rosa ,16,NA,961,16,3x,5.66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,26,https://perfil.mercadolivre.com.br/NOMOTEC,https://produto.mercadolivre.com.br/MLB-1047628140-capa-anti-impacto-pelicula-gel-p-iphone-5-6-7-8-10-x-xs-xr-_JM?searchVariation=36089029726,20,4,2,0,0,#1047628140,Apple,Iphone,HR,TPU,Capinha de silicone,Silicone,NA
30, Capinha Casca De Ovo Ultra Fina iPhone 7 8 Plus X + Pelicula ,22,NA,443,83,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,10,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,https://produto.mercadolivre.com.br/MLB-1026034649-capinha-ultra-fina-fosca-iphone-6-6s-plus-7-plus-8-luxo-capa-_JM?searchVariation=33827713956,7,2,1,0,0,#1026034649,Apple,Iphone,Bumper,Silicone,Slim,Silicone,NA
31, Capa Capinha Anti-impacto Shock Borda Reforçada iPhone 8 ,29,NA,54,46,5x,5.98,NA,Envio para todo o país,NA,NA,4.8,4,https://perfil.mercadolivre.com.br/BENPICSCAPASDECELULAR,https://produto.mercadolivre.com.br/MLB-925200208-capinha-com-foto-personalizada-iphone-8-plus-_JM,3,1,0,0,0,#925200208,Apple,iPHone 8 Plus,Benpics,iPhone 8 Plus,Silicone,Silicone,NA
32, Capa Capinha Case iPhone 8 Nillkin Nature Tpu Original ,29,NA,31,469,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165539567-capa-case-capinha-silicone-aveludado-iphone-8-verde-agua-_JM,NA,NA,NA,NA,NA,#1165539567,Apple,Iphone 8,Apple,iPhone 8,Silicone,Silicone,NA
33, Capa Capinha Case iPhone 8 Spigen Rugged Armor Original ,16,NA,10,4995,3x,5.63,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAISVARIEDADESHOP,https://produto.mercadolivre.com.br/MLB-1162443702-capinha-anti-queda-silicone-iphone-x-xs-xr-max-5-6-7-8-plus-_JM?searchVariation=31696920225,NA,NA,NA,NA,NA,#1162443702,Apple,Iphone,Outros,Silicone,Anti impacto,Silicone,NA
34, Capa Case Capinha Silicone Aveludado iPhone 8 Plus Preto ,34,NA,5630,20806,6x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,497,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-682539065-capa-capinha-ultra-fina-fosca-iphone-5-6-7-8plus-x-xr-xs-max-_JM?searchVariation=22563854146,398,60,25,11,3,#682539065,Apple,IPHONE,JK CAPAS,ULTRA FINA,CAPA PROTETOR,TPU,NA
