search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material,Cor
11, Capa Case Capinha Silicone Aveludado iPhone 8 Preto ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				204
				vendidos
			
		",(296 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,8,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165543047-capa-case-capinha-silicone-aveludado-iphone-8-preto-_JM#position=11&type=item&tracking_id=bc8e887d-d49b-456e-bd01-637dfd29cb74,7,1,0,0,0,#1165543047,Apple,Iphone 8,Apple,iPhone 8,Silicone,Silicone,NA
12, Capa Case Capinha iPhone 6s 6 Plus Glitter Rosa Luxo Premiun ,23,NA,"
			
				Novo
			
			
				
					 - 
				
				396
				vendidos
			
		",(85 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 598
		
		 sem juros
		
	

	
		",98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,7,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,https://produto.mercadolivre.com.br/MLB-1012470928-capa-case-capinha-iphone-6s-6-plus-glitter-rosa-luxo-premiun-_JM?searchVariation=35321463311#position=12&type=item&tracking_id=bc8e887d-d49b-456e-bd01-637dfd29cb74,4,1,2,0,0,#1012470928,Apple,Iphone,TPU,Transparente,Glitter,Silicone,NA
13, Capa Anti Impacto Queda iPhone 5 Se 6 6s 7 8 Plus Xs Max Xr ,13,NA,"
			
				Novo
			
			
				
					 - 
				
				1720
				vendidos
			
		",(30 disponíveis),"
	
		
			
		
		2x 
		
			
				R$ 700
		
		 sem juros
		
	

	
		",00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,42,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1047637856-capa-anti-impacto-queda-iphone-5-se-6-6s-7-8-plus-xs-max-xr-_JM?searchVariation=26827537398#position=13&type=item&tracking_id=bc8e887d-d49b-456e-bd01-637dfd29cb74,30,3,3,4,2,#1047637856,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone,NA
14, Capinha iPhone 8/7 Plus Spigen Valentinus Black ,189,NA,"
			
				Novo
			
			
				
					 - 
				
				1
				vendido
			
		",(9 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1583
		
		 sem juros
		
	

	
		",83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SPIGEN+BRASIL,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=fVxHykCF4fDvTTq4aJhyJHibOhX%2BZ2a4e78SaR7QaCfWNnuxrYVh8qqnbG865js9qG8ErQ0jpFd1F2HhfZw2wWFWM8JfeCg1tf%2FVKIJQRQ8qfkgQJM3njp0QiBc9vgGb7xV7cRjMhg5Xro%2FFNWE8Djs3f7tIBle%2BNikGjfl6q17EsZj1FiRiUfU8d2xwT7UWel8DUyz%2F2EeVeyEsVdBj3EZjEMNcbeyibsvNUNK%2BraLUk0CGT%2BGuFaIlZ9ZUJc5W%2BDW%2Fa16Za9u5jzrdyslNFm%2Bd9AqnhV%2FVEWqaKp2XU2BlUDM8h8yQKDIaA1mZNR4vPfJCfzWbPQBPeDOPnIxwQh5QMdUhhMNpHHaM%2FJFR9%2B4zIwKiSfv9Zehn%2F%2BT0JFqiVeuYs5CXqbFyl6BJd3US7yBxyT7oWLLqcB3VGwqmSI3670mTPRVQ7fmr9xNGKbIQBR1rKNmyrAcWeznN2mPM0OpAXaW7wsRzs6eJ%2BbD5OzHY7m1U2YD7yn0HUOgpbZ6ZCFAHuUwGOeo7UCP9nEbu3LQaGdCQHr3149LjPioWRne6E6WtSml%2BeNFuLS8eg6JQNer1YMamxYK5zICzpVY9QK63vT5we7xLGxuyrWaOqEHH53I8m8BUFPHg4NqaARy%2B86QY33HrKz9I8uHiM8SKv8E12XXnZdoehJsWo8W%2BgD9ocgy3VrDyzsy%2F41VZBe2BSD%2B8TdBLMnky8VsGMsgnhkPKj6cbEt0eBk7ZtH3iPzHI1%2FRG2By0M6SLs3tVSEzZC34te3SzmxcRgDly4B3ja1BYpULbQvpTeOHq8k0F3VRNBeBnfZBRrxrMP2mJPfxc1KLtkd7u%2FotoU6mK0voLhQ2iN%2Bt01FV0t8hi5o%2F231hG4kmg8CalWLdBfyPA1iP0Y5oFVrnGFQ9XP4kR5a1%2BxfmShfZjLHYTuP%2Bk0ClXsTcH6nRUs7raaOSlZs2mq4MP1%2FZmWO32tx3sq2x6r%2BsS3BBL84HxkCGcrBtAIkLHKiOiw0Kb1fkHiA5e%2FfIZMQohrP6rThbUVtoh2rf7psvGgItinxmtHESzw3mitN8zr4q4m2qSm2vITP90vIkF2VaCAhlKhF%2B4kHT7UDaU09MBawTF6lJdBKngp3rqj7Qz4e1i0IOAA8Gs%2BkEOqSlJrOFTMcm5QnJ3g622v8UQChIueh5%2FBrZ1wdmlyB3v6bfLbeO2X7i6S3EeKKq1t9ntblM1ZKymIBWKPmD%2Fb9SrLe8GO%2F3TD8n1x0vXTfRL1oWZzEJCTmvAymemeNfG1AQVVwgVLiQyyM97VYTUybdAJMQfzo5ekla1Z6nCOHRcjEThr%2BawCEba4MxqJo8hK%2BODXKsPQFSzPBktksSAqGUUX7Zqn1F4CNwuT2dLGhwmqAG6oj%2F6c7eEzylpq0Aa%2F9%2FCvWVUmWKxCyq%2FVW6NNsahdNZUoM1rZ%2F0YhDck2DqmNmyLwZtmsnz4yCuTrZfKaJZoB4Cp4ST%2BE2seDvkIsZU%2B%2F3RnvTzyrF61pczIJKgJ%2FANG5UtahJWmSoN5u1xxlZsMyypj7zDkrIWIJijTnZ4pWaFfgKosePWW2%2BuEilZT%2FTc53uw1MrJwXsDJoWqJkF1bp9MMH3v3TvONCNCz84B%2B4br2893jqJRL9gP8podnFqID60r%2FmaykkYdFFksWRuDDiGvyGhC0JU1utDvVOUF5799fs0CEC%2B1VAqDYfw%3D%3D,NA,NA,NA,NA,NA,#1252228122,iPhone,iPhone 8/7 Plus,Spigen,Valentinus Wallet,Carteira,Couro,NA
15, Capa Anti Impacto + Película Gel P iPhone 5 6 7 8 10 X Xs Xr ,19,NA,"
			
				Novo
			
			
				
					 - 
				
				1011
				vendidos
			
		",(13 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 666
		
		 sem juros
		
	

	
		",66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,29,https://perfil.mercadolivre.com.br/NOMOTEC,https://produto.mercadolivre.com.br/MLB-1047628140-capa-anti-impacto-pelicula-gel-p-iphone-5-6-7-8-10-x-xs-xr-_JM?searchVariation=36089029726#position=15&type=item&tracking_id=bc8e887d-d49b-456e-bd01-637dfd29cb74,21,5,2,0,1,#1047628140,Apple,Iphone,HR,TPU,Capinha de silicone,Silicone,NA
16, Capa Anti Impacto P iPhone 6 7 8 10 X Xs Xr + Película Vidro ,18,NA,"
			
				Novo
			
			
				
					 - 
				
				573
				vendidos
			
		",(18 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 633
		
		 sem juros
		
	

	
		",33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,11,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1230329082-capa-anti-impacto-p-iphone-6-7-8-10-x-xs-xr-pelicula-vidro-_JM?searchVariation=37033346817#position=16&type=item&tracking_id=bc8e887d-d49b-456e-bd01-637dfd29cb74,9,2,0,0,0,#1230329082,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone,NA
17, Capa Case Capinha Silicone Aveludado iPhone 8 Plus Branco ,29,NA,"
			
				Novo
			
			
				
					 - 
				
				110
				vendidos
			
		",(390 disponíveis),"
	
		
			
		
		5x 
		
			
				R$ 580
		
		 sem juros
		
	

	
		",80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,1,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536270-capa-case-capinha-silicone-aveludado-iphone-8-plus-branco-_JM#position=17&type=item&tracking_id=bc8e887d-d49b-456e-bd01-637dfd29cb74,NA,NA,NA,NA,NA,#1165536270,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
18, Capa Capinha Anti Impacto Luxo iPhone 6 7 8 Plus X Xr Xs Max ,49,NA,"
			
				Novo
			
			
				
					 - 
				
				98
				vendidos
			
		",(8839 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 833
		
		 sem juros
		
	

	
		",33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1204440894-capa-capinha-anti-impacto-luxo-iphone-6-7-8-plus-x-xr-xs-max-_JM?searchVariation=34758789532#position=18&type=item&tracking_id=bc8e887d-d49b-456e-bd01-637dfd29cb74,NA,NA,NA,NA,NA,#1204440894,Apple,iphone,gkk,capa 360,capa protetor,TPU/Policarbonato,NA
19, Capa Anti Impacto P/ iPhone 5 6 7 8 10 X Xs Xr + Pel. Gel ,19,NA,"
			
				Novo
			
			
				
					 - 
				
				365
				vendidos
			
		",(20 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 666
		
		 sem juros
		
	

	
		",66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,5,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1056485759-capa-anti-impacto-p-iphone-5-6-7-8-10-x-xs-xr-pel-gel-_JM?searchVariation=26828676463#position=19&type=item&tracking_id=bc8e887d-d49b-456e-bd01-637dfd29cb74,5,0,0,0,0,#1056485759,Apple,Escolher no anúncio.,H+,TPU,capinha de silicone,Silicone,NA
20, Capinha iPhone 8/7 Spigen Valentinus Black ,189,NA,"
			
				Novo
			
			
		",(10 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1583
		
		 sem juros
		
	

	
		",83,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SPIGEN+BRASIL,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=dB47%2BJLWS2BlSzK5HS5l%2Bvnh79uybc%2BqY3dDag9Foe6mPUMa5kYl1T5iNT%2FcBJqSRC6wvWlyMMUHxsQSeGxQtb5AJQuul0S2G7z6oj0OE7LGB%2BqzLJBaZN4cc1BYLwJWPbijeW4RSzWtxHI1nvGCfptYwzz6%2F3MpTt1WMKzEKwNg2qrlx3d1O4Ligs0NatxJPepER8XWbS%2BtqpAh2g29j7FinVhptAt33GyFqtwhcCo4pd1oVWtQ2v2dQ4xNKrirYmVlUAIp6jpaJ53mVw4mzzyZzcteTIzdbbJXzGYqdZ%2FMI%2BBGTOUvyPwwH7T0jQgqrs%2Fl%2FRekK%2FWgduwKAiP%2FFTqxhjKK%2FK%2Fjdo%2BJso9Y9EJeYfvBHoX9ylrlVTv93M4PCFca%2Fwrfdxgs6Pj3gNOyjBPfR31CfZYyObSlWWQ63zt99ESaWmV9KtYF12gbP5sk6pCSFl69QIlXjgA9krEGzwZqamezDxxFIbGwuVaDc5D26UxtBpaBZRXLqV3Fbn9xCv9sUSTLHVhRhJubyXVvbRHPut6ZvDr4ULagOZjf7bJdEUjLAzFwOb4q7IMNpK4ixuUUchK3L8JDDdQFD9MBJ%2BSJwXu3hGaG7BRe5htxkT9ZdJLfxJsavZPrPMWQM%2BdNL5oWRlT00AhNdQv79JZArn92W0PWPeUBMqknMHFK3ZC%2BpekF6ekviB8QHppftQQ%2BwX5R2ffqc9a6%2Ft4A%2B9%2FftRxruMhWUuTxSVLsy1xrERGD2ya4yv6qF%2ByeKeP2cmkVFwwlUQntRfSrCjmPYsbTRuYjt7YDssk74F4GwktZTK5y%2FVewVBks05hwQO%2FMIKeqvGZfp9f%2FSLTAh%2BNj925za6hDFJMiYHMGmhCuR6REZ1EfV7On5lI9y2ZW%2FgVUIuijY%2F25vEGWterIFESmgNQNJCqd%2FcnIkU181xPUFYcuExe2V4NlNiUC382L3DdKew0v9cS3Gx1hVVecZ%2BBsa2YoHpnC6b3l67ZH2LQUcYcDYaQGjHRb2G9O37GgVuXzBpa%2FbBY%2Bi3QTWFcDZt%2BKuihyJghoAY%2FnzATMn%2FL4Fj866CXPSM9%2FeEJ9CWxovE3OUNU11lZvSMs9ex87Y2syY9ziOQrHgkFvHZ%2BJpUSIaq4w3or4%2BTv9Y7VgenvcvEwQKN%2B0SFxHymlKd9crCLpOw8PZreMaHINK3zNVkwpeoM5aEACJpji752nHiq2xJTp2U3DCLX0VQ8VLkJIRktAFba6AYEz4fXrO7AUqru9KgcydDtnMuhP4NELi8UY5u8UQ8oKfu%2BpHVaDCtoFGuicG%2BH5cOSX8c8A72GMRTmamFf%2BRjL6LZZr1zwICnsw8vicNdRPQcr%2B1n84tdPqpBYEJchLSOB6M%2BVnrydtGxlG9rzt4i6P2ompX6szkiPLWL1AAPJdRgPPims%2B6HzAuiyvNI1p2J4M38Vc60bsBO8csXq%2BEL%2BhCBjyeMA%2Bvy05ERb6Qc6YyHhlRr5lN%2BqGujyvugmGeARZX9H7VA1%2BTiy7jAOOEbW0Xyn%2BDKzf8B1M3ZJQbbTBJpz%2F9lofDS63P%2BewajNA6ra9%2BoEqZBG%2BCmvHAWLoeMaBIyGSZZ9%2BJY8Y3mq84r1pzXiv7%2Fgf1CMFGI4P7SqtizUcuV7PBS%2BEkkmQ4kC0AKgRifZZ6PONhi2r%2BglNMCsrvRmySQp3y%2BZHB5eSP7v9ldfSSAr8%3D,NA,NA,NA,NA,NA,#1249880445,iPhone,iPhone 8/7,Spigen,Valentinus Wallet,Carteira,Couro,NA
21, Capa Capinha Case Flip Magnética iPhone 8 Plus ,48,NA,"
			
				Novo
			
			
				
					 - 
				
				119
				vendidos
			
		",(10 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 811
		
		 sem juros
		
	

	
		",11,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5.0,2,https://perfil.mercadolivre.com.br/KARMINPARTS2003,https://produto.mercadolivre.com.br/MLB-1214046247-capa-capinha-case-flip-magnetica-iphone-8-plus-_JM?searchVariation=35503300510#position=21&type=item&tracking_id=bc8e887d-d49b-456e-bd01-637dfd29cb74,NA,NA,NA,NA,NA,#1214046247,Apple,iPhone 8 Plus,000,Magnético,Flip Magnético,TPU/Policarbonato,NA
22, Capa Capinha Magnetica Premium iPhone 7 8 Plus X Xs Xr Xsmax ,54,NA,"
			
				Novo
			
			
				
					 - 
				
				215
				vendidos
			
		",(7639 disponíveis),"
	
		
			
		
		10x 
		
			
				R$ 550
		
		 sem juros
		
	

	
		",50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,6,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1213999114-capa-capinha-magnetica-premium-iphone-7-8-plus-x-xs-xr-xsmax-_JM?searchVariation=37715721002#position=22&type=item&tracking_id=bc8e887d-d49b-456e-bd01-637dfd29cb74,3,0,1,2,0,#1213999114,Apple,iphone,jk capas,Magnética,capa protetor,metal e vidro,NA
