search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Modelo alfanumérico,Formato
17, Auriculares Bluetooth Noga Bt469 Manos Libres Oficial Full ,549,NA,"
			
				Nuevo
			
			
				
					 - 
				
				465
				vendidos
			
		",(823 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,30,https://perfil.mercadolibre.com.ar/QUIEROESO+YA,https://articulo.mercadolibre.com.ar/MLA-705186048-auricular-deportivo-bluetooth-manos-libres-samsung-iphone-_JM,18,6,2,3,1,#705186048,Quiero eso ya,In Ear,QUIERO ESO YA,NA,Ear-Buds
18, Auriculares Bluetooth In Ear Inalambrico Con Base Recargable ,711,749,"
			
				Nuevo
			
			
				
					 - 
				
				1794
				vendidos
			
		",(77 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,100,https://perfil.mercadolibre.com.ar/MWPRODUCTSARGENTINA,https://articulo.mercadolibre.com.ar/MLA-669916084-auricular-bluetooth-vincha-micro-sd-radio-fm-inalambrico-p47-_JM,56,31,10,1,2,#669916084,Genericos,WIRELESS,P.47,P47,Over-ear
19, Auriculares Bluetooth Celular Inalambrico Deportivos In Ear! ,1989,NA,"
			
				Nuevo
			
			
				
					 - 
				
				405
				vendidos
			
		",(173 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,101,https://perfil.mercadolibre.com.ar/TRISHOP2010,https://articulo.mercadolibre.com.ar/MLA-686652267-auriculares-qcy-t1-c-manos-libres-bluetooth-samsung-lg-sony-_JM,63,29,4,3,2,#686652267,Samsung,QCY,QCY T1,T1C,In-ear
20, Auriculares Bluetooth A7 - Alta Gama - 4hs De Musica Sup I7s ,489,NA,"
			
				Nuevo
			
			
				
					 - 
				
				245
				vendidos
			
		",(386 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,3,https://perfil.mercadolibre.com.ar/BIADAR+SA.,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=LdWMN%2FfVznzb81Wn8EpIMmjqo%2B0jqgNcOI97x0%2BdB7BbmOPaMriSSrvH1ivs9YVmIFrD8nSAKQ8WjvQAyCQzT1%2BaGTTF6U8rJ4yKonYkSJjhUi2ORgSJRHcOoYlspXt%2FnoBqMgibZe%2BGFuv8MsBm2th92u9SPw6%2BKGhhX9m5tUlPfsuhW%2BFmZz1xi44quyLMrcjr0RwhuBm2WmD86HY1jOVFoh9h%2Bm%2FDlwWHEmyo5iriiJYHlfKmMp9%2B6Ln3GaEYTTaT%2FSStLQSLI3fcMJolAODVaNhkR96Ei5OGrJ02ybHf5yVgHOParsCjG%2BZT7xUOOUxMtLqk1po4ThfsNf9ZeCClU8jAn%2F%2BMCWFWtbDgNQJpLX8aYCCJhu%2BIrVGpaopWVrscvfYodXTpOGnsWISDSkkemGDWoKk3EfLcLAjUMw8upomct0wOmkrdjQGR7QHMCesH85%2BbANReY%2BkjUhQQqyan1yl2VG9N%2BP4YvBc90NIyiAigi3DPA3hfv0xTEAKEVj1agQ2ZlqRWxJYKW1TdebHhtYVg0IrMpDk2o3WkvwlI3KuvlpGdE70WkU3VX6fyW2y%2FLemUaqKb4EBGs7QlQB7iyHFyE5HEUMKJQOid0F9LIzQHfkoBmMye8fZuAIBHUYL1iByKEb6L%2By1AxPQDUy2zgL8qiuoVcWKCGvNGAbOHIdUH3JAdoDgfR0mvpPrlNh9q%2B8FrEKCiPfELJq9eQDrk5aoG3RlPRve7xqVNBH0yGW2Qd0xLQ9qzPVytqb4L7BdDdpOZe3DaH4%2BNOo8VdXFCKd%2FibUU8aRv3n1JTciQybiHB7dPmgmkl7x2kYTnzuf22yQDNUNkKE4L11XARoMNbXcL8dN7WhdnNlGvz7%2BJJmlVR0lWkmzmRtSRttHaGjgRAwfrBp7doWdKit9GeNDTJPwpMVGCXgL7hOgPbk%2FljQr9qjAqE1KEMvXG6Ghs4hXW%2BUSNE7rUkIgt8P0%2Fd%2BPft%2FN5wDuS%2FdQrhTbIxV2qeatFPQaczxNblOosa1ODHteT4a8kcG%2BzknPmH6SdU%2BUXBDtshefiMmRLZh%2F43M125NehrZphh%2FMoG9i9%2BKmNQbMp5CK9ljKfy3Ho0lg3RQYwQQy8gTYoaZeEMSbXyRm6NhfL6YJy24P%2BMpAnI2mW8bqdaCatq97CC30HW5h0q5sFCM6SZlX8bkvKsO5%2BUppGqSP%2BuggUaiVEhpVKk56BbyXpV0yNFD41lZ4zBelQnZCfjxwPPxRpPs9J8mnJ0FU9NW2dWCrQoqPXcfSNKPB9E4aAVyzdlu5WYsHL8rNtfhrgA1sO%2BwRRsuwyAvvMpbyA2Or4LqEh6Yld3HGRRg8xMYi7MVZ3jgWoweAXlHN0%2BUS6PpfKCQWY84bNT4b42JgtQMrqWHTCGCVqsJeBP%2FPkKeZLaANAq4I7eGMQw1oLpc1HZgMThWcNb5D13%2Byzxa4kkhhEs87lEBM15KDO84GvpDS2802xiZfBeZyDw%2B%2B1UgB5usOcll14zYLFtnloM7o17p65KpMIAZGzaaOzcPRa%2F%2FeyGf3ve1TUVQK%2BotcIqSIxC7LQWHtlb%2BgGWwQ9%2BIde2qGfmCeHNPUmmIxAe32a9%2B9KOCRRWhL8KdIpstV03lCvyTzMLwbOT6vy8HXwRpPo%3D,1,1,1,0,0,#762117376,TWS,airpod,I7s,NA,In-ear
21, Auriculares Bluetooth Qcy T2c Tws Original 2019 Inalambrico ,1999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				203
				vendidos
			
		",(49724 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,14,https://perfil.mercadolibre.com.ar/JMS-IMPORTACIONES,https://articulo.mercadolibre.com.ar/MLA-762680561-auriculares-bluetooth-a7-alta-gama-4hs-de-musica-sup-i7s-_JM,9,1,3,0,1,#762680561,JMS,In Ear,A7 TWS,NA,In-ear
22, Xiaomi Auriculares Inalambricos Bluetooth Redmi Airdots Tws ,749,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1657
				vendidos
			
		",(454 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,52,https://perfil.mercadolibre.com.ar/TPSHOP_BAIRES,https://articulo.mercadolibre.com.ar/MLA-764888251-auriculares-bluetooth-in-ear-inalambrico-con-base-recargable-_JM,30,9,3,1,9,#764888251,TWS,Earpod,I7s,3,In-ear
23, Auriculares Qcy T1 C Manos Libres Bluetooth Samsung Lg Sony ,700,778,"
			
				Nuevo
			
			
				
					 - 
				
				300
				vendidos
			
		",(862 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,11,https://perfil.mercadolibre.com.ar/DELTAEXPORT,https://articulo.mercadolibre.com.ar/MLA-790356968-auriculares-in-ear-bluetooth-i7s-tws-recargable-inalambricos-_JM,6,3,1,1,0,#790356968,TWS,Earpod,I7s,3,In-ear
24, Auricular Deportivo Bluetooth Manos Libres Samsung iPhone ,489,NA,"
			
				Nuevo
			
			
				
					 - 
				
				245
				vendidos
			
		",(386 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,3,https://perfil.mercadolibre.com.ar/BIADAR+SA.,https://articulo.mercadolibre.com.ar/MLA-762117376-auriculares-bluetooth-in-ear-inalambrico-con-base-recargable-_JM,1,1,1,0,0,#762117376,TWS,airpod,I7s,NA,In-ear
25, Auricular Motorola Bluetooth Pulse Escape Cuotas S/ Interes ,664,699,"
			
				Nuevo
			
			
				
					 - 
				
				459
				vendidos
			
		",(77 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,26,https://perfil.mercadolibre.com.ar/JAZAKSHOP.COM,https://articulo.mercadolibre.com.ar/MLA-720232059-auriculares-bluetooth-celular-inalambrico-deportivos-magnet-_JM,12,12,2,0,0,#720232059,Mobile Phone,Auriculares Bluetooth,S6 Magnetic,NA,In-ear
26, Auriculares Bluetooth Celular Inalambrico Deportivos Magnet ,2389,NA,"
			
				Nuevo
			
			
				
					 - 
				
				528
				vendidos
			
		",(45 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,645,https://perfil.mercadolibre.com.ar/CLICK+AR,https://articulo.mercadolibre.com.ar/MLA-685581571-auricular-inalambrico-bluetooth-motorola-pulse-escape-_JM,457,148,28,6,6,#685581571,Motorola,NA,Pulse Escape,NA,Over-ear
27, Auriculares Bluetooth +5.0 Inalambricos I7s Pro In Ear ,2660,2800,"
			
				Nuevo
			
			
				
					 - 
				
				1996
				vendidos
			
		",(232 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,180,https://perfil.mercadolibre.com.ar/TIENDASHOPEALOML,https://articulo.mercadolibre.com.ar/MLA-693323156-auriculares-bluetooth-qcy-t2c-tws-original-2019-inalambrico-_JM,128,37,10,2,3,#693323156,QCY,In-Ear,T2C,In1852,In-ear
28, Auriculares Xiaomi Intrauditivos Aluminio In Ear Premium ,469,NA,"
			
				Nuevo
			
			
				
					 - 
				
				764
				vendidos
			
		",(6 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.2,38,https://perfil.mercadolibre.com.ar/NEWCELL+ACCESORIOS,https://articulo.mercadolibre.com.ar/MLA-698128098-auriculares-deportivos-bluetooth-running-fit-gtia-_JM,23,7,4,2,2,#698128098,Wireless Headset,NA,BT-1,NA,In-ear
29, Auricular Inalambrico Bluetooth Motorola Pulse Escape ,435,NA,"
			
				Nuevo
			
			
				
					 - 
				
				184
				vendidos
			
		",(116 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/JBD-HITECH,https://articulo.mercadolibre.com.ar/MLA-803080043-auriculares-bluetooth-in-ear-inalambrico-con-base-recargable-_JM,NA,NA,NA,NA,NA,#803080043,TWS,Earpod,I7s,3,In-ear
30, Auriculares Deportivos Bluetooth Running Fit Gtia ,619,NA,"
			
				Nuevo
			
			
				
					 - 
				
				271
				vendidos
			
		",(9 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,151,https://perfil.mercadolibre.com.ar/DALECL%C3%8DCK,https://articulo.mercadolibre.com.ar/MLA-782265804-auriculares-bluetooth-noga-bt469-manos-libres-oficial-full-_JM,81,45,16,5,4,#782265804,Noganet,Aris,NG-BT469,NG-BT469,Over-ear
31, Auriculares Bluetooth Celular Inalambrico Deportivo In Ear ,3290,NA,"
			
				Nuevo
			
			
				
					 - 
				
				802
				vendidos
			
		",(32 disponibles),6 cuotas sin interés,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,90,https://perfil.mercadolibre.com.ar/TECNO-DELTA,https://articulo.mercadolibre.com.ar/MLA-616359769-auriculares-bluetooth-inalambricos-tws-sin-cable-deportivo-_JM,66,17,5,0,2,#616359769,SoundPEATS,NA,Q32 True Frre,NA,In-ear
32, Auricular Bluetooth Samsung Original Galaxy Buds ,210,NA,"
			
				Nuevo
			
			
				
					 - 
				
				314
				vendidos
			
		",(99 disponibles),12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,3.0,3,https://perfil.mercadolibre.com.ar/01ENLINEA,https://articulo.mercadolibre.com.ar/MLA-786431094-auriculares-bluetooth-celular-inalambrico-deportivo-in-ear-_JM,1,0,1,0,1,#786431094,Ajavision,Bluetooth,S6 Magnet,S-6,In-ear
33, Auriculares In Ear Bluetooth I7s Tws Recargable Inalambricos ,749,NA,"
			
				Nuevo
			
			
				
					 - 
				
				450
				vendidos
			
		",(323 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3.8,22,https://perfil.mercadolibre.com.ar/BIADAR+SA.,https://articulo.mercadolibre.com.ar/MLA-777151109-auriculares-bluetooth-in-ear-inalambrico-recargable-envio-_JM,12,2,4,0,4,#777151109,TWS,airpod,I7s,NA,In-ear
