search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Material,Marca,Modelo
12, Protector Tpu Borde Alto Impacto iPhone 8 7 6 6s Plus 5s 5 ® ,150,NA,237,3807,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,4.6,8,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-446712450-protector-tpu-borde-alto-impacto-iphone-8-7-6-6s-plus-5s-5--_JM,6,1,1,0,0,#446712450,Apple,TPU,NA,NA
13, Funda Protector Full Case iPhone 6/7/8 Plus 360 Con Vidrio ,150,NA,45,5,18 cuotas,8.33,NA,Entrega a acordar con el vendedor,NA,NA,5,4,http://perfil.mercadolibre.com.uy/AR+IMPORT.,https://articulo.mercadolibre.com.uy/MLU-457722592-funda-protector-full-case-iphone-678-plus-360-con-vidrio-_JM,4,0,0,0,0,#457722592,Apple,NA,NA,NA
14, Protector 360 Magnetico iPhone 6 7 7plus 8 8plus Xs Xr Xsmax ,490,NA,443,36,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,1,2,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=TLOuC6nKRiKutkYKbmTSyqaFFOOycx6e6qfga4Dbfv29RhVYD%2BqHAqSSLF%2BA4F2t5pi33BS5NuxFgQDhM%2FoQgy%2FvjHabUloD1QQ6GH5LJxgy6oxbYVyE2szIqpfl%2B%2Br10y%2BKyXzbjhbEcXAG4X2I6eNiW7dCjAxnIAVUNnaZwPcrEpu3%2BZxmGujywTdWOKruOt%2BaIK%2BSHl2XN%2BV66q3TALTrkq4TB7VVybDj%2Bzo9mgxSH54ivoX84puZ5H%2B176xkJfKknMDrsHl0PgX2qyOAthJej9%2FoJhoKhpVmJirEwQxG1NfEtWmab01Hx8%2FjcVVI83B6OVDAKF08QQxKPvWTYT89ZSKrZ9pCK7KKLoXAyoDXkWbKAvNmvCqHyelXxBJRLTrTjC3Qr3fgc0zF2FmbgTEn8bz2vR9VvwhUS9KrxE8EsEVtWHDpoH7qTrEdLFa6s%2Fe2M2CdXS%2Bv4TXBqfpn%2BVYPRWQuPq3huex08boyRi%2Bo9QnLAUhKOQazFJIFZt4reYJPbtgbe6j%2F%2BeUbpM3UxkWDw%2FrmMf%2FIiOnun7VGhBJwlbkZp3uFUevqhcjlpNnHwdX9KOMRyCgVXElpWvFa%2FHzgThWESznTbFk9DrCpad7nW7y5S%2Femx%2FWrOOUt5obsMe0ocqXMEI23AadeJrR8X33t7PQwR1f9NS195h6%2B5QlyWBPCvYfaVsOFyBg2v16pJdissB%2F2AeUG664E1ghpSzjHW9EZCf1axjsWkZ7sZfNuMkdRuZfjd%2BMn9MGWpMJliIEgZZEJP3PcdA0XzaOnpoxyue4GTA%2FRHUmqUVjLzhwA2SlL%2BrMU1V8iPiC3FL4hePUuR2k4FD0dBxjF70RLYSveGZsDKW%2FARugo%2F0r1eQjUXZv8P4%2BLG0K3cuFvudyKxCqoikpmN07aS0eUmPfv4ICTJGWGkG61JfPKvwri8PXJ95KWrLYQJKeMZidIYyf94O0AsP0iPlecbLC2sORtPCPoSFTWnsFecjVidLmMK2n%2FIfixiuLF5H2JO5dNsBRFTsib5MHMP3dajvdrQtlu5e6rpCVGppMUQO7E5TLZEYoy4h%2FvHkmo28qGz6TLMK52Kef2zKWKmSNouQesv4DLpULkCTVnTgUV38Osq2GNy%2BpAsJu0O2Jq9dBeQq7StlA4v9hyc6GNIbDdE3Pq8uPQSOGecX2d9EeCDdtgiotWsSCzpoSAM4Y4JKcUWoVtjraCPxyrYIpbiyKEk8jWNT%2F2r5yl8qmtVlaMHMTdpPHLQJel96sC5W8PE5AjgRNS%2BJVPlIxnPhutOMLJBNQeQ9PAl%2FaqaJZNN0p6CCGFqevpCUyBbN0JrcPEaavrz7sme4Q6pBt1XoTe0dhBfOBhVJztz13h8El1ggjjN07jBXi80fKOsVVQ84SPD8VAX4SIi4bztT9g9hC2EVV9mAiCNBEPRRvzj2s3P%2FhgOU%2F4u2pSDC2BEjTB9qZAETPPPW9J1nDqqcsGaCHmy4QD7y8m4bKLtZhMTHiJcMYatkbhfbUxiYfb%2FeSPJqwbrJ3AFp9qztBw15%2Fvjrg1TIfe0AL7bBmo8SD8PRqZ9vKqgrAVbAcvprec%2B5EOQ80uhPCXYId4XVrRQWqO6wbOu%2FGE%2Fssjxyx0OyQApdoNoZif6gM4VwP6KkIoHY0Uy2ID56P0Y8LmA543mpzTRcoXUw5L2OrCMHk%2BLD6JMlU4ASNob9Gop9NIuNoJVabKCUezQYWcapGlRpf0NkDPOB3X3lJCIQRkIVgvLCWREpyI83rUIwxE24YW0wmkxKYnPRJz7Cdcix29Ih2nKlT88l2CjNgtanKmSLIr%2Fvw8nPLBFGGdkwSz8Q2py4SL0XJlNJzOzBprI2D6fHo3zfgm1VsIRzCyyms1eqoj3IvKBFGw5DXpLwodLgLSGyevkr50b9h2JZu2esF5QVhARsYEHCIqJuR5YFe4fVyMPst16OK9ebGZ%2BerFG62NEZUb6gLJyy6C45ydUjIL3%2F%2FBcTu%2FuBLuNMhs4PfdbEAAzhyXGx%2FN2N8Iz83Klg%3D%3D,0,0,0,0,2,#443922805,Apple,TPU,NA,NA
15, Estuche Case Funda Sellada iPhone X 6 7 8 Plus Clicshop ,490,NA,36,46,18 cuotas,27.22,NA,Entrega a acordar con el vendedor,NA,NA,5,2,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,https://articulo.mercadolibre.com.uy/MLU-454146701-estuche-case-funda-sellada-iphone-x-6-7-8-plus-clicshop-_JM,2,0,0,0,0,#454146701,Apple,Silicona,NA,NA
16, Silicone Case Original iPhone 6 7 8 X Plus Apple Oferta Ya ,990,NA,110,54,18 cuotas,55.00,NA,Envío a todo el país,NA,NA,4.8,13,http://perfil.mercadolibre.com.uy/PANTAYAUY,https://articulo.mercadolibre.com.uy/MLU-452827858-silicone-case-original-iphone-6-7-8-x-plus-apple-oferta-ya-_JM,12,0,1,0,0,#452827858,Apple,Silicona,Silicone,NA
17, Brazalete iPhone 8 7 6s 6 Plus Note Y Otros Hasta 16x9cm ® ,100,NA,277,5000,18 cuotas,5.56,NA,Envío a todo el país,NA,NA,4.3,11,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443333995-brazalete-iphone-8-7-6s-6-plus-note-y-otros-hasta-16x9cm--_JM,6,2,3,0,0,#443333995,Apple,Neopreno,Genérico,NA
18, Protector 360 Magnetico iPhone 6s Plus 8 8 Plus X Xr Xs Max ,540,NA,43,40,18 cuotas,30.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=5CmEFu0uDRT%2FiuUgV70glbaQdV0M61i%2Br1ix4nTtNosbW0oUFoTSBqtUZGfFxpnYU%2BXhNRfI3u0LddFxJHgvCTcSL5JhJabVwoxrKsomaJMu2OO1iw9SIiNlqCuHoE5lpBCXMMfQVFh7Fc0byNmRLXYdOZnl8xcN8SJm52PJHitnQnCZbqS%2B5JVEVpS6RZr2A85OITcPylsrCRKTANvM5ycOj834Pk8%2FyYx6VLnaGyOYt1btBUK%2Bx%2FLR72%2BIDfHD41dj2O0ZzZTXEByXzpQRcoFcb8c3D%2BsZhkXtA%2BPX7RG34FxHegTVmhRPauF682WzGIm7T6SJbyG8N6DnsVOyNI7ZOkyKxh%2BqIz%2Fce4Hkrv5PX7QdSAeBmASRvZuSBjrucehAs8t4IqpzkLpMBVMTp5JRWd%2Fjze2CadfZ9i0PMwpGHueKV5IUuGMX8Nt793KsyWnaoNciCykTotC7jI8SbI0KJsQgZXxHbyArVfjzYfZsXAUdhRL8l%2B0y5GloJpVONsGqIwTHMxuIf6FTjAmj0PhP4EzJkvIgRdmjDm41FwsR9w5Taa0g0HKrLCsQI9enOQIyXBugZm79qXu4wQCdPDPuG5WlzvKZKB5wWRT4o34AlJDYxrvRIQ3PZAreYbnLeC5FwACQpGi1%2BNLeWLM3gGAbAwM6JyPU6lsMos7sZyPWxcO9kblsO2Roql5ENhzXq5fYDf9J5MqwW4Bk2bVrCVS3zhKYeXgWrvVK%2Fk%2FmUugHdmpYf94jmxuS4yZOTfHG1cXwYHdfVoQoJa2LHtfttsVUOxinuhUAk%2FcssHilvedR6eCI%2BfKrjgesaOtfY6%2FLwkn3WKD5VXwWyzkMoUoWg4Or1dVIYHlVzT2%2BEUxXko8Vghff3NmfFYZTZmU3IcwEIZLJtna2OuNK02Plh1xWOY8XLslDSL4zF0AH%2BVTc8MSdIcKycX0RaHshAkhpa%2FVitJq37DaPVp3NFkeapAgXEZq1L8%2BO%2B8Ssut3zyYSGSiMfIbSMhh843hi5Z8nZVgV9XfwukMpsijx0xerrz8mnheop7EEtMAW2o92O4RJHk3y9jpBldecMguvE%2B%2BEdWvoj6cBr%2BgR4rospXmUtFnP8tx6ulxc3OeFO4E3XJH7ea1uKluwOdtcfR%2FQuftuZPdk%2FH1x9cWUiGP%2BeHrWAc1pcR0EmhfPfgVL%2Fh0bIAf3Cut1f5E9pu0k8Hqzgx5c8Tqc3V5krOeVcYIPy2SWrfZnVILaA17Cw9pzDHmsAxmFGEqFCJeQiz94mx1f2kalg4aSF70e88mIsJyrGRVdjgzr79urPpsiJ5fVyDSG9reh1VCbundarY6LjzsRskFfHkZ98Q5d8xL9itLmfpHygEraTOWpS3IkdoJynQCa528fmTBTEdL3%2Feyc8HAjhCEhTQ%2BNDQromJWZebYO4uh6bfbJprLXOuLkMWR5i5r3tkrkO69MG2B85qjAdGwZldyzGkH8f5nqTfLS2q%2FYJ6SI5hILcYqQxaRC6PLgPLFkGDTWRRSyz%2BTYTor5X0ZMefAJx7thpWxwvO%2BerSLl60EJVNq%2B%2FQ%2BGaKvHW5Qi1lAgZFV6F1gkM%2B%2F66MamPswsZYaUmdtwsHxwIZSv%2FoclYlDhrCtsrSGSmh9vJQLlYN5Lm8CRj5WbW7GRkHvNBiYpSMWZwRwmgIZjBO07KZKzbKsUv3KHBuHmg3skzPAAreu4eiyXI6rQtjDi6Q8EgVL00DuC%2BFTWvqCuTB5%2BwzjW%2BYpPcoGdeUlz94BDQBDG5tpGCtRX9MnkMD6eRXWX99Og4JM7nX54nqer6dXVCHgbVNAjdfcHJ00qluXU%2BB4KhXLK7o5nSHB%2Bnw60cimgOCUdAaeqJDQoH7%2Fw2AIpbAIfqgzk8n9dKVP5z7D0OR3teeE8QmLGu20b5AO6DInGqWREpUIb%2BdIsEeMfUs1wqLl9G9q8NRjcODiRX9N3fjtbMQrKK8sr7V7KlTymrsqrwFpuJbiUffpeH9UjA%2F%2F%2FoKayoXyCnnLg6E4qIWH0JftHuLby%2B,NA,NA,NA,NA,NA,#460107403,Apple,NA,NA,NA
19, Protector Super Reforzado iPhone 5 5s Se 6 6plus 7 8 8 Plus ,210,NA,94,199,18 cuotas,11.67,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-445375131-protector-super-reforzado-iphone-5-5s-se-6-6plus-7-8-8-plus-_JM,1,1,0,0,0,#445375131,Apple,TPU,NA,NA
20, Estuche Funda Silicona Para iPhone 6 7 8 7 6 Plus Xr Xs Max ,450,NA,484,94,18 cuotas,25.00,NA,Envío a todo el país,NA,NA,4.7,34,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-446243554-estuche-funda-silicona-para-iphone-6-7-8-7-6-plus-xr-xs-max-_JM,27,6,0,1,0,#446243554,Apple,Silicona,Iphone,Silicone Case
21, Protector Fino Simil Cuero iPhone 8 7 6s 6 Se 5s 5 Y Plus ® ,350,NA,806,3985,18 cuotas,19.44,NA,Envío a todo el país,NA,NA,4.1,26,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443202210-protector-fino-simil-cuero-iphone-8-7-6s-6-se-5s-5-y-plus--_JM?searchVariation=38047510139,13,7,2,3,1,#443202210,Apple,Cuero,NA,NA
22, Funda+silicona+case iPhone 6 7 8 X Plus Apple Gofix ,490,NA,9,105,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/GOFIXUY,https://articulo.mercadolibre.com.uy/MLU-455251573-fundasiliconacase-iphone-6-7-8-x-plus-apple-gofix-_JM,NA,NA,NA,NA,NA,#455251573,Apple,Silicona,Apple,NA
23, Funda Protector iPhone 7 8 Plus Original Cuero Envio Gratis ,26,NA,14,9989,18 cuotas,51.45,NA,Envío gratis a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-455451267-funda-protector-iphone-7-8-plus-original-cuero-envio-gratis-_JM,2,0,0,0,0,#455451267,Apple,NA,NA,NA
24, Protector Funda Estuche iPhone 5 Se 6 6s 7 8 Plus X Xs Xr ,199,NA,106,2,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,4.6,10,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449569369-protector-funda-estuche-iphone-5-se-6-6s-7-8-plus-x-xs-xr-_JM,8,0,2,0,0,#449569369,Apple,Silicona,NA,NA
25, Protector Tpu Premium + Vidrio Templado iPhone 8 7 6s 6 Plus ,150,NA,186,121,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,4.6,5,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-440300653-protector-tpu-premium-vidrio-templado-iphone-8-7-6s-6-plus-_JM,3,2,0,0,0,#440300653,Apple,TPU,NA,S-Line
26, Protector Funda iPhone 8 Plus Ardillas Carcasa ,599,NA,3,3,18 cuotas,33.28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449485678-protector-funda-iphone-8-plus-ardillas-carcasa-_JM,NA,NA,NA,NA,NA,#449485678,Apple,Silicona,NA,NA
27, Protector Funda iPhone 8 Plus 7 Plus Lucky 7 Carcasa ,399,NA,2,3,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448792410-protector-funda-iphone-8-plus-7-plus-lucky-7-carcasa-_JM,NA,NA,NA,NA,NA,#448792410,Apple,Silicona,Apple,NA
28, Carcasa Protector Estuche Funda iPhone 7 8 Plus Original ® ,789,NA,2,4998,18 cuotas,43.88,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-459165088-carcasa-protector-estuche-funda-iphone-7-8-plus-original--_JM,NA,NA,NA,NA,NA,#459165088,Apple,Silicona,NA,NA
29, Estuche Carcasa Funda Cromado Flores iPhone 6 7 8 7 Y 8 Plus ,90,NA,170,100,18 cuotas,5.00,NA,Envío a todo el país,NA,NA,4.8,13,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-444678980-estuche-carcasa-funda-cromado-flores-iphone-6-7-8-7-y-8-plus-_JM,11,1,1,0,0,#444678980,Apple,TPU,iphone,Borde Flores
30, Funda+silicona+case iPhone 6 7 8 X Plus Originales Gofix ,490,NA,3,111,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/GOFIXUY,https://articulo.mercadolibre.com.uy/MLU-455251631-fundasiliconacase-iphone-6-7-8-x-plus-originales-gofix-_JM,NA,NA,NA,NA,NA,#455251631,Apple,Silicona,NA,NA
31, Protector iPhone Resistente Al Agua iPhone 5 5s Se 7 8 Plus ,350,NA,105,24,18 cuotas,19.44,NA,Envío a todo el país,NA,NA,4.2,5,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-449329522-protector-iphone-resistente-al-agua-iphone-5-5s-se-7-8-plus-_JM,3,0,2,0,0,#449329522,Apple,NA,NA,NA
32, Protector Funda Summer iPhone X 10 8 Plus 8 Summer ,350,NA,4,2,18 cuotas,19.44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450412550-protector-funda-summer-iphone-x-10-8-plus-8-summer-_JM,NA,NA,NA,NA,NA,#450412550,Apple,Silicona,NA,NA
33, Estuche Espejados Aluminio iPhone 8 7 6 6 Plus 5 Se ,90,NA,152,85,18 cuotas,5.00,NA,Envío a todo el país,NA,NA,4.6,5,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-445173371-estuche-espejados-aluminio-iphone-8-7-6-6-plus-5-se-_JM,4,0,1,0,0,#445173371,Apple,Aluminio,Iphone,Espejados
34, Protector Funda iPhone 8 7 6 Plus Silicona 3d Alien ,199,NA,5,16,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448209107-protector-funda-iphone-8-7-6-plus-silicona-3d-alien-_JM,NA,NA,NA,NA,NA,#448209107,Apple,Silicona,Apple,NA
35, Funda Estuche Protector Cuero Para iPhone 8 Plus/7 Plus ,35,NA,1,3,18 cuotas,69.26,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/INFORAMA10,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=s%2F5JI%2BKfEBruj1TpvW37WQez2VX0I%2FZetbaGSZWnsyFBwNRd3Ek7XOS2VK3zhBcLcYSEwxws%2FiOuGU%2BubwhmU8L5msCP4EaFCA1r3ZIVCWAQB6UpfIfjYnNNUARJ6aNhR3tKQE9%2BeHt86HcHPStW3rCkUCVA%2B%2BuQ9v7Up11aX5fBZvxcNwgNjsBQoBsHxY8tSvOj0u9MIB%2FEVL9idFYDEeWqbdbhUxQsOzhOPQUSsIjpbiZdWcWoUX4E2G%2BMyeiOf3wA9oTWk9buB5wWDq8aqUifpAOc2JXGOO5oHbzZTIbmEzC2nqiIvl9%2B40byoC7gKzB%2FAZR2wReB%2Bm7y0UwtP%2F7NwkT1hhkEi%2FeoubR6AtMvUZOggEgTFYwFkz%2FS4iMYnTmu4%2BCf1KZrFddR7PSjcpOkYHrPbhOl60tCvUXyqAaayvylbKQydm%2FU2lDbfKu0AEPFpBmNyHKvxNIrl7ZG7XfI3JpRmSMJlk%2FMJ%2BRVJ9gFxa0Wh5m7oqwAgBFikrtgqxtZQsH6t9gmDw%2BI2JAi9rSyZW7N7CxG%2BkHgZcIn5qqEDT1y%2BpjjDpRjMYEeHEZXI3jZJRGgrZsJ5UsIQ0Uvi7EfBKLaFzNIfJqmk6QV6T2gKQwEapJ0QtUnbmqhfbTimQtKzMoqnJ4ecgCqNyB7B4E9jVduPMOjyo6NyilC0U7k0zxWh0cKTYMZATRPXB6M6MrUldlPnMrpsPaFKNg8mCi5v3yTE7wqaE8i0GmCTNdO0fKILGus1bI%2BMbpLSpjsCDwlE%2FjHwUhGuEfvZa8eGz5Xd0j2j8Niz9LXPedIU1SnGPy07Iu7vJnpf75IoLD1yJpAJBNTU72n4YtTKZtPQeLQi0PeENlTu2Jhg5du8DtZFGaOYb8CmrfBKXAjvHM1%2BOwZJRKKFXY3gVMl6LVQHBtu46vbGm8TVkFqtd1GmDFmQlSW56fbYmKgjz1TrSwEBQ7W5LlodDnihJLttDkvw8usU5mcVW3jT4vZnfs7YQK1EVqS0ZSXWyNKFGi6xOtg5nwpdk5dLln08QrGWT%2BkljZe7CllskHFh4K1XyC0zSnkHIHU8raiUPzlWKKRJJL4H8F5cOKVL3Pu7SUA%2F2noxd6qitS3287LJm4gxlWAK4bsEE0KRNL6Q6PHWb6x3C%2Fol1WoFbS9%2BrU8G7kIBDnkapkI%2F%2FVtM5zp3epHX5K4k7q%2FPR99UR6soprIkvQL7wq0aCQnZy76XGuWyBDZu0TVNzmQ1bZxStNyUAHjQx6DHMh1Xq%2FGu7%2BFlI3c0UG8y77mbX3HPdsTOAHBNsgJ1bt6XNGxoavRDOnZDZgUNCR1pP6BZD%2FZOQOxKvd5huWf3a1d14eIuMolT8o%2BshHfpX4kofVI9Owdp%2FpAzkfozZjU4kSo9%2B3MEPf%2FfpeXDf6lr9WHtc9s7ybuE3MOgGoyJkezgvmSMFsh7QyW%2FtzwuqkHIN4OCj5izNNvoyMRcUq4aLAL8E0xgDm8Y9D1XIGxs6LimRXymjes8DMPA66zpRFvvrwsn%2FsSRKpivzBrDa7QeBpIIBC8yNS5gBwP08dUmLD0tAOQvqUsdXLACDrjbyt8LMAqBnTk8zc7dQ0fvKBB%2FnJh6Ox8yS%2BgIxb92%2BgTxKGIpErJ4Mx01Vk%2BjKHqxG%2BQZRAVhJmHyL%2F%2BVlemM9yVO%2FHkfMdxUUDG4TFBNQgLHm25WvJ2ozl8z1H6aHADnIwiB%2BVsvx86%2Ffp%2FvH%2BjnI%2Fs0Iz%2BvjWVrR4Os4VIi%2BfMBLVfw2AAtRUiobVoiDhYK3elqFuZ%2FwfiT40jtPOAbXJMCnwrD3gmcc7iuc%2BXv0lYTaaSd9a%2B%2BfFexx%2B2w%2Bq9X2aHSumtXmGBAdkbwv%2BAUPreA%2BR9wQfYg0OV42w7nH0wC7W4wXegfZl6pkN%2Fvv7tak3pW2SM%2B4KPKAtUObzCiLrX3s5hfs07WvLXJ%2F2HN9xRtj8EKmROnmoeatjgzdGGk3ZVXhhar7KzU8egLlihsbDG8z7IHp5g63HoWgZU%2BcrFSxhJP2uPrd3%2BGw%3D%3D,NA,NA,NA,NA,NA,#451912676,Apple,Cuero,NA,NA
36, Funda Case Blue Ray - iPhone 7g-8g / 7 Plus / 8 Plus ,350,NA,6,14,18 cuotas,19.44,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/GABRIELAGUILAR122,https://articulo.mercadolibre.com.uy/MLU-449355071-funda-case-blue-ray-iphone-7g-8g-7-plus-8-plus-_JM,NA,NA,NA,NA,NA,#449355071,Apple,NA,NA,NA
