search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Formato
14, Auriculares Bluetooth Hoco Es20 Con Control Táctil ,260,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LUCIANATZ,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=YKRGkLU2ORwiAhtfgQHp3ypusILL9wKWDbJSzBVjdpSFI8VSk8xORPp9R4K3HxVOsAX%2FfPI0yr2Gi6t1shFNcv4NNo%2FrpBxVRSKTXLDPHDtaVELmzozT7WNG9SxjEB0p8HdDfXw%2BGK5iqpZ1MIcAU06aRjCEUOy5FdRGXJJtv1l7KvKJSW1AQqRM%2BO8pyqBDTBLo3PQkKg4S1idfYUjizvUcZVXY%2FvGnZkt%2FJCX42RDVHScEySX40%2BXW6hax51Mh28Y%2F3IEPBAirs%2FRgyaGJX38dT4SOwo9AikBeckJnCYpjoBToYPK0g6j3E6DRYu%2Bol21CVDzEnUAXis7dqQZH9IhRn%2F2Th8SQKEqMKpU7orAJUP86qOFuhEHQ%2BQNxaZQWT%2BtaslHcpp3dfSj1e1eY0AliT1PlsI%2F1HuCUuf7MrZXw0i0UYPEgQMHcoAopi9EB%2ByG5jGHQjh5CEjTUvPSctD%2BgeFiDltCUIgP%2FlZQZnfx7HUL3ItjF%2Ba%2FSPldV3Cgz%2FhaLZyQZQ0ry3wXY%2BjXJ6oXNB3ngff4pVstkXuuxBC4XSjEQHT7SXb1QZG0z%2BSWndd9L0THElL4BzU3Bq6l%2BUHtgXHy1SQL5Df21zw0oLYzwUlornqOcsMgJcx3mfY6bjAmmsz4OAuoiYMG08O5see0%2FtPEFntmP%2F0WrCkMfOKH6kEMV5pKmXRwN9R%2FyF93sQ87xnc6NQb3o0Jn9BTq%2B9Z8oFOHPde4F45cCZXH65HvqDL%2FqJHH5iX8qURJj3iniz9BGVSyrud7S%2BadYGOnGGVODg4dPPfLFvn7rZDyWNk%2B%2FMFvRnY1MRXpgUxSe51jhsToZ51cV0H49I3Bp09FCJy8%2BytHcl8QmdSNreq21Dar6ChARfovVOJgQNAkjkfAEB2Aq94QnT8OJDPxay3Vy%2BJX%2FK%2FTSBe0%2B7C%2FVaRCw62Gc96LngWA%2BKn8x8KidDSb1kC2%2BCgUdNUP1T0W0THNVxSmu97c%2B%2BA0ToebJBpmcKOUFarqp6taCiNPGhGBZJCSAhqfRZkhrzdi%2BrdNQxPP4XmvjP4WJ0SwEBcVwkqC4k4O6f4oqQrHWbUdc6rr%2FtdR2wdKgyAZ7h9yO22Y%2BfDKSUbZUwzfcLfuBrQ%2Bl%2BQP3wDqMHSgB6XxHg6dnRLyiqCRqJGlLKKvORwVbjJMCAu5M8nIA8cNesDgC28zRy5YOBfdOp91KzeaffCw7V%2BQH9VVic4rUXeJSWZbA7Bi0r0FREj3jsKpN3DNdCVfzEMEvq6F77Y32xoyDexTfuWoyRhLknp5Ccqmlyx%2F31zMgV6y1lYxttsLbnso%2FZkdXeelJFDnEsDUYFRQYryTK%2BUqZLUCnD4jgtWNV7q8WmW1Dh8YJh5Z%2BC%2BN%2BQpQg83bbGGS8os5AhxVxkd6zIKIUSaH3%2BwpMlpphBGBOB3Ybgoqvt0qji99LdMpPHFJeBgxkX131GIokz%2BQGEA7c0pV0KcM%2FjsIpMaQqXM5uroGaavfOZig61PKCCa2zxPqAyd8v6lwA6JaCM0szga4kWu%2BJPOU5O0HK9TpYXN0o2Zk0g%2BiWUf0wr4sacH5FE2GDxrCihkZWrAkuCMYsasrks7w%3D,NA,NA,NA,NA,NA,#437431728,NA,NA,NA,NA
15, Audifonos I7s Plus Bluetooth 5.0 Inalambricos Apple Android ,64,NA,312,288,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,3.5,2,http://perfil.mercadolibre.com.pe/HUMA7820320,https://articulo.mercadolibre.com.pe/MPE-433034458-audifonos-i7s-plus-bluetooth-50-inalambricos-apple-android-_JM,0,1,1,0,0,#433034458,i7s Plus,NA,NA,NA
16, Audifonos Xiaomi Mi Sports Youth Edition 2019 ,84,NA,40,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4,1,http://perfil.mercadolibre.com.pe/MAJU4927724,https://articulo.mercadolibre.com.pe/MPE-436221893-audifonos-xiaomi-mi-sports-youth-edition-2019-_JM,0,1,0,0,0,#436221893,Xiaomi,Mi,NA,NA
17, Jbl Audifonos Bluetooth Pure Bass T450 Wireless Harman ,159,NA,32,18,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,2,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-434659465-jbl-audifonos-bluetooth-pure-bass-t450-wireless-harman-_JM,2,0,0,0,0,#434659465,JBL,NA,T450,NA
18, Audifonos Motorola Bluetooth Pulse Escape Plus Camuflado ,149,NA,32,30,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.7,13,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-433197597-audifonos-motorola-bluetooth-pulse-escape-plus-camuflado-_JM,9,4,0,0,0,#433197597,Motorola,NA,Pulse Escape+,Over-ear
19, Audifonos Hands Free Sports Bluetooth V4.1 Con Micro ,60,NA,609,300,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.8,52,http://perfil.mercadolibre.com.pe/MKURON0,https://articulo.mercadolibre.com.pe/MPE-421391955-audifonos-hands-free-sports-bluetooth-v41-con-micro-_JM,41,9,2,0,0,#421391955,NA,NA,NA,NA
20, Audífono Bluetooth Huawei Honor Sport Am61 ,119,NA,24,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.6,5,http://perfil.mercadolibre.com.pe/MAJU4927724,https://articulo.mercadolibre.com.pe/MPE-435912269-audifono-bluetooth-huawei-honor-sport-am61-_JM,4,0,1,0,0,#435912269,Huawei,Honor Series,Xsport,In-ear
21, Audifonos Bluetooth AirPods I12 Tws ,105,NA,12,39,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/RODRI+STORE01,https://articulo.mercadolibre.com.pe/MPE-435892665-audifonos-bluetooth-airpods-i12-tws-_JM,NA,NA,NA,NA,NA,#435892665,NA,NA,NA,NA
22, Audifonos Bluetooth I7s Tws Cargador Portatil Apple Android ,35,39,758,40,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.3,11,http://perfil.mercadolibre.com.pe/BRUNOESPINOZAFALCN,https://articulo.mercadolibre.com.pe/MPE-432083624-audifonos-bluetooth-i7s-tws-cargador-portatil-apple-android-_JM,7,2,1,0,1,#432083624,Apple,NA,NA,NA
23, Audifonos Skullcandy Ink'd Wireless Supreme Sound Bluetooth ,139,NA,37,99,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,2,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-434095418-audifonos-skullcandy-inkd-wireless-supreme-sound-bluetooth-_JM,2,0,0,0,0,#434095418,Skullcandy,NA,INK'D Wireless,NA
24, Audifono Blitzwolf Inalambrico Blutooth Ipx6 Tactil AirPods ,229,NA,11,8,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AVY-BELLA,https://articulo.mercadolibre.com.pe/MPE-436210221-audifono-blitzwolf-inalambrico-blutooth-ipx6-tactil-airpods-_JM,NA,NA,NA,NA,NA,#436210221,BlitzWolf,NA,NA,NA
25," Audífonos AirPods I11 Tws (i10 2019) Bluetooth 5.0 Tactil,qi ",139,NA,54,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,8,http://perfil.mercadolibre.com.pe/MONTEZAMOVIL,https://articulo.mercadolibre.com.pe/MPE-434495285-audifonos-airpods-i11-tws-i10-2019-bluetooth-50-tactilqi-_JM,8,0,0,0,0,#434495285,TWS,NA,I11,In-ear
26, Audifonos Xiaomi Mi Sports Bluetooth Inalambricos ,99,NA,53,31,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.3,3,http://perfil.mercadolibre.com.pe/FRANKSMAZA,https://articulo.mercadolibre.com.pe/MPE-432908688-audifonos-xiaomi-mi-sports-bluetooth-inalambricos-_JM,1,2,0,0,0,#432908688,Xiaomi,NA,NA,NA
27, Audífono Bluetooth Twins True Wireless Stereo + Base K2 ,79,NA,53,47,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DIGITAL-PERU,https://articulo.mercadolibre.com.pe/MPE-431013752-audifono-bluetooth-twins-true-wireless-stereo-base-k2-_JM,NA,NA,NA,NA,NA,#431013752,NA,NA,NA,NA
28, Audifonos Bluetooth Inalambrico I7s Tws Itelsistem ,39,NA,26,74,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4,1,http://perfil.mercadolibre.com.pe/ITELSISTEMSAC,https://articulo.mercadolibre.com.pe/MPE-435912653-audifonos-bluetooth-inalambrico-i7s-tws-itelsistem-_JM,0,1,0,0,0,#435912653,NA,NA,NA,NA
29, Samsung Audifonos Level U Bluetooth Wireless S6 S7 S7 Edge ,149,NA,15,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-432200186-samsung-audifonos-level-u-bluetooth-wireless-s6-s7-s7-edge-_JM,NA,NA,NA,NA,NA,#432200186,Samsung,Level,NA,NA
30, Audifonos Bluetooth I7 Tws iPhone Android ,35,NA,15,87,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,3,2,http://perfil.mercadolibre.com.pe/AGKE6470835,https://articulo.mercadolibre.com.pe/MPE-435089395-audifonos-bluetooth-i7-tws-iphone-android-_JM,0,0,2,0,0,#435089395,NA,NA,NA,NA
31, Audifonos Bluetooth I7s Tws Cargador Portátil Apple Android ,31,NA,77,23,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4,4,http://perfil.mercadolibre.com.pe/VRB+EIRL,https://articulo.mercadolibre.com.pe/MPE-433144734-audifonos-bluetooth-i7s-tws-cargador-portatil-apple-android-_JM,3,0,0,0,1,#433144734,Apple,NA,NA,NA
32, Audifonos Skullcandy Hesh 3 Bluetooth Premium Sound Edition ,329,NA,11,22,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4,1,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-433197679-audifonos-skullcandy-hesh-3-bluetooth-premium-sound-edition-_JM,0,1,0,0,0,#433197679,Skullcandy Hesh 3,NA,NA,NA
33, Auriculares Xiaomi Airdots Táctil Bluetooth 5.0 En Stock ,154,NA,19,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,0,1,http://perfil.mercadolibre.com.pe/PEDROAE24,https://articulo.mercadolibre.com.pe/MPE-435715517-auriculares-xiaomi-airdots-tactil-bluetooth-50-en-stock-_JM,0,0,0,0,0,#435715517,Xiaomi,Mi,AirDots,In-ear
34, Huawei Audifonos Bluetooth Sport Lite Am61 Wireless Original ,149,NA,5,15,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-434303187-huawei-audifonos-bluetooth-sport-lite-am61-wireless-original-_JM,NA,NA,NA,NA,NA,#434303187,Huawei,NA,Am61,NA
35, Audifonos Samsung U Flex Edition Bluetooth Wireless S9 S10 ,189,NA,10,20,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-436410727-audifonos-samsung-u-flex-edition-bluetooth-wireless-s9-s10-_JM,1,0,0,0,0,#436410727,Samsung,NA,U Flex,Neckband
36, Sony Wh-1000xm3 Audifonos Bluetooth Stock Tda Miraflores ,1598,NA,8,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DIGITALPERU,https://articulo.mercadolibre.com.pe/MPE-434735551-sony-wh-1000xm3-audifonos-bluetooth-stock-tda-miraflores-_JM,NA,NA,NA,NA,NA,#434735551,NA,NA,NA,NA
37, Meizu Audifonos Ep51 Sport Bluetooth Alta Calidad Original ,114,NA,9,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/MIALIENSTORE,https://articulo.mercadolibre.com.pe/MPE-429704651-meizu-audifonos-ep51-sport-bluetooth-alta-calidad-original-_JM,1,0,0,0,0,#429704651,Meizu,NA,EP51,NA
38, Audifonos Smoke Wireless Rasta Ultimate Sound Bluetooth ,89,NA,13,22,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.5,2,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-435408723-audifonos-smoke-wireless-rasta-ultimate-sound-bluetooth-_JM,1,1,0,0,0,#435408723,Skullcandy,NA,NA,NA
39, Audifonos Motorola Pulse Escape Plus Bluetooth 20 Horas ,149,NA,13,27,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.7,13,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-435131028-audifonos-motorola-pulse-escape-plus-bluetooth-20-horas-_JM,9,4,0,0,0,#435131028,Motorola,NA,Pulse Escape+,Over-ear
40, Audífonos Mini I9s Bluetooth 5.0 AirPods P/ Apple Y Android ,79,NA,29,21,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,3.3,3,http://perfil.mercadolibre.com.pe/RODRI+STORE01,https://articulo.mercadolibre.com.pe/MPE-434251817-audifonos-mini-i9s-bluetooth-50-airpods-p-apple-y-android-_JM,0,1,2,0,0,#434251817,NA,NA,NA,NA
41, Audifono Bluetooth X18 Inalámbrico V5.0 Para Android iPhone ,119,NA,16,91,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/HUMA7820320,https://articulo.mercadolibre.com.pe/MPE-434514647-audifono-bluetooth-x18-inalambrico-v50-para-android-iphone-_JM,NA,NA,NA,NA,NA,#434514647,NA,NA,NA,NA
42, En Stock Audifonos Originales Xiaomi Mi Sports Youth 2019 ,79,NA,10,60,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZEALOTT+IMPORTACIONES,https://articulo.mercadolibre.com.pe/MPE-436630287-en-stock-audifonos-originales-xiaomi-mi-sports-youth-2019-_JM,NA,NA,NA,NA,NA,#436630287,Xiaomi,Mi,Xiaomi Mi Sport,Headset
43, Audífonos Inalambricos Bluetooth X3t Originales ,115,NA,69,22,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/EZ+TECH,https://articulo.mercadolibre.com.pe/MPE-429896419-audifonos-inalambricos-bluetooth-x3t-originales-_JM,NA,NA,NA,NA,NA,#429896419,NA,NA,NA,NA
44, Samsung Audifonos Handsfree Bluetooth Musica Mg900 Original ,109,NA,14,36,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-436527045-samsung-audifonos-handsfree-bluetooth-musica-mg900-original-_JM,1,0,0,0,0,#436527045,Samsung,NA,MG900,NA
45, Audifonos Bluetooh Ink'd Wireless + Lentes Skullcandy Unisex ,159,NA,13,37,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4,1,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-434095009-audifonos-bluetooh-inkd-wireless-lentes-skullcandy-unisex-_JM,0,1,0,0,0,#434095009,Skullcandy,NA,INK'D,NA
46, Audifonos Jbl Bluetooth Free Wireless Deportivos Ipx5 ,549,NA,5,15,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-435223179-audifonos-jbl-bluetooth-free-wireless-deportivos-ipx5-_JM,NA,NA,NA,NA,NA,#435223179,JBL,NA,T110,NA
47, Nuevos Audífonos Inalambricos Bluetooth X4t Originales ,169,NA,8,22,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/EZ+TECH,https://articulo.mercadolibre.com.pe/MPE-435057077-nuevos-audifonos-inalambricos-bluetooth-x4t-originales-_JM,NA,NA,NA,NA,NA,#435057077,NA,NA,NA,NA
48," Audifono Bluetooth Handsfree 8 Horas, Original, Envio Gratis ",75,NA,40,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/SOLUMATICA+IMPORT,https://articulo.mercadolibre.com.pe/MPE-432140061-audifono-bluetooth-handsfree-8-horas-original-envio-gratis-_JM,1,0,0,0,0,#432140061,NA,NA,NA,NA
49, Audifono Bluetooth V10 Manos Libres 5.0 Con 12 Hrs Continuo ,90,NA,19,81,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/TITECHNOLOGYIMPORT,https://articulo.mercadolibre.com.pe/MPE-435701012-audifono-bluetooth-v10-manos-libres-50-con-12-hrs-continuo-_JM,NA,NA,NA,NA,NA,#435701012,NA,NA,V9,NA
50, Audifonos Xioami Redmi Airdots Bluetooth Sellados En Stock ,88,NA,28,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.6,85,http://perfil.mercadolibre.com.pe/PEDROAE24,https://articulo.mercadolibre.com.pe/MPE-436660204-audifonos-xioami-redmi-airdots-bluetooth-sellados-en-stock-_JM,58,23,4,0,0,#436660204,Xiaomi,Mi,AirDots,In-ear
51, Repuesto De Sujetador De Audífono Bluetooth Handsfree ,4,NA,154,846,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,3.4,9,http://perfil.mercadolibre.com.pe/GRUPONATIC.PE,https://articulo.mercadolibre.com.pe/MPE-425332744-repuesto-de-sujetador-de-audifono-bluetooth-handsfree-_JM,4,0,3,0,2,#425332744,NA,NA,NA,NA
52, Audífonos Sport Bluetooth B16 Con Micrófono Baseus ,105,NA,5,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,https://articulo.mercadolibre.com.pe/MPE-426933270-audifonos-sport-bluetooth-b16-con-microfono-baseus-_JM,NA,NA,NA,NA,NA,#426933270,NA,NA,NA,NA
53, Jbl Audifonos Bluetooth Pure Bass Sound Tune T205bt Original ,139,NA,11,45,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,3,2,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-435223202-jbl-audifonos-bluetooth-pure-bass-sound-tune-t205bt-original-_JM,0,0,2,0,0,#435223202,JBL,NA,T205BT,NA
54, Apple AirPods 2 iPhone Xr 7 6 Audifono Bluetooth Original ,729,NA,11,1,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,40,http://perfil.mercadolibre.com.pe/TERABYTE+PERU,https://articulo.mercadolibre.com.pe/MPE-425145725-apple-airpods-2-iphone-xr-7-6-audifono-bluetooth-original-_JM,38,2,0,0,0,#425145725,Apple,NA,AirPods,NA
55, Audifono Bluetooth Chyda ,70,NA,5,7,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/SANDROAMOROS,https://articulo.mercadolibre.com.pe/MPE-432778302-audifono-bluetooth-chyda-_JM,1,0,0,0,0,#432778302,NA,NA,NA,NA
56," Audífonos I7s Bluetooth, Para Uso Individual Tipo Airpod ",19,NA,38,62,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,3.5,4,http://perfil.mercadolibre.com.pe/BONOTECH.PE,https://articulo.mercadolibre.com.pe/MPE-434286693-audifonos-i7s-bluetooth-para-uso-individual-tipo-airpod-_JM,2,0,1,0,1,#434286693,NA,NA,NA,NA
57," Transmisor Bluetooth Para Musica, Tv, Pc, Laptop, Audifono ",37,NA,12,113,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PERUWITROX,https://articulo.mercadolibre.com.pe/MPE-436419258-transmisor-bluetooth-para-musica-tv-pc-laptop-audifono-_JM,NA,NA,NA,NA,NA,#436419258,NA,NA,NA,NA
58, Audifonos Bluetooth Syllable Q13s Tws AirPods Airdots ,120,NA,3,17,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MIPASC,https://articulo.mercadolibre.com.pe/MPE-434630683-audifonos-bluetooth-syllable-q13s-tws-airpods-airdots-_JM,NA,NA,NA,NA,NA,#434630683,Syllable,NA,Q13S,NA
59, Audífono Bluetooth Huawei Sport Am61 ,149,NA,17,7,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4.6,5,http://perfil.mercadolibre.com.pe/PRO-ACCESORIOS,https://articulo.mercadolibre.com.pe/MPE-434541487-audifono-bluetooth-huawei-sport-am61-_JM,4,0,1,0,0,#434541487,Huawei,NA,NA,NA
60, Audifonos Skullcandy Bluetooth Uproar Wirelles Supreme Sound ,134,NA,8,22,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,https://articulo.mercadolibre.com.pe/MPE-435666126-audifonos-skullcandy-bluetooth-uproar-wirelles-supreme-sound-_JM,NA,NA,NA,NA,NA,#435666126,Skullcandy,NA,Uproar,NA
