search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material
11, Funda Cafele Super Fina Slim P/ iPhone X 7 8 Plus Xs Max Xr ,311,329,917,202,12 cuotas,NA,Envío,NA,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,68,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-639436171-funda-360-luxury-para-iphone-6-6s-plus-7-8-plus-proteccion-_JM?searchVariation=33766199104,53,13,2,0,0,#639436171,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
12, Funda iPhone X 6 7 8 Xs Max Tpu Silicona Transparente +envio ,726,770,274,217,12 cuotas,NA,Envío,NA,Devolución gratis,Tenés 30 días desde que lo recibís,5,10,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-711298684-funda-ringke-fusion-original-iphone-x-xs-8-7-plus-antigolpe-_JM?searchVariation=32500121008,10,0,0,0,0,#711298684,Apple,IPHONE 7; 7 PLUS; 8; 8 PLUS; X; XS; XS MAX; XR,Ringke,Fusion,Rugerizada,Acrílico
13, Funda iPhone 8 Plus 7 Plus Apple Original Silicona Soft ,415,439,1145,13,12 cuotas,NA,Envío,NA,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,62,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-692079495-funda-cafele-tpu-slim-para-iphone-x-7-8-plus-xs-max-xr-wow-_JM?searchVariation=18526555706,48,11,2,0,1,#692079495,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,TPU,Rugerizada,TPU/Policarbonato
14, Funda Silicona Premium iPhone 8 7 8 Plus + Vidrio Templado ,400,NA,1419,9029,12 cuotas,NA,Envío,NA,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,37,https://perfil.mercadolibre.com.ar/GENERACIONUNO,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=NvVZ4nYRlKgmk%2FlIn%2Fuj1uaVDKcqicoIoQgYDL8nUt8T1Ad7eeW%2B2jk%2BwJ%2BcesEfPay9eLRbsaYQ6pvIkWtSrZxorJ93lwFwA%2B2eKzizKJSKyOOyHlwxx1CUL9XQUG9LmnMsym8N3wLcCCXDaUfVhgoK1ntTD6N4eBdQmAB2Uz0NEApv%2BgaVIgz2yNttEH2PXkuvFVe4MGX6mI2yWRro9yMD%2F5jKoBHsZzhl1pvTXpAlr9uSIWJSjmyC4RKsPoJXqpPRGOERqtRzIWCSXvTGwG7gguUkEz%2FyEBYvD5ZnlK65XX4xZ%2BJBHfXIibq%2B5GSdKwnk7B0g35dSrIIuY6Svfhj5Gq%2Bm30bb41ljq4%2BcI3IVNo5keGA7buAgKutbdIPndnPbuoF2sQIIyGXSbLs8k%2BOtJ6S%2BMFYkRtRSlR9B9Kb6Fp82Kmw6bGyeqqBgitmKgMlSZbnptzwG%2B%2BETg459iGDJzR0%2FkjH9oItwyD4wl9h1iWEvBVueZjBfbD%2FzECWadOw%2B4PVe9KewF0rwIWLMOj95q%2BbgdlLos2WGJUKl3%2BQF2T%2BFsa2JDfPpG5gaf436SEFqseAUZ3Ag%2FdbOvmCFlBHYfWRoildrkcwKl5KI9oB%2Buy%2FbGCkNun9H40DrJo1VfJ6kl4O%2BFtK9UEM2ew9gfa7qa%2BbNQgdJCw6xdfYqzJUUFyVl6938KNhwG7P3GWvcQ4IJpOFTUYp6liA%2BmkPltPS8cAllNARwNuGWbk%2F7y8egYl0zA97cz3LuhQzNq2qj%2BTM1Tl75iu7k00RdlSof4NiMwFpW29WjsHUZU3of%2B72LVrij2E3l7fhvUAi2znVOVdXE95NIETcNLVnccLyHwAYLFRSM4SvxHHKF4RHN9QG1webp3KYdIgSqPIlzT8oF1SN33tP0ucsGUxWoLMPDQxdhz25BDrr1PrNRmolp4s4kRuPSBkXHROrHKxc37ZVk%2BwnkwKvRtSDhdtA2YnSMNqsSp%2BaBCMC%2BAyR0ksIPHKn11d%2BRrJ989gMU8Nb1e1TKfdvsVqTgwGP19Zbd1V2hpJjK1JeCOW4Lx1thNbaWXgVU8cbLAtIOZ73b2bJ3kUw2aruDaIDTOqxJcS3%2BSwQgdXbbYo456qM%2BVSzATldVa%2BWwN9%2B3xeaRFZn2mqhUmYNqnhU1pmhSBxMFD5fB6MWgjEhEyYSVu7SyFlJpkblEKD27YtqktWU6ItS1QvT06cQWIYf%2BT9EyRXUc9JCMQwuTeHSVQxoKc6V2WYdRB0VKbf1iX0vYosK%2BPUrxtbsXgDk%2B08O%2FM3UwonTzUdbq5UB9X4kdzFiGjewm9HA0eUwU9RVK6haxMZBiJB9H1KF3cd3GwZRnnritlEjWOgEBAhqeWmwHBo0Ky6uCG%2BEiJ%2BNnlQtAp%2Brurd3wczJbuwkIiDkXgi5aTE0SLATntgpgC8WS7JrYzwBbVjrEL7qjxbPR3ioY2ghJIswmkq8dj3KkHUEukcjZwTpSA7HR44Pibz%2Fzyi2hJH1HAQUV%2B1m6cbWeKagOu5%2FvCHqUEBX5s19osPYwNLGmsFOvVJ2QDRfUGUsWoUWMKR%2FWMRoolXVKS%2F6MBdt98cGPTHhJGujgLNmpaUR21izgwFUjqGGrHgerPN0VcYFklGodsv15,26,10,1,0,0,#687478565,Apple,"Iphone 7, Iphone 7 Plus, Iphone 8, Iphone 8 Plus",Soul | West,Cover,Silicone,Silicona
15, Funda Cafele Original Tpu Slim iPhone 6s 7 8 Plus Xs Max Xr ,670,NA,1751,247,12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,180,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-640386439-funda-cafele-original-tpu-slim-iphone-6s-7-8-plus-xs-max-xr-_JM?searchVariation=19538549421,99,39,19,10,13,#640386439,Apple,"iphone 6, 6plus, 7 y 7 plus, 8, 8 plus, X, Xs, Xs Max, Xr",Cafele,Tpu Slim,Tpu Slim,Gel
16, Funda Cafele Tpu Slim iPhone 6s 7 8 Plus X Xs Max + Glass 5d ,363,385,157,25,12 cuotas,NA,Envío,NA,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,4,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-756243896-funda-cafele-super-fina-slim-p-iphone-x-7-8-plus-xs-max-xr-_JM?searchVariation=36656772950,3,1,0,0,0,#756243896,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,Super Fina,Rugerizada,TPU/Policarbonato
17, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr + Envio ,385,NA,160,235,12 cuotas,NA,NA,Retiro gratis en local del vendedor,Devolución gratis,Tenés 30 días desde que lo recibís,5,4,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-754756123-funda-marmol-iphone-6-s-7-8-plus-xs-max-proteccion-tpu-flex-_JM?searchVariation=29066340967,4,0,0,0,0,#754756123,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus; Iphone X; Iphone XS Max; XR,Norcel,Marmol,Flexible,TPU/Policarbonato
18, Funda Metalica Magnetica Vidrio iPhone X Xs Max 8 7 6 Plus ,489,NA,290,228,12 cuotas,NA,Envío,NA,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,288,https://perfil.mercadolibre.com.ar/REMOTODOMICILIO,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=KZLtWZuqjBe%2BtUhgI3IE88Iyc5CvjXuG73HTqzTWjwar7ZCA%2FAXiuUJByVKWRUOVA7s7eLQ4R30U9xeScNd2t8ZiUzEHJJYpORmv1vo%2BQULz7xm%2Fh5Gu8FN9%2Bq3lpDCAu8sxeMaDCKzVHHWbLCjFp11VD94qk9Z8l2VfShS6tFUIP3ACoiVX7osxMdPGssfDHB%2FhemLRLjAePN6Gmm7huTtK2Uym0lreyc80YAm4wZzqVMQXBom6jDA1j4UFbJyl9Lzof51wVU2FiwDMIx2ZvwWqTosT%2BL6CNI4YxN2xIeRWzx1skE6Zp6mljECNU1rwMY%2Fmh6TUnvAJumzbtxGih%2FdfH8HfyCWXDPVGmHgPvn9tVuk0Kcz1X8I6v%2Bo1nz%2F31aiX4WLbDt7qaOCu9S61IjG6m4j9ftAETM47hXinc%2B%2F8bIQZ9OxJf7SlT30w5ogNJvP0vXz169lneA5YrOnNyf%2FYoq36yJzMVIjuwnld5FPhBGpX3qtlF4GeqPbt5%2FKUCBb7J90r4oPB8W8yFHZ2Bx5UFxNyKRrd%2F3jxrkBmSRy0nbo7D0cCbH87CcpOhTmyrhBWQ%2FPBngFjXGTTyT%2FbtqdKAR1yFyGYxUs5Xj80MU51mKvmScfljs9JJwrH4VOJef3TNvxi8%2F49ZFLBZJRjgsPWLwiofQmvQQ%2FWYddb8kmQDllWGqeXEnXdnjIuYg5Og3nUGXg18u92qY9mZJbMSMAAQcPef5Ix0sqYx89sHEwDmaZSyWc3OfRdlKekSwTU571N9e95gPGSdZnZDPuAvTIuLbmlNmBty58%2FL0VqjBYUBFpxGLgLwtN4WvzLa4aTMwo8osfUbOIt2sLiXUs0RJJ4BvA2JiOYiyrGqPI9%2BnOKStGZ9PnP9NrTwpLPDf4KOID8lEdFyQFzZ8PqE4K%2Be1C2WEvqEa1Iu97IPKs%2FbZR9UIrDjKgSIJR0PVvwNsRaOggrMxUzetLVfunmbJkZjMitfbOUBUogxC2ornWzLr5HBA46AUROFctdifUlbwi1CybgsEPbAnCuUUOIW7FKKj2icwmsA9AnQnEt7wwXgQKV2TTsK2atIMIEn8rkzsvUJmD6Lx5yWo%2Bw46g3kCmF13iknbv3DUUuRu3lIpTTch1f8a9FEFQQxFXhod5dK2s9I5MKpU1p3x9zvOrcmUGiIEipBqj%2B5SlrmNHVbU%2B2%2B3VmO4RM4sPlVS1BWOk6k7sJkoB6D%2BP%2F5at8lpLF4GoTvrg%2BRkIC%2BscNA6asUBI5poKUnlbnu3ud85fsI1cHQ3PpFG7WUM8hmQmOusBXcPp8m2usTZhj9Y0vDoSTGFeS%2FSpZ9%2FCQXZgzAuKkQQ2iz1GmfX0FYK7%2FuZdnY4YnZJfADhzch7JJP8eGW4StaCFm%2B5VBx43AHbJvs8tbV1dxz6WMxWPgs2TJklv2qZwAQzFb%2FZqW%2Fxhzc4Wsobd9H4Nly4H2NcG8ngxMPhAn%2B1Ozp7g2swPgIMJGT0QTAvOLzcuRhqB5DiQl72QioPGE554z%2FmX%2F1yBq5Tdv6SAowCgf9pjZkuMrLHNXYqTh4lQoF9aQdISnvdcnlmrHRpdQAG9BQ4ME2QdZA98WU2iWLlKMnPxMmrbUk%2BnABle4g%2BxFrnt3z22pME5yV9I%3D,207,54,19,4,4,#686264793,Apple,Iphone 7 8 y Plus,Apple,Silicone Case,Silicone Case,Silicona
19, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr +glass 5d ,650,NA,178,186,12 cuotas,NA,Envío,NA,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,8,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745476453-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-baseglass-_JM?searchVariation=26969906485,5,1,2,0,0,#745476453,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
20, Funda Silicona Premium iPhone 8 7 8 Plus 7 Plus + Vidrio ,556,589,1538,175,12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,177,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-639436625-funda-360-luxury-iphone-6-s-7-8-plus-proteccion-envio-gratis-_JM?searchVariation=27050667052,106,44,12,5,10,#639436625,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
21, Funda iPhone 8 Apple Original Case Silicona Soft - Floresta ,920,NA,99,184,12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,2.5,2,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745477719-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-envio-_JM?searchVariation=26970228395,0,0,1,1,0,#745477719,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
22, Funda Silicona Premium iPhone 8 7 8 Plus + Vidrio Templado ,130,NA,412,1023,12 cuotas,NA,Envío,NA,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,10,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-636606930-funda-tpu-slim-transparente-iphone-6s-7-8-plus-x-xr-xs-max-_JM?searchVariation=28306495629,6,2,1,1,0,#636606930,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr Xs Max",Sin Marca,TPU,Silicona,Silicona
23, Funda Cafele Super Fina P/ iPhone X 7 8 Plus Xs Max Xr Envio ,999,NA,178,256,12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,16,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-714609040-funda-cafele-tpu-slim-iphone-6s-7-8-plus-x-xs-max-glass-5d-_JM?searchVariation=22018425385,14,1,1,0,0,#714609040,Apple,"iPhone 6/6s, iPhone 6/6s Plus, iPhone 7, iPhone 7 plus, iPhone 8, iPhone 8 plus, iPhone X 10",Cafele,TPU,TPU (Silicona Flexible),TPU/Policarbonato
24, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr Baseglass ,452,479,271,117,12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,17,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-692098262-funda-iphone-x-6-7-8-xs-max-tpu-silicona-transparente-envio-_JM?searchVariation=30578175777,15,2,0,0,0,#692098262,Apple,IPHONE 6; IPHONE 7; IPHONE 7 PLUS; IPHONE 8; IPHONE 8 PLUS; IPHONE X; IPHONE XR; IPHONE XS; IPHONE XS MAX,Norcel,TPU TRANSPARENTE,Rugerizada,Silicona
25, Funda iPhone 7 8 iPhone 7 8 Plus Ringke Fusion Anti Impacto ,250,NA,143,207,12 cuotas,NA,Envío,NA,Devolución gratis,Tenés 30 días desde que lo recibís,5,4,https://perfil.mercadolibre.com.ar/TIENDASHOPEALOML,https://articulo.mercadolibre.com.ar/MLA-689214616-funda-silicona-soft-case-gamuza-iphone-6-6s-7-8-plus-x-xs-_JM?searchVariation=26278722735,4,0,0,0,0,#689214616,Apple,Iphone 6 6s 7 8 Plus X Xs,TiendaShopealo,Silicona Liquida,Silicona Liquida,Silicona
26, Funda 360 Luxury Para iPhone 6 6s Plus 7 8 Plus Proteccion ,550,NA,200,201,6 cuotas sin interés,NA,Envío,NA,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,11,https://perfil.mercadolibre.com.ar/GENERACIONUNO,https://articulo.mercadolibre.com.ar/MLA-645676402-funda-silicona-premium-iphone-8-7-8-plus-7-plus-vidrio-_JM,8,2,1,0,0,#645676402,Apple,"Iphone 7, Iphone 7 Plus, Iphone 8, Iphone 8 Plus.",Soul,Cover,Silicone,Silicona
27, Funda Luxury Carbono Slim iPhone X 7 8 Envio Gratis !!! ,1000,NA,199,283,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,16,https://perfil.mercadolibre.com.ar/TEKHNETSHOP,https://articulo.mercadolibre.com.ar/MLA-703697533-funda-silicone-apple-original-iphone-8-y-8-plus-7-templado-_JM,10,4,1,0,1,#703697533,Apple,iPhone,Apple,Funda Silicone Case,NA,Silicona
28, Funda Silicone Apple Original iPhone 8 Y 8 Plus /7 +templado ,644,NA,95,63,12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,5,2,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-756240355-funda-cafele-super-fina-p-iphone-x-7-8-plus-xs-max-xr-envio-_JM?searchVariation=29635847293,2,0,0,0,0,#756240355,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,Super Fina,Rugerizada,TPU/Policarbonato
29, Funda Magnetica Metalica iPhone 7 8 Plus X Xs Max Xr + Envio ,529,NA,105,175,6 cuotas sin interés,NA,Envío,NA,Devolución gratis,Tenés 30 días desde que lo recibís,5,2,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-751607491-funda-360-luxury-iphone-6-6s-plus-7-plus-vidrio-6-cuotas-_JM?searchVariation=38635241828,2,0,0,0,0,#751607491,Apple,IPHONE 6; 6 PLUS; 7; 7 PLUS; 8; 8 PLUS,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
30, Funda Tpu Slim Transparente iPhone 6s 7 8 Plus X Xr Xs Max ,399,NA,103,98,12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,3.3,4,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-684168699-funda-tpu-slim-transparente-iphone-6s-7-8-plus-x-xr-xs-max-_JM?searchVariation=28306508103,2,0,0,1,1,#684168699,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr, Xs Max",Sin Marca,TPU,Silicona,Silicona
31, Funda Silicona Soft Case Gamuza iPhone 6 6s 7 8 Plus X Xs ,622,659,233,83,12 cuotas,NA,Envío,NA,Devolución gratis,Tenés 30 días desde que lo recibís,3.6,7,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-665943616-funda-metalica-magnetica-vidrio-iphone-x-xsmax-7-8-6-plus-_JM?searchVariation=26194471730,2,2,2,0,1,#665943616,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
32, Funda Ringke Fusion iPhone 7 8 Plus X Xs Max Xr + Vidrio ,399,NA,48,939,12 cuotas,NA,Envío a todo el país,NA,NA,NA,5,1,https://perfil.mercadolibre.com.ar/CRAZYSTATION,https://articulo.mercadolibre.com.ar/MLA-746334289-funda-iphone-8-apple-original-case-silicona-soft-floresta-_JM,1,0,0,0,0,#746334289,Apple,8G / 7G,Apple,Silicone Case,Bumper,Silicona
33, Funda Tpu Slim iPhone 6s 7 8 Plus X Xr Xs Max + Templado ,877,929,259,83,12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,27,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-677977788-funda-metalica-magnetica-vidrio-ip-786plusx-xs-max-envio-_JM?searchVariation=26200348928,21,1,1,1,3,#677977788,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
34, Funda 360 Luxury iPhone 6 S 7 8 Plus Proteccion Envio Gratis ,587,622,47,51,12 cuotas,NA,NA,Envío gratis,Devolución gratis,Tenés 30 días desde que lo recibís,5,1,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-743581711-funda-luxury-carbono-slim-iphone-x-7-8-envio-gratis--_JM?searchVariation=36658072373,1,0,0,0,0,#743581711,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X,Norcel,carbono slim,Bumper,TPU/Policarbonato
