search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material
11, Funda iPhone 8 7 Apple Original Case Silicona Soft Sucursal ,450,NA,2056,576,12 cuotas,NA,NA,Envío a todo el país,NA,NA,4.2,63,https://perfil.mercadolibre.com.ar/CRAZYSTATION,https://articulo.mercadolibre.com.ar/MLA-636490800-funda-iphone-8-7-apple-original-case-silicona-soft-sucursal-_JM,33,18,9,0,3,#636490800,Apple,8G / 7G,Apple,Silicone Case,Bumper,Silicona
12, Funda 360 Luxury Para iPhone 6 6s Plus 7 8 Plus Proteccion ,311,329,982,154,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,71,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-639436171-funda-360-luxury-para-iphone-6-6s-plus-7-8-plus-proteccion-_JM?searchVariation=33766199104,56,13,2,0,0,#639436171,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
13, Funda Ringke Fusion Original iPhone X Xs 8 7 Plus Antigolpe ,726,770,338,505,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,12,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-711298684-funda-ringke-fusion-original-iphone-x-xs-8-7-plus-antigolpe-_JM?searchVariation=32500121008,11,1,0,0,0,#711298684,Apple,IPHONE 7; 7 PLUS; 8; 8 PLUS; X; XS; XS MAX; XR,Ringke,Fusion,Rugerizada,Acrílico
14, Funda Ringke Max iPhone 8 & 8 Plus + Vidrio Templado ,725,NA,17,8,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/COSASLINDAS-,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=WscSA1nsdNyZXUSmHDgKDzMmyX2e7Kqfgtw7%2FoMXalSm5LuJKD3d3CvigecXVqjscYKNSa6MkSCPzF5Ud381uEwvDEPOsRQUyUL%2FUNxspKJEvXSj3z5Er7NuvYIZYM69JqSk4J4SQe5MQzHEr%2FbTODz1rd0cmio5oiP%2FaAYrNix2yfq9XByDHagpWoR%2BhbhlcbkICEv4QQOQPscf%2Fm3%2FR2yFG%2Fz5QnByycMJvq7Y2GwuIHGpfY807eLGCjNkamS6wBhjPiVUueGekIh29nBw96CKFXuASSGuVB2dHB7c9vcCEWWMfo5pIJ3yKCrPPJeRZ6CTsSVp7%2BSzF8P30RkGmKrtfvBvVIwxsnApBrHnVK9jZeAY81hxVNyC2FNa5D9%2BBRLW2%2BCCBeuIqWoCW0dYdB2o%2B%2BA6exX1Xqt9XKeHq95eBUQLxN12kuxIRRSaoIry0kIWd%2BkwM4XMAK5TM56bYWcoDJytSvabNu9sYlj%2Fjf8wVOGt53ithpYQZyjkPDx2TD3ee4VXJp%2BCTUsNN8aC6m%2FfyL036PbWHlpWIu8Hzv7udpdUPHWLlIbzhyd28qHsgsfB%2FDPmUAR1SSG9QV3QUxWlLqz%2BaEt%2BYgepsmQ3H0ygcupFK2jC%2F5exCMhoFI6WamKeZgmgT%2Brk5VEUK9W%2FPG%2FundCDo5sGLOO0ROcjQyOJxxNHRJRpJAepYzqtvAP3LXBVLjXnAaj8sw6ceoMVlNAJSGcViNdn%2F91K3OQpZuN6AWEyRYuE%2Fm%2BNQMcCnEto27hSN6P4Uik1k97JAi9ZnK%2BDOgvXUzIxJENadKgY0BOsjwpzC4wRKfh532tOwg6CLEhg%2Fs0i3F4yn7QzRBdWETnuOY6xFwdB7jJB5whc7Q8PHkoViVDFfpxRKFoG7lQakehgPP3BqrcCiwco6h5UtJS29uoC8aq%2FcLFFtBQByq56gVt%2Btr4HUI2s1MQ82OOmiS%2BKc%2Bpbfj4YEW73g%2B6rs773mFPFJfdBG%2BlCVMS2Mdg2%2F%2F6lJWnIGtNCvBWSV7UkVLkXGvpTLbbwohPusygtWHMzdd5vkKTj4uk8uzR03BoPo74U1ku7sYhUFf9mKKEjXiDYKjjifsPuV4ImmzX6nTitajWt7Tp2GT5jy37Ltx6jhZP4IPDOOJUDED8XFrV6UQGdub%2BHKNrGX5XEq4xvZYyMK2ocoRYSBwZ1wUO8z9uwXRx9ycWUpPmOyyUH9HeLDaTR8J3sokeePPftS%2B6F%2F22SOzZU2tiVo7j9OFUa73g5f8SfBWFRX2pbKQgUB0lF8lapMo0FRSkANEc9oVR%2F%2BspnbazVn8SbMOgIqLiNu2VM%2Fu8IaDNgeSIR8fzC8Nhum2QvO6xpaHZKBYU6TzpenVKuCa%2B36kUgKo%2BWMwwsB9Eqs%2F87IGVb0SyYMOrXA05E6KFLhjk4nOjmaUbMYJOnCejlAxSf2BMVpfunUoBhlY8%2FqPdrFVbSZus0AWyONByzThiMv%2F8gOWBrduMfAOXMBz1rzWx1g7uiBORvkWkEIvBn1IFHRo8FKtkFsOJathZQk1MESlvOr3As%2BC9CE82zR3A%2Fl0YrqbGmMO8W1bDva4sEFRjC3W3StIxp5PiQ9NXkpPyMjwjLLlxNBwIC4jTNMvowyGDyVVWvRPA%3D,NA,NA,NA,NA,NA,#713897368,Apple,Iphone 8 & 8 PLus,Ringke,Max,NA,Acrílico
15, Funda Cafele Original Tpu Slim iPhone 6s 7 8 Plus Xs Max Xr ,670,NA,1790,233,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,183,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-640386439-funda-cafele-original-tpu-slim-iphone-6s-7-8-plus-xs-max-xr-_JM?searchVariation=19538549421,102,39,19,10,13,#640386439,Apple,"iphone 6, 6plus, 7 y 7 plus, 8, 8 plus, X, Xs, Xs Max, Xr",Cafele,Tpu Slim,Tpu Slim,Gel
16, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr Baseglass ,617,650,225,172,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,8,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745476453-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-baseglass-_JM?searchVariation=26969906485,5,1,2,0,0,#745476453,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
17, Funda Cafele Tpu Slim Para iPhone X 7 8 Plus Xs Max Xr Wow! ,415,439,1153,11,12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,62,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-692079495-funda-cafele-tpu-slim-para-iphone-x-7-8-plus-xs-max-xr-wow-_JM?searchVariation=18526555706,48,11,2,0,1,#692079495,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,TPU,Rugerizada,TPU/Policarbonato
18, Funda Marmol iPhone 6 S 7 8 Plus Xs Max Proteccion Tpu Flex ,363,385,200,217,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,6,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-754756123-funda-marmol-iphone-6-s-7-8-plus-xs-max-proteccion-tpu-flex-_JM?searchVariation=29066340967,6,0,0,0,0,#754756123,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus; Iphone X; Iphone XS Max; XR,Norcel,Marmol,Flexible,TPU/Policarbonato
19, Funda Cafele Super Fina Slim P/ iPhone X 7 8 Plus Xs Max Xr ,363,385,204,13,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,4,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-756243896-funda-cafele-super-fina-slim-p-iphone-x-7-8-plus-xs-max-xr-_JM?searchVariation=36656772950,3,1,0,0,0,#756243896,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,Super Fina,Rugerizada,TPU/Policarbonato
20, Funda Spigen ®100% Original Crystal Shell iPhone 8 ,680,NA,19,5,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5,1,https://perfil.mercadolibre.com.ar/COSASLINDAS-,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=H6IlAPbpJE26N7%2BzqRCns7rPIDa82EArOjMpaEqFG9KVT3Eg0Ocg6h7ragubFmr89bTBc4SX%2F8UPeeBVlH%2F9s92ToXqxD44CaM6%2BA0UmT4H4TnROs%2F5yZjcbGoBB9tRokO3Joa%2BuvoNUuPWGhwfdc5TUxUhqkXdDWphCMgf3ltShNsIhE97KknFZMKenHJkUYHboSTR8h3T0baCbH2aCvNV2yMm%2BPRgX9%2B5F6RDrXSdEJMOEVJqwI8%2FpEjM6Pmac7UyZfRpBGDSptn%2FeJ74%2F6yt3CVkWdDnD%2BbP9%2BkpyAw%2FkD390v6R3fljG2QpGex3AG3Vy5iOeZ8bA7lb%2BEzZX1HPTZmE5Pnzy1OzVlPBJN1y3Lu%2FE9UMrxAzIyK7VkUeT5AlM8jDY0lDv2UVm2%2BSsFvZeagLFvHffi6JaX9VWRbSVOLcp4SqaiU1zDGLHcZ2Kcm9v5E1acsDlFB9LINs7HsCjvOqAW5O%2B2rDcJyKTSdpZQtcilWbJMYRrMywzJD0ARQmhD%2Frp3QYXCiOrB0pdxeaiqYlYt%2FnlhGZv9kKIeYuEfsIV4tXTSlFCTUotRyQsmWByAyf8ERPgGcuwnPkSG4imVRJ1vLMOCXbujZfnkVUtbv7PUkoovDd%2FrpN8XcO6ZQaLiNCPeFNZt7uHyw%2FAbmzmJ3utO7qeqTaYh%2FioedIkkDaE6PBV9XdHBVBtCP8V1ypmIPYl%2BTBc46kfL1Q0j9LQrRe7huJRrfqjNhTmN99Ec4%2FL0msrtkwf5ExvZ%2F9YXE0Wi9GJdmEv5BXoxi36Vps9ZOocLV28Eubqv0wUGosa8%2Fo1wvyc8d7uKLVKN%2FyJxS7eJNqRRcryVWc15HhU2ULHrUzjGbES5hPEx%2FOtJyh%2BYkDmx3mbeLu%2Bb7rHhV%2BKSepc6LlUWz4JD3GgPPcfqRlnHXBu7YWC0Tmc3kVAwmPquNq2CE1AkUbCRtWsNH%2Bv5ybewpJrjtLsHf%2FaZkN8VIo9adQRGccnxCg4iMHpfojfAFDOzUqvU%2BzQljH%2F3cvbSjCYb5QxMeb9NzJ5R9hBPCvWYnF6d1EYWDn2M%2B0dhDZfPn69807m2Sa%2BvSsWQT9izS5L4e8hlffUSkbD95hzmydsvINjKWZTDBsddyh4iMlKfphGe%2FoJoBUQOChEqGu3KQpNuzpteaJrww1deGq3V2rlKAfp9m69pvD96SCL3jN%2BuGWZZ6H6QsBLL59eJ79CoVJwcEDzt281GHvvO3yHYmSEy9aNLnHdczDR%2F5SV%2FO3KtbCUZEYi2nnDaLbE%2FrgAwdBC3zpZrVHMmQnYRKr5BcXKnWlYUalyZPGYLwzdRIMEW8yxKMa1YP%2BWlFuffmVbRleS9GfGhg%2BkU2ViTwViBHcoxRYAqU7mvMcL0iGWn8W9yhcBq1cUWN8QuRQso37QmhUkiN%2BJHCR1Q7CInjBf1GaZ9%2FflLmZK9febCI3lXPGWkDMxJp%2FeNeTkwGpfvVzR4m8IB%2Be%2BTS0P%2BiJB31I93Iv1eVDBcPsqG8Oov2DDE6pX9l0KfdKLBQXjDmWcTl3xzu9VWqVxu0g4Ya%2BUcVGKzx5xRZjixjSdwS%2BO2vbHUhVqzau8jG26bCLh9%2BtuhD1QarMcAsj%2Fpd8mOpwPEyZwhJo09vVj4ADZBAo%3D,1,0,0,0,0,#683830388,Apple,Iphone 8,Spigen,Crystal Shell,NA,Silicona
21, Funda Cafele Tpu Slim iPhone 6s 7 8 Plus X Xs Max + Glass 5d ,999,NA,200,248,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,18,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-714609040-funda-cafele-tpu-slim-iphone-6s-7-8-plus-x-xs-max-glass-5d-_JM?searchVariation=22018425385,16,1,1,0,0,#714609040,Apple,"iPhone 6/6s, iPhone 6/6s Plus, iPhone 7, iPhone 7 plus, iPhone 8, iPhone 8 plus, iPhone X 10",Cafele,TPU,TPU (Silicona Flexible),TPU/Policarbonato
22, Funda 360 Luxury iPhone 6 S 7 8 Plus Proteccion Envio Gratis ,556,589,1561,154,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,178,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-639436625-funda-360-luxury-iphone-6-s-7-8-plus-proteccion-envio-gratis-_JM?searchVariation=27050667052,107,44,12,5,10,#639436625,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
23, Funda Metalica Magnetica Vidrio iPhone X Xsmax 7 8 6 Plus ,622,659,254,154,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3.8,8,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-665943616-funda-metalica-magnetica-vidrio-iphone-x-xsmax-7-8-6-plus-_JM?searchVariation=26194471730,3,2,2,0,1,#665943616,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
24, Funda 360 Luxury iPhone 6 6s Plus 7 Plus + Vidrio + 6 Cuotas ,499,529,133,154,6 cuotas sin interés,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,5,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-751607491-funda-360-luxury-iphone-6-6s-plus-7-plus-vidrio-6-cuotas-_JM?searchVariation=38635241828,5,0,0,0,0,#751607491,Apple,IPHONE 6; 6 PLUS; 7; 7 PLUS; 8; 8 PLUS,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
25, Funda Tpu Slim Transparente iPhone 6s 7 8 Plus X Xr Xs Max ,130,NA,423,1012,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,10,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-636606930-funda-tpu-slim-transparente-iphone-6s-7-8-plus-x-xr-xs-max-_JM?searchVariation=28306495629,6,2,1,1,0,#636606930,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr Xs Max",Sin Marca,TPU,Silicona,Silicona
26, Funda Metalica Magnetica Vidrio Ip 786plusx Xs Max + Envio ,877,929,279,154,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,28,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-677977788-funda-metalica-magnetica-vidrio-ip-786plusx-xs-max-envio-_JM?searchVariation=26200348928,21,2,1,1,3,#677977788,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
27, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr + Envio ,920,NA,110,180,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,2.5,2,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745477719-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-envio-_JM?searchVariation=26970228395,0,0,1,1,0,#745477719,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
28, Funda Cafele Super Fina P/ iPhone X 7 8 Plus Xs Max Xr Envio ,608,644,117,30,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,4,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-756240355-funda-cafele-super-fina-p-iphone-x-7-8-plus-xs-max-xr-envio-_JM?searchVariation=29635847293,3,1,0,0,0,#756240355,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,Super Fina,Rugerizada,TPU/Policarbonato
29, Funda Silicone Apple Original iPhone 8 Y 8 Plus /7 +templado ,1000,NA,209,273,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,17,https://perfil.mercadolibre.com.ar/TEKHNETSHOP,https://articulo.mercadolibre.com.ar/MLA-703697533-funda-silicone-apple-original-iphone-8-y-8-plus-7-templado-_JM,11,4,1,0,1,#703697533,Apple,iPhone,Apple,Funda Silicone Case,NA,Silicona
30, Funda Silicona Premium iPhone 8 7 8 Plus 7 Plus + Vidrio ,550,NA,200,201,6 cuotas sin interés,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,11,https://perfil.mercadolibre.com.ar/GENERACIONUNO,https://articulo.mercadolibre.com.ar/MLA-645676402-funda-silicona-premium-iphone-8-7-8-plus-7-plus-vidrio-_JM,8,2,1,0,0,#645676402,Apple,"Iphone 7, Iphone 7 Plus, Iphone 8, Iphone 8 Plus.",Soul,Cover,Silicone,Silicona
