search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material,Cor
11,Capa Anti Impacto P/ iPhone 5 6 7 8 10 X Xs Xr + Pel. Gel,16,NA,296,20,3x,5.63,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,4,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1056485759-capa-anti-impacto-p-iphone-5-6-7-8-10-x-xs-xr-pel-gel-_JM?searchVariation=26828676463,4,0,0,0,0,#1056485759,Apple,Escolher no anúncio.,H+,TPU,capinha de silicone,Silicone,NA
12,Capa Case Capinha Silicone Aveludado iPhone 8 Preto,29,NA,150,350,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.9,7,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165543047-capa-case-capinha-silicone-aveludado-iphone-8-preto-_JM,6,1,0,0,0,#1165543047,NA,NA,NA,NA,NA,NA,NA
13,Capa Capinha Ultra Fina Fosca iPhone X 5s Se 6s Plus 7 8plus,34,NA,5594,20810,6x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,496,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-682539065-capa-capinha-ultra-fina-fosca-iphone-x-5s-se-6s-plus-7-8plus-_JM?searchVariation=22563854146,397,60,25,11,3,#682539065,Apple,IPHONE,JK CAPAS,ULTRA FINA,CAPA PROTETOR,TPU,NA
14,Capinha Capa Case Silicone iPhone 7 / 8 Lacrada Aveludada,31,32,178,931,6x,5.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=4%2BEXqzmuWc3UNk9n8KfsM13VYFcfjbuwr5wHl52veB7VUeGVWNXDI8tUGcG00C1JKThT%2Bd0FQTlz9hKVAQ2OzR5Ru5PGQqAAkQ2P66%2Fmc1lvpuKpXDv%2F4oGH%2B5jh5S8e2Vt9%2FvyWn651YYRB7hrE6tJY8cCo0QpRT4HIzyFzt8HWmbmmsOXQF3LEZXceRlzwF32idHDbOr3K%2BEvlgg62ZCqyiUYswUgHWEzdV88r4TORRDCEryAhooLKgZeh96TAp1I3Y38%2FBmLAPgn9psJzUC7j2qFQRyW%2FhYjLQhBC9fVQilkzPwAXOB%2FbGG47KH%2FUvfK02BMYJ6URKqz%2FSfJhnO4ynzuoownsBkx2Y4TvGsc8KdAEa21N2B%2FTrXiVGOpCgU4dA%2Bih4ZXF0g4nuOr%2FSH5C2wr60MHMiBByqAMEYbPXmJdmFhpN%2FPBHcy1e0ubZ2WqQsNn44wRfpm5Hln%2Fusu6XJ8PMusorraKEquBrcsqMsXuQ9vLbvy9EQ7tv%2BcvNN8tHKvCEr2dBmG3o0rnnuX%2B7Urcn%2FQ20NeYF9vPy5sIEt2ury%2Bt%2BK8hAQmiljnXAwZF7I6gOCcHXNiHV%2FUAIcPWwBCZo78WCVy%2B7Q%2Ba6P%2BcSYVCFq5nL%2BOQZuLFqkL77a8QHllGjHFPjOplDHGLtldZi%2FrAeBa7h85vpKcn9K2uevU%2FSb5%2Fdi6nUCgNrEIwfaz3fEn4xl9qVd0BBK0EKiF%2FMo8rVlCIU0z%2FI4cQhLFd48uiDhjuvHLB7Id3I9SLOKArtAPK2l5jwt67VnTV%2B9BjwmrwGZUjJYYx5PfkxlfBD3zbeZPP0xDAQBkF12xwnclZbxI2BCWSQfIj6wK7venRi4bRjYdrQSofqZ2fP3SRfgXybg2SUxXNKGvRp8CuSyNN5IWODkkMeGtXyM05knVqjm81gWP5MaBNZ0%2BMjpr%2FdItA3PefDxczyOsjd0Xa6VSrVQhohROXEiHujgrF8fD9S4rEsRPQB2ReI0zt%2By%2F8tU%2BBYHCs%2BCFwE16gbOWwB6oS%2FLCsTic8so0%2FsAdAGa%2FXbfxdvFA6igf2MPfp6vMNIiyxpm6uMbNP2p09fIbjPZhZpl2k1yeXZAJaQbCTF2QIJKQghoQEkfwRDCQhDdb6bTK8eIgq1qUD1oBTkerH3CThIwAWA8qiKAp3Tk7QE0UNRB0uS%2Bka8LxxWjR3dyrRIxWUB4ly%2FBjzQOJvE8gJ4gst9D4IXGlInmPFgvDwDjNFU9s9wWymsAkRROHQ8JznSVirWIts8lHxcTWk%2BqbnsMJxEWLwjA1%2FE0Xivz4r6mqEq1tCho4UaA29bkCO7ovM%2F9OWoW7VE2O0ugPJytf%2BwFOGQFVdJhSdGwbWpeHOdL3u3pOthnz2sq6l%2B8vPKolsJV%2FFcyEmH%2FuKE4iSvuWX4iFXuT23obRH0Qy62NuWhkvXVvohmy7YfnYPdM4ZS9B4TzG7utThWviHE6L%2Fq6nk5hekjIijTdwJhHR92bcUKNQzW4UqPnd%2FKe5X2blhQUz4c8GWZ7dV6FT0YfogHeFqj9AduI6UcYTN1Xcx5ykQzm4fDbfzzbhq3e5oLN%2Ft3i%2FvbHGypfZb2jdp0ZJWB,NA,NA,NA,NA,NA,#1246926811,Apple,iphone7 iphone 8,Silicone,iPhone,silicone,Silicone- Aveludada,NA
15,Capinha Capa Case Silicone iPhone 7 Plus 8 Plus Lacrada,32,NA,278,867,6x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,4,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://produto.mercadolivre.com.br/MLB-1246923437-capinha-capa-case-silicone-iphone-7-plus-8-plus-lacrada-_JM,4,0,0,0,0,#1246923437,Apple,iphone7 plus  iphone 8 plus,Silicone,iPhone,Silicone,Silicone- Aveludada,NA
16,Capinha Case Capa iPhone 4 5 5s Se 6 6s 7 8 7 Plus Coracoes,19,NA,685,941,3x,6.66,NA,Envio para todo o país,NA,NA,4.1,28,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-709855452-capinha-case-capa-iphone-4-5-5s-se-6-6s-7-8-7-plus-coracoes-_JM?searchVariation=20025292856,18,3,2,2,3,#709855452,Apple,Iphone,Marketmix1,Silicone,Silicone,Silicone,NA
17,Capa Capinha Case Magnetica iPhone 6 7 8 7 Plus 8 Plus X Xs,60,NA,617,1270,12x,5.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4,26,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-687097200-capa-capinha-case-magnetica-iphone-6-7-8-7-plus-8-plus-x-xs-_JM?searchVariation=27812486572,15,3,3,2,3,#687097200,Apple,Iphone,Marketmix1,Magnetica,Silicone,Emborrachada,NA
18,Capa Capinha Case A Prova De Agua Areia iPhone 6 7 8 X Plus,79,NA,436,84,12x,6.67,NA,Chegará hoje,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,10,https://perfil.mercadolivre.com.br/EXTREME.DEAL,https://produto.mercadolivre.com.br/MLB-684436481-capa-capinha-case-a-prova-de-agua-areia-iphone-6-7-8-x-plus-_JM?searchVariation=23382066519,7,1,0,1,1,#684436481,Apple,Iphone 6 6s 7 7 Plus,Extreme.Deal,A prova de Agua,A prova de Agua,Silicone,NA
19,Capa Capinha Case Rosa De iPhone 7 - Feminina,34,NA,330,453,6x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.8,16,https://perfil.mercadolivre.com.br/AQUITEMDETUDO16,https://produto.mercadolivre.com.br/MLB-835972839-capa-capinha-case-rosa-de-iphone-7-feminina-_JM?searchVariation=25908148604,10,1,1,0,4,#835972839,Apple,7,Apple,"7""",Silicone,Silicone,NA
20,Capa Capinha Case Magnetica iPhone 6 7 8 Plus X Xr Xs Xs Max,47,NA,4,166,6x,7.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/WESLEYRODRIGUESDESOUZAMELO,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=3w4bHpbvOLW2mPGUTY%2FFI7pShMvrWP2w1e6ToUGtOhqMVP%2F4jEQz59n4K3TOKN9HbQscXKjHXvCf9X1PV6CX2%2BWLpDwWBxnmLEs9oyHkKPU2GTq0eHld7%2B6mDH29p4swq%2FL9KJdwnGm1t34bb0jguMas58xcdUrfsKfRFBFfWjdTBLa7LzwRihQ5Y59IC6F4uturiyDYRDhS45bg5YVbVIMqGgZkGdwd2to7hAWj4j7CBGYxQzNfeKOY4s0i8UFkt88L%2Fvl6RYiEzUXtq0fOhVFsyNfKAtA3S1d47%2BlvrpibAnyi001HFJVnk%2FewpuBtxejQB%2FyJsDEOh2g0Ozv6EgqYy7eZSD24t%2F3fi2ILZ%2Flc1YUxjqA5HYvyYRBWyZ0tqUzZGR8MlQ%2BespYlS8xBjcsWVSWA2pa2mSEFg9zLYAFvGnS4a%2Fi%2BT2tI5YFI%2BuLzaMY1%2FEo4issUbemWCoaxwC0QIdmeC%2FAwCaIw0bF4S8hxMpwcBg9xIG1tK1MYqSRB1t49TeGQ8xVFeOzjC7%2FHDuHO3bVbvoYJ9TXifahuyhrCsOd8X7rPoIMd5MyeSZp%2FlKkSP0KRdkfQDFtJWsSrQVKXeDdWNPx2zfGQcoIrkZ3nxK2KIMo4Ih61CXulBZtuB4GKGTz3eFE4DaCbxot%2FN%2BtbefRz98l90Vxx9UX6Jnk9k5%2BxezsPgYXL82h8dHAp4DA2rUwWM6Zf%2B%2FNoSCNa3nD9Tu7bLgRYsj2E4VD5rIC0hiY658BLugqP6rzfhgbzZAW5IzEXr4R1XDFOSCcO0dzc0TFATfcUB%2Byg3QXKaob93vdGlFpAGPgnUekWQcHYWLouqgApZgScgPKnx7otX%2Ffm64IPJCuOk%2FMgUyD%2B0C4D0XXRqM5LnRdP9V5rM0mPfEjsYaOqnNjGuPlFPXC9jix04RD6bVmYs48CYjBSf4sNA4v0YxwaVTndJaTYGl%2ByqX4BfiRwJF1JZVmcTG4iyFCvT%2BegozM5AmrxUpsTaxzawiqu6kt5imtjxJUG4PQi3jCcWPjmQp7G4yWZAaSjdhjIkvEfBin8MODkYb4BwdxVc7LU96HfkHu%2BMBoKQn3sGecmClHuAUtOTUy72FJsntBeYVnODeqPObjM1hspy1rwdgRbSDzBM7uXP%2BknfowRLPMzTcnUiL0pGjZLL%2Fi2AP66yhoooq99qLHG%2BFK%2FetmV4WEXftdTPa9IRPowxQQ4PAUhacMSY8JuO1pAg1p3YNNznJ0QPiY1qzyoXcSYI19VYAc7ge6zbj0a443U6d%2BuMXTfBAVk9Tn8xpEoK5SvI4ohXU9IfDWXoqFRxRADD3I%2BT14WJr6B7oLwyXmb2Erx1n99JGAEBl2NK5v1NOuNtKn56PGFmSm00tiswhrJueZbNepsaozxxflVLgfqBRbWxO9slQZhqpnAzmK67yHpuy6y4%2FV0tMKiSoa0pn%2Fomi94byPgNdDxFJ4JYoVCMi31VZP2JrdfMm047jjQ7cfqz1iOyUx2Nterr6UM7K1Lo2DgJCldJ824yWIqMsREaEdlu%2BJQHaRr65Uiz6OAQJLSACP%2FzKSQnDka6FJWCin0XxoROLQcHD93XB27wYYVsNBkOk0%3D,NA,NA,NA,NA,NA,#1288403466,Apple,Iphone,Reobote,Magnetica Iphone,magnetica,Alumínio e Vidro aeroespacial,NA
21,Capinha Capa Case Silicone iPhone 7 / 8 Lacrada Aveludada,31,32,178,931,6x,5.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://produto.mercadolivre.com.br/MLB-1246926811-capinha-capa-case-silicone-iphone-7-8-lacrada-aveludada-_JM,NA,NA,NA,NA,NA,#1246926811,Apple,iphone7 iphone 8,Silicone,iPhone,silicone,Silicone- Aveludada,NA
22,Capinha Anti Queda Silicone Resistent iPhone Xs 7 8 Plus Xr,16,NA,97,410,3x,5.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAISVARIEDADESHOP,https://produto.mercadolivre.com.br/MLB-1157073729-capinha-anti-queda-silicone-resistent-iphone-xs-7-8-plus-xr-_JM?searchVariation=31302197427,NA,NA,NA,NA,NA,#1157073729,Apple,iPhone 7 8 X XR XS XS Max,MAISVARIEDADESHOP,Anti Impacto,Anti Shock,Silicone,NA
23,Capa Capinha Magnetica Premium iPhone 7 8 Plus X Xs Xr Xsmax,54,NA,200,7649,10x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,6,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1213999114-capa-capinha-magnetica-premium-iphone-7-8-plus-x-xs-xr-xsmax-_JM?searchVariation=37715721002,3,0,1,2,0,#1213999114,Apple,iphone,jk capas,Magnética,capa protetor,metal e vidro,NA
24,Capinha Anti Queda Silicone iPhone X Xs Xr Max 5 Se 6s 7 8 P,17,NA,1178,816,3x,6.37,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,33,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-689234987-capinha-anti-queda-silicone-iphone-x-xs-xr-max-5-se-6s-7-8-p-_JM?searchVariation=21674208434,25,4,2,1,1,#689234987,Apple,Iphone,Marketmix1,Silicone,Anti impacto,Silicone,NA
25,Capa Case Capinha Silicone Aveludado iPhone 8 Plus Branco,29,NA,78,422,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536270-capa-case-capinha-silicone-aveludado-iphone-8-plus-branco-_JM,1,0,0,0,0,#1165536270,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
26,Capa Capinha Ultra Fina Fosca iPhone X 5s Se 6s Plus 7 8plus,20,NA,209,55,4x,5.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/PRESENTES4ALL,https://produto.mercadolivre.com.br/MLB-828466878-capa-capinha-ultra-fina-fosca-iphone-x-5s-se-6s-plus-7-8plus-_JM?searchVariation=39632722834,2,0,0,0,0,#828466878,Apple,iPhone 7 Plus,Apple,iPhone,traseira,TPU,NA
27,Capa Capinha iPhone Xs X Xr 6 6s 7 8 Plus Max Anti Impacto,22,NA,2201,3701,4x,5.75,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,98,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-686071680-capa-capinha-iphone-xs-x-xr-6-6s-7-8-plus-max-anti-impacto-_JM?searchVariation=20023563955,77,10,6,1,4,#686071680,Apple,Iphone 5s/se/6/6s/7/Plus/X,Marketmix1,Anti Impacto,Anti Impacto,Silicone,NA
28,Capa Capinha Anti Impacto Luxo iPhone 6 7 8 Plus X Xr Xs Max,49,NA,53,8863,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1204440894-capa-capinha-anti-impacto-luxo-iphone-6-7-8-plus-x-xr-xs-max-_JM?searchVariation=34758789532,NA,NA,NA,NA,NA,#1204440894,Apple,iphone,gkk,capa 360,capa protetor,TPU/Policarbonato,NA
29,Capinha Capa Anti Impacto iPhone 5 Se 6 7 8 Plus X 10 Xs Xr,9,NA,1116,5,1x,9.98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,59,https://perfil.mercadolivre.com.br/NOMOTEC,https://produto.mercadolivre.com.br/MLB-1046394380-capinha-capa-anti-impacto-iphone-5-se-6-7-8-plus-x-10-xs-xr-_JM?searchVariation=26819105297,46,6,4,1,2,#1046394380,Apple,Escolha o modelo no anúncio,H+,"6, 7, 8 ou 10",Capinha,Silicone,NA
30,Capa Capinha Case Flip Magnética iPhone 8 Plus,48,NA,91,829,6x,8.11,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/KARMINPARTS2003,https://produto.mercadolivre.com.br/MLB-1214046247-capa-capinha-case-flip-magnetica-iphone-8-plus-_JM?searchVariation=35503300510,1,0,0,0,0,#1214046247,Apple,iPhone 8 Plus,000,Magnético,Flip Magnético,TPU/Policarbonato,NA
31,Capinha Casca De Ovo Ultra Fina iPhone 7 8 Plus X + Pelicula,14,NA,89,11,2x,7.60,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/MAITE_26,https://produto.mercadolivre.com.br/MLB-1205102371-capinha-casca-de-ovo-ultra-fina-iphone-7-8-plus-x-pelicula-_JM?searchVariation=34807626240,1,0,0,0,0,#1205102371,Apple,"Iphone 7, 8, 7Plus, 8Plus e X",Ipremium,Slim Transparente,Slim Transparente,TPU/Policarbonato,NA
32,Capinha Silicone Aveludado iPhone 8 Plus Amarelo,29,NA,59,441,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536360-capinha-silicone-aveludado-iphone-8-plus-amarelo-_JM,NA,NA,NA,NA,NA,#1165536360,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
33,Capinha Silicone Aveludado iPhone 8 Plus Rosa,29,NA,54,446,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536357-capinha-silicone-aveludado-iphone-8-plus-rosa-_JM,2,0,0,0,0,#1165536357,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
34,Capa Capinha Case iPhone 8 Spigen Rugged Armor Original,134,NA,9,10,12x,11.24,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,https://produto.mercadolivre.com.br/MLB-1145773690-capa-capinha-case-iphone-8-spigen-rugged-armor-original-_JM,NA,NA,NA,NA,NA,#1145773690,Apple,iPhone 8,Spigen,Rugged Armor,Emborrachada,Emborrachada,NA
