search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca
11, Afeitadora Philips Mg5730 11 En 1 Rostro Cabello Cuerpo Loi ,62,79,33,2964,18 cuotas,122.87,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461181873-afeitadora-philips-mg5730-11-en-1-rostro-cabello-cuerpo-loi-_JM,1,0,0,0,0,#461181873,NA
12, Afeitadora Inalambrica Uso Seco O Humedo Philips 1030 Dimm ,57,NA,105,99,18 cuotas,111.18,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-464681320-afeitadora-inalambrica-uso-seco-o-humedo-philips-1030-dimm-_JM,NA,NA,NA,NA,NA,#464681320,NA
13, Afeitadora Electrica Philips De 8 Movimientos S9031/12 ,329,375,19,2,18 cuotas,641.73,NA,Envío a todo el país,NA,NA,5,4,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-444959858-afeitadora-electrica-philips-de-8-movimientos-s903112-_JM,4,0,0,0,0,#444959858,Philips
14, Afeitadora Recortador Philips Oneblade Seco Humedo Gtia Ofic ,67,NA,7,992,18 cuotas,130.69,NA,Envío a todo el país,NA,NA,3.5,2,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=34RM4ggTRcfLXsaY06FdYHQGomP%2FRloZi3FCIoPHnzjLcY0Qh4D%2FsBlLn2%2BEWbRPWAouWEy36DejNqZ0MtYr3%2Blkw7n0HBynviiSIBjCnat07762qAxFuSnELpm1gKDkDy6Amk8Cyh7jm0mxF8jTqVgo2U9m41zcIgp1mU%2BzIGLlG0sfGS%2B3dFuHv1PIVwda3uVxokZN7S%2FVuMVw3Skeb5F%2BSZVq9vv4WCYMy18aPEkqw%2Ba68yMDTYrhmy8SODP9w1lihqN1zFUInK3oAcg1QPGOAbzqs8%2BjRkET0t7mJhh93Lpb%2Fb16ZTCWbfkdr%2BYSqZGM0hc3T1cQPR8pwB%2BNr6jhN2d7iqZQ6CriPRQDkxWowno2exlueWIp3OkVLhvC7qZWEUFr2jTM%2B2nSwdaz0GOtnxHy9RgD7epYrt%2BE08Dp8RiHHOSq363AxYjIh3RisRud1QdlVGoPjgJf7KKfEe3pcrSaxS243RATeeae%2BxnJ5I471yxYLn6cMWmrlymwwMVFOgxfiPBQCZg7Efc%2FqazohqWdSo4BOnppUrE5%2FJIuYA06P%2B0FC3TtbhEytwUZ7nu73Yl09EQncHjo56R4T9PxSZL1o%2FkzKUzj7%2FiO02kDONHgYp4wpC5PD%2BltFy5UdvocbVpfy4eyT15WXEtWyEq1BhCxYXPUeiOnOwBojSWNZBUwdmZwIfulNpx1DRFdX8K%2BV%2F4%2BzSqieLZu8%2F1FJJLNTLLrUxOvXBWInKQPGWUWuopoeT8QdtG%2Flz24%2BKiTU5jXv0yL91us%2BmtoqfEWskRUrjIBi1taIjDbk1NlM5M3Q1V5Og0U4NbuLTCKJwmJXU%2FFprNytQMRLD15wee0kd6HWu4Fl5LmAqkGOTRN66D99mtGi6%2FjSv70F4PUz%2FvkHcMdXFSoSYlLgLRnC22rbCqgnyzZLqoFgD6E153RctHrj1%2F99LCxBzOOeGwURXM9BcBVenRd9Q4w%2Fe4kGScu6BJJoWW3iIU77IEfV9QHRFRVbeP%2BkH6npe6D7QZHi%2BnIiiH%2FqJybh2m8amHxOsFGyMM8ZOEGaU6hu9%2B5tP5jODccKq64Qk8j%2F%2Bsv7jL2BWD1sH6R%2FPr12xQDMCd6dHWAgOrdljCw%2BlK2oCKwMl1qUom7srN%2FM2cs%2Fh1cmuI3YQWGV55gw6Y6IZpdlXcsQWx5exBCykyUMg22Rgw%2BKZMxt3UVJs3rejye5QYQKdsRZsfEsch8OF01DcWUAB%2Fj2QCr4V6HNVwcw0guD%2BLEzhPtAvjl7Z%2F4i48CvViKEoFuRUE4bka6WtsLuE8X2ZQ4ktUfw38LSmPHpTeI9NC8oZd0rYHlqJOi0ukc6vcVDA8AYK9qYVuvPD154HAr8fnJQysTfGy%2FTX1XhaOztj1OYzvuX1ozNccYEUlU%2BXlJGDxhVnHxtgF0ZA%2BtJYwnKvlElAeMrDswOEhOsdqOVIXIdcv2yK311gDlGlXnUwUw6n3WBvVZD40CL8M0s1ec6pYWndUnEEb%2FSSA8TFrWcNEloiBa4DkEOFSNgZ3938383rO%2BgxNfec0DkPFh0bwtNANc1R%2FXileysQ214zgPXs110T8EgWqzs3XmeOm3eBtfwQmmjF8bqpiRs0%2Frl9rlmfJ8gqMzGu7WOJAbukPmRF%2FDqnKymaoUJF1ChgGwh4PMOxnfy2dSa0HDhH7awzyScoHs8T0wuA%3D%3D,0,1,1,0,0,#464531966,NA
15, Afeitadora 3 Cabezas Inalámbrica Waterproof Recargable Mweb ,799,NA,20,975,18 cuotas,44.39,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MUEBLES_WEB,https://articulo.mercadolibre.com.uy/MLU-447989996-afeitadora-3-cabezas-inalambrica-waterproof-recargable-mweb-_JM,NA,NA,NA,NA,NA,#447989996,NA
16, Afeitadora Y Recortadora Philips One Blade Qp2521/10 ,69,NA,20,12,18 cuotas,134.59,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-464523908-afeitadora-y-recortadora-philips-one-blade-qp252110-_JM,NA,NA,NA,NA,NA,#464523908,NA
17, Afeitadora Eléctrica Philips S1030 Recarg Húmedo O Seco Loi ,47,79,21,2976,18 cuotas,91.68,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461182818-afeitadora-electrica-philips-s1030-recarg-humedo-o-seco-loi-_JM,1,1,0,0,0,#461182818,NA
18, Aquatouch Afeitadora Eléctrica Para Uso En Seco Y Húmedo ,79,NA,7,997,18 cuotas,154.09,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=QVwlIBG7rzD18e%2B%2BNpqRX1sbjzmMTbDCvECtE45VwHmzYyU5Imdpm16vB2km4a3AaO1bNejRV2Eg3QARsMxnVpy%2FOXy490aIXIbXcXqA5uWBMpJxRKZk2OQ3bs5dtV8RD1EetY0Sk17nF28irtfvtF0Sg%2F%2F1hR7MeG30PQogYPGz0tMJ4eRpn3ofXo1bktok5uo6uTWEZZOecGdfJp9x0nA%2Fa36x4Wo5c3rMdSJHvI3%2F19Ab91LXQsOVqp5v19GfPb4CZV7LDiJjqBA%2BHZeTHq%2BIC3iU6F%2BLr9u53zao%2FNRngQ5TnGeXtv1rRtNsIbHbOmYzorH3he%2B9nne6kMFxuG0xMxR2PZcXfZJ7mmFbJb7DoUBau1CSwZC2rjJl2DPWSQ9WWBcNsCS2CqmYX4JCbWi32z5AnyyNK6PSrKoCptS5Gbz6SPECmBc2lgV9FDSM1Rny9JeTJ7pbIfj8i3DY8ggPGQlYV4EBSsLf%2BHXPCrUM6T%2B%2BtZAE%2BgeeyQQJX9q24LAbav8qCyZ8H9%2BgdW2MA4IiVdMVn2gHDzvayYByKoDjYkanjwUuNLK1VykwXAKsqG2NeJs1zaKct8cFfmNR0tKn751M%2B01fmv%2F3SEU6NoyGLLWkZOYM9bM8y3mK1as5GcavzpvIdOZr3hvp92aWrv3hG%2BFbZQQvPqNKqIpU%2Bqg9kalfqCpe2478OUy%2F19j9ywHlnuO3zTaa8Ls7ulm9dxSwqVYXw5T3JAJ16dsJrQlVrilOXaT6zZE66dXT4Ljbul2hcWdIfOX6lCSP0LlcqvWa6zfo7dINg1T7vddUOuTJ31OcADDwJRqVCYLN3SMPOnjn5B6JVlzLoKswGqMzV%2Buwxg31Onb48Ww8azZ9qOVJDVQbU9IX%2F5i4lQ6xFlksvGMWK9Jo%2BZ1o9xmDCTKtwScujpUfPH%2BYTJEN7jt3lbZbVQm%2Focn33wkPr%2BZOQ8T2OoN0mrYs%2Fxh2Divs1YyCqROLy%2FQb0%2FqOOzfVGccHTQ908UDMfT%2FLSYsare2Hvv5PQbzH44mTXtUBp%2FtJPaXrCHXzASBY7gdNs9uMP0ndU%2BHDxB2obEpXZt3gNA6GV%2FOVwAq5jcBJ0hkcr8kWkQXm9B7gPRO%2Fi%2FxFOMjLQaRTzX8i35b1yj0dJDt8KxVvxOYf%2B0rcFGVMbiqnneYpQANwcL5zf8%2Bkc1KPGmW68BYI2jJ0KP3vI9k6sJ5rEMEUqW1lfCmuj8QnNXRz%2FxJQPVxOZfRAEKJvjvxAh%2FW8y4mreuTPqf1Gek18HANhQGeiPMQw2XJXjOYeoop%2FQgNemEOSvdNSJO%2B5CysqLTFrVA5eUMGPsWaujK5UYRyhPOGn9NPEdqR3q1aaYoS1wBHyF6Cx4O8Zd3nma31D7UiaQm8oBuwnJ5%2FJCmwVeK9xd2xEHN4plHwAjevU8TorjUUE0%2FRXiTTR6bdaw1k4lfpv%2BsdXmDA11MGZ9HD97vztUrg1kx8NaqvwzOUF372fhqzZEYmuK%2FIXcL9398nODp9dNQYK%2FblWlflXFmf0TJSFFMlYSLwzPmzFNOdGFEKu46hBLs5j%2FnjJQ8si199G3LkkMOLzvBkXkxiD44iuS272EiO5MngyPb12iAlYu6BMu%2ByVcZNf7k%2FTeQwTK9RL71TQ2S%2FP9lqM9Qj7mi4Uuq%2FBpy1IGf4x3zwP3C8ovkMOehn6,1,0,0,0,0,#461776883,NA
19, Afeitadora Eléctrica Braun Series 3 310s ,120,NA,17,20,18 cuotas,234.07,NA,Envío gratis a todo el país,NA,NA,4.8,5,http://perfil.mercadolibre.com.uy/BRANDLINK?brandId=539,https://articulo.mercadolibre.com.uy/MLU-462071079-afeitadora-electrica-braun-series-3-310s-_JM,4,1,0,0,0,#462071079,Braun
20, Afeitadora Y Recortadora Philips One Blade Pro Qp6510/20 ,99,NA,12,21,18 cuotas,193.10,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-464308433-afeitadora-y-recortadora-philips-one-blade-pro-qp651020-_JM,NA,NA,NA,NA,NA,#464308433,NA
21, Afeitadora Recargable Philips Uso En Seco Y Humedo S1070/04 ,65,NA,20,16,18 cuotas,126.79,NA,Envío a todo el país,NA,NA,4,3,http://perfil.mercadolibre.com.uy/PHILIPS_TIENDAOFICIAL?brandId=173,https://articulo.mercadolibre.com.uy/MLU-456182379-afeitadora-recargable-philips-uso-en-seco-y-humedo-s107004-_JM,2,0,0,1,0,#456182379,NA
22, Rasuradora Afeitadora Electrica Maquina Afeitar + Accesorios ,449,NA,8,52,18 cuotas,24.94,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TODO+ACA,https://articulo.mercadolibre.com.uy/MLU-458259395-rasuradora-afeitadora-electrica-maquina-afeitar-accesorios-_JM,NA,NA,NA,NA,NA,#458259395,Nova
23, Afeitadora Eléctrica Philips S1070 Aquatouch Recargable Loi ,64,79,10,2987,18 cuotas,124.84,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-464595257-afeitadora-electrica-philips-s1070-aquatouch-recargable-loi-_JM,NA,NA,NA,NA,NA,#464595257,NA
24, Afeitadora Recortador Philips Oneblade Seco Humedo Gtia Ofic ,67,NA,7,992,18 cuotas,130.69,NA,Envío a todo el país,NA,NA,3.5,2,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-464531966-afeitadora-recortador-philips-oneblade-seco-humedo-gtia-ofic-_JM,0,1,1,0,0,#464531966,NA
25, Afeitadora Corporal Masculina Philips Pila Aa 105 Futuro21 ,30,NA,49,99,18 cuotas,58.52,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-465262160-afeitadora-corporal-masculina-philips-pila-aa-105-futuro21-_JM,NA,NA,NA,NA,NA,#465262160,NA
26," Máquina Afeitadora Inalámbrica De Barba, Pelo, Nariz Hombre ",1390,NA,8,148,18 cuotas,77.22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MVDSPORT,https://articulo.mercadolibre.com.uy/MLU-454215530-maquina-afeitadora-inalambrica-de-barba-pelo-nariz-hombre-_JM,NA,NA,NA,NA,NA,#454215530,Pritech
27, Afeitadora Maquina De Afeitar Rasuradora Portatil Pailipu Pq ,400,NA,20,10,18 cuotas,22.22,NA,Entrega a acordar con el vendedor,NA,NA,4,1,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-450749415-afeitadora-maquina-de-afeitar-rasuradora-portatil-pailipu-pq-_JM,0,1,0,0,0,#450749415,Pailipu
28, Afeitadora Corporal Philips Bg105 + Peine De 3mm + Pila Loi ,27,42,12,9987,18 cuotas,52.66,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461176807-afeitadora-corporal-philips-bg105-peine-de-3mm-pila-loi-_JM,1,0,0,0,0,#461176807,NA
29, Aquatouch Afeitadora Eléctrica Para Uso En Seco Y Húmedo ,79,NA,7,997,18 cuotas,154.09,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,https://articulo.mercadolibre.com.uy/MLU-461776883-aquatouch-afeitadora-electrica-para-uso-en-seco-y-humedo-_JM,1,0,0,0,0,#461776883,NA
30, Afeitadora Veet Sensitive Touch ,698,735,10,2,18 cuotas,38.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FARMASHOPUY?brandId=176,https://articulo.mercadolibre.com.uy/MLU-459963283-afeitadora-veet-sensitive-touch-_JM,NA,NA,NA,NA,NA,#459963283,Veet
31, Afeitadora Recortadora Philips Oneblade 6510 Inalambrica Pcm ,89,NA,5,998,18 cuotas,173.60,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-464324930-afeitadora-recortadora-philips-oneblade-6510-inalambrica-pcm-_JM,NA,NA,NA,NA,NA,#464324930,NA
32, Afeitadora Recortador Philips Oneblade Seco Humedo 2521 Dimm ,64,NA,49,95,18 cuotas,124.84,NA,Envío a todo el país,NA,NA,4.6,7,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-448614028-afeitadora-recortador-philips-oneblade-seco-humedo-2521-dimm-_JM,6,0,0,1,0,#448614028,NA
33, Trimer Nariz Oreja Barba Bigote Micro Touch Max Mf Shop ,199,NA,33,4,18 cuotas,11.06,NA,Entrega a acordar con el vendedor,NA,NA,4,5,http://perfil.mercadolibre.com.uy/MFSHOPUY,https://articulo.mercadolibre.com.uy/MLU-455616379-trimer-nariz-oreja-barba-bigote-micro-touch-max-mf-shop-_JM,2,2,0,1,0,#455616379,MicroTouch
34, Afeitadora Corporal Inalambrica Philips Recortador 3005 Dimm ,49,54,33,83,18 cuotas,95.58,NA,Envío a todo el país,NA,NA,4.8,5,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-450412078-afeitadora-corporal-inalambrica-philips-recortador-3005-dimm-_JM,4,1,0,0,0,#450412078,NA
35, Afeitadora Recortadora Philips Oneblade 6510 Inalambrica Pcm ,89,NA,5,998,18 cuotas,173.60,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=jenYmObs5Rz0YXcpo4XqVV39RAQxPz%2FUtMsz5DooGxyvIL4SWEx%2FmdPbQsYJ6a7uPyj2VIgdsj22TZMZnSliv7%2Fe75rVPUTJ%2BZ9ox1Tg84hZkucca0Fto5zSS1eLZh5aLbGoVALmoV6GXfdjXOqE%2BEigA3hS4jiAysWmTm2xVhQ51JMzR7KYSIjelsi8izjPe29dP3%2FJZxoqxGnIVtDFGJ8wG7PLyh9T1PtSc8dMXe38GbnplIY701vlIn8UoWKlivSdeufOJUxEExWptNcTRmu1moIDaYrZritGPG1jHt%2Bf6qi4q8sFPRt9IJbFOUAkzhAXQO1J4x8qQxTXoLGo8HaH3Xw6tnva9Z6VWzHjkbYwZgR0QZ40DibQxsUPuPvzuTTDyTveivNYUqRkEFXQGWQ3wA8N9mtxp6wvuk%2FjllNd9UoWZzjRkoamr4u0URAXGomQU7UwZRW%2FFh94yc6ThFWdzS2B0GV3GmIIArJ0r0kGRMXGZzlcjtO3rwNU2HIXmq%2BcdzPoo%2Bm%2F0vyCoLO9o97O0HJMrSQtdHDm0SHfaOWxv9XOhlJjxh8rXYApVCLSyS89Lk4RcahqYGIb%2FMmCioWuH2HAzoZqVo3INkf80wcaHzf0CSai8FHCv7sTGQJoRPCEIwD0qJ1P9CGtznidap37TErC1fBXnd3qUIICipxKpDe%2BQlONw97QtEyMYitmH5%2FDJLsvFvoMvy4p3nw482Zs0kGEa6aHx5ZXUrEYk%2FSFn4ukcFsy4nTjREun5fA0meAdM1RcizxgmohW28tRjCehmDE%2FAm59X7uVEas5927FKx3DPg5lQE7mbX5r7DJcZt9gCKFHunaCEszsn2Z4LbH8fN1PTHpPzrp4NU4hEdY5XwXc5ttO%2BOm3Hm3ewJtZwDTfoD5qW5HvFZMgtns%2FxMugP5BVfnzSZMXL%2BJD5VnxBDplXWnjiYOMOzp33GZirdDwDdGq2lGzP2Pm9IkkxEQHv59QVUpoWOcBGlLZMCQ3ZDHNntwgg608Q%2BHm7hrBX0N08ewHw4IJtQu1aMZFDOv2PF4IJlrGY8ID3KdZX0Nm7l9seW%2BQZlZD9MMI7UoNWkFwVqPP2LeX4QVKtP9SF0%2Bfh5BBhasPb3QqIDiZAShNgGeQcC7y5NQlpyM%2BmeH7vRW%2FHU28vkuiwqYrycf7wa1fyOdF0jRHII30i6bRik4QurBInC4TotfTaVkH6J9T6vg1QpU6XDcYVgy4MFwPDQDSnN3HiU%2Bbl34Eo9Eygd243lI%2FCYs%2BoW5Ss5dF3JCnzHMMYpyR2K9EdcbdyRUVRwn%2Fdr%2FtSk2PQNYXVxDvebbaENq8g7mMFbv%2BkjayiFAuX9yqCoopIkRp7wKE7JyPb6zoN19PVQZolmwiohSMNlclupHjJ8qG718jR0au26MJhC4ZqdzcEeN4u8jHp7Gn7oiUZiJOalEPEBpwWlOE4Gfqk8PdksumVuK1z7TIbDV%2BFyuzCB1JLkKvtt96ReZvGo5NQ2hhNSmKRKQXotRB5UdQLyFqUAtPWYmh5dGcg2%2FED9pgDG1yD7SW06Fbslfn7krWXzMQwN%2Bdk4II3xcGS%2F1Gk1X1v9ZaSxUkYomoVn1VpvlQW7zV5cccPtisRh7p3YmZQtq7h5kOouvQxVH3wtAJZqOeTwOTGDiow5zjV8vt4UeKKdAFs%2FBEa%2BJZ7Z2paFQ%3D%3D,NA,NA,NA,NA,NA,#464324930,NA
36, Afeitadora Eléctrica Philips S5070 Aquatouch Recargable Loi ,117,139,5,994,18 cuotas,228.22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-461180977-afeitadora-electrica-philips-s5070-aquatouch-recargable-loi-_JM,NA,NA,NA,NA,NA,#461180977,NA
37, Afeitadora Philips Electricas S1030 Seco Y Humedo Goex ,65,NA,35,9,18 cuotas,126.79,NA,Envío gratis a todo el país,NA,NA,5,4,http://perfil.mercadolibre.com.uy/GOEX+UY,https://articulo.mercadolibre.com.uy/MLU-454371033-afeitadora-philips-electricas-s1030-seco-y-humedo-goex-_JM,4,0,0,0,0,#454371033,NA
38, Máquina De Corte 9en1 Profesional Simbo Envió Gratis!! ,980,NA,6,44,18 cuotas,54.44,NA,Envío gratis a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-462061034-maquina-de-corte-9en1-profesional-simbo-envio-gratis-_JM,0,1,0,0,0,#462061034,NA
39, Afeitadora Ga.ma Gsh855 Sport Circuit ,1620,NA,9,6,18 cuotas,90.00,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,https://articulo.mercadolibre.com.uy/MLU-455063936-afeitadora-gama-gsh855-sport-circuit-_JM,1,1,0,0,0,#455063936,GA.MA
40, Afeitadora Philips Electricas S1030 Con + Regalo 408 ,59,NA,13,9,18 cuotas,117.01,NA,Envío gratis a todo el país,NA,NA,5,3,http://perfil.mercadolibre.com.uy/GOEX+UY,https://articulo.mercadolibre.com.uy/MLU-455783028-afeitadora-philips-electricas-s1030-con-regalo-408-_JM,3,0,0,0,0,#455783028,NA
41, Recortador Philips 3730 Recargable 8 En 1 Inc 6 Peines Pcm ,1584,NA,32,998,18 cuotas,88.00,NA,Envío a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-450771846-recortador-philips-3730-recargable-8-en-1-inc-6-peines-pcm-_JM,2,0,0,0,0,#450771846,NA
42, Afeitadora Barbero Corta Pelo Barba Bigote Patillas Taurus ,30,NA,4,46,18 cuotas,58.52,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MERCURY-URUGUAY,https://articulo.mercadolibre.com.uy/MLU-451748982-afeitadora-barbero-corta-pelo-barba-bigote-patillas-taurus-_JM,NA,NA,NA,NA,NA,#451748982,Taurus
43, Afeitadora Philips Electricas S1070 Recargable Nuevas Goex ,79,NA,8,94,18 cuotas,154.09,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/GOEX+UY,https://articulo.mercadolibre.com.uy/MLU-454243809-afeitadora-philips-electricas-s1070-recargable-nuevas-goex-_JM,1,0,0,0,0,#454243809,NA
44, Afeitadora Corporal Philips Bg3005 Para Hombres Oferta Pcm ,1872,NA,219,999,18 cuotas,104.00,NA,Envío a todo el país,NA,NA,4.7,21,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,https://articulo.mercadolibre.com.uy/MLU-444914076-afeitadora-corporal-philips-bg3005-para-hombres-oferta-pcm-_JM,15,5,1,0,0,#444914076,NA
45, Afeitadora Corporal Xion Masculina Hombres Futuro21 Dimm ,27,NA,62,3,18 cuotas,52.66,NA,Envío a todo el país,NA,NA,4.4,7,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-448722135-afeitadora-corporal-xion-masculina-hombres-futuro21-dimm-_JM,4,2,1,0,0,#448722135,NA
