search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Material,Marca,Modelo
14, Carcasa Case iPhone Original 6 6plus 7 8 Plus 10 X Xr Xsmax ,650,NA,979,264,18 cuotas,36.11,NA,Entrega a acordar con el vendedor,NA,NA,4.8,37,http://perfil.mercadolibre.com.uy/GOGREEN+IMPORTACIONES,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=dwMYcfX3u9XhUrsURZdQyn0TMAY4r0NgutK2Z27c3uYkv%2Bkl2f3M0kIpcetcVDFLBArSNzGmHOV8NLC6RDsvKbUxb0EBusc9tVMjlLSexuc1%2FkZ59VFYvmK3mJUYWEqUnKYeiuhLjqmB3pNzW0zIyrskhcEL%2BpU7fsrP87gB2clg2x4E3N%2F2yVLsDWsGzdb%2BrXPXHLhrABiT8FzqbDaFl9x4A0Dl5Nlc36vLKbI7yXdk70XQs2ojcDp6XXRyiDVj5oaupsacKZLuqqtjidF5QBkLhnkPGhdkJJfit391sLBEgPEXN%2FbRfFq%2B%2FuXeiHkwLq4BNHtXQNyNwJ29HWIjslzp71lXR6%2FcE51VepUrNX5By0FkChK8Rb46liJPtjoT6EX1bwHtxLWPs6Gf%2B4Y58Wt9kOZMQcOCOrKCmBOJ0G4PPaJGwVzrDV%2BJXjjmy5VYLkaotEKPy%2BG44%2BFey%2BVMhNDd0WmepQlMlDUBOHBnNtr7L%2FpoDUUtsTYf7xtGVoVOcuHqiVqh9%2BvfqhOPaWaUID21ypksCApb5jhr8tg7ibiwpQcmW3QkcEXUErhB0EA9LhfUrWGUDXHQ%2BmnzwfENwik0FSoD4vPKJhLKI7h0Maq7SsPEJrIpQE%2BaimA2AoPEnCr%2BwqMcwhzsjdHibI9Xo%2FO09KNjIIVoNPxnL1GRdYskWu0U1HoyLSqwGQ0cHFDyJEK%2BvRFTo8yHXtTkHdax81g13CWj6bM%2Fu6VqPjMIUgM5o8ovLskdsOkm3LsiruxY8Lfix4RsLGA9SMqYOyhdEQavgagzo1EL3TdWJKOmifQJMiBeYmG%2FaoXISi%2Bmf5hIr3y7QUjwkETzEh8lBRBj3knO67alwdlFzlBd8tp09xAjTJWKtjnU0xBPHuOVsa9lniZHGtOVf42b9SIxVJtLZyDaAWX81lhRKL0JLEA%2FKsFRXg3HEV4HKTgUDEYKVR5GCjQumJlwK%2BfFI6Whzhe7CUC61MnwXiR8B3Dp1R2TfQz%2F8xqhzESOVyCi4WOcNtj9nm%2FoEFv%2FMq7QlY8deh%2FBoipzrV%2FAFLAe%2BZq1jPEU%2F7hA8VCnHfG8kfg5fc25tRvHDUx1RVKg1GhFL53DWEMTf9bGVLzC3auRzmaexXh2BHQp2whN7RfN1V1CTsOtTukZNnGPh6cfH9zcpPVQAMHEhfn7UIQzgIqSVf1ogaRXFUpui1SV8SjFKU7d%2FKrQYAZ0wx1GBZHkmAdCYi2EpAvORxVlNS%2BTC2E4xKnf9c9eHcr%2FeRBbho6uOCo%2B0EJIU8uK1YTL6u2RxrhIEiUG6CwYTMNe3lK33FKGEdghZnLFo9zIirwo6OdwCyYzDLt9TrxkQPDMTVkLmSg4y1YNOdbx2%2FTOeTq6nWpVmdJCgeHdFizEaHFqPyD6mh1n8tJ6h2Ts94Bp2Y58dcb5DB1s6TRHXn3JUxxnfZ%2F%2BuvuL0yqs7iU3orGE6kaBkRigi6cqKNp5K1%2BAUsUAu7WZA0jKsNLCKjwuf20hyyOX23%2BvS7wbDTx%2FnQJDMnDi9XflRLEEGgdAcIlT5T7i%2B5w7Ky1r2%2FljpGni2wtqpzMFq7FFW6sd3hc7zdQcRJslZAQPGYbfXtFx28u%2FroX4y4yTzI9eF3Tm93bTbsgzoD02I%2BxoC8X5z%2FXSEvSSm%2BWSlp5JJI9VXHIKB9PSbesqNmxb3Gs0%2Fk1tSCHJrFh%2BSqLPa1XfyBiaJBL2rCxFXYEeI%2FG%2B75cJ9rtqPu77PCPJmqC%2BjfsuhQj%2FFoV0e7Wex%2FkQ7bc2lwIL04tRU%2F7tV3GUBPeoJfeVG%2BJ9NEGZP5Lw%2FKMOXh1mjfocdk80iLaqnLPS2g4PbBsRDPRoipKFe3q0oc2kvOqmaCFXTWuCnfwrGBHgX8prZb4tcdmf81Sp27Jm1QXSEeHT2p%2B6FPgYnSwAPh9%2FN13RO4ko%2Bqa4L70GtowL%2BFskwWSzhyjhXS6KkyItj8LRCqHE9pFxk8%2Bep5gftGYCODUzFcMD3fP0dKEBYZ2rVtL6YDm%2Bt8jMmoELtSrF27W%2F,30,7,0,0,0,#451751865,Apple,Silicona,NA,NA
15, Estuche Case Funda Sellada iPhone X 6 7 8 Plus Clicshop ,490,NA,36,46,18 cuotas,27.22,NA,Entrega a acordar con el vendedor,NA,NA,5,2,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,https://articulo.mercadolibre.com.uy/MLU-454146701-estuche-case-funda-sellada-iphone-x-6-7-8-plus-clicshop-_JM,2,0,0,0,0,#454146701,Apple,Silicona,NA,NA
16, Estuche Funda Silicona Para iPhone 6 7 8 7 6 Plus Xr Xs Max ,450,NA,484,94,18 cuotas,25.00,NA,Envío a todo el país,NA,NA,4.7,34,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-446243554-estuche-funda-silicona-para-iphone-6-7-8-7-6-plus-xr-xs-max-_JM,27,6,0,1,0,#446243554,Apple,Silicona,Iphone,Silicone Case
17, Protector iPhone Resistente Al Agua iPhone 5 5s Se 7 8 Plus ,350,NA,104,25,18 cuotas,19.44,NA,Envío a todo el país,NA,NA,4.2,5,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-449329522-protector-iphone-resistente-al-agua-iphone-5-5s-se-7-8-plus-_JM,3,0,2,0,0,#449329522,Apple,NA,NA,NA
18, Protector 360 Magnetico iPhone 6 7 7plus 8 8plus Xs Xr Xsmax ,490,NA,441,37,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,1,2,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=VrfPU%2F4XdFTO3brDfp09ds0D4Pe2Xfn%2FrSMZWIsZAnWsEeusbr7jySagcieNq6JNItXv%2FBTfPGB2g6KWGwuE6p3Z5jKyJiQM01O7hglt8Hdn0o3CiiRNd8zn8my3FnUNNeVe%2BkzbD%2BcR3sgYPPawAlNHq6ot3RwZiQxZWgyWgXiLOzCy7RB%2BDmojq5CLcDKcVNFXJSVNDQWlvHD9wCpTE5gI3oC4mVtPS6oNmP8YZZ5jPhPb7FV3q7SVZGCVhGKoLhXGwQeVr9f8DzjT7vNUkHTGnM8N3UC1i8vqAkCHQG%2B6M7xwLgQ8ty9xG6Yh%2BpD3ycI%2F9MgE5hn0qH2g49J8cxczsjiRTF2JxuDOxbSCN53Mgzyip9zcYv%2FG2ny7vnMJ5DA09kKBaATvmLn%2BjZBpoqgX4tIrVWzYFXInN6PMJOd1OLvZogU%2FtKwPBIHE4KrLnCAyWl8cntn%2BYug6WdwmbqO%2FKGJBUap7yU7RZ1JvEccwW6yUn4kPSd0i%2FJVMLmeATsBXclepwrI0t1ryxyFFjj1TLEkvJm%2B4ItuD3OFZkzMiPq3mO2oln7sI8GqhjYCYC43MO29U28xt70S%2Bo153aqHilkYRktSRSLIek3vlA32xrwY2JVVgLKmxE0MI0wXmCAG%2BVohijo9zBswAKhHyG5z0xzCjFFjCmoz8XljqsScEi1XKqSs4H9ce9L6CvQMLV1vkEIKUDHQCysIqwawz8xkHu54YvOceJa8gZ23IckCTLEGAy%2Faxg86TFkC8WvMUXTeEQoAV2%2FSCJMDKbr%2Bn310RB6CZv%2BMXllb%2FcFiqst%2FQsYk%2B9z%2FNCcGOYjAwttJ2TQCMVxX4otNF%2BsXvmCR%2F0eeEVZ6DOUpOGSfhcfdnXq3EJHbmXKmVeNm%2Bo4erXe8E4YaY9ZyZgquru%2FLGJzY23sXFr7h1K2fKtraAeJgHXw0wG60Hx05nX758zWZPr3aybT0QxG4DG%2FdB8N95l%2BQa5Qw3D%2BxNu67YTlU9ZXlf%2BUxkHn2JbLQx13D0bWltaq3YKxEX6fbhDiXWFX2y8J3Fs%2B5rwoQ3ll72SzDfC4w4tp98Hu50CBaHvWk%2FW7XQlYo07D3KqoKFnAm74IEqXyW5KYGbWctHEkj9LRaJBvlssDWr6HVr1e7vaxuJXGSvmgn6swgvOL8VS266fWH0bvlFLbqgWI6knJXJ4eNN%2F6usH8C3%2B1itiewMkSxAbXGOAYQAz47Cce0TST6CoWBRZcjBfu4z96nH7a68YCFV0eDRttWpfQA9uVqgGCbr05VOIvVa%2BfMV4onLjaOQuwg76Lfs0eCOX3HB9hsI61nr0pln4%2BoT8vH18jbbrcfMZ4v4%2BTORDsdqJUqmbDrTLegPPGo1mQBw1Ti7SHdsyABUMD%2FOYY%2BJjhAM0TE7zccXi%2FMZMps%2FhKQPuGUzL8krJLCdZN4IleN%2B5crfOQiSIRbXk2Xv0JsviDl8IWiXSY8fMapliROw3LzpVbPN3uH1VZxL5s5mBG30yaDffYSJ6ER1xvKJ3DlXkpNhP9gNHXBtA%2BVKNY5WD6L2PndFM9jHqyOrPRmi%2BWuAt3QhfgieQ3UXevQW%2FnfO1h4p9BnTdZSpLqY%2FYbQbWBwNEDmGcLyWjdcFlYh2e0crWc76mi6mW38E1epX1j3wvjUS4CzevAqa%2BKhaUJw2YuY%2B9GdP12OmqRp8xL0z3MK2lffVV94qUEbi1gmXAeckMtdP6KnVtaNdx%2BpHfQn1qaKVf4G0Cwyb%2Bc34CdQuGX4svCQ89%2FmYQjPv7q49bfr3lwNezZj%2Fl3XBUiPGa5QbxvqomBpdYRFfoYO7j33VNjpVCBTGZwsthrrAytwY%2FHwQ2sZhjgnigUZZMeHHLDY2JHTxpGxCORKu7Z4r9Qb7Gn8dgY%2BGXl%2FDp0Ol8tVadXS5wnqxr9wYzUod%2F70%2FfyGqGwTgQgI0HTHy%2FoIfgMv3WLbYkdL14W4U63y4Wks9UCwa19gF95WEh6mEQmVYp%2F2u6adLfgVibDFN3HraVnj4Ce1vgwhNA%2FydZ5Cqcw%3D%3D,0,0,0,0,2,#443922805,Apple,TPU,NA,NA
19, Protector Super Reforzado iPhone 5 5s Se 6 6plus 7 8 8 Plus ,210,NA,94,199,18 cuotas,11.67,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-445375131-protector-super-reforzado-iphone-5-5s-se-6-6plus-7-8-8-plus-_JM,1,1,0,0,0,#445375131,Apple,TPU,NA,NA
20, Protector Funda Estuche iPhone 5 Se 6 6s 7 8 Plus X Xs Xr ,199,NA,106,2,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,4.6,10,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449569369-protector-funda-estuche-iphone-5-se-6-6s-7-8-plus-x-xs-xr-_JM,8,0,2,0,0,#449569369,Apple,Silicona,NA,NA
21, Protector Fino Simil Cuero iPhone 8 7 6s 6 Se 5s 5 Y Plus ® ,350,NA,806,3985,18 cuotas,19.44,NA,Envío a todo el país,NA,NA,4.1,26,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443202210-protector-fino-simil-cuero-iphone-8-7-6s-6-se-5s-5-y-plus--_JM?searchVariation=38047510139,13,7,2,3,1,#443202210,Apple,Cuero,NA,NA
22, Funda+silicona+case iPhone 6 7 8 X Plus Apple Gofix ,490,NA,9,105,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/GOFIXUY,https://articulo.mercadolibre.com.uy/MLU-455251573-fundasiliconacase-iphone-6-7-8-x-plus-apple-gofix-_JM,NA,NA,NA,NA,NA,#455251573,Apple,Silicona,Apple,NA
23, Brazalete iPhone 8 7 6s 6 Plus Note Y Otros Hasta 16x9cm ® ,100,NA,277,5000,18 cuotas,5.56,NA,Envío a todo el país,NA,NA,4.3,11,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443333995-brazalete-iphone-8-7-6s-6-plus-note-y-otros-hasta-16x9cm--_JM,6,2,3,0,0,#443333995,Apple,Neopreno,Genérico,NA
24, Silicone Case Original iPhone 6 7 8 X Plus Apple Oferta Ya ,990,NA,109,55,18 cuotas,55.00,NA,Envío a todo el país,NA,NA,4.8,13,http://perfil.mercadolibre.com.uy/PANTAYAUY,https://articulo.mercadolibre.com.uy/MLU-452827858-silicone-case-original-iphone-6-7-8-x-plus-apple-oferta-ya-_JM,12,0,1,0,0,#452827858,Apple,Silicona,Silicone,NA
25, Protector Tpu Premium + Vidrio Templado iPhone 8 7 6s 6 Plus ,150,NA,186,121,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,4.6,5,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-440300653-protector-tpu-premium-vidrio-templado-iphone-8-7-6s-6-plus-_JM,3,2,0,0,0,#440300653,Apple,TPU,NA,S-Line
26, Protector Funda iPhone 8 Plus Ardillas Carcasa ,599,NA,3,3,18 cuotas,33.28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449485678-protector-funda-iphone-8-plus-ardillas-carcasa-_JM,NA,NA,NA,NA,NA,#449485678,Apple,Silicona,NA,NA
27, Funda Protector iPhone 7 8 Plus Original Cuero Envio Gratis ,26,NA,13,9990,18 cuotas,50.30,NA,Envío gratis a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/MONTEVIDEOPC1,https://articulo.mercadolibre.com.uy/MLU-455451267-funda-protector-iphone-7-8-plus-original-cuero-envio-gratis-_JM,2,0,0,0,0,#455451267,Apple,NA,NA,NA
28, Carcasa Protector Estuche Funda iPhone 7 8 Plus Original ® ,789,NA,2,4998,18 cuotas,43.88,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-459165088-carcasa-protector-estuche-funda-iphone-7-8-plus-original--_JM,NA,NA,NA,NA,NA,#459165088,Apple,Silicona,NA,NA
29, Estuche Carcasa Funda Cromado Flores iPhone 6 7 8 7 Y 8 Plus ,90,NA,170,100,18 cuotas,5.00,NA,Envío a todo el país,NA,NA,4.8,13,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-444678980-estuche-carcasa-funda-cromado-flores-iphone-6-7-8-7-y-8-plus-_JM,11,1,1,0,0,#444678980,Apple,TPU,iphone,Borde Flores
30, Protector Funda Silicona iPhone 8 7 Plus Rock 3d Carcasa ,249,NA,3,2,18 cuotas,13.83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449413855-protector-funda-silicona-iphone-8-7-plus-rock-3d-carcasa-_JM,NA,NA,NA,NA,NA,#449413855,Apple,Silicona,Apple,NA
31, Protector Funda iPhone 8 Plus 7 Plus Lucky 7 Carcasa ,399,NA,2,3,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448792410-protector-funda-iphone-8-plus-7-plus-lucky-7-carcasa-_JM,NA,NA,NA,NA,NA,#448792410,Apple,Silicona,Apple,NA
32, Funda+silicona+case iPhone 6 7 8 X Plus Originales Gofix ,490,NA,3,111,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/GOFIXUY,https://articulo.mercadolibre.com.uy/MLU-455251631-fundasiliconacase-iphone-6-7-8-x-plus-originales-gofix-_JM,NA,NA,NA,NA,NA,#455251631,Apple,Silicona,NA,NA
33, Estuche Espejados Aluminio iPhone 8 7 6 6 Plus 5 Se ,90,NA,152,85,18 cuotas,5.00,NA,Envío a todo el país,NA,NA,4.6,5,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-445173371-estuche-espejados-aluminio-iphone-8-7-6-6-plus-5-se-_JM,4,0,1,0,0,#445173371,Apple,Aluminio,Iphone,Espejados
34, Funda Case Blue Ray - iPhone 7g-8g / 7 Plus / 8 Plus ,350,NA,6,14,18 cuotas,19.44,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/GABRIELAGUILAR122,https://articulo.mercadolibre.com.uy/MLU-449355071-funda-case-blue-ray-iphone-7g-8g-7-plus-8-plus-_JM,NA,NA,NA,NA,NA,#449355071,Apple,NA,NA,NA
35, Protector 360 Magnetico iPhone 6s Plus 8 8 Plus X Xr Xs Max ,540,NA,41,41,18 cuotas,30.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=%2FlJfiFlgDeYDb6muQx%2F6czqwkbi%2BOsS5YFf%2FEpW1m%2F%2FZiKV98c5odAKL2whc8jIVyWp7naKsH4h9DnBOezCxiiFGcwkYT1iwur%2F1QrH2X9AK10bnRzcR1%2F%2Bz4LlmySoQASvWmRmpLNFR9yF7fMnB0mihz5Wll7SKH24odlhZ%2FAecHpuLqOicvrLtkKbtTh3RFM8A4BgcigzO0CBa2o2zlnVcg9VoVLVKiARttHefs7xw%2BwFQye%2FVHGV1ats2BnVER6buXUxV%2BYbyn%2BByuSPDOMMZGOzNYt3X4cum78%2BEiATxTaiJPla5E%2BslXgQspgK7aQqSkLQkQL7%2FnZkHnkeX7JE4d4APhKD59d0FNu0ZhSpMuvA8N%2FF1Au0x0pAzUOmiLHrPUgl5ev4CKPEzi%2Fobnd5kGj2%2F%2B%2FOS0UqG0zdlDB%2BDrHPHKQ8Lb%2FShc5s9BdDGAKSIRjy44WOvLfMyK56SqNMeurRfmRt0h%2F7%2Ft9XuVFSEPrPEYszqhLuyom7tAwIlNXgFxwGK8tMYWJBtt2dAkRs%2B5czkhCXbXe3SREv7NHvmKmmgVA3pGLMPd%2BLFOoYBwYmkItvH%2F2i7vpQrRAzcm5DJlFwIwRbiP6GXx7u4KPdr1l3qWSghXpWCOTN0sAA1fcGk4B4bfs8Xeun98sxQKHa%2F5%2Fm%2FH5UNx3l5keAxj3sLDhtnaTmkHllYRjoVD9Rvfo3FUIkTHWQLiCkSnu9GXuRgW4x4zpyMA%2BcyINm22hsaIc5Wr3d%2BRkKb57hmTvtx4s5%2B8WKioACR85awzUifDub0ml9I6jRc3StQWDgY2lEEmK0FLVjaiDdnuNdabTmiXYJpWwuXgadxQ%2BHlNpqaehB61sPoS9qKpmBY1G8xXaGlfPnDGNw89ENgts1QheKRse%2F5%2BGwxGtmUy008WH6Xxs0eAZ6nHYzwpkhde8IBIMMUeEOuawhgfw2ZTGBT16XVA7ZXNFFDLgfctF4tqw1cwl2nTcgX45hp8f2u8Lh7jU%2B0KJhTmhtRUTN3XqegnK04TBny%2FEcYwdwcWHyiAVf2kxMZkJCwr1T285wPbRDYwS631NfP3JouQ9%2Bv7KWCI9gtbzmDkD4JxrIDWq2NmBtgjOYRXGGBAKnoOagJWyuHM2oK%2BjH9VeBNwvpTCgQPck1lijsB%2BrWVkRe2HZq1WIAWJVwmuIVuuFH0MU1AxTe0Y%2FAn5GROdNbpvF%2BE80er5FUxmKMqoDsahgnjM1TC7vvcyhhvCxzWPWB2tnvrGs%2B8L0oRIz9%2FyJfYtyU4GeEsdcAq5ZYXhUWAox3NVz8wGWKr0uHlZ3XVhthRYMeUMKpj4JDtA4DCv9Bf5l0UlmAzBL78Synh2QdT2%2FJwK%2BKcvU%2BZbOJq4tFcOU71q7yGMx2%2Fp%2Biyzg021L3C7Uwau2SGW6QO7jZF04rG0RK6boICLl0czAAk%2B0Eq2rkn4QZU8256esQyBZsMmBdcSuvUgmGzzSS9FnvMXAExMBhwZzJPEAn%2B7IDRNZuhiKUB4SgtYuOba0yQj5dUTJJ5ahWgFwa4EcJVN0Vt4ho%2FQZhSI4iKelD9qFi5EVZyV4m5qjpXsq4pfC%2FBpwEM4uf%2Fq474eYWF1qPB42frkCDdQfoPfbjTszxH6E%2FvidrOdM%2FKEWgycnYq2w8Dv%2F6PS3c5uXfZMq2zzIQw96hNwe359LZyKH7pl4LznepYlg0%2FrkzQf2rVNmb4rnRFcoCbEWIIE6T%2BzzcJOfquRlvPjZP0Z2BtVr7nVhuLuNBVgPq2bl8iVoZfGp%2BZ4qhyRT5t1LL7LDP6wJEHWAeN23YQPHC%2F3UT1TopWP3rBhW0%2Bz56zKUU21EBRgzzFh9BVaCQHgH7PacIT8nwcHVHXjeV3g8EbTh5pOl3%2FoSaLCN1FeYBH4j4DWvp28dF0UP8J7nzFuICEw4aWDZsgNVgUOUJp41MWG6SodKiDuSyvXRJfAbMOkpN1VZ%2Fth8CGvRj5wxR6cOp0WRbRz8eiXZbnf1h%2FuIac2qvnoC8yfL42QY2j662BCunzVaz%2F,NA,NA,NA,NA,NA,#460107403,Apple,NA,NA,NA
36, Protector Funda Summer iPhone X 10 8 Plus 8 Summer ,350,NA,4,2,18 cuotas,19.44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450412550-protector-funda-summer-iphone-x-10-8-plus-8-summer-_JM,NA,NA,NA,NA,NA,#450412550,Apple,Silicona,NA,NA
