search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Marca del celular,Tipo de funda
14,10 Carcasas Magnética iPhone 8 Plus Por Mayor,69.99,NA,0,9,,.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALONLINE+EIRL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=G4sIbIYAV6RBb7%2Bg0xEdwHrJb9oN3%2BFYP9LYjDnB9dR5M07z0BgA%2Fzvw%2BgeXoDSF2EQboWkaSUrtHCUA150dNJS7UBIviq7JMrQynljznoruibrpXfqMMvb4Yvq7zr5B0mHa5TzNM5gbcI96oz%2FqUypqAxuUVIer4QmnJatxo6SK%2Fun6O%2Fhr%2BNY11WGDO4QUs%2BZbBdKFiPXchFNOyoObYlmom9H4w4kQUfeLih90WbJLcuqOHBwY%2F4AiUMGAp21Q8YCjoBDswqJiulWlyoz0x%2FnKf%2BQcA6g0e5QovWUnlz9PRKIC9cMh2BlXhMABLM3NmjgWC1X7Pm1OOOB3pEISRQJWZAI8rCnhECK%2FUBwvs10n5pBhcjCzv1kVJFi1qn2Nj%2BGeB5AdPWVlbhW2kKoWWWetenysvWGnZkPrBVtUFvevkLrcqChQg4PYWj%2FvE%2F5QBGElbSP0Y9XAJCImNLGomsBSTAQtcpv9cEK%2BAgDXw7reQBFxwRojjXKM4hWd8er%2Fbz19FosRv4rm%2Fnkkbl%2BsDsFggH40gaxp0NGbTJQ2Yx4sEZqkoEGUNhVO4ATfuFaUJgR7XC1Fe1Q4rWkWuDgicbG3qbhLx%2FeQJ1c9yVfH3qCMbeC1350etXyJssIjqY9WSdvofjl4mA%2BDroyOfjmjRbms5vM4PPMcvrkkuE5NMxfmDXqBzY6MC3foUB6PZTd4fezlKv1rtc3kBtbJbN%2Bhg6VMZc47qFW5NEeEQPyNFBcXI0uP1GGZDeqfGJREFjYT1GqD3i7%2FtOQb%2F4ZhYwDeBnlK%2Fcqcl2jCPtV48ZM3m%2FRyJSeBOUigKzhJjPjoYhfYJWczObwCyKGguLG%2FBXJHeUkfnTR8y%2BaHRRrBLAav23yrkvi5q98RFhVZQYN0K1Atsz1b6tDREkUCCgqZ3SvuIueXKBXo54MB0z3qANHl52G9k%2FKFOQOG6N7PaEBgCMrLPfTEogaIO%2FxGCAm451DG69Bpo65wBxtnHCJBmewp9soXxoJSwIxHFtIPc1BvDzViAlyLxAlmPJ7MAvJPJG8ysj4NRiSJrsIiyMRjb43nf72FoqdLZEwJwiqJYvGGP04piblSrfF%2F2BxONeOZ70mUVK4nRuYZHGeTS3G8c59252DO3ygJ3CNcLl7A4bsDSpu1wIWcpldd16jPIcyq%2Bdz9%2FaXzozacav5okAebHU%2Fk19knYMWuGLFslvCUTrWViM83nHjSx6wb965DmBkMWlm7f0BcJSfLgWvmL%2B2ngxCiv156dF5TQs%2BtrisYJ%2BCDjsZOGSTEFupO1ynuzL0oRKSCMyfyP3OmruLxGAr1sjo89U2C7bQZTr3adN8orU%2FdW0MQXdndoSEGzxj9wmARm%2F8iRASrAd2azDK6McrimM8Ne8NN59Fum752vPURPhczj89xkWqcpmCsFEUmhNL7DCclGCvHRVTOLITqJFpkrMN3HsGfNJLtxkOMRskZNX7ZeJgXeGCrZTjRop%2FziGAvPIwpUBDBCig6ZNo7LlvZ6R1MSySW9lITVkgaR5SlSTJzjY%2FFqVEM,NA,NA,NA,NA,NA,#471393023,NA,Samsung,Carcasa
15,Carcasa 360° iPhone 8 Plus 7 Plus + Lámina Negro 3 En 1,9.995,NA,35,4,,.666,NA,Envío gratis a todo el país,NA,NA,5,1,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452824745-carcasa-360-iphone-8-plus-7-plus-lamina-negro-3-en-1-_JM,1,0,0,0,0,#452824745,NA,Apple,Carcasa
16,Carcasa 360 Magnética iPhone 8 Negro Plata Digitek,11.99,NA,1,9,,.998,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITEK.CL,https://articulo.mercadolibre.cl/MLC-470861069-carcasa-360-magnetica-iphone-8-negro-plata-digitek-_JM,NA,NA,NA,NA,NA,#470861069,NA,Apple,Carcasa
17,Carcasa Madera Personalizada iPhone 8 I 8 Plus I 1 Diseño,6.99,NA,2,3,,.165,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VENTAS+ELECTRONICAS1,https://articulo.mercadolibre.cl/MLC-474287055-carcasa-madera-personalizada-iphone-8-i-8-plus-i-1-diseno-_JM,NA,NA,NA,NA,NA,#474287055,NA,Apple,Carcasa
18,10 Carcasas Magnética iPhone 8 Por Mayor,69.99,NA,0,9,,.665,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALONLINE+EIRL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=v6Kd1m6qek9mJaV6UxWlGMDDbkw4Hamg7hjMZD6asI%2BJOiMhxgvEQNrN6OwVcz%2B31hOgifrxJV0Hc6pz4%2B3h8ID1Hph59tNwNW1HYW1J3CV6m%2BsO4qRPxRf2RKIrMdN7ULseUD%2BzKAKgX%2F5ZZiJoDU25ly3Mxr43lW1oRkaUc7vL80zqi4R5y6ToebmDq%2BnM%2FNNnb7I6XeoXYLCehqGj%2FzUIUQ7d15%2BkXK2lbz3dJgWcMjBersL2aWWJQr5idjCEuTglDkwCdc5iZGOXvw4VIPjMXQ9D0dTrmflTSGEIfecnFigg5fk9HkleT4MvqUJOw5tJ4anWI31MCADebcPsdXGE0YTVNwsX1Fyvgn6ZIw5had1ljLW9O6Jd4hjFyJZgKQJorOjauCQDz6N3oXgFtsWtFJ799ywp1UVe2RPDNBTfK9bvF35XiVT4gY0pKqO0X2IWy%2BpoGa9uDLhFKGlOYfMLX%2FBbZPwL3WXenOvv2GaPoLp576vO7OIf%2F6NvhCWD7Ypt8mHQ0v9U9kLPYiN32Pu4uULN13%2F7zlw2bL32pX3lbvQy9iVEFbZk5j1OeqWNXfUZa1vh3iyjwHhVwtyADESPXVBnWoPNo7I6%2BYiW2OOT1U%2BOeStTuxnGZo8%2BrPuhhWeuOpLos4v81h6ZlEsZVtgpZFsBhV0Z3X4udlTEFF4nf2Pq4G5Gei6UdW2wFloGfxMnftjQl5ofsr%2BAi3yUsjoa9aBjak0IfYmS81D2Uxu7Bh9mSPBOWpB0KGNfUleM0J%2BkBx7LzM7r9K7Uz492ctF1FpLJmHMLM2drVD2lK7LRMDamcm7i3MiMviudUFIRb5%2BujBLYFKpSpE9HmZmaEo5yGIyQnicv06k0m2wfyXoeigd0OYtcaZQnV3%2B1xKeBk1tuKmewPLXKkoBWxK1Fxu2DqSHxtiAtqVkx5%2FtMV0SCffpY4JFNgntPd%2FRFlv1%2BM3lX9pc8TF18JbHM3XIKXFyH0OA1JRKjJaDISxKBUcuE6x6MkHjX04N8PeDDwElhzOO3Lbr7fYm%2BdHhd09sSLqA0ZWs0m9lQgp0EJOk6Q1Cay70ZMVfgmlxOSxKMmtjy5z7lgOVxJoQgQRftgEgkTlNkmFtxBIfr5iGy6BZy0x1CkpCa0sD5hFcx3j1d2CMFTR45mKswJiAlYMJuKg0vO3g%2Bk25nxkbAcUccl9vzINkhz4tWbjl1WsHgsUoIv9Dh8w1zvKmyDyr4C6CtRPJYTzzbDRqv9GCx%2FqjjDPilfMNyaY999vk9VKt18BXRHkxLMFwRWSoyCRacl8ux2QyoL%2BizjAL3Yd7AFychqzQZOgAWdF9dFxg%2BhvRLgJ7xH28rGtoYZfc0ubuQRm23qiOePP0TndP2rzAHRXF4aLWnDjAvNblC%2B8vyZk548Kul%2FrgCQY0xiAlD%2B%2FSTto1nRyIn9pR2U8Nl%2Bzkw3qMjIWzdRT7wAygnQe6au2xgh1GDth3EPCiDDH0AvfTocrYNDZKNZCl6qYIQ12yWBZZR%2F7NaKWVnJw21CdY9mcWgGKzFlg%3D%3D,NA,NA,NA,NA,NA,#471392962,NA,Samsung,Carcasa
19,Carcasa Metálica iPhone 8 7 Negro Lunatik Taktik Armadura,23.99,NA,10,2,,.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452413396-carcasa-metalica-iphone-8-7-negro-lunatik-taktik-armadura-_JM,NA,NA,NA,NA,NA,#452413396,NA,Apple,Carcasa
20,Apple iPhone 8/7 Plus Case Eton Premium Nillkin - Webphone,11.99,NA,2,8,,,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/WEBPHONESPA,https://articulo.mercadolibre.cl/MLC-475197980-apple-iphone-87-plus-case-eton-premium-nillkin-webphone-_JM,NA,NA,NA,NA,NA,#475197980,Nillkin,Apple,Carcasa
21,iPhone 8 Plus / 7 Plus - Case Carcasa Dorada + Lamina Vidrio,19.99,NA,1,6,,.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELULARES-EN-VENTA,https://articulo.mercadolibre.cl/MLC-498947321-iphone-8-plus-7-plus-case-carcasa-dorada-lamina-vidrio-_JM,NA,NA,NA,NA,NA,#498947321,"Original, Legitima, Auténtica y Genuina - Fabricantes: GKK, Nillkin, Lenuo, Mofi, Goospery, Cafele, Enkay",Apple,Carcasa
22,iPhone 8 / iPhone 7 - Protección Carcasa Roja 100% Original,10.99,NA,2,4,,.832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELULARES-EN-VENTA,https://articulo.mercadolibre.cl/MLC-492398182-iphone-8-iphone-7-proteccion-carcasa-roja-100-original-_JM,NA,NA,NA,NA,NA,#492398182,GKK,Apple,Carcasa
23,Carcasa Protector iPhone 7/8 Case Funda,4.99,NA,1,NA,,,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CRANDEP,https://articulo.mercadolibre.cl/MLC-479552127-carcasa-protector-iphone-78-case-funda-_JM,NA,NA,NA,NA,NA,#479552127,Ugreen,Apple,Carcasa
24,Carcasa iPhone 8 Silicona Transparente Tpu Ultra Fina,7.99,NA,2,6,,.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BOXPLAY+2019,https://articulo.mercadolibre.cl/MLC-480849059-carcasa-iphone-8-silicona-transparente-tpu-ultra-fina-_JM,NA,NA,NA,NA,NA,#480849059,NA,Apple,Carcasa
25,"Carcasa Ultra Delgada Transparente Para iPhone 7, 8, 7p, 8p",3.1,NA,4,1,,,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ONNYA,https://articulo.mercadolibre.cl/MLC-493413357-carcasa-ultra-delgada-transparente-para-iphone-7-8-7p-8p-_JM?searchVariation=39078410306,NA,NA,NA,NA,NA,#493413357,Apple,Apple,Carcasa
26,Carcasa Silicona Transparente iPhone 8 Miaustore,1.99,NA,3,7,,,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIAUSTORE.CL,https://articulo.mercadolibre.cl/MLC-453749078-carcasa-silicona-transparente-iphone-8-miaustore-_JM,NA,NA,NA,NA,NA,#453749078,NA,Apple,Carcasa
27,Moshi Sensecover iPhone 8/7 Funda - Beige,97.169,NA,1,NA,,.097,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-498522350-moshi-sensecover-iphone-87-funda-beige-_JM,NA,NA,NA,NA,NA,#498522350,Moshi,Apple,Flip Cover
28,Cafele Carcasa Magnética + Vidrio iPhone 8 Rojo,13,NA,2,NA,,.083,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CUATRO+GLACIARES,https://articulo.mercadolibre.cl/MLC-481798379-cafele-carcasa-magnetica-vidrio-iphone-8-rojo-_JM,NA,NA,NA,NA,NA,#481798379,NA,Apple,Carcasa
29,Carcasa Ultrafina iPhone 7 I iPhone 8 I Diseño Original,1.99,NA,1,2,,,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VENTAS+ELECTRONICAS1,https://articulo.mercadolibre.cl/MLC-479132417-carcasa-ultrafina-iphone-7-i-iphone-8-i-diseno-original-_JM,NA,NA,NA,NA,NA,#479132417,NA,Apple,Carcasa
30,Flip Cover Rock Dr. V Series iPhone 7 / 8 +envío - Colorcell,15,NA,3,4,,.250,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COLOR-CELL,https://articulo.mercadolibre.cl/MLC-440311793-flip-cover-rock-dr-v-series-iphone-7-8-envio-colorcell-_JM,NA,NA,NA,NA,NA,#440311793,ROCK,Apple,Flip Cover
31,Apple iPhone 8 64gb + Lamina Y Funda / 12 Ctas - Phone Store,719.99,NA,28,872,,.999,NA,Envío gratis a todo el país,NA,NA,4.8,40,https://perfil.mercadolibre.cl/PHONESTORE-RETAILCHILE,https://articulo.mercadolibre.cl/MLC-450309223-apple-iphone-8-64gb-lamina-y-funda-12-ctas-phone-store-_JM,34,5,0,0,1,#450309223,Apple,NA,NA
32,Carcasa Funda Silicona iPhone 7 Plus / iPhone 8 Plus/ Celpro,3.99,NA,14,86,,,NA,Envío a todo el país,NA,NA,1,1,https://perfil.mercadolibre.cl/CELPRO_CL,https://articulo.mercadolibre.cl/MLC-454559641-carcasa-funda-silicona-iphone-7-plus-iphone-8-plus-celpro-_JM,0,0,0,0,1,#454559641,Genérico,Apple,Carcasa
33,Carcasa Funda Silicona iPhone 7 / iPhone 8 / Celpro,3.99,NA,6,30,,,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELPRO_CL,https://articulo.mercadolibre.cl/MLC-454559323-carcasa-funda-silicona-iphone-7-iphone-8-celpro-_JM,NA,NA,NA,NA,NA,#454559323,Genérico,Apple,Carcasa
34,Carcasa iPhone 7 iPhone 8 Poetic Carbon Flexible Tpu Negro,12.99,NA,1,NA,,.165,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BSA_STORE,https://articulo.mercadolibre.cl/MLC-490109231-carcasa-iphone-7-iphone-8-poetic-carbon-flexible-tpu-negro-_JM,NA,NA,NA,NA,NA,#490109231,NA,Apple,Flip Cover
35,Carcasa Metálica iPhone 8 7 Plus + Negro Lunatik Taktik,23.99,NA,20,2,,.999,NA,Envío gratis a todo el país,NA,NA,4.5,2,https://perfil.mercadolibre.cl/ALPHATECHILE,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=7PccdkChB1rp%2Bzxg%2FGSEmrOsU66jrEJj%2B6u%2BXaaC6CAJOW5vC3vBCZ%2B6R6B%2Fd%2B7IUIp9d8sJT8F%2FAC65f2CMI7%2Fd4tOft5KTkAemtYL3D0N7iRTwJIESu%2FT%2BOMsdZfQr6ydBf3xVwOswDs9Lm6nkVyq%2FblbWb324qMo9xqwZ8ews4y6FF%2F4iEVUM%2Fum9j9wXPJUF5qReAJR5ZZWu5hS6jd7d0dt5lYzf63WGtT2Qn7MIMqRSIo1bXFiOBVVWZULxe7%2BHWt7ykl%2B%2BGYCpyBlUREeQaaMEsvyYpR2peq5MoB2scDmeX4QYHJWGprrX72h2WIP0Gn5slEyAz5u9s744d3Bh7%2FLnDygpTed6Yygf72ka3M8u%2B8v%2B2osyID2uTTIC5up5twvxJ7%2FBeAu60uvTmRUzrCyaVP6I6aDEdce6I4He1ktGQVr3e0uo%2BjMFemF%2FC%2FKHjMo4WSdLbucr7lryrV3nIuBdNGHrIkzfeEeNJ0L81R6Dvh3p4SOZgEl0GH07gKE5iQWcAeEz%2FWta%2F1Bz1iKPpcrrx%2FJ%2BufMQ%2BXlKYviV2VJLWZfisOG02ygglQwIe7fN4ypNQYWNCSnZCLcZX1eXqfg64OXWIHU2t%2FJtnntqKQWpWmeNDZMO%2F2IKsjZaCca9g5%2ByoIPAoevwGhI%2FBdASj4YGNSmhzbl0EpiBW2O%2Fy7l38j%2BG2iGh7%2B%2BcyXx9xM0Hx76gY9WAgZd39s7D%2Ff%2BUsDegCTG2ztlJ2WrG67nlsA3rc1Mr6TznZdCdABWZzIS%2B26QQnNIxaAoFutX%2FJg8AfN%2Bo8I05nvvzRGXLRIAG4Wduu5QMnEm0QYdmBWvfRNIkFm7pfGDo7dIpCf5BE%2FcIq7W%2Fw0dGFhgjyifKzKmnqw7Z%2BccGcaQCunpaWWeyTHRxuJIID3JOENJEPV5GsBWAJIBzHUKU5Hq55Lw6jVSmfgFj%2BEqQkzEM3nmLLiawyAhOBOHU60JKs8mOpEM171Ax9Tb%2Bp42r7m3V6%2FgbmWfi98rRucfKSYB0lwbjaPUS4GdjyKFcGzuA6B163RUIWfz9nGKsyryB%2BAb0Dr7RbY5ZyojLYYSCgmYFVUPfmYxW8bh1%2F3%2FQL3b%2F0Y3UZbZQFR4NsXJsAueQhi5TNzqqi%2BsnRIvFA5MffEHI8YfbME1KWsZO5yInL0KKWSY23A5hnTaIq23n2S7u%2FQE44fEMbNM4a22gQs%2B2dbJ0yyQ%2B0BsqiIMR0HxJbF2c%2F2K4on0LW7TJ8duEYMeOui6f5bhAVzuQ5q5KChl6BDigWea%2F6WGd%2F0VY7b4FOSVWA3iU8q9SPNTXuF69bRyuukFJoOWDv%2B8rHGT%2Bh8VK13qid7wGfFzBQHY0pv2ORba8s8sFLpBcRhNWs8fqXNwGFFvfATHxFHkQrZBpWQujRFf2xcDTd8eglNuASEaTGQuIAON%2BOuy5hAF5lejOMJAPl8MQcoZCaQ082eIQEjGTFePntrkQgeJY0%2BXU6VEJVC%2FS1uHSDLNOsalKAnKw9yPOFhQXvxf0r4sQJKYNMpS1q9HfEJssm3%2Fu5jGAYiSPeo31CoA%3D,1,1,0,0,0,#452411101,NA,Apple,Carcasa
36,Carcasa Metálica iPhone 8 7 Rojo Lunatik Taktik / Alphatec,23.99,NA,7,2,,.999,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452413572-carcasa-metalica-iphone-8-7-rojo-lunatik-taktik-alphatec-_JM,NA,NA,NA,NA,NA,#452413572,NA,Apple,Carcasa
37,iPhone 8 Plus / 7 Plus - Funda Carcasa Dorada Protección 360,10.99,NA,0,33,,.832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELULARES-EN-VENTA,https://articulo.mercadolibre.cl/MLC-492274577-iphone-8-plus-7-plus-funda-carcasa-dorada-proteccion-360-_JM,NA,NA,NA,NA,NA,#492274577,GKK,Apple,Carcasa
38,iPhone 8 / iPhone 7 - Full Carcasa Funda Original Resistente,10.99,NA,0,33,,.832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELULARES-EN-VENTA,https://articulo.mercadolibre.cl/MLC-492182033-iphone-8-iphone-7-full-carcasa-funda-original-resistente-_JM,NA,NA,NA,NA,NA,#492182033,OEM /Apple,Apple,Carcasa
39,iPhone 8 Plus / 7 Plus - Carcasa Funda Original Resistente,10.99,NA,0,33,,.832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELULARES-EN-VENTA,https://articulo.mercadolibre.cl/MLC-492182036-iphone-8-plus-7-plus-carcasa-funda-original-resistente-_JM,NA,NA,NA,NA,NA,#492182036,OEM /Apple,Apple,Carcasa
40,iPhone 8 / iPhone 7 - Funda Carcasa Dorada Protección Total,10.99,NA,0,33,,.832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELULARES-EN-VENTA,https://articulo.mercadolibre.cl/MLC-492274582-iphone-8-iphone-7-funda-carcasa-dorada-proteccion-total-_JM,NA,NA,NA,NA,NA,#492274582,GKK,Apple,Carcasa
41,2 Carcasas Magnética iPhone 8 | Negro Rojo Plata | Digitek,19.99,NA,4,NA,,.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITEK.CL,https://articulo.mercadolibre.cl/MLC-463128876-2-carcasas-magnetica-iphone-8-negro-rojo-plata-digitek-_JM,NA,NA,NA,NA,NA,#463128876,NA,Apple,Carcasa
42,Carcasa 360 Magnética iPhone 8 Plus Negro Plata Digitek,11.99,NA,2,8,,.998,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITEK.CL,https://articulo.mercadolibre.cl/MLC-470860909-carcasa-360-magnetica-iphone-8-plus-negro-plata-digitek-_JM,NA,NA,NA,NA,NA,#470860909,NA,Apple,Carcasa
43,Carcasa 360° iPhone 8 7 + Lámina Full Negro 3 En 1,9.995,NA,6,3,,.666,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452846908-carcasa-360-iphone-8-7-lamina-full-negro-3-en-1-_JM,NA,NA,NA,NA,NA,#452846908,NA,Apple,Carcasa
44,Apple iPhone 8 Plus 256gb Nuevo + Lamina Y Funda,889.99,NA,1,899,,.332,NA,Envío gratis a todo el país,NA,NA,4.9,47,https://perfil.mercadolibre.cl/PHONESTORE-RETAILCHILE,https://articulo.mercadolibre.cl/MLC-451468316-apple-iphone-8-plus-256gb-nuevo-lamina-y-funda-_JM,44,1,2,0,0,#451468316,Apple,NA,NA
45,Caso Lumee iPhone 8 Carcasa Funda Rosa Selfie Original De Ap,14.25,NA,1,499,,.188,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MINGYUANCL,https://articulo.mercadolibre.cl/MLC-459061147-caso-lumee-iphone-8-carcasa-funda-rosa-selfie-original-de-ap-_JM,NA,NA,NA,NA,NA,#459061147,NA,Apple,Carcasa
46,Carcasa Funda Original Happy Plugs Deluxe Slim iPhone 8 Blck,19.99,NA,0,900,,.332,NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PHONESTORE-RETAILCHILE,https://articulo.mercadolibre.cl/MLC-463109226-carcasa-funda-original-happy-plugs-deluxe-slim-iphone-8-blck-_JM,NA,NA,NA,NA,NA,#463109226,NA,Apple,Carcasa
