search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material,Cor
11,Capinha Silicone Aveludado iPhone 8 Plus Verde Agua,49,NA,179,27626,6x,"833.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,10,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1210095124-capa-capinha-anti-impacto-4em1-iphone-6-7-8-plus-xr-x-xs-max-_JM?searchVariation=35219107399,9,0,1,0,0,#1210095124,Apple,IPHONE,JK CAPAS,CAPA 4 EM 1 ANTI IMPACTO,CAPA PROTETOR,TPU/Policarbonato,NA
12,Capa Anti Impacto P/ iPhone 5 6 7 8 10 X Xs Xr + Pel. Gel,29,NA,73,427,5x,"580.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536270-capa-case-capinha-silicone-aveludado-iphone-8-plus-branco-_JM,NA,NA,NA,NA,NA,#1165536270,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
13,Capa Case Capinha Silicone Aveludado iPhone 8 Preto,14,NA,829,20,2x,"749.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,25,https://perfil.mercadolivre.com.br/NOMOTEC,https://produto.mercadolivre.com.br/MLB-1047628140-capa-anti-impacto-pelicula-gel-p-iphone-5-6-7-8-10-x-xs-xr-_JM?searchVariation=36089029726,19,4,2,0,0,#1047628140,Apple,Iphone,HR,TPU,Capinha de silicone,Silicone,NA
14,Capinha Capa Case Silicone iPhone 7 / 8 Lacrada Aveludada,32,NA,128,936,6x,"550.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=uNUbiJZijn1AKvCuWslfDeFO%2FdW17LGk60uemiin%2FlXKvOJmAoDVSvSsckekNRoh8k2neqO9b%2F4OPzlTancM4v%2Bvxt%2BaP2elkKiET07Gexo9el8KrIMGQ0PuhLHg3oqCM2rSBx%2Fx2huaLFV2VTVRH6oRjq15xB9bmwzqKm1r6UCcH3HvGxLiy%2F%2FG2xuEe1iBiyg1ytywAPAoE9t7pP1tzy3WeV7Ld65EYKRcjW38akKfk7qKsdzEjzw7wWGi26b2JcDB8Jd3jB%2Flqnhjp%2F1YIwAWtsUkIHjHs5Wz1%2Bvci5Cg%2FNVBRgCXXiv5Z0cCQHaePQ9L7w8tr3rlJXPSNcrPq5LCCUK7T9C3V030cCG5JGhp1Q705PSiULy%2B7Vwiac2iYSrLs82om1O2pDcT4XR9kehFHVT85%2B9Uty9bi2tYggOYUH1en8Gmn6zmEI22dg546AYoAk7NHwlSwyEv5oX6HtdP3Zc1tn%2Fp5VFOaS%2BxmftuMKPb7DwgXM1IaHkvmHFBAYQ4jTqAn1fKfW5vs4bOt%2BnQNeQXF%2BEJC3O%2F6AYfo16i89u8o04TyMHEuZY9C7fcnictRxP15HDY2nN5O%2F2EfXDUF3QF1K4pj3JxneO%2FG6%2FDI%2FQOpkTr3FrzIVyEkya3f%2BRH3W0cBkNvAdNSSgRbP8hdsq1m0N4WaaFXmHDETOHeoKTWqiIoCJYht1swQV48VqfYRxLm0moSf2CwjPmSi25RpL2%2BSzgQs3JLniL0jHu%2BWl6sT%2Fm%2FvMrv3Xvr4DLi%2BhKptzuh3DPbT1Cub7tjm6JNFGFd2on2HyNJHCAvvHxHQ1shmWYfcovOSy8RZT5tsgDVDeM%2BxBf8O4ogrOSS2Kq8XkYVtScuZ8X9H1U7qVeHMFSAHgZC9wZbOdz%2BO45dsst2jYTpK%2F8NgTlx0Of3HkHC1aRQQ%2FehWRh0YiNGH8b4BYtChlDCMF%2F5ebMVaxOqUIwJYQhTLI9rsVk0iCquyGy5BrrvKaRaz03M26I11zOfqK6YwUqti5isVXbHgAlyFJKQNQv%2BG5Dt3JH3M7rjJ%2Fr8fN1ps6FJzN3oAwVTyWdlnsO1gEG3u1px6FPmC5PtW5m90HlAhgV84%2BvyuP%2F6CDZdWbv2U%2FTpfhCXaFZQQPfw%2B0TWE%2FRiyzjoKEeVYmaSKhjgquwa04040hvjQ9KE2BiIZ1fSW8X41nn5AQI%2BlBi09rBSoFOiNvaqazn%2Fkz0dIXcWaTtU3%2BS2bdeEHQpML%2Fharw4%2F9q1IrJCXydThQkmU0bIvnpptR%2FnoUZULcR9iyn2nKv458%2Bp%2FUChw2qrzit4qUjhj3rkROnY7W4UvAV8j6CutW%2FrBQ7mzcSoMxxnqiXi9gd6n%2FSSDdGn%2BKuVLciGcITuN6l1UUixukuXgqjFwUMA1mn021spFxts6f6o%2B3CCQT3JPRyqeNT11HHGh13LKeWHLXfIuip25A0u2C%2FYOauMtAJbz6wexKPOiE30mpPMeJd9ixGGegE1j%2F2zcZ5UNTV4My1XTq8z5CCAnJWRuxAhxgDfOtsPdjA8KPs5NEUe0pIRaGgJfHV47%2B%2BeM9GYva1A1YF70MEPFDH17G2mLyT45gX%2FwTHFYv7%2Bs,NA,NA,NA,NA,NA,#1246926811,Apple,iphone7 iphone 8,Apple,iPhone,Apple Original,Silicone- Aveludada,NA
15,Capinha Case Capa iPhone 4 5 5s Se 6 6s 7 8 7 Plus Coracoes,22,NA,756,113,4x,"572.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,12,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,https://produto.mercadolivre.com.br/MLB-1026051169-capa-capinha-ultra-fina-fosca-iphone-6s-plus-7-8-plus-novo-_JM?searchVariation=33828135574,8,2,0,0,2,#1026051169,Apple,Iphone,Bumper,Silicone,Slim,Silicone,NA
16,Capa Capinha Ultra Fina Fosca iPhone X 5s Se 6s Plus 7 8plus,10,NA,286,20,2x,"550.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,5,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1230329082-capa-anti-impacto-p-iphone-6-7-8-10-x-xs-xr-pelicula-vidro-_JM?searchVariation=37033346817,4,1,0,0,0,#1230329082,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone,NA
17,Capinha Capa Fina P/ iPhone 5 5s Se 6 6s 7 8 Plus 10 X Xs Xr,54,NA,346,7571,10x,"550.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,10,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1213994623-capa-capinha-magnetica-luxo-iphone-7-8-plus-x-xs-xr-xs-max-_JM?searchVariation=38590025464,10,0,0,0,0,#1213994623,Apple,iphone,jk capas,Magnética,capa protetor,metal e vidro,NA
18,Capa Capinha Case Magnetica iPhone 6 7 8 7 Plus 8 Plus X Xs,16,NA,19,481,3x,"599.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAISVARIEDADESHOP,https://produto.mercadolivre.com.br/MLB-1157072187-capinha-case-ultra-fina-transp-tpu-iphone-6-7-8-plus-x-xr-_JM?searchVariation=31302177211,NA,NA,NA,NA,NA,#1157072187,Apple,iPhone,MAISVARIEDADESHOP,Silicone,Lisa,Silicone,NA
19,Capa Capinha Case A Prova De Agua Areia iPhone 6 7 8 X Plus,29,NA,54,446,5x,"580.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536357-capinha-silicone-aveludado-iphone-8-plus-rosa-_JM,2,0,0,0,0,#1165536357,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
20,Capinha Magnetica Do iPhone 6 7 8 7 Plus 8 Plus X Xs Max Xr,54,NA,46,3969,10x,"547.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,3,https://perfil.mercadolivre.com.br/MAWE6672427,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=bVxgifynYhaPiW6h5QnrFU7Typ3dydxHFypyfRDv%2BPrzSLl56xfBzleeeyVQHb0FaPeEWcwOvYVS9pARc39LLu7e%2BYhZJnzoyrS59H%2BuLEUfkmu7hu7Q%2F70LyD90hEFd4t57YmfQUQKo%2B%2Bi%2BEQ0uJeafbPmOAlGdyrDO9u89bP7qOQXMpiJkHW%2BMSGMf9TYwrXLDQgSHVB6clULlcdNhP2zg8Rb5CgrNzE5VzFwhLwHQhBhB%2FvT%2Fhzhrac3cXKrD2vwiUDss03HBBBl32B3sJrd8qFp8enBSAVpNizj2NOse3h18RG7%2FY9%2F4cGwG32WNqXArE%2FEXqkvUaMDdgocpNp5kt3GhobI4W3ZZSv6SCZyv%2BCo%2B6C00tjixvvBlD0OgKBFfHQkPZebyo6QoWuVxLJ4mZSoktrOOHUjcNzL3Q7tAtMq9pmdr%2FHKVSW%2BDY1AsegAPkPyk6260%2FD3MM%2FLXcnJ7ZYxBuUYJwIwmKvJb0DAKMLD1mbQOI1juvAP0zPE0tZbm708Y10jvpf%2BPSc%2B6cmA5fZcXyL6tsuHi1csZMlSCCfnk7Hb9OHORprWLvb3TFskBedlSm0kMHD1NMbrXaT7I2i5VWxauPq3cknipcV7xsRuK6fTpwjZHjLGFuWU%2FS6tfxDeNT4YUpvkPBUOfvLpVeCMgaDIFJVhlxAPAbEmOBRA%2BingaYA1HZXu7lBtSk5L9lQtJqxtCpXpuF%2FEjp6C5DiOfrBftg%2F6xmP%2F1hPKHQwfr1saTS4i5QuDwk%2F9OZfnZPFbwfNCeeXSBmw8fkIC%2B14JPksqGWcgx6Wt4Efsc2Blk9Hh%2FD7zCCGIeafjdg6QV8SgSHt%2BBy1rOeWTf7Gkb%2FfB4Jco4ZMGGDkaH95KeQj73kkdfQyQFK1Mm3P69Su1RiZBLF5RFoiavR6Uhl1RIKaGolk4NQvPzHd2OciDjyuQAyLoJ0pwsIc%2BXCB0hEtesBUpqobIOGfYb07J1pdZ8AIgVuxvgeto4hbv%2FYM%2F47ADDK7Zc6VoHsVTx07DF9jIXLk0afkDmmgOUwSwdfpFmOFpP%2FNsNwu03nauysHFri2IxvnBsWNJKX6gTXfttwGfAMMc05MO07%2BKiHAzqHKm7YJKuQZLC5oKlGDSNCcQtE6WovTOCKfnb255QICJkH0sSx0jGb5RTljUjQyS0IpeJfUErsSfDdteOuy16fBy%2FJPLc7XF8eC0gXw9o%2Bm7MfYo8xjPfCVoUigxfJHFq67y%2BaTEOP1%2FpHqxClWvb6ErlmB1%2F9OzWCdoJc3XHnmBhsqb7DCGnwtJilF3WxfQQZviynbU1MyiY4T1gCG2JbHcETAPC9Yf%2Bm%2B7AMYy8Gh%2FczPeVsvbB18FufDpuLHR2CcHceF5TffBmg72n0LtQATRWVCafOS3dJt208hjItIGVivhkOlt5D%2Fqo%2BLVYez8kna%2FJYcLf7hezMmpap5zZ9%2B1J2uOjQBSuZBU5KNprOP3uGx6neshlt8tLl57XVccfCW1QUCFHeWn2U0Ez%2FrEhnV0Vop7QwSgKi1R%2BJ0Ad59Cj3DXBBc4kmzXB2qwdo%2BB8cmP0NBPicL0xXqVz%2F%2BG86%2F41vAMQOYfuLcawOqSkmhfP6w%3D%3D,2,0,0,0,1,#1241682514,Apple,Iphone,ZCX,Iphone,Capa magnetica,Vidro temperado,NA
21,Capinha Capa Case Silicone iPhone 7 Plus 8 Plus Lacrada,29,NA,53,447,5x,"580.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536360-capinha-silicone-aveludado-iphone-8-plus-amarelo-_JM,NA,NA,NA,NA,NA,#1165536360,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
22,Capa Capinha Case Rosa De iPhone 7 - Feminina,6,NA,1102,8,1x,"699.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,58,https://perfil.mercadolivre.com.br/NOMOTEC,https://produto.mercadolivre.com.br/MLB-1046394380-capinha-capa-anti-impacto-iphone-5-se-6-7-8-plus-x-10-xs-xr-_JM?searchVariation=26819105297,45,6,4,1,2,#1046394380,Apple,Escolha o modelo no anúncio,H+,"6, 7, 8 ou 10",Capinha,Silicone,NA
23,Capa Capinha Magnetica Premium iPhone 7 8 Plus X Xs Xr Xsmax,18,NA,22,4541,3x,"630.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAISVARIEDADESHOP,https://produto.mercadolivre.com.br/MLB-1162451466-capinha-casca-de-ovo-ultra-fina-iphone-5-6-7-8-plus-p-vidro-_JM?searchVariation=31697152100,NA,NA,NA,NA,NA,#1162451466,Apple,Iphone,MAISVARIEDADESHOP,Silicone,Silicone,Silicone,NA
24,Capinha Anti Queda Silicone iPhone X Xs Xr Max 5 Se 6s 7 8 P,16,NA,9,4996,3x,"563.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAISVARIEDADESHOP,https://produto.mercadolivre.com.br/MLB-1162443702-capinha-anti-queda-silicone-iphone-x-xs-xr-max-5-6-7-8-plus-_JM?searchVariation=31696920225,NA,NA,NA,NA,NA,#1162443702,Apple,Iphone,Outros,Silicone,Anti impacto,Silicone,NA
25,Capinha Anti Queda Silicone Resistent iPhone Xs 7 8 Plus Xr,15,NA,1097,14628,3x,"533.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,41,https://perfil.mercadolivre.com.br/UNICOFAST,https://produto.mercadolivre.com.br/MLB-835682036-capinha-capa-case-iphone-4-5-6-6s-7-8-x-plus-pelicula-vidro-_JM?searchVariation=22841688614,36,2,2,1,0,#835682036,Apple,Iphone,Unico Fast,Silicone,Silicone,Silicone,NA
26,Capa Case Capinha Silicone Aveludado iPhone 8 Plus Branco,9,NA,16,17,1x,"990.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAITE_26,https://produto.mercadolivre.com.br/MLB-1205108713-capinha-iphone-7-8-x-xr-xs-max-case-ultra-fina-transparente-_JM?searchVariation=34807596898,NA,NA,NA,NA,NA,#1205108713,Apple,"Iphone 7 8 Plus X, Xr, Xs Max 6.5",H'maston,Slim Transparente,Slim Transparente,TPU/Policarbonato,NA
27,Capa Capinha Case Flip Magnética iPhone 8 Plus,29,NA,33,467,5x,"580.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165542688-capa-case-capinha-silicone-aveludado-iphone-8-plus-preto-_JM,2,0,0,0,0,#1165542688,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
28,Capa Capinha Ultra Fina Fosca iPhone X 5s Se 6s Plus 7 8plus,29,NA,53,47,5x,"598.",NA,Envio para todo o país,NA,NA,4.8,4,https://perfil.mercadolivre.com.br/BENPICSCAPASDECELULAR,https://produto.mercadolivre.com.br/MLB-925200208-capinha-com-foto-personalizada-iphone-8-plus-_JM,3,1,0,0,0,#925200208,Apple,iPHone 8 Plus,Benpics,iPhone 8 Plus,Silicone,Silicone,NA
29,Capa Capinha iPhone Xs X Xr 6 6s 7 8 Plus Max Anti Impacto,48,NA,80,834,6x,"811.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/KARMINPARTS2003,https://produto.mercadolivre.com.br/MLB-1214046247-capa-capinha-case-flip-magnetica-iphone-8-plus-_JM?searchVariation=35503300510,1,0,0,0,0,#1214046247,Apple,iPhone 8 Plus,000,Magnético,Flip Magnético,TPU/Policarbonato,NA
30,Capinha Capa Fina P/ iPhone 5 6 7 8 Plus 10 X,29,NA,17,483,5x,"580.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536198-capa-case-capinha-silicone-aveludado-iphone-8-branco-_JM,NA,NA,NA,NA,NA,#1165536198,Apple,Iphone 8,Apple,iPhone 8,Silicone,Silicone,NA
31,Capa Capinha 360 Anti Impacto Luxo iPhone 6 7 8 Plus X Xr Xs,34,NA,5564,20814,6x,"583.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,496,https://perfil.mercadolivre.com.br/JKCAPAS,https://produto.mercadolivre.com.br/MLB-682539065-capa-capinha-ultra-fina-fosca-iphone-x-5s-se-6s-plus-7-8plus-_JM?searchVariation=22563854146,397,60,25,11,3,#682539065,Apple,IPHONE,JK CAPAS,ULTRA FINA,CAPA PROTETOR,TPU,NA
32,Capa Capinha Anti Impacto iPhone 5 6 6s 7 8 Plus X Xs Max Xr,8,NA,1649,3,1x,"889.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,40,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1047637856-capa-anti-impacto-queda-iphone-5-se-6-6s-7-8-plus-xs-max-xr-_JM?searchVariation=26827628457,29,3,3,4,1,#1047637856,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone,NA
33,Capinha Casca De Ovo Ultra Fina iPhone 7 8 Plus X + Pelicula,29,NA,14,486,5x,"580.",NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536150-capa-case-capinha-silicone-aveludado-iphone-8-plus-vermelho-_JM,NA,NA,NA,NA,NA,#1165536150,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
