search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Marca del celular,Tipo de funda
11, Carcasa 360° iPhone 8 Plus 7 Plus + Lámina Negro 3 En 1 ,9.995,NA,"
			
				Nuevo
			
			
				
					 - 
				
				37
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.666
			
		
		 sin interés
		
	

	
		","
				$ 1.666
			",NA,Envío gratis a todo el país,NA,NA,5.0,1,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452824745-carcasa-360-iphone-8-plus-7-plus-lamina-negro-3-en-1-_JM,NA,NA,NA,NA,NA,#452824745,NA,Apple,Carcasa
12, Carcasa 360° iPhone 8 7 Plus + Vidrio Templado Rojo 3 En 1 ,9.995,NA,"
			
				Nuevo
			
			
				
					 - 
				
				11
				vendidos
			
		",(5 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.666
			
		
		 sin interés
		
	

	
		","
				$ 1.666
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452825550-carcasa-360-iphone-8-7-plus-vidrio-templado-rojo-3-en-1-_JM,NA,NA,NA,NA,NA,#452825550,NA,Apple,Carcasa
13, iPhone 8 Carcasa Sublimacion 2d Pack De 5 Uni ,12.800,NA,"
			
				Nuevo
			
			
				
					 - 
				
				21
				vendidos
			
		",(69 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 2.133
			
		
		 sin interés
		
	

	
		","
				$ 2.133
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/AMPLEX_CHILE,https://articulo.mercadolibre.cl/MLC-455544333-iphone-8-carcasa-sublimacion-2d-pack-de-5-uni-_JM,NA,NA,NA,NA,NA,#455544333,NA,Apple,Carcasa
14, 10 Carcasas Magnética iPhone 8 Plus Por Mayor ,69.990,NA,"
			
				Nuevo
			
			
		",(9 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 11.665
			
		
		 sin interés
		
	

	
		","
				$ 11.665
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALONLINE+EIRL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=cbEpLq0l1HCygKDVDtUlh%2BXP8nzy2iPNS0ZxIAVhsb8GTKDEVviuT9sPtC7McJKTzck0YwhJI%2BR1W0VyGSOtUzRnCyQNYZeeqFp9zIlZliEwfs%2FrhxP%2F9Bc8wsHI%2F27NZjxc%2B2HSIjczgGznQTPdwWVd1xJGzR5Ju1%2FhzEJwFs2w8OdMM15P37NHNTOrPsXkVbTHT9h7zQrwP4IklQRRP3eNRznP9oYR%2FLlJ12zkYYSvWQhxt0sLTb0pi8Guf446YGADmsrwHpwIO70NK2trKr4muQqT2SCAjEf4%2Fxo7fJrA7%2BvQoQ5G3dxR5yfNrs9%2BnxQwsH3bMbaRG9TfGKofSMw7qL0KhhI6CA8N12Lhu7BGWgk1pRZ1ocnSw1WqM0NVLw3vgMBLqdB0jFbV%2Fsirvr1bTZmbC6UeZghJxRQLgkehQwivtd%2FXsEe05KRKyy%2Bo5BA9zJrCdryks3%2FfUV2Syk00yHfeBXHBM8StA2NVjF4X6E6qJHvvWh44AIJk%2Ff%2F89Kz%2Bk8NuCvS8wg7JjY6kdwoH4U6neTsDUDrqmpzrfn7QBa0bjFfJqv3p3AQ2eXa65nGQ2pN5eqSrw%2Fmtab%2Bo%2FdWlo4YnTTOFX0%2F52rAVKmTvCN6iMX%2BtQgvKl%2B1plQuSNG7WxhGlNBfKGx7zREZLNeIHrkgbfDy%2BvtWuVXBkUgD0WP8jHdv5BhXAsMrPURh3ixv6Cpmws3lHddXhwZH18UHjd5hFuar3YkvwoiBBJmp7ctO1vMxDfpP5NL2r0zduttrH6v2QiowiiGfEEqUvBOseoJ1ofkQviD9F7aj9ChhrJOmHklMwBFTXw2TdE4X2c5vuw2d4kvS22kKYw2OSqVoMDAdyTtQrMBoMJfS8nK6XJ7WsKFdQFzTs0aGdFgAXrngrfvaNL1LT0sMb2UCKy7Ak72TC%2F2YIGqrXvhk0JoxVqIDYKehWwEjIGDZrOR03%2B6N24CRegR2UB3zRf01lEeVODXvZllbwcX6nhcH9RtkYkuUkXIAl5e%2BYI5sS171ZyvFhPsZ61loI0SqL1w1OyTqGUjIu7arYTJQn4ed9H537vGsMDmvYM1eyEfMOSa3FesJe47G7rY%2BO8x9y4Yn2I73LO1ALWooaqBzR1ww4bE%2BiD6wdEl3gfkf9YI7FJBGSykr%2B1eF3E4eSpzn%2FXvFeH%2F%2BoXccOV%2BpkHJR7aASSLlnET7kBc5dMN12MNPNWvvDaqWvrvH0q%2BGJtwl4nFDEWK%2BtYjoRg7VD%2BRtHufNqKkYBckO%2FzuPoNLUXrhk7jUqPMCoGr%2Bqn0f0R00Z0nHBd8EG5CV%2BJ9hOsiODYhnuZXVmdyYWrpMS2K4zLJDgTjmp0Z61NQR1vBd2PAlvGjCvyLMGndTw2SQgfHog1b9VDSp7XNkUqbbm9PgXZcSD9gLzTM2dpne5KoZKENOhrToAIvebHIyNY8cZ22CRkzo2LItPXkPmnQHm4o%2BlyDdpck4l8bL9700l17%2FeZfD46RpDK%2BbzFlnkVETZy0QgD%2BTaSl8m2cwM57wjA4GEfag50Kl0LU08BWcHw%3D,NA,NA,NA,NA,NA,#471393023,NA,Samsung,Carcasa
15, Cafele Carcasa Magnética + Vidrio iPhone 8 Negro ,13.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 1.083
			
		
		 sin interés
		
	

	
		","
				$ 1.083
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CUATRO+GLACIARES,https://articulo.mercadolibre.cl/MLC-480448512-cafele-carcasa-magnetica-vidrio-iphone-8-negro-_JM,NA,NA,NA,NA,NA,#480448512,NA,Apple,Carcasa
16, Carcasa Proteccion 360° iPhone 7 Y iPhone 8 - Tecnostrike ,15.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				12
				vendidos
			
		",(8 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 2.500
			
		
		 sin interés
		
	

	
		","
				$ 2.500
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TECNOSTRIKE,https://articulo.mercadolibre.cl/MLC-470875704-carcasa-proteccion-360-iphone-7-y-iphone-8-tecnostrike-_JM,NA,NA,NA,NA,NA,#470875704,Baseus,Apple,Carcasa
17, Carcasa 360 Magnética iPhone 8 Negro Plata Digitek ,11.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(7 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.998
			
		
		 sin interés
		
	

	
		","
				$ 1.998
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITEK.CL,https://articulo.mercadolibre.cl/MLC-470861069-carcasa-360-magnetica-iphone-8-negro-plata-digitek-_JM,NA,NA,NA,NA,NA,#470861069,NA,Apple,Carcasa
18, 10 Carcasas Magnética iPhone 8 Por Mayor ,69.990,NA,"
			
				Nuevo
			
			
		",(9 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 11.665
			
		
		 sin interés
		
	

	
		","
				$ 11.665
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/COMERCIALONLINE+EIRL,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=gJk%2BoIFDmTAJcRtdcwvHvBw%2BRwKCmePG3SF0jWSY7OCiGXx18KuSn1uijqfe8IO56h%2B634ZtxnZsrG%2FhwmkQdKowSPMgSJPt1pNmmrPijYdU4qbWT0T9x3uSHXV4emSgc4CEiA%2Be9UXnaP8w%2FyXNqpPb1JHCeSPknxkR2ODKayihctPRoXYvJH8c6dBlv3FtOXb%2FZe6dzECbwwfnM7Q0wnL6BdFv0AlR0yVTkUQt7D9gly%2FSIenfDfQE0bbi9d8EEppvLNaHu89QzfI%2Bl%2B0DkAvaHgHLWtkMgdyjK7uJO82PixA%2B1gYlCm%2FEbozed23EGv2awTOp%2FMdEvTwnvxwuaGxdUQtVVP5snigQ6Xh6%2FH%2FvSeoa48MNa9Lys%2BKan8d2cJSdh1QHNYsYoubv%2BcRT8gY4nAP7dK0iQ1BmDR%2B1cX4f4c9l8VKfVR5nC2Yoim57%2FjbiJYZrlBxtEWaq1V4Mjv71Bddxc3Re0wyBRrN0I7Gv9rphHj8M3rrahSPqLyxdjZ%2FRISzHI%2FyLv%2FKrTgNwEMVPCNSFOUUQFdspUZN%2BP86hwCgvGYHl7e7OUI6LqeZI4cMqueyBrVClDPiyeR1xm6J3nZwe8oA4KbpwehPtKHwn5kLD%2B40gJIE048MlqhZoKkmNbMFNpv%2F1oXPg1Z4FcTbzCccJBgvQRm9KVe%2FUVbPQ0WPZQ1JUFV4hTUxYcQRCJPJCQa4929fOWRpe23n6tOiN62RgK2M8u%2F5vW1EHDc5OmJJddFT1%2Fumtk02hzGspDpjnigXXYHWwBhLbJHosib8HeNPTKRSqNLbT5S8P7AQPGwC%2F97nQSZKM45EDdjHo7UNiYVvETkkr1H38zx9PHqDnZkChfAwuYNRFYhBxiwe%2FHHdPEPYZaXu85Nq%2FnZ5qElBa26GlGznYvepLO1zc3nLV1ONuHPD1sOBIutL0j59RHOaImz0gYbl3bvuwz8DUU1XqFTUMnp1SUD1h45Kndw5fU%2BzyGSXCCG0IopdleS4XIGub1mSmhmquJkLE6BnCwm44OHbr588KOYZP7w83z%2FIHMYx%2BbPv33wGGn8hb3lhrLmQCwnHNMpKlqqj5zclhJwIeJ8hALR%2FWV6nnpcgQklTszJikyug4AeMXnZt86r3LyDLhh6rnHEfvRNhqENKfgRGQ5KIDw%2FhvBx315JSz1qtDoqeTZP2h8yN%2FbAdRdQH7ydudSjZEQjDPe5aMql%2FS9vGjHYcpyDjLhvyys%2Blrb7hbghYMSfkh7Yf6FS%2BWL6T8JnxSZC2WnWz638mPTLizrcXb7UAPMFuFJF2ysw6N8YQ0IZJ6uYu%2B9iMLcG9z0P%2Fi%2FA55QkctjcOIkg3cY1z7dHliQNwgUOzmh9k712wXRXs9Q8zyfyMJjuRKbp0HGaDc1KqF%2BdXp6P1tfzyCz6uPV2Hv%2Bc9fM%2BsdUMBd1F1iGWA%2FXyFcwcq6clGb5BgsTHR0zQvmWaAI%2BdEGEgQJS7hHOVygzr%2F9HccFGqKgsUnxI0hV%2B7R3a9Z91dgsLOnNWYTIMyvbT3gtmanNhJAOT5%2Fl,NA,NA,NA,NA,NA,#471392962,NA,Samsung,Carcasa
19, iPhone 8 Plus / 7 Plus - Funda Carcasa Dorada Protección 360 ,10.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(7 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.832
			
		
		 sin interés
		
	

	
		","
				$ 1.832
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELULARES-EN-VENTA,https://articulo.mercadolibre.cl/MLC-492274577-iphone-8-plus-7-plus-funda-carcasa-dorada-proteccion-360-_JM,NA,NA,NA,NA,NA,#492274577,GKK,Apple,Carcasa
20, Carcasa Silicona Transparente iPhone 8 Miaustore ,1.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(6 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 166
			
		
		 sin interés
		
	

	
		","
				$ 166
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/MIAUSTORE.CL,https://articulo.mercadolibre.cl/MLC-453749078-carcasa-silicona-transparente-iphone-8-miaustore-_JM,NA,NA,NA,NA,NA,#453749078,NA,Apple,Carcasa
21, Carcasa 360º iPhone 7 I iPhone 8 I Full Protección I Tpu ,1.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		",(6 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 332
			
		
		 sin interés
		
	

	
		","
				$ 332
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VENTAS+ELECTRONICAS1,https://articulo.mercadolibre.cl/MLC-459074884-carcasa-360-iphone-7-i-iphone-8-i-full-proteccion-i-tpu-_JM,NA,NA,NA,NA,NA,#459074884,NA,Apple,Carcasa
22, Carcasa Metálica iPhone 8 7 Negro Lunatik Taktik Armadura ,23.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				10
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 1.999
			
		
		 sin interés
		
	

	
		","
				$ 1.999
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/ALPHATECHILE,https://articulo.mercadolibre.cl/MLC-452413396-carcasa-metalica-iphone-8-7-negro-lunatik-taktik-armadura-_JM,NA,NA,NA,NA,NA,#452413396,NA,Apple,Carcasa
23, Otterbox Carcasa Symmetry + Vidrio iPhone 8 Plus Negro ,19.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 3.332
			
		
		 sin interés
		
	

	
		","
				$ 3.332
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CUATRO+GLACIARES,https://articulo.mercadolibre.cl/MLC-481927101-otterbox-carcasa-symmetry-vidrio-iphone-8-plus-negro-_JM,NA,NA,NA,NA,NA,#481927101,OtterBox,Apple,Carcasa
24, Unica Arena Carcasa 360 Con Logo iPhone 8 8 Plus ,9.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				27
				vendidos
			
		",(273 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.665
			
		
		 sin interés
		
	

	
		","
				$ 1.665
			",NA,Envío a todo el país,NA,NA,5.0,1,https://perfil.mercadolibre.cl/AERRECOMEX.COM,https://articulo.mercadolibre.cl/MLC-462074236-unica-arena-carcasa-360-con-logo-iphone-8-8-plus-_JM,NA,NA,NA,NA,NA,#462074236,NA,Apple,Carcasa
25, Cafele Carcasa Magnética + Vidrio iPhone 8 Rojo ,13.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(2 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 1.083
			
		
		 sin interés
		
	

	
		","
				$ 1.083
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CUATRO+GLACIARES,https://articulo.mercadolibre.cl/MLC-481798379-cafele-carcasa-magnetica-vidrio-iphone-8-rojo-_JM,NA,NA,NA,NA,NA,#481798379,NA,Apple,Carcasa
26, Apple iPhone 8 Plus Case Cuero Premium Nillkin - Prophone ,15.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				6
				vendidos
			
		",(965 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 2.500
			
		
		 sin interés
		
	

	
		","
				$ 2.500
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PROPHONELTDA,https://articulo.mercadolibre.cl/MLC-455903823-apple-iphone-8-plus-case-cuero-premium-nillkin-prophone-_JM,NA,NA,NA,NA,NA,#455903823,Nillkin,Apple,Carcasa
27, Apple iPhone 8/7 Plus Case Eton Premium Nillkin - Webphone ,9.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(8 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 832
			
		
		 sin interés
		
	

	
		","
				$ 832
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/WEBPHONESPA,https://articulo.mercadolibre.cl/MLC-475197980-apple-iphone-87-plus-case-eton-premium-nillkin-webphone-_JM,NA,NA,NA,NA,NA,#475197980,Nillkin,Apple,Carcasa
28, Moshi Sensecover iPhone 8/7 Funda - Beige ,98.670,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		12 cuotas de
		
			
				$ 8.222
			
		
		 sin interés
		
	

	
		","
				$ 8.222
			",NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.cl/DIGITALWAREHOUSECL,https://articulo.mercadolibre.cl/MLC-498522350-moshi-sensecover-iphone-87-funda-beige-_JM,NA,NA,NA,NA,NA,#498522350,Moshi,Apple,Flip Cover
29, Apple iPhone 8 Case Frosted Premium + Lamina - Prophone ,9.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(983 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.665
			
		
		 sin interés
		
	

	
		","
				$ 1.665
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/PROPHONELTDA,https://articulo.mercadolibre.cl/MLC-452140446-apple-iphone-8-case-frosted-premium-lamina-prophone-_JM,NA,NA,NA,NA,NA,#452140446,Apple,Apple,Carcasa
30, iPhone 8 Plus / 7 Plus - Case Carcasa Dorada + Lamina Vidrio ,19.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(4 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 1.666
			
		
		 sin interés
		
	

	
		","
				$ 1.666
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELULARES-EN-VENTA,https://articulo.mercadolibre.cl/MLC-498947321-iphone-8-plus-7-plus-case-carcasa-dorada-lamina-vidrio-_JM,NA,NA,NA,NA,NA,#498947321,"Original, Legitima, Auténtica y Genuina - Fabricantes: GKK, Nillkin, Lenuo, Mofi, Goospery, Cafele, Enkay",Apple,Carcasa
31, iPhone 8 / iPhone 7 - Protección Carcasa Roja 100% Original ,10.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		6 cuotas de
		
			
				$ 1.832
			
		
		 sin interés
		
	

	
		","
				$ 1.832
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELULARES-EN-VENTA,https://articulo.mercadolibre.cl/MLC-492398182-iphone-8-iphone-7-proteccion-carcasa-roja-100-original-_JM,NA,NA,NA,NA,NA,#492398182,GKK,Apple,Carcasa
32, Carcasa Protector iPhone 7/8 Case Funda ,4.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		","
		
			¡Último disponible!
		
	","
	
		
			
		
		12 cuotas de
		
			
				$ 416
			
		
		 sin interés
		
	

	
		","
				$ 416
			",NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CRANDEP,https://articulo.mercadolibre.cl/MLC-479552127-carcasa-protector-iphone-78-case-funda-_JM,NA,NA,NA,NA,NA,#479552127,Ugreen,Apple,Carcasa
33, Carcasa iPhone 8 Silicona Transparente Tpu Ultra Fina ,7.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(6 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 666
			
		
		 sin interés
		
	

	
		","
				$ 666
			",NA,Envío gratis a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/BOXPLAY+2019,https://articulo.mercadolibre.cl/MLC-480849059-carcasa-iphone-8-silicona-transparente-tpu-ultra-fina-_JM,NA,NA,NA,NA,NA,#480849059,NA,Apple,Carcasa
34, Carcasa Funda Silicona iPhone 7 Plus / iPhone 8 Plus/ Celpro ,3.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				14
				vendidos
			
		",(86 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 332
			
		
		 sin interés
		
	

	
		","
				$ 332
			",NA,Envío a todo el país,NA,NA,1.0,1,https://perfil.mercadolibre.cl/CELPRO_CL,https://articulo.mercadolibre.cl/MLC-454559641-carcasa-funda-silicona-iphone-7-plus-iphone-8-plus-celpro-_JM,NA,NA,NA,NA,NA,#454559641,Genérico,Apple,Carcasa
