search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material
11, Funda 360 Luxury Para iPhone 6 6s Plus 7 8 Plus Proteccion ,311,329,995,174,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,72,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-639436171-funda-360-luxury-para-iphone-6-6s-plus-7-8-plus-proteccion-_JM?searchVariation=33766199104,57,13,2,0,0,#639436171,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
12, Funda iPhone 8 Plus 7 Plus Apple Original Silicona Soft ,499,NA,5127,431,12 cuotas,NA,NA,Envío a todo el país,NA,NA,4.6,199,https://perfil.mercadolibre.com.ar/CRAZYSTATION,https://articulo.mercadolibre.com.ar/MLA-655324667-funda-iphone-8-plus-7-plus-apple-original-silicona-soft-_JM,148,29,15,4,3,#655324667,Apple,8 Plus / 7 Plus,Apple,Silicone Case,Bumper,Silicona
13, Funda Cafele Original Tpu Slim iPhone 6s 7 8 Plus Xs Max Xr ,670,NA,1809,229,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,183,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-640386439-funda-cafele-original-tpu-slim-iphone-6s-7-8-plus-xs-max-xr-_JM?searchVariation=19538549421,102,39,19,10,13,#640386439,Apple,"iphone 6, 6plus, 7 y 7 plus, 8, 8 plus, X, Xs, Xs Max, Xr",Cafele,Tpu Slim,Tpu Slim,Gel
14, Funda Ringke Max iPhone 8 & 8 Plus + Vidrio Templado ,725,NA,17,8,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/COSASLINDAS-,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=GcqWQsxMAMRuk7MINAXxcBG7iyxxSnb22vkXo66IDCcdqEkEVXCoz4vMlYlBQTbfDqGFpzUExJc%2B%2BMLd3%2BkZLNY46%2F1bFhn%2BOnpc5Fr92N9WC5po0hMl3zeYLFVUptJsXFLy0iXFVtOAlC0bcIjrH3Mjag4GDlPpYxTlfe7KrxGCV1vMaWA%2F5btthlorjvgLpylG%2F7VDI%2FyX1l4xh3NIu7iH7x4OB2DCNxkzVVOzhZAOby1ry0Kr0B%2FK1zdSsXZwchmkza6qo8E5Ou6oR%2Bd853S4FKULQcMXawQgzBoOMSuZ35spJvAXJOR7t7c5qoxb7A8HfKZ%2FeI31suL9GvGheN7t3cLZxgkPVECFGevWz%2FcxvkA7Ujk5dhSatT0obvD%2FlOo1TR4ZmEN1FXi0LvlP2H%2FZJqAfKZYyOjNxhuBpNhUcsr3YPCnlnYJ8E75z3mQw2QG9vaPaEuxrj4goCG80k5KSHMcIgK9nJBZX8JnQuuJVl%2B8ygu7rxjsHJIk0tUVgV2m8rbU0g3hfp2D2eputp2fW250OpCFyV4ws9VRWu39xKv1byQh9w7fee8Nr8UCJV7QDrFUC0u4W67R2Mb5qNA4tVJjDoAPl77MrwiZ%2Fqqixddca28y78tThZzbpM5pxqR1VsYrIbqW%2FBGPPtzx%2F7PbBvSsB%2BRpW%2BTI4OaFyWgHWLdPH5Sh5qOHCpZIx8QL4JovJ%2FBsIk5Cw9fksQm7oZym5gCnGGEOCqWBDaKXPEIOukpC24l%2BgziRkhKyZ2%2FcK2sJNzkoeKzRk9KdjaWfsmpo3mC2yLOrEYCXKV8LOl1o%2BmJT9uYl8ufUAGjBtL38ws6gEii2HDkCV%2Fgxpvu7lnGjQ6%2FpD3%2Fbz7anCRB91f1O%2F40roj%2BEIw2wpSA92k%2B61HLLSbuz7By77UnA2wDTV%2BM%2FSmo%2BbiFGp198v303Q1Uf5TAfKCtNoUzkykh2ZwZc%2Fow9wvJfWIlbmId%2BBgvzWZzn8ueiLE%2BB81qRWPJ8YeIoaOJfvaimbPGTtElPqoW5HccsSOPuWWtLCs3rkIoWSXp7YSPR6KVAF9AQEsEKKdRTXNwm68mza4bcxFxFQfz8VbnCL3NGWt2OHiyzU%2FMqCks44sqV6SZ5iF4tg691ZMbg8E7a%2ByLPgVmKko4Fz8fcPFso28dD6lOYqqagD9BsHSdQam7vUU17Sn0jxmB2nMHEGnLWTnuVSd3Y18vD1kUnnPDB8Ik3%2B0Wd6DC%2BwagNiiXZ91o6XdGJjJ7r7E4%2Fq8TwBwVEZBNAAbW%2Bmw5K%2B3N695rEZQgqLXrFbDcqUAvoPqfgcnDsCDwxCfdplR7KlLW21MGzbXAOexBX4165m2be3iMBysC3XdZWXHZ1y098zEvKeO9NjBND2rbDTDRc5jxZvVk4P8isNqnThYswJxWx9TYehQszH7E1GJYQnnh9AuwPc4d%2FrHugwADGZRQQlJTi0X0cioMTo0U7LiGCykTF3TtWTYiTUk6v8Hb3sTOG8GBIBAAlPm8NQWPlixvbJTBj4vZdYxkYqDTGkGmU%2FpucH2TEaFVMPQeoqZoM6W64lyJDL91IZaU%2FqmrdmcyzZt7YCp5A3JHDuZIhv7XvonzpvzjZDAk93TpC4JJt2SXek7kh4pRg0LUhwpwcK%2FGeD,NA,NA,NA,NA,NA,#713897368,Apple,Iphone 8 & 8 PLus,Ringke,Max,NA,Acrílico
15, Funda iPhone 8 7 Apple Original Case Silicona Soft Sucursal ,499,NA,2069,563,12 cuotas,NA,NA,Envío a todo el país,NA,NA,4.2,64,https://perfil.mercadolibre.com.ar/CRAZYSTATION,https://articulo.mercadolibre.com.ar/MLA-636490800-funda-iphone-8-7-apple-original-case-silicona-soft-sucursal-_JM,33,19,9,0,3,#636490800,Apple,8G / 7G,Apple,Silicone Case,Bumper,Silicona
16, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr Baseglass ,650,NA,235,237,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,9,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745476453-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-baseglass-_JM?searchVariation=26969906485,6,1,2,0,0,#745476453,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
17, Funda Cafele Tpu Slim Para iPhone X 7 8 Plus Xs Max Xr Wow! ,415,439,1155,10,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,63,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-692079495-funda-cafele-tpu-slim-para-iphone-x-7-8-plus-xs-max-xr-wow-_JM?searchVariation=18526555706,48,12,2,0,1,#692079495,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,TPU,Rugerizada,TPU/Policarbonato
18, Funda Marmol iPhone 6 S 7 8 Plus Xs Max Proteccion Tpu Flex ,363,385,217,169,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,6,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-754756123-funda-marmol-iphone-6-s-7-8-plus-xs-max-proteccion-tpu-flex-_JM?searchVariation=29066340967,6,0,0,0,0,#754756123,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus; Iphone X; Iphone XS Max; XR,Norcel,Marmol,Flexible,TPU/Policarbonato
19, Funda Cafele Super Fina Slim P/ iPhone X 7 8 Plus Xs Max Xr ,363,385,212,13,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,4,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-756243896-funda-cafele-super-fina-slim-p-iphone-x-7-8-plus-xs-max-xr-_JM?searchVariation=36656772950,3,1,0,0,0,#756243896,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,Super Fina,Rugerizada,TPU/Policarbonato
20, Funda Caseology iPhone 8 7 Plus Waterfall Proteccion Clear ,1200,NA,2,2,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ITREND.SA,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=dhfpPhf4g5UT8JCqAzr%2Fq3X5tRU95vk6it%2B6I74cyVI4DsHYF5LPhFaLkKFN9GHwiwZaAcuf%2Fu4jgIsxYqqXVRlR1Cq7q9W%2BLGwUimd9NSCYNFFDYCA0M4fOoC2SCBeBi0hl%2FmZDYJ7R6gYsr9noYdZxQdUAP4YIKyuNUGJ06gAnpCx3oJ2g49SOuvJneLWBBWjSF%2Bt%2BMi0wCxOmVGihHGsl5t0PVL7G9%2BrHGbPUQAkSi17AEif2s57TiZsFSpJAPPh9uOvx7TsnNNe%2FDnRU%2FEl7mE6iY%2Bfya2CLh70vp3t0yT0fr8A3gmjsypOes%2Br2U0Ims55v67HkpuRyc2KLKHwyU270bvJwZ08XnavMwZHOPGhit3PSh6P6i8saOPuWNf4%2B9cAFmIq8tHKEMY8YgXWtnWeYhsamZW7rrf0RDc53py6walHCYeKMiAZwnaxIOY7oXfCBfHuvXNYUMUAIg9PIxz%2FQ5kyqQdYOHfAsLNe1rObxMbj3R1HEMgu2vp5uSTeWJ9I4QA2AzObaS5AU1KTVB%2FlvxgzT%2BMwsSq3u8S1pWNO4ytbdVZqyOnHqisc0e98dRQHBMXiAXIWBoVy6pGw8zsVi9uqAxmaGPYcWEpzc7tBjCxnI%2F74MzDJjaxow4oTMFyUu8RBP%2BwLfNUalQG7u4HYQhlWdP1NNY5uetcI5ihdMsJredpYF7ctfHcQGHUXYJnBTwUGEvxWsYkn4FhgXHLZw9ZY7mSpnRwi04z88qQ7u5bAT1ieHgZQNNU0SMH6MjEA6UtrY0CmOJiNLW21QKOKrjGQnDTAaK9vbAQZyER2RUjR0AXF4KFF%2Fb2%2FNZz9CqvYhvbFPcEm2v2w9MNRRh7MA%2FIRbgdnetoG8nhnEpHHlbITQMzyuGE4HqOrLQGAMRqLsJ1R6K2JCGEmGAG9nM0KrUlwJZyc2WyDDK05IgU9s0FBoBW3oa8JoZ3iMYlAHfrFINHwXsoH%2BY7z4WCRYaQXjDLCcFmGp9ZwnS2oGumxziJuU%2BCXqAPZFS%2BPaH9uQfB4mKzgBOpY8aK3BC9Xyf5O3Ph6LUae%2Fh5AY1QZUBNC4IuyEWUp8ErORWXUPdRsrE%2FzPZGcv44kV9rs7wUw1xZFMV913U%2BiOOlV89GOv5lQGmTMV4Exiw%2Bycfyrj4r9mfFbHA9GeEWtMQwMkf21UDmg2Hn4LgmfqzW8PTr8Y6kwwkI90EtLSevsQVTCDIcEOLE14OIuSkCyihvG7fOw%2B8aV3xLiycExb5e%2FNE5DFiS0fVKjjMY2FNr1fqzVz5mNxA2wEeyjc86fFLZ7h5HNe%2B0BcgtwnuKPIiL137XWy3D4ZiW5bH3y6jia9AC2WNyg0SFCzhpVGJnIhaWl%2BJhfsn4g5yIFLk0uN002D8Sj1EubuPbS8pud9yOgelfxBsbQtdrjBWT%2B%2FcEb%2FdoK2e09Im1d%2F6hmsk0BZxoGbveFSuoEjdNvkCgswYpQmZkFG6MYPmHwCCBdjayJ2InixgM%2Bi0oG2U8cO5Bc1rr4KlTI%2BqPeDYc2ngrA%2BrpEiqOXKrq1by13kcJkfh1QiG2PY5XeHVAk0%2FVOMdzg5l8FJNIPY6etSessGct5%2FhAfd%2BJHg8ejOSeT%2Bto6ABgKQEKgEchOXFA5DfaVqjQU%2BYhICUtgoavh7MaPUSQ%3D%3D,NA,NA,NA,NA,NA,#760578704,Samsung,iPhone 7/8,Caseology,Waterfall,proteccion,TPU/Policarbonato
21, Funda Cafele Tpu Slim iPhone 6s 7 8 Plus X Xs Max + Glass 5d ,999,NA,209,242,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,20,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-714609040-funda-cafele-tpu-slim-iphone-6s-7-8-plus-x-xs-max-glass-5d-_JM?searchVariation=22018425385,18,1,1,0,0,#714609040,Apple,"iPhone 6/6s, iPhone 6/6s Plus, iPhone 7, iPhone 7 plus, iPhone 8, iPhone 8 plus, iPhone X 10",Cafele,TPU,TPU (Silicona Flexible),TPU/Policarbonato
22, Funda Metalica Magnetica Vidrio iPhone X Xsmax 7 8 6 Plus ,622,659,260,232,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3.3,8,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-665943616-funda-metalica-magnetica-vidrio-iphone-x-xsmax-7-8-6-plus-_JM?searchVariation=26194471730,2,2,2,0,2,#665943616,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
23, Funda 360 Luxury iPhone 6 S 7 8 Plus Proteccion Envio Gratis ,556,589,1566,177,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,178,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-639436625-funda-360-luxury-iphone-6-s-7-8-plus-proteccion-envio-gratis-_JM?searchVariation=27050667052,107,44,12,5,10,#639436625,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
24, Funda Magnetica +vidrio iPhone 6 7 8 Plus X + Envio + Cuotas ,961,1018,67,232,6 cuotas sin interés,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-765237899-funda-magnetica-vidrio-iphone-6-7-8-plus-x-envio-cuotas-_JM?searchVariation=31717910083,NA,NA,NA,NA,NA,#765237899,Apple,Iphone X;Iphone Xs Max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6; Iphone 6 Plus; Iphone Xr,Norcel,Magnetica,Bumper,TPU/Policarbonato
25, Funda 360 Luxury iPhone 6 6s Plus 7 Plus + Vidrio + 6 Cuotas ,499,529,137,177,6 cuotas sin interés,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5,5,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-751607491-funda-360-luxury-iphone-6-6s-plus-7-plus-vidrio-6-cuotas-_JM?searchVariation=38635241828,5,0,0,0,0,#751607491,Apple,IPHONE 6; 6 PLUS; 7; 7 PLUS; 8; 8 PLUS,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
26, Funda Tpu Slim Transparente iPhone 6s 7 8 Plus X Xr Xs Max ,399,NA,134,97,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,3,5,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-684168699-funda-tpu-slim-transparente-iphone-6s-7-8-plus-x-xr-xs-max-_JM?searchVariation=28306508103,2,0,0,2,1,#684168699,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr, Xs Max",Sin Marca,TPU,Silicona,Silicona
27, Funda Metalica Magnetica Vidrio Ip 786plusx Xs Max + Envio ,877,929,288,232,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,28,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-677977788-funda-metalica-magnetica-vidrio-ip-786plusx-xs-max-envio-_JM?searchVariation=26200348928,21,2,1,1,3,#677977788,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
28, Funda Tpu Slim Transparente iPhone 6s 7 8 Plus X Xr Xs Max ,130,NA,427,1008,12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,10,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-636606930-funda-tpu-slim-transparente-iphone-6s-7-8-plus-x-xr-xs-max-_JM?searchVariation=28306495629,6,2,1,1,0,#636606930,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr Xs Max",Sin Marca,TPU,Silicona,Silicona
29, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr + Envio ,920,NA,114,180,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,2.8,4,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745477719-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-envio-_JM?searchVariation=26970228395,1,0,1,1,1,#745477719,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
30, Funda Silicona Premium iPhone 8 7 8 Plus 7 Plus + Vidrio ,550,NA,201,200,6 cuotas sin interés,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,11,https://perfil.mercadolibre.com.ar/GENERACIONUNO,https://articulo.mercadolibre.com.ar/MLA-645676402-funda-silicona-premium-iphone-8-7-8-plus-7-plus-vidrio-_JM,8,2,1,0,0,#645676402,Apple,"Iphone 7, Iphone 7 Plus, Iphone 8, Iphone 8 Plus.",Soul,Cover,Silicone,Silicona
