search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Formato
18, Celular iPhone 8 64gb Refurbished + Auriculares Bluetooth ,655,695,43,3000,18 cuotas,1.277.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=o9Ti1iG%2FfabQ1WLNC1xcfgwshsupz%2FZ6BvWGhqVEze0yLbmYrVTZRBN2PdnBk053inlohHGFUZrfx584zIAsKQSo%2BrLNPGFqhzfqhHfOmijcsnUslZcWZ3WVd6DyA4CKPw7YtU4OJ%2FUwLXiBCftmypzC4hFoksyscZT9ZWtCfaMXpPepmWlWRPRp9ssT9rtI5iQZcs14uPoiWrVcY23tqni2LAWGcTpiUy811fH8O0kkVz0adQ0yi4UBHG0Nb8uDey4fh66jTHdMysmbu1COnZNWYCHWi7o75Alyg%2BRpfGW8ltE7RJYVDQm1fRBQJcp8c0akrg%2BPlCFpMtxPkXzuEYoQE%2B0lz6BjviOheq32jiG9x%2FrS0z98sxt%2FkJP0vxCOvRcIIGcMrL%2F0vs2ZZgPVIoDjcMf9fsG299lxtYrSBV6fnNF2jfAb2El8vxg7id2GITUNpuibB4%2BT6LQgKu5p%2FzgxpKzP80wzZ%2FRas4QA2t88nF6oG5FtzVT2JSD%2BErvjz8cdqJj%2FLspwotejVKWkqHp3X1h9QSTquKuu2CWWPvtwhiXuv3JVzW0EKGSfEBNTXzCtcBHxrXnDKBUfJ5DAwPktDOdys6Hg3jPHoVRzX8s%2Fwri0kGFemYZBDGvl7IQoPjl7EEFomGWM4ceMykWFT97p4mcMB5ZUnB%2FVKWGo0jkBIYqceLWZuhTlQMXecR8JJNwydNbXNo8PA5JQEulT3t2VnGnDjAyO8L3aKmDN%2F0phl%2Ft4JYA%2BceGBl67ZpDBOh0ijp71lkdmdG2GQv5pJwynWMza4nIZqTaFNMuX8PqwoKY8RmG78cTU0GwnRDyWI6jCTPz6Mz7cVFEUcJuCkIXzNHUqH%2B47z1vChgGuozEQygMdG6miP8NmPVkZz7wWu9hDFjLyGYdB%2BdSNeG7pcQEsGlTZylKAn%2BbXgpc50lZf1G0QQYithIM5D%2FA%2BjHWdAc77nY%2FeGyIk5o1EgqLrQdZnc4dxEjx89ZA2zCH0FFs%2F1MWBps2J%2BCCB892Xt0MxswtqZCFcHQsbaGkdV4CdtCyhOGXCyj8zveCeMMh3m2Kz0dQT9zlS2b9W8EXnW1orHtMKzUWGbiHkOQ1aCZnODylAeu2UsThuwbL29t2AhA4R2t46bIcZA0d78En0XZ%2BO1IUoVvrmIhM%2Fbp2IhtFHFsaYwLRiqflg740CwPXYizC6FFvvln5jbJ5EZ6plZb7%2B2v5QiPk3GiGK5iQYOUTZHN1TjRzcDpUuYqpM2j29%2BrMRN6BW0z4tcOEHvyM%2FAwvPkjNqv2xcZ3Ztx3w%2FBEC9sjLVZx%2BaXVupkRvqJnScaOjJ%2FL%2BR7UcThcMoQ9hnDl3v%2FP5yib%2FBHS83ismtUljC1ZQY8VN%2F87q3b2g4%2Frlqpggs0f1nOx7MKe0NGRijb3RXhcmU8XS44oqkAjw1kTbpAyYiDmDkCIMLuVNiCA0iFlGOXqc4D6yt9rqUXvadmnEcyTMJjiuMWmkn5%2FAYSJv0uxfeNIdJ3XOcjcVZCBe7wn66%2B%2F5BlRPis9EtQACLSr%2BkwQrn7wCKsiOU2XRuEndYaCoqQHB1GpdIwqSQ9X6A6YuF6UdD6ExMhkgPF17SQWSzM5kbn8IDTOig5pKQrAgra0PxwuVA6pTvhcUAD9DrtWhD3qdZ6kqOg4VGLgqt4EFAUshZP%2BkCp,NA,NA,NA,NA,NA,#451580894,Apple,iPhone 8,NA
19, Auriculares Inalambricos Bluetooth Tipo AirPods iPhone Febo ,710,NA,31,99968,18 cuotas,39.44,NA,Envío a todo el país,NA,NA,4,49,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-456789089-auriculares-inalambricos-bluetooth-tipo-airpods-iphone-febo-_JM,20,16,9,1,3,#456789089,Apple,AirPods,NA
20, Auriculares Jbl Endurance Sprint Bluetooth Celular iPhone ,2400,NA,31,99968,18 cuotas,133.33,NA,Envío a todo el país,NA,NA,4.7,3,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-459244517-auriculares-jbl-endurance-sprint-bluetooth-celular-iphone-_JM,2,1,0,0,0,#459244517,JBL,SPRINT,Sin Vincha
21, Auriculares Inalámbricos Stereo Bluetooth Manos Libres Rojo ,299,NA,91,24,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,3.8,11,http://perfil.mercadolibre.com.uy/MLCENTERUY?brandId=511,https://articulo.mercadolibre.com.uy/MLU-445603224-auriculares-inalambricos-stereo-bluetooth-manos-libres-rojo-_JM,5,2,1,3,0,#445603224,NA,NA,NA
22, Auricular Inalambrico Sony Mdr-xb950bt Rosado Bluetooth ,900,NA,35,65,18 cuotas,50.00,NA,Entrega a acordar con el vendedor,NA,NA,3.6,14,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-457762556-auricular-inalambrico-sony-mdr-xb950bt-rosado-bluetooth-_JM,4,6,1,1,2,#457762556,Sony,MDR-XB950BT,Con Vincha
23, Auriculares Bluetooth Manos Libres Envio Gratis. ,390,NA,57,123,18 cuotas,21.67,NA,Envío gratis a todo el país,NA,NA,4.8,4,http://perfil.mercadolibre.com.uy/VENTASUY+IMPORTACIONES,https://articulo.mercadolibre.com.uy/MLU-457117278-auriculares-bluetooth-manos-libres-envio-gratis-_JM,3,1,0,0,0,#457117278,Supreme,BT 10,NA
24, Base De Carga Para Auriculares Bluetooth Inalambricos I7s ,270,NA,4,11,18 cuotas,15.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,https://articulo.mercadolibre.com.uy/MLU-463183960-base-de-carga-para-auriculares-bluetooth-inalambricos-i7s-_JM,NA,NA,NA,NA,NA,#463183960,Apple,NA,NA
25, Auriculares Inalámbricos P15 Bluetooth Radio Fm Mic Sd Loi ,470,497,36,999,18 cuotas,26.11,NA,Envío a todo el país,NA,NA,4,3,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-462662158-auriculares-inalambricos-p15-bluetooth-radio-fm-mic-sd-loi-_JM,1,1,1,0,0,#462662158,NA,NA,Con Vincha
26, Auricular Bluetooth Manos Libres ,160,NA,34,66,18 cuotas,8.89,NA,Envío a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/DISCBOX,https://articulo.mercadolibre.com.uy/MLU-462802945-auricular-bluetooth-manos-libres-_JM,0,1,0,0,0,#462802945,NA,NA,NA
27, Auriculares Jbl Manos Libres T110 Bluetooth Celular Febo ,1698,NA,109,99890,18 cuotas,94.33,NA,Envío a todo el país,NA,NA,4.5,55,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-451102841-auriculares-jbl-manos-libres-t110-bluetooth-celular-febo-_JM,38,11,3,0,3,#451102841,JBL,T110,Sin Vincha
28, Auricular Bluetooth Mini Sport Manos Libre Auto Running S530 ,499,NA,12,6,18 cuotas,27.72,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VIKEI+SA,https://articulo.mercadolibre.com.uy/MLU-462252840-auricular-bluetooth-mini-sport-manos-libre-auto-running-s530-_JM,NA,NA,NA,NA,NA,#462252840,NA,NA,NA
29, Auriculares Inalámbricos AirPods Apple En Stock Garantía ,319,NA,4,8,18 cuotas,622.23,NA,Envío gratis a todo el país,NA,NA,4,49,http://perfil.mercadolibre.com.uy/RAMAN2013,https://articulo.mercadolibre.com.uy/MLU-461567729-auriculares-inalambricos-airpods-apple-en-stock-garantia-_JM,20,16,9,1,3,#461567729,Apple,AirPods,NA
30, Auricular Vincha Sport Bluetooth Pc Celular Auriculares ,380,NA,27,1121,18 cuotas,21.11,NA,Entrega a acordar con el vendedor,NA,NA,4.8,4,http://perfil.mercadolibre.com.uy/LSTURUGUAY,https://articulo.mercadolibre.com.uy/MLU-455655455-auricular-vincha-sport-bluetooth-pc-celular-auriculares-_JM,3,1,0,0,0,#455655455,NA,NA,Con Vincha
31, Auriculares Bluetooth Extras Graves G1w Havit Carga Inalam.® ,2690,NA,6,5000,18 cuotas,149.44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-463809412-auriculares-bluetooth-extras-graves-g1w-havit-carga-inalam-_JM,NA,NA,NA,NA,NA,#463809412,NA,NA,NA
32, Huawei P30 Lite 6' 128/4gb+ Funda+ Auriculares + Lámina ! Pm ,395,NA,104,64,18 cuotas,770.47,NA,Envío a todo el país,NA,NA,4.7,50,http://perfil.mercadolibre.com.uy/PRECIOSMIAMI,https://articulo.mercadolibre.com.uy/MLU-461685314-huawei-p30-lite-6-1284gb-funda-auriculares-lamina-pm-_JM,37,13,0,0,0,#461685314,Huawei,P30 lite Dual SIM,NA
33, Auriculares Bluetooth Deportivos Manos Libres Con Cuello Loi ,447,NA,24,1000,18 cuotas,24.83,NA,Envío a todo el país,NA,NA,5,3,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-462689492-auriculares-bluetooth-deportivos-manos-libres-con-cuello-loi-_JM,3,0,0,0,0,#462689492,NA,NA,Sin Vincha
34, Auriculares Inalámbricos Apple - Sellados - Garantía!! ,310,NA,1,99,18 cuotas,604.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/NEPOLLUCH,https://articulo.mercadolibre.com.uy/MLU-449003443-auriculares-inalambricos-apple-sellados-garantia-_JM,NA,NA,NA,NA,NA,#449003443,Apple,NA,NA
35, Xiaomi Redmi 6a 32gb Con 2 De Ram + Auriculares Inalambricos ,153,NA,6,993,18 cuotas,298.44,NA,Envío a todo el país,NA,NA,4.6,933,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=HJ10ug9gtbCa%2FX7ygnvn0l1xrrgTsSbSLBRpmsbWJnaKwma6%2FiUAH%2BK4iuOgLcQpNWyxvjUaaTR2El13Jkjm509L1doLeANuVH%2F1i2MOhBxOYXQgexqmip4AH2p0UaMqiVg7IY2HROcDztpaqK2IxDw6rnvBeU%2BBzXBJplgrYRZq%2F86RGsPaWYeCl6zs4nrLjXZg6foAbMv44Vz4RoCyln7tvCXg5wpDE3U1bP0bFMk7jdh6hIcZMZmGi7JHj4ZdYycWpTcn5%2FHB0YbE0BbOhy%2BdxT%2FhDrUckA%2BUPHPWN%2FBZtPmWebTCvxSuKgCfce%2FG%2FYhf%2Bli7EITP%2B8solAO1w16YoE3uI4HFU%2FqOJaCVV7su%2FMeHasjReN%2BayYvHVvWW3AsS%2FNxr6l3NwwCNpd2EKdly2KxsWPosBebVi%2BuIcbNX3HJ5IIlVgqZ6pt1RHJt15RUfg5J9%2BeQsNCohzgRArZpRhzB57nDiJqWL2PcAFU%2FlP4Q26D98u8HO8eqys9YkhAKxFviDbiRiPaY0Njf1%2B8aU1v05%2Fe9%2BV6wED09%2FElWgRs75etly3eYfo7IC2lE52GqBZv9kwoGxYrIiX6HqzTj1HsDvu9XIRep1GiFasMAXYtO13uLKSeSgWk5BCbk5E1ukhhOVN3WfXns%2BenjGYoGDIMi6eKNop3%2B1kfENJeo3BL47XRZKZwAI%2BqJNaVJ2hXa3bur3VfjSYxT%2Bd9qoKH01WjWN2Q6WNglw%2FvwN168JYSP4JQyylTesc0gmha3DI3a%2Bwb8SeZwIH0yo5DaJSV%2BvcFoqhXd2heCfPN348%2BWqXRThicglYD0%2B9pJ7nJkyoyIs%2B4z%2BlqTHQ5g67VdHH5uvurU0p4xBPOvQOqk89pKWlZTJc9NbdUfeSeCgqCOjCxDzIbLbLGESfner85D4t6gWy%2F9YBkOYv4UVSKDDE4r9YhtRSEoy1d1XVD6coDlrug%2Fit4reyVAY2yNAKE1MVMPe2hAWBFDfv1gsb59E28aRStm1xpRkmC6RU3%2BpPvKOb7NcrLvgMel3eNtjciBD7Zas0qKNF%2FibLJKKJElg5Yjes3VxMvC5k3SlLZZ%2FPJ8zLBxE9J9qAJLl%2Fqu4YHjnlCQsytEHpxUsWOO93f0AwKqWFxDDECQzgUAtOFV1TJeY48qeoUtMcfxIJH4IoDMCi7TGqC8bB5AZafjFbL78EZ9U%2Fl%2BGpsFSFIFSIH5Rq%2F%2FTUohuPxMhfd8iKVm365PpQc10rLXS48qOGY1Ixn1Xy3n9vQT3La8jhdIvK3bILTloxdScVq9lSNJANIV9cqUbRNb4IIHbU8VGqB1fpanKPR6zTUSy0T9KKJJ4mQFCy9dPcmjfm343%2BZehhz0a7bYOxd9bhMLlWEjLm3LL6dYLc3fVA1tDodIrSdE41LpEoMJBvMBRfVk0b29F0AjsAR92gNf%2FYHXM5hefsTEXnimxGBTQOSqphIbWooN2HF%2FrgPWBBZSqvEfQinSe38N5gykBu%2BsQ%2Bg1hOnQwxFWW8HG1UfaojLArGVnDQOIoTMR0FV5YxxfjAkoZ3JtPnHQpRioDHPey%2BilGauvwD8FIz8gQi%2BeMRQCIhS9aMznfihw25h38PowqGJ0xnpbYTOeY9aE7sn2KsNDkG8nYSaEss%2BHZQcb5kysFcUZLasOC%2F6eKE7ueWjfwOl3NGRiS,616,255,41,10,11,#462335669,Xiaomi,6,NA
36, Auricular Manos Libres Bluetooth Celulares Sony Samsung Lg ® ,178,NA,258,5000,18 cuotas,9.89,NA,Envío a todo el país,NA,NA,4.2,14,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443612911-auricular-manos-libres-bluetooth-celulares-sony-samsung-lg--_JM,7,4,2,1,0,#443612911,NA,NA,NA
37, Auriculares Manos Libres Bluetooth Inalambricos Calidad Sony ,417,NA,28,72,18 cuotas,23.17,NA,Envío a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-453667507-auriculares-manos-libres-bluetooth-inalambricos-calidad-sony-_JM,0,1,0,0,0,#453667507,NA,NA,Con Vincha
38, Auriculares Samsung Galaxy Buds 2019 Bluetooth Futuro21 Dimm ,169,NA,7,4,18 cuotas,329.64,NA,Envío a todo el país,NA,NA,4.7,6,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,https://articulo.mercadolibre.com.uy/MLU-463176507-auriculares-samsung-galaxy-buds-2019-bluetooth-futuro21-dimm-_JM,5,0,1,0,0,#463176507,Samsung,Buds,In-ear
39, Auricular Manos Libres Bluetooth Klip Xtreme Celular iPhone ,385,NA,40,99959,18 cuotas,21.39,NA,Envío a todo el país,NA,NA,4.6,5,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-445275033-auricular-manos-libres-bluetooth-klip-xtreme-celular-iphone-_JM,4,0,1,0,0,#445275033,NA,NA,NA
40," Auricular Bluetooth Xo, Divino! ",750,NA,7,8,18 cuotas,41.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MASTERCASE+CO,https://articulo.mercadolibre.com.uy/MLU-456702481-auricular-bluetooth-xo-divino-_JM,NA,NA,NA,NA,NA,#456702481,Apple,NA,NA
41, Auriculares Bluetooth Compatibles iPhone-android - Tecnológi ,650,NA,161,10,18 cuotas,36.11,NA,Envío a todo el país,NA,NA,3.7,16,http://perfil.mercadolibre.com.uy/TECNOLOGICO.UY,https://articulo.mercadolibre.com.uy/MLU-455155315-auriculares-bluetooth-compatibles-iphone-android-tecnologi-_JM,7,2,4,1,2,#455155315,Tecnológico,NA,NA
42, Auriculares Inalámbricos Aiwa Aw2 Pro Bluetooth Amv ,39,NA,12,10,18 cuotas,76.07,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-459601662-auriculares-inalambricos-aiwa-aw2-pro-bluetooth-amv-_JM,NA,NA,NA,NA,NA,#459601662,NA,NA,Con Vincha
43, Auriculares Bluetooth Stereo Manos Libres Correr Deportes ® ,330,NA,688,5000,18 cuotas,18.33,NA,Envío a todo el país,NA,NA,3.8,33,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-442753000-auriculares-bluetooth-stereo-manos-libres-correr-deportes--_JM,15,6,7,1,4,#442753000,NA,NA,NA
44, Auriculares De iPhone Lightning Bluetooth Con Cable - Sertel ,490,NA,19,17,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,1,1,http://perfil.mercadolibre.com.uy/SERTEL_SHOP,https://articulo.mercadolibre.com.uy/MLU-455738899-auriculares-de-iphone-lightning-bluetooth-con-cable-sertel-_JM,0,0,0,0,1,#455738899,Apple,NA,NA
