search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Marca del celular,Tipo de funda
31, Carcasa Silicona iPhone 7 / 7 Plus / 8 / 8 Plus ,6.99,9.990,39,8,12,582,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/VENTAS.ELECTRONICAS.ONLINE,https://articulo.mercadolibre.cl/MLC-465068263-carcasa-silicona-iphone-7-7-plus-8-8-plus-_JM,NA,NA,NA,NA,NA,#465068263,Baseus,Apple,Carcasa
32, Funda Brazo Celular Teléfono Brazalete Iphonegalaxy S8 Plus ,1.99,2.786,20,80,12,166,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/FORCECL,https://articulo.mercadolibre.cl/MLC-458986521-funda-brazo-celular-telefono-brazalete-iphonegalaxy-s8-plus-_JM,NA,NA,NA,NA,NA,#458986521,NA,Apple,Brazalete
33, Funda Brazo Armband iPhone 6 Plus Galaxy S8 Plus - Impowick ,3.99,5.466,2,5,6,665,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/IMPOWICK.SHOP,https://articulo.mercadolibre.cl/MLC-457908422-funda-brazo-armband-iphone-6-plus-galaxy-s8-plus-impowick-_JM,NA,NA,NA,NA,NA,#457908422,Genérica,NA,NA
34, Carcasa Silicona Apple iPhone 7/7plus/8/8plus - We ,11.99,NA,79,10,12,999,NA,Envío a todo el país,NA,NA,5,4,https://perfil.mercadolibre.cl/WE.-,https://articulo.mercadolibre.cl/MLC-461069458-carcasa-silicona-apple-iphone-77plus88plus-we-_JM?searchVariation=41352657496,4,0,0,0,0,#461069458,Apple,Apple,Carcasa
35, Carcasa Rock Ultra Delgada iPhone 6/7/8/x/xs/plus ,8.99,NA,360,159,12,749,NA,Envío a todo el país,NA,NA,4.7,30,https://perfil.mercadolibre.cl/BANANATIENDA,https://click1.mercadolibre.cl/mclics/clicks/external/MLC/count?a=MBN0HtcfXG5NHcBGxwNWIasyjPp1T1VpQnDPcCrnRAV1Bc4waLsMACxNFuGYPYNvtpD%2FrlT%2Byyu4BSI9r82gZnC7gxsWh5tf3hDktPMEB5%2BmJ7Itfg8yKF9M8tI2lFZDVV1KdXJ5ScvlsMbi64D9qzQ0eWzCa1zLqInWCt5Zsm6LIwSwTWxBLhVuzmC%2BsfbLCwBm4%2FZn89DvKqG%2F8IcKGRRPt4NJ9Y9VupyUv4iL%2FhnLvo5%2FWb5sN69a3p3QMTq03hTLB3RJEcudXFpHqo07vB5voqObk01ecR82%2BYGtgI6yJ9MLmvBhCwemgLxd%2F%2FckC2wWBgCJbpCWRIOqzHKkl8DDid5Wrd0LZRq4tyPDXitbfNMj9Q1W0j4tnAicwR%2BCT8mn7HRTZ7udsHTDp4wOXOpn5T852%2Fc0Hi8jj66KeWRyW%2BsHxSsapppcZsa6D96GeL2L7eR5rBugDh3%2FzGo6jUeYVhQ2mBDuqufvCpKQLT5j3Gwm04FpK1FrhEDYGz%2BOE31fAg4uCw%2Fxp5yE%2FuWFeDDpjeVMNANp0jDxi0mqFShONx6978yUN3BBxSzjvsUUd6nEWCLVvVUX%2FiNttxO2txhfmbtAZqMFdiXqW1PEeq4IfSeEtP1SvtHru0k3X7gm6ixm68%2BwAF5ZJmceHNpVqjRxFCmMqYQa0qYDH6cE92T3HtsIUesfBAc3z8DA3T3jtf%2BbjureYItS8dVtkUTkngKyoUtboFHFM086VQuAwodfpcs1R4i6%2BUTr0tPOZzInQLMksWy3IVJe2TRog0%2BKTkRM8LkbpV41cUP5VBcmBONJbEXbzTuOrbxfCMlR2Hm23PqLdplPK0eY3wLa04tSEGFvqr1H9Per%2B1jNZQjM3%2BnT1WPCsCHAKyhr%2Bl94c51Vpgap4%2BHFqPmQbYRTBa%2BR73E7dtcNRpNPRxcvmloJ2mMFw3gh9iNPQdK7hgAgCAqM08JcDtM6B8NmRae5JNuEiN9s0BiZz1BKLPenWT21CHJ9kHXOyRdROTHN5E9obdgcTlaEW4e%2FNklsiVJj6etvmMT8GcOXXX0Iyru6ZOJy849xFmbs8j9sN1VkTlvXHtW1fa9rPrUiM%2BFHJH%2BFjO6ZzUufpQ9niH0SBFq%2FpiuC8Kcb7CrUK5K88dXdWv8X3QiEn8EIs6%2FhdKd75BNWPUhw9Xk7MWN6VZQKjaQKVM6Z9eWvMqNi4EIPLt2srOCpkXEgxvzMlwouIPr1gZFyyU0msxMmA8gd69G2bko2PKm%2BZtauiIp9XhhRICvF%2FIQ5gJlAlHSnB6AxpgGIqqMqmlu1K8YqpePM163f3OUjosX9aHJWY85p5c6Axne3P9QQf3rAp0%2BY5eGI%2BkLsytwf1R8Ag6KJ7yz0akd4TyT20MPjNpCsiiebG0WKjKIyuvXw847TmzMx4YmF6Cu8AapS2k1qLw%2FarcMt170fCXahxBnaUnyX8rGjVIC%2FqAf0wbFxjjksXXTTpzlHjh7Xk%2FZOP7SfCU9PRDQTAKIshBV6mzfvyhb%2Bq%2BgKXHe4%2Fd5ExrVR1kOLKGF7YSp0BWNRO1j5bslsDAi1jg%3D%3D,27,1,0,1,1,#452176797,Rock,Apple,Carcasa
36, Carcasa Apple Silicona iPhone 7/8 Plus - Webphone ,14.99,NA,5,5,12,1.249,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/WEBPHONESPA,https://articulo.mercadolibre.cl/MLC-474367347-carcasa-apple-silicona-iphone-78-plus-webphone-_JM,NA,NA,NA,NA,NA,#474367347,Apple,Apple,Carcasa
37, Carcasa iPhone 7plus-8 Plus Original X Doria ,12,NA,4,NA,12,1.000,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CASTILLOCHAVEZLUIS,https://articulo.mercadolibre.cl/MLC-463434527-carcasa-iphone-7plus-8-plus-original-x-doria-_JM,NA,NA,NA,NA,NA,#463434527,NA,Apple,Carcasa
38, iPhone 7 / 8 / Plus Carcasa Silicona Brillos Esr | Kyrios ,8.99,NA,13,1,12,749,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/TIENDA+KYRIOS,https://articulo.mercadolibre.cl/MLC-446510146-iphone-7-8-plus-carcasa-silicona-brillos-esr-kyrios-_JM?searchVariation=37740180343,NA,NA,NA,NA,NA,#446510146,ESR,Apple,Carcasa
39, Carcasa Supreme iPhone 6/6 Plus/7/8/ 7plus / 8 Plus /x ,6,NA,4,16,12,500,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/STMA9082314,https://articulo.mercadolibre.cl/MLC-489419502-carcasa-supreme-iphone-66-plus78-7plus-8-plus-x-_JM,NA,NA,NA,NA,NA,#489419502,NA,Apple,Carcasa
40, iPhone 8 Plus / 7 Plus - Funda Carcasa Dorada Protección 360 ,10.99,NA,2,7,6,1.832,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/CELULARES-EN-VENTA,https://articulo.mercadolibre.cl/MLC-492274577-iphone-8-plus-7-plus-funda-carcasa-dorada-proteccion-360-_JM,NA,NA,NA,NA,NA,#492274577,GKK,Apple,Carcasa
41, iPhone 6 6s 7 8 Plus Carcasa Bumper Luphie Dragon | Kyrios ,12.99,NA,35,4,12,1.082,NA,Envío a todo el país,NA,NA,5,2,https://perfil.mercadolibre.cl/TIENDA+KYRIOS,https://articulo.mercadolibre.cl/MLC-434865120-iphone-6-6s-7-8-plus-carcasa-bumper-luphie-dragon-kyrios-_JM?searchVariation=35206792229,2,0,0,0,0,#434865120,LUPHIE,Apple,Bumper
42," Carcasa Silicona iPhone 7/8, 7/8 Plus / Apple Silicone Case ",6.99,NA,20,31,6,1.165,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/SAFE_MICASE,https://articulo.mercadolibre.cl/MLC-462682156-carcasa-silicona-iphone-78-78-plus-apple-silicone-case-_JM,NA,NA,NA,NA,NA,#462682156,Silicone,Apple,Carcasa
43, Funda Brazo Armband Brazalete iPhone 6 Plus Galaxy S8 Plus ,14.99,NA,132,15,6,2.498,NA,Envío a todo el país,NA,NA,4.3,4,https://perfil.mercadolibre.cl/NETEXPERTOS,https://articulo.mercadolibre.cl/MLC-434234316-funda-brazo-armband-brazalete-iphone-6-plus-galaxy-s8-plus-_JM,2,1,1,0,0,#434234316,NA,Apple,Brazalete
44, Apple iPhone 8/7 Plus Case Eton Premium Nillkin - Webphone ,11.99,NA,2,8,12,999,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.cl/WEBPHONESPA,https://articulo.mercadolibre.cl/MLC-475197980-apple-iphone-87-plus-case-eton-premium-nillkin-webphone-_JM,NA,NA,NA,NA,NA,#475197980,Nillkin,Apple,Carcasa
