search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material
11, Funda Ringke Original iPhone X Xs 7 8 Plus Max+vidrio+envio ,1189,NA,"
			
				Nuevo
			
			
				
					 - 
				
				327
				vendidos
			
		",(399 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,16,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-749127423-funda-ringke-original-iphone-x-xs-7-8-plus-maxvidrioenvio-_JM?searchVariation=32500157132,15,1,0,0,0,#749127423,Apple,IPHONE 7; 7 PLUS; 8; 8 PLUS; X; XS; XS MAX; XR,Ringke,Fusion,Rugerizada,Acrílico
12, Funda Tpu Slim iPhone 6s 7 8 Plus X Xr Xs Max + Templado ,399,NA,"
			
				Nuevo
			
			
				
					 - 
				
				219
				vendidos
			
		",(5 disponibles),6 cuotas sin interés,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,7,https://perfil.mercadolibre.com.ar/MEGASTATIONSRL,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=UvgMi6dWJKQb6XlKz0SLCggDakegb1nPBHKI6DOk2Aq8MzNVTiGiw9hgDmz%2FHtp%2FaP7s2pnwzbt7%2FaZ9uOosONw%2FfEyWPEKT1cvQJsb4NQpu0g%2FrP0L8HkgQQ2kuGaRUezYyknBZYAZexOc8k%2FGP4eVYr5MINujmhTDYE%2BwBvHqZajS6g3G19HnXYJOqawtO3S2EmSAUs80mzPjWtqG1e07%2Bkstz7r6xCvZ3H0dRwQbeqnV4Klv57h0kaX2j2bx5inPRgJUhtz89b%2BLS4j%2B2qGGk%2F3hiRXCiaHyf2YAN06sc0pN1D5WUgNGFBl%2F32df%2FuCtACIOq98L5afrhcczEnqwtJe5gBtDn6TrAuzXvHX%2FRLh%2FJt%2FlDiD62NA4RAWoAFDn4cWT5JFnyKjk%2Bud88tDpFMVEBiudTJMOHcphPVEonyXgcVuZJcBOt7RqBm5gyTHv3j42a58REn97EwMaPfNbQMIngCcgU7a5j8pVCt%2Fne0fXhreJ3uekF3umfIK7UlG3MULongeB9gbr%2FMUc1PCAmvdU0fcakRkJ6bE3I%2BSO%2F%2FOrPmjFKf4wTf3TAFfII3o0Yc2GDa0PSp0LAaJJUfQqSw5%2Bna4rtXcw4X1ffZNjJzMWm7%2FSxjVjgBfJMxT5YTYKvjVI5KlZXr1leELC4ingGozNo%2FPO788ggOxSk2pOzKRMrFGOl1mjeiyt%2F%2BtbSQt8DOFrLjNLCVY%2BUrKSyXGUld62Hh%2F%2BVpevzLNCtNVAvybRU%2FJNQ4gFfzczjzyQ%2FSJeMOOy4uqo5vc2RJ5%2Bq9fQ6jHvRGOc7T%2FXOr%2BmOQs6hqZbHM9rWWPWJtYQZ8W2IqZoIuwnT%2FW8NRTz6fyXpeDm8R69EbBjSGTUM5UmtzegpPfn8tzdw9reyVD2TUW7U0PYSmb3dbIGDSc6gsUDiS84gPi3VPD3rXFfhh6mY9YVt69wpSegkQgcAuzBhBdXixjU207SfTQX7SDPruXJvmqF6A6rycCVlPVNswONHRbyN2%2FliAchH30g4SMRrEsBmPNRgqMOHXZy64N%2B2Ngalurh%2Fh3rQOKskmzVEEmQBGU8s2uJ4FcNAM7cYFUV3J0C2jSm5y6XOFWb55Lz%2FSAPoIwvaFmwlT%2BriSwwvu64fHH7Qg5UqwJTv9dEzYia4vTpU1tOHMUQFeQooyNEnT1J3qJfq5QNzJzqpQbc5mxsycYyAt0WQPoV4WI77iiqDgHw2wkf1xEVz1VpiISg4JBsAHsHdriua%2B5kp8SvYjfsbFs9FkguFx0k0kd6MRrJgqHrF2F8lZS%2B67CFOAXgAGOx0K0AEsynL1xzbp07CnEVQch%2BopIrVBDx5P3CFmBYI1C%2FBvh1vLBUAcsk9W%2B%2FWqLUinojEBLpMP99zNNGowiPihwvotrIquGvs82OQWrH3ZzbiCTZIpjHZCepE%2FAfASNjf36FGHwj1GDMvesKoXvCgzq6quoRBFIoM6GbKavgJEfYp9nD9xb70zydCFUhpWQ3tVH1s4j2q%2FZHZTILy8WEW0W%2FCDP0JpgpOdbXfDbcmwEcTR1%2FkTFr2RYTo3WZGJXZNqEEBzI2VuunLKb6pTcv%2Fju%2BNbGZWDKXNqL5WPRpg%2FcrIAXD96g%2F1g8CQ%2Bff%2FKAMEQgxTvWkKePTWnZgQPmzPLkI%3D,5,1,0,1,0,#616093668,Apple,"Iphone 6, 6PLUS",Neo Hybrid,Neo Hybrid,Rugerizada,Acrílico
13, Funda Silicone Case iPhone 8 7 Plus 5s Se 6 6s Original ,520,NA,"
			
				Nuevo
			
			
				
					 - 
				
				567
				vendidos
			
		",(872 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,22,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-636606079-funda-tpu-slim-iphone-6s-7-8-plus-x-xr-xs-max-templado-_JM?searchVariation=28306700078,10,7,2,1,2,#636606079,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr, Xs Max",Sin Marca,TPU,Silicona,Silicona
14, Funda Marmol iPhone Xs Max Xr X 7 7 Plus 8 8 Plus 6s ,489,NA,"
			
				Nuevo
			
			
				
					 - 
				
				325
				vendidos
			
		",(193 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,303,https://perfil.mercadolibre.com.ar/REMOTODOMICILIO,https://articulo.mercadolibre.com.ar/MLA-686264793-funda-silicone-case-iphone-8-7-plus-5s-se-6-6s-original-_JM?searchVariation=35012531983,217,57,19,4,6,#686264793,Apple,Iphone 7 8 y Plus,Apple,Silicone Case,Silicone Case,Silicona
15, Funda Tpu Rigida Antigolpe iPhone 6s 7 8 Plus X Xs Max Xr ,350,NA,"
			
				Nuevo
			
			
				
					 - 
				
				454
				vendidos
			
		",(681 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,15,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-666413028-funda-tpu-rigida-antigolpe-iphone-6s-7-8-plus-x-xs-max-xr-_JM?searchVariation=34620834049,14,0,1,0,0,#666413028,Apple,"iPhone 6, 6s, 6 Plus, 6s Plus, 7, 7 Plus, 8, 8 Plus X, Xs, Xs Max, Xr",Sin Marca,Fusion,Bumper,TPU/Policarbonato
16, Funda 360 Luxury Para iPhone 6 6s Plus 7 8 Plus Proteccion ,329,NA,"
			
				Nuevo
			
			
				
					 - 
				
				937
				vendidos
			
		",(167 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,68,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-639436171-funda-360-luxury-para-iphone-6-6s-plus-7-8-plus-proteccion-_JM?searchVariation=33766198741,53,13,2,0,0,#639436171,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
17, Funda Ringke Fusion Original iPhone X Xs 8 7 Plus Antigolpe ,770,NA,"
			
				Nuevo
			
			
				
					 - 
				
				295
				vendidos
			
		",(760 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,11,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-711298684-funda-ringke-fusion-original-iphone-x-xs-8-7-plus-antigolpe-_JM?searchVariation=32500121155,11,0,0,0,0,#711298684,Apple,IPHONE 7; 7 PLUS; 8; 8 PLUS; X; XS; XS MAX; XR,Ringke,Fusion,Rugerizada,Acrílico
18, Funda Cafele Original Tpu Slim iPhone 6s 7 8 Plus Xs Max Xr ,2499,NA,"
			
				Nuevo
			
			
				
					 - 
				
				19
				vendidos
			
		",(9 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/COSASLINDAS-,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=H7po0TByk%2FsYMPQTxTMUxuOotYRH2p%2BppioRKESezZZTCbPwR1CvPZ%2BD%2B5j917Mm20ywuHtlEQpaQ%2FdsV99inv0L5U5R%2FBJjjlt9leBcmFZkhVO7OOPjS3%2BoqOSdnnwAPxSFOs%2BT691sINPdSswRH7IpPfLH6CaLlRlfYzhyN0ijDYFbUJVhHKfC7haDegWXZaVEnD%2Bf2noX0ad3V50exU1iz1heM4GfqH55qjKd4u%2F9xIqxq3OYPhzZz%2BnF8C%2B2VDU1NKKz8J15ara%2B46MnBIB4T2lsi1f%2FIEAbY1UvBemk0IXQnziSwhsVOC9Q6q9UN3CHEjob2UhdSujJKRMsmvCqjnKHXq4mBcan5hSXJiN3DXc69q3PlrftEucoWe8%2Fxfh3WcNmg7IeawNvXNmJhQUDEQ0O%2FJunFYNgwQLrIcQYJTU%2BdXIGRwb1lW7ZiaxWZ8PLILZfIuZwbDW5eP%2BK%2BCRFnaNTE9lYmJoed4EfiHYpq82U2KNPOHkiUUMDvtwz9pgLgNgAQOTtW6whMIZJjpbeL%2BygqQBBhO6Y1ywWns9mJceEXFzlTqv3k0Spo42mYgheDH54VDUqVD0fkDSHBEs9U%2Bn6yl%2BLZBCYkYSPpC2dbg7G2p9MzerpywtazwA0JYZ9DgsBtsd3qLzLi7MjhGJgNizt0BL4%2Fy%2Bbb41f%2FkIqvJlCjkWr1xxBUorFz6xktLZAEFwWyklZQ8l9RTrIuNcw6fnAU6WHZH66PIpdG9zDaUOGSZE%2Be5dFJQW3iTAQd9q1vw9kxN4F5HLC1DF0SSOqp2FCTEnKG8VTm%2FiCzuXJcFqxTqYFLKXbtS4agsp0%2BE13zkzGia%2FPAIZkOK%2Fjzpy%2FTabqvXuJBkFKl95r69ouPF%2FYehMws9JiZhSPSEUhboexu9KQ1Lld81QPUs3Utbknb0EhnVAqJ3goESxsSiWE3QSOBCq87C8FHgoZOWKPwbfdIfP9gkWj8YDvAUQx547Zlmy7j%2BeiSgS27JOfBMRsDGa2kGYkr%2BzB7OU%2BY6HSxxm%2BVp0xSp%2FI0wjhhe3%2FZVMtqLCLLkVd%2FFa%2BML5W6qZcbR34nvKotimFh4mmEQU9mN54M6kleYk9BzVccjXxc4tBT04pGyhYlTRDQgtEGmBBsLK5ooXHLfiDjHkQBC6Xz5TpptO1yXXbMCJ3D0erOhEtacVcJr0ZMCuBTvRHz682c1mAX2p1KBP9BX7LphEesxmOBdg7t3Irg1dWeIxlhwNPfw1%2BDKqpSHNo5H4lRSl5aQQRht3TTiBfi4aKhY8RFl8C%2Ftt5gO7JejR05uvcZZzdEIvl8ZvDPRWdkL4GwqWIFyrKIB6G9PNJH2yje1Pnk2a%2F3MJII4rxj9DHMQvD2pgvY8T7LTqm0lzTP0kC1voAwAhA%2Bvh9nMmMS%2BfCI473wzOM4I3dZ1OJYQKZ3RLoZcXX3esGJgu8EbM2piA9dt8usflRNXQhYbF%2FctYVQ2WrZP%2FdPFztQdlu8F6aBcnFEPVQcMiV8zvKDrX2Ah9ymlHmej5yW3Lgg7xnSivyD51bkBFNTe5Yk1gQkNGszepGKIXGFhHaZ3Fk54s%2FKFBVL0CsBiHWXdWhruES2k3IcD1rBHI%2FW%2BluEk%2BMe40pj1HjUy%2FhXYjHcNTJucmFQ%2FHtcRetjvo%3D,NA,NA,NA,NA,NA,#751114998,Apple,Iphone X  7/8 7/8 Plus,i-Blason,Ares,Maxima Proteccion 360º Premium,TPU/Policarbonato
19, Funda Cafele Super Fina Slim P/ iPhone X 7 8 Plus Xs Max Xr ,670,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1769
				vendidos
			
		",(250 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,181,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-640386439-funda-cafele-original-tpu-slim-iphone-6s-7-8-plus-xs-max-xr-_JM?searchVariation=29041938955,100,39,19,10,13,#640386439,Apple,"iphone 6, 6plus, 7 y 7 plus, 8, 8 plus, X, Xs, Xs Max, Xr",Cafele,Tpu Slim,Tpu Slim,Gel
20, Funda iPhone X 7/8 7/8plus I-blason Maxima Proteccion 360 ,385,NA,"
			
				Nuevo
			
			
				
					 - 
				
				180
				vendidos
			
		",(21 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,4,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-756243896-funda-cafele-super-fina-slim-p-iphone-x-7-8-plus-xs-max-xr-_JM?searchVariation=36656772950,3,1,0,0,0,#756243896,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,Super Fina,Rugerizada,TPU/Policarbonato
21, Funda Cafele Tpu Slim Para iPhone X 7 8 Plus Xs Max Xr Wow! ,439,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1146
				vendidos
			
		",(5 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,62,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-692079495-funda-cafele-tpu-slim-para-iphone-x-7-8-plus-xs-max-xr-wow-_JM?searchVariation=29449780908,48,11,2,0,1,#692079495,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,TPU,Rugerizada,TPU/Policarbonato
22, Funda Tpu Reforzada Diamantes iPhone 6 7 8 Plus X Xr Xs Max ,299,NA,"
			
				Nuevo
			
			
				
					 - 
				
				265
				vendidos
			
		",(971 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,7,https://perfil.mercadolibre.com.ar/CELUGADGETS,https://articulo.mercadolibre.com.ar/MLA-735900525-funda-tpu-reforzada-diamantes-iphone-6-7-8-plus-x-xr-xs-max-_JM,5,1,1,0,0,#735900525,Apple,"iphone  7, 8, X",Genérico,Tpu Reforzada Diamantes,Tpu Reforzada Diamantes,TPU/Policarbonato
23, Funda Marmol iPhone 6 S 7 8 Plus Xs Max Proteccion Tpu Flex ,385,NA,"
			
				Nuevo
			
			
				
					 - 
				
				172
				vendidos
			
		",(212 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,4,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-754756123-funda-marmol-iphone-6-s-7-8-plus-xs-max-proteccion-tpu-flex-_JM?searchVariation=29066340868,4,0,0,0,0,#754756123,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus; Iphone X; Iphone XS Max; XR,Norcel,Marmol,Flexible,TPU/Policarbonato
24, Funda Tpu Rigida Antigolpe iPhone 6s 7 8 Plus X Xs Max Xr ,620,NA,"
			
				Nuevo
			
			
				
					 - 
				
				120
				vendidos
			
		",(685 disponibles),12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,4,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-666367720-funda-tpu-rigida-antigolpe-iphone-6s-7-8-plus-x-xs-max-xr-_JM?searchVariation=34622412465,4,0,0,0,0,#666367720,Apple,"iPhone 6, 6s, 6 Plus, 6s Plus, 7, 7 Plus, 8, 8 Plus X, Xs, Xs Max, Xr",Sin Marca,Fusion,Silicona,Silicona
25, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr Baseglass ,650,NA,"
			
				Nuevo
			
			
				
					 - 
				
				186
				vendidos
			
		",(185 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,8,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745476453-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-baseglass-_JM?searchVariation=31080576366,5,1,2,0,0,#745476453,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
26, Funda Tpu Slim Transparente iPhone 6s 7 8 Plus X Xr Xs Max ,130,NA,"
			
				Nuevo
			
			
				
					 - 
				
				417
				vendidos
			
		",(1018 disponibles),12 cuotas,NA,NA,Llega mañana,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,10,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-636606930-funda-tpu-slim-transparente-iphone-6s-7-8-plus-x-xr-xs-max-_JM?searchVariation=28306495671,6,2,1,1,0,#636606930,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr Xs Max",Sin Marca,TPU,Silicona,Silicona
