search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material
11, Funda iPhone 8 7 Apple Original Case Silicona Soft 4 Locales ,450,NA,2054,578,12 cuotas,NA,NA,Envío a todo el país,NA,NA,4.2,63,https://perfil.mercadolibre.com.ar/CRAZYSTATION,https://articulo.mercadolibre.com.ar/MLA-636490800-funda-iphone-8-7-apple-original-case-silicona-soft-4-locales-_JM,33,18,9,0,3,#636490800,Apple,8G / 7G,Apple,Silicone Case,Bumper,Silicona
12, Funda 360 Luxury Para iPhone 6 6s Plus 7 8 Plus Proteccion ,1599,NA,45,25,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5,1,https://perfil.mercadolibre.com.ar/ORIGINALCASE+NET,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=l0YnuCcFILIyX4R6EKYqQSof1MiKpCbhVrbLLk%2FJCjYxVX8CU6BVR25AENFj0fs84foueley1bJJ1sWNSkGdxSp2%2FvGRkbBQ9xjLpBGTQAdUKEM2ZWxzycK9qxZcMHUjxvDI9Gk2Po33l7Tcjn%2Bg1fA8G%2BvwLcYb2Qg8scRcm9GMKTf4avkJCeHa3aQ1SPQlZKIVeogxjFS5VzTh0K0v6KlTqwyuMw7ddaMmvjVEKz%2BtYU%2BTTNUhHnTbjxTuh8wZnhCsYHX9ZGFtC9sT5oh5CDYuGDKR47UQ9Dw0iAj5WdPMwbkn2hB1ljlakM8at%2BBa2buwiJALiSyZF9ljDrEny2KK5Fb2lyEskWj%2Fsb95QIBmdKnthRAkJ1FBwE2hqIw1jue6ElMWrmdIJ1KHMKRMnDleuYtYeBZSatU%2BFSeplYYEaN0Z77ERtbwgtuFU3uPHmxfnK%2FwDJVBsxvUvRtLSUihXv%2BCyziGyfcRrp5CSBs3LprQdXJIT5yoiMT6thmvJkd2%2BWMaLGJ1evH7PmYTmPE71qYkc4alL46AkJYXRbSI8Vy%2ByX7nf%2Fi5uRYKb2xPNsmEt1wE7bWeXeTBwnkmxELuJ7exms%2BCksUtv4uVc0%2BqBsB7wgt7%2FFupV%2BHChi3ia%2BVeO5EZs5fTOvy6HzIYd7cnarWtqOpALZ3Vc0BC98SiVrICBQMRbJU%2BlTuE5GSJmJMDwve7aVYXqLxY4VFIMtauTcwztyNX5NH%2Bux7NtD6Ujw%2F7aDMQmSJHw2bK0qhK4duPBj1Qp5Y4beUrrqWrOsV2RHYVWTGbHVsxaNR7SKGi3t%2B8%2Bg2SaJaPzYuEHDd85S6U%2F8Wm%2Flgt3aINwt%2BvHYgaHVk2RDhs5JgdGdBmwp2JRgzL%2Fw8F%2FOlg5iK7s05e%2BCBHjBYRhK7j2oJqidIDSvKOIUUnglxhKFL8rKxJy6v7fvd8oHrWR%2FTMcPMpLRbWCbRjVRMxlMT7YSddDHzCauRZHc9EY8JhZlpBBMPYtwTNDwZoZQbzDBud42Pk%2FYoISbBxsW4R0cnlF9i37%2FMpFsdQNFI5xj%2F%2FyQSbQMOddb9JPbcMm3%2FLQDNdlOexO5ORPUctVccsdckqVj47SKg8ozTO43oaHur6SJAvwL2HanAjGmQhFdUfi18gv4q5%2Fus7GfwAIvKkNJzJOgAyw0BFCMsvoC4sfbOX0MwH5FhgQgvfThyWu%2FUAeFu0R3SkRN6Nh83qdVgMlsNixIJTLBHrvjxnjdc%2BF8eo6D54PjQBk2HtlUXG8dC%2FgsGJyWt0vZDf7d%2FxudcxhK0ph3GYILwJG%2FbTCeQtgPawt7Z18WlcCbnFuD%2BDTMxAadMgyQ8PGkvunLCn4uRcKaWpQzuK1Vbi78oWUaJgGfrR4V%2BZJIZy%2BWlTMaBTz9AVRxSBqndrATxSIutCpp8uNWsIXJWU8oEae3BJYs1EcrLqqHywDSkTzOb%2FU9K97xvOBuiXBwbpgMibgqPVzucNJ9wrRqnV28wL2i6TO62rC0Fk%2F%2FevSBvM890NRZ1j12uATHZ09d6yIUarpcGOIK1vcrJMwE8UetDUakwfCAuSB5oPkx6exqH7V0G4bbBwSNpFyZEIXp7F6pgH4kubOsXRsqheNHJEmO2T%2FYb%2FQKGp2oJZ71VcIRRTvjJTQamI%3D,1,0,0,0,0,#606516315,Apple,IPHONE 8 PLUS 7 PLUS,Spigen,Classic C1,ANTI IMPACTOS MILITARY GRADE USA,TPU/Policarbonato
13, Funda Ringke Fusion Original iPhone X Xs 8 7 Plus Antigolpe ,311,329,970,165,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,71,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-639436171-funda-360-luxury-para-iphone-6-6s-plus-7-8-plus-proteccion-_JM?searchVariation=33766199104,56,13,2,0,0,#639436171,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
14, Funda Spigen iPhone 8 Plus 7 Plus Classic C1 100% Original ,726,770,330,549,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,12,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-711298684-funda-ringke-fusion-original-iphone-x-xs-8-7-plus-antigolpe-_JM?searchVariation=32500121008,11,1,0,0,0,#711298684,Apple,IPHONE 7; 7 PLUS; 8; 8 PLUS; X; XS; XS MAX; XR,Ringke,Fusion,Rugerizada,Acrílico
15, Funda Cafele Original Tpu Slim iPhone 6s 7 8 Plus Xs Max Xr ,670,NA,1784,237,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,183,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-640386439-funda-cafele-original-tpu-slim-iphone-6s-7-8-plus-xs-max-xr-_JM?searchVariation=19538549421,102,39,19,10,13,#640386439,Apple,"iphone 6, 6plus, 7 y 7 plus, 8, 8 plus, X, Xs, Xs Max, Xr",Cafele,Tpu Slim,Tpu Slim,Gel
16, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr Baseglass ,617,650,217,176,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,8,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745476453-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-baseglass-_JM?searchVariation=26969906485,5,1,2,0,0,#745476453,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
17, Funda Cafele Tpu Slim Para iPhone X 7 8 Plus Xs Max Xr Wow! ,415,439,1151,12,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,62,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-692079495-funda-cafele-tpu-slim-para-iphone-x-7-8-plus-xs-max-xr-wow-_JM?searchVariation=18526555706,48,11,2,0,1,#692079495,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,TPU,Rugerizada,TPU/Policarbonato
18, Funda Marmol iPhone 6 S 7 8 Plus Xs Max Proteccion Tpu Flex ,550,NA,200,201,6 cuotas sin interés,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,11,https://perfil.mercadolibre.com.ar/GENERACIONUNO,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=jQtb0OfNpVWdxsWrLzwH0yz6FLxB8aqr3bjX%2BDNHm8NH7%2F74yublNveyIoYfjIz2Vy43PLyqTqgbZ1kimevoeDU86RFWI3NgsHrgDCI3Up4X7F%2FGeJxmUev4sWPV%2FaCwyZXlH2ToaYGEvQhw%2B%2Fr0yndzJ8k3ewxhuXcFG6K4SxhuM9hPAdtRqR3Lb6tvddDXwJRWX2mUIWFNRs%2BED2bmoNuVfOo5t7VhihXFys%2B3JGo9ICh980yeHpKzGDx54BnOmCteccHkR3AEPTMpRd758OoG1k0Gyg%2FL%2Fq71AQW13oaRV3EwayzOFdixwXWl70uB6HqSq88Q35bCAP3Cw5lazQLe%2FyeRVdiBA9MU9uNTIN6BGhGyCXTIxZ%2BpRuvenAySRL2wB54yamrsXftE5YLlDzwl0LfgRl%2B0h6A5HXq3lquizJ%2B1lJd5bskGrsDbqH30lYT74g8PX%2FoGov5951d8iipWd4u99kCsmRqDVll73A4u6zdOWv0%2Fc4awijTemZfLhwT7avytB6Yf7byrwQhctgZeAVD9RirBd7yNRXUZUMCixHdOB2q9hn2ATkI8sWxz1wWEiXRp3l7BtiqbtyLZguf%2B7TO2cH9n7GPtJ9HRjqRkdXJuz9hkHGRBltfLDqxFRm%2BVb%2BJ%2Fo%2BzutfPb2XKE8yy2kLBC%2Fnr3RTeokhTBQE38t80h5oOGs0nuNJzXnia3gXjcdraVHpVFds7%2B9XSk9aMRYH%2FJotThS3nZVSPFAXeaRhB7Gidr9Tgj1Ic6XdW3KohbG8jdEO4JF8Zn%2BfB3hhy6kulKYqaWCsbtZuXzujbBSHdiL7z%2FXcPukbN0UuMUOYHV89DmmYQbRekYupksOPdcUc%2F6hTcZTFplIOTnYEProIrewTJp6qawGLSlrNSmUpYBPs3A5b47jIYJjE9n6ctex4mEgkfutfdSscgJhjq0TbjGh5wYfRGQI%2B%2Bldm0zA7PAUplWksD%2FKApqNQ7IS3cCTrkeqGg2SY%2FFTkOTfUzRGFuqpvMKKxtFnHfZCGNqXFXbdm0ghIYgRFytrK3fvKlc4esrc1FDzyz9Obn2IDgms4SUcbbA5YNs38JcfzaAz%2BSDipz9JOOZW7l22Dy9qq51K77Ag6GbZ%2BT1ffeNzy7%2B3%2BAgBC5dR33jdvGCfaSJtyqV4nrXfxobPapCREcpVR%2Bax8KSPlmqwaAN3k09t7ofPcrLN8SmCirDBPFKYsF8J%2FkuauNhYwdDxT09tCZpSnT1Y6xdNEA15nvW7IMBTBPtMxy1whZjQ27kgoiFuCATnK7pxFNpCewdAs0opZDEt92dm2YM3aRto2IzkpnQp1l%2B0gNJ2siBTdAMRNkBHij8PYubrpKNCWrDPYTy%2BRm2b4XCcro%2FmoElCv1PBCgnyp4ewwqXKwprGVL%2BhpmpL013H8VRjfwsVIjZYsNDDQrS4ngB%2FdXtLcLFAer%2B9M%2BawODlPrLXV99eFS4OrgERAPByy47eZhqWUpKC7ZWU6nlmJoRJ2M%2FnX%2FWsPAAVDMMNid1gci9Z5VHrn3c1GhyaOooLBGTY1GwKcGUejP8IWITb%2Fq0QaAEJhCdBVNJRs4wUZBDr9B1zfue9lEmHv6sHdZpJ8VC5Bt0z1ePptF7SXvJgOOaJarGm7LZFfmA0zr0j7VU%3D,8,2,1,0,0,#645676402,Apple,"Iphone 7, Iphone 7 Plus, Iphone 8, Iphone 8 Plus.",Soul,Cover,Silicone,Silicona
19, Funda Cafele Tpu Slim iPhone 6s 7 8 Plus X Xs Max + Glass 5d ,363,385,195,170,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,5,6,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-754756123-funda-marmol-iphone-6-s-7-8-plus-xs-max-proteccion-tpu-flex-_JM?searchVariation=29066340967,6,0,0,0,0,#754756123,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus; Iphone X; Iphone XS Max; XR,Norcel,Marmol,Flexible,TPU/Policarbonato
20, Funda Silicona Premium iPhone 8 7 8 Plus 7 Plus + Vidrio ,999,NA,196,249,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,18,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-714609040-funda-cafele-tpu-slim-iphone-6s-7-8-plus-x-xs-max-glass-5d-_JM?searchVariation=22018425385,16,1,1,0,0,#714609040,Apple,"iPhone 6/6s, iPhone 6/6s Plus, iPhone 7, iPhone 7 plus, iPhone 8, iPhone 8 plus, iPhone X 10",Cafele,TPU,TPU (Silicona Flexible),TPU/Policarbonato
21, Funda 360 Luxury iPhone 6 S 7 8 Plus Proteccion Envio Gratis ,556,589,1558,162,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,178,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-639436625-funda-360-luxury-iphone-6-s-7-8-plus-proteccion-envio-gratis-_JM?searchVariation=27050667052,107,44,12,5,10,#639436625,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
22, Funda Metalica Magnetica Vidrio iPhone X Xsmax 7 8 6 Plus ,622,659,252,177,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,3.8,8,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-665943616-funda-metalica-magnetica-vidrio-iphone-x-xsmax-7-8-6-plus-_JM?searchVariation=26194471730,3,2,2,0,1,#665943616,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
23, Funda 360 Luxury iPhone 6 6s Plus 7 Plus + Vidrio + 6 Cuotas ,499,529,133,162,6 cuotas sin interés,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,5,5,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-751607491-funda-360-luxury-iphone-6-6s-plus-7-plus-vidrio-6-cuotas-_JM?searchVariation=38635241828,5,0,0,0,0,#751607491,Apple,IPHONE 6; 6 PLUS; 7; 7 PLUS; 8; 8 PLUS,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
24, Funda Tpu Slim Transparente iPhone 6s 7 8 Plus X Xr Xs Max ,130,NA,422,1013,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,10,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-636606930-funda-tpu-slim-transparente-iphone-6s-7-8-plus-x-xr-xs-max-_JM?searchVariation=28306495629,6,2,1,1,0,#636606930,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr Xs Max",Sin Marca,TPU,Silicona,Silicona
25, Funda Metalica Magnetica Vidrio Ip 786plusx Xs Max + Envio ,877,929,276,177,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,28,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-677977788-funda-metalica-magnetica-vidrio-ip-786plusx-xs-max-envio-_JM?searchVariation=26200348928,21,2,1,1,3,#677977788,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
26, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr + Envio ,920,NA,110,180,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,2.5,2,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745477719-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-envio-_JM?searchVariation=26970228395,0,0,1,1,0,#745477719,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
27, Funda Silicona Soft Case Gamuza iPhone 6 6s 7 8 Plus X Xs ,250,NA,154,115,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,5,7,https://perfil.mercadolibre.com.ar/TIENDASHOPEALOML,https://articulo.mercadolibre.com.ar/MLA-689214616-funda-silicona-soft-case-gamuza-iphone-6-6s-7-8-plus-x-xs-_JM?searchVariation=26278722579,7,0,0,0,0,#689214616,Apple,Iphone 6 6s 7 8 Plus X Xs,TiendaShopealo,Silicona Liquida,Silicona Liquida,Silicona
28, Funda Cafele Super Fina P/ iPhone X 7 8 Plus Xs Max Xr Envio ,608,644,113,34,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,4,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-756240355-funda-cafele-super-fina-p-iphone-x-7-8-plus-xs-max-xr-envio-_JM?searchVariation=29635847293,3,1,0,0,0,#756240355,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,Super Fina,Rugerizada,TPU/Policarbonato
29, Funda Silicona Premium iPhone 8 7 8 Plus 7 Plus + Vidrio ,550,NA,200,201,6 cuotas sin interés,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,11,https://perfil.mercadolibre.com.ar/GENERACIONUNO,https://articulo.mercadolibre.com.ar/MLA-645676402-funda-silicona-premium-iphone-8-7-8-plus-7-plus-vidrio-_JM,8,2,1,0,0,#645676402,Apple,"Iphone 7, Iphone 7 Plus, Iphone 8, Iphone 8 Plus.",Soul,Cover,Silicone,Silicona
30, Funda Tpu Slim Transparente iPhone 6s 7 8 Plus X Xr Xs Max ,399,NA,118,98,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,3.3,4,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-684168699-funda-tpu-slim-transparente-iphone-6s-7-8-plus-x-xr-xs-max-_JM?searchVariation=28306508103,2,0,0,1,1,#684168699,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr, Xs Max",Sin Marca,TPU,Silicona,Silicona
