search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material,Cor
11, Capa Capinha Magnetica Luxo iPhone 7 8 Plus X Xs Xr Xs Max ,54,NA,337,7578,10x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,10,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1213994623-capa-capinha-magnetica-luxo-iphone-7-8-plus-x-xs-xr-xs-max-_JM?searchVariation=38590025464,10,0,0,0,0,#1213994623,Apple,iphone,jk capas,Magnética,capa protetor,metal e vidro,NA
12, Capa Anti Impacto P/ iPhone 5 6 7 8 10 X Xs Xr + Pel. Gel ,16,NA,280,20,3x,5.63,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,4,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1056485759-capa-anti-impacto-p-iphone-5-6-7-8-10-x-xs-xr-pel-gel-_JM?searchVariation=26828489024,4,0,0,0,0,#1056485759,Apple,Escolher no anúncio.,H+,TPU,capinha de silicone,Silicone,NA
13, Capa Capinha Case A Prova De Agua Areia iPhone 6 7 8 X Plus ,79,NA,428,100,12x,6.67,NA,Chegará hoje,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,10,https://perfil.mercadolivre.com.br/EXTREME.DEAL,https://produto.mercadolivre.com.br/MLB-684436481-capa-capinha-case-a-prova-de-agua-areia-iphone-6-7-8-x-plus-_JM?searchVariation=23382066511,7,1,0,1,1,#684436481,Apple,Iphone 6 6s 7 7 Plus,Extreme.Deal,A prova de Agua,A prova de Agua,Silicone,NA
14, Capinha Anti Impacto iPhone 6 7 8 Plus X 10 Xs Xr Xs Max ,13,NA,2,86,2x,7.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/HEBIN+SUN,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=x%2FAiqB4sk%2BTKgB%2BMyFe61IKKLkz0hGoFJZ%2Fli2yV4UpEmYR4WtL4QEPrglERiCN%2FxFjq8bPUyMnDAf6Ipifj1sykjnFaXwLp7YJpNxU2in5xJLyRIsu9Bcch1UWF96oWyN5yBiE9tDP1EOE3IMDTWDmivmvlJvmAuYrwwJlTO5cu%2BiAxndysfTqJRe3ZUcMm%2FPvoQGR1qKeso3tESOkijbQFGUZHNmm9VDgaH8PdghUwrqtuG9BtRE3VvUKND5Ou%2FTt53q92B6S5h5HA%2FHXAZ%2BXMZOH0uRiYpVNS66ZGX5v43We3bNoV9gQQkZzB67rzt7s8cO9KI3c%2Ft0%2FDL%2FR2ItU9bGNMIhQFcpbPtdMQQshQ08dWJlz9lyWk28sIY6aoeFBcoCH6pfCZULAXSGW8urAu2eT%2FFmHtsQun9ORon1Bj2EAn2DhME%2Fc9R2TvSWLnjseAGk3DCE536L2x2JSWL8gQZ2RSqE9akOXduyr%2FQ4wvQY2NObATbBziNMNrucMhmvWmzj0oeNyWejKGahwuZOZze24ob2bTpcH2dJJpKJ1cvaFyVOU%2FZtQlr7rqI%2BfrlLyPSXZEB2F2Fcgn7%2FJkUYDGufyOyPiAvz0yKAr6UHekLZaxqVdCuJzcOkXY8QYDuLlkgtFwCB%2FLmIgR1b94q6HPzyBmSBYIAheBARK%2F9%2B2ELguMJBsKWaVk2UAn%2FCw48kVDmUKMOY2pY5UzHaTAuYPO39c6EVVcc2wOSPJTyUhkNq3rDBXu3vPDq3RRXueilLEXS0q6Cu%2FJAlneoN1bBXMWWwDaABgzjjk3kr0we%2B%2BYOM1Gi%2BvZjltJTehxIB8oI1ZZ0EhG8PSp4qkuAz7LdciDa8bCXR4OiJVQsinrm%2FJNxjuQvzqwtI0lsk5Civh9cx%2BD7eGnO2WFc2q%2Fsin6EB7Z%2BD628yn14CUT895DYbbgMDwOgSfWF%2FynoQzwKzuzbrOuAipWHaHEnZpQix57bO5fu8PHf33UQTtzdMcuWRwxjK7ojfkipNMk%2B%2F73peSQLzHC5OVbqJ9aqCVgTqdwCYuSAIeIqcxwyeqfEBH3NRA1Jft60t32R%2FPZnGXFgGl7cPelDuPGNUcmMY%2BQfnTx46HM2MO9h7r16K93gsDfzGoHknzW%2BKU4WtXmkkIvddj%2Fdx5retpOpC1raxZ9tBFjWFp%2BLkLDYj9TBV8Geibj8Nosoxe2kDhus4GOkEyX6aBZCA%2Fgfj%2BIRW%2FE3B8FokeRY2%2BDsus91w7mWXrWUmd2DQyH5HTfR%2F0fpXy8wUp4n86Jknb9MmS2Ft66x74uIlKkeO3aup8It3WPC1pG%2Bw2qvGA7RospCv4MtynP17wHqsP4kck2mySTimTZP5YF4Svoo0c9LCImZDoEi98RGlONbPNJ%2Ffeg%2FpXHCGei6m8sQAE2z0kS3xt5fm9AOTUHvEub382IzkGUDmCOlKylEn%2BvajosTWgv5wVMK3qH%2Fx1BCVXbrc50klZ8fVpKzR%2F1oc9Th194n8JuO7NbD12nyeQbOap4tc7UEdmhFEonm7XaqjRGa3UzM547xyZ601mDhWTkOenKvhRgN8lcRE1dToMtUnGnE1sFXuZJ18438kMfBQF3SzUdarQe7MdcbCDT863kcicjtkI%3D,NA,NA,NA,NA,NA,#1279006377,Apple,6 7 8Plus X Xs Xr XsMax,XHFilm,Anti Impacto,Anti Impacto,Silicone,NA
15, Capinha Case Capa iPhone 4 5 5s Se 6 6s 7 8 7 Plus Coracoes ,19,NA,679,942,3x,6.66,NA,Envio para todo o país,NA,NA,4.1,28,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-709855452-capinha-case-capa-iphone-4-5-5s-se-6-6s-7-8-7-plus-coracoes-_JM?searchVariation=20025292856,18,3,2,2,3,#709855452,Apple,Iphone,Marketmix1,Silicone,Silicone,Silicone,NA
16, Capinha Maxima Proteção 3 Em 1 iPhone 5_5s_se_6_7_8_plus ,34,NA,137,497,6x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/AJCAPA,https://produto.mercadolivre.com.br/MLB-1234100623-capinha-maxima-proteco-3-em-1-iphone-55sse678plus-_JM?searchVariation=40983956286,NA,NA,NA,NA,NA,#1234100623,Apple,Iphone 5_Se_6_6+_7_7+_8_8+,ADS,Capa Fina 3 em 1,Case cabido,TPU/Policarbonato,NA
17, Capa Capinha Case Rosa De iPhone 7 - Feminina ,34,NA,323,460,6x,5.82,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.8,16,https://perfil.mercadolivre.com.br/AQUITEMDETUDO16,https://produto.mercadolivre.com.br/MLB-835972839-capa-capinha-case-rosa-de-iphone-7-feminina-_JM?searchVariation=25908148601,10,1,1,0,4,#835972839,Apple,7,Apple,"7""",Silicone,Silicone,NA
18, Capa Capinha Case Magnetica iPhone 6 7 8 7 Plus 8 Plus X Xs ,57,NA,593,1276,10x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.9,25,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-687097200-capa-capinha-case-magnetica-iphone-6-7-8-7-plus-8-plus-x-xs-_JM?searchVariation=27812486572,14,3,3,2,3,#687097200,Apple,Iphone,Marketmix1,Magnetica,Silicone,Emborrachada,NA
19, Capinha Capa Case Silicone iPhone 7 Plus 8 Plus Lacrada ,31,32,179,896,6x,5.22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://produto.mercadolivre.com.br/MLB-1246923437-capinha-capa-case-silicone-iphone-7-plus-8-plus-lacrada-_JM,2,0,0,0,0,#1246923437,Apple,iphone7 plus  iphone 8 plus,Apple,iPhone,Apple Original,Silicone- Aveludada,NA
20, Capinha Anti Impacto iPhone 6 7 8 Plus X 10 Xs Xr Xs Max ,14,NA,1,86,2x,7.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/HEBIN+SUN,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=cCjKnO193o8O70YOYl7cvbHpHZjR3jDMOeWBaKqkPtQwehDzmz9EXaPOeGwIct98YQJuudF7PB9SH4iitgI444V%2FazDW1Z%2BGVU81FnspCL7%2BQDSV8AhVgwmUXh4vohC%2BzdMdvdwfD80PovufoC9%2FJzbeZqJTgNbHSUaVkAXt7fv4Us5HXouq5tl2tV0Pwl8TAO5ZabqL76iDDweuKd9lFtptz6p%2F6t%2FbJb2Pf4R5JliZuh%2F8JyiKYMHED1SEYqnxPbRIvPC3nBR2xnh5Rt5AXy5EI7HsESmjQg1iV98gKfoFvkvd2lShc025Nk0Ga9Wa4JBcZJpZ5eUpaEOXRsJ0Qmxn6fu30onduo75H3QTJ2AkzTSLAHS3AXGM1lJ9fbd974gcaT1zg2FqcUGqqjtnwT0hu5MaTRiV%2BxYmdOgtSlsZuphtLMnKFInwelt4i%2Bt%2FSHbc220s3WcOnTdif74HgvFodofYJUx%2BcXiBT4MgB5GaBjrT8LCVbmxaHl9WbYZs544KoUWq59HNTxW1qEnLs45y3mlTc%2Fvn9jvYvXeQnMt7C04ouIKOhewopVIif8ZpvKjegtNWsjTnrWwRlCkHgJf1sWKAb%2Fu2MFU0mFMv2DltvncLyaO2urUCYvMHkkqAjsXFnHse74jOTK8Pu2dxVFQjEDRI4khPcVKPZLHLRDIeRuGmvBHLJQ9ZllGIWUHtVQ5Dgz3JaCIVw5lYpNV7x7VeoG1ZlwMoC8Zr0d4F2nD0n3tCTWHgOtmQoAoCF73inF9cn6KWpYoSDUqfRv6vvopmHaDSTcQxyXWsTtB14%2FDdXsa%2BRcZnxAfuCfBGhQRmk1ihV7EJT7XUJF7HEDcvYaqqaLdHEZHDp3DpI9vppTubEzNmmmzuI%2FK0y0ZzjkjDEmy1Y2389cMbI6kSNf7dngUzLMA3AEs5ad%2FSEK6F2%2FI9Fy3KUOn0Tm4xZeJElTByfwBG7Y3X4pliVXAFQLNBtv96wKXZOG0TSrBLq5nzgDnk9R0XHG%2BgMTTJmsxlolpkLMmBRUzmUGTZ3k01SCP6fFKpoPUsTyKJiuytTvN5suM%2FvUJjmu99PJQ3YsRSfUgwCNw3SL6S7OweWPtD%2B6pClStY%2BsnwwM8XK4G%2B1Rlti%2BAwVFkKjwXS3TXuR7LAwZgezluUU%2FTfCWgfRZ4lgtU%2FY%2BJVUI2kUg8XRh8qYt2aJrVQwm7id3B7e965EIMzRyQkPCkeJDbmSbtDJHUqFrEntBw9ojh3%2BWssBy7zv5bKLefOFdsakd7qK%2FdgqtyCkR6KOBU%2FfciWdSqBE7GN%2B7Adik5XAdGvakKOo5Kl0VKzuGGI4aKvN5de6w%2FmXpwi8n6JDzTyg72rhKfGziJEHEFIE0rVriiErL3LWmanvfZ9818wylp4hFqOSjiP4c5fqwE2icalM4Z3cN96qUfOV05A3EqBU4FoxXb8RBOLXcUKFXkZFUIZBfjeBYe%2B3%2BidPksegDtTveS%2FBRS5vmNLor7D12FrKogGCdo%2F4YY6sI2uYZvUsWa1hcdliitu4l3yYRjC8vNZiwNG%2Bkc81WYXhWgJ3EzA2sEveWh4sQTJ97YLkdMD8F6XW78ogz50e5fvCwLe0J1jGKdbrL3nHRUoaLa1jgal5eQ%3D,NA,NA,NA,NA,NA,#1278484472,Apple,6 7 8Plus X Xs Xr XsMax,XHFilm,Anti Impacto,Anti Impacto,Silicone,NA
21, Capa Capinha Magnetica Premium iPhone 7 8 Plus X Xs Xr Xsmax ,54,NA,196,7651,10x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,3.7,6,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1213999114-capa-capinha-magnetica-premium-iphone-7-8-plus-x-xs-xr-xsmax-_JM?searchVariation=37715721002,3,0,1,2,0,#1213999114,Apple,iphone,jk capas,Magnética,capa protetor,metal e vidro,NA
22, Capinha Anti Queda Silicone iPhone X Xs Xr Max 5 Se 6s 7 8 P ,17,NA,1170,882,3x,6.37,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.5,33,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-689234987-capinha-anti-queda-silicone-iphone-x-xs-xr-max-5-se-6s-7-8-p-_JM?searchVariation=21674208427,25,4,2,1,1,#689234987,Apple,Iphone,Marketmix1,Silicone,Anti impacto,Silicone,NA
23, Capa Capinha Anti Impacto iPhone 5 6 6s 7 8 Plus X Xs Max Xr ,7,NA,72,9,1x,7.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1222747558-capa-capinha-anti-impacto-iphone-5-6-6s-7-8-plus-x-xs-max-xr-_JM?searchVariation=36243911212,1,0,0,0,0,#1222747558,iPhone,Escolher no anúncio.,HR,TPU,Capinha,Silicone,NA
24, Capinha Anti Queda Silicone Resistent iPhone Xs 7 8 Plus Xr ,16,NA,79,428,3x,5.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/MAISVARIEDADESHOP,https://produto.mercadolivre.com.br/MLB-1157073729-capinha-anti-queda-silicone-resistent-iphone-xs-7-8-plus-xr-_JM?searchVariation=31302197409,NA,NA,NA,NA,NA,#1157073729,Apple,iPhone 7 8 X XR XS XS Max,MAISVARIEDADESHOP,Anti Impacto,Anti Shock,Silicone,NA
25, Capinha Capa Anti Impacto iPhone 5 5s Se 6 6s 7 8 Plus X 10 ,6,NA,251,4,1x,6.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,6,https://perfil.mercadolivre.com.br/FULLCELL_ML,https://produto.mercadolivre.com.br/MLB-1137858506-capinha-capa-anti-impacto-iphone-5-5s-se-6-6s-7-8-plus-x-10-_JM?searchVariation=30114741350,4,2,0,0,0,#1137858506,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone,NA
26, Capa Capinha Ultra Fina Fosca iPhone X 5s Se 6s Plus 7 8plus ,20,NA,193,63,4x,5.25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,2,https://perfil.mercadolivre.com.br/PRESENTES4ALL,https://produto.mercadolivre.com.br/MLB-828466878-capa-capinha-ultra-fina-fosca-iphone-x-5s-se-6s-plus-7-8plus-_JM?searchVariation=32338006784,2,0,0,0,0,#828466878,Apple,iPhone 7 Plus,Apple,iPhone,traseira,TPU,NA
27, Capa Case Capinha Silicone Aveludado iPhone 8 Plus Branco ,29,NA,67,433,5x,5.80,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/REI_CELULAR,https://produto.mercadolivre.com.br/MLB-1165536270-capa-case-capinha-silicone-aveludado-iphone-8-plus-branco-_JM,NA,NA,NA,NA,NA,#1165536270,Apple,Iphone 8 Plus,Apple,iPhone 8 Plus,Silicone,Silicone,NA
28, Capinha Capa Fina P/ iPhone 5 6 7 8 Plus 10 X ,7,NA,132,16,1x,7.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOMOTEC,https://produto.mercadolivre.com.br/MLB-1056948426-capinha-capa-fina-p-iphone-5-6-7-8-plus-10-x-_JM?searchVariation=25316698501,NA,NA,NA,NA,NA,#1056948426,Apple,Escolha antes de comprar o Iphone 5 5s 6 6s 7 8 10 X,H+,TPU SILICONE Transparente,capinha de silicone,Silicone,NA
29, Capa Capinha Silicone Ultra Slim Fosca iPhone 7 Plus 8 Plus ,29,NA,236,1,5x,6.00,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,8,https://perfil.mercadolivre.com.br/PRIMEIROS+DANET,https://produto.mercadolivre.com.br/MLB-932658413-capa-capinha-silicone-ultra-slim-fosca-iphone-7-plus-8-plus-_JM,6,2,0,0,0,#932658413,Apple,"iPhone 8 Plus / 7 Plus 5.5""",Primeiros Danet®,Ultra Fina Fosca,Tpu fosca,Silicone,NA
30, Capa Capinha iPhone Xs X Xr 6 6s 7 8 Plus Max Anti Impacto ,22,NA,2189,3705,4x,5.75,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.6,98,https://perfil.mercadolivre.com.br/MARKETMIX1,https://produto.mercadolivre.com.br/MLB-686071680-capa-capinha-iphone-xs-x-xr-6-6s-7-8-plus-max-anti-impacto-_JM?searchVariation=20023563955,77,10,6,1,4,#686071680,Apple,Iphone 5s/se/6/6s/7/Plus/X,Marketmix1,Anti Impacto,Anti Impacto,Silicone,NA
31, Capa Capinha Case Flip Magnética iPhone 8 Plus ,48,NA,74,837,6x,8.11,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,1,https://perfil.mercadolivre.com.br/KARMINPARTS2003,https://produto.mercadolivre.com.br/MLB-1214046247-capa-capinha-case-flip-magnetica-iphone-8-plus-_JM?searchVariation=35503300510,1,0,0,0,0,#1214046247,Apple,iPhone 8 Plus,000,Magnético,Flip Magnético,TPU/Policarbonato,NA
32, Capa Capinha 360 Anti Impacto Luxo iPhone 6 7 8 Plus X Xr Xs ,49,NA,44,8867,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1204440894-capa-capinha-360-anti-impacto-luxo-iphone-6-7-8-plus-x-xr-xs-_JM?searchVariation=34758789527,NA,NA,NA,NA,NA,#1204440894,Apple,iphone,gkk,capa 360,capa protetor,TPU/Policarbonato,NA
33, Capinha Capa iPhone 5s Se 6 6s 7 8 Plus X Frente Verso 360 ,29,NA,507,290,5x,5.98,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,23,https://perfil.mercadolivre.com.br/FAVA+STORE,https://produto.mercadolivre.com.br/MLB-908246136-capinha-capa-iphone-5s-se-6-6s-7-8-plus-x-frente-verso-360-_JM?searchVariation=31530913320,20,2,0,1,0,#908246136,Apple,iPhone,Protect 360° Case,360°,Frente e Verso,Acrílico,NA
