search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Formato
13, Auriculares Jbl Manos Libres T110 Bluetooth Celular Febo ,1698,NA,110,99889,18 cuotas,94.33,NA,Envío a todo el país,NA,NA,4.4,57,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-451102841-auriculares-jbl-manos-libres-t110-bluetooth-celular-febo-_JM,38,12,3,0,4,#451102841,JBL,T110,Sin Vincha
14, Celular iPhone 8 64gb Refurbished + Auriculares Bluetooth ,655,695,43,3000,18 cuotas,1.295.81,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=5qNK3JJZgicaOEfkfJquNR6TSK4luUnS%2Fz9yfZPMQZzEY%2Fz6EfGSbYaZq9p6vxZOsD5sqt%2BG1XfGfyICtSyMDkV%2FAoOTDMYVvFJFyB79S2ZYslXGUo%2BuOGqW7N%2FGwSiaddW6WNmKrMdvrYzFvlH778rmz3%2FfQFosZpqsymqUbrY4ViOwLV1P%2BY26QTIWbmN3%2FRUNNRx4cT4GBrn%2BHbpD61VwkT9V4dE7lb9rvHo%2BEf55HscP0q%2FuuGsalmOfkzsizYZdsfUfZibkbKmftcONLgG%2FamCdq9N6pFrsUdm3SkoFwXaaROuHB6K1rEKU3h4PDexhWu4qTdkPY4EGzg9pxEuww0Bsa%2F%2FquvcUmkXq7lIdGcUY3K31qQDsA2fFSjM9tsmjUiQBSV2b1WdbmGhEDXTM7uD0%2FzPmNTifRJ5yHAtBsdwAFLpZgP6vJP%2BX60%2FIjtoVaoWsUCH0We%2BmxmL2n6zEZP5PxxvH5l5%2BG7DIUevT0rMsW46VKy8wHwzMAt9Nn8BPoBrjjEj6e4tqInVNwvEqJqvh6c74BWAS%2FkDJMAftrLIB8SxKU5ycYCD9qM%2FNPt73vDVULEykQGRaetDeR9ngv9h5pbVJbweTCc5TsTYZo%2BWFVfsARQrsEsaHPu7I2NbpQnFmp%2Fb4n3yazO9RIbweiO%2BCWxzSW%2BOQWdlRhe8CW%2BC94FKkZxXMwa80u1%2Bdnnr2vZZQL1FxUHTD8YnnxF8uN7x%2BR%2FUBxSDH2D1UyxYW2SgwmjPGMA2zY%2BpKbE8wDKdb8XsKX9q3U90alwGgwzJ3MLDnuq13H04nAQjE1vu%2BhDtVTNvMcr5A7i5dBw5zYndYTGEh%2Fw9EnbLLP4h85qGcgy%2BHSyRvtvGFVkyGhY4YgNA74XlpJmfCeG4bJQDz1nynJB7qW%2F9YemYC5G6qXAosHRocFopbJShzRU5NLDGkQ2%2F7YPYFQzb41Fp2CRqN9pfzYLSqRCc3gurfg2FJ8OZcoBa83nSYYNrB7JfWEpKC4p2hv6NnL0pludQnA2QsUo0fEBBh%2FZjuGIm4%2FUBV6JRwW4YY2pZnSAueD0g5663b7O%2FJl1eafEwdhFTzTV0v%2BqxzBymCz9Bxm%2FzZO14%2BsdXpoGdOFfePeVstlqpP0ocoKXEUFBFvSpvvmpppkgMC8A9fzUGdDnx1EbSXqgDVxbU9m%2F9mp45CY80Raur3QIT3T%2FY637hZgzYOpqfl4FC8K9OBVYDUoebZZruumIipoBkxnrU2XZLBLcUOw%2FXvzxu6HEW%2Fp4CD4ULJ806PUYZd8lscj2uIr6KFNHx71mUgZBAFsieIYFqmzuYwQQ5lcww61gzgnZGoYwjyE6VWBUCH22BCmhCpRJWZXoWgmSbfahen58pZB5bpR%2FMyl8sx6LosW4HHdTadvd%2B%2B0ncxoOMb%2F4KsD%2FPg%2B45nY7jT0A77We2eJqxAaQMzg8s1jsyp8AAHkzoxFc1d8KkhE2rc1TDoadjpscHqZELPllEzNseIG%2BorAjQ%2BM7P%2FgD%2BmXMYS50QH9hT6x5P2aV9bxOHUz5vOwG0I7OhvcQvtavzjyc1gbLo2DSzqZtMIlO9ACfdFwQkGu3u%2Fz0exeK%2B7amgzk82iXanKROg6wWc3AVaz%2BfQ5R3wClgNgzMlgt%2FgXQrecptU%2BLb%2Bo2yycwQF8KjMUtf9XV%2FxQiPJN6Fc%3D,NA,NA,NA,NA,NA,#451580894,Apple,iPhone 8,NA
15, Auriculares Bluetooth Inalámbricos Tipo Airpod Base De Carga ,639,NA,213,4,18 cuotas,35.50,NA,Envío a todo el país,NA,NA,3.3,12,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,https://articulo.mercadolibre.com.uy/MLU-453085472-auriculares-bluetooth-inalambricos-tipo-airpod-base-de-carga-_JM,4,3,1,0,4,#453085472,NA,NA,NA
16, Auriculares Inalámbricos P15 Bluetooth Radio Fm Mic Sd Loi ,470,497,44,997,18 cuotas,26.11,NA,Envío a todo el país,NA,NA,4.3,4,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-462662158-auriculares-inalambricos-p15-bluetooth-radio-fm-mic-sd-loi-_JM,2,1,1,0,0,#462662158,NA,NA,Con Vincha
17, Auriculares Bluetooth Similar AirPods! 3 Hs De Autonomía ,1200,NA,324,5,18 cuotas,66.67,NA,Envío gratis a todo el país,NA,NA,4,49,http://perfil.mercadolibre.com.uy/IMPOCAR+SA,https://articulo.mercadolibre.com.uy/MLU-453836799-auriculares-bluetooth-similar-airpods-3-hs-de-autonomia-_JM,20,16,9,1,3,#453836799,Apple,AirPods,NA
18, Auriculares Bluetooth Simil AirPods iPhone + Caja I9s-tws ® ,1289,NA,13,5000,18 cuotas,71.61,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=KOfOKhSllR%2FRnOvU3iNADSlzE3b6O6zcnin11dbXX1PPeM%2FW3srdI83Q4FFJHJMzC8SNoQ7eaJWweCOdxdD06g6Oq4ykLCJKcj3nM3Cn5eTfm9lpLYomtZEDG8fF91y84u%2F7PBZ3gwpLjfceDfcN2dU5Do3rAUUQVdNFqtUl4C%2Bx2rX08ltPJLYxzlOSWcXirB6uHAmQnHniabyFPm%2FG2lbxKMn2Hv4aWuIfb5Dn%2FFfHDG%2BkHPXNndh5tLdLowUONKowA1PpFaMRj08zkzBZRIY29GkflkIgHLnjjFhgoPXNJsRW1FekHQ4xMjJvOUK%2Fyb%2Bvdss8VpPF40eZbjTnmCCaj7T9%2BJPSazBWxqxgfA70EWFW8UHgSy0W8lDrXEmEqnCILtHyaz3o4wtuiws8k0c4r9e24lKd8ZC4B%2FconH2aOsuSDpb7I1XHHclapsx8w0vtivNy3krJQtOkZyDvaHH5ypAuRSFbi215JEitDHhiE4PeZmRyyse%2Bwwr8IvwDPrqGzi2V3l0I6GZMKfZd7cBzZV0FwH2YfSPqQjdtNDLCWU7C7Nu6rqYddm7jB3bclywk3c4DMkI1saWHLoTNi1S3hkaEV3HJYfzgPvUmnU180i7%2Fr8s9kk5a2%2FktBy7kU7J3PEuQOutez0otuh9%2BVcbcQRy3SX%2BD86lS505lLeAhpeTgW%2FVYOqnjxEH5dvmetikxDBZfMOQw0bUmSWjXK%2BOzF0CnzAD2AQVPQpzja64HATD2tl5QeMeM3Oc2voodrLY7tUBnF46uyVh%2BE2Vwa3a31%2BMwPYFiNvjHm20HDtDLXi009W6M54PeOtbbcmBs030eopb%2FSyStp%2BxCQa45idTMKxJQfW20kz4qrvs%2B4HSWEDULH7vlNu3BT9twlRWXp3js6vslaQgoLdKkqy3DdshrvvQiZrjypg2Fqux%2F6UjX4Bgho3isDKXHycJrWGIVC12xUJzHDMWfzMprejXmvqLrX0HvingXIf9Xi0rhqnAqK8KWC71sF%2BlNAGAK3nfzHLIglhqCX9Zxu6xvwcfO8elEvcpsR2ny8hkRU8fv9FQiOY9aaDS5g2TLZHx84ettQ1AyAWtaf24LxrqtI8JDZ1C7V89Fszk08a10olu8mTv%2FQcpVikqLwEQ7CoWUeIcAcCpV2X%2BrPHnc46fHzEjdj85e%2Fo4cfBAsOhnN9VHNW6BdAhefg4LhSoNticzDVdFK5sbIV5ubc6Zni9e71jCO3GH1IL2orPFnP73v1s8g4iMDGOxB9TglcgK9L%2FixIG99ylbJ%2Bw1lyVHcMKwGWR2caw28XPsnhT%2BKAjLvCaHaz0wlfFjYsb5Q3jXwJty5FqTqyYO4swa3tZ9ZLoVLB%2BznbGpYM2TVm7FLp1nFnQV9Ef8xJNmrE8p1gwRrhrdWK7AbhMucCh6p68yTMz7Jih%2FGjg8znAMCAzWXkRgMNpImXnOLOg3%2BiV%2Faqyo1mc%2B7rhMvPZXaxDOYnuWfxicqDcYh6kVW712inm6JPGPVUrpCVXIsqI1FkudmqIo3e%2BtyFz9Hrwkryb2ij8DzwkGSUyoguFs29nDafQLYZ0fv8Los9tnHlzZdWr8pkcnttQd2vrAo2dm9slaxfogyUSvTQruLP%2BiYNWkfZ9YCiNZeCwSEbHhYr6ew5SU4zJY3U6%2FPblDXlb%2Biqx0ryJFG,1,0,0,0,0,#462391301,NA,NA,NA
19, Auriculares Inalámbricos Tws16 Bluetooth Iph/android Ebuy ,50,NA,18,82,18 cuotas,98.92,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/EASYBUYSHOP,https://articulo.mercadolibre.com.uy/MLU-456715106-auriculares-inalambricos-tws16-bluetooth-iphandroid-ebuy-_JM,1,0,0,0,0,#456715106,NA,NA,NA
20, Auriculares Bluetooth Stereo Manos Libres Wireless Magnetico ,380,NA,178,5000,18 cuotas,21.11,NA,Envío a todo el país,NA,NA,4.1,27,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-450505995-auriculares-bluetooth-stereo-manos-libres-wireless-magnetico-_JM,13,7,4,2,1,#450505995,NA,NA,NA
21, Nano Auricular Manos Libres Bluetooth Ultra Pequeño Comodo ® ,190,NA,120,5000,18 cuotas,10.56,NA,Envío a todo el país,NA,NA,3.8,9,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-446287032-nano-auricular-manos-libres-bluetooth-ultra-pequeno-comodo--_JM,4,1,2,2,0,#446287032,Samsung,NA,NA
22, Auriculares Bluetooth Manos Libres Envio Gratis. ,390,NA,61,119,18 cuotas,21.67,NA,Envío gratis a todo el país,NA,NA,4.8,4,http://perfil.mercadolibre.com.uy/VENTASUY+IMPORTACIONES,https://articulo.mercadolibre.com.uy/MLU-457117278-auriculares-bluetooth-manos-libres-envio-gratis-_JM,3,1,0,0,0,#457117278,Supreme,BT 10,NA
23, Auriculares Bluetooth Deportivos Manos Libres Con Cuello Loi ,447,NA,25,1000,18 cuotas,24.83,NA,Envío a todo el país,NA,NA,5,3,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,https://articulo.mercadolibre.com.uy/MLU-462689492-auriculares-bluetooth-deportivos-manos-libres-con-cuello-loi-_JM,3,0,0,0,0,#462689492,NA,NA,Sin Vincha
24, Auricular Inalambrico Sony Mdr-xb950bt Rosado Bluetooth ,900,NA,35,65,18 cuotas,50.00,NA,Entrega a acordar con el vendedor,NA,NA,3.6,14,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,https://articulo.mercadolibre.com.uy/MLU-457762556-auricular-inalambrico-sony-mdr-xb950bt-rosado-bluetooth-_JM,4,6,1,1,2,#457762556,Sony,MDR-XB950BT,Con Vincha
25, Auriculares Inalámbricos Stereo Bluetooth Manos Libres Rojo ,299,NA,91,24,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,3.8,11,http://perfil.mercadolibre.com.uy/MLCENTERUY?brandId=511,https://articulo.mercadolibre.com.uy/MLU-445603224-auriculares-inalambricos-stereo-bluetooth-manos-libres-rojo-_JM,5,2,1,3,0,#445603224,NA,NA,NA
26, Auriculares Inalambricos Bluetooth Tipo AirPods iPhone Febo ,710,NA,31,99968,18 cuotas,39.44,NA,Envío a todo el país,NA,NA,4,49,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-456789089-auriculares-inalambricos-bluetooth-tipo-airpods-iphone-febo-_JM,20,16,9,1,3,#456789089,Apple,AirPods,NA
27, Auriculares Bluetooth Simil AirPods iPhone + Caja I9s-tws ® ,1289,NA,13,5000,18 cuotas,71.61,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-462391301-auriculares-bluetooth-simil-airpods-iphone-caja-i9s-tws--_JM,1,0,0,0,0,#462391301,NA,NA,NA
28, Auricular Vincha Sport Bluetooth Pc Celular Auriculares ,380,NA,27,1121,18 cuotas,21.11,NA,Entrega a acordar con el vendedor,NA,NA,4.8,4,http://perfil.mercadolibre.com.uy/LSTURUGUAY,https://articulo.mercadolibre.com.uy/MLU-455655455-auricular-vincha-sport-bluetooth-pc-celular-auriculares-_JM,3,1,0,0,0,#455655455,NA,NA,Con Vincha
29, Auriculares Inalambricos Tipo iPhone Modelo I7s ,625,NA,5,95,18 cuotas,34.72,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MEGAOFERTAS.UY,https://articulo.mercadolibre.com.uy/MLU-463905420-auriculares-inalambricos-tipo-iphone-modelo-i7s-_JM,NA,NA,NA,NA,NA,#463905420,Apple,NA,NA
30, Auriculares Bluetooth Extras Graves G1w Havit Carga Inalam.® ,2690,NA,9,5000,18 cuotas,149.44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-463809412-auriculares-bluetooth-extras-graves-g1w-havit-carga-inalam-_JM,NA,NA,NA,NA,NA,#463809412,NA,NA,NA
31, Huawei P30 Lite 6' 128/4gb+ Funda+ Auriculares + Lámina ! Pm ,389,NA,106,62,18 cuotas,769.57,NA,Envío a todo el país,NA,NA,4.7,49,http://perfil.mercadolibre.com.uy/PRECIOSMIAMI,https://articulo.mercadolibre.com.uy/MLU-461685314-huawei-p30-lite-6-1284gb-funda-auriculares-lamina-pm-_JM,37,13,0,0,0,#461685314,Huawei,P30 lite Dual SIM,NA
32, Auriculares Bluetooth Deportivos V3.0 Calidad Premium ®tc.uy ,347,NA,64,945,18 cuotas,19.28,NA,Envío a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-452512494-auriculares-bluetooth-deportivos-v30-calidad-premium-tcuy-_JM,2,0,0,0,0,#452512494,NA,NA,Con Vincha
33, Auricular Bluetooth Manos Libres ,160,NA,35,65,18 cuotas,8.89,NA,Envío a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/DISCBOX,https://articulo.mercadolibre.com.uy/MLU-462802945-auricular-bluetooth-manos-libres-_JM,0,1,0,0,0,#462802945,NA,NA,NA
34, Auriculares Bluetooth Deportivos Aiwa 810bt + Envios Gratis ,27,NA,14,9986,18 cuotas,53.42,NA,Envío gratis a todo el país,NA,NA,4.7,3,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-462320259-auriculares-bluetooth-deportivos-aiwa-810bt-envios-gratis-_JM,2,1,0,0,0,#462320259,NA,NA,Sin Vincha
35, Auriculares Bluetooth Extras Graves G1w Havit Carga Inalam.® ,2690,NA,9,5000,18 cuotas,149.44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=mEIsmw%2F6IQ7hPqxKkj8PtZMlCl671UU%2F%2F3hk2VnTYccGRWkTx9YgbKlx8R3LVv9aHihNB%2FZDAkK3Ju7RQUV45qUslJqQDQ2hPYN3CFffzkTzeZV0D74UVIxA9Fo3LiTMbSwHZnUUvtOWrzBd3q2FScUSLcI0WIE0sQ%2Bd1d0ZU8sai92v%2B0cXMtLFAyIv%2FHoFO4klDZE%2Bw%2FuslQ%2BnYjXqN3l185n5XUdPwkJkdWGzlXoG6gMF3HatFLkOV6Up294TZxGdpPcslpxrBshO3oEw7usvUKMUnTTC1WidYWKsoETQQ%2FT1wzwKp9ZDR0Qw624uzTy%2BZKZAaxacSmm4ShsMlW0qCT4qyKYzflRtX6EdmKWl97Dbvgdt4a2eGzwEbirb5x%2BpC1DuE13Vsq6oirpehjzcrTaN2RgvkMNlmzilsGlNABb2leBcB6eAEO5%2BL6gv9pd8iBKWAbWMOMdWEOGgOSgXmTvJ6%2BCOtW9HvF%2BZN%2FAcNh2pn%2FraQ6%2BVL2uX%2BnegMc93QWjbSxjlltkHazsEeGXBeozPxfpPpugFCdGBSHhaeYE0HRyltSjFghd7o8JzTM2FH9UNbHg0OEopf%2Bb2H2wkqODWRcvV%2FbDPRMXV4Lx5yf7%2BwKkqUehoIkNUxu1XoTirM0IiWA2W52fp%2FwPX35YWO2pgaEEPd6P%2BxJ1cWJsvR0%2FyGFVxA5zhebzYirUFVIhGocLSrqYQUFmz53Dy%2Fln7Yild%2BL%2Fg%2BvhmWLVBEbFx%2FsVQG4S%2FtlX%2B1nwNwt%2BLR1Pe5eXXjfW%2Fpziz6Xy%2FuLnXyz7zg2sINddbvdl7elb1q8ZZ7fmXic7MZoEXNdPvBPVw6kWxeER4uRNsrmd1ys72jS6aJK3a4bglNjCkITw1fM66aSeyp2gBLf5DZgj84JoCWKiTjC317TeebJSiy3CFAQmITlypwIyhLS0XbJy2nId7EeaVI%2BbHgWPytjZ8HTbBxaEiIEc8wmo7U6k2FpWcL302KYwRWMB%2BLldBO8djkEV%2BfHuKDVY1T4MP3CG%2BtrawMLWn1YxDJ0hJSFPtChXBoEDuLivfDh87NXznx5ZM%2F%2F283Q7X9zIcorxg8djq6Zzm521ws8Ircv9OggdbL3NDB%2FHR%2FFY36QdonEl7msd4tfCrSeNu93mb%2BPzGP43VzAMPIU0By4ovJWsW2hTTL%2FKhIUSfxszFmG5T80AgKt9Gp2c1wSZ%2BpNnmi7uvtafs5m33AGYM3UyeouCCg6XMCveH9Ue2HXIsL1kwzauZqpArbIeaHBD2g5C3o7zO0RN0m%2FNg9RzLTJaVHkT%2BXuhzg45aPpEXYj58PTPQhHQh8VuVWj5Q4FbcgROgGh7KqN%2F%2Bej9ja8egQYCA4fsHRmf%2FcYOTbkvezN1nP7cuB%2FnIM6VyXepqFKCi39yW3FSggrE0vaGDTQi3ph68gyk4j%2BzUZoelafUGpUMBYGfxzcxnAV4WpSznoLVoEVCoC1Hw%2B9OERwLTmjLFmOjHW7255NROlFwjuYjQQIRcJ8RRG%2Foh4Nu9Z8w8Fx883l1cVCjIgrEoDfn1MfAh99ZN%2B4HB1RLbTwmXxiOdVyasRWVAIeg7kVsbx6ShOzHK3JQFS85NDHhY2Wn5p93vAAd7oMPEqZh4eJFSBHtmu62RLt%2B80SWX1Fh8CF8l4jlPSi6glYPgPSjUtOpT%2FEh1FAC%2F%2FzI%3D,NA,NA,NA,NA,NA,#463809412,NA,NA,NA
36, Auriculares Inalámbricos AirPods Apple En Stock Garantía ,319,NA,4,8,18 cuotas,631.09,NA,Envío gratis a todo el país,NA,NA,4,49,http://perfil.mercadolibre.com.uy/RAMAN2013,https://articulo.mercadolibre.com.uy/MLU-461567729-auriculares-inalambricos-airpods-apple-en-stock-garantia-_JM,20,16,9,1,3,#461567729,Apple,AirPods,NA
37, Auricular Bluetooth Mini Sport Manos Libre Auto Running S530 ,499,NA,12,6,18 cuotas,27.72,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VIKEI+SA,https://articulo.mercadolibre.com.uy/MLU-462252840-auricular-bluetooth-mini-sport-manos-libre-auto-running-s530-_JM,NA,NA,NA,NA,NA,#462252840,NA,NA,NA
38, Auriculares Manos Libres Bluetooth Inalambricos Calidad Sony ,417,NA,28,72,18 cuotas,23.17,NA,Envío a todo el país,NA,NA,4,1,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-453667507-auriculares-manos-libres-bluetooth-inalambricos-calidad-sony-_JM,0,1,0,0,0,#453667507,NA,NA,Con Vincha
39, Auriculares Tipo Earpods Bluetooth Stereo iPhone Compatible® ,290,NA,63,5000,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,4.3,8,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-454091156-auriculares-tipo-earpods-bluetooth-stereo-iphone-compatible-_JM,6,0,0,2,0,#454091156,NA,NA,NA
40, Base De Carga Para Auriculares Bluetooth Inalambricos I7s ,270,NA,4,11,18 cuotas,15.00,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,https://articulo.mercadolibre.com.uy/MLU-463183960-base-de-carga-para-auriculares-bluetooth-inalambricos-i7s-_JM,NA,NA,NA,NA,NA,#463183960,Apple,NA,NA
41, Auricular Manos Libres Bluetooth Celulares Sony Samsung Lg ® ,178,NA,258,5000,18 cuotas,9.89,NA,Envío a todo el país,NA,NA,4.2,14,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443612911-auricular-manos-libres-bluetooth-celulares-sony-samsung-lg--_JM,7,4,2,1,0,#443612911,NA,NA,NA
42, Auriculares Bluetooth Manos Libre Deporte iPhone Android ,18,NA,59,19,18 cuotas,35.61,NA,Envío a todo el país,NA,NA,4.7,6,http://perfil.mercadolibre.com.uy/LIDERTEK+SRL,https://articulo.mercadolibre.com.uy/MLU-450309766-auriculares-bluetooth-manos-libre-deporte-iphone-android-_JM,4,2,0,0,0,#450309766,LiderTek,No Aplica,Sin Vincha
43, Auriculares Inalámbricos Aiwa Aw2 Pro Bluetooth Amv ,39,NA,12,10,18 cuotas,77.16,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/AMVSTORE,https://articulo.mercadolibre.com.uy/MLU-459601662-auriculares-inalambricos-aiwa-aw2-pro-bluetooth-amv-_JM,NA,NA,NA,NA,NA,#459601662,NA,NA,Con Vincha
44, Auricular Manos Libres Bluetooth Klip Xtreme Celular iPhone ,385,NA,40,99959,18 cuotas,21.39,NA,Envío a todo el país,NA,NA,4.6,5,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-445275033-auricular-manos-libres-bluetooth-klip-xtreme-celular-iphone-_JM,4,0,1,0,0,#445275033,NA,NA,NA
